#           k/h    P           
    0.12088E+01    0.10019E-06
    0.12333E+01    0.88520E-07
    0.12582E+01    0.78198E-07
    0.12836E+01    0.69071E-07
    0.13095E+01    0.61001E-07
    0.13360E+01    0.53866E-07
    0.13630E+01    0.47559E-07
    0.13905E+01    0.41984E-07
    0.14186E+01    0.37056E-07
    0.14472E+01    0.32702E-07
    0.14765E+01    0.28854E-07
    0.15063E+01    0.25454E-07
    0.15367E+01    0.22451E-07
    0.15678E+01    0.19799E-07
    0.15994E+01    0.17457E-07
    0.16318E+01    0.15390E-07
    0.16647E+01    0.13566E-07
    0.16984E+01    0.11956E-07
    0.17327E+01    0.10536E-07
    0.17677E+01    0.92835E-08
    0.18034E+01    0.81791E-08
    0.18398E+01    0.72053E-08
    0.18770E+01    0.63469E-08
    0.19149E+01    0.55903E-08
    0.19536E+01    0.49235E-08
    0.19930E+01    0.43358E-08
    0.20333E+01    0.38179E-08
    0.20744E+01    0.33616E-08
    0.21163E+01    0.29595E-08
    0.21590E+01    0.26053E-08
    0.22026E+01    0.22932E-08
    0.22471E+01    0.20183E-08
    0.22925E+01    0.17762E-08
    0.23388E+01    0.15630E-08
    0.23861E+01    0.13752E-08
    0.24343E+01    0.12098E-08
    0.24835E+01    0.10642E-08
    0.25336E+01    0.93609E-09
    0.25848E+01    0.82327E-09
    0.26370E+01    0.72398E-09
    0.26903E+01    0.63659E-09
    0.27447E+01    0.55969E-09
    0.28001E+01    0.49203E-09
    0.28567E+01    0.43251E-09
    0.29144E+01    0.38015E-09
    0.29733E+01    0.33409E-09
    0.30333E+01    0.29359E-09
    0.30946E+01    0.25798E-09
    0.31571E+01    0.22667E-09
    0.32209E+01    0.19914E-09
    0.32860E+01    0.17495E-09
    0.33523E+01    0.15368E-09
    0.34201E+01    0.13499E-09
    0.34892E+01    0.11857E-09
    0.35596E+01    0.10414E-09
    0.36316E+01    0.91457E-10
    0.37049E+01    0.80317E-10
    0.37798E+01    0.70531E-10
    0.38561E+01    0.61935E-10
    0.39340E+01    0.54384E-10
    0.40135E+01    0.47752E-10
    0.40946E+01    0.41928E-10
    0.41773E+01    0.36813E-10
    0.42617E+01    0.32321E-10
    0.43478E+01    0.28376E-10
    0.44356E+01    0.24911E-10
    0.45252E+01    0.21868E-10
    0.46166E+01    0.19195E-10
    0.47099E+01    0.16848E-10
    0.48050E+01    0.14786E-10
    0.49021E+01    0.12976E-10
    0.50011E+01    0.11386E-10
    0.51021E+01    0.99899E-11
    0.52052E+01    0.87640E-11
    0.53104E+01    0.76878E-11
    0.54176E+01    0.67433E-11
    0.55271E+01    0.59144E-11
    0.56387E+01    0.51871E-11
    0.57526E+01    0.45491E-11
    0.58689E+01    0.39895E-11
    0.59874E+01    0.34987E-11
    0.61084E+01    0.30683E-11
    0.62318E+01    0.26909E-11
    0.63577E+01    0.23600E-11
    0.64861E+01    0.20697E-11
    0.66171E+01    0.18152E-11
    0.67508E+01    0.15919E-11
    0.68872E+01    0.13960E-11
    0.70263E+01    0.12242E-11
    0.71682E+01    0.10735E-11
    0.73130E+01    0.94121E-12
    0.74608E+01    0.82518E-12
    0.76115E+01    0.72339E-12
    0.77653E+01    0.63409E-12
    0.79221E+01    0.55577E-12
    0.80822E+01    0.48709E-12
    0.82454E+01    0.42687E-12
    0.84120E+01    0.37407E-12
    0.85819E+01    0.32779E-12
    0.87553E+01    0.28723E-12
    0.89322E+01    0.25168E-12
    0.91126E+01    0.22053E-12
    0.92967E+01    0.19324E-12
    0.94845E+01    0.16932E-12
    0.96761E+01    0.14836E-12
    0.98716E+01    0.13000E-12
    0.10071E+02    0.11392E-12
    0.10274E+02    0.99822E-13
    0.10482E+02    0.87472E-13
    0.10694E+02    0.76651E-13
    0.10910E+02    0.67169E-13
    0.11130E+02    0.58862E-13
    0.11355E+02    0.51582E-13
    0.11584E+02    0.45203E-13
    0.11818E+02    0.39612E-13
    0.12057E+02    0.34711E-13
    0.12301E+02    0.30414E-13
    0.12549E+02    0.26646E-13
    0.12803E+02    0.23343E-13
    0.13061E+02    0.20446E-13
    0.13325E+02    0.17906E-13
    0.13594E+02    0.15678E-13
    0.13869E+02    0.13725E-13
    0.14149E+02    0.12013E-13
    0.14435E+02    0.10512E-13
    0.14727E+02    0.91983E-14
    0.15024E+02    0.80478E-14
    0.15328E+02    0.70410E-14
    0.15637E+02    0.61601E-14
    0.15953E+02    0.53896E-14
    0.16275E+02    0.47158E-14
    0.16604E+02    0.41268E-14
    0.16940E+02    0.36118E-14
    0.17282E+02    0.31617E-14
    0.17631E+02    0.27679E-14
    0.17987E+02    0.24235E-14
    0.18351E+02    0.21221E-14
    0.18721E+02    0.18582E-14
    0.19099E+02    0.16272E-14
    0.19485E+02    0.14249E-14
    0.19879E+02    0.12477E-14
    0.20280E+02    0.10925E-14
    0.20690E+02    0.95654E-15
    0.21108E+02    0.83740E-15
    0.21535E+02    0.73303E-15
    0.21970E+02    0.64162E-15
    0.22413E+02    0.56155E-15
    0.22866E+02    0.49143E-15
    0.23328E+02    0.43003E-15
    0.23799E+02    0.37627E-15
    0.24280E+02    0.32920E-15
    0.24771E+02    0.28800E-15
    0.25271E+02    0.25194E-15
    0.25782E+02    0.22037E-15
    0.26302E+02    0.19275E-15
    0.26834E+02    0.16858E-15
    0.27376E+02    0.14744E-15
    0.27929E+02    0.12895E-15
    0.28493E+02    0.11277E-15
    0.29069E+02    0.98622E-16
    0.29656E+02    0.86250E-16
    0.30255E+02    0.75432E-16
    0.30866E+02    0.65973E-16
    0.31490E+02    0.57702E-16
    0.32126E+02    0.50468E-16
    0.32775E+02    0.44142E-16
    0.33437E+02    0.38608E-16
    0.34112E+02    0.33768E-16
    0.34801E+02    0.29534E-16
    0.35504E+02    0.25830E-16
    0.36222E+02    0.22589E-16
    0.36953E+02    0.19754E-16
    0.37700E+02    0.17274E-16
    0.38462E+02    0.15104E-16
    0.39239E+02    0.13205E-16
    0.40031E+02    0.11545E-16
    0.40840E+02    0.10093E-16
    0.41665E+02    0.88229E-17
    0.42507E+02    0.77124E-17
    0.43365E+02    0.67415E-17
    0.44241E+02    0.58926E-17
    0.45135E+02    0.51504E-17
    0.46047E+02    0.45016E-17
    0.46977E+02    0.39345E-17
    0.47926E+02    0.34389E-17
    0.48894E+02    0.30058E-17
    0.49882E+02    0.26273E-17
    0.50890E+02    0.22967E-17
    0.51918E+02    0.20078E-17
    0.52966E+02    0.17554E-17
    0.54036E+02    0.15350E-17
    0.55128E+02    0.13424E-17
    0.56242E+02    0.11741E-17
    0.57378E+02    0.10271E-17
    0.58537E+02    0.89851E-18
    0.59720E+02    0.78603E-18
    0.60926E+02    0.68759E-18
    0.62157E+02    0.60139E-18
    0.63412E+02    0.52590E-18
    0.64693E+02    0.45976E-18
    0.66000E+02    0.40181E-18
    0.67334E+02    0.35103E-18
    0.68694E+02    0.30653E-18
    0.70082E+02    0.26757E-18
    0.71497E+02    0.23350E-18
    0.72942E+02    0.20374E-18
    0.74415E+02    0.17778E-18
    0.75918E+02    0.15515E-18
    0.77452E+02    0.13544E-18
    0.79017E+02    0.11829E-18
    0.80613E+02    0.10337E-18
    0.82241E+02    0.90388E-19
    0.83903E+02    0.79106E-19
    0.85598E+02    0.69283E-19
    0.87327E+02    0.60710E-19
    0.89091E+02    0.53210E-19
    0.90891E+02    0.46636E-19
    0.92727E+02    0.40864E-19
    0.94600E+02    0.35787E-19
    0.96511E+02    0.31317E-19
    0.98461E+02    0.27377E-19
    0.10045E+03    0.23903E-19
    0.10248E+03    0.20838E-19
    0.10455E+03    0.18140E-19
    0.10666E+03    0.15774E-19
    0.10882E+03    0.13706E-19
    0.11101E+03    0.11903E-19
    0.11326E+03    0.10336E-19
    0.11554E+03    0.89774E-20
    0.11788E+03    0.78011E-20
    0.12026E+03    0.67846E-20
    0.12269E+03    0.59074E-20
    0.12517E+03    0.51512E-20
    0.12770E+03    0.44983E-20
    0.13028E+03    0.39329E-20
    0.13291E+03    0.34419E-20
    0.13559E+03    0.30143E-20
    0.13833E+03    0.26411E-20
    0.14113E+03    0.23146E-20
    0.14398E+03    0.20283E-20
    0.14689E+03    0.17770E-20
    0.14985E+03    0.15560E-20
    0.15288E+03    0.13614E-20
    0.15597E+03    0.11901E-20
    0.15912E+03    0.10397E-20
    0.16233E+03    0.90774E-21
    0.16561E+03    0.79214E-21
    0.16896E+03    0.69100E-21
    0.17237E+03    0.60262E-21
    0.17585E+03    0.52545E-21
    0.17941E+03    0.45815E-21
    0.18303E+03    0.39950E-21
    0.18673E+03    0.34841E-21
    0.19050E+03    0.30392E-21
    0.19435E+03    0.26516E-21
    0.19828E+03    0.23138E-21
    0.20228E+03    0.20193E-21
    0.20637E+03    0.17626E-21
    0.21054E+03    0.15679E-21
    0.21479E+03    0.15670E-21
    0.21913E+03    0.15661E-21
    0.22356E+03    0.15652E-21
