#    L    TT             EE             BB             TE          
   258    0.48482E+04    0.39933E+01    0.14081E-01    0.87342E+02
   259    0.48216E+04    0.41133E+01    0.14180E-01    0.88621E+02
   260    0.47947E+04    0.42354E+01    0.14279E-01    0.89884E+02
   261    0.47673E+04    0.43596E+01    0.14378E-01    0.91109E+02
   262    0.47394E+04    0.44860E+01    0.14476E-01    0.92320E+02
   263    0.47115E+04    0.46145E+01    0.14574E-01    0.93508E+02
   264    0.46830E+04    0.47451E+01    0.14671E-01    0.94666E+02
   265    0.46540E+04    0.48776E+01    0.14769E-01    0.95787E+02
   266    0.46248E+04    0.50124E+01    0.14865E-01    0.96893E+02
   267    0.45952E+04    0.51489E+01    0.14962E-01    0.97962E+02
   268    0.45653E+04    0.52876E+01    0.15058E-01    0.99009E+02
   269    0.45349E+04    0.54282E+01    0.15153E-01    0.10003E+03
   270    0.45043E+04    0.55706E+01    0.15248E-01    0.10102E+03
   271    0.44734E+04    0.57148E+01    0.15343E-01    0.10198E+03
   272    0.44424E+04    0.58611E+01    0.15437E-01    0.10290E+03
   273    0.44109E+04    0.60089E+01    0.15531E-01    0.10380E+03
   274    0.43793E+04    0.61587E+01    0.15625E-01    0.10466E+03
   275    0.43474E+04    0.63101E+01    0.15718E-01    0.10549E+03
   276    0.43153E+04    0.64631E+01    0.15810E-01    0.10629E+03
   277    0.42829E+04    0.66178E+01    0.15902E-01    0.10706E+03
   278    0.42504E+04    0.67741E+01    0.15994E-01    0.10779E+03
   279    0.42176E+04    0.69319E+01    0.16085E-01    0.10848E+03
   280    0.41847E+04    0.70912E+01    0.16175E-01    0.10915E+03
   281    0.41517E+04    0.72521E+01    0.16266E-01    0.10978E+03
   282    0.41183E+04    0.74141E+01    0.16355E-01    0.11038E+03
   283    0.40849E+04    0.75776E+01    0.16444E-01    0.11094E+03
   284    0.40514E+04    0.77425E+01    0.16532E-01    0.11146E+03
   285    0.40178E+04    0.79086E+01    0.16620E-01    0.11195E+03
   286    0.39840E+04    0.80759E+01    0.16708E-01    0.11239E+03
   287    0.39500E+04    0.82443E+01    0.16795E-01    0.11281E+03
   288    0.39160E+04    0.84138E+01    0.16881E-01    0.11319E+03
   289    0.38820E+04    0.85844E+01    0.16967E-01    0.11353E+03
   290    0.38479E+04    0.87558E+01    0.17052E-01    0.11384E+03
   291    0.38137E+04    0.89288E+01    0.17137E-01    0.11409E+03
   292    0.37792E+04    0.91022E+01    0.17221E-01    0.11433E+03
   293    0.37450E+04    0.92757E+01    0.17305E-01    0.11451E+03
   294    0.37107E+04    0.94507E+01    0.17388E-01    0.11466E+03
   295    0.36765E+04    0.96257E+01    0.17471E-01    0.11477E+03
   296    0.36422E+04    0.98022E+01    0.17553E-01    0.11484E+03
   297    0.36079E+04    0.99779E+01    0.17635E-01    0.11488E+03
   298    0.35735E+04    0.10155E+02    0.17716E-01    0.11487E+03
   299    0.35393E+04    0.10333E+02    0.17797E-01    0.11481E+03
   300    0.35050E+04    0.10510E+02    0.17877E-01    0.11472E+03
   301    0.34709E+04    0.10688E+02    0.17956E-01    0.11460E+03
   302    0.34368E+04    0.10865E+02    0.18035E-01    0.11444E+03
   303    0.34028E+04    0.11044E+02    0.18113E-01    0.11423E+03
   304    0.33689E+04    0.11223E+02    0.18191E-01    0.11397E+03
   305    0.33352E+04    0.11401E+02    0.18269E-01    0.11369E+03
   306    0.33015E+04    0.11578E+02    0.18345E-01    0.11336E+03
   307    0.32679E+04    0.11756E+02    0.18422E-01    0.11299E+03
   308    0.32344E+04    0.11935E+02    0.18497E-01    0.11259E+03
   309    0.32012E+04    0.12113E+02    0.18573E-01    0.11214E+03
   310    0.31680E+04    0.12290E+02    0.18647E-01    0.11166E+03
   311    0.31350E+04    0.12468E+02    0.18722E-01    0.11113E+03
   312    0.31023E+04    0.12644E+02    0.18795E-01    0.11057E+03
   313    0.30696E+04    0.12820E+02    0.18869E-01    0.10997E+03
   314    0.30372E+04    0.12996E+02    0.18942E-01    0.10934E+03
   315    0.30050E+04    0.13171E+02    0.19014E-01    0.10866E+03
   316    0.29729E+04    0.13345E+02    0.19086E-01    0.10794E+03
   317    0.29411E+04    0.13517E+02    0.19157E-01    0.10719E+03
   318    0.29095E+04    0.13691E+02    0.19228E-01    0.10641E+03
   319    0.28781E+04    0.13862E+02    0.19299E-01    0.10558E+03
   320    0.28470E+04    0.14033E+02    0.19369E-01    0.10473E+03
   321    0.28161E+04    0.14203E+02    0.19439E-01    0.10383E+03
   322    0.27855E+04    0.14371E+02    0.19508E-01    0.10290E+03
   323    0.27552E+04    0.14538E+02    0.19577E-01    0.10194E+03
   324    0.27251E+04    0.14705E+02    0.19646E-01    0.10093E+03
   325    0.26954E+04    0.14868E+02    0.19714E-01    0.99905E+02
   326    0.26658E+04    0.15031E+02    0.19782E-01    0.98829E+02
   327    0.26366E+04    0.15193E+02    0.19849E-01    0.97727E+02
   328    0.26078E+04    0.15352E+02    0.19916E-01    0.96598E+02
   329    0.25792E+04    0.15510E+02    0.19983E-01    0.95429E+02
   330    0.25509E+04    0.15666E+02    0.20049E-01    0.94226E+02
   331    0.25231E+04    0.15820E+02    0.20115E-01    0.92998E+02
   332    0.24955E+04    0.15973E+02    0.20181E-01    0.91745E+02
   333    0.24683E+04    0.16124E+02    0.20246E-01    0.90459E+02
   334    0.24414E+04    0.16273E+02    0.20311E-01    0.89141E+02
   335    0.24149E+04    0.16418E+02    0.20376E-01    0.87792E+02
   336    0.23887E+04    0.16562E+02    0.20441E-01    0.86418E+02
   337    0.23629E+04    0.16705E+02    0.20506E-01    0.85006E+02
   338    0.23375E+04    0.16844E+02    0.20570E-01    0.83577E+02
   339    0.23126E+04    0.16982E+02    0.20634E-01    0.82118E+02
   340    0.22879E+04    0.17116E+02    0.20698E-01    0.80643E+02
   341    0.22636E+04    0.17248E+02    0.20761E-01    0.79130E+02
   342    0.22398E+04    0.17378E+02    0.20825E-01    0.77595E+02
   343    0.22164E+04    0.17505E+02    0.20888E-01    0.76037E+02
   344    0.21935E+04    0.17629E+02    0.20952E-01    0.74458E+02
   345    0.21709E+04    0.17749E+02    0.21015E-01    0.72857E+02
   346    0.21487E+04    0.17868E+02    0.21078E-01    0.71241E+02
   347    0.21270E+04    0.17983E+02    0.21140E-01    0.69597E+02
   348    0.21057E+04    0.18095E+02    0.21203E-01    0.67932E+02
   349    0.20849E+04    0.18204E+02    0.21266E-01    0.66246E+02
   350    0.20645E+04    0.18309E+02    0.21329E-01    0.64547E+02
   351    0.20447E+04    0.18411E+02    0.21391E-01    0.62828E+02
   352    0.20252E+04    0.18510E+02    0.21454E-01    0.61089E+02
   353    0.20062E+04    0.18606E+02    0.21516E-01    0.59344E+02
   354    0.19875E+04    0.18698E+02    0.21579E-01    0.57573E+02
   355    0.19694E+04    0.18787E+02    0.21642E-01    0.55788E+02
   356    0.19518E+04    0.18873E+02    0.21704E-01    0.53999E+02
   357    0.19346E+04    0.18954E+02    0.21767E-01    0.52190E+02
   358    0.19180E+04    0.19032E+02    0.21830E-01    0.50377E+02
   359    0.19017E+04    0.19106E+02    0.21893E-01    0.48544E+02
   360    0.18859E+04    0.19177E+02    0.21956E-01    0.46703E+02
   361    0.18706E+04    0.19245E+02    0.22019E-01    0.44849E+02
   362    0.18557E+04    0.19309E+02    0.22083E-01    0.42985E+02
   363    0.18413E+04    0.19370E+02    0.22146E-01    0.41115E+02
   364    0.18275E+04    0.19426E+02    0.22210E-01    0.39233E+02
   365    0.18140E+04    0.19479E+02    0.22274E-01    0.37347E+02
   366    0.18010E+04    0.19528E+02    0.22338E-01    0.35454E+02
   367    0.17885E+04    0.19572E+02    0.22402E-01    0.33554E+02
   368    0.17764E+04    0.19614E+02    0.22467E-01    0.31652E+02
   369    0.17649E+04    0.19652E+02    0.22532E-01    0.29743E+02
   370    0.17538E+04    0.19686E+02    0.22596E-01    0.27833E+02
   371    0.17432E+04    0.19715E+02    0.22662E-01    0.25920E+02
   372    0.17330E+04    0.19741E+02    0.22727E-01    0.24007E+02
   373    0.17233E+04    0.19763E+02    0.22793E-01    0.22091E+02
   374    0.17140E+04    0.19782E+02    0.22859E-01    0.20176E+02
   375    0.17052E+04    0.19797E+02    0.22926E-01    0.18263E+02
   376    0.16969E+04    0.19808E+02    0.22992E-01    0.16351E+02
   377    0.16890E+04    0.19815E+02    0.23060E-01    0.14443E+02
   378    0.16816E+04    0.19818E+02    0.23127E-01    0.12538E+02
   379    0.16746E+04    0.19817E+02    0.23195E-01    0.10638E+02
   380    0.16681E+04    0.19813E+02    0.23264E-01    0.87421E+01
   381    0.16620E+04    0.19803E+02    0.23332E-01    0.68534E+01
   382    0.16563E+04    0.19790E+02    0.23402E-01    0.49726E+01
   383    0.16511E+04    0.19774E+02    0.23471E-01    0.30982E+01
   384    0.16464E+04    0.19752E+02    0.23542E-01    0.12341E+01
   385    0.16420E+04    0.19729E+02    0.23612E-01   -0.62108E+00
   386    0.16381E+04    0.19701E+02    0.23683E-01   -0.24651E+01
   387    0.16346E+04    0.19668E+02    0.23755E-01   -0.42978E+01
   388    0.16315E+04    0.19632E+02    0.23827E-01   -0.61177E+01
   389    0.16288E+04    0.19590E+02    0.23899E-01   -0.79246E+01
   390    0.16266E+04    0.19547E+02    0.23972E-01   -0.97163E+01
   391    0.16247E+04    0.19499E+02    0.24046E-01   -0.11494E+02
   392    0.16233E+04    0.19449E+02    0.24120E-01   -0.13255E+02
   393    0.16223E+04    0.19394E+02    0.24195E-01   -0.15000E+02
   394    0.16216E+04    0.19336E+02    0.24270E-01   -0.16726E+02
