#           k/h    P           
    0.28789E-02    0.63710E+01
    0.29371E-02    0.64679E+01
    0.29964E-02    0.65653E+01
    0.30569E-02    0.66631E+01
    0.31187E-02    0.67615E+01
    0.31817E-02    0.68603E+01
    0.32460E-02    0.69594E+01
    0.33115E-02    0.70589E+01
    0.33784E-02    0.71587E+01
    0.34467E-02    0.72587E+01
    0.35163E-02    0.73588E+01
    0.35874E-02    0.74591E+01
    0.36598E-02    0.75595E+01
    0.37338E-02    0.76598E+01
    0.38092E-02    0.77600E+01
    0.38861E-02    0.78610E+01
    0.39646E-02    0.79624E+01
    0.40447E-02    0.80626E+01
    0.41264E-02    0.81622E+01
    0.42098E-02    0.82616E+01
    0.42948E-02    0.83607E+01
    0.43816E-02    0.84592E+01
    0.44701E-02    0.85573E+01
    0.45604E-02    0.86548E+01
    0.46525E-02    0.87517E+01
    0.47465E-02    0.88479E+01
    0.48424E-02    0.89433E+01
    0.49402E-02    0.90375E+01
    0.50400E-02    0.91308E+01
    0.51419E-02    0.92234E+01
    0.52457E-02    0.93151E+01
    0.53517E-02    0.94055E+01
    0.54598E-02    0.94948E+01
    0.55701E-02    0.95828E+01
    0.56826E-02    0.96695E+01
    0.57974E-02    0.97547E+01
    0.59145E-02    0.98383E+01
    0.60340E-02    0.99205E+01
    0.61559E-02    0.10001E+02
    0.62803E-02    0.10079E+02
    0.64072E-02    0.10156E+02
    0.65366E-02    0.10230E+02
    0.66686E-02    0.10303E+02
    0.68033E-02    0.10373E+02
    0.69408E-02    0.10440E+02
    0.70810E-02    0.10505E+02
    0.72240E-02    0.10567E+02
    0.73700E-02    0.10626E+02
    0.75189E-02    0.10681E+02
    0.76708E-02    0.10734E+02
    0.78257E-02    0.10783E+02
    0.79838E-02    0.10828E+02
    0.81451E-02    0.10869E+02
    0.83096E-02    0.10907E+02
    0.84775E-02    0.10940E+02
    0.86488E-02    0.10968E+02
    0.88235E-02    0.10992E+02
    0.90017E-02    0.11011E+02
    0.91836E-02    0.11025E+02
    0.93691E-02    0.11033E+02
    0.95583E-02    0.11037E+02
    0.97514E-02    0.11035E+02
    0.99484E-02    0.11028E+02
    0.10149E-01    0.11015E+02
    0.10354E-01    0.10996E+02
    0.10564E-01    0.10972E+02
    0.10777E-01    0.10941E+02
    0.10995E-01    0.10905E+02
    0.11217E-01    0.10864E+02
    0.11443E-01    0.10816E+02
    0.11675E-01    0.10763E+02
    0.11910E-01    0.10704E+02
    0.12151E-01    0.10640E+02
    0.12397E-01    0.10569E+02
    0.12647E-01    0.10494E+02
    0.12902E-01    0.10412E+02
    0.13163E-01    0.10325E+02
    0.13429E-01    0.10233E+02
    0.13700E-01    0.10136E+02
    0.13977E-01    0.10033E+02
    0.14259E-01    0.99244E+01
    0.14547E-01    0.98111E+01
    0.14841E-01    0.96927E+01
    0.15141E-01    0.95694E+01
    0.15447E-01    0.94414E+01
    0.15759E-01    0.93087E+01
    0.16077E-01    0.91716E+01
    0.16402E-01    0.90302E+01
    0.16734E-01    0.88848E+01
    0.17072E-01    0.87355E+01
    0.17416E-01    0.85824E+01
    0.17768E-01    0.84259E+01
    0.18127E-01    0.82664E+01
    0.18493E-01    0.81040E+01
    0.18867E-01    0.79389E+01
    0.19248E-01    0.77713E+01
    0.19637E-01    0.76014E+01
    0.20034E-01    0.74296E+01
    0.20438E-01    0.72559E+01
    0.20851E-01    0.70807E+01
    0.21272E-01    0.69042E+01
    0.21702E-01    0.67265E+01
    0.22141E-01    0.65480E+01
    0.22588E-01    0.63688E+01
    0.23044E-01    0.61892E+01
    0.23510E-01    0.60095E+01
    0.23985E-01    0.58300E+01
    0.24469E-01    0.56510E+01
    0.24964E-01    0.54727E+01
    0.25468E-01    0.52956E+01
    0.25982E-01    0.51200E+01
    0.26507E-01    0.49461E+01
    0.27043E-01    0.47744E+01
    0.27589E-01    0.46049E+01
    0.28146E-01    0.44378E+01
    0.28715E-01    0.42734E+01
    0.29295E-01    0.41117E+01
    0.29887E-01    0.39529E+01
    0.30490E-01    0.37972E+01
    0.31106E-01    0.36448E+01
    0.31735E-01    0.34960E+01
    0.32376E-01    0.33509E+01
    0.33030E-01    0.32098E+01
    0.33697E-01    0.30728E+01
    0.34378E-01    0.29399E+01
    0.35072E-01    0.28111E+01
    0.35781E-01    0.26865E+01
    0.36504E-01    0.25660E+01
    0.37241E-01    0.24498E+01
    0.37993E-01    0.23380E+01
    0.38761E-01    0.22309E+01
    0.39544E-01    0.21286E+01
    0.40343E-01    0.20309E+01
    0.41158E-01    0.19379E+01
    0.41989E-01    0.18494E+01
    0.42838E-01    0.17654E+01
    0.43703E-01    0.16857E+01
    0.44586E-01    0.16104E+01
    0.45486E-01    0.15390E+01
    0.46405E-01    0.14714E+01
    0.47343E-01    0.14072E+01
    0.48299E-01    0.13462E+01
    0.49275E-01    0.12881E+01
    0.50270E-01    0.12328E+01
    0.51286E-01    0.11800E+01
    0.52322E-01    0.11296E+01
    0.53379E-01    0.10813E+01
    0.54457E-01    0.10350E+01
    0.55557E-01    0.99053E+00
    0.56680E-01    0.94770E+00
    0.57825E-01    0.90643E+00
    0.58993E-01    0.86657E+00
    0.60184E-01    0.82796E+00
    0.61400E-01    0.79042E+00
    0.62641E-01    0.75379E+00
    0.63906E-01    0.71799E+00
    0.65197E-01    0.68295E+00
    0.66514E-01    0.64861E+00
    0.67858E-01    0.61489E+00
    0.69229E-01    0.58179E+00
    0.70627E-01    0.54936E+00
    0.72054E-01    0.51761E+00
    0.73510E-01    0.48656E+00
    0.74994E-01    0.45621E+00
    0.76509E-01    0.42672E+00
    0.78055E-01    0.39816E+00
    0.79632E-01    0.37062E+00
    0.81241E-01    0.34425E+00
    0.82882E-01    0.31920E+00
    0.84556E-01    0.29557E+00
    0.86264E-01    0.27339E+00
    0.88007E-01    0.25269E+00
    0.89785E-01    0.23347E+00
    0.91598E-01    0.21575E+00
    0.93449E-01    0.19951E+00
    0.95337E-01    0.18478E+00
    0.97263E-01    0.17154E+00
    0.99227E-01    0.15972E+00
    0.10123E+00    0.14917E+00
    0.10328E+00    0.13971E+00
    0.10536E+00    0.13115E+00
    0.10749E+00    0.12331E+00
    0.10966E+00    0.11609E+00
    0.11188E+00    0.10940E+00
    0.11414E+00    0.10315E+00
    0.11644E+00    0.97272E-01
    0.11880E+00    0.91633E-01
    0.12120E+00    0.86140E-01
    0.12365E+00    0.80720E-01
    0.12614E+00    0.75337E-01
    0.12869E+00    0.69982E-01
    0.13129E+00    0.64671E-01
    0.13394E+00    0.59460E-01
    0.13665E+00    0.54429E-01
    0.13941E+00    0.49665E-01
    0.14223E+00    0.45220E-01
    0.14510E+00    0.41106E-01
    0.14803E+00    0.37337E-01
    0.15102E+00    0.33939E-01
    0.15407E+00    0.30948E-01
    0.15718E+00    0.28364E-01
    0.16036E+00    0.26136E-01
    0.16360E+00    0.24190E-01
    0.16690E+00    0.22466E-01
    0.17028E+00    0.20918E-01
    0.17371E+00    0.19505E-01
    0.17722E+00    0.18189E-01
    0.18080E+00    0.16935E-01
    0.18446E+00    0.15706E-01
    0.18818E+00    0.14471E-01
    0.19198E+00    0.13240E-01
    0.19586E+00    0.12044E-01
    0.19982E+00    0.10910E-01
    0.20386E+00    0.98485E-02
    0.20797E+00    0.88773E-02
    0.21218E+00    0.80185E-02
    0.21646E+00    0.72785E-02
    0.22083E+00    0.66435E-02
    0.22530E+00    0.60917E-02
    0.22985E+00    0.56035E-02
    0.23449E+00    0.51674E-02
    0.23923E+00    0.47705E-02
    0.24406E+00    0.43904E-02
    0.24899E+00    0.40169E-02
    0.25402E+00    0.36546E-02
    0.25915E+00    0.33068E-02
    0.26439E+00    0.29789E-02
    0.26973E+00    0.26808E-02
    0.27518E+00    0.24192E-02
    0.28074E+00    0.21921E-02
    0.28641E+00    0.19919E-02
    0.29219E+00    0.18170E-02
    0.29810E+00    0.16618E-02
    0.30412E+00    0.15176E-02
    0.31026E+00    0.13813E-02
    0.31653E+00    0.12511E-02
    0.32292E+00    0.11278E-02
    0.32945E+00    0.10148E-02
    0.33610E+00    0.91466E-03
    0.34289E+00    0.82493E-03
    0.34982E+00    0.74622E-03
    0.35689E+00    0.67691E-03
    0.36409E+00    0.61434E-03
    0.37145E+00    0.55667E-03
    0.37895E+00    0.50232E-03
    0.38661E+00    0.45209E-03
    0.39442E+00    0.40685E-03
    0.40239E+00    0.36585E-03
    0.41052E+00    0.32960E-03
    0.41881E+00    0.29743E-03
    0.42727E+00    0.26864E-03
    0.43590E+00    0.24205E-03
    0.44471E+00    0.21778E-03
    0.45369E+00    0.19575E-03
    0.46286E+00    0.17573E-03
    0.47221E+00    0.15789E-03
    0.48174E+00    0.14202E-03
    0.49148E+00    0.12771E-03
    0.50141E+00    0.11473E-03
    0.51153E+00    0.10302E-03
    0.52187E+00    0.92360E-04
    0.53241E+00    0.82794E-04
    0.54317E+00    0.74312E-04
    0.55414E+00    0.66607E-04
    0.56533E+00    0.59747E-04
    0.57675E+00    0.53508E-04
    0.58840E+00    0.47908E-04
    0.60029E+00    0.42886E-04
    0.61242E+00    0.38383E-04
    0.62479E+00    0.34345E-04
    0.63741E+00    0.30724E-04
    0.65029E+00    0.27478E-04
    0.66342E+00    0.24568E-04
    0.67683E+00    0.21959E-04
    0.69050E+00    0.19621E-04
    0.70445E+00    0.17526E-04
    0.71868E+00    0.15650E-04
    0.73320E+00    0.13970E-04
    0.74801E+00    0.12466E-04
    0.76312E+00    0.11121E-04
    0.77854E+00    0.99185E-05
    0.79426E+00    0.88434E-05
    0.81031E+00    0.78826E-05
    0.82668E+00    0.70244E-05
    0.84338E+00    0.62580E-05
    0.86041E+00    0.55738E-05
    0.87780E+00    0.49632E-05
    0.89553E+00    0.44184E-05
    0.91362E+00    0.39324E-05
    0.93208E+00    0.34990E-05
    0.95091E+00    0.31126E-05
    0.97011E+00    0.27682E-05
    0.98971E+00    0.24613E-05
    0.10097E+01    0.21879E-05
    0.10301E+01    0.19444E-05
    0.10509E+01    0.17276E-05
    0.10721E+01    0.15346E-05
    0.10938E+01    0.13628E-05
    0.11159E+01    0.12100E-05
    0.11384E+01    0.10740E-05
    0.11614E+01    0.95317E-06
    0.11849E+01    0.84571E-06
    0.12088E+01    0.75020E-06
    0.12333E+01    0.66533E-06
    0.12582E+01    0.58994E-06
    0.12836E+01    0.52298E-06
    0.13095E+01    0.46353E-06
    0.13360E+01    0.41075E-06
    0.13630E+01    0.36390E-06
    0.13905E+01    0.32234E-06
    0.14186E+01    0.28547E-06
    0.14472E+01    0.25276E-06
    0.14765E+01    0.22376E-06
    0.15063E+01    0.19805E-06
    0.15367E+01    0.17527E-06
    0.15678E+01    0.15507E-06
    0.15994E+01    0.13718E-06
    0.16318E+01    0.12133E-06
    0.16647E+01    0.10729E-06
    0.16984E+01    0.94860E-07
    0.17327E+01    0.83855E-07
    0.17677E+01    0.74113E-07
    0.18034E+01    0.65492E-07
    0.18398E+01    0.57864E-07
    0.18770E+01    0.51116E-07
    0.19149E+01    0.45146E-07
    0.19536E+01    0.39868E-07
    0.19930E+01    0.35201E-07
    0.20333E+01    0.31075E-07
    0.20744E+01    0.27428E-07
    0.21163E+01    0.24206E-07
    0.21590E+01    0.21359E-07
    0.22026E+01    0.18844E-07
    0.22471E+01    0.16623E-07
    0.22925E+01    0.14661E-07
    0.23388E+01    0.12930E-07
    0.23861E+01    0.11401E-07
    0.24343E+01    0.10051E-07
    0.24835E+01    0.88605E-08
    0.25336E+01    0.78096E-08
    0.25848E+01    0.68825E-08
    0.26370E+01    0.60647E-08
    0.26903E+01    0.53433E-08
    0.27447E+01    0.47072E-08
    0.28001E+01    0.41463E-08
    0.28567E+01    0.36517E-08
    0.29144E+01    0.32158E-08
    0.29733E+01    0.28315E-08
    0.30333E+01    0.24929E-08
    0.30946E+01    0.21945E-08
    0.31571E+01    0.19316E-08
    0.32209E+01    0.17000E-08
    0.32860E+01    0.14960E-08
    0.33523E+01    0.13163E-08
    0.34201E+01    0.11581E-08
    0.34892E+01    0.10188E-08
    0.35596E+01    0.89618E-09
    0.36316E+01    0.78822E-09
    0.37049E+01    0.69319E-09
    0.37798E+01    0.60956E-09
    0.38561E+01    0.53597E-09
    0.39340E+01    0.47121E-09
    0.40135E+01    0.41424E-09
    0.40946E+01    0.36412E-09
    0.41773E+01    0.32003E-09
    0.42617E+01    0.28126E-09
    0.43478E+01    0.24716E-09
    0.44356E+01    0.21717E-09
    0.45252E+01    0.19081E-09
    0.46166E+01    0.16763E-09
    0.47099E+01    0.14725E-09
    0.48050E+01    0.12934E-09
    0.49021E+01    0.11360E-09
    0.50011E+01    0.99769E-10
    0.51021E+01    0.87613E-10
    0.52052E+01    0.76932E-10
    0.53104E+01    0.67548E-10
    0.54176E+01    0.59304E-10
    0.55271E+01    0.52062E-10
    0.56387E+01    0.45701E-10
    0.57526E+01    0.40114E-10
    0.58689E+01    0.35207E-10
    0.59874E+01    0.30899E-10
    0.61084E+01    0.27115E-10
    0.62318E+01    0.23794E-10
    0.63577E+01    0.20877E-10
    0.64861E+01    0.18317E-10
    0.66171E+01    0.16070E-10
    0.67508E+01    0.14098E-10
    0.68872E+01    0.12367E-10
    0.70263E+01    0.10847E-10
    0.71682E+01    0.95142E-11
    0.73130E+01    0.83444E-11
    0.74608E+01    0.73180E-11
    0.76115E+01    0.64176E-11
    0.77653E+01    0.56276E-11
    0.79221E+01    0.49346E-11
    0.80822E+01    0.43267E-11
    0.82454E+01    0.37935E-11
    0.84120E+01    0.33258E-11
    0.85819E+01    0.29157E-11
    0.87553E+01    0.25560E-11
    0.89322E+01    0.22405E-11
    0.91126E+01    0.19639E-11
    0.92967E+01    0.17213E-11
    0.94845E+01    0.15086E-11
    0.96761E+01    0.13221E-11
    0.98716E+01    0.11587E-11
    0.10071E+02    0.10154E-11
    0.10274E+02    0.88976E-12
    0.10482E+02    0.77967E-12
    0.10694E+02    0.68318E-12
    0.10910E+02    0.59863E-12
    0.11130E+02    0.52452E-12
    0.11355E+02    0.45959E-12
    0.11584E+02    0.40269E-12
    0.11818E+02    0.35283E-12
    0.12057E+02    0.30913E-12
    0.12301E+02    0.27083E-12
    0.12549E+02    0.23727E-12
    0.12803E+02    0.20786E-12
    0.13061E+02    0.18208E-12
    0.13325E+02    0.15949E-12
    0.13594E+02    0.13969E-12
    0.13869E+02    0.12234E-12
    0.14149E+02    0.10713E-12
    0.14435E+02    0.93809E-13
    0.14727E+02    0.82139E-13
    0.15024E+02    0.71916E-13
    0.15328E+02    0.62963E-13
    0.15637E+02    0.55123E-13
    0.15953E+02    0.48258E-13
    0.16275E+02    0.42248E-13
    0.16604E+02    0.36986E-13
    0.16940E+02    0.32380E-13
    0.17282E+02    0.28348E-13
    0.17631E+02    0.24818E-13
    0.17987E+02    0.21727E-13
    0.18351E+02    0.19022E-13
    0.18721E+02    0.16653E-13
    0.19099E+02    0.14578E-13
    0.19485E+02    0.12761E-13
    0.19879E+02    0.11171E-13
    0.20280E+02    0.97777E-14
    0.20690E+02    0.85579E-14
    0.21108E+02    0.74897E-14
    0.21535E+02    0.65544E-14
    0.21970E+02    0.57356E-14
    0.22413E+02    0.50188E-14
    0.22866E+02    0.43913E-14
    0.23328E+02    0.38421E-14
    0.23799E+02    0.33614E-14
    0.24280E+02    0.29407E-14
    0.24771E+02    0.25726E-14
    0.25271E+02    0.22505E-14
    0.25782E+02    0.19687E-14
    0.26302E+02    0.17221E-14
    0.26834E+02    0.15063E-14
    0.27376E+02    0.13176E-14
    0.27929E+02    0.11525E-14
    0.28493E+02    0.10081E-14
    0.29069E+02    0.88179E-15
    0.29656E+02    0.77130E-15
    0.30255E+02    0.67467E-15
    0.30866E+02    0.59015E-15
    0.31490E+02    0.51623E-15
    0.32126E+02    0.45157E-15
    0.32775E+02    0.39501E-15
    0.33437E+02    0.34553E-15
    0.34112E+02    0.30223E-15
    0.34801E+02    0.26435E-15
    0.35504E+02    0.23121E-15
    0.36222E+02    0.20221E-15
    0.36953E+02    0.17684E-15
    0.37700E+02    0.15463E-15
    0.38462E+02    0.13521E-15
    0.39239E+02    0.11821E-15
    0.40031E+02    0.10335E-15
    0.40840E+02    0.90353E-16
    0.41665E+02    0.78990E-16
    0.42507E+02    0.69057E-16
    0.43365E+02    0.60374E-16
    0.44241E+02    0.52786E-16
    0.45135E+02    0.46154E-16
    0.46047E+02    0.40358E-16
    0.46977E+02    0.35293E-16
    0.47926E+02    0.30866E-16
    0.48894E+02    0.26994E-16
    0.49882E+02    0.23607E-16
    0.50890E+02    0.20644E-16
    0.51918E+02    0.18052E-16
    0.52966E+02    0.15783E-16
    0.54036E+02    0.13798E-16
    0.55128E+02    0.12060E-16
    0.56242E+02    0.10539E-16
    0.57378E+02    0.92077E-17
    0.58537E+02    0.80432E-17
    0.59720E+02    0.70252E-17
    0.60926E+02    0.61356E-17
    0.62157E+02    0.53584E-17
    0.63412E+02    0.46798E-17
    0.64693E+02    0.40873E-17
    0.66000E+02    0.35702E-17
    0.67334E+02    0.31190E-17
    0.68694E+02    0.27253E-17
    0.70082E+02    0.23818E-17
    0.71497E+02    0.20819E-17
    0.72942E+02    0.18200E-17
    0.74415E+02    0.15911E-17
    0.75918E+02    0.13911E-17
    0.77452E+02    0.12161E-17
    0.79017E+02    0.10631E-17
    0.80613E+02    0.92920E-18
    0.82241E+02    0.81204E-18
    0.83903E+02    0.70951E-18
    0.85598E+02    0.61978E-18
    0.87327E+02    0.54130E-18
    0.89091E+02    0.47270E-18
    0.90891E+02    0.41277E-18
    0.92727E+02    0.36043E-18
    0.94600E+02    0.31473E-18
    0.96511E+02    0.27485E-18
    0.98461E+02    0.24005E-18
    0.10045E+03    0.20970E-18
    0.10248E+03    0.18322E-18
    0.10455E+03    0.16013E-18
    0.10666E+03    0.13997E-18
    0.10882E+03    0.12236E-18
    0.11101E+03    0.10697E-18
    0.11326E+03    0.93514E-19
    0.11554E+03    0.81741E-19
    0.11788E+03    0.71438E-19
    0.12026E+03    0.62419E-19
    0.12269E+03    0.54522E-19
    0.12517E+03    0.47607E-19
    0.12770E+03    0.41552E-19
    0.13028E+03    0.36256E-19
    0.13291E+03    0.31626E-19
    0.13559E+03    0.27581E-19
    0.13833E+03    0.24050E-19
    0.14113E+03    0.20968E-19
    0.14398E+03    0.18281E-19
    0.14689E+03    0.15939E-19
    0.14985E+03    0.13897E-19
    0.15288E+03    0.12119E-19
    0.15597E+03    0.10570E-19
    0.15912E+03    0.92206E-20
    0.16233E+03    0.80441E-20
    0.16561E+03    0.70184E-20
    0.16896E+03    0.61239E-20
    0.17237E+03    0.53436E-20
    0.17585E+03    0.46628E-20
    0.17941E+03    0.40687E-20
    0.18303E+03    0.35502E-20
    0.18673E+03    0.30976E-20
    0.19050E+03    0.27025E-20
    0.19435E+03    0.23577E-20
    0.19828E+03    0.20567E-20
    0.20228E+03    0.17941E-20
    0.20637E+03    0.15650E-20
    0.21054E+03    0.13650E-20
    0.21479E+03    0.11906E-20
    0.21913E+03    0.10385E-20
    0.22356E+03    0.90574E-21
