#    L    TT             EE             TE             PP             TP          
   552    0.23078E+04    0.11962E+02    0.25481E+02    0.41001E+06    0.19672E+03
   553    0.23004E+04    0.12197E+02    0.26082E+02    0.40869E+06    0.19657E+03
   554    0.22928E+04    0.12438E+02    0.26651E+02    0.40738E+06    0.19643E+03
   555    0.22850E+04    0.12682E+02    0.27190E+02    0.40608E+06    0.19630E+03
   556    0.22771E+04    0.12930E+02    0.27697E+02    0.40478E+06    0.19617E+03
   557    0.22692E+04    0.13180E+02    0.28172E+02    0.40348E+06    0.19606E+03
   558    0.22611E+04    0.13435E+02    0.28616E+02    0.40220E+06    0.19595E+03
   559    0.22529E+04    0.13692E+02    0.29028E+02    0.40092E+06    0.19586E+03
   560    0.22446E+04    0.13951E+02    0.29407E+02    0.39964E+06    0.19577E+03
   561    0.22361E+04    0.14215E+02    0.29753E+02    0.39837E+06    0.19569E+03
   562    0.22277E+04    0.14481E+02    0.30067E+02    0.39711E+06    0.19561E+03
   563    0.22192E+04    0.14750E+02    0.30350E+02    0.39585E+06    0.19554E+03
   564    0.22106E+04    0.15022E+02    0.30597E+02    0.39460E+06    0.19548E+03
   565    0.22018E+04    0.15296E+02    0.30813E+02    0.39336E+06    0.19542E+03
   566    0.21931E+04    0.15572E+02    0.30994E+02    0.39211E+06    0.19537E+03
   567    0.21842E+04    0.15851E+02    0.31142E+02    0.39088E+06    0.19532E+03
   568    0.21753E+04    0.16133E+02    0.31256E+02    0.38965E+06    0.19528E+03
   569    0.21663E+04    0.16417E+02    0.31338E+02    0.38843E+06    0.19524E+03
   570    0.21573E+04    0.16702E+02    0.31384E+02    0.38721E+06    0.19520E+03
   571    0.21482E+04    0.16990E+02    0.31397E+02    0.38600E+06    0.19517E+03
   572    0.21390E+04    0.17279E+02    0.31376E+02    0.38479E+06    0.19515E+03
   573    0.21299E+04    0.17570E+02    0.31320E+02    0.38359E+06    0.19512E+03
   574    0.21207E+04    0.17863E+02    0.31230E+02    0.38239E+06    0.19510E+03
   575    0.21115E+04    0.18156E+02    0.31105E+02    0.38120E+06    0.19508E+03
   576    0.21023E+04    0.18452E+02    0.30947E+02    0.38002E+06    0.19506E+03
   577    0.20930E+04    0.18749E+02    0.30755E+02    0.37884E+06    0.19504E+03
   578    0.20837E+04    0.19046E+02    0.30528E+02    0.37766E+06    0.19503E+03
   579    0.20744E+04    0.19345E+02    0.30267E+02    0.37649E+06    0.19501E+03
   580    0.20652E+04    0.19644E+02    0.29971E+02    0.37533E+06    0.19500E+03
   581    0.20558E+04    0.19944E+02    0.29643E+02    0.37417E+06    0.19498E+03
   582    0.20466E+04    0.20245E+02    0.29279E+02    0.37302E+06    0.19497E+03
   583    0.20373E+04    0.20546E+02    0.28881E+02    0.37187E+06    0.19495E+03
   584    0.20281E+04    0.20847E+02    0.28449E+02    0.37073E+06    0.19494E+03
   585    0.20189E+04    0.21149E+02    0.27983E+02    0.36959E+06    0.19492E+03
   586    0.20098E+04    0.21449E+02    0.27484E+02    0.36846E+06    0.19490E+03
   587    0.20007E+04    0.21751E+02    0.26951E+02    0.36733E+06    0.19488E+03
   588    0.19916E+04    0.22052E+02    0.26383E+02    0.36620E+06    0.19485E+03
   589    0.19825E+04    0.22353E+02    0.25783E+02    0.36509E+06    0.19482E+03
   590    0.19735E+04    0.22652E+02    0.25150E+02    0.36397E+06    0.19479E+03
   591    0.19646E+04    0.22952E+02    0.24484E+02    0.36287E+06    0.19476E+03
   592    0.19558E+04    0.23249E+02    0.23784E+02    0.36176E+06    0.19472E+03
   593    0.19470E+04    0.23547E+02    0.23052E+02    0.36067E+06    0.19468E+03
   594    0.19382E+04    0.23843E+02    0.22288E+02    0.35957E+06    0.19463E+03
   595    0.19296E+04    0.24137E+02    0.21492E+02    0.35849E+06    0.19458E+03
   596    0.19211E+04    0.24431E+02    0.20663E+02    0.35740E+06    0.19452E+03
   597    0.19127E+04    0.24721E+02    0.19803E+02    0.35632E+06    0.19446E+03
   598    0.19045E+04    0.25010E+02    0.18912E+02    0.35525E+06    0.19439E+03
   599    0.18964E+04    0.25298E+02    0.17991E+02    0.35418E+06    0.19432E+03
   600    0.18883E+04    0.25583E+02    0.17038E+02    0.35312E+06    0.19424E+03
   601    0.18803E+04    0.25867E+02    0.16056E+02    0.35206E+06    0.19415E+03
   602    0.18725E+04    0.26147E+02    0.15042E+02    0.35100E+06    0.19405E+03
   603    0.18648E+04    0.26425E+02    0.14001E+02    0.34995E+06    0.19395E+03
   604    0.18573E+04    0.26700E+02    0.12930E+02    0.34891E+06    0.19385E+03
   605    0.18498E+04    0.26973E+02    0.11831E+02    0.34787E+06    0.19374E+03
   606    0.18426E+04    0.27243E+02    0.10703E+02    0.34683E+06    0.19363E+03
   607    0.18353E+04    0.27510E+02    0.95471E+01    0.34580E+06    0.19352E+03
   608    0.18283E+04    0.27775E+02    0.83640E+01    0.34477E+06    0.19340E+03
   609    0.18215E+04    0.28035E+02    0.71537E+01    0.34375E+06    0.19329E+03
   610    0.18147E+04    0.28292E+02    0.59167E+01    0.34273E+06    0.19318E+03
   611    0.18082E+04    0.28547E+02    0.46542E+01    0.34172E+06    0.19307E+03
   612    0.18018E+04    0.28800E+02    0.33672E+01    0.34071E+06    0.19296E+03
   613    0.17955E+04    0.29046E+02    0.20538E+01    0.33970E+06    0.19285E+03
   614    0.17894E+04    0.29290E+02    0.71606E+00    0.33870E+06    0.19275E+03
   615    0.17834E+04    0.29530E+02   -0.64503E+00    0.33771E+06    0.19265E+03
   616    0.17776E+04    0.29768E+02   -0.20290E+01    0.33672E+06    0.19256E+03
   617    0.17721E+04    0.30002E+02   -0.34356E+01    0.33573E+06    0.19247E+03
   618    0.17667E+04    0.30231E+02   -0.48651E+01    0.33475E+06    0.19240E+03
   619    0.17613E+04    0.30458E+02   -0.63141E+01    0.33377E+06    0.19233E+03
   620    0.17563E+04    0.30680E+02   -0.77845E+01    0.33279E+06    0.19227E+03
   621    0.17513E+04    0.30898E+02   -0.92752E+01    0.33182E+06    0.19222E+03
   622    0.17466E+04    0.31111E+02   -0.10786E+02    0.33086E+06    0.19218E+03
   623    0.17421E+04    0.31320E+02   -0.12314E+02    0.32990E+06    0.19216E+03
   624    0.17376E+04    0.31524E+02   -0.13860E+02    0.32894E+06    0.19214E+03
   625    0.17334E+04    0.31724E+02   -0.15424E+02    0.32798E+06    0.19214E+03
   626    0.17294E+04    0.31920E+02   -0.17004E+02    0.32704E+06    0.19216E+03
   627    0.17256E+04    0.32111E+02   -0.18600E+02    0.32609E+06    0.19219E+03
   628    0.17220E+04    0.32297E+02   -0.20212E+02    0.32515E+06    0.19223E+03
   629    0.17185E+04    0.32478E+02   -0.21838E+02    0.32421E+06    0.19230E+03
   630    0.17152E+04    0.32654E+02   -0.23478E+02    0.32328E+06    0.19238E+03
   631    0.17121E+04    0.32825E+02   -0.25129E+02    0.32235E+06    0.19248E+03
   632    0.17093E+04    0.32990E+02   -0.26794E+02    0.32142E+06    0.19259E+03
   633    0.17066E+04    0.33152E+02   -0.28469E+02    0.32050E+06    0.19273E+03
   634    0.17042E+04    0.33306E+02   -0.30154E+02    0.31958E+06    0.19289E+03
   635    0.17019E+04    0.33457E+02   -0.31849E+02    0.31867E+06    0.19308E+03
   636    0.16998E+04    0.33603E+02   -0.33551E+02    0.31776E+06    0.19328E+03
   637    0.16979E+04    0.33741E+02   -0.35262E+02    0.31686E+06    0.19351E+03
   638    0.16963E+04    0.33876E+02   -0.36980E+02    0.31595E+06    0.19377E+03
   639    0.16948E+04    0.34003E+02   -0.38703E+02    0.31506E+06    0.19405E+03
   640    0.16936E+04    0.34126E+02   -0.40432E+02    0.31416E+06    0.19436E+03
   641    0.16926E+04    0.34243E+02   -0.42164E+02    0.31327E+06    0.19469E+03
   642    0.16917E+04    0.34353E+02   -0.43900E+02    0.31238E+06    0.19505E+03
   643    0.16911E+04    0.34459E+02   -0.45637E+02    0.31150E+06    0.19544E+03
   644    0.16907E+04    0.34556E+02   -0.47376E+02    0.31062E+06    0.19586E+03
   645    0.16905E+04    0.34649E+02   -0.49116E+02    0.30974E+06    0.19632E+03
   646    0.16904E+04    0.34735E+02   -0.50854E+02    0.30887E+06    0.19680E+03
   647    0.16908E+04    0.34815E+02   -0.52592E+02    0.30800E+06    0.19732E+03
   648    0.16911E+04    0.34889E+02   -0.54326E+02    0.30714E+06    0.19787E+03
   649    0.16918E+04    0.34956E+02   -0.56057E+02    0.30628E+06    0.19845E+03
   650    0.16927E+04    0.35016E+02   -0.57783E+02    0.30542E+06    0.19907E+03
   651    0.16938E+04    0.35072E+02   -0.59504E+02    0.30456E+06    0.19972E+03
   652    0.16950E+04    0.35120E+02   -0.61219E+02    0.30371E+06    0.20041E+03
   653    0.16966E+04    0.35161E+02   -0.62926E+02    0.30286E+06    0.20113E+03
   654    0.16983E+04    0.35196E+02   -0.64625E+02    0.30202E+06    0.20189E+03
   655    0.17001E+04    0.35225E+02   -0.66317E+02    0.30118E+06    0.20267E+03
   656    0.17023E+04    0.35247E+02   -0.68000E+02    0.30034E+06    0.20348E+03
   657    0.17046E+04    0.35262E+02   -0.69674E+02    0.29951E+06    0.20432E+03
   658    0.17071E+04    0.35272E+02   -0.71338E+02    0.29868E+06    0.20519E+03
   659    0.17099E+04    0.35275E+02   -0.72991E+02    0.29785E+06    0.20607E+03
   660    0.17129E+04    0.35271E+02   -0.74633E+02    0.29703E+06    0.20698E+03
   661    0.17160E+04    0.35261E+02   -0.76262E+02    0.29621E+06    0.20792E+03
   662    0.17194E+04    0.35245E+02   -0.77880E+02    0.29539E+06    0.20887E+03
   663    0.17229E+04    0.35223E+02   -0.79485E+02    0.29458E+06    0.20984E+03
   664    0.17267E+04    0.35193E+02   -0.81076E+02    0.29377E+06    0.21082E+03
   665    0.17305E+04    0.35158E+02   -0.82652E+02    0.29296E+06    0.21182E+03
   666    0.17346E+04    0.35116E+02   -0.84214E+02    0.29216E+06    0.21284E+03
   667    0.17390E+04    0.35068E+02   -0.85760E+02    0.29135E+06    0.21387E+03
   668    0.17433E+04    0.35015E+02   -0.87290E+02    0.29056E+06    0.21490E+03
   669    0.17481E+04    0.34955E+02   -0.88802E+02    0.28976E+06    0.21595E+03
   670    0.17529E+04    0.34888E+02   -0.90296E+02    0.28897E+06    0.21700E+03
   671    0.17579E+04    0.34817E+02   -0.91773E+02    0.28818E+06    0.21806E+03
   672    0.17630E+04    0.34739E+02   -0.93231E+02    0.28740E+06    0.21913E+03
   673    0.17684E+04    0.34655E+02   -0.94668E+02    0.28662E+06    0.22020E+03
   674    0.17739E+04    0.34566E+02   -0.96086E+02    0.28584E+06    0.22127E+03
   675    0.17796E+04    0.34470E+02   -0.97482E+02    0.28507E+06    0.22233E+03
   676    0.17855E+04    0.34368E+02   -0.98856E+02    0.28429E+06    0.22340E+03
   677    0.17914E+04    0.34261E+02   -0.10021E+03    0.28353E+06    0.22447E+03
   678    0.17976E+04    0.34148E+02   -0.10154E+03    0.28276E+06    0.22553E+03
   679    0.18039E+04    0.34030E+02   -0.10284E+03    0.28200E+06    0.22659E+03
   680    0.18104E+04    0.33906E+02   -0.10412E+03    0.28124E+06    0.22763E+03
   681    0.18171E+04    0.33777E+02   -0.10538E+03    0.28048E+06    0.22867E+03
   682    0.18238E+04    0.33641E+02   -0.10661E+03    0.27973E+06    0.22970E+03
   683    0.18308E+04    0.33502E+02   -0.10782E+03    0.27898E+06    0.23072E+03
   684    0.18377E+04    0.33355E+02   -0.10899E+03    0.27823E+06    0.23172E+03
   685    0.18448E+04    0.33204E+02   -0.11014E+03    0.27749E+06    0.23271E+03
   686    0.18520E+04    0.33048E+02   -0.11126E+03    0.27674E+06    0.23369E+03
   687    0.18595E+04    0.32887E+02   -0.11235E+03    0.27601E+06    0.23464E+03
   688    0.18670E+04    0.32721E+02   -0.11341E+03    0.27527E+06    0.23558E+03
   689    0.18746E+04    0.32549E+02   -0.11444E+03    0.27454E+06    0.23649E+03
   690    0.18823E+04    0.32374E+02   -0.11544E+03    0.27381E+06    0.23739E+03
   691    0.18901E+04    0.32193E+02   -0.11641E+03    0.27308E+06    0.23826E+03
   692    0.18980E+04    0.32008E+02   -0.11734E+03    0.27236E+06    0.23910E+03
   693    0.19060E+04    0.31819E+02   -0.11825E+03    0.27164E+06    0.23992E+03
   694    0.19140E+04    0.31624E+02   -0.11911E+03    0.27092E+06    0.24071E+03
   695    0.19223E+04    0.31427E+02   -0.11994E+03    0.27020E+06    0.24147E+03
   696    0.19305E+04    0.31224E+02   -0.12075E+03    0.26949E+06    0.24220E+03
   697    0.19389E+04    0.31018E+02   -0.12152E+03    0.26878E+06    0.24289E+03
   698    0.19473E+04    0.30807E+02   -0.12225E+03    0.26807E+06    0.24355E+03
   699    0.19557E+04    0.30592E+02   -0.12293E+03    0.26737E+06    0.24418E+03
   700    0.19642E+04    0.30374E+02   -0.12359E+03    0.26667E+06    0.24477E+03
   701    0.19728E+04    0.30152E+02   -0.12421E+03    0.26597E+06    0.24532E+03
   702    0.19814E+04    0.29927E+02   -0.12478E+03    0.26527E+06    0.24583E+03
   703    0.19901E+04    0.29698E+02   -0.12534E+03    0.26458E+06    0.24631E+03
   704    0.19988E+04    0.29466E+02   -0.12584E+03    0.26389E+06    0.24675E+03
   705    0.20075E+04    0.29230E+02   -0.12630E+03    0.26320E+06    0.24715E+03
   706    0.20163E+04    0.28992E+02   -0.12673E+03    0.26252E+06    0.24752E+03
   707    0.20250E+04    0.28750E+02   -0.12713E+03    0.26183E+06    0.24786E+03
   708    0.20339E+04    0.28506E+02   -0.12747E+03    0.26115E+06    0.24816E+03
   709    0.20427E+04    0.28259E+02   -0.12779E+03    0.26048E+06    0.24842E+03
   710    0.20516E+04    0.28008E+02   -0.12806E+03    0.25980E+06    0.24866E+03
   711    0.20605E+04    0.27755E+02   -0.12829E+03    0.25913E+06    0.24886E+03
   712    0.20694E+04    0.27500E+02   -0.12850E+03    0.25846E+06    0.24904E+03
   713    0.20784E+04    0.27242E+02   -0.12865E+03    0.25779E+06    0.24918E+03
   714    0.20873E+04    0.26983E+02   -0.12877E+03    0.25713E+06    0.24930E+03
   715    0.20962E+04    0.26720E+02   -0.12886E+03    0.25647E+06    0.24938E+03
   716    0.21051E+04    0.26456E+02   -0.12890E+03    0.25581E+06    0.24944E+03
   717    0.21140E+04    0.26190E+02   -0.12890E+03    0.25515E+06    0.24947E+03
   718    0.21229E+04    0.25923E+02   -0.12887E+03    0.25450E+06    0.24947E+03
   719    0.21318E+04    0.25651E+02   -0.12879E+03    0.25385E+06    0.24945E+03
   720    0.21406E+04    0.25380E+02   -0.12869E+03    0.25320E+06    0.24940E+03
   721    0.21495E+04    0.25108E+02   -0.12853E+03    0.25255E+06    0.24933E+03
   722    0.21583E+04    0.24833E+02   -0.12833E+03    0.25190E+06    0.24924E+03
   723    0.21670E+04    0.24559E+02   -0.12811E+03    0.25126E+06    0.24912E+03
   724    0.21757E+04    0.24282E+02   -0.12785E+03    0.25062E+06    0.24898E+03
   725    0.21844E+04    0.24006E+02   -0.12754E+03    0.24999E+06    0.24882E+03
   726    0.21931E+04    0.23730E+02   -0.12719E+03    0.24935E+06    0.24864E+03
   727    0.22017E+04    0.23452E+02   -0.12681E+03    0.24872E+06    0.24844E+03
   728    0.22102E+04    0.23172E+02   -0.12639E+03    0.24809E+06    0.24821E+03
   729    0.22186E+04    0.22893E+02   -0.12594E+03    0.24746E+06    0.24797E+03
   730    0.22269E+04    0.22614E+02   -0.12545E+03    0.24684E+06    0.24772E+03
   731    0.22354E+04    0.22334E+02   -0.12491E+03    0.24621E+06    0.24744E+03
   732    0.22436E+04    0.22056E+02   -0.12434E+03    0.24559E+06    0.24715E+03
   733    0.22518E+04    0.21777E+02   -0.12374E+03    0.24497E+06    0.24684E+03
   734    0.22599E+04    0.21499E+02   -0.12308E+03    0.24436E+06    0.24652E+03
   735    0.22679E+04    0.21221E+02   -0.12241E+03    0.24374E+06    0.24618E+03
   736    0.22758E+04    0.20944E+02   -0.12169E+03    0.24313E+06    0.24583E+03
   737    0.22836E+04    0.20668E+02   -0.12095E+03    0.24252E+06    0.24547E+03
   738    0.22912E+04    0.20394E+02   -0.12015E+03    0.24192E+06    0.24509E+03
   739    0.22988E+04    0.20121E+02   -0.11932E+03    0.24131E+06    0.24470E+03
   740    0.23062E+04    0.19848E+02   -0.11847E+03    0.24071E+06    0.24431E+03
   741    0.23136E+04    0.19577E+02   -0.11758E+03    0.24011E+06    0.24390E+03
   742    0.23208E+04    0.19310E+02   -0.11664E+03    0.23951E+06    0.24348E+03
   743    0.23279E+04    0.19045E+02   -0.11569E+03    0.23891E+06    0.24305E+03
   744    0.23350E+04    0.18780E+02   -0.11468E+03    0.23832E+06    0.24262E+03
   745    0.23418E+04    0.18518E+02   -0.11366E+03    0.23773E+06    0.24218E+03
   746    0.23484E+04    0.18260E+02   -0.11259E+03    0.23713E+06    0.24173E+03
   747    0.23548E+04    0.18002E+02   -0.11150E+03    0.23655E+06    0.24128E+03
   748    0.23612E+04    0.17749E+02   -0.11037E+03    0.23596E+06    0.24082E+03
   749    0.23675E+04    0.17497E+02   -0.10922E+03    0.23538E+06    0.24036E+03
   750    0.23735E+04    0.17250E+02   -0.10804E+03    0.23480E+06    0.23989E+03
   751    0.23794E+04    0.17005E+02   -0.10682E+03    0.23422E+06    0.23942E+03
   752    0.23851E+04    0.16765E+02   -0.10556E+03    0.23364E+06    0.23895E+03
   753    0.23906E+04    0.16527E+02   -0.10429E+03    0.23306E+06    0.23847E+03
   754    0.23959E+04    0.16293E+02   -0.10297E+03    0.23249E+06    0.23799E+03
   755    0.24012E+04    0.16063E+02   -0.10164E+03    0.23192E+06    0.23751E+03
   756    0.24061E+04    0.15836E+02   -0.10028E+03    0.23135E+06    0.23702E+03
   757    0.24110E+04    0.15614E+02   -0.98877E+02    0.23078E+06    0.23653E+03
   758    0.24155E+04    0.15395E+02   -0.97451E+02    0.23021E+06    0.23604E+03
   759    0.24200E+04    0.15179E+02   -0.96006E+02    0.22965E+06    0.23554E+03
   760    0.24243E+04    0.14968E+02   -0.94533E+02    0.22909E+06    0.23504E+03
   761    0.24283E+04    0.14762E+02   -0.93034E+02    0.22853E+06    0.23454E+03
   762    0.24323E+04    0.14559E+02   -0.91509E+02    0.22797E+06    0.23403E+03
   763    0.24360E+04    0.14362E+02   -0.89959E+02    0.22741E+06    0.23351E+03
   764    0.24395E+04    0.14167E+02   -0.88391E+02    0.22686E+06    0.23300E+03
   765    0.24428E+04    0.13977E+02   -0.86792E+02    0.22631E+06    0.23247E+03
   766    0.24459E+04    0.13793E+02   -0.85175E+02    0.22575E+06    0.23195E+03
   767    0.24488E+04    0.13613E+02   -0.83534E+02    0.22521E+06    0.23142E+03
   768    0.24516E+04    0.13437E+02   -0.81863E+02    0.22466E+06    0.23088E+03
   769    0.24541E+04    0.13265E+02   -0.80183E+02    0.22411E+06    0.23034E+03
   770    0.24564E+04    0.13100E+02   -0.78481E+02    0.22357E+06    0.22980E+03
   771    0.24585E+04    0.12938E+02   -0.76757E+02    0.22303E+06    0.22925E+03
   772    0.24604E+04    0.12782E+02   -0.75003E+02    0.22249E+06    0.22869E+03
   773    0.24621E+04    0.12631E+02   -0.73243E+02    0.22195E+06    0.22813E+03
   774    0.24636E+04    0.12485E+02   -0.71470E+02    0.22142E+06    0.22757E+03
   775    0.24649E+04    0.12344E+02   -0.69676E+02    0.22088E+06    0.22699E+03
   776    0.24659E+04    0.12209E+02   -0.67869E+02    0.22035E+06    0.22642E+03
   777    0.24667E+04    0.12079E+02   -0.66042E+02    0.21982E+06    0.22584E+03
   778    0.24676E+04    0.11955E+02   -0.64196E+02    0.21929E+06    0.22525E+03
   779    0.24679E+04    0.11836E+02   -0.62346E+02    0.21877E+06    0.22465E+03
   780    0.24681E+04    0.11721E+02   -0.60478E+02    0.21824E+06    0.22405E+03
   781    0.24682E+04    0.11614E+02   -0.58607E+02    0.21772E+06    0.22345E+03
   782    0.24680E+04    0.11512E+02   -0.56732E+02    0.21720E+06    0.22284E+03
   783    0.24676E+04    0.11415E+02   -0.54833E+02    0.21668E+06    0.22222E+03
   784    0.24670E+04    0.11325E+02   -0.52925E+02    0.21616E+06    0.22159E+03
   785    0.24661E+04    0.11240E+02   -0.51015E+02    0.21564E+06    0.22096E+03
   786    0.24650E+04    0.11161E+02   -0.49074E+02    0.21513E+06    0.22033E+03
   787    0.24637E+04    0.11089E+02   -0.47139E+02    0.21461E+06    0.21968E+03
   788    0.24622E+04    0.11021E+02   -0.45205E+02    0.21410E+06    0.21903E+03
   789    0.24605E+04    0.10959E+02   -0.43270E+02    0.21359E+06    0.21838E+03
   790    0.24586E+04    0.10906E+02   -0.41321E+02    0.21308E+06    0.21771E+03
   791    0.24564E+04    0.10857E+02   -0.39366E+02    0.21258E+06    0.21704E+03
   792    0.24541E+04    0.10816E+02   -0.37419E+02    0.21207E+06    0.21636E+03
   793    0.24515E+04    0.10782E+02   -0.35459E+02    0.21157E+06    0.21568E+03
   794    0.24486E+04    0.10754E+02   -0.33509E+02    0.21107E+06    0.21498E+03
   795    0.24455E+04    0.10731E+02   -0.31554E+02    0.21057E+06    0.21428E+03
   796    0.24424E+04    0.10716E+02   -0.29609E+02    0.21007E+06    0.21357E+03
   797    0.24388E+04    0.10707E+02   -0.27660E+02    0.20958E+06    0.21286E+03
   798    0.24351E+04    0.10705E+02   -0.25723E+02    0.20908E+06    0.21214E+03
   799    0.24312E+04    0.10710E+02   -0.23789E+02    0.20859E+06    0.21140E+03
   800    0.24271E+04    0.10721E+02   -0.21860E+02    0.20810E+06    0.21067E+03
   801    0.24228E+04    0.10739E+02   -0.19944E+02    0.20761E+06    0.20992E+03
   802    0.24181E+04    0.10764E+02   -0.18017E+02    0.20712E+06    0.20916E+03
   803    0.24134E+04    0.10794E+02   -0.16118E+02    0.20663E+06    0.20840E+03
   804    0.24084E+04    0.10833E+02   -0.14216E+02    0.20615E+06    0.20763E+03
   805    0.24033E+04    0.10877E+02   -0.12325E+02    0.20566E+06    0.20685E+03
   806    0.23978E+04    0.10928E+02   -0.10447E+02    0.20518E+06    0.20607E+03
   807    0.23922E+04    0.10986E+02   -0.85801E+01    0.20470E+06    0.20528E+03
   808    0.23863E+04    0.11051E+02   -0.67175E+01    0.20422E+06    0.20448E+03
   809    0.23803E+04    0.11122E+02   -0.48737E+01    0.20374E+06    0.20367E+03
   810    0.23740E+04    0.11200E+02   -0.30338E+01    0.20327E+06    0.20286E+03
   811    0.23675E+04    0.11284E+02   -0.12058E+01    0.20279E+06    0.20204E+03
   812    0.23608E+04    0.11375E+02    0.60587E+00    0.20232E+06    0.20121E+03
   813    0.23540E+04    0.11472E+02    0.24022E+01    0.20185E+06    0.20038E+03
   814    0.23470E+04    0.11576E+02    0.41854E+01    0.20138E+06    0.19954E+03
   815    0.23398E+04    0.11685E+02    0.59535E+01    0.20091E+06    0.19870E+03
   816    0.23323E+04    0.11802E+02    0.77065E+01    0.20044E+06    0.19785E+03
   817    0.23246E+04    0.11923E+02    0.94439E+01    0.19998E+06    0.19699E+03
   818    0.23169E+04    0.12052E+02    0.11165E+02    0.19951E+06    0.19613E+03
   819    0.23089E+04    0.12187E+02    0.12869E+02    0.19905E+06    0.19526E+03
   820    0.23008E+04    0.12327E+02    0.14557E+02    0.19859E+06    0.19439E+03
   821    0.22924E+04    0.12473E+02    0.16225E+02    0.19813E+06    0.19351E+03
   822    0.22839E+04    0.12626E+02    0.17875E+02    0.19767E+06    0.19263E+03
   823    0.22752E+04    0.12784E+02    0.19506E+02    0.19721E+06    0.19175E+03
   824    0.22662E+04    0.12948E+02    0.21118E+02    0.19676E+06    0.19085E+03
   825    0.22572E+04    0.13118E+02    0.22709E+02    0.19630E+06    0.18996E+03
   826    0.22480E+04    0.13294E+02    0.24279E+02    0.19585E+06    0.18906E+03
   827    0.22386E+04    0.13475E+02    0.25827E+02    0.19540E+06    0.18815E+03
   828    0.22291E+04    0.13661E+02    0.27352E+02    0.19495E+06    0.18724E+03
   829    0.22194E+04    0.13854E+02    0.28855E+02    0.19450E+06    0.18633E+03
   830    0.22096E+04    0.14051E+02    0.30333E+02    0.19405E+06    0.18542E+03
   831    0.21996E+04    0.14254E+02    0.31787E+02    0.19361E+06    0.18450E+03
   832    0.21895E+04    0.14461E+02    0.33216E+02    0.19316E+06    0.18357E+03
   833    0.21792E+04    0.14674E+02    0.34620E+02    0.19272E+06    0.18264E+03
   834    0.21688E+04    0.14891E+02    0.35998E+02    0.19228E+06    0.18171E+03
   835    0.21583E+04    0.15114E+02    0.37350E+02    0.19184E+06    0.18078E+03
   836    0.21476E+04    0.15341E+02    0.38675E+02    0.19140E+06    0.17985E+03
   837    0.21368E+04    0.15572E+02    0.39971E+02    0.19096E+06    0.17891E+03
   838    0.21259E+04    0.15809E+02    0.41240E+02    0.19052E+06    0.17797E+03
   839    0.21147E+04    0.16049E+02    0.42481E+02    0.19009E+06    0.17702E+03
   840    0.21036E+04    0.16295E+02    0.43693E+02    0.18966E+06    0.17608E+03
   841    0.20923E+04    0.16544E+02    0.44873E+02    0.18922E+06    0.17513E+03
   842    0.20809E+04    0.16797E+02    0.46025E+02    0.18879E+06    0.17418E+03
   843    0.20695E+04    0.17054E+02    0.47143E+02    0.18836E+06    0.17322E+03
   844    0.20578E+04    0.17316E+02    0.48230E+02    0.18794E+06    0.17227E+03
   845    0.20461E+04    0.17580E+02    0.49285E+02    0.18751E+06    0.17132E+03
   846    0.20344E+04    0.17849E+02    0.50307E+02    0.18708E+06    0.17036E+03
   847    0.20227E+04    0.18120E+02    0.51295E+02    0.18666E+06    0.16940E+03
   848    0.20108E+04    0.18395E+02    0.52249E+02    0.18623E+06    0.16844E+03
   849    0.19988E+04    0.18673E+02    0.53169E+02    0.18581E+06    0.16748E+03
   850    0.19868E+04    0.18954E+02    0.54054E+02    0.18539E+06    0.16652E+03
   851    0.19747E+04    0.19238E+02    0.54903E+02    0.18497E+06    0.16556E+03
   852    0.19625E+04    0.19526E+02    0.55717E+02    0.18455E+06    0.16460E+03
   853    0.19503E+04    0.19815E+02    0.56496E+02    0.18414E+06    0.16363E+03
   854    0.19380E+04    0.20108E+02    0.57238E+02    0.18372E+06    0.16267E+03
   855    0.19256E+04    0.20403E+02    0.57945E+02    0.18331E+06    0.16170E+03
   856    0.19133E+04    0.20699E+02    0.58616E+02    0.18289E+06    0.16074E+03
   857    0.19008E+04    0.20999E+02    0.59251E+02    0.18248E+06    0.15978E+03
   858    0.18883E+04    0.21302E+02    0.59850E+02    0.18207E+06    0.15881E+03
   859    0.18758E+04    0.21604E+02    0.60415E+02    0.18166E+06    0.15785E+03
   860    0.18633E+04    0.21910E+02    0.60942E+02    0.18125E+06    0.15688E+03
   861    0.18507E+04    0.22218E+02    0.61433E+02    0.18085E+06    0.15591E+03
   862    0.18381E+04    0.22527E+02    0.61889E+02    0.18044E+06    0.15495E+03
   863    0.18254E+04    0.22838E+02    0.62308E+02    0.18003E+06    0.15398E+03
   864    0.18127E+04    0.23150E+02    0.62692E+02    0.17963E+06    0.15302E+03
   865    0.17999E+04    0.23464E+02    0.63038E+02    0.17923E+06    0.15205E+03
   866    0.17873E+04    0.23779E+02    0.63349E+02    0.17883E+06    0.15109E+03
   867    0.17746E+04    0.24096E+02    0.63623E+02    0.17843E+06    0.15012E+03
   868    0.17619E+04    0.24414E+02    0.63862E+02    0.17803E+06    0.14916E+03
   869    0.17491E+04    0.24732E+02    0.64066E+02    0.17763E+06    0.14820E+03
   870    0.17364E+04    0.25051E+02    0.64233E+02    0.17723E+06    0.14723E+03
   871    0.17236E+04    0.25371E+02    0.64364E+02    0.17684E+06    0.14627E+03
