#           k/h    P           
    0.42098E-02    0.49525E+01
    0.42948E-02    0.49195E+01
    0.43816E-02    0.48834E+01
    0.44701E-02    0.48445E+01
    0.45604E-02    0.48028E+01
    0.46525E-02    0.47583E+01
    0.47465E-02    0.47116E+01
    0.48424E-02    0.46623E+01
    0.49402E-02    0.46098E+01
    0.50400E-02    0.45550E+01
    0.51419E-02    0.44992E+01
    0.52457E-02    0.44417E+01
    0.53517E-02    0.43824E+01
    0.54598E-02    0.43218E+01
    0.55701E-02    0.42598E+01
    0.56826E-02    0.41967E+01
    0.57974E-02    0.41332E+01
    0.59145E-02    0.40687E+01
    0.60340E-02    0.40016E+01
    0.61559E-02    0.39394E+01
    0.62803E-02    0.38864E+01
    0.64072E-02    0.38287E+01
    0.65366E-02    0.37626E+01
    0.66686E-02    0.36973E+01
    0.68033E-02    0.36337E+01
    0.69408E-02    0.35701E+01
    0.70810E-02    0.35068E+01
    0.72240E-02    0.34441E+01
    0.73700E-02    0.33819E+01
    0.75189E-02    0.33209E+01
    0.76708E-02    0.32608E+01
    0.78257E-02    0.31982E+01
    0.79838E-02    0.31342E+01
    0.81451E-02    0.30736E+01
    0.83096E-02    0.30155E+01
    0.84775E-02    0.29571E+01
    0.86488E-02    0.28990E+01
    0.88235E-02    0.28413E+01
    0.90017E-02    0.27840E+01
    0.91836E-02    0.27267E+01
    0.93691E-02    0.26694E+01
    0.95583E-02    0.26135E+01
    0.97514E-02    0.25584E+01
    0.99484E-02    0.25022E+01
    0.10149E-01    0.24455E+01
    0.10354E-01    0.23891E+01
    0.10564E-01    0.23327E+01
    0.10777E-01    0.22765E+01
    0.10995E-01    0.22204E+01
    0.11217E-01    0.21642E+01
    0.11443E-01    0.21078E+01
    0.11675E-01    0.20518E+01
    0.11910E-01    0.19965E+01
    0.12151E-01    0.19416E+01
    0.12397E-01    0.18869E+01
    0.12647E-01    0.18327E+01
    0.12902E-01    0.17791E+01
    0.13163E-01    0.17261E+01
    0.13429E-01    0.16735E+01
    0.13700E-01    0.16213E+01
    0.13977E-01    0.15697E+01
    0.14259E-01    0.15187E+01
    0.14547E-01    0.14682E+01
    0.14841E-01    0.14183E+01
    0.15141E-01    0.13690E+01
    0.15447E-01    0.13204E+01
    0.15759E-01    0.12725E+01
    0.16077E-01    0.12253E+01
    0.16402E-01    0.11789E+01
    0.16734E-01    0.11333E+01
    0.17072E-01    0.10887E+01
    0.17416E-01    0.10449E+01
    0.17768E-01    0.10022E+01
    0.18127E-01    0.96050E+00
    0.18493E-01    0.91989E+00
    0.18867E-01    0.88037E+00
    0.19248E-01    0.84197E+00
    0.19637E-01    0.80471E+00
    0.20034E-01    0.76856E+00
    0.20438E-01    0.73349E+00
    0.20851E-01    0.69945E+00
    0.21272E-01    0.66638E+00
    0.21702E-01    0.63421E+00
    0.22141E-01    0.60287E+00
