#           k/h    P           
    0.60496E-03    0.17126E+01
    0.61719E-03    0.17445E+01
    0.62965E-03    0.17769E+01
    0.64237E-03    0.18098E+01
    0.65535E-03    0.18432E+01
    0.66859E-03    0.18771E+01
    0.68210E-03    0.19116E+01
    0.69588E-03    0.19466E+01
    0.70993E-03    0.19821E+01
    0.72427E-03    0.20181E+01
    0.73891E-03    0.20547E+01
    0.75383E-03    0.20917E+01
    0.76906E-03    0.21293E+01
    0.78460E-03    0.21674E+01
    0.80045E-03    0.22061E+01
    0.81662E-03    0.22452E+01
    0.83311E-03    0.22849E+01
    0.84994E-03    0.23251E+01
    0.86711E-03    0.23657E+01
    0.88463E-03    0.24069E+01
    0.90250E-03    0.24485E+01
    0.92073E-03    0.24907E+01
    0.93933E-03    0.25333E+01
    0.95831E-03    0.25763E+01
    0.97767E-03    0.26198E+01
    0.99742E-03    0.26637E+01
    0.10176E-02    0.27081E+01
    0.10381E-02    0.27528E+01
    0.10591E-02    0.27979E+01
    0.10805E-02    0.28434E+01
    0.11023E-02    0.28892E+01
    0.11246E-02    0.29353E+01
    0.11473E-02    0.29817E+01
    0.11705E-02    0.30284E+01
    0.11941E-02    0.30753E+01
    0.12182E-02    0.31224E+01
    0.12429E-02    0.31697E+01
    0.12680E-02    0.32171E+01
    0.12936E-02    0.32646E+01
    0.13197E-02    0.33121E+01
    0.13464E-02    0.33596E+01
    0.13736E-02    0.34071E+01
    0.14013E-02    0.34546E+01
    0.14296E-02    0.35018E+01
    0.14585E-02    0.35489E+01
    0.14880E-02    0.35958E+01
    0.15180E-02    0.36423E+01
    0.15487E-02    0.36884E+01
    0.15800E-02    0.37341E+01
    0.16119E-02    0.37793E+01
    0.16445E-02    0.38239E+01
    0.16777E-02    0.38678E+01
    0.17116E-02    0.39110E+01
    0.17462E-02    0.39533E+01
    0.17814E-02    0.39948E+01
    0.18174E-02    0.40352E+01
    0.18541E-02    0.40745E+01
    0.18916E-02    0.41127E+01
    0.19298E-02    0.41495E+01
    0.19688E-02    0.41850E+01
    0.20086E-02    0.42189E+01
    0.20491E-02    0.42513E+01
    0.20905E-02    0.42820E+01
    0.21328E-02    0.43108E+01
    0.21758E-02    0.43378E+01
    0.22198E-02    0.43627E+01
    0.22646E-02    0.43854E+01
    0.23104E-02    0.44059E+01
    0.23571E-02    0.44240E+01
    0.24047E-02    0.44397E+01
    0.24533E-02    0.44527E+01
    0.25028E-02    0.44631E+01
    0.25534E-02    0.44706E+01
    0.26050E-02    0.44753E+01
    0.26576E-02    0.44769E+01
    0.27113E-02    0.44755E+01
    0.27660E-02    0.44708E+01
    0.28219E-02    0.44630E+01
    0.28789E-02    0.44518E+01
    0.29371E-02    0.44372E+01
    0.29964E-02    0.44192E+01
    0.30569E-02    0.43977E+01
    0.31187E-02    0.43727E+01
    0.31817E-02    0.43441E+01
    0.32460E-02    0.43120E+01
    0.33115E-02    0.42764E+01
    0.33784E-02    0.42373E+01
    0.34467E-02    0.41948E+01
    0.35163E-02    0.41487E+01
    0.35874E-02    0.40993E+01
    0.36598E-02    0.40472E+01
    0.37338E-02    0.39913E+01
    0.38092E-02    0.39308E+01
    0.38861E-02    0.38725E+01
    0.39646E-02    0.38184E+01
    0.40447E-02    0.37572E+01
    0.41264E-02    0.36876E+01
    0.42098E-02    0.36169E+01
    0.42948E-02    0.35451E+01
    0.43816E-02    0.34713E+01
    0.44701E-02    0.33960E+01
    0.45604E-02    0.33197E+01
    0.46525E-02    0.32425E+01
    0.47465E-02    0.31645E+01
    0.48424E-02    0.30863E+01
    0.49402E-02    0.30085E+01
    0.50400E-02    0.29302E+01
    0.51419E-02    0.28496E+01
    0.52457E-02    0.27701E+01
    0.53517E-02    0.26938E+01
    0.54598E-02    0.26188E+01
    0.55701E-02    0.25449E+01
    0.56826E-02    0.24725E+01
    0.57974E-02    0.24020E+01
    0.59145E-02    0.23334E+01
    0.60340E-02    0.22667E+01
    0.61559E-02    0.22024E+01
    0.62803E-02    0.21412E+01
    0.64072E-02    0.20822E+01
    0.65366E-02    0.20248E+01
    0.66686E-02    0.19698E+01
    0.68033E-02    0.19172E+01
    0.69408E-02    0.18668E+01
    0.70810E-02    0.18186E+01
    0.72240E-02    0.17725E+01
    0.73700E-02    0.17281E+01
    0.75189E-02    0.16853E+01
    0.76708E-02    0.16444E+01
    0.78257E-02    0.16050E+01
    0.79838E-02    0.15668E+01
    0.81451E-02    0.15295E+01
    0.83096E-02    0.14931E+01
    0.84775E-02    0.14575E+01
    0.86488E-02    0.14222E+01
    0.88235E-02    0.13871E+01
    0.90017E-02    0.13520E+01
    0.91836E-02    0.13170E+01
    0.93691E-02    0.12818E+01
    0.95583E-02    0.12463E+01
    0.97514E-02    0.12106E+01
    0.99484E-02    0.11747E+01
    0.10149E-01    0.11385E+01
    0.10354E-01    0.11023E+01
    0.10564E-01    0.10660E+01
    0.10777E-01    0.10298E+01
    0.10995E-01    0.99382E+00
    0.11217E-01    0.95820E+00
    0.11443E-01    0.92310E+00
    0.11675E-01    0.88865E+00
    0.11910E-01    0.85496E+00
    0.12151E-01    0.82216E+00
    0.12397E-01    0.79030E+00
    0.12647E-01    0.75944E+00
    0.12902E-01    0.72958E+00
    0.13163E-01    0.70073E+00
    0.13429E-01    0.67283E+00
    0.13700E-01    0.64583E+00
    0.13977E-01    0.61966E+00
    0.14259E-01    0.59423E+00
    0.14547E-01    0.56949E+00
    0.14841E-01    0.54534E+00
    0.15141E-01    0.52174E+00
    0.15447E-01    0.49866E+00
    0.15759E-01    0.47607E+00
    0.16077E-01    0.45397E+00
    0.16402E-01    0.43238E+00
    0.16734E-01    0.41134E+00
    0.17072E-01    0.39088E+00
    0.17416E-01    0.37105E+00
    0.17768E-01    0.35190E+00
    0.18127E-01    0.33345E+00
    0.18493E-01    0.31575E+00
    0.18867E-01    0.29881E+00
    0.19248E-01    0.28265E+00
    0.19637E-01    0.26727E+00
    0.20034E-01    0.25267E+00
    0.20438E-01    0.23882E+00
    0.20851E-01    0.22568E+00
    0.21272E-01    0.21321E+00
    0.21702E-01    0.20133E+00
    0.22141E-01    0.18997E+00
    0.22588E-01    0.17904E+00
    0.23044E-01    0.16846E+00
    0.23510E-01    0.15817E+00
    0.23985E-01    0.14815E+00
    0.24469E-01    0.13842E+00
    0.24964E-01    0.12904E+00
    0.25468E-01    0.12011E+00
    0.25982E-01    0.11172E+00
    0.26507E-01    0.10398E+00
    0.27043E-01    0.96911E-01
    0.27589E-01    0.90500E-01
    0.28146E-01    0.84657E-01
    0.28715E-01    0.79233E-01
    0.29295E-01    0.74070E-01
    0.29887E-01    0.69028E-01
    0.30490E-01    0.64049E-01
    0.31106E-01    0.59152E-01
    0.31735E-01    0.54444E-01
    0.32376E-01    0.50055E-01
    0.33030E-01    0.46100E-01
    0.33697E-01    0.42610E-01
    0.34378E-01    0.39542E-01
    0.35072E-01    0.36751E-01
    0.35781E-01    0.34128E-01
    0.36504E-01    0.31595E-01
    0.37241E-01    0.29023E-01
    0.37993E-01    0.26402E-01
    0.38761E-01    0.23971E-01
    0.39544E-01    0.21840E-01
    0.40343E-01    0.19976E-01
    0.41158E-01    0.18312E-01
    0.41989E-01    0.16782E-01
    0.42838E-01    0.15345E-01
    0.43703E-01    0.14015E-01
    0.44586E-01    0.12825E-01
    0.45486E-01    0.11790E-01
    0.46405E-01    0.10879E-01
    0.47343E-01    0.10037E-01
    0.48299E-01    0.92172E-02
    0.49275E-01    0.84204E-02
    0.50270E-01    0.76779E-02
    0.51286E-01    0.70252E-02
    0.52322E-01    0.64702E-02
    0.53379E-01    0.59934E-02
    0.54457E-01    0.55640E-02
    0.55557E-01    0.51554E-02
    0.56680E-01    0.47541E-02
    0.57825E-01    0.43656E-02
    0.58993E-01    0.40086E-02
    0.60184E-01    0.36944E-02
    0.61400E-01    0.34099E-02
    0.62641E-01    0.31296E-02
    0.63906E-01    0.28486E-02
    0.65197E-01    0.25913E-02
    0.66514E-01    0.23748E-02
    0.67858E-01    0.21823E-02
    0.69229E-01    0.19897E-02
    0.70627E-01    0.18032E-02
    0.72054E-01    0.16412E-02
    0.73510E-01    0.14960E-02
    0.74994E-01    0.13495E-02
    0.76509E-01    0.12096E-02
    0.78055E-01    0.10934E-02
    0.79632E-01    0.99208E-03
    0.81241E-01    0.88904E-03
    0.82882E-01    0.79127E-03
    0.84556E-01    0.71052E-03
    0.86264E-01    0.64103E-03
    0.88007E-01    0.57504E-03
    0.89785E-01    0.51370E-03
    0.91598E-01    0.46028E-03
    0.93449E-01    0.41464E-03
    0.95337E-01    0.37296E-03
    0.97263E-01    0.33536E-03
    0.99227E-01    0.30415E-03
    0.10123E+00    0.27473E-03
    0.10328E+00    0.24857E-03
    0.10536E+00    0.22834E-03
    0.10749E+00    0.20654E-03
    0.10966E+00    0.18755E-03
    0.11188E+00    0.17338E-03
    0.11414E+00    0.15708E-03
    0.11644E+00    0.14333E-03
    0.11880E+00    0.13113E-03
    0.12120E+00    0.11872E-03
    0.12365E+00    0.10777E-03
    0.12614E+00    0.97223E-04
    0.12869E+00    0.87489E-04
    0.13129E+00    0.78641E-04
    0.13394E+00    0.69735E-04
    0.13665E+00    0.62512E-04
    0.13941E+00    0.55254E-04
    0.14223E+00    0.48921E-04
    0.14510E+00    0.43576E-04
    0.14803E+00    0.38442E-04
    0.15102E+00    0.34265E-04
    0.15407E+00    0.30574E-04
    0.15718E+00    0.27309E-04
    0.16036E+00    0.24576E-04
    0.16360E+00    0.22195E-04
    0.16690E+00    0.20071E-04
    0.17028E+00    0.18287E-04
    0.17371E+00    0.16538E-04
    0.17722E+00    0.14984E-04
    0.18080E+00    0.13584E-04
    0.18446E+00    0.12091E-04
    0.18818E+00    0.10957E-04
    0.19198E+00    0.96629E-05
    0.19586E+00    0.86267E-05
    0.19982E+00    0.76035E-05
    0.20386E+00    0.67069E-05
    0.20797E+00    0.59326E-05
    0.21218E+00    0.52727E-05
    0.21646E+00    0.46608E-05
    0.22083E+00    0.41959E-05
    0.22530E+00    0.37902E-05
    0.22985E+00    0.33740E-05
    0.23449E+00    0.30518E-05
    0.23923E+00    0.27433E-05
    0.24406E+00    0.24715E-05
    0.24899E+00    0.21774E-05
    0.25402E+00    0.19546E-05
    0.25915E+00    0.17167E-05
    0.26439E+00    0.15311E-05
    0.26973E+00    0.13579E-05
    0.27518E+00    0.11901E-05
    0.28074E+00    0.10587E-05
    0.28641E+00    0.94224E-06
    0.29219E+00    0.85177E-06
    0.29810E+00    0.76585E-06
    0.30412E+00    0.67751E-06
    0.31026E+00    0.60315E-06
    0.31653E+00    0.53885E-06
    0.32292E+00    0.47354E-06
    0.32945E+00    0.41608E-06
    0.33610E+00    0.37269E-06
    0.34289E+00    0.33435E-06
    0.34982E+00    0.29517E-06
    0.35689E+00    0.26149E-06
    0.36409E+00    0.23331E-06
    0.37145E+00    0.20858E-06
    0.37895E+00    0.18529E-06
    0.38661E+00    0.16351E-06
    0.39442E+00    0.14416E-06
    0.40239E+00    0.12815E-06
    0.41052E+00    0.11349E-06
    0.41881E+00    0.10025E-06
    0.42727E+00    0.88660E-07
    0.43590E+00    0.78555E-07
    0.44471E+00    0.70155E-07
    0.45369E+00    0.62454E-07
    0.46286E+00    0.54677E-07
    0.47221E+00    0.48578E-07
    0.48174E+00    0.43361E-07
    0.49148E+00    0.38589E-07
    0.50141E+00    0.33922E-07
    0.51153E+00    0.30493E-07
    0.52187E+00    0.26809E-07
    0.53241E+00    0.23408E-07
    0.54317E+00    0.20676E-07
    0.55414E+00    0.18678E-07
    0.56533E+00    0.16284E-07
    0.57675E+00    0.14925E-07
    0.58840E+00    0.13692E-07
    0.60029E+00    0.12358E-07
    0.61242E+00    0.11004E-07
    0.62479E+00    0.96926E-08
    0.63741E+00    0.84680E-08
    0.65029E+00    0.73579E-08
    0.66342E+00    0.63756E-08
    0.67683E+00    0.55240E-08
    0.69050E+00    0.47988E-08
    0.70445E+00    0.41875E-08
    0.71868E+00    0.36692E-08
    0.73320E+00    0.32266E-08
    0.74801E+00    0.28457E-08
    0.76312E+00    0.25156E-08
    0.77854E+00    0.22276E-08
    0.79426E+00    0.19747E-08
    0.81031E+00    0.17514E-08
    0.82668E+00    0.15531E-08
    0.84338E+00    0.13762E-08
    0.86041E+00    0.12180E-08
    0.87780E+00    0.10769E-08
    0.89553E+00    0.95129E-09
    0.91362E+00    0.83973E-09
    0.93208E+00    0.74087E-09
    0.95091E+00    0.65342E-09
    0.97011E+00    0.57619E-09
    0.98971E+00    0.50810E-09
    0.10097E+01    0.44813E-09
    0.10301E+01    0.39539E-09
    0.10509E+01    0.34901E-09
    0.10721E+01    0.30817E-09
    0.10938E+01    0.27215E-09
    0.11159E+01    0.24034E-09
    0.11384E+01    0.21220E-09
    0.11614E+01    0.18730E-09
    0.11849E+01    0.16523E-09
    0.12088E+01    0.14567E-09
    0.12333E+01    0.12831E-09
    0.12582E+01    0.11290E-09
    0.12836E+01    0.99243E-10
    0.13095E+01    0.87161E-10
    0.13360E+01    0.76503E-10
    0.13630E+01    0.67126E-10
    0.13905E+01    0.58894E-10
    0.14186E+01    0.51680E-10
    0.14472E+01    0.45369E-10
    0.14765E+01    0.39856E-10
    0.15063E+01    0.35047E-10
    0.15367E+01    0.30854E-10
    0.15678E+01    0.27199E-10
    0.15994E+01    0.24002E-10
    0.16318E+01    0.21197E-10
    0.16647E+01    0.18728E-10
    0.16984E+01    0.16549E-10
    0.17327E+01    0.14621E-10
    0.17677E+01    0.12912E-10
    0.18034E+01    0.11393E-10
    0.18398E+01    0.10042E-10
    0.18770E+01    0.88386E-11
    0.19149E+01    0.77675E-11
    0.19536E+01    0.68173E-11
    0.19930E+01    0.59772E-11
    0.20333E+01    0.52370E-11
    0.20744E+01    0.45865E-11
    0.21163E+01    0.40164E-11
    0.21590E+01    0.35178E-11
    0.22026E+01    0.30826E-11
    0.22471E+01    0.27033E-11
    0.22925E+01    0.23733E-11
    0.23388E+01    0.20863E-11
    0.23861E+01    0.18360E-11
    0.24343E+01    0.16173E-11
    0.24835E+01    0.14258E-11
    0.25336E+01    0.12577E-11
    0.25848E+01    0.11100E-11
    0.26370E+01    0.97985E-12
    0.26903E+01    0.86507E-12
    0.27447E+01    0.76369E-12
    0.28001E+01    0.67402E-12
    0.28567E+01    0.59465E-12
    0.29144E+01    0.52436E-12
    0.29733E+01    0.46209E-12
    0.30333E+01    0.40691E-12
    0.30946E+01    0.35803E-12
    0.31571E+01    0.31471E-12
    0.32209E+01    0.27635E-12
    0.32860E+01    0.24237E-12
    0.33523E+01    0.21230E-12
    0.34201E+01    0.18571E-12
    0.34892E+01    0.16222E-12
    0.35596E+01    0.14154E-12
    0.36316E+01    0.12339E-12
    0.37049E+01    0.10752E-12
    0.37798E+01    0.93677E-13
    0.38561E+01    0.81623E-13
    0.39340E+01    0.71150E-13
    0.40135E+01    0.62067E-13
    0.40946E+01    0.54201E-13
    0.41773E+01    0.47396E-13
    0.42617E+01    0.41509E-13
    0.43478E+01    0.36403E-13
    0.44356E+01    0.31961E-13
    0.45252E+01    0.28087E-13
    0.46166E+01    0.24699E-13
    0.47099E+01    0.21730E-13
    0.48050E+01    0.19123E-13
    0.49021E+01    0.16829E-13
    0.50011E+01    0.14807E-13
    0.51021E+01    0.13023E-13
    0.52052E+01    0.11447E-13
    0.53104E+01    0.10055E-13
    0.54176E+01    0.88281E-14
    0.55271E+01    0.77463E-14
    0.56387E+01    0.67936E-14
    0.57526E+01    0.59549E-14
    0.58689E+01    0.52172E-14
    0.59874E+01    0.45688E-14
    0.61084E+01    0.39991E-14
    0.62318E+01    0.34990E-14
    0.63577E+01    0.30602E-14
    0.64861E+01    0.26761E-14
    0.66171E+01    0.23402E-14
    0.67508E+01    0.20469E-14
    0.68872E+01    0.17911E-14
    0.70263E+01    0.15683E-14
    0.71682E+01    0.13744E-14
    0.73130E+01    0.12057E-14
    0.74608E+01    0.10590E-14
    0.76115E+01    0.93152E-15
    0.77653E+01    0.82059E-15
    0.79221E+01    0.72362E-15
    0.80822E+01    0.63848E-15
    0.82454E+01    0.56339E-15
    0.84120E+01    0.49693E-15
    0.85819E+01    0.43792E-15
    0.87553E+01    0.38538E-15
    0.89322E+01    0.33851E-15
    0.91126E+01    0.29664E-15
    0.92967E+01    0.25921E-15
    0.94845E+01    0.22582E-15
    0.96761E+01    0.19626E-15
    0.98716E+01    0.17030E-15
    0.10071E+02    0.14763E-15
    0.10274E+02    0.12796E-15
    0.10482E+02    0.11097E-15
    0.10694E+02    0.96367E-16
    0.10910E+02    0.83858E-16
    0.11130E+02    0.73178E-16
    0.11355E+02    0.64085E-16
    0.11584E+02    0.56342E-16
    0.11818E+02    0.49704E-16
    0.12057E+02    0.43968E-16
    0.12301E+02    0.38976E-16
    0.12549E+02    0.34599E-16
    0.12803E+02    0.30738E-16
    0.13061E+02    0.27311E-16
    0.13325E+02    0.24252E-16
    0.13594E+02    0.21510E-16
    0.13869E+02    0.19043E-16
    0.14149E+02    0.16820E-16
    0.14435E+02    0.14823E-16
    0.14727E+02    0.13035E-16
    0.15024E+02    0.11439E-16
    0.15328E+02    0.10021E-16
    0.15637E+02    0.87626E-17
    0.15953E+02    0.76501E-17
    0.16275E+02    0.66689E-17
    0.16604E+02    0.58057E-17
    0.16940E+02    0.50480E-17
    0.17282E+02    0.43847E-17
    0.17631E+02    0.38057E-17
    0.17987E+02    0.33019E-17
    0.18351E+02    0.28647E-17
    0.18721E+02    0.24860E-17
    0.19099E+02    0.21588E-17
    0.19485E+02    0.18764E-17
    0.19879E+02    0.16331E-17
    0.20280E+02    0.14236E-17
    0.20690E+02    0.12434E-17
    0.21108E+02    0.10885E-17
    0.21535E+02    0.95494E-18
    0.21970E+02    0.83957E-18
    0.22413E+02    0.73969E-18
    0.22866E+02    0.65303E-18
    0.23328E+02    0.57767E-18
    0.23799E+02    0.51201E-18
    0.24280E+02    0.45467E-18
    0.24771E+02    0.40451E-18
    0.25271E+02    0.36053E-18
    0.25782E+02    0.32181E-18
    0.26302E+02    0.28741E-18
    0.26834E+02    0.25656E-18
    0.27376E+02    0.22867E-18
    0.27929E+02    0.20329E-18
    0.28493E+02    0.18008E-18
    0.29069E+02    0.15877E-18
    0.29656E+02    0.13920E-18
    0.30255E+02    0.12121E-18
    0.30866E+02    0.10474E-18
    0.31490E+02    0.89761E-19
    0.32126E+02    0.76377E-19
    0.32775E+02    0.64607E-19
    0.33437E+02    0.54398E-19
    0.34112E+02    0.45650E-19
    0.34801E+02    0.38229E-19
    0.35504E+02    0.31988E-19
    0.36222E+02    0.26779E-19
    0.36953E+02    0.22457E-19
    0.37700E+02    0.18889E-19
    0.38462E+02    0.15954E-19
    0.39239E+02    0.13543E-19
    0.40031E+02    0.11564E-19
    0.40840E+02    0.99404E-20
    0.41665E+02    0.86089E-20
    0.42507E+02    0.75180E-20
    0.43365E+02    0.66257E-20
    0.44241E+02    0.58978E-20
    0.45135E+02    0.53068E-20
    0.46047E+02    0.48308E-20
    0.46977E+02    0.44471E-20
    0.47926E+02    0.41265E-20
    0.48894E+02    0.38447E-20
    0.49882E+02    0.35835E-20
    0.50890E+02    0.33286E-20
    0.51918E+02    0.30697E-20
    0.52966E+02    0.28000E-20
    0.54036E+02    0.25166E-20
    0.55128E+02    0.22204E-20
    0.56242E+02    0.19158E-20
    0.57378E+02    0.16143E-20
    0.58537E+02    0.13342E-20
    0.59720E+02    0.10874E-20
    0.60926E+02    0.87851E-21
    0.62157E+02    0.70732E-21
    0.63412E+02    0.57055E-21
    0.64693E+02    0.46352E-21
    0.66000E+02    0.38127E-21
    0.67334E+02    0.31922E-21
    0.68694E+02    0.27349E-21
    0.70082E+02    0.24041E-21
    0.71497E+02    0.21600E-21
    0.72942E+02    0.19743E-21
    0.74415E+02    0.18678E-21
    0.75918E+02    0.18670E-21
    0.77452E+02    0.18662E-21
    0.79017E+02    0.18654E-21
    0.80613E+02    0.18647E-21
    0.82241E+02    0.18639E-21
    0.83903E+02    0.18631E-21
    0.85598E+02    0.18623E-21
    0.87327E+02    0.18615E-21
    0.89091E+02    0.18607E-21
    0.90891E+02    0.18600E-21
    0.92727E+02    0.18592E-21
    0.94600E+02    0.18584E-21
    0.96511E+02    0.18576E-21
    0.98461E+02    0.18568E-21
    0.10045E+03    0.18561E-21
    0.10248E+03    0.18553E-21
    0.10455E+03    0.18545E-21
    0.10666E+03    0.18537E-21
    0.10882E+03    0.18529E-21
    0.11101E+03    0.18522E-21
    0.11326E+03    0.18514E-21
    0.11554E+03    0.18506E-21
    0.11788E+03    0.18498E-21
    0.12026E+03    0.18491E-21
    0.12269E+03    0.18483E-21
    0.12517E+03    0.18475E-21
    0.12770E+03    0.18467E-21
    0.13028E+03    0.18459E-21
    0.13291E+03    0.18452E-21
    0.13559E+03    0.18444E-21
    0.13833E+03    0.18436E-21
    0.14113E+03    0.18429E-21
    0.14398E+03    0.18421E-21
    0.14689E+03    0.18413E-21
    0.14985E+03    0.18405E-21
    0.15288E+03    0.18398E-21
    0.15597E+03    0.18390E-21
    0.15912E+03    0.18382E-21
    0.16233E+03    0.18374E-21
    0.16561E+03    0.18367E-21
    0.16896E+03    0.18359E-21
    0.17237E+03    0.18351E-21
    0.17585E+03    0.18344E-21
    0.17941E+03    0.18336E-21
    0.18303E+03    0.18328E-21
    0.18673E+03    0.18320E-21
    0.19050E+03    0.18313E-21
    0.19435E+03    0.18305E-21
    0.19828E+03    0.18297E-21
    0.20228E+03    0.18290E-21
    0.20637E+03    0.18282E-21
    0.21054E+03    0.18274E-21
    0.21479E+03    0.18267E-21
    0.21913E+03    0.18259E-21
    0.22356E+03    0.18251E-21
