#    L    TT             EE             BB             TE             PP             TP             EP          
   180    0.55237E+04    0.69526E+00    0.00000E+00   -0.27442E+02    0.64492E-07    0.18911E-03   -0.54390E-06
   181    0.55423E+04    0.68643E+00    0.00000E+00   -0.26354E+02    0.64143E-07    0.18752E-03   -0.53325E-06
   182    0.55603E+04    0.67816E+00    0.00000E+00   -0.25238E+02    0.63798E-07    0.18595E-03   -0.52193E-06
   183    0.55776E+04    0.67040E+00    0.00000E+00   -0.24095E+02    0.63455E-07    0.18439E-03   -0.50998E-06
   184    0.55944E+04    0.66322E+00    0.00000E+00   -0.22924E+02    0.63115E-07    0.18285E-03   -0.49744E-06
   185    0.56105E+04    0.65680E+00    0.00000E+00   -0.21727E+02    0.62778E-07    0.18133E-03   -0.48433E-06
   186    0.56256E+04    0.65099E+00    0.00000E+00   -0.20503E+02    0.62443E-07    0.17982E-03   -0.47071E-06
   187    0.56404E+04    0.64596E+00    0.00000E+00   -0.19253E+02    0.62112E-07    0.17832E-03   -0.45659E-06
   188    0.56544E+04    0.64170E+00    0.00000E+00   -0.17978E+02    0.61783E-07    0.17685E-03   -0.44202E-06
   189    0.56677E+04    0.63825E+00    0.00000E+00   -0.16677E+02    0.61457E-07    0.17538E-03   -0.42703E-06
   190    0.56807E+04    0.63569E+00    0.00000E+00   -0.15354E+02    0.61133E-07    0.17393E-03   -0.41166E-06
   191    0.56927E+04    0.63404E+00    0.00000E+00   -0.14004E+02    0.60812E-07    0.17250E-03   -0.39594E-06
   192    0.57040E+04    0.63335E+00    0.00000E+00   -0.12631E+02    0.60494E-07    0.17108E-03   -0.37991E-06
   193    0.57146E+04    0.63366E+00    0.00000E+00   -0.11237E+02    0.60178E-07    0.16967E-03   -0.36360E-06
   194    0.57247E+04    0.63501E+00    0.00000E+00   -0.98185E+01    0.59865E-07    0.16828E-03   -0.34705E-06
   195    0.57340E+04    0.63747E+00    0.00000E+00   -0.83793E+01    0.59555E-07    0.16690E-03   -0.33030E-06
   196    0.57426E+04    0.64107E+00    0.00000E+00   -0.69184E+01    0.59247E-07    0.16553E-03   -0.31338E-06
   197    0.57505E+04    0.64587E+00    0.00000E+00   -0.54377E+01    0.58941E-07    0.16417E-03   -0.29632E-06
   198    0.57577E+04    0.65190E+00    0.00000E+00   -0.39366E+01    0.58638E-07    0.16283E-03   -0.27917E-06
   199    0.57643E+04    0.65922E+00    0.00000E+00   -0.24162E+01    0.58337E-07    0.16150E-03   -0.26195E-06
   200    0.57702E+04    0.66787E+00    0.00000E+00   -0.87743E+00    0.58039E-07    0.16018E-03   -0.24470E-06
   201    0.57753E+04    0.67791E+00    0.00000E+00    0.68015E+00    0.57743E-07    0.15887E-03   -0.22746E-06
   202    0.57797E+04    0.68935E+00    0.00000E+00    0.22549E+01    0.57450E-07    0.15757E-03   -0.21022E-06
   203    0.57834E+04    0.70223E+00    0.00000E+00    0.38472E+01    0.57158E-07    0.15628E-03   -0.19300E-06
   204    0.57863E+04    0.71658E+00    0.00000E+00    0.54540E+01    0.56869E-07    0.15500E-03   -0.17579E-06
   205    0.57885E+04    0.73244E+00    0.00000E+00    0.70773E+01    0.56583E-07    0.15373E-03   -0.15859E-06
   206    0.57899E+04    0.74982E+00    0.00000E+00    0.87156E+01    0.56298E-07    0.15248E-03   -0.14142E-06
   207    0.57906E+04    0.76875E+00    0.00000E+00    0.10368E+02    0.56016E-07    0.15123E-03   -0.12426E-06
   208    0.57905E+04    0.78928E+00    0.00000E+00    0.12034E+02    0.55736E-07    0.15000E-03   -0.10712E-06
   209    0.57896E+04    0.81141E+00    0.00000E+00    0.13714E+02    0.55458E-07    0.14877E-03   -0.90014E-07
   210    0.57881E+04    0.83520E+00    0.00000E+00    0.15405E+02    0.55183E-07    0.14755E-03   -0.72930E-07
   211    0.57858E+04    0.86065E+00    0.00000E+00    0.17108E+02    0.54909E-07    0.14635E-03   -0.55873E-07
   212    0.57826E+04    0.88781E+00    0.00000E+00    0.18821E+02    0.54638E-07    0.14515E-03   -0.38847E-07
   213    0.57788E+04    0.91670E+00    0.00000E+00    0.20544E+02    0.54369E-07    0.14397E-03   -0.21853E-07
