#           k/h    P           
    0.25336E+01    0.66874E-11
    0.25848E+01    0.58709E-11
    0.26370E+01    0.51531E-11
    0.26903E+01    0.45223E-11
    0.27447E+01    0.39680E-11
    0.28001E+01    0.34810E-11
    0.28567E+01    0.30534E-11
    0.29144E+01    0.26781E-11
    0.29733E+01    0.23489E-11
    0.30333E+01    0.20603E-11
    0.30946E+01    0.18073E-11
    0.31571E+01    0.15858E-11
    0.32209E+01    0.13917E-11
    0.32860E+01    0.12218E-11
    0.33523E+01    0.10731E-11
    0.34201E+01    0.94294E-12
    0.34892E+01    0.82897E-12
    0.35596E+01    0.72907E-12
    0.36316E+01    0.64139E-12
    0.37049E+01    0.56434E-12
    0.37798E+01    0.49657E-12
    0.38561E+01    0.43690E-12
    0.39340E+01    0.38432E-12
    0.40135E+01    0.33796E-12
    0.40946E+01    0.29706E-12
    0.41773E+01    0.26096E-12
    0.42617E+01    0.22910E-12
    0.43478E+01    0.20102E-12
    0.44356E+01    0.17631E-12
    0.45252E+01    0.15460E-12
    0.46166E+01    0.13554E-12
    0.47099E+01    0.11882E-12
    0.48050E+01    0.10418E-12
    0.49021E+01    0.91369E-13
    0.50011E+01    0.80161E-13
    0.51021E+01    0.70362E-13
    0.52052E+01    0.61796E-13
    0.53104E+01    0.54297E-13
    0.54176E+01    0.47720E-13
    0.55271E+01    0.41944E-13
    0.56387E+01    0.36864E-13
    0.57526E+01    0.32392E-13
    0.58689E+01    0.28450E-13
    0.59874E+01    0.24974E-13
    0.61084E+01    0.21905E-13
    0.62318E+01    0.19196E-13
    0.63577E+01    0.16805E-13
    0.64861E+01    0.14700E-13
    0.66171E+01    0.12852E-13
    0.67508E+01    0.11233E-13
    0.68872E+01    0.98169E-14
    0.70263E+01    0.85815E-14
    0.71682E+01    0.75050E-14
    0.73130E+01    0.65684E-14
    0.74608E+01    0.57542E-14
    0.76115E+01    0.50471E-14
    0.77653E+01    0.44330E-14
    0.79221E+01    0.38978E-14
    0.80822E+01    0.34299E-14
    0.82454E+01    0.30195E-14
    0.84120E+01    0.26585E-14
    0.85819E+01    0.23402E-14
    0.87553E+01    0.20588E-14
    0.89322E+01    0.18096E-14
    0.91126E+01    0.15887E-14
    0.92967E+01    0.13926E-14
    0.94845E+01    0.12186E-14
    0.96761E+01    0.10646E-14
    0.98716E+01    0.92898E-15
    0.10071E+02    0.80981E-15
    0.10274E+02    0.70543E-15
    0.10482E+02    0.61424E-15
    0.10694E+02    0.53476E-15
    0.10910E+02    0.46563E-15
    0.11130E+02    0.40560E-15
    0.11355E+02    0.35355E-15
    0.11584E+02    0.30845E-15
    0.11818E+02    0.26934E-15
    0.12057E+02    0.23537E-15
    0.12301E+02    0.20582E-15
    0.12549E+02    0.18010E-15
    0.12803E+02    0.15767E-15
    0.13061E+02    0.13810E-15
    0.13325E+02    0.12100E-15
    0.13594E+02    0.10605E-15
    0.13869E+02    0.92968E-16
    0.14149E+02    0.81512E-16
    0.14435E+02    0.71485E-16
    0.14727E+02    0.62712E-16
    0.15024E+02    0.55038E-16
    0.15328E+02    0.48329E-16
    0.15637E+02    0.42463E-16
    0.15953E+02    0.37336E-16
    0.16275E+02    0.32854E-16
    0.16604E+02    0.28935E-16
    0.16940E+02    0.25510E-16
    0.17282E+02    0.22511E-16
    0.17631E+02    0.19878E-16
    0.17987E+02    0.17558E-16
    0.18351E+02    0.15507E-16
    0.18721E+02    0.13689E-16
    0.19099E+02    0.12074E-16
    0.19485E+02    0.10636E-16
    0.19879E+02    0.93543E-17
    0.20280E+02    0.82105E-17
    0.20690E+02    0.71894E-17
    0.21108E+02    0.62791E-17
    0.21535E+02    0.54721E-17
    0.21970E+02    0.47606E-17
    0.22413E+02    0.41365E-17
    0.22866E+02    0.35916E-17
    0.23328E+02    0.31177E-17
    0.23799E+02    0.27069E-17
    0.24280E+02    0.23519E-17
    0.24771E+02    0.20460E-17
    0.25271E+02    0.17828E-17
    0.25782E+02    0.15566E-17
    0.26302E+02    0.13615E-17
    0.26834E+02    0.11925E-17
    0.27376E+02    0.10455E-17
    0.27929E+02    0.91719E-18
    0.28493E+02    0.80488E-18
    0.29069E+02    0.70627E-18
    0.29656E+02    0.61947E-18
    0.30255E+02    0.54291E-18
    0.30866E+02    0.47525E-18
    0.31490E+02    0.41543E-18
    0.32126E+02    0.36264E-18
    0.32775E+02    0.31615E-18
    0.33437E+02    0.27529E-18
    0.34112E+02    0.23944E-18
    0.34801E+02    0.20806E-18
    0.35504E+02    0.18062E-18
    0.36222E+02    0.15667E-18
    0.36953E+02    0.13581E-18
    0.37700E+02    0.11764E-18
    0.38462E+02    0.10186E-18
    0.39239E+02    0.88164E-19
    0.40031E+02    0.76300E-19
    0.40840E+02    0.66037E-19
    0.41665E+02    0.57169E-19
    0.42507E+02    0.49515E-19
    0.43365E+02    0.42913E-19
    0.44241E+02    0.37222E-19
    0.45135E+02    0.32320E-19
    0.46047E+02    0.28098E-19
    0.46977E+02    0.24462E-19
    0.47926E+02    0.21331E-19
    0.48894E+02    0.18634E-19
    0.49882E+02    0.16311E-19
    0.50890E+02    0.14308E-19
    0.51918E+02    0.12581E-19
    0.52966E+02    0.11091E-19
    0.54036E+02    0.98048E-20
    0.55128E+02    0.86930E-20
    0.56242E+02    0.77315E-20
    0.57378E+02    0.68978E-20
    0.58537E+02    0.61687E-20
    0.59720E+02    0.55254E-20
    0.60926E+02    0.49529E-20
    0.62157E+02    0.44393E-20
    0.63412E+02    0.39752E-20
    0.64693E+02    0.35535E-20
    0.66000E+02    0.31682E-20
    0.67334E+02    0.28151E-20
    0.68694E+02    0.24908E-20
    0.70082E+02    0.21934E-20
    0.71497E+02    0.19237E-20
    0.72942E+02    0.16817E-20
    0.74415E+02    0.14666E-20
    0.75918E+02    0.12771E-20
    0.77452E+02    0.11113E-20
    0.79017E+02    0.96724E-21
    0.80613E+02    0.84269E-21
    0.82241E+02    0.73555E-21
    0.83903E+02    0.64379E-21
    0.85598E+02    0.56519E-21
    0.87327E+02    0.49708E-21
    0.89091E+02    0.43727E-21
    0.90891E+02    0.38413E-21
    0.92727E+02    0.33647E-21
    0.94600E+02    0.29340E-21
    0.96511E+02    0.25430E-21
    0.98461E+02    0.21873E-21
    0.10045E+03    0.18641E-21
    0.10248E+03    0.18553E-21
    0.10455E+03    0.18545E-21
    0.10666E+03    0.18537E-21
    0.10882E+03    0.18529E-21
    0.11101E+03    0.18522E-21
    0.11326E+03    0.18514E-21
    0.11554E+03    0.18506E-21
    0.11788E+03    0.18498E-21
    0.12026E+03    0.18491E-21
    0.12269E+03    0.18483E-21
    0.12517E+03    0.18475E-21
    0.12770E+03    0.18467E-21
    0.13028E+03    0.18459E-21
    0.13291E+03    0.18452E-21
    0.13559E+03    0.18444E-21
    0.13833E+03    0.18436E-21
    0.14113E+03    0.18429E-21
    0.14398E+03    0.18421E-21
    0.14689E+03    0.18413E-21
    0.14985E+03    0.18405E-21
    0.15288E+03    0.18398E-21
    0.15597E+03    0.18390E-21
    0.15912E+03    0.18382E-21
    0.16233E+03    0.18374E-21
    0.16561E+03    0.18367E-21
    0.16896E+03    0.18359E-21
    0.17237E+03    0.18351E-21
    0.17585E+03    0.18344E-21
    0.17941E+03    0.18336E-21
    0.18303E+03    0.18328E-21
    0.18673E+03    0.18320E-21
    0.19050E+03    0.18313E-21
    0.19435E+03    0.18305E-21
    0.19828E+03    0.18297E-21
    0.20228E+03    0.18290E-21
    0.20637E+03    0.18282E-21
    0.21054E+03    0.18274E-21
    0.21479E+03    0.18267E-21
    0.21913E+03    0.18259E-21
    0.22356E+03    0.18251E-21
