#    L    TT             EE             TE             PP             TP          
   222    0.57123E+04    0.12591E+01    0.36368E+02    0.24071E+07    0.22745E+04
   223    0.57013E+04    0.13069E+01    0.38147E+02    0.23957E+07    0.22559E+04
   224    0.56899E+04    0.13565E+01    0.39926E+02    0.23844E+07    0.22375E+04
   225    0.56776E+04    0.14083E+01    0.41705E+02    0.23731E+07    0.22193E+04
   226    0.56648E+04    0.14622E+01    0.43483E+02    0.23619E+07    0.22012E+04
   227    0.56512E+04    0.15181E+01    0.45260E+02    0.23509E+07    0.21832E+04
   228    0.56370E+04    0.15762E+01    0.47034E+02    0.23399E+07    0.21654E+04
   229    0.56222E+04    0.16364E+01    0.48804E+02    0.23289E+07    0.21478E+04
   230    0.56066E+04    0.16987E+01    0.50570E+02    0.23181E+07    0.21302E+04
   231    0.55904E+04    0.17633E+01    0.52332E+02    0.23074E+07    0.21128E+04
   232    0.55736E+04    0.18299E+01    0.54087E+02    0.22967E+07    0.20955E+04
   233    0.55562E+04    0.18989E+01    0.55834E+02    0.22861E+07    0.20784E+04
   234    0.55379E+04    0.19701E+01    0.57573E+02    0.22756E+07    0.20614E+04
   235    0.55192E+04    0.20436E+01    0.59303E+02    0.22651E+07    0.20445E+04
   236    0.54997E+04    0.21193E+01    0.61024E+02    0.22547E+07    0.20278E+04
   237    0.54797E+04    0.21973E+01    0.62733E+02    0.22444E+07    0.20111E+04
   238    0.54590E+04    0.22777E+01    0.64431E+02    0.22342E+07    0.19946E+04
   239    0.54378E+04    0.23603E+01    0.66117E+02    0.22241E+07    0.19783E+04
   240    0.54158E+04    0.24453E+01    0.67788E+02    0.22140E+07    0.19620E+04
   241    0.53934E+04    0.25326E+01    0.69444E+02    0.22040E+07    0.19459E+04
   242    0.53704E+04    0.26222E+01    0.71085E+02    0.21941E+07    0.19298E+04
   243    0.53468E+04    0.27143E+01    0.72710E+02    0.21842E+07    0.19139E+04
   244    0.53227E+04    0.28087E+01    0.74317E+02    0.21744E+07    0.18982E+04
   245    0.52979E+04    0.29055E+01    0.75906E+02    0.21647E+07    0.18825E+04
   246    0.52726E+04    0.30047E+01    0.77475E+02    0.21550E+07    0.18669E+04
   247    0.52469E+04    0.31062E+01    0.79025E+02    0.21454E+07    0.18515E+04
   248    0.52205E+04    0.32104E+01    0.80553E+02    0.21359E+07    0.18361E+04
   249    0.51938E+04    0.33167E+01    0.82059E+02    0.21264E+07    0.18209E+04
   250    0.51665E+04    0.34257E+01    0.83541E+02    0.21170E+07    0.18058E+04
   251    0.51387E+04    0.35369E+01    0.85001E+02    0.21077E+07    0.17907E+04
   252    0.51104E+04    0.36506E+01    0.86436E+02    0.20984E+07    0.17758E+04
   253    0.50818E+04    0.37666E+01    0.87845E+02    0.20892E+07    0.17610E+04
   254    0.50526E+04    0.38850E+01    0.89228E+02    0.20800E+07    0.17463E+04
   255    0.50230E+04    0.40056E+01    0.90586E+02    0.20709E+07    0.17316E+04
   256    0.49930E+04    0.41287E+01    0.91919E+02    0.20619E+07    0.17171E+04
   257    0.49626E+04    0.42539E+01    0.93218E+02    0.20529E+07    0.17027E+04
   258    0.49317E+04    0.43814E+01    0.94496E+02    0.20440E+07    0.16884E+04
   259    0.49005E+04    0.45112E+01    0.95739E+02    0.20351E+07    0.16742E+04
   260    0.48690E+04    0.46431E+01    0.96962E+02    0.20263E+07    0.16600E+04
   261    0.48370E+04    0.47770E+01    0.98143E+02    0.20176E+07    0.16460E+04
   262    0.48046E+04    0.49133E+01    0.99303E+02    0.20089E+07    0.16321E+04
   263    0.47721E+04    0.50515E+01    0.10044E+03    0.20003E+07    0.16183E+04
   264    0.47391E+04    0.51918E+01    0.10153E+03    0.19917E+07    0.16046E+04
   265    0.47057E+04    0.53340E+01    0.10259E+03    0.19832E+07    0.15909E+04
   266    0.46720E+04    0.54783E+01    0.10363E+03    0.19747E+07    0.15774E+04
   267    0.46380E+04    0.56244E+01    0.10462E+03    0.19663E+07    0.15640E+04
   268    0.46037E+04    0.57726E+01    0.10559E+03    0.19580E+07    0.15506E+04
   269    0.45689E+04    0.59225E+01    0.10653E+03    0.19497E+07    0.15374E+04
   270    0.45341E+04    0.60743E+01    0.10743E+03    0.19414E+07    0.15242E+04
