#    L    TT             EE             BB             TE          
   371    0.17219E+04    0.19085E+02    0.37033E-01    0.14449E+02
   372    0.17147E+04    0.19078E+02    0.37163E-01    0.12520E+02
   373    0.17080E+04    0.19067E+02    0.37294E-01    0.10595E+02
   374    0.17018E+04    0.19052E+02    0.37426E-01    0.86771E+01
   375    0.16960E+04    0.19033E+02    0.37559E-01    0.67674E+01
   376    0.16907E+04    0.19010E+02    0.37692E-01    0.48656E+01
   377    0.16860E+04    0.18983E+02    0.37827E-01    0.29748E+01
   378    0.16816E+04    0.18952E+02    0.37962E-01    0.10922E+01
   379    0.16778E+04    0.18918E+02    0.38098E-01   -0.77760E+00
   380    0.16744E+04    0.18881E+02    0.38235E-01   -0.26367E+01
   381    0.16715E+04    0.18837E+02    0.38373E-01   -0.44821E+01
   382    0.16689E+04    0.18791E+02    0.38511E-01   -0.63128E+01
   383    0.16668E+04    0.18741E+02    0.38651E-01   -0.81302E+01
   384    0.16653E+04    0.18686E+02    0.38791E-01   -0.99305E+01
   385    0.16641E+04    0.18630E+02    0.38933E-01   -0.11715E+02
   386    0.16633E+04    0.18569E+02    0.39075E-01   -0.13481E+02
   387    0.16630E+04    0.18503E+02    0.39218E-01   -0.15230E+02
   388    0.16630E+04    0.18434E+02    0.39363E-01   -0.16958E+02
   389    0.16635E+04    0.18360E+02    0.39508E-01   -0.18666E+02
   390    0.16644E+04    0.18285E+02    0.39654E-01   -0.20352E+02
   391    0.16657E+04    0.18206E+02    0.39801E-01   -0.22017E+02
   392    0.16673E+04    0.18124E+02    0.39949E-01   -0.23658E+02
   393    0.16694E+04    0.18038E+02    0.40098E-01   -0.25276E+02
   394    0.16719E+04    0.17949E+02    0.40249E-01   -0.26867E+02
