#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.282040E-04   0.506751E+06   0.506751E+06   0.675618E+06   0.675615E+06   0.511605E+06   0.506814E+06   0.506751E+06   0.515080E+06  -0.602458E+00   0.505184E+06   0.505184E+06   0.660961E+00
   0.291578E-04   0.506751E+06   0.506751E+06   0.675614E+06   0.675611E+06   0.511605E+06   0.506814E+06   0.506751E+06   0.515080E+06  -0.602458E+00   0.505184E+06   0.505184E+06   0.683312E+00
   0.301438E-04   0.506751E+06   0.506751E+06   0.675610E+06   0.675607E+06   0.511604E+06   0.506814E+06   0.506751E+06   0.515079E+06  -0.602457E+00   0.505183E+06   0.505183E+06   0.706420E+00
   0.311632E-04   0.506751E+06   0.506751E+06   0.675606E+06   0.675602E+06   0.511603E+06   0.506814E+06   0.506751E+06   0.515079E+06  -0.602457E+00   0.505183E+06   0.505183E+06   0.730309E+00
   0.322170E-04   0.506751E+06   0.506751E+06   0.675602E+06   0.675598E+06   0.511603E+06   0.506813E+06   0.506751E+06   0.515079E+06  -0.602457E+00   0.505183E+06   0.505183E+06   0.755005E+00
   0.333065E-04   0.506751E+06   0.506751E+06   0.675597E+06   0.675593E+06   0.511602E+06   0.506813E+06   0.506751E+06   0.515079E+06  -0.602457E+00   0.505183E+06   0.505183E+06   0.780537E+00
   0.344329E-04   0.506751E+06   0.506750E+06   0.675592E+06   0.675587E+06   0.511601E+06   0.506813E+06   0.506751E+06   0.515079E+06  -0.602456E+00   0.505183E+06   0.505183E+06   0.806932E+00
   0.355973E-04   0.506750E+06   0.506750E+06   0.675587E+06   0.675582E+06   0.511600E+06   0.506813E+06   0.506750E+06   0.515078E+06  -0.602456E+00   0.505183E+06   0.505183E+06   0.834220E+00
   0.368011E-04   0.506750E+06   0.506750E+06   0.675581E+06   0.675575E+06   0.511599E+06   0.506813E+06   0.506750E+06   0.515078E+06  -0.602456E+00   0.505183E+06   0.505183E+06   0.862430E+00
   0.380456E-04   0.506750E+06   0.506750E+06   0.675575E+06   0.675569E+06   0.511598E+06   0.506813E+06   0.506750E+06   0.515078E+06  -0.602455E+00   0.505182E+06   0.505182E+06   0.891595E+00
   0.393322E-04   0.506750E+06   0.506750E+06   0.675568E+06   0.675562E+06   0.511597E+06   0.506812E+06   0.506750E+06   0.515078E+06  -0.602455E+00   0.505182E+06   0.505182E+06   0.921745E+00
   0.406623E-04   0.506750E+06   0.506750E+06   0.675561E+06   0.675554E+06   0.511596E+06   0.506812E+06   0.506750E+06   0.515077E+06  -0.602455E+00   0.505182E+06   0.505182E+06   0.952915E+00
   0.420374E-04   0.506750E+06   0.506749E+06   0.675554E+06   0.675546E+06   0.511595E+06   0.506812E+06   0.506750E+06   0.515077E+06  -0.602454E+00   0.505182E+06   0.505182E+06   0.985140E+00
   0.434589E-04   0.506749E+06   0.506749E+06   0.675546E+06   0.675538E+06   0.511593E+06   0.506812E+06   0.506749E+06   0.515077E+06  -0.602454E+00   0.505182E+06   0.505182E+06   0.101845E+01
   0.449286E-04   0.506749E+06   0.506749E+06   0.675537E+06   0.675529E+06   0.511592E+06   0.506812E+06   0.506749E+06   0.515076E+06  -0.602454E+00   0.505181E+06   0.505181E+06   0.105289E+01
   0.464480E-04   0.506749E+06   0.506749E+06   0.675528E+06   0.675519E+06   0.511591E+06   0.506811E+06   0.506749E+06   0.515076E+06  -0.602453E+00   0.505181E+06   0.505181E+06   0.108850E+01
   0.480187E-04   0.506749E+06   0.506748E+06   0.675518E+06   0.675509E+06   0.511589E+06   0.506811E+06   0.506749E+06   0.515076E+06  -0.602453E+00   0.505181E+06   0.505181E+06   0.112531E+01
   0.496425E-04   0.506748E+06   0.506748E+06   0.675508E+06   0.675497E+06   0.511587E+06   0.506811E+06   0.506748E+06   0.515075E+06  -0.602452E+00   0.505181E+06   0.505180E+06   0.116336E+01
   0.513213E-04   0.506748E+06   0.506748E+06   0.675496E+06   0.675486E+06   0.511585E+06   0.506810E+06   0.506748E+06   0.515075E+06  -0.602452E+00   0.505180E+06   0.505180E+06   0.120270E+01
   0.530569E-04   0.506748E+06   0.506747E+06   0.675484E+06   0.675473E+06   0.511583E+06   0.506810E+06   0.506748E+06   0.515074E+06  -0.602451E+00   0.505180E+06   0.505180E+06   0.124337E+01
   0.548511E-04   0.506747E+06   0.506747E+06   0.675472E+06   0.675459E+06   0.511581E+06   0.506810E+06   0.506747E+06   0.515074E+06  -0.602450E+00   0.505180E+06   0.505180E+06   0.128542E+01
   0.567060E-04   0.506747E+06   0.506747E+06   0.675458E+06   0.675445E+06   0.511579E+06   0.506809E+06   0.506747E+06   0.515073E+06  -0.602450E+00   0.505179E+06   0.505179E+06   0.132888E+01
   0.586236E-04   0.506747E+06   0.506746E+06   0.675443E+06   0.675429E+06   0.511577E+06   0.506809E+06   0.506747E+06   0.515072E+06  -0.602449E+00   0.505179E+06   0.505179E+06   0.137382E+01
   0.606061E-04   0.506746E+06   0.506746E+06   0.675428E+06   0.675413E+06   0.511574E+06   0.506808E+06   0.506746E+06   0.515072E+06  -0.602448E+00   0.505178E+06   0.505178E+06   0.142028E+01
   0.626556E-04   0.506746E+06   0.506745E+06   0.675411E+06   0.675395E+06   0.511571E+06   0.506808E+06   0.506746E+06   0.515071E+06  -0.602447E+00   0.505178E+06   0.505178E+06   0.146831E+01
   0.647745E-04   0.506745E+06   0.506745E+06   0.675393E+06   0.675376E+06   0.511568E+06   0.506807E+06   0.506745E+06   0.515070E+06  -0.602446E+00   0.505177E+06   0.505177E+06   0.151796E+01
   0.669650E-04   0.506745E+06   0.506744E+06   0.675374E+06   0.675356E+06   0.511565E+06   0.506807E+06   0.506745E+06   0.515070E+06  -0.602445E+00   0.505177E+06   0.505177E+06   0.156929E+01
   0.692295E-04   0.506744E+06   0.506744E+06   0.675354E+06   0.675334E+06   0.511562E+06   0.506806E+06   0.506744E+06   0.515069E+06  -0.602444E+00   0.505176E+06   0.505176E+06   0.162235E+01
   0.715707E-04   0.506744E+06   0.506743E+06   0.675332E+06   0.675311E+06   0.511558E+06   0.506806E+06   0.506744E+06   0.515068E+06  -0.602443E+00   0.505176E+06   0.505176E+06   0.167721E+01
   0.739910E-04   0.506743E+06   0.506742E+06   0.675309E+06   0.675286E+06   0.511554E+06   0.506805E+06   0.506743E+06   0.515067E+06  -0.602442E+00   0.505175E+06   0.505175E+06   0.173393E+01
   0.764931E-04   0.506742E+06   0.506742E+06   0.675284E+06   0.675260E+06   0.511550E+06   0.506804E+06   0.506742E+06   0.515066E+06  -0.602441E+00   0.505174E+06   0.505174E+06   0.179256E+01
   0.790799E-04   0.506742E+06   0.506741E+06   0.675257E+06   0.675232E+06   0.511546E+06   0.506803E+06   0.506741E+06   0.515065E+06  -0.602439E+00   0.505174E+06   0.505173E+06   0.185317E+01
   0.817542E-04   0.506741E+06   0.506740E+06   0.675229E+06   0.675202E+06   0.511541E+06   0.506802E+06   0.506741E+06   0.515064E+06  -0.602438E+00   0.505173E+06   0.505173E+06   0.191584E+01
   0.845189E-04   0.506740E+06   0.506739E+06   0.675199E+06   0.675169E+06   0.511536E+06   0.506802E+06   0.506740E+06   0.515062E+06  -0.602436E+00   0.505172E+06   0.505172E+06   0.198062E+01
   0.873771E-04   0.506739E+06   0.506738E+06   0.675166E+06   0.675135E+06   0.511531E+06   0.506801E+06   0.506739E+06   0.515061E+06  -0.602435E+00   0.505171E+06   0.505171E+06   0.204759E+01
   0.903319E-04   0.506738E+06   0.506737E+06   0.675132E+06   0.675098E+06   0.511525E+06   0.506800E+06   0.506738E+06   0.515059E+06  -0.602433E+00   0.505170E+06   0.505170E+06   0.211683E+01
   0.933867E-04   0.506737E+06   0.506736E+06   0.675094E+06   0.675059E+06   0.511519E+06   0.506799E+06   0.506737E+06   0.515058E+06  -0.602431E+00   0.505169E+06   0.505169E+06   0.218841E+01
   0.965447E-04   0.506736E+06   0.506735E+06   0.675055E+06   0.675017E+06   0.511512E+06   0.506797E+06   0.506736E+06   0.515056E+06  -0.602429E+00   0.505168E+06   0.505168E+06   0.226240E+01
   0.998096E-04   0.506735E+06   0.506734E+06   0.675012E+06   0.674972E+06   0.511506E+06   0.506796E+06   0.506735E+06   0.515054E+06  -0.602427E+00   0.505167E+06   0.505167E+06   0.233890E+01
   0.103185E-03   0.506734E+06   0.506733E+06   0.674967E+06   0.674924E+06   0.511498E+06   0.506795E+06   0.506734E+06   0.515053E+06  -0.602424E+00   0.505166E+06   0.505165E+06   0.241798E+01
   0.106674E-03   0.506732E+06   0.506731E+06   0.674919E+06   0.674872E+06   0.511490E+06   0.506793E+06   0.506732E+06   0.515051E+06  -0.602422E+00   0.505164E+06   0.505164E+06   0.249974E+01
   0.110282E-03   0.506731E+06   0.506730E+06   0.674867E+06   0.674817E+06   0.511482E+06   0.506792E+06   0.506731E+06   0.515048E+06  -0.602419E+00   0.505163E+06   0.505163E+06   0.258426E+01
   0.114011E-03   0.506729E+06   0.506728E+06   0.674812E+06   0.674759E+06   0.511472E+06   0.506790E+06   0.506729E+06   0.515046E+06  -0.602416E+00   0.505161E+06   0.505161E+06   0.267164E+01
   0.117867E-03   0.506728E+06   0.506726E+06   0.674753E+06   0.674696E+06   0.511463E+06   0.506789E+06   0.506728E+06   0.515044E+06  -0.602413E+00   0.505160E+06   0.505159E+06   0.276197E+01
   0.121853E-03   0.506726E+06   0.506724E+06   0.674690E+06   0.674629E+06   0.511452E+06   0.506787E+06   0.506726E+06   0.515041E+06  -0.602410E+00   0.505158E+06   0.505158E+06   0.285536E+01
   0.125973E-03   0.506724E+06   0.506723E+06   0.674623E+06   0.674558E+06   0.511441E+06   0.506785E+06   0.506724E+06   0.515038E+06  -0.602407E+00   0.505156E+06   0.505156E+06   0.295190E+01
   0.130233E-03   0.506722E+06   0.506720E+06   0.674551E+06   0.674481E+06   0.511429E+06   0.506783E+06   0.506722E+06   0.515035E+06  -0.602403E+00   0.505154E+06   0.505154E+06   0.305170E+01
   0.134637E-03   0.506720E+06   0.506718E+06   0.674474E+06   0.674399E+06   0.511416E+06   0.506780E+06   0.506720E+06   0.515032E+06  -0.602399E+00   0.505152E+06   0.505152E+06   0.315488E+01
   0.139191E-03   0.506718E+06   0.506716E+06   0.674392E+06   0.674312E+06   0.511403E+06   0.506778E+06   0.506718E+06   0.515029E+06  -0.602395E+00   0.505150E+06   0.505149E+06   0.326154E+01
   0.143898E-03   0.506716E+06   0.506713E+06   0.674304E+06   0.674219E+06   0.511388E+06   0.506775E+06   0.506715E+06   0.515025E+06  -0.602390E+00   0.505147E+06   0.505147E+06   0.337181E+01
   0.148764E-03   0.506713E+06   0.506711E+06   0.674210E+06   0.674119E+06   0.511373E+06   0.506773E+06   0.506713E+06   0.515021E+06  -0.602385E+00   0.505145E+06   0.505144E+06   0.348580E+01
   0.153795E-03   0.506710E+06   0.506708E+06   0.674109E+06   0.674012E+06   0.511356E+06   0.506770E+06   0.506710E+06   0.515017E+06  -0.602380E+00   0.505142E+06   0.505141E+06   0.360364E+01
   0.158995E-03   0.506707E+06   0.506705E+06   0.674002E+06   0.673899E+06   0.511339E+06   0.506767E+06   0.506707E+06   0.515012E+06  -0.602375E+00   0.505139E+06   0.505138E+06   0.372547E+01
   0.164372E-03   0.506704E+06   0.506701E+06   0.673888E+06   0.673777E+06   0.511320E+06   0.506763E+06   0.506704E+06   0.515008E+06  -0.602369E+00   0.505136E+06   0.505135E+06   0.385141E+01
   0.169931E-03   0.506701E+06   0.506698E+06   0.673765E+06   0.673647E+06   0.511299E+06   0.506760E+06   0.506700E+06   0.515002E+06  -0.602362E+00   0.505132E+06   0.505132E+06   0.398161E+01
   0.175677E-03   0.506697E+06   0.506694E+06   0.673634E+06   0.673508E+06   0.511278E+06   0.506756E+06   0.506697E+06   0.514997E+06  -0.602356E+00   0.505129E+06   0.505128E+06   0.411620E+01
   0.181618E-03   0.506694E+06   0.506690E+06   0.673494E+06   0.673359E+06   0.511255E+06   0.506752E+06   0.506693E+06   0.514991E+06  -0.602348E+00   0.505125E+06   0.505124E+06   0.425534E+01
   0.187760E-03   0.506690E+06   0.506686E+06   0.673345E+06   0.673201E+06   0.511230E+06   0.506747E+06   0.506689E+06   0.514985E+06  -0.602341E+00   0.505121E+06   0.505120E+06   0.439918E+01
   0.194110E-03   0.506685E+06   0.506681E+06   0.673185E+06   0.673031E+06   0.511204E+06   0.506743E+06   0.506684E+06   0.514978E+06  -0.602332E+00   0.505116E+06   0.505115E+06   0.454788E+01
   0.200674E-03   0.506680E+06   0.506676E+06   0.673014E+06   0.672850E+06   0.511175E+06   0.506738E+06   0.506680E+06   0.514971E+06  -0.602324E+00   0.505111E+06   0.505111E+06   0.470159E+01
   0.207460E-03   0.506676E+06   0.506671E+06   0.672832E+06   0.672656E+06   0.511145E+06   0.506732E+06   0.506675E+06   0.514963E+06  -0.602314E+00   0.505106E+06   0.505106E+06   0.486050E+01
   0.214476E-03   0.506670E+06   0.506665E+06   0.672637E+06   0.672450E+06   0.511113E+06   0.506727E+06   0.506669E+06   0.514955E+06  -0.602304E+00   0.505101E+06   0.505100E+06   0.502477E+01
   0.221729E-03   0.506665E+06   0.506659E+06   0.672429E+06   0.672228E+06   0.511079E+06   0.506721E+06   0.506664E+06   0.514947E+06  -0.602293E+00   0.505095E+06   0.505094E+06   0.519459E+01
   0.229227E-03   0.506658E+06   0.506653E+06   0.672207E+06   0.671992E+06   0.511042E+06   0.506714E+06   0.506658E+06   0.514937E+06  -0.602282E+00   0.505089E+06   0.505088E+06   0.537014E+01
   0.236979E-03   0.506652E+06   0.506646E+06   0.671969E+06   0.671740E+06   0.511002E+06   0.506707E+06   0.506651E+06   0.514927E+06  -0.602270E+00   0.505082E+06   0.505081E+06   0.555161E+01
   0.244993E-03   0.506645E+06   0.506639E+06   0.671715E+06   0.671471E+06   0.510960E+06   0.506700E+06   0.506644E+06   0.514917E+06  -0.602257E+00   0.505075E+06   0.505074E+06   0.573921E+01
   0.253278E-03   0.506638E+06   0.506631E+06   0.671444E+06   0.671183E+06   0.510915E+06   0.506692E+06   0.506637E+06   0.514905E+06  -0.602243E+00   0.505068E+06   0.505066E+06   0.593314E+01
