#    L    TT             EE             TE             PP             TP          
   552    0.26452E+04    0.89061E+01    0.68612E+01    0.75602E+06    0.17561E+03
   553    0.26411E+04    0.90618E+01    0.80130E+01    0.75384E+06    0.17522E+03
   554    0.26367E+04    0.92244E+01    0.91466E+01    0.75167E+06    0.17484E+03
   555    0.26322E+04    0.93916E+01    0.10261E+02    0.74951E+06    0.17446E+03
   556    0.26273E+04    0.95641E+01    0.11357E+02    0.74736E+06    0.17410E+03
   557    0.26224E+04    0.97413E+01    0.12432E+02    0.74521E+06    0.17375E+03
   558    0.26172E+04    0.99246E+01    0.13486E+02    0.74307E+06    0.17341E+03
   559    0.26118E+04    0.10112E+02    0.14519E+02    0.74095E+06    0.17307E+03
   560    0.26063E+04    0.10303E+02    0.15530E+02    0.73883E+06    0.17275E+03
   561    0.26004E+04    0.10500E+02    0.16519E+02    0.73672E+06    0.17243E+03
   562    0.25945E+04    0.10703E+02    0.17484E+02    0.73461E+06    0.17213E+03
   563    0.25884E+04    0.10909E+02    0.18427E+02    0.73252E+06    0.17183E+03
   564    0.25822E+04    0.11121E+02    0.19344E+02    0.73044E+06    0.17154E+03
   565    0.25757E+04    0.11336E+02    0.20237E+02    0.72836E+06    0.17126E+03
   566    0.25690E+04    0.11557E+02    0.21105E+02    0.72629E+06    0.17098E+03
   567    0.25623E+04    0.11781E+02    0.21947E+02    0.72423E+06    0.17072E+03
   568    0.25553E+04    0.12011E+02    0.22762E+02    0.72218E+06    0.17046E+03
   569    0.25482E+04    0.12245E+02    0.23552E+02    0.72014E+06    0.17021E+03
   570    0.25409E+04    0.12482E+02    0.24312E+02    0.71810E+06    0.16997E+03
   571    0.25335E+04    0.12725E+02    0.25045E+02    0.71608E+06    0.16973E+03
   572    0.25259E+04    0.12971E+02    0.25750E+02    0.71406E+06    0.16950E+03
   573    0.25182E+04    0.13220E+02    0.26426E+02    0.71205E+06    0.16928E+03
   574    0.25104E+04    0.13474E+02    0.27073E+02    0.71004E+06    0.16906E+03
   575    0.25024E+04    0.13731E+02    0.27690E+02    0.70805E+06    0.16885E+03
   576    0.24944E+04    0.13993E+02    0.28277E+02    0.70606E+06    0.16865E+03
   577    0.24861E+04    0.14258E+02    0.28834E+02    0.70409E+06    0.16845E+03
   578    0.24778E+04    0.14526E+02    0.29360E+02    0.70212E+06    0.16825E+03
   579    0.24694E+04    0.14799E+02    0.29855E+02    0.70015E+06    0.16807E+03
   580    0.24609E+04    0.15074E+02    0.30317E+02    0.69820E+06    0.16788E+03
   581    0.24522E+04    0.15353E+02    0.30749E+02    0.69625E+06    0.16771E+03
   582    0.24434E+04    0.15635E+02    0.31148E+02    0.69431E+06    0.16753E+03
   583    0.24346E+04    0.15919E+02    0.31514E+02    0.69238E+06    0.16736E+03
   584    0.24257E+04    0.16207E+02    0.31848E+02    0.69046E+06    0.16720E+03
   585    0.24167E+04    0.16498E+02    0.32148E+02    0.68855E+06    0.16704E+03
   586    0.24076E+04    0.16790E+02    0.32415E+02    0.68664E+06    0.16688E+03
   587    0.23985E+04    0.17087E+02    0.32649E+02    0.68474E+06    0.16673E+03
   588    0.23893E+04    0.17385E+02    0.32847E+02    0.68285E+06    0.16658E+03
   589    0.23800E+04    0.17686E+02    0.33012E+02    0.68096E+06    0.16644E+03
   590    0.23706E+04    0.17989E+02    0.33143E+02    0.67908E+06    0.16630E+03
   591    0.23612E+04    0.18295E+02    0.33239E+02    0.67721E+06    0.16616E+03
   592    0.23518E+04    0.18602E+02    0.33300E+02    0.67535E+06    0.16602E+03
   593    0.23423E+04    0.18912E+02    0.33327E+02    0.67350E+06    0.16589E+03
   594    0.23326E+04    0.19223E+02    0.33317E+02    0.67165E+06    0.16575E+03
   595    0.23230E+04    0.19535E+02    0.33274E+02    0.66981E+06    0.16563E+03
   596    0.23135E+04    0.19851E+02    0.33194E+02    0.66798E+06    0.16550E+03
   597    0.23039E+04    0.20165E+02    0.33079E+02    0.66615E+06    0.16537E+03
   598    0.22944E+04    0.20482E+02    0.32929E+02    0.66433E+06    0.16525E+03
   599    0.22848E+04    0.20801E+02    0.32744E+02    0.66252E+06    0.16512E+03
   600    0.22752E+04    0.21121E+02    0.32523E+02    0.66072E+06    0.16500E+03
   601    0.22655E+04    0.21442E+02    0.32266E+02    0.65892E+06    0.16488E+03
   602    0.22559E+04    0.21762E+02    0.31973E+02    0.65713E+06    0.16476E+03
   603    0.22462E+04    0.22085E+02    0.31645E+02    0.65535E+06    0.16465E+03
   604    0.22367E+04    0.22407E+02    0.31282E+02    0.65358E+06    0.16453E+03
   605    0.22271E+04    0.22730E+02    0.30884E+02    0.65181E+06    0.16442E+03
   606    0.22176E+04    0.23053E+02    0.30450E+02    0.65005E+06    0.16431E+03
   607    0.22079E+04    0.23377E+02    0.29981E+02    0.64829E+06    0.16421E+03
   608    0.21985E+04    0.23701E+02    0.29477E+02    0.64655E+06    0.16411E+03
   609    0.21891E+04    0.24024E+02    0.28937E+02    0.64481E+06    0.16402E+03
   610    0.21796E+04    0.24347E+02    0.28363E+02    0.64307E+06    0.16394E+03
   611    0.21703E+04    0.24670E+02    0.27754E+02    0.64135E+06    0.16386E+03
   612    0.21610E+04    0.24994E+02    0.27112E+02    0.63963E+06    0.16379E+03
   613    0.21517E+04    0.25314E+02    0.26435E+02    0.63791E+06    0.16373E+03
   614    0.21425E+04    0.25636E+02    0.25723E+02    0.63621E+06    0.16367E+03
   615    0.21333E+04    0.25955E+02    0.24978E+02    0.63451E+06    0.16363E+03
   616    0.21243E+04    0.26275E+02    0.24200E+02    0.63281E+06    0.16360E+03
   617    0.21154E+04    0.26594E+02    0.23389E+02    0.63113E+06    0.16358E+03
   618    0.21065E+04    0.26912E+02    0.22544E+02    0.62945E+06    0.16356E+03
   619    0.20976E+04    0.27229E+02    0.21669E+02    0.62777E+06    0.16356E+03
   620    0.20890E+04    0.27544E+02    0.20760E+02    0.62611E+06    0.16358E+03
   621    0.20803E+04    0.27857E+02    0.19819E+02    0.62445E+06    0.16360E+03
   622    0.20717E+04    0.28169E+02    0.18846E+02    0.62279E+06    0.16364E+03
   623    0.20633E+04    0.28479E+02    0.17843E+02    0.62115E+06    0.16370E+03
   624    0.20550E+04    0.28786E+02    0.16810E+02    0.61950E+06    0.16377E+03
   625    0.20467E+04    0.29092E+02    0.15744E+02    0.61787E+06    0.16385E+03
   626    0.20386E+04    0.29395E+02    0.14650E+02    0.61624E+06    0.16396E+03
   627    0.20307E+04    0.29696E+02    0.13525E+02    0.61462E+06    0.16407E+03
   628    0.20228E+04    0.29995E+02    0.12372E+02    0.61300E+06    0.16421E+03
   629    0.20151E+04    0.30290E+02    0.11189E+02    0.61139E+06    0.16436E+03
   630    0.20074E+04    0.30583E+02    0.99774E+01    0.60979E+06    0.16454E+03
   631    0.19999E+04    0.30874E+02    0.87393E+01    0.60819E+06    0.16473E+03
   632    0.19927E+04    0.31161E+02    0.74726E+01    0.60660E+06    0.16494E+03
   633    0.19854E+04    0.31446E+02    0.61796E+01    0.60502E+06    0.16517E+03
   634    0.19784E+04    0.31726E+02    0.48605E+01    0.60344E+06    0.16543E+03
   635    0.19715E+04    0.32004E+02    0.35157E+01    0.60187E+06    0.16570E+03
   636    0.19647E+04    0.32280E+02    0.21459E+01    0.60030E+06    0.16600E+03
   637    0.19581E+04    0.32550E+02    0.75048E+00    0.59874E+06    0.16632E+03
   638    0.19516E+04    0.32818E+02   -0.66824E+00    0.59718E+06    0.16666E+03
   639    0.19454E+04    0.33081E+02   -0.21112E+01    0.59563E+06    0.16703E+03
   640    0.19393E+04    0.33341E+02   -0.35767E+01    0.59409E+06    0.16743E+03
   641    0.19333E+04    0.33597E+02   -0.50648E+01    0.59255E+06    0.16784E+03
   642    0.19275E+04    0.33848E+02   -0.65746E+01    0.59102E+06    0.16829E+03
   643    0.19219E+04    0.34097E+02   -0.81056E+01    0.58949E+06    0.16876E+03
   644    0.19165E+04    0.34339E+02   -0.96570E+01    0.58797E+06    0.16926E+03
   645    0.19112E+04    0.34577E+02   -0.11229E+02    0.58646E+06    0.16979E+03
   646    0.19061E+04    0.34811E+02   -0.12819E+02    0.58495E+06    0.17034E+03
   647    0.19013E+04    0.35041E+02   -0.14429E+02    0.58345E+06    0.17093E+03
   648    0.18965E+04    0.35266E+02   -0.16057E+02    0.58195E+06    0.17154E+03
   649    0.18920E+04    0.35485E+02   -0.17702E+02    0.58046E+06    0.17218E+03
   650    0.18877E+04    0.35700E+02   -0.19363E+02    0.57897E+06    0.17286E+03
   651    0.18836E+04    0.35910E+02   -0.21041E+02    0.57749E+06    0.17357E+03
   652    0.18796E+04    0.36116E+02   -0.22734E+02    0.57601E+06    0.17430E+03
   653    0.18759E+04    0.36314E+02   -0.24441E+02    0.57454E+06    0.17507E+03
   654    0.18724E+04    0.36509E+02   -0.26161E+02    0.57308E+06    0.17586E+03
   655    0.18689E+04    0.36698E+02   -0.27895E+02    0.57162E+06    0.17668E+03
   656    0.18658E+04    0.36882E+02   -0.29641E+02    0.57017E+06    0.17753E+03
   657    0.18629E+04    0.37060E+02   -0.31398E+02    0.56872E+06    0.17840E+03
   658    0.18601E+04    0.37233E+02   -0.33166E+02    0.56727E+06    0.17930E+03
   659    0.18576E+04    0.37400E+02   -0.34944E+02    0.56584E+06    0.18021E+03
   660    0.18553E+04    0.37561E+02   -0.36731E+02    0.56440E+06    0.18115E+03
   661    0.18532E+04    0.37717E+02   -0.38526E+02    0.56297E+06    0.18211E+03
   662    0.18513E+04    0.37867E+02   -0.40330E+02    0.56155E+06    0.18309E+03
   663    0.18496E+04    0.38012E+02   -0.42141E+02    0.56014E+06    0.18408E+03
   664    0.18481E+04    0.38149E+02   -0.43957E+02    0.55872E+06    0.18509E+03
   665    0.18468E+04    0.38281E+02   -0.45780E+02    0.55732E+06    0.18612E+03
   666    0.18457E+04    0.38407E+02   -0.47606E+02    0.55592E+06    0.18716E+03
   667    0.18448E+04    0.38527E+02   -0.49437E+02    0.55452E+06    0.18822E+03
   668    0.18440E+04    0.38642E+02   -0.51271E+02    0.55313E+06    0.18928E+03
   669    0.18436E+04    0.38749E+02   -0.53107E+02    0.55174E+06    0.19036E+03
   670    0.18433E+04    0.38851E+02   -0.54944E+02    0.55036E+06    0.19144E+03
   671    0.18433E+04    0.38948E+02   -0.56782E+02    0.54899E+06    0.19254E+03
   672    0.18434E+04    0.39037E+02   -0.58621E+02    0.54762E+06    0.19364E+03
   673    0.18438E+04    0.39121E+02   -0.60458E+02    0.54625E+06    0.19475E+03
   674    0.18444E+04    0.39197E+02   -0.62293E+02    0.54489E+06    0.19586E+03
   675    0.18452E+04    0.39268E+02   -0.64126E+02    0.54353E+06    0.19698E+03
   676    0.18461E+04    0.39332E+02   -0.65955E+02    0.54218E+06    0.19810E+03
   677    0.18473E+04    0.39390E+02   -0.67781E+02    0.54084E+06    0.19922E+03
   678    0.18487E+04    0.39441E+02   -0.69601E+02    0.53950E+06    0.20034E+03
   679    0.18503E+04    0.39487E+02   -0.71416E+02    0.53816E+06    0.20146E+03
   680    0.18522E+04    0.39526E+02   -0.73225E+02    0.53683E+06    0.20258E+03
   681    0.18542E+04    0.39558E+02   -0.75025E+02    0.53550E+06    0.20369E+03
   682    0.18564E+04    0.39583E+02   -0.76818E+02    0.53418E+06    0.20480E+03
   683    0.18589E+04    0.39603E+02   -0.78604E+02    0.53286E+06    0.20591E+03
   684    0.18615E+04    0.39615E+02   -0.80379E+02    0.53155E+06    0.20701E+03
   685    0.18642E+04    0.39621E+02   -0.82145E+02    0.53025E+06    0.20810E+03
   686    0.18672E+04    0.39620E+02   -0.83892E+02    0.52894E+06    0.20918E+03
   687    0.18704E+04    0.39614E+02   -0.85630E+02    0.52765E+06    0.21025E+03
   688    0.18738E+04    0.39600E+02   -0.87359E+02    0.52635E+06    0.21131E+03
   689    0.18774E+04    0.39579E+02   -0.89069E+02    0.52507E+06    0.21236E+03
   690    0.18811E+04    0.39554E+02   -0.90770E+02    0.52378E+06    0.21339E+03
   691    0.18851E+04    0.39519E+02   -0.92452E+02    0.52250E+06    0.21441E+03
   692    0.18892E+04    0.39480E+02   -0.94117E+02    0.52123E+06    0.21541E+03
   693    0.18935E+04    0.39435E+02   -0.95771E+02    0.51996E+06    0.21640E+03
   694    0.18979E+04    0.39382E+02   -0.97400E+02    0.51870E+06    0.21737E+03
   695    0.19027E+04    0.39324E+02   -0.99011E+02    0.51744E+06    0.21832E+03
   696    0.19076E+04    0.39259E+02   -0.10062E+03    0.51618E+06    0.21925E+03
   697    0.19126E+04    0.39187E+02   -0.10219E+03    0.51493E+06    0.22015E+03
   698    0.19178E+04    0.39109E+02   -0.10375E+03    0.51368E+06    0.22103E+03
   699    0.19231E+04    0.39025E+02   -0.10528E+03    0.51244E+06    0.22189E+03
   700    0.19287E+04    0.38935E+02   -0.10679E+03    0.51120E+06    0.22273E+03
   701    0.19344E+04    0.38838E+02   -0.10829E+03    0.50997E+06    0.22354E+03
   702    0.19403E+04    0.38736E+02   -0.10975E+03    0.50874E+06    0.22432E+03
   703    0.19463E+04    0.38627E+02   -0.11121E+03    0.50752E+06    0.22508E+03
   704    0.19524E+04    0.38512E+02   -0.11262E+03    0.50630E+06    0.22581E+03
   705    0.19587E+04    0.38391E+02   -0.11402E+03    0.50508E+06    0.22651E+03
   706    0.19651E+04    0.38264E+02   -0.11539E+03    0.50387E+06    0.22720E+03
   707    0.19717E+04    0.38131E+02   -0.11674E+03    0.50266E+06    0.22785E+03
   708    0.19785E+04    0.37993E+02   -0.11804E+03    0.50146E+06    0.22849E+03
   709    0.19854E+04    0.37849E+02   -0.11934E+03    0.50026E+06    0.22910E+03
   710    0.19924E+04    0.37699E+02   -0.12060E+03    0.49907E+06    0.22968E+03
   711    0.19996E+04    0.37543E+02   -0.12183E+03    0.49788E+06    0.23025E+03
   712    0.20068E+04    0.37382E+02   -0.12305E+03    0.49669E+06    0.23079E+03
   713    0.20144E+04    0.37216E+02   -0.12422E+03    0.49551E+06    0.23131E+03
   714    0.20218E+04    0.37044E+02   -0.12537E+03    0.49434E+06    0.23181E+03
   715    0.20294E+04    0.36867E+02   -0.12649E+03    0.49316E+06    0.23229E+03
   716    0.20372E+04    0.36684E+02   -0.12758E+03    0.49199E+06    0.23274E+03
   717    0.20451E+04    0.36497E+02   -0.12862E+03    0.49083E+06    0.23318E+03
   718    0.20530E+04    0.36305E+02   -0.12965E+03    0.48967E+06    0.23359E+03
   719    0.20611E+04    0.36106E+02   -0.13064E+03    0.48851E+06    0.23399E+03
   720    0.20692E+04    0.35904E+02   -0.13160E+03    0.48736E+06    0.23436E+03
   721    0.20775E+04    0.35697E+02   -0.13252E+03    0.48621E+06    0.23472E+03
   722    0.20858E+04    0.35485E+02   -0.13340E+03    0.48507E+06    0.23505E+03
   723    0.20943E+04    0.35269E+02   -0.13426E+03    0.48393E+06    0.23537E+03
   724    0.21028E+04    0.35048E+02   -0.13509E+03    0.48279E+06    0.23567E+03
   725    0.21113E+04    0.34824E+02   -0.13588E+03    0.48166E+06    0.23596E+03
   726    0.21200E+04    0.34596E+02   -0.13662E+03    0.48053E+06    0.23622E+03
   727    0.21287E+04    0.34363E+02   -0.13734E+03    0.47940E+06    0.23647E+03
   728    0.21375E+04    0.34124E+02   -0.13802E+03    0.47828E+06    0.23670E+03
   729    0.21463E+04    0.33883E+02   -0.13867E+03    0.47717E+06    0.23692E+03
   730    0.21552E+04    0.33638E+02   -0.13928E+03    0.47605E+06    0.23712E+03
   731    0.21642E+04    0.33388E+02   -0.13985E+03    0.47494E+06    0.23730E+03
   732    0.21732E+04    0.33137E+02   -0.14038E+03    0.47384E+06    0.23747E+03
   733    0.21823E+04    0.32881E+02   -0.14088E+03    0.47274E+06    0.23762E+03
   734    0.21913E+04    0.32622E+02   -0.14133E+03    0.47164E+06    0.23776E+03
   735    0.22005E+04    0.32358E+02   -0.14176E+03    0.47054E+06    0.23788E+03
   736    0.22096E+04    0.32092E+02   -0.14214E+03    0.46945E+06    0.23799E+03
   737    0.22188E+04    0.31824E+02   -0.14249E+03    0.46837E+06    0.23809E+03
   738    0.22279E+04    0.31553E+02   -0.14279E+03    0.46728E+06    0.23818E+03
   739    0.22370E+04    0.31279E+02   -0.14305E+03    0.46620E+06    0.23825E+03
   740    0.22462E+04    0.31002E+02   -0.14328E+03    0.46513E+06    0.23830E+03
   741    0.22554E+04    0.30722E+02   -0.14348E+03    0.46405E+06    0.23835E+03
   742    0.22647E+04    0.30442E+02   -0.14362E+03    0.46298E+06    0.23839E+03
   743    0.22739E+04    0.30159E+02   -0.14374E+03    0.46192E+06    0.23841E+03
   744    0.22831E+04    0.29874E+02   -0.14380E+03    0.46086E+06    0.23842E+03
   745    0.22923E+04    0.29587E+02   -0.14384E+03    0.45980E+06    0.23842E+03
   746    0.23014E+04    0.29298E+02   -0.14382E+03    0.45874E+06    0.23841E+03
   747    0.23104E+04    0.29007E+02   -0.14378E+03    0.45769E+06    0.23840E+03
   748    0.23196E+04    0.28715E+02   -0.14369E+03    0.45664E+06    0.23837E+03
   749    0.23287E+04    0.28420E+02   -0.14358E+03    0.45560E+06    0.23833E+03
   750    0.23377E+04    0.28126E+02   -0.14341E+03    0.45456E+06    0.23828E+03
   751    0.23467E+04    0.27829E+02   -0.14321E+03    0.45352E+06    0.23823E+03
   752    0.23557E+04    0.27533E+02   -0.14296E+03    0.45248E+06    0.23816E+03
   753    0.23646E+04    0.27235E+02   -0.14268E+03    0.45145E+06    0.23809E+03
   754    0.23734E+04    0.26937E+02   -0.14235E+03    0.45042E+06    0.23801E+03
   755    0.23823E+04    0.26637E+02   -0.14199E+03    0.44940E+06    0.23792E+03
   756    0.23909E+04    0.26338E+02   -0.14159E+03    0.44838E+06    0.23782E+03
   757    0.23996E+04    0.26039E+02   -0.14114E+03    0.44736E+06    0.23772E+03
   758    0.24082E+04    0.25739E+02   -0.14065E+03    0.44634E+06    0.23760E+03
   759    0.24167E+04    0.25438E+02   -0.14014E+03    0.44533E+06    0.23748E+03
   760    0.24251E+04    0.25138E+02   -0.13958E+03    0.44432E+06    0.23734E+03
   761    0.24334E+04    0.24838E+02   -0.13899E+03    0.44332E+06    0.23720E+03
   762    0.24418E+04    0.24539E+02   -0.13835E+03    0.44232E+06    0.23705E+03
   763    0.24500E+04    0.24241E+02   -0.13768E+03    0.44132E+06    0.23689E+03
   764    0.24581E+04    0.23943E+02   -0.13698E+03    0.44032E+06    0.23672E+03
   765    0.24660E+04    0.23645E+02   -0.13623E+03    0.43933E+06    0.23654E+03
   766    0.24739E+04    0.23349E+02   -0.13545E+03    0.43834E+06    0.23635E+03
   767    0.24817E+04    0.23055E+02   -0.13463E+03    0.43735E+06    0.23616E+03
   768    0.24894E+04    0.22761E+02   -0.13376E+03    0.43637E+06    0.23595E+03
   769    0.24970E+04    0.22467E+02   -0.13287E+03    0.43539E+06    0.23574E+03
   770    0.25044E+04    0.22176E+02   -0.13195E+03    0.43441E+06    0.23551E+03
   771    0.25117E+04    0.21886E+02   -0.13098E+03    0.43344E+06    0.23528E+03
   772    0.25189E+04    0.21599E+02   -0.12997E+03    0.43247E+06    0.23504E+03
   773    0.25259E+04    0.21313E+02   -0.12894E+03    0.43150E+06    0.23478E+03
   774    0.25328E+04    0.21029E+02   -0.12788E+03    0.43054E+06    0.23452E+03
   775    0.25397E+04    0.20748E+02   -0.12678E+03    0.42958E+06    0.23425E+03
   776    0.25463E+04    0.20469E+02   -0.12564E+03    0.42862E+06    0.23397E+03
   777    0.25527E+04    0.20192E+02   -0.12447E+03    0.42766E+06    0.23368E+03
   778    0.25592E+04    0.19917E+02   -0.12327E+03    0.42671E+06    0.23338E+03
   779    0.25654E+04    0.19646E+02   -0.12204E+03    0.42576E+06    0.23307E+03
   780    0.25714E+04    0.19376E+02   -0.12077E+03    0.42481E+06    0.23276E+03
   781    0.25774E+04    0.19111E+02   -0.11948E+03    0.42387E+06    0.23243E+03
   782    0.25831E+04    0.18848E+02   -0.11817E+03    0.42293E+06    0.23209E+03
   783    0.25887E+04    0.18588E+02   -0.11681E+03    0.42199E+06    0.23174E+03
   784    0.25942E+04    0.18332E+02   -0.11542E+03    0.42106E+06    0.23139E+03
   785    0.25994E+04    0.18079E+02   -0.11401E+03    0.42012E+06    0.23102E+03
   786    0.26045E+04    0.17829E+02   -0.11255E+03    0.41919E+06    0.23064E+03
   787    0.26094E+04    0.17583E+02   -0.11108E+03    0.41827E+06    0.23026E+03
   788    0.26141E+04    0.17341E+02   -0.10958E+03    0.41734E+06    0.22986E+03
   789    0.26186E+04    0.17101E+02   -0.10806E+03    0.41642E+06    0.22945E+03
   790    0.26230E+04    0.16868E+02   -0.10650E+03    0.41551E+06    0.22904E+03
   791    0.26273E+04    0.16637E+02   -0.10491E+03    0.41459E+06    0.22861E+03
   792    0.26313E+04    0.16412E+02   -0.10331E+03    0.41368E+06    0.22818E+03
   793    0.26351E+04    0.16192E+02   -0.10168E+03    0.41277E+06    0.22773E+03
   794    0.26386E+04    0.15976E+02   -0.10002E+03    0.41186E+06    0.22727E+03
   795    0.26420E+04    0.15763E+02   -0.98344E+02    0.41096E+06    0.22681E+03
   796    0.26454E+04    0.15557E+02   -0.96649E+02    0.41006E+06    0.22633E+03
   797    0.26484E+04    0.15354E+02   -0.94926E+02    0.40916E+06    0.22584E+03
   798    0.26512E+04    0.15156E+02   -0.93188E+02    0.40826E+06    0.22535E+03
   799    0.26538E+04    0.14964E+02   -0.91429E+02    0.40737E+06    0.22484E+03
   800    0.26563E+04    0.14777E+02   -0.89648E+02    0.40648E+06    0.22432E+03
   801    0.26585E+04    0.14595E+02   -0.87854E+02    0.40559E+06    0.22379E+03
   802    0.26604E+04    0.14418E+02   -0.86024E+02    0.40471E+06    0.22326E+03
   803    0.26623E+04    0.14246E+02   -0.84195E+02    0.40383E+06    0.22271E+03
   804    0.26639E+04    0.14080E+02   -0.82338E+02    0.40295E+06    0.22215E+03
   805    0.26654E+04    0.13919E+02   -0.80467E+02    0.40207E+06    0.22158E+03
   806    0.26665E+04    0.13763E+02   -0.78582E+02    0.40119E+06    0.22100E+03
   807    0.26675E+04    0.13614E+02   -0.76684E+02    0.40032E+06    0.22041E+03
   808    0.26681E+04    0.13470E+02   -0.74765E+02    0.39945E+06    0.21982E+03
   809    0.26687E+04    0.13333E+02   -0.72840E+02    0.39859E+06    0.21921E+03
   810    0.26690E+04    0.13201E+02   -0.70895E+02    0.39772E+06    0.21859E+03
   811    0.26691E+04    0.13075E+02   -0.68937E+02    0.39686E+06    0.21797E+03
   812    0.26689E+04    0.12956E+02   -0.66971E+02    0.39600E+06    0.21733E+03
   813    0.26686E+04    0.12841E+02   -0.64996E+02    0.39515E+06    0.21669E+03
   814    0.26681E+04    0.12734E+02   -0.63010E+02    0.39429E+06    0.21604E+03
   815    0.26674E+04    0.12632E+02   -0.61016E+02    0.39344E+06    0.21537E+03
   816    0.26663E+04    0.12537E+02   -0.59013E+02    0.39259E+06    0.21470E+03
   817    0.26650E+04    0.12448E+02   -0.57002E+02    0.39175E+06    0.21402E+03
   818    0.26637E+04    0.12365E+02   -0.54984E+02    0.39090E+06    0.21333E+03
   819    0.26621E+04    0.12289E+02   -0.52960E+02    0.39006E+06    0.21264E+03
   820    0.26603E+04    0.12219E+02   -0.50930E+02    0.38922E+06    0.21193E+03
   821    0.26582E+04    0.12154E+02   -0.48897E+02    0.38839E+06    0.21122E+03
   822    0.26559E+04    0.12098E+02   -0.46860E+02    0.38755E+06    0.21050E+03
   823    0.26534E+04    0.12047E+02   -0.44818E+02    0.38672E+06    0.20977E+03
   824    0.26506E+04    0.12003E+02   -0.42774E+02    0.38589E+06    0.20903E+03
   825    0.26476E+04    0.11965E+02   -0.40729E+02    0.38506E+06    0.20828E+03
   826    0.26444E+04    0.11934E+02   -0.38682E+02    0.38424E+06    0.20753E+03
   827    0.26410E+04    0.11910E+02   -0.36637E+02    0.38342E+06    0.20677E+03
   828    0.26374E+04    0.11892E+02   -0.34592E+02    0.38260E+06    0.20600E+03
   829    0.26336E+04    0.11882E+02   -0.32548E+02    0.38178E+06    0.20522E+03
   830    0.26296E+04    0.11877E+02   -0.30509E+02    0.38097E+06    0.20444E+03
   831    0.26254E+04    0.11880E+02   -0.28472E+02    0.38015E+06    0.20365E+03
   832    0.26209E+04    0.11888E+02   -0.26439E+02    0.37934E+06    0.20285E+03
   833    0.26163E+04    0.11904E+02   -0.24411E+02    0.37854E+06    0.20204E+03
   834    0.26113E+04    0.11926E+02   -0.22388E+02    0.37773E+06    0.20123E+03
   835    0.26063E+04    0.11955E+02   -0.20372E+02    0.37693E+06    0.20041E+03
   836    0.26009E+04    0.11990E+02   -0.18362E+02    0.37613E+06    0.19958E+03
   837    0.25954E+04    0.12033E+02   -0.16360E+02    0.37533E+06    0.19875E+03
   838    0.25897E+04    0.12082E+02   -0.14367E+02    0.37453E+06    0.19791E+03
   839    0.25837E+04    0.12137E+02   -0.12382E+02    0.37374E+06    0.19707E+03
   840    0.25776E+04    0.12201E+02   -0.10407E+02    0.37295E+06    0.19621E+03
   841    0.25713E+04    0.12269E+02   -0.84439E+01    0.37216E+06    0.19535E+03
   842    0.25647E+04    0.12344E+02   -0.64901E+01    0.37137E+06    0.19449E+03
   843    0.25580E+04    0.12426E+02   -0.45515E+01    0.37059E+06    0.19362E+03
   844    0.25510E+04    0.12515E+02   -0.26243E+01    0.36980E+06    0.19274E+03
   845    0.25439E+04    0.12610E+02   -0.71148E+00    0.36902E+06    0.19186E+03
   846    0.25366E+04    0.12713E+02    0.11863E+01    0.36824E+06    0.19097E+03
   847    0.25292E+04    0.12820E+02    0.30693E+01    0.36747E+06    0.19008E+03
   848    0.25216E+04    0.12935E+02    0.49355E+01    0.36669E+06    0.18918E+03
   849    0.25136E+04    0.13055E+02    0.67855E+01    0.36592E+06    0.18827E+03
   850    0.25057E+04    0.13183E+02    0.86182E+01    0.36515E+06    0.18736E+03
   851    0.24974E+04    0.13317E+02    0.10433E+02    0.36438E+06    0.18644E+03
   852    0.24890E+04    0.13457E+02    0.12229E+02    0.36362E+06    0.18552E+03
   853    0.24805E+04    0.13603E+02    0.14006E+02    0.36286E+06    0.18459E+03
   854    0.24717E+04    0.13756E+02    0.15763E+02    0.36209E+06    0.18366E+03
   855    0.24627E+04    0.13915E+02    0.17500E+02    0.36134E+06    0.18273E+03
   856    0.24537E+04    0.14079E+02    0.19216E+02    0.36058E+06    0.18178E+03
   857    0.24444E+04    0.14249E+02    0.20910E+02    0.35982E+06    0.18084E+03
   858    0.24349E+04    0.14427E+02    0.22582E+02    0.35907E+06    0.17989E+03
   859    0.24253E+04    0.14608E+02    0.24233E+02    0.35832E+06    0.17893E+03
   860    0.24156E+04    0.14796E+02    0.25859E+02    0.35757E+06    0.17797E+03
   861    0.24057E+04    0.14990E+02    0.27461E+02    0.35682E+06    0.17700E+03
   862    0.23957E+04    0.15189E+02    0.29040E+02    0.35608E+06    0.17603E+03
   863    0.23855E+04    0.15394E+02    0.30593E+02    0.35534E+06    0.17505E+03
   864    0.23751E+04    0.15604E+02    0.32121E+02    0.35460E+06    0.17407E+03
   865    0.23645E+04    0.15819E+02    0.33622E+02    0.35386E+06    0.17309E+03
   866    0.23540E+04    0.16040E+02    0.35096E+02    0.35312E+06    0.17210E+03
   867    0.23432E+04    0.16267E+02    0.36544E+02    0.35239E+06    0.17111E+03
   868    0.23324E+04    0.16498E+02    0.37965E+02    0.35166E+06    0.17011E+03
   869    0.23214E+04    0.16734E+02    0.39358E+02    0.35093E+06    0.16910E+03
   870    0.23102E+04    0.16975E+02    0.40722E+02    0.35020E+06    0.16810E+03
   871    0.22990E+04    0.17221E+02    0.42057E+02    0.34947E+06    0.16709E+03
