#    L    TT             EE             BB             TE          
   394    0.18162E+04    0.22015E+02    0.43352E-01    0.74567E+01
   395    0.18102E+04    0.22009E+02    0.43486E-01    0.54965E+01
   396    0.18047E+04    0.22000E+02    0.43620E-01    0.35453E+01
   397    0.17995E+04    0.21986E+02    0.43755E-01    0.16018E+01
   398    0.17948E+04    0.21968E+02    0.43891E-01   -0.33262E+00
   399    0.17906E+04    0.21946E+02    0.44028E-01   -0.22571E+01
   400    0.17867E+04    0.21921E+02    0.44166E-01   -0.41707E+01
   401    0.17832E+04    0.21891E+02    0.44304E-01   -0.60729E+01
   402    0.17803E+04    0.21856E+02    0.44443E-01   -0.79626E+01
   403    0.17777E+04    0.21818E+02    0.44584E-01   -0.98393E+01
   404    0.17754E+04    0.21776E+02    0.44725E-01   -0.11701E+02
   405    0.17737E+04    0.21729E+02    0.44867E-01   -0.13550E+02
   406    0.17722E+04    0.21679E+02    0.45010E-01   -0.15382E+02
   407    0.17712E+04    0.21624E+02    0.45153E-01   -0.17200E+02
   408    0.17706E+04    0.21566E+02    0.45298E-01   -0.18999E+02
   409    0.17704E+04    0.21505E+02    0.45444E-01   -0.20782E+02
   410    0.17705E+04    0.21439E+02    0.45591E-01   -0.22547E+02
   411    0.17711E+04    0.21369E+02    0.45738E-01   -0.24292E+02
   412    0.17720E+04    0.21296E+02    0.45887E-01   -0.26019E+02
   413    0.17733E+04    0.21219E+02    0.46036E-01   -0.27725E+02
   414    0.17748E+04    0.21138E+02    0.46187E-01   -0.29410E+02
   415    0.17769E+04    0.21055E+02    0.46338E-01   -0.31073E+02
   416    0.17792E+04    0.20967E+02    0.46491E-01   -0.32715E+02
   417    0.17818E+04    0.20876E+02    0.46644E-01   -0.34336E+02
   418    0.17848E+04    0.20780E+02    0.46799E-01   -0.35931E+02
   419    0.17881E+04    0.20681E+02    0.46955E-01   -0.37503E+02
   420    0.17918E+04    0.20580E+02    0.47111E-01   -0.39050E+02
   421    0.17958E+04    0.20475E+02    0.47269E-01   -0.40572E+02
   422    0.18002E+04    0.20366E+02    0.47428E-01   -0.42069E+02
   423    0.18047E+04    0.20254E+02    0.47588E-01   -0.43540E+02
   424    0.18096E+04    0.20139E+02    0.47749E-01   -0.44984E+02
   425    0.18148E+04    0.20020E+02    0.47911E-01   -0.46399E+02
   426    0.18203E+04    0.19899E+02    0.48074E-01   -0.47787E+02
   427    0.18260E+04    0.19774E+02    0.48238E-01   -0.49148E+02
   428    0.18321E+04    0.19646E+02    0.48403E-01   -0.50479E+02
   429    0.18383E+04    0.19516E+02    0.48570E-01   -0.51780E+02
   430    0.18449E+04    0.19383E+02    0.48737E-01   -0.53052E+02
   431    0.18518E+04    0.19247E+02    0.48906E-01   -0.54294E+02
   432    0.18588E+04    0.19108E+02    0.49075E-01   -0.55506E+02
   433    0.18661E+04    0.18968E+02    0.49246E-01   -0.56684E+02
   434    0.18736E+04    0.18824E+02    0.49417E-01   -0.57834E+02
   435    0.18813E+04    0.18678E+02    0.49590E-01   -0.58951E+02
   436    0.18893E+04    0.18530E+02    0.49764E-01   -0.60036E+02
   437    0.18976E+04    0.18379E+02    0.49939E-01   -0.61087E+02
   438    0.19059E+04    0.18226E+02    0.50114E-01   -0.62105E+02
   439    0.19146E+04    0.18071E+02    0.50291E-01   -0.63091E+02
   440    0.19234E+04    0.17914E+02    0.50469E-01   -0.64042E+02
   441    0.19324E+04    0.17754E+02    0.50648E-01   -0.64960E+02
   442    0.19415E+04    0.17593E+02    0.50828E-01   -0.65844E+02
   443    0.19508E+04    0.17430E+02    0.51009E-01   -0.66693E+02
   444    0.19603E+04    0.17266E+02    0.51191E-01   -0.67506E+02
   445    0.19700E+04    0.17098E+02    0.51374E-01   -0.68285E+02
   446    0.19797E+04    0.16930E+02    0.51558E-01   -0.69027E+02
   447    0.19896E+04    0.16762E+02    0.51743E-01   -0.69735E+02
   448    0.19996E+04    0.16590E+02    0.51929E-01   -0.70407E+02
   449    0.20098E+04    0.16418E+02    0.52116E-01   -0.71042E+02
   450    0.20202E+04    0.16245E+02    0.52304E-01   -0.71643E+02
   451    0.20306E+04    0.16070E+02    0.52493E-01   -0.72206E+02
   452    0.20410E+04    0.15895E+02    0.52683E-01   -0.72734E+02
   453    0.20517E+04    0.15719E+02    0.52873E-01   -0.73226E+02
   454    0.20624E+04    0.15542E+02    0.53065E-01   -0.73682E+02
   455    0.20731E+04    0.15365E+02    0.53257E-01   -0.74102E+02
   456    0.20840E+04    0.15186E+02    0.53451E-01   -0.74481E+02
   457    0.20949E+04    0.15007E+02    0.53645E-01   -0.74831E+02
   458    0.21059E+04    0.14828E+02    0.53839E-01   -0.75135E+02
   459    0.21169E+04    0.14649E+02    0.54035E-01   -0.75409E+02
   460    0.21281E+04    0.14469E+02    0.54231E-01   -0.75646E+02
   461    0.21392E+04    0.14289E+02    0.54429E-01   -0.75847E+02
   462    0.21503E+04    0.14109E+02    0.54627E-01   -0.76007E+02
   463    0.21615E+04    0.13929E+02    0.54825E-01   -0.76143E+02
   464    0.21726E+04    0.13750E+02    0.55025E-01   -0.76227E+02
   465    0.21838E+04    0.13571E+02    0.55225E-01   -0.76288E+02
   466    0.21950E+04    0.13391E+02    0.55426E-01   -0.76304E+02
   467    0.22062E+04    0.13213E+02    0.55627E-01   -0.76289E+02
   468    0.22174E+04    0.13035E+02    0.55829E-01   -0.76237E+02
   469    0.22285E+04    0.12857E+02    0.56032E-01   -0.76154E+02
   470    0.22397E+04    0.12681E+02    0.56235E-01   -0.76035E+02
   471    0.22507E+04    0.12507E+02    0.56439E-01   -0.75877E+02
   472    0.22618E+04    0.12333E+02    0.56643E-01   -0.75690E+02
   473    0.22729E+04    0.12159E+02    0.56848E-01   -0.75465E+02
   474    0.22839E+04    0.11988E+02    0.57054E-01   -0.75211E+02
   475    0.22949E+04    0.11817E+02    0.57259E-01   -0.74919E+02
   476    0.23057E+04    0.11648E+02    0.57466E-01   -0.74592E+02
   477    0.23165E+04    0.11480E+02    0.57672E-01   -0.74240E+02
   478    0.23272E+04    0.11314E+02    0.57879E-01   -0.73844E+02
   479    0.23379E+04    0.11150E+02    0.58087E-01   -0.73428E+02
   480    0.23484E+04    0.10987E+02    0.58294E-01   -0.72974E+02
   481    0.23589E+04    0.10827E+02    0.58502E-01   -0.72486E+02
   482    0.23694E+04    0.10669E+02    0.58710E-01   -0.71968E+02
   483    0.23796E+04    0.10512E+02    0.58919E-01   -0.71425E+02
   484    0.23897E+04    0.10359E+02    0.59127E-01   -0.70848E+02
   485    0.23998E+04    0.10207E+02    0.59336E-01   -0.70241E+02
   486    0.24098E+04    0.10058E+02    0.59545E-01   -0.69606E+02
   487    0.24196E+04    0.99116E+01    0.59754E-01   -0.68942E+02
   488    0.24292E+04    0.97672E+01    0.59964E-01   -0.68248E+02
   489    0.24388E+04    0.96260E+01    0.60173E-01   -0.67527E+02
   490    0.24482E+04    0.94881E+01    0.60383E-01   -0.66778E+02
   491    0.24574E+04    0.93528E+01    0.60592E-01   -0.66003E+02
   492    0.24665E+04    0.92207E+01    0.60801E-01   -0.65202E+02
   493    0.24755E+04    0.90904E+01    0.61011E-01   -0.64373E+02
   494    0.24843E+04    0.89649E+01    0.61220E-01   -0.63521E+02
   495    0.24929E+04    0.88419E+01    0.61429E-01   -0.62643E+02
   496    0.25013E+04    0.87229E+01    0.61639E-01   -0.61742E+02
   497    0.25095E+04    0.86072E+01    0.61848E-01   -0.60817E+02
   498    0.25176E+04    0.84941E+01    0.62056E-01   -0.59870E+02
   499    0.25256E+04    0.83857E+01    0.62265E-01   -0.58898E+02
   500    0.25334E+04    0.82798E+01    0.62473E-01   -0.57907E+02
   501    0.25408E+04    0.81788E+01    0.62681E-01   -0.56894E+02
   502    0.25483E+04    0.80817E+01    0.62888E-01   -0.55861E+02
   503    0.25554E+04    0.79879E+01    0.63095E-01   -0.54808E+02
   504    0.25623E+04    0.78982E+01    0.63302E-01   -0.53735E+02
   505    0.25692E+04    0.78131E+01    0.63509E-01   -0.52645E+02
   506    0.25756E+04    0.77322E+01    0.63715E-01   -0.51536E+02
   507    0.25820E+04    0.76552E+01    0.63920E-01   -0.50411E+02
   508    0.25881E+04    0.75830E+01    0.64125E-01   -0.49268E+02
   509    0.25941E+04    0.75148E+01    0.64330E-01   -0.48111E+02
   510    0.25997E+04    0.74510E+01    0.64534E-01   -0.46939E+02
   511    0.26052E+04    0.73916E+01    0.64737E-01   -0.45752E+02
   512    0.26105E+04    0.73368E+01    0.64940E-01   -0.44552E+02
   513    0.26155E+04    0.72865E+01    0.65142E-01   -0.43340E+02
   514    0.26204E+04    0.72410E+01    0.65343E-01   -0.42115E+02
   515    0.26250E+04    0.72002E+01    0.65544E-01   -0.40879E+02
   516    0.26294E+04    0.71640E+01    0.65744E-01   -0.39633E+02
   517    0.26334E+04    0.71328E+01    0.65943E-01   -0.38377E+02
   518    0.26374E+04    0.71063E+01    0.66142E-01   -0.37112E+02
   519    0.26411E+04    0.70848E+01    0.66340E-01   -0.35837E+02
   520    0.26446E+04    0.70681E+01    0.66536E-01   -0.34556E+02
   521    0.26477E+04    0.70564E+01    0.66732E-01   -0.33269E+02
   522    0.26506E+04    0.70498E+01    0.66927E-01   -0.31975E+02
   523    0.26534E+04    0.70482E+01    0.67121E-01   -0.30676E+02
   524    0.26559E+04    0.70516E+01    0.67314E-01   -0.29373E+02
   525    0.26581E+04    0.70601E+01    0.67506E-01   -0.28065E+02
   526    0.26601E+04    0.70737E+01    0.67697E-01   -0.26754E+02
   527    0.26620E+04    0.70925E+01    0.67887E-01   -0.25442E+02
   528    0.26636E+04    0.71164E+01    0.68076E-01   -0.24129E+02
   529    0.26649E+04    0.71456E+01    0.68264E-01   -0.22814E+02
   530    0.26659E+04    0.71801E+01    0.68451E-01   -0.21501E+02
   531    0.26669E+04    0.72196E+01    0.68637E-01   -0.20188E+02
   532    0.26675E+04    0.72646E+01    0.68821E-01   -0.18876E+02
   533    0.26678E+04    0.73147E+01    0.69004E-01   -0.17568E+02
   534    0.26679E+04    0.73702E+01    0.69187E-01   -0.16263E+02
   535    0.26678E+04    0.74310E+01    0.69367E-01   -0.14963E+02
   536    0.26675E+04    0.74971E+01    0.69547E-01   -0.13666E+02
   537    0.26670E+04    0.75684E+01    0.69726E-01   -0.12376E+02
   538    0.26661E+04    0.76451E+01    0.69903E-01   -0.11091E+02
   539    0.26651E+04    0.77270E+01    0.70079E-01   -0.98147E+01
   540    0.26639E+04    0.78144E+01    0.70253E-01   -0.85460E+01
   541    0.26623E+04    0.79069E+01    0.70426E-01   -0.72854E+01
   542    0.26606E+04    0.80048E+01    0.70598E-01   -0.60351E+01
   543    0.26587E+04    0.81080E+01    0.70768E-01   -0.47947E+01
   544    0.26565E+04    0.82165E+01    0.70937E-01   -0.35652E+01
   545    0.26541E+04    0.83302E+01    0.71104E-01   -0.23472E+01
   546    0.26515E+04    0.84490E+01    0.71270E-01   -0.11417E+01
   547    0.26486E+04    0.85729E+01    0.71435E-01    0.50827E-01
   548    0.26456E+04    0.87021E+01    0.71598E-01    0.12294E+01
   549    0.26424E+04    0.88365E+01    0.71760E-01    0.23934E+01
   550    0.26389E+04    0.89761E+01    0.71920E-01    0.35421E+01
   551    0.26353E+04    0.91209E+01    0.72078E-01    0.46749E+01
   552    0.26314E+04    0.92708E+01    0.72235E-01    0.57908E+01
   553    0.26273E+04    0.94245E+01    0.72391E-01    0.68896E+01
   554    0.26230E+04    0.95849E+01    0.72545E-01    0.79705E+01
   555    0.26185E+04    0.97496E+01    0.72697E-01    0.90327E+01
   556    0.26138E+04    0.99196E+01    0.72848E-01    0.10076E+02
   557    0.26089E+04    0.10094E+02    0.72997E-01    0.11099E+02
   558    0.26038E+04    0.10274E+02    0.73145E-01    0.12102E+02
   559    0.25985E+04    0.10458E+02    0.73291E-01    0.13084E+02
   560    0.25931E+04    0.10646E+02    0.73436E-01    0.14045E+02
   561    0.25874E+04    0.10839E+02    0.73578E-01    0.14983E+02
   562    0.25817E+04    0.11038E+02    0.73720E-01    0.15899E+02
   563    0.25757E+04    0.11240E+02    0.73859E-01    0.16793E+02
   564    0.25696E+04    0.11448E+02    0.73997E-01    0.17661E+02
   565    0.25633E+04    0.11658E+02    0.74133E-01    0.18506E+02
   566    0.25568E+04    0.11874E+02    0.74268E-01    0.19326E+02
   567    0.25502E+04    0.12093E+02    0.74401E-01    0.20121E+02
   568    0.25435E+04    0.12317E+02    0.74532E-01    0.20890E+02
   569    0.25366E+04    0.12546E+02    0.74662E-01    0.21635E+02
   570    0.25295E+04    0.12778E+02    0.74790E-01    0.22351E+02
   571    0.25223E+04    0.13014E+02    0.74916E-01    0.23040E+02
   572    0.25149E+04    0.13254E+02    0.75041E-01    0.23702E+02
   573    0.25075E+04    0.13498E+02    0.75164E-01    0.24335E+02
   574    0.24999E+04    0.13745E+02    0.75286E-01    0.24941E+02
   575    0.24922E+04    0.13996E+02    0.75405E-01    0.25517E+02
   576    0.24844E+04    0.14250E+02    0.75523E-01    0.26064E+02
   577    0.24764E+04    0.14508E+02    0.75640E-01    0.26582E+02
   578    0.24683E+04    0.14769E+02    0.75755E-01    0.27070E+02
   579    0.24602E+04    0.15034E+02    0.75868E-01    0.27528E+02
   580    0.24520E+04    0.15302E+02    0.75980E-01    0.27955E+02
   581    0.24435E+04    0.15572E+02    0.76090E-01    0.28352E+02
   582    0.24350E+04    0.15846E+02    0.76198E-01    0.28717E+02
   583    0.24265E+04    0.16122E+02    0.76305E-01    0.29050E+02
   584    0.24179E+04    0.16402E+02    0.76411E-01    0.29353E+02
   585    0.24093E+04    0.16683E+02    0.76514E-01    0.29623E+02
   586    0.24005E+04    0.16967E+02    0.76616E-01    0.29860E+02
   587    0.23917E+04    0.17254E+02    0.76717E-01    0.30065E+02
   588    0.23828E+04    0.17543E+02    0.76816E-01    0.30237E+02
   589    0.23738E+04    0.17835E+02    0.76913E-01    0.30377E+02
   590    0.23648E+04    0.18128E+02    0.77009E-01    0.30483E+02
   591    0.23557E+04    0.18424E+02    0.77103E-01    0.30556E+02
   592    0.23466E+04    0.18721E+02    0.77196E-01    0.30595E+02
   593    0.23375E+04    0.19021E+02    0.77287E-01    0.30601E+02
   594    0.23282E+04    0.19322E+02    0.77377E-01    0.30573E+02
   595    0.23189E+04    0.19623E+02    0.77465E-01    0.30512E+02
   596    0.23098E+04    0.19928E+02    0.77552E-01    0.30416E+02
   597    0.23005E+04    0.20232E+02    0.77638E-01    0.30286E+02
   598    0.22914E+04    0.20538E+02    0.77722E-01    0.30123E+02
   599    0.22822E+04    0.20846E+02    0.77805E-01    0.29926E+02
   600    0.22729E+04    0.21154E+02    0.77887E-01    0.29694E+02
   601    0.22637E+04    0.21464E+02    0.77967E-01    0.29428E+02
   602    0.22544E+04    0.21773E+02    0.78045E-01    0.29127E+02
   603    0.22451E+04    0.22084E+02    0.78123E-01    0.28794E+02
   604    0.22360E+04    0.22394E+02    0.78199E-01    0.28426E+02
   605    0.22268E+04    0.22705E+02    0.78274E-01    0.28025E+02
   606    0.22177E+04    0.23016E+02    0.78348E-01    0.27590E+02
   607    0.22084E+04    0.23328E+02    0.78420E-01    0.27121E+02
   608    0.21993E+04    0.23640E+02    0.78491E-01    0.26619E+02
   609    0.21903E+04    0.23951E+02    0.78561E-01    0.26083E+02
   610    0.21813E+04    0.24261E+02    0.78630E-01    0.25514E+02
   611    0.21723E+04    0.24572E+02    0.78698E-01    0.24912E+02
   612    0.21634E+04    0.24883E+02    0.78765E-01    0.24279E+02
   613    0.21545E+04    0.25191E+02    0.78830E-01    0.23611E+02
   614    0.21457E+04    0.25499E+02    0.78895E-01    0.22911E+02
   615    0.21370E+04    0.25806E+02    0.78958E-01    0.22180E+02
   616    0.21283E+04    0.26113E+02    0.79020E-01    0.21417E+02
   617    0.21198E+04    0.26419E+02    0.79082E-01    0.20622E+02
   618    0.21113E+04    0.26724E+02    0.79142E-01    0.19795E+02
   619    0.21028E+04    0.27028E+02    0.79202E-01    0.18940E+02
   620    0.20945E+04    0.27329E+02    0.79261E-01    0.18053E+02
   621    0.20862E+04    0.27630E+02    0.79319E-01    0.17135E+02
   622    0.20781E+04    0.27929E+02    0.79376E-01    0.16187E+02
   623    0.20701E+04    0.28225E+02    0.79432E-01    0.15211E+02
   624    0.20621E+04    0.28519E+02    0.79488E-01    0.14205E+02
   625    0.20542E+04    0.28811E+02    0.79542E-01    0.13170E+02
   626    0.20465E+04    0.29102E+02    0.79596E-01    0.12107E+02
   627    0.20389E+04    0.29390E+02    0.79650E-01    0.11016E+02
   628    0.20314E+04    0.29675E+02    0.79702E-01    0.98972E+01
   629    0.20241E+04    0.29957E+02    0.79754E-01    0.87514E+01
   630    0.20168E+04    0.30237E+02    0.79806E-01    0.75778E+01
   631    0.20096E+04    0.30514E+02    0.79857E-01    0.63795E+01
   632    0.20027E+04    0.30788E+02    0.79907E-01    0.51544E+01
   633    0.19958E+04    0.31060E+02    0.79957E-01    0.39046E+01
   634    0.19891E+04    0.31327E+02    0.80006E-01    0.26303E+01
   635    0.19826E+04    0.31593E+02    0.80055E-01    0.13319E+01
   636    0.19761E+04    0.31855E+02    0.80103E-01    0.10073E-01
   637    0.19699E+04    0.32112E+02    0.80151E-01   -0.13357E+01
   638    0.19638E+04    0.32367E+02    0.80199E-01   -0.27033E+01
   639    0.19578E+04    0.32618E+02    0.80246E-01   -0.40935E+01
   640    0.19520E+04    0.32865E+02    0.80293E-01   -0.55048E+01
   641    0.19464E+04    0.33109E+02    0.80340E-01   -0.69370E+01
   642    0.19408E+04    0.33347E+02    0.80386E-01   -0.83895E+01
   643    0.19355E+04    0.33584E+02    0.80433E-01   -0.98617E+01
   644    0.19304E+04    0.33813E+02    0.80479E-01   -0.11353E+02
   645    0.19254E+04    0.34040E+02    0.80525E-01   -0.12863E+02
   646    0.19206E+04    0.34262E+02    0.80571E-01   -0.14390E+02
   647    0.19160E+04    0.34479E+02    0.80617E-01   -0.15935E+02
   648    0.19115E+04    0.34693E+02    0.80663E-01   -0.17497E+02
   649    0.19073E+04    0.34900E+02    0.80709E-01   -0.19074E+02
   650    0.19032E+04    0.35103E+02    0.80755E-01   -0.20667E+02
   651    0.18993E+04    0.35303E+02    0.80800E-01   -0.22274E+02
   652    0.18956E+04    0.35497E+02    0.80846E-01   -0.23895E+02
   653    0.18921E+04    0.35685E+02    0.80892E-01   -0.25530E+02
   654    0.18888E+04    0.35868E+02    0.80939E-01   -0.27175E+02
   655    0.18856E+04    0.36047E+02    0.80985E-01   -0.28834E+02
   656    0.18827E+04    0.36221E+02    0.81032E-01   -0.30503E+02
   657    0.18799E+04    0.36389E+02    0.81078E-01   -0.32183E+02
   658    0.18773E+04    0.36552E+02    0.81125E-01   -0.33872E+02
   659    0.18750E+04    0.36709E+02    0.81173E-01   -0.35570E+02
   660    0.18728E+04    0.36861E+02    0.81220E-01   -0.37276E+02
   661    0.18708E+04    0.37007E+02    0.81268E-01   -0.38989E+02
   662    0.18691E+04    0.37148E+02    0.81317E-01   -0.40709E+02
   663    0.18675E+04    0.37284E+02    0.81365E-01   -0.42436E+02
   664    0.18661E+04    0.37413E+02    0.81415E-01   -0.44167E+02
   665    0.18649E+04    0.37536E+02    0.81464E-01   -0.45903E+02
   666    0.18639E+04    0.37655E+02    0.81514E-01   -0.47643E+02
   667    0.18631E+04    0.37767E+02    0.81565E-01   -0.49386E+02
   668    0.18624E+04    0.37873E+02    0.81616E-01   -0.51131E+02
   669    0.18621E+04    0.37974E+02    0.81668E-01   -0.52878E+02
   670    0.18618E+04    0.38068E+02    0.81720E-01   -0.54624E+02
   671    0.18618E+04    0.38158E+02    0.81773E-01   -0.56371E+02
   672    0.18620E+04    0.38240E+02    0.81827E-01   -0.58118E+02
   673    0.18624E+04    0.38318E+02    0.81881E-01   -0.59862E+02
   674    0.18629E+04    0.38389E+02    0.81936E-01   -0.61604E+02
   675    0.18637E+04    0.38453E+02    0.81992E-01   -0.63344E+02
   676    0.18647E+04    0.38512E+02    0.82048E-01   -0.65078E+02
   677    0.18658E+04    0.38565E+02    0.82105E-01   -0.66809E+02
   678    0.18672E+04    0.38611E+02    0.82163E-01   -0.68534E+02
   679    0.18687E+04    0.38652E+02    0.82221E-01   -0.70253E+02
   680    0.18705E+04    0.38686E+02    0.82281E-01   -0.71966E+02
   681    0.18725E+04    0.38715E+02    0.82341E-01   -0.73670E+02
   682    0.18746E+04    0.38736E+02    0.82402E-01   -0.75367E+02
   683    0.18770E+04    0.38753E+02    0.82464E-01   -0.77056E+02
   684    0.18795E+04    0.38761E+02    0.82527E-01   -0.78734E+02
   685    0.18821E+04    0.38765E+02    0.82590E-01   -0.80403E+02
   686    0.18849E+04    0.38762E+02    0.82655E-01   -0.82052E+02
   687    0.18881E+04    0.38754E+02    0.82721E-01   -0.83693E+02
   688    0.18912E+04    0.38738E+02    0.82787E-01   -0.85324E+02
   689    0.18947E+04    0.38716E+02    0.82855E-01   -0.86938E+02
   690    0.18982E+04    0.38690E+02    0.82923E-01   -0.88541E+02
   691    0.19020E+04    0.38655E+02    0.82993E-01   -0.90127E+02
   692    0.19059E+04    0.38615E+02    0.83063E-01   -0.91695E+02
   693    0.19100E+04    0.38570E+02    0.83135E-01   -0.93252E+02
   694    0.19142E+04    0.38517E+02    0.83208E-01   -0.94785E+02
   695    0.19187E+04    0.38460E+02    0.83281E-01   -0.96300E+02
   696    0.19233E+04    0.38396E+02    0.83356E-01   -0.97812E+02
   697    0.19281E+04    0.38327E+02    0.83432E-01   -0.99291E+02
   698    0.19330E+04    0.38250E+02    0.83509E-01   -0.10075E+03
   699    0.19381E+04    0.38169E+02    0.83586E-01   -0.10219E+03
   700    0.19433E+04    0.38080E+02    0.83665E-01   -0.10361E+03
   701    0.19488E+04    0.37987E+02    0.83746E-01   -0.10501E+03
   702    0.19543E+04    0.37888E+02    0.83827E-01   -0.10638E+03
   703    0.19600E+04    0.37782E+02    0.83909E-01   -0.10774E+03
   704    0.19658E+04    0.37672E+02    0.83993E-01   -0.10907E+03
   705    0.19717E+04    0.37555E+02    0.84077E-01   -0.11037E+03
   706    0.19778E+04    0.37433E+02    0.84163E-01   -0.11165E+03
   707    0.19840E+04    0.37306E+02    0.84250E-01   -0.11291E+03
   708    0.19904E+04    0.37173E+02    0.84338E-01   -0.11413E+03
   709    0.19969E+04    0.37035E+02    0.84427E-01   -0.11534E+03
   710    0.20035E+04    0.36891E+02    0.84518E-01   -0.11652E+03
   711    0.20102E+04    0.36742E+02    0.84609E-01   -0.11766E+03
   712    0.20171E+04    0.36588E+02    0.84702E-01   -0.11879E+03
   713    0.20241E+04    0.36429E+02    0.84796E-01   -0.11988E+03
   714    0.20311E+04    0.36265E+02    0.84891E-01   -0.12095E+03
   715    0.20383E+04    0.36096E+02    0.84987E-01   -0.12199E+03
   716    0.20456E+04    0.35922E+02    0.85084E-01   -0.12300E+03
   717    0.20530E+04    0.35744E+02    0.85182E-01   -0.12397E+03
   718    0.20604E+04    0.35561E+02    0.85282E-01   -0.12492E+03
   719    0.20680E+04    0.35372E+02    0.85382E-01   -0.12583E+03
   720    0.20756E+04    0.35179E+02    0.85484E-01   -0.12672E+03
   721    0.20834E+04    0.34983E+02    0.85587E-01   -0.12756E+03
   722    0.20912E+04    0.34781E+02    0.85691E-01   -0.12838E+03
   723    0.20991E+04    0.34576E+02    0.85796E-01   -0.12916E+03
   724    0.21071E+04    0.34367E+02    0.85902E-01   -0.12992E+03
   725    0.21151E+04    0.34153E+02    0.86009E-01   -0.13064E+03
   726    0.21232E+04    0.33938E+02    0.86118E-01   -0.13132E+03
   727    0.21314E+04    0.33717E+02    0.86227E-01   -0.13198E+03
   728    0.21396E+04    0.33491E+02    0.86337E-01   -0.13260E+03
   729    0.21478E+04    0.33263E+02    0.86449E-01   -0.13319E+03
   730    0.21560E+04    0.33031E+02    0.86561E-01   -0.13374E+03
   731    0.21645E+04    0.32794E+02    0.86675E-01   -0.13425E+03
   732    0.21728E+04    0.32557E+02    0.86790E-01   -0.13473E+03
   733    0.21813E+04    0.32315E+02    0.86905E-01   -0.13518E+03
   734    0.21898E+04    0.32070E+02    0.87022E-01   -0.13558E+03
   735    0.21983E+04    0.31822E+02    0.87139E-01   -0.13596E+03
   736    0.22067E+04    0.31571E+02    0.87258E-01   -0.13629E+03
   737    0.22153E+04    0.31318E+02    0.87377E-01   -0.13660E+03
   738    0.22238E+04    0.31063E+02    0.87497E-01   -0.13685E+03
   739    0.22323E+04    0.30804E+02    0.87618E-01   -0.13708E+03
   740    0.22408E+04    0.30543E+02    0.87740E-01   -0.13727E+03
   741    0.22494E+04    0.30279E+02    0.87863E-01   -0.13743E+03
   742    0.22579E+04    0.30016E+02    0.87987E-01   -0.13754E+03
   743    0.22665E+04    0.29750E+02    0.88112E-01   -0.13762E+03
   744    0.22751E+04    0.29482E+02    0.88237E-01   -0.13765E+03
   745    0.22836E+04    0.29212E+02    0.88363E-01   -0.13767E+03
   746    0.22920E+04    0.28941E+02    0.88490E-01   -0.13762E+03
   747    0.23004E+04    0.28667E+02    0.88617E-01   -0.13755E+03
   748    0.23088E+04    0.28393E+02    0.88746E-01   -0.13745E+03
   749    0.23172E+04    0.28117E+02    0.88875E-01   -0.13731E+03
   750    0.23256E+04    0.27840E+02    0.89004E-01   -0.13713E+03
   751    0.23339E+04    0.27562E+02    0.89135E-01   -0.13692E+03
   752    0.23422E+04    0.27285E+02    0.89266E-01   -0.13665E+03
   753    0.23504E+04    0.27005E+02    0.89397E-01   -0.13636E+03
   754    0.23585E+04    0.26726E+02    0.89529E-01   -0.13603E+03
   755    0.23667E+04    0.26446E+02    0.89662E-01   -0.13566E+03
   756    0.23746E+04    0.26166E+02    0.89795E-01   -0.13526E+03
   757    0.23827E+04    0.25886E+02    0.89929E-01   -0.13482E+03
   758    0.23905E+04    0.25605E+02    0.90063E-01   -0.13433E+03
   759    0.23984E+04    0.25325E+02    0.90197E-01   -0.13382E+03
   760    0.24061E+04    0.25044E+02    0.90332E-01   -0.13328E+03
   761    0.24137E+04    0.24765E+02    0.90468E-01   -0.13269E+03
   762    0.24214E+04    0.24485E+02    0.90603E-01   -0.13207E+03
   763    0.24288E+04    0.24208E+02    0.90739E-01   -0.13142E+03
   764    0.24363E+04    0.23930E+02    0.90875E-01   -0.13073E+03
   765    0.24435E+04    0.23652E+02    0.91012E-01   -0.13000E+03
   766    0.24508E+04    0.23376E+02    0.91149E-01   -0.12925E+03
   767    0.24579E+04    0.23102E+02    0.91286E-01   -0.12845E+03
   768    0.24649E+04    0.22828E+02    0.91423E-01   -0.12762E+03
   769    0.24718E+04    0.22555E+02    0.91560E-01   -0.12676E+03
   770    0.24785E+04    0.22285E+02    0.91697E-01   -0.12587E+03
   771    0.24852E+04    0.22015E+02    0.91835E-01   -0.12494E+03
   772    0.24917E+04    0.21748E+02    0.91972E-01   -0.12397E+03
   773    0.24981E+04    0.21483E+02    0.92110E-01   -0.12298E+03
   774    0.25043E+04    0.21220E+02    0.92248E-01   -0.12196E+03
   775    0.25105E+04    0.20958E+02    0.92385E-01   -0.12090E+03
   776    0.25164E+04    0.20700E+02    0.92523E-01   -0.11982E+03
   777    0.25223E+04    0.20443E+02    0.92660E-01   -0.11870E+03
   778    0.25282E+04    0.20189E+02    0.92797E-01   -0.11754E+03
   779    0.25337E+04    0.19938E+02    0.92934E-01   -0.11637E+03
   780    0.25391E+04    0.19688E+02    0.93071E-01   -0.11516E+03
   781    0.25444E+04    0.19443E+02    0.93208E-01   -0.11393E+03
   782    0.25495E+04    0.19200E+02    0.93344E-01   -0.11268E+03
   783    0.25546E+04    0.18960E+02    0.93480E-01   -0.11139E+03
   784    0.25594E+04    0.18724E+02    0.93616E-01   -0.11007E+03
