#           k/h    P           
    0.21758E-02    0.36033E+01
    0.22198E-02    0.35905E+01
    0.22646E-02    0.35745E+01
    0.23104E-02    0.35554E+01
    0.23571E-02    0.35329E+01
    0.24047E-02    0.35071E+01
    0.24533E-02    0.34780E+01
    0.25028E-02    0.34460E+01
    0.25534E-02    0.34110E+01
    0.26050E-02    0.33727E+01
    0.26576E-02    0.33305E+01
    0.27113E-02    0.32845E+01
    0.27660E-02    0.32353E+01
    0.28219E-02    0.31828E+01
    0.28789E-02    0.31272E+01
    0.29371E-02    0.30685E+01
    0.29964E-02    0.30068E+01
    0.30569E-02    0.29424E+01
    0.31187E-02    0.28750E+01
    0.31817E-02    0.28051E+01
    0.32460E-02    0.27342E+01
    0.33115E-02    0.26620E+01
    0.33784E-02    0.25866E+01
    0.34467E-02    0.25088E+01
    0.35163E-02    0.24299E+01
    0.35874E-02    0.23499E+01
    0.36598E-02    0.22690E+01
    0.37338E-02    0.21875E+01
    0.38092E-02    0.21058E+01
    0.38861E-02    0.20241E+01
    0.39646E-02    0.19429E+01
    0.40447E-02    0.18622E+01
    0.41264E-02    0.17820E+01
    0.42098E-02    0.17031E+01
    0.42948E-02    0.16260E+01
    0.43816E-02    0.15507E+01
    0.44701E-02    0.14773E+01
    0.45604E-02    0.14062E+01
    0.46525E-02    0.13375E+01
    0.47465E-02    0.12714E+01
    0.48424E-02    0.12082E+01
    0.49402E-02    0.11478E+01
    0.50400E-02    0.10906E+01
    0.51419E-02    0.10364E+01
    0.52457E-02    0.98537E+00
    0.53517E-02    0.93747E+00
    0.54598E-02    0.89273E+00
    0.55701E-02    0.85111E+00
    0.56826E-02    0.81254E+00
    0.57974E-02    0.77695E+00
    0.59145E-02    0.74419E+00
    0.60340E-02    0.71415E+00
    0.61559E-02    0.68670E+00
    0.62803E-02    0.66166E+00
    0.64072E-02    0.63882E+00
    0.65366E-02    0.61800E+00
    0.66686E-02    0.59898E+00
    0.68033E-02    0.58153E+00
    0.69408E-02    0.56543E+00
    0.70810E-02    0.55044E+00
    0.72240E-02    0.53631E+00
    0.73700E-02    0.52281E+00
    0.75189E-02    0.50973E+00
    0.76708E-02    0.49683E+00
    0.78257E-02    0.48394E+00
    0.79838E-02    0.47088E+00
    0.81451E-02    0.45751E+00
    0.83096E-02    0.44372E+00
    0.84775E-02    0.42946E+00
    0.86488E-02    0.41470E+00
    0.88235E-02    0.39945E+00
    0.90017E-02    0.38378E+00
    0.91836E-02    0.36778E+00
    0.93691E-02    0.35159E+00
    0.95583E-02    0.33534E+00
    0.97514E-02    0.31921E+00
    0.99484E-02    0.30337E+00
    0.10149E-01    0.28798E+00
    0.10354E-01    0.27319E+00
    0.10564E-01    0.25913E+00
    0.10777E-01    0.24588E+00
    0.10995E-01    0.23350E+00
    0.11217E-01    0.22202E+00
    0.11443E-01    0.21141E+00
    0.11675E-01    0.20162E+00
    0.11910E-01    0.19257E+00
    0.12151E-01    0.18415E+00
    0.12397E-01    0.17624E+00
    0.12647E-01    0.16871E+00
    0.12902E-01    0.16144E+00
    0.13163E-01    0.15432E+00
    0.13429E-01    0.14726E+00
    0.13700E-01    0.14022E+00
    0.13977E-01    0.13318E+00
    0.14259E-01    0.12615E+00
    0.14547E-01    0.11920E+00
    0.14841E-01    0.11240E+00
    0.15141E-01    0.10582E+00
    0.15447E-01    0.99539E-01
    0.15759E-01    0.93632E-01
    0.16077E-01    0.88137E-01
    0.16402E-01    0.83063E-01
    0.16734E-01    0.78395E-01
    0.17072E-01    0.74082E-01
    0.17416E-01    0.70062E-01
    0.17768E-01    0.66260E-01
    0.18127E-01    0.62608E-01
    0.18493E-01    0.59049E-01
    0.18867E-01    0.55556E-01
    0.19248E-01    0.52123E-01
    0.19637E-01    0.48773E-01
    0.20034E-01    0.45545E-01
    0.20438E-01    0.42483E-01
    0.20851E-01    0.39621E-01
    0.21272E-01    0.36979E-01
    0.21702E-01    0.34552E-01
    0.22141E-01    0.32316E-01
    0.22588E-01    0.30232E-01
    0.23044E-01    0.28260E-01
    0.23510E-01    0.26368E-01
    0.23985E-01    0.24542E-01
    0.24469E-01    0.22788E-01
    0.24964E-01    0.21122E-01
    0.25468E-01    0.19568E-01
    0.25982E-01    0.18141E-01
    0.26507E-01    0.16840E-01
    0.27043E-01    0.15648E-01
    0.27589E-01    0.14536E-01
    0.28146E-01    0.13475E-01
    0.28715E-01    0.12448E-01
    0.29295E-01    0.11456E-01
    0.29887E-01    0.10516E-01
    0.30490E-01    0.96514E-02
    0.31106E-01    0.88777E-02
    0.31735E-01    0.81946E-02
    0.32376E-01    0.75815E-02
    0.33030E-01    0.70065E-02
    0.33697E-01    0.64388E-02
    0.34378E-01    0.58656E-02
    0.35072E-01    0.52935E-02
    0.35781E-01    0.47474E-02
    0.36504E-01    0.42520E-02
    0.37241E-01    0.38234E-02
    0.37993E-01    0.34580E-02
    0.38761E-01    0.31424E-02
    0.39544E-01    0.28566E-02
    0.40343E-01    0.25891E-02
    0.41158E-01    0.23371E-02
    0.41989E-01    0.21084E-02
    0.42838E-01    0.19088E-02
    0.43703E-01    0.17392E-02
    0.44586E-01    0.15911E-02
    0.45486E-01    0.14536E-02
    0.46405E-01    0.13221E-02
    0.47343E-01    0.11996E-02
    0.48299E-01    0.10935E-02
    0.49275E-01    0.10029E-02
    0.50270E-01    0.92086E-03
    0.51286E-01    0.83895E-03
    0.52322E-01    0.76089E-03
    0.53379E-01    0.69452E-03
    0.54457E-01    0.64208E-03
    0.55557E-01    0.59255E-03
    0.56680E-01    0.53768E-03
    0.57825E-01    0.48381E-03
    0.58993E-01    0.44242E-03
    0.60184E-01    0.41251E-03
    0.61400E-01    0.37980E-03
    0.62641E-01    0.34149E-03
    0.63906E-01    0.30911E-03
    0.65197E-01    0.28716E-03
    0.66514E-01    0.26575E-03
    0.67858E-01    0.23883E-03
    0.69229E-01    0.21518E-03
    0.70627E-01    0.19879E-03
    0.72054E-01    0.18132E-03
    0.73510E-01    0.16149E-03
    0.74994E-01    0.14650E-03
    0.76509E-01    0.13458E-03
    0.78055E-01    0.12049E-03
    0.79632E-01    0.10744E-03
    0.81241E-01    0.97294E-04
    0.82882E-01    0.87315E-04
    0.84556E-01    0.78037E-04
    0.86264E-01    0.69734E-04
    0.88007E-01    0.61905E-04
    0.89785E-01    0.55875E-04
    0.91598E-01    0.49703E-04
    0.93449E-01    0.43732E-04
    0.95337E-01    0.39483E-04
    0.97263E-01    0.35351E-04
    0.99227E-01    0.31250E-04
    0.10123E+00    0.28319E-04
    0.10328E+00    0.25399E-04
    0.10536E+00    0.22851E-04
    0.10749E+00    0.20742E-04
    0.10966E+00    0.18501E-04
    0.11188E+00    0.17012E-04
    0.11414E+00    0.15420E-04
    0.11644E+00    0.13811E-04
    0.11880E+00    0.12844E-04
    0.12120E+00    0.11393E-04
    0.12365E+00    0.10507E-04
    0.12614E+00    0.95163E-05
    0.12869E+00    0.86532E-05
    0.13129E+00    0.77594E-05
    0.13394E+00    0.70566E-05
    0.13665E+00    0.61928E-05
    0.13941E+00    0.56655E-05
    0.14223E+00    0.49133E-05
    0.14510E+00    0.44606E-05
    0.14803E+00    0.38711E-05
    0.15102E+00    0.34430E-05
    0.15407E+00    0.30718E-05
    0.15718E+00    0.27002E-05
    0.16036E+00    0.24076E-05
    0.16360E+00    0.21332E-05
    0.16690E+00    0.18817E-05
    0.17028E+00    0.16975E-05
    0.17371E+00    0.15391E-05
    0.17722E+00    0.13857E-05
    0.18080E+00    0.12761E-05
    0.18446E+00    0.11079E-05
    0.18818E+00    0.10284E-05
    0.19198E+00    0.91409E-06
    0.19586E+00    0.84490E-06
    0.19982E+00    0.72017E-06
    0.20386E+00    0.66001E-06
    0.20797E+00    0.57704E-06
    0.21218E+00    0.50806E-06
    0.21646E+00    0.45962E-06
    0.22083E+00    0.39787E-06
    0.22530E+00    0.34984E-06
    0.22985E+00    0.30804E-06
    0.23449E+00    0.27574E-06
    0.23923E+00    0.24992E-06
    0.24406E+00    0.22962E-06
    0.24899E+00    0.19842E-06
    0.25402E+00    0.18117E-06
    0.25915E+00    0.16516E-06
    0.26439E+00    0.14476E-06
    0.26973E+00    0.12580E-06
    0.27518E+00    0.11156E-06
    0.28074E+00    0.99811E-07
    0.28641E+00    0.87778E-07
    0.29219E+00    0.77330E-07
    0.29810E+00    0.69502E-07
    0.30412E+00    0.62362E-07
    0.31026E+00    0.54709E-07
    0.31653E+00    0.49362E-07
    0.32292E+00    0.44799E-07
    0.32945E+00    0.40275E-07
    0.33610E+00    0.35130E-07
    0.34289E+00    0.30168E-07
    0.34982E+00    0.26813E-07
    0.35689E+00    0.24027E-07
    0.36409E+00    0.21419E-07
    0.37145E+00    0.18898E-07
    0.37895E+00    0.16829E-07
    0.38661E+00    0.15168E-07
    0.39442E+00    0.13464E-07
    0.40239E+00    0.11498E-07
    0.41052E+00    0.10363E-07
    0.41881E+00    0.92234E-08
    0.42727E+00    0.81567E-08
    0.43590E+00    0.71647E-08
    0.44471E+00    0.63078E-08
    0.45369E+00    0.55566E-08
    0.46286E+00    0.50554E-08
    0.47221E+00    0.44677E-08
    0.48174E+00    0.39559E-08
    0.49148E+00    0.34170E-08
    0.50141E+00    0.30816E-08
    0.51153E+00    0.27716E-08
    0.52187E+00    0.24351E-08
    0.53241E+00    0.21159E-08
    0.54317E+00    0.18977E-08
    0.55414E+00    0.16286E-08
    0.56533E+00    0.14857E-08
    0.57675E+00    0.12722E-08
    0.58840E+00    0.10574E-08
    0.60029E+00    0.90185E-09
    0.61242E+00    0.78585E-09
    0.62479E+00    0.69667E-09
    0.63741E+00    0.62569E-09
    0.65029E+00    0.56687E-09
    0.66342E+00    0.51591E-09
    0.67683E+00    0.46966E-09
    0.69050E+00    0.42585E-09
    0.70445E+00    0.38329E-09
    0.71868E+00    0.34250E-09
    0.73320E+00    0.30419E-09
    0.74801E+00    0.26883E-09
    0.76312E+00    0.23667E-09
    0.77854E+00    0.20781E-09
    0.79426E+00    0.18218E-09
    0.81031E+00    0.15965E-09
    0.82668E+00    0.14001E-09
    0.84338E+00    0.12302E-09
    0.86041E+00    0.10838E-09
    0.87780E+00    0.95730E-10
    0.89553E+00    0.84717E-10
    0.91362E+00    0.75073E-10
    0.93208E+00    0.66580E-10
    0.95091E+00    0.59060E-10
    0.97011E+00    0.52372E-10
    0.98971E+00    0.46398E-10
    0.10097E+01    0.41045E-10
    0.10301E+01    0.36235E-10
    0.10509E+01    0.31909E-10
    0.10721E+01    0.28039E-10
    0.10938E+01    0.24595E-10
    0.11159E+01    0.21548E-10
    0.11384E+01    0.18863E-10
    0.11614E+01    0.16507E-10
    0.11849E+01    0.14447E-10
    0.12088E+01    0.12652E-10
    0.12333E+01    0.11092E-10
    0.12582E+01    0.97394E-11
    0.12836E+01    0.85678E-11
    0.13095E+01    0.75504E-11
    0.13360E+01    0.66636E-11
    0.13630E+01    0.58881E-11
    0.13905E+01    0.52077E-11
    0.14186E+01    0.46089E-11
    0.14472E+01    0.40806E-11
    0.14765E+01    0.36132E-11
    0.15063E+01    0.31988E-11
    0.15367E+01    0.28308E-11
    0.15678E+01    0.25034E-11
    0.15994E+01    0.22122E-11
    0.16318E+01    0.19533E-11
    0.16647E+01    0.17233E-11
    0.16984E+01    0.15191E-11
    0.17327E+01    0.13380E-11
    0.17677E+01    0.11773E-11
    0.18034E+01    0.10349E-11
    0.18398E+01    0.90887E-12
    0.18770E+01    0.79735E-12
    0.19149E+01    0.69880E-12
    0.19536E+01    0.61195E-12
    0.19930E+01    0.53562E-12
    0.20333E+01    0.46869E-12
    0.20744E+01    0.41014E-12
    0.21163E+01    0.35901E-12
    0.21590E+01    0.31445E-12
    0.22026E+01    0.27565E-12
    0.22471E+01    0.24191E-12
    0.22925E+01    0.21260E-12
    0.23388E+01    0.18714E-12
    0.23861E+01    0.16496E-12
    0.24343E+01    0.14555E-12
    0.24835E+01    0.12853E-12
    0.25336E+01    0.11354E-12
    0.25848E+01    0.10030E-12
    0.26370E+01    0.88583E-13
    0.26903E+01    0.78188E-13
    0.27447E+01    0.68950E-13
    0.28001E+01    0.60727E-13
    0.28567E+01    0.53405E-13
    0.29144E+01    0.46901E-13
    0.29733E+01    0.41143E-13
    0.30333E+01    0.36060E-13
    0.30946E+01    0.31583E-13
    0.31571E+01    0.27650E-13
    0.32209E+01    0.24202E-13
    0.32860E+01    0.21185E-13
    0.33523E+01    0.18548E-13
    0.34201E+01    0.16248E-13
    0.34892E+01    0.14243E-13
    0.35596E+01    0.12494E-13
    0.36316E+01    0.10967E-13
    0.37049E+01    0.96323E-14
    0.37798E+01    0.84654E-14
    0.38561E+01    0.74441E-14
    0.39340E+01    0.65495E-14
    0.40135E+01    0.57653E-14
    0.40946E+01    0.50773E-14
    0.41773E+01    0.44733E-14
    0.42617E+01    0.39427E-14
    0.43478E+01    0.34761E-14
    0.44356E+01    0.30654E-14
    0.45252E+01    0.27035E-14
    0.46166E+01    0.23844E-14
    0.47099E+01    0.21029E-14
    0.48050E+01    0.18543E-14
    0.49021E+01    0.16348E-14
    0.50011E+01    0.14407E-14
    0.51021E+01    0.12691E-14
    0.52052E+01    0.11174E-14
    0.53104E+01    0.98323E-15
    0.54176E+01    0.86449E-15
    0.55271E+01    0.75940E-15
    0.56387E+01    0.66642E-15
    0.57526E+01    0.58415E-15
    0.58689E+01    0.51138E-15
    0.59874E+01    0.44706E-15
    0.61084E+01    0.39023E-15
    0.62318E+01    0.34007E-15
    0.63577E+01    0.29584E-15
    0.64861E+01    0.25696E-15
    0.66171E+01    0.22288E-15
    0.67508E+01    0.19310E-15
    0.68872E+01    0.16714E-15
    0.70263E+01    0.14456E-15
    0.71682E+01    0.12497E-15
    0.73130E+01    0.10800E-15
    0.74608E+01    0.93317E-16
    0.76115E+01    0.80641E-16
    0.77653E+01    0.69706E-16
    0.79221E+01    0.60281E-16
    0.80822E+01    0.52160E-16
    0.82454E+01    0.45165E-16
    0.84120E+01    0.39141E-16
    0.85819E+01    0.33953E-16
    0.87553E+01    0.29486E-16
    0.89322E+01    0.25638E-16
    0.91126E+01    0.22323E-16
    0.92967E+01    0.19466E-16
    0.94845E+01    0.17002E-16
    0.96761E+01    0.14875E-16
    0.98716E+01    0.13034E-16
    0.10071E+02    0.11439E-16
    0.10274E+02    0.10055E-16
    0.10482E+02    0.88511E-17
    0.10694E+02    0.78034E-17
    0.10910E+02    0.68897E-17
    0.11130E+02    0.60917E-17
    0.11355E+02    0.53938E-17
    0.11584E+02    0.47818E-17
    0.11818E+02    0.42422E-17
    0.12057E+02    0.37634E-17
    0.12301E+02    0.33360E-17
    0.12549E+02    0.29528E-17
    0.12803E+02    0.26079E-17
    0.13061E+02    0.22966E-17
    0.13325E+02    0.20151E-17
    0.13594E+02    0.17604E-17
    0.13869E+02    0.15301E-17
    0.14149E+02    0.13227E-17
    0.14435E+02    0.11383E-17
    0.14727E+02    0.97675E-18
    0.15024E+02    0.83681E-18
    0.15328E+02    0.71684E-18
    0.15637E+02    0.61489E-18
    0.15953E+02    0.52889E-18
    0.16275E+02    0.45684E-18
    0.16604E+02    0.39683E-18
    0.16940E+02    0.34715E-18
    0.17282E+02    0.30616E-18
    0.17631E+02    0.27193E-18
    0.17987E+02    0.24291E-18
    0.18351E+02    0.21790E-18
    0.18721E+02    0.19599E-18
    0.19099E+02    0.17652E-18
    0.19485E+02    0.15895E-18
    0.19879E+02    0.14289E-18
    0.20280E+02    0.12805E-18
    0.20690E+02    0.11422E-18
    0.21108E+02    0.10131E-18
    0.21535E+02    0.89394E-19
    0.21970E+02    0.78535E-19
    0.22413E+02    0.68758E-19
    0.22866E+02    0.60044E-19
    0.23328E+02    0.52348E-19
    0.23799E+02    0.45604E-19
    0.24280E+02    0.39734E-19
    0.24771E+02    0.34655E-19
    0.25271E+02    0.30284E-19
    0.25782E+02    0.26534E-19
    0.26302E+02    0.23310E-19
    0.26834E+02    0.20527E-19
    0.27376E+02    0.18118E-19
    0.27929E+02    0.16023E-19
    0.28493E+02    0.14197E-19
    0.29069E+02    0.12599E-19
    0.29656E+02    0.11197E-19
    0.30255E+02    0.99628E-20
    0.30866E+02    0.88735E-20
    0.31490E+02    0.79073E-20
    0.32126E+02    0.70366E-20
    0.32775E+02    0.62394E-20
    0.33437E+02    0.55006E-20
    0.34112E+02    0.48105E-20
    0.34801E+02    0.41641E-20
    0.35504E+02    0.35599E-20
    0.36222E+02    0.29990E-20
    0.36953E+02    0.24842E-20
    0.37700E+02    0.20188E-20
    0.38462E+02    0.16079E-20
    0.39239E+02    0.12607E-20
    0.40031E+02    0.97888E-21
    0.40840E+02    0.75710E-21
    0.41665E+02    0.58675E-21
    0.42507E+02    0.45834E-21
    0.43365E+02    0.36301E-21
    0.44241E+02    0.29323E-21
    0.45135E+02    0.24301E-21
    0.46047E+02    0.20784E-21
    0.46977E+02    0.18859E-21
    0.47926E+02    0.18851E-21
    0.48894E+02    0.18843E-21
    0.49882E+02    0.18835E-21
    0.50890E+02    0.18828E-21
    0.51918E+02    0.18820E-21
    0.52966E+02    0.18812E-21
    0.54036E+02    0.18804E-21
    0.55128E+02    0.18796E-21
    0.56242E+02    0.18788E-21
    0.57378E+02    0.18780E-21
    0.58537E+02    0.18772E-21
    0.59720E+02    0.18764E-21
    0.60926E+02    0.18756E-21
    0.62157E+02    0.18749E-21
    0.63412E+02    0.18741E-21
    0.64693E+02    0.18733E-21
    0.66000E+02    0.18725E-21
    0.67334E+02    0.18717E-21
    0.68694E+02    0.18709E-21
    0.70082E+02    0.18701E-21
    0.71497E+02    0.18694E-21
    0.72942E+02    0.18686E-21
    0.74415E+02    0.18678E-21
    0.75918E+02    0.18670E-21
    0.77452E+02    0.18662E-21
    0.79017E+02    0.18654E-21
    0.80613E+02    0.18647E-21
    0.82241E+02    0.18639E-21
    0.83903E+02    0.18631E-21
    0.85598E+02    0.18623E-21
    0.87327E+02    0.18615E-21
    0.89091E+02    0.18607E-21
    0.90891E+02    0.18600E-21
    0.92727E+02    0.18592E-21
    0.94600E+02    0.18584E-21
    0.96511E+02    0.18576E-21
    0.98461E+02    0.18568E-21
    0.10045E+03    0.18561E-21
    0.10248E+03    0.18553E-21
    0.10455E+03    0.18545E-21
    0.10666E+03    0.18537E-21
    0.10882E+03    0.18529E-21
    0.11101E+03    0.18522E-21
    0.11326E+03    0.18514E-21
    0.11554E+03    0.18506E-21
    0.11788E+03    0.18498E-21
    0.12026E+03    0.18491E-21
    0.12269E+03    0.18483E-21
    0.12517E+03    0.18475E-21
    0.12770E+03    0.18467E-21
    0.13028E+03    0.18459E-21
    0.13291E+03    0.18452E-21
    0.13559E+03    0.18444E-21
    0.13833E+03    0.18436E-21
    0.14113E+03    0.18429E-21
    0.14398E+03    0.18421E-21
    0.14689E+03    0.18413E-21
    0.14985E+03    0.18405E-21
    0.15288E+03    0.18398E-21
    0.15597E+03    0.18390E-21
    0.15912E+03    0.18382E-21
    0.16233E+03    0.18374E-21
    0.16561E+03    0.18367E-21
    0.16896E+03    0.18359E-21
    0.17237E+03    0.18351E-21
    0.17585E+03    0.18344E-21
    0.17941E+03    0.18336E-21
    0.18303E+03    0.18328E-21
    0.18673E+03    0.18320E-21
    0.19050E+03    0.18313E-21
    0.19435E+03    0.18305E-21
    0.19828E+03    0.18297E-21
    0.20228E+03    0.18290E-21
    0.20637E+03    0.18282E-21
    0.21054E+03    0.18274E-21
    0.21479E+03    0.18267E-21
    0.21913E+03    0.18259E-21
    0.22356E+03    0.18251E-21
    0.22807E+03    0.18244E-21
