#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.913889E-05   0.492074E+06   0.492074E+06   0.656094E+06   0.656094E+06   0.525238E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602607E+00   0.490466E+06   0.490466E+06   0.183432E+00
   0.944844E-05   0.492074E+06   0.492074E+06   0.656094E+06   0.656094E+06   0.525237E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602607E+00   0.490466E+06   0.490466E+06   0.189645E+00
   0.976847E-05   0.492074E+06   0.492074E+06   0.656093E+06   0.656093E+06   0.525237E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602607E+00   0.490466E+06   0.490466E+06   0.196069E+00
   0.100993E-04   0.492074E+06   0.492074E+06   0.656093E+06   0.656093E+06   0.525237E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602607E+00   0.490466E+06   0.490466E+06   0.202710E+00
   0.104414E-04   0.492074E+06   0.492074E+06   0.656093E+06   0.656092E+06   0.525237E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602607E+00   0.490466E+06   0.490466E+06   0.209576E+00
   0.107951E-04   0.492074E+06   0.492074E+06   0.656092E+06   0.656092E+06   0.525236E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602607E+00   0.490466E+06   0.490466E+06   0.216674E+00
   0.111607E-04   0.492074E+06   0.492074E+06   0.656092E+06   0.656091E+06   0.525236E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602607E+00   0.490466E+06   0.490466E+06   0.224013E+00
   0.115387E-04   0.492074E+06   0.492074E+06   0.656091E+06   0.656091E+06   0.525236E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602607E+00   0.490466E+06   0.490466E+06   0.231601E+00
   0.119296E-04   0.492074E+06   0.492074E+06   0.656090E+06   0.656090E+06   0.525236E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602607E+00   0.490466E+06   0.490466E+06   0.239445E+00
   0.123336E-04   0.492074E+06   0.492074E+06   0.656090E+06   0.656089E+06   0.525236E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602606E+00   0.490466E+06   0.490466E+06   0.247555E+00
   0.127514E-04   0.492074E+06   0.492074E+06   0.656089E+06   0.656089E+06   0.525235E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602606E+00   0.490466E+06   0.490466E+06   0.255940E+00
   0.131833E-04   0.492074E+06   0.492074E+06   0.656088E+06   0.656088E+06   0.525235E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602606E+00   0.490466E+06   0.490466E+06   0.264609E+00
   0.136298E-04   0.492074E+06   0.492074E+06   0.656088E+06   0.656087E+06   0.525234E+06   0.492548E+06   0.492074E+06   0.498211E+06  -0.602606E+00   0.490466E+06   0.490466E+06   0.273572E+00
   0.140915E-04   0.492074E+06   0.492074E+06   0.656087E+06   0.656086E+06   0.525234E+06   0.492547E+06   0.492074E+06   0.498211E+06  -0.602606E+00   0.490466E+06   0.490466E+06   0.282838E+00
   0.145688E-04   0.492074E+06   0.492074E+06   0.656086E+06   0.656085E+06   0.525234E+06   0.492547E+06   0.492074E+06   0.498211E+06  -0.602606E+00   0.490466E+06   0.490466E+06   0.292418E+00
   0.150622E-04   0.492074E+06   0.492074E+06   0.656085E+06   0.656084E+06   0.525233E+06   0.492547E+06   0.492074E+06   0.498211E+06  -0.602606E+00   0.490465E+06   0.490465E+06   0.302322E+00
   0.155724E-04   0.492074E+06   0.492074E+06   0.656084E+06   0.656083E+06   0.525233E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602606E+00   0.490465E+06   0.490465E+06   0.312562E+00
   0.160998E-04   0.492074E+06   0.492074E+06   0.656083E+06   0.656082E+06   0.525232E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602606E+00   0.490465E+06   0.490465E+06   0.323149E+00
   0.166452E-04   0.492074E+06   0.492074E+06   0.656082E+06   0.656081E+06   0.525232E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602606E+00   0.490465E+06   0.490465E+06   0.334094E+00
   0.172089E-04   0.492074E+06   0.492074E+06   0.656081E+06   0.656080E+06   0.525231E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602606E+00   0.490465E+06   0.490465E+06   0.345410E+00
   0.177918E-04   0.492074E+06   0.492074E+06   0.656080E+06   0.656078E+06   0.525231E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602606E+00   0.490465E+06   0.490465E+06   0.357110E+00
   0.183945E-04   0.492074E+06   0.492074E+06   0.656078E+06   0.656077E+06   0.525230E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602606E+00   0.490465E+06   0.490465E+06   0.369205E+00
   0.190175E-04   0.492074E+06   0.492074E+06   0.656077E+06   0.656076E+06   0.525229E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602606E+00   0.490465E+06   0.490465E+06   0.381711E+00
   0.196616E-04   0.492074E+06   0.492074E+06   0.656075E+06   0.656074E+06   0.525229E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602606E+00   0.490465E+06   0.490465E+06   0.394640E+00
   0.203276E-04   0.492074E+06   0.492074E+06   0.656074E+06   0.656072E+06   0.525228E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602606E+00   0.490465E+06   0.490465E+06   0.408006E+00
   0.210161E-04   0.492074E+06   0.492074E+06   0.656072E+06   0.656070E+06   0.525227E+06   0.492547E+06   0.492074E+06   0.498210E+06  -0.602606E+00   0.490465E+06   0.490465E+06   0.421826E+00
