#           k/h    P           
    0.34289E+00    0.27406E-01
    0.34982E+00    0.25287E-01
    0.35689E+00    0.23275E-01
    0.36409E+00    0.21426E-01
    0.37145E+00    0.19767E-01
    0.37895E+00    0.18289E-01
    0.38661E+00    0.16958E-01
    0.39442E+00    0.15729E-01
    0.40239E+00    0.14567E-01
    0.41052E+00    0.13453E-01
    0.41881E+00    0.12390E-01
    0.42727E+00    0.11392E-01
    0.43590E+00    0.10475E-01
    0.44471E+00    0.96432E-02
    0.45369E+00    0.88879E-02
    0.46286E+00    0.81931E-02
    0.47221E+00    0.75464E-02
    0.48174E+00    0.69418E-02
    0.49148E+00    0.63774E-02
    0.50141E+00    0.58538E-02
    0.51153E+00    0.53727E-02
    0.52187E+00    0.49337E-02
    0.53241E+00    0.45321E-02
    0.54317E+00    0.41611E-02
    0.55414E+00    0.38161E-02
    0.56533E+00    0.34959E-02
    0.57675E+00    0.32007E-02
    0.58840E+00    0.29309E-02
    0.60029E+00    0.26854E-02
    0.61242E+00    0.24597E-02
    0.62479E+00    0.22500E-02
    0.63741E+00    0.20559E-02
    0.65029E+00    0.18784E-02
    0.66342E+00    0.17164E-02
    0.67683E+00    0.15678E-02
    0.69050E+00    0.14315E-02
    0.70445E+00    0.13065E-02
    0.71868E+00    0.11920E-02
    0.73320E+00    0.10870E-02
    0.74801E+00    0.99089E-03
    0.76312E+00    0.90291E-03
    0.77854E+00    0.82241E-03
    0.79426E+00    0.74878E-03
    0.81031E+00    0.68147E-03
    0.82668E+00    0.61996E-03
    0.84338E+00    0.56378E-03
    0.86041E+00    0.51249E-03
    0.87780E+00    0.46569E-03
    0.89553E+00    0.42300E-03
    0.91362E+00    0.38407E-03
    0.93208E+00    0.34860E-03
    0.95091E+00    0.31629E-03
    0.97011E+00    0.28687E-03
    0.98971E+00    0.26009E-03
    0.10097E+01    0.23573E-03
    0.10301E+01    0.21357E-03
    0.10509E+01    0.19342E-03
    0.10721E+01    0.17511E-03
    0.10938E+01    0.15848E-03
    0.11159E+01    0.14337E-03
    0.11384E+01    0.12966E-03
    0.11614E+01    0.11721E-03
    0.11849E+01    0.10592E-03
    0.12088E+01    0.95684E-04
    0.12333E+01    0.86405E-04
    0.12582E+01    0.77997E-04
    0.12836E+01    0.70383E-04
    0.13095E+01    0.63489E-04
    0.13360E+01    0.57251E-04
    0.13630E+01    0.51608E-04
    0.13905E+01    0.46506E-04
    0.14186E+01    0.41894E-04
    0.14472E+01    0.37727E-04
    0.14765E+01    0.33964E-04
    0.15063E+01    0.30566E-04
    0.15367E+01    0.27499E-04
    0.15678E+01    0.24731E-04
    0.15994E+01    0.22235E-04
    0.16318E+01    0.19984E-04
    0.16647E+01    0.17955E-04
    0.16984E+01    0.16127E-04
    0.17327E+01    0.14480E-04
    0.17677E+01    0.12998E-04
    0.18034E+01    0.11663E-04
    0.18398E+01    0.10462E-04
    0.18770E+01    0.93812E-05
    0.19149E+01    0.84098E-05
    0.19536E+01    0.75365E-05
    0.19930E+01    0.67519E-05
    0.20333E+01    0.60471E-05
    0.20744E+01    0.54143E-05
    0.21163E+01    0.48462E-05
    0.21590E+01    0.43365E-05
    0.22026E+01    0.38792E-05
    0.22471E+01    0.34692E-05
    0.22925E+01    0.31016E-05
    0.23388E+01    0.27722E-05
    0.23861E+01    0.24770E-05
    0.24343E+01    0.22127E-05
    0.24835E+01    0.19760E-05
    0.25336E+01    0.17642E-05
    0.25848E+01    0.15746E-05
    0.26370E+01    0.14050E-05
    0.26903E+01    0.12533E-05
    0.27447E+01    0.11177E-05
    0.28001E+01    0.99654E-06
    0.28567E+01    0.88826E-06
    0.29144E+01    0.79153E-06
    0.29733E+01    0.70515E-06
    0.30333E+01    0.62804E-06
    0.30946E+01    0.55921E-06
    0.31571E+01    0.49780E-06
    0.32209E+01    0.44302E-06
    0.32860E+01    0.39418E-06
    0.33523E+01    0.35063E-06
