#           k/h    P           
    0.15180E-02    0.23670E+01
    0.15487E-02    0.24125E+01
    0.15800E-02    0.24588E+01
    0.16119E-02    0.25060E+01
    0.16445E-02    0.25540E+01
    0.16777E-02    0.26029E+01
    0.17116E-02    0.26526E+01
    0.17462E-02    0.27032E+01
    0.17814E-02    0.27547E+01
    0.18174E-02    0.28071E+01
    0.18541E-02    0.28605E+01
    0.18916E-02    0.29147E+01
    0.19298E-02    0.29700E+01
    0.19688E-02    0.30261E+01
    0.20086E-02    0.30832E+01
    0.20491E-02    0.31413E+01
    0.20905E-02    0.32004E+01
    0.21328E-02    0.32605E+01
    0.21758E-02    0.33216E+01
    0.22198E-02    0.33837E+01
    0.22646E-02    0.34468E+01
    0.23104E-02    0.35110E+01
    0.23571E-02    0.35762E+01
    0.24047E-02    0.36425E+01
    0.24533E-02    0.37099E+01
    0.25028E-02    0.37783E+01
    0.25534E-02    0.38478E+01
    0.26050E-02    0.39184E+01
    0.26576E-02    0.39901E+01
    0.27113E-02    0.40629E+01
    0.27660E-02    0.41368E+01
    0.28219E-02    0.42119E+01
    0.28789E-02    0.42880E+01
    0.29371E-02    0.43653E+01
    0.29964E-02    0.44438E+01
    0.30569E-02    0.45234E+01
    0.31187E-02    0.46041E+01
    0.31817E-02    0.46860E+01
    0.32460E-02    0.47690E+01
    0.33115E-02    0.48532E+01
    0.33784E-02    0.49385E+01
    0.34467E-02    0.50250E+01
    0.35163E-02    0.51127E+01
    0.35874E-02    0.52015E+01
    0.36598E-02    0.52914E+01
    0.37338E-02    0.53825E+01
    0.38092E-02    0.54747E+01
    0.38861E-02    0.55681E+01
    0.39646E-02    0.56626E+01
    0.40447E-02    0.57583E+01
    0.41264E-02    0.58551E+01
    0.42098E-02    0.59530E+01
    0.42948E-02    0.60520E+01
    0.43816E-02    0.61522E+01
    0.44701E-02    0.62534E+01
    0.45604E-02    0.63558E+01
    0.46525E-02    0.64592E+01
    0.47465E-02    0.65637E+01
    0.48424E-02    0.66692E+01
    0.49402E-02    0.67758E+01
    0.50400E-02    0.68834E+01
    0.51419E-02    0.69920E+01
    0.52457E-02    0.71016E+01
    0.53517E-02    0.72121E+01
    0.54598E-02    0.73237E+01
    0.55701E-02    0.74361E+01
    0.56826E-02    0.75494E+01
    0.57974E-02    0.76637E+01
    0.59145E-02    0.77787E+01
    0.60340E-02    0.78946E+01
    0.61559E-02    0.80113E+01
    0.62803E-02    0.81287E+01
    0.64072E-02    0.82467E+01
    0.65366E-02    0.83655E+01
    0.66686E-02    0.84849E+01
    0.68033E-02    0.86048E+01
    0.69408E-02    0.87252E+01
    0.70810E-02    0.88461E+01
    0.72240E-02    0.89673E+01
    0.73700E-02    0.90889E+01
    0.75189E-02    0.92107E+01
    0.76708E-02    0.93326E+01
    0.78257E-02    0.94547E+01
    0.79838E-02    0.95767E+01
    0.81451E-02    0.96987E+01
    0.83096E-02    0.98204E+01
    0.84775E-02    0.99419E+01
    0.86488E-02    0.10063E+02
    0.88235E-02    0.10184E+02
    0.90017E-02    0.10304E+02
    0.91836E-02    0.10423E+02
    0.93691E-02    0.10541E+02
    0.95583E-02    0.10659E+02
    0.97514E-02    0.10775E+02
    0.99484E-02    0.10890E+02
    0.10149E-01    0.11004E+02
    0.10354E-01    0.11116E+02
    0.10564E-01    0.11227E+02
    0.10777E-01    0.11336E+02
    0.10995E-01    0.11443E+02
    0.11217E-01    0.11548E+02
    0.11443E-01    0.11651E+02
    0.11675E-01    0.11752E+02
    0.11910E-01    0.11850E+02
    0.12151E-01    0.11946E+02
    0.12397E-01    0.12038E+02
    0.12647E-01    0.12128E+02
    0.12902E-01    0.12215E+02
    0.13163E-01    0.12298E+02
    0.13429E-01    0.12377E+02
    0.13700E-01    0.12453E+02
    0.13977E-01    0.12525E+02
    0.14259E-01    0.12593E+02
    0.14547E-01    0.12656E+02
    0.14841E-01    0.12715E+02
    0.15141E-01    0.12769E+02
    0.15447E-01    0.12818E+02
    0.15759E-01    0.12861E+02
    0.16077E-01    0.12899E+02
    0.16402E-01    0.12932E+02
    0.16734E-01    0.12958E+02
    0.17072E-01    0.12979E+02
    0.17416E-01    0.12993E+02
    0.17768E-01    0.13001E+02
    0.18127E-01    0.13002E+02
    0.18493E-01    0.12997E+02
    0.18867E-01    0.12984E+02
    0.19248E-01    0.12965E+02
    0.19637E-01    0.12937E+02
    0.20034E-01    0.12903E+02
    0.20438E-01    0.12861E+02
    0.20851E-01    0.12811E+02
    0.21272E-01    0.12753E+02
    0.21702E-01    0.12687E+02
    0.22141E-01    0.12613E+02
    0.22588E-01    0.12531E+02
    0.23044E-01    0.12441E+02
    0.23510E-01    0.12343E+02
    0.23985E-01    0.12237E+02
    0.24469E-01    0.12123E+02
    0.24964E-01    0.12001E+02
    0.25468E-01    0.11871E+02
    0.25982E-01    0.11733E+02
    0.26507E-01    0.11588E+02
    0.27043E-01    0.11435E+02
    0.27589E-01    0.11275E+02
    0.28146E-01    0.11108E+02
    0.28715E-01    0.10934E+02
    0.29295E-01    0.10754E+02
    0.29887E-01    0.10568E+02
    0.30490E-01    0.10376E+02
    0.31106E-01    0.10179E+02
    0.31735E-01    0.99771E+01
    0.32376E-01    0.97708E+01
    0.33030E-01    0.95606E+01
    0.33697E-01    0.93469E+01
    0.34378E-01    0.91302E+01
    0.35072E-01    0.89112E+01
    0.35781E-01    0.86903E+01
    0.36504E-01    0.84681E+01
    0.37241E-01    0.82452E+01
    0.37993E-01    0.80222E+01
    0.38761E-01    0.77995E+01
    0.39544E-01    0.75777E+01
    0.40343E-01    0.73574E+01
    0.41158E-01    0.71390E+01
    0.41989E-01    0.69231E+01
    0.42838E-01    0.67101E+01
    0.43703E-01    0.65005E+01
    0.44586E-01    0.62948E+01
    0.45486E-01    0.60931E+01
    0.46405E-01    0.58959E+01
    0.47343E-01    0.57035E+01
    0.48299E-01    0.55159E+01
    0.49275E-01    0.53335E+01
    0.50270E-01    0.51565E+01
    0.51286E-01    0.49846E+01
    0.52322E-01    0.48176E+01
    0.53379E-01    0.46563E+01
    0.54457E-01    0.45004E+01
    0.55557E-01    0.43495E+01
    0.56680E-01    0.42036E+01
    0.57825E-01    0.40623E+01
    0.58993E-01    0.39255E+01
    0.60184E-01    0.37928E+01
    0.61400E-01    0.36639E+01
    0.62641E-01    0.35385E+01
    0.63906E-01    0.34162E+01
    0.65197E-01    0.32966E+01
    0.66514E-01    0.31795E+01
    0.67858E-01    0.30644E+01
    0.69229E-01    0.29510E+01
    0.70627E-01    0.28391E+01
    0.72054E-01    0.27283E+01
    0.73510E-01    0.26187E+01
    0.74994E-01    0.25100E+01
    0.76509E-01    0.24020E+01
    0.78055E-01    0.22949E+01
    0.79632E-01    0.21889E+01
    0.81241E-01    0.20840E+01
    0.82882E-01    0.19805E+01
    0.84556E-01    0.18788E+01
    0.86264E-01    0.17792E+01
    0.88007E-01    0.16821E+01
    0.89785E-01    0.15881E+01
    0.91598E-01    0.14974E+01
    0.93449E-01    0.14107E+01
    0.95337E-01    0.13282E+01
    0.97263E-01    0.12503E+01
    0.99227E-01    0.11772E+01
    0.10123E+00    0.11092E+01
    0.10328E+00    0.10463E+01
    0.10536E+00    0.98844E+00
    0.10749E+00    0.93551E+00
    0.10966E+00    0.88726E+00
    0.11188E+00    0.84332E+00
    0.11414E+00    0.80328E+00
    0.11644E+00    0.76662E+00
    0.11880E+00    0.73276E+00
    0.12120E+00    0.70113E+00
    0.12365E+00    0.67112E+00
    0.12614E+00    0.64216E+00
    0.12869E+00    0.61373E+00
    0.13129E+00    0.58539E+00
    0.13394E+00    0.55684E+00
    0.13665E+00    0.52791E+00
    0.13941E+00    0.49858E+00
    0.14223E+00    0.46897E+00
    0.14510E+00    0.43932E+00
    0.14803E+00    0.41001E+00
    0.15102E+00    0.38144E+00
    0.15407E+00    0.35408E+00
    0.15718E+00    0.32833E+00
    0.16036E+00    0.30454E+00
    0.16360E+00    0.28293E+00
    0.16690E+00    0.26364E+00
    0.17028E+00    0.24662E+00
    0.17371E+00    0.23172E+00
    0.17722E+00    0.21865E+00
    0.18080E+00    0.20705E+00
    0.18446E+00    0.19651E+00
    0.18818E+00    0.18663E+00
    0.19198E+00    0.17703E+00
    0.19586E+00    0.16744E+00
    0.19982E+00    0.15769E+00
    0.20386E+00    0.14774E+00
    0.20797E+00    0.13767E+00
    0.21218E+00    0.12764E+00
    0.21646E+00    0.11789E+00
    0.22083E+00    0.10866E+00
    0.22530E+00    0.10015E+00
    0.22985E+00    0.92509E-01
    0.23449E+00    0.85787E-01
    0.23923E+00    0.79949E-01
    0.24406E+00    0.74865E-01
    0.24899E+00    0.70344E-01
    0.25402E+00    0.66170E-01
    0.25915E+00    0.62148E-01
    0.26439E+00    0.58145E-01
    0.26973E+00    0.54111E-01
    0.27518E+00    0.50080E-01
    0.28074E+00    0.46140E-01
    0.28641E+00    0.42408E-01
    0.29219E+00    0.38987E-01
    0.29810E+00    0.35942E-01
    0.30412E+00    0.33281E-01
    0.31026E+00    0.30955E-01
    0.31653E+00    0.28871E-01
    0.32292E+00    0.26925E-01
    0.32945E+00    0.25039E-01
    0.33610E+00    0.23181E-01
    0.34289E+00    0.21365E-01
    0.34982E+00    0.19634E-01
    0.35689E+00    0.18031E-01
    0.36409E+00    0.16582E-01
    0.37145E+00    0.15289E-01
    0.37895E+00    0.14130E-01
    0.38661E+00    0.13069E-01
    0.39442E+00    0.12074E-01
    0.40239E+00    0.11129E-01
    0.41052E+00    0.10233E-01
    0.41881E+00    0.93933E-02
    0.42727E+00    0.86169E-02
    0.43590E+00    0.79091E-02
    0.44471E+00    0.72700E-02
    0.45369E+00    0.66896E-02
    0.46286E+00    0.61529E-02
    0.47221E+00    0.56492E-02
    0.48174E+00    0.51763E-02
    0.49148E+00    0.47375E-02
    0.50141E+00    0.43372E-02
    0.51153E+00    0.39754E-02
    0.52187E+00    0.36450E-02
    0.53241E+00    0.33378E-02
    0.54317E+00    0.30520E-02
    0.55414E+00    0.27890E-02
    0.56533E+00    0.25485E-02
    0.57675E+00    0.23290E-02
    0.58840E+00    0.21279E-02
    0.60029E+00    0.19432E-02
    0.61242E+00    0.17736E-02
    0.62479E+00    0.16171E-02
    0.63741E+00    0.14733E-02
    0.65029E+00    0.13423E-02
    0.66342E+00    0.12228E-02
    0.67683E+00    0.11136E-02
    0.69050E+00    0.10139E-02
    0.70445E+00    0.92278E-03
    0.71868E+00    0.83961E-03
    0.73320E+00    0.76364E-03
    0.74801E+00    0.69427E-03
    0.76312E+00    0.63093E-03
    0.77854E+00    0.57309E-03
    0.79426E+00    0.52032E-03
    0.81031E+00    0.47218E-03
    0.82668E+00    0.42830E-03
    0.84338E+00    0.38834E-03
    0.86041E+00    0.35196E-03
    0.87780E+00    0.31885E-03
    0.89553E+00    0.28875E-03
    0.91362E+00    0.26139E-03
    0.93208E+00    0.23654E-03
    0.95091E+00    0.21398E-03
    0.97011E+00    0.19351E-03
    0.98971E+00    0.17493E-03
    0.10097E+01    0.15808E-03
    0.10301E+01    0.14281E-03
    0.10509E+01    0.12896E-03
    0.10721E+01    0.11642E-03
    0.10938E+01    0.10506E-03
    0.11159E+01    0.94771E-04
    0.11384E+01    0.85460E-04
    0.11614E+01    0.77037E-04
    0.11849E+01    0.69418E-04
    0.12088E+01    0.62530E-04
    0.12333E+01    0.56306E-04
    0.12582E+01    0.50683E-04
    0.12836E+01    0.45606E-04
    0.13095E+01    0.41023E-04
    0.13360E+01    0.36888E-04
    0.13630E+01    0.33159E-04
    0.13905E+01    0.29797E-04
    0.14186E+01    0.26768E-04
    0.14472E+01    0.24038E-04
    0.14765E+01    0.21580E-04
    0.15063E+01    0.19367E-04
    0.15367E+01    0.17375E-04
    0.15678E+01    0.15583E-04
    0.15994E+01    0.13972E-04
    0.16318E+01    0.12523E-04
    0.16647E+01    0.11221E-04
    0.16984E+01    0.10052E-04
    0.17327E+01    0.90012E-05
    0.17677E+01    0.80580E-05
    0.18034E+01    0.72115E-05
    0.18398E+01    0.64519E-05
    0.18770E+01    0.57707E-05
    0.19149E+01    0.51598E-05
    0.19536E+01    0.46123E-05
    0.19930E+01    0.41216E-05
    0.20333E+01    0.36821E-05
    0.20744E+01    0.32886E-05
    0.21163E+01    0.29362E-05
    0.21590E+01    0.26209E-05
    0.22026E+01    0.23388E-05
    0.22471E+01    0.20864E-05
    0.22925E+01    0.18608E-05
    0.23388E+01    0.16592E-05
    0.23861E+01    0.14790E-05
    0.24343E+01    0.13180E-05
    0.24835E+01    0.11742E-05
    0.25336E+01    0.10458E-05
    0.25848E+01    0.93126E-06
    0.26370E+01    0.82903E-06
    0.26903E+01    0.73784E-06
    0.27447E+01    0.65651E-06
    0.28001E+01    0.58400E-06
    0.28567E+01    0.51936E-06
    0.29144E+01    0.46177E-06
    0.29733E+01    0.41047E-06
    0.30333E+01    0.36477E-06
    0.30946E+01    0.32409E-06
    0.31571E+01    0.28787E-06
    0.32209E+01    0.25564E-06
    0.32860E+01    0.22697E-06
    0.33523E+01    0.20147E-06
    0.34201E+01    0.17879E-06
    0.34892E+01    0.15863E-06
    0.35596E+01    0.14071E-06
    0.36316E+01    0.12479E-06
    0.37049E+01    0.11064E-06
    0.37798E+01    0.98082E-07
    0.38561E+01    0.86928E-07
    0.39340E+01    0.77027E-07
    0.40135E+01    0.68239E-07
    0.40946E+01    0.60442E-07
    0.41773E+01    0.53525E-07
    0.42617E+01    0.47390E-07
    0.43478E+01    0.41949E-07
    0.44356E+01    0.37126E-07
    0.45252E+01    0.32851E-07
    0.46166E+01    0.29063E-07
    0.47099E+01    0.25706E-07
    0.48050E+01    0.22733E-07
    0.49021E+01    0.20099E-07
    0.50011E+01    0.17768E-07
    0.51021E+01    0.15704E-07
    0.52052E+01    0.13877E-07
    0.53104E+01    0.12261E-07
    0.54176E+01    0.10831E-07
    0.55271E+01    0.95659E-08
    0.56387E+01    0.84473E-08
    0.57526E+01    0.74582E-08
    0.58689E+01    0.65839E-08
    0.59874E+01    0.58111E-08
    0.61084E+01    0.51282E-08
    0.62318E+01    0.45248E-08
    0.63577E+01    0.39918E-08
    0.64861E+01    0.35210E-08
    0.66171E+01    0.31052E-08
    0.67508E+01    0.27381E-08
    0.68872E+01    0.24140E-08
    0.70263E+01    0.21280E-08
    0.71682E+01    0.18756E-08
    0.73130E+01    0.16528E-08
    0.74608E+01    0.14563E-08
    0.76115E+01    0.12830E-08
    0.77653E+01    0.11301E-08
    0.79221E+01    0.99537E-09
    0.80822E+01    0.87655E-09
    0.82454E+01    0.77181E-09
    0.84120E+01    0.67950E-09
    0.85819E+01    0.59815E-09
    0.87553E+01    0.52648E-09
    0.89322E+01    0.46334E-09
    0.91126E+01    0.40772E-09
    0.92967E+01    0.35873E-09
    0.94845E+01    0.31560E-09
    0.96761E+01    0.27761E-09
    0.98716E+01    0.24417E-09
    0.10071E+02    0.21473E-09
    0.10274E+02    0.18882E-09
    0.10482E+02    0.16601E-09
    0.10694E+02    0.14594E-09
    0.10910E+02    0.12829E-09
    0.11130E+02    0.11275E-09
    0.11355E+02    0.99088E-10
    0.11584E+02    0.87071E-10
    0.11818E+02    0.76502E-10
    0.12057E+02    0.67209E-10
    0.12301E+02    0.59039E-10
    0.12549E+02    0.51857E-10
    0.12803E+02    0.45544E-10
    0.13061E+02    0.39995E-10
    0.13325E+02    0.35119E-10
    0.13594E+02    0.30834E-10
    0.13869E+02    0.27070E-10
    0.14149E+02    0.23763E-10
    0.14435E+02    0.20858E-10
    0.14727E+02    0.18307E-10
    0.15024E+02    0.16066E-10
    0.15328E+02    0.14098E-10
    0.15637E+02    0.12371E-10
    0.15953E+02    0.10854E-10
    0.16275E+02    0.95223E-11
    0.16604E+02    0.83534E-11
    0.16940E+02    0.73274E-11
    0.17282E+02    0.64269E-11
    0.17631E+02    0.56366E-11
    0.17987E+02    0.49431E-11
    0.18351E+02    0.43346E-11
    0.18721E+02    0.38008E-11
    0.19099E+02    0.33324E-11
    0.19485E+02    0.29215E-11
    0.19879E+02    0.25611E-11
    0.20280E+02    0.22450E-11
    0.20690E+02    0.19678E-11
    0.21108E+02    0.17247E-11
    0.21535E+02    0.15116E-11
    0.21970E+02    0.13247E-11
    0.22413E+02    0.11608E-11
    0.22866E+02    0.10172E-11
    0.23328E+02    0.89125E-12
    0.23799E+02    0.78088E-12
    0.24280E+02    0.68414E-12
    0.24771E+02    0.59935E-12
    0.25271E+02    0.52505E-12
    0.25782E+02    0.45993E-12
    0.26302E+02    0.40286E-12
    0.26834E+02    0.35285E-12
    0.27376E+02    0.30904E-12
    0.27929E+02    0.27064E-12
    0.28493E+02    0.23701E-12
    0.29069E+02    0.20754E-12
    0.29656E+02    0.18173E-12
    0.30255E+02    0.15911E-12
    0.30866E+02    0.13931E-12
    0.31490E+02    0.12196E-12
    0.32126E+02    0.10677E-12
    0.32775E+02    0.93468E-13
    0.33437E+02    0.81819E-13
    0.34112E+02    0.71619E-13
    0.34801E+02    0.62688E-13
    0.35504E+02    0.54868E-13
    0.36222E+02    0.48023E-13
    0.36953E+02    0.42029E-13
    0.37700E+02    0.36783E-13
    0.38462E+02    0.32190E-13
    0.39239E+02    0.28170E-13
    0.40031E+02    0.24650E-13
    0.40840E+02    0.21570E-13
    0.41665E+02    0.18874E-13
    0.42507E+02    0.16514E-13
    0.43365E+02    0.14449E-13
    0.44241E+02    0.12641E-13
    0.45135E+02    0.11059E-13
    0.46047E+02    0.96753E-14
    0.46977E+02    0.84640E-14
    0.47926E+02    0.74042E-14
    0.48894E+02    0.64768E-14
    0.49882E+02    0.56654E-14
    0.50890E+02    0.49555E-14
    0.51918E+02    0.43344E-14
    0.52966E+02    0.37910E-14
    0.54036E+02    0.33156E-14
    0.55128E+02    0.28998E-14
    0.56242E+02    0.25360E-14
    0.57378E+02    0.22178E-14
    0.58537E+02    0.19395E-14
    0.59720E+02    0.16961E-14
    0.60926E+02    0.14831E-14
    0.62157E+02    0.12969E-14
    0.63412E+02    0.11340E-14
    0.64693E+02    0.99158E-15
    0.66000E+02    0.86700E-15
    0.67334E+02    0.75805E-15
    0.68694E+02    0.66278E-15
    0.70082E+02    0.57946E-15
    0.71497E+02    0.50659E-15
    0.72942E+02    0.44288E-15
    0.74415E+02    0.38716E-15
    0.75918E+02    0.33844E-15
    0.77452E+02    0.29584E-15
    0.79017E+02    0.25860E-15
    0.80613E+02    0.22603E-15
    0.82241E+02    0.19756E-15
    0.83903E+02    0.17267E-15
    0.85598E+02    0.15091E-15
    0.87327E+02    0.13189E-15
    0.89091E+02    0.11527E-15
    0.90891E+02    0.10074E-15
    0.92727E+02    0.88036E-16
    0.94600E+02    0.76935E-16
    0.96511E+02    0.67233E-16
    0.98461E+02    0.58753E-16
    0.10045E+03    0.51342E-16
    0.10248E+03    0.44864E-16
    0.10455E+03    0.39202E-16
    0.10666E+03    0.34254E-16
    0.10882E+03    0.29929E-16
    0.11101E+03    0.26149E-16
    0.11326E+03    0.22845E-16
    0.11554E+03    0.19957E-16
    0.11788E+03    0.17434E-16
    0.12026E+03    0.15229E-16
    0.12269E+03    0.13302E-16
    0.12517E+03    0.11619E-16
    0.12770E+03    0.10149E-16
    0.13028E+03    0.88638E-17
    0.13291E+03    0.77416E-17
    0.13559E+03    0.67614E-17
    0.13833E+03    0.59052E-17
    0.14113E+03    0.51574E-17
    0.14398E+03    0.45043E-17
    0.14689E+03    0.39339E-17
    0.14985E+03    0.34356E-17
    0.15288E+03    0.30003E-17
    0.15597E+03    0.26201E-17
    0.15912E+03    0.22879E-17
    0.16233E+03    0.19977E-17
    0.16561E+03    0.17442E-17
    0.16896E+03    0.15228E-17
    0.17237E+03    0.13293E-17
    0.17585E+03    0.11604E-17
    0.17941E+03    0.10128E-17
    0.18303E+03    0.88395E-18
    0.18673E+03    0.77144E-18
    0.19050E+03    0.67321E-18
    0.19435E+03    0.58747E-18
    0.19828E+03    0.51264E-18
    0.20228E+03    0.44732E-18
    0.20637E+03    0.39033E-18
