#           k/h    P           
    0.15407E+00    0.50955E-01
    0.15718E+00    0.46822E-01
    0.16036E+00    0.43238E-01
    0.16360E+00    0.40119E-01
    0.16690E+00    0.37347E-01
    0.17028E+00    0.34820E-01
    0.17371E+00    0.32468E-01
    0.17722E+00    0.30245E-01
    0.18080E+00    0.28111E-01
    0.18446E+00    0.26042E-01
    0.18818E+00    0.24014E-01
    0.19198E+00    0.22010E-01
    0.19586E+00    0.20049E-01
    0.19982E+00    0.18189E-01
    0.20386E+00    0.16475E-01
    0.20797E+00    0.14920E-01
    0.21218E+00    0.13528E-01
    0.21646E+00    0.12312E-01
    0.22083E+00    0.11268E-01
    0.22530E+00    0.10365E-01
    0.22985E+00    0.95604E-02
    0.23449E+00    0.88216E-02
    0.23923E+00    0.81300E-02
    0.24406E+00    0.74777E-02
    0.24899E+00    0.68474E-02
    0.25402E+00    0.62307E-02
    0.25915E+00    0.56433E-02
    0.26439E+00    0.50981E-02
    0.26973E+00    0.46012E-02
    0.27518E+00    0.41607E-02
    0.28074E+00    0.37794E-02
    0.28641E+00    0.34488E-02
    0.29219E+00    0.31520E-02
    0.29810E+00    0.28814E-02
    0.30412E+00    0.26327E-02
    0.31026E+00    0.23964E-02
    0.31653E+00    0.21718E-02
    0.32292E+00    0.19612E-02
    0.32945E+00    0.17674E-02
    0.33610E+00    0.15941E-02
    0.34289E+00    0.14433E-02
    0.34982E+00    0.13090E-02
    0.35689E+00    0.11883E-02
    0.36409E+00    0.10793E-02
    0.37145E+00    0.97812E-03
    0.37895E+00    0.88397E-03
    0.38661E+00    0.79653E-03
    0.39442E+00    0.71680E-03
    0.40239E+00    0.64665E-03
    0.41052E+00    0.58356E-03
    0.41881E+00    0.52729E-03
    0.42727E+00    0.47649E-03
    0.43590E+00    0.43003E-03
    0.44471E+00    0.38724E-03
    0.45369E+00    0.34810E-03
    0.46286E+00    0.31327E-03
    0.47221E+00    0.28183E-03
    0.48174E+00    0.25378E-03
    0.49148E+00    0.22846E-03
    0.50141E+00    0.20554E-03
    0.51153E+00    0.18456E-03
    0.52187E+00    0.16580E-03
    0.53241E+00    0.14880E-03
    0.54317E+00    0.13362E-03
    0.55414E+00    0.12004E-03
    0.56533E+00    0.10765E-03
    0.57675E+00    0.96577E-04
    0.58840E+00    0.86549E-04
    0.60029E+00    0.77545E-04
    0.61242E+00    0.69466E-04
    0.62479E+00    0.62218E-04
    0.63741E+00    0.55714E-04
    0.65029E+00    0.49879E-04
    0.66342E+00    0.44643E-04
    0.67683E+00    0.39946E-04
    0.69050E+00    0.35732E-04
    0.70445E+00    0.31953E-04
    0.71868E+00    0.28563E-04
    0.73320E+00    0.25524E-04
    0.74801E+00    0.22801E-04
    0.76312E+00    0.20361E-04
    0.77854E+00    0.18177E-04
    0.79426E+00    0.16222E-04
    0.81031E+00    0.14473E-04
    0.82668E+00    0.12909E-04
    0.84338E+00    0.11511E-04
    0.86041E+00    0.10261E-04
    0.87780E+00    0.91449E-05
    0.89553E+00    0.81480E-05
    0.91362E+00    0.72580E-05
    0.93208E+00    0.64636E-05
    0.95091E+00    0.57546E-05
    0.97011E+00    0.51222E-05
    0.98971E+00    0.45581E-05
    0.10097E+01    0.40552E-05
    0.10301E+01    0.36068E-05
    0.10509E+01    0.32073E-05
    0.10721E+01    0.28513E-05
    0.10938E+01    0.25342E-05
    0.11159E+01    0.22518E-05
    0.11384E+01    0.20004E-05
    0.11614E+01    0.17767E-05
    0.11849E+01    0.15776E-05
    0.12088E+01    0.14005E-05
    0.12333E+01    0.12430E-05
    0.12582E+01    0.11030E-05
    0.12836E+01    0.97855E-06
    0.13095E+01    0.86794E-06
    0.13360E+01    0.76967E-06
    0.13630E+01    0.68239E-06
    0.13905E+01    0.60488E-06
    0.14186E+01    0.53606E-06
    0.14472E+01    0.47498E-06
    0.14765E+01    0.42078E-06
    0.15063E+01    0.37269E-06
    0.15367E+01    0.33003E-06
    0.15678E+01    0.29220E-06
    0.15994E+01    0.25866E-06
    0.16318E+01    0.22893E-06
    0.16647E+01    0.20258E-06
    0.16984E+01    0.17923E-06
    0.17327E+01    0.15854E-06
    0.17677E+01    0.14022E-06
    0.18034E+01    0.12399E-06
    0.18398E+01    0.10962E-06
    0.18770E+01    0.96894E-07
    0.19149E+01    0.85633E-07
    0.19536E+01    0.75666E-07
    0.19930E+01    0.66848E-07
    0.20333E+01    0.59048E-07
    0.20744E+01    0.52149E-07
    0.21163E+01    0.46048E-07
    0.21590E+01    0.40655E-07
    0.22026E+01    0.35888E-07
    0.22471E+01    0.31675E-07
    0.22925E+01    0.27953E-07
    0.23388E+01    0.24665E-07
    0.23861E+01    0.21760E-07
    0.24343E+01    0.19195E-07
    0.24835E+01    0.16930E-07
    0.25336E+01    0.14931E-07
    0.25848E+01    0.13166E-07
    0.26370E+01    0.11608E-07
    0.26903E+01    0.10233E-07
    0.27447E+01    0.90193E-08
    0.28001E+01    0.79488E-08
    0.28567E+01    0.70044E-08
    0.29144E+01    0.61714E-08
    0.29733E+01    0.54367E-08
    0.30333E+01    0.47889E-08
    0.30946E+01    0.42178E-08
    0.31571E+01    0.37143E-08
    0.32209E+01    0.32706E-08
    0.32860E+01    0.28795E-08
    0.33523E+01    0.25349E-08
    0.34201E+01    0.22313E-08
    0.34892E+01    0.19639E-08
    0.35596E+01    0.17283E-08
    0.36316E+01    0.15209E-08
    0.37049E+01    0.13382E-08
    0.37798E+01    0.11773E-08
    0.38561E+01    0.10357E-08
    0.39340E+01    0.91099E-09
    0.40135E+01    0.80123E-09
    0.40946E+01    0.70463E-09
    0.41773E+01    0.61961E-09
    0.42617E+01    0.54480E-09
    0.43478E+01    0.47897E-09
    0.44356E+01    0.42106E-09
    0.45252E+01    0.37011E-09
    0.46166E+01    0.32529E-09
    0.47099E+01    0.28588E-09
    0.48050E+01    0.25122E-09
    0.49021E+01    0.22074E-09
    0.50011E+01    0.19394E-09
    0.51021E+01    0.17038E-09
    0.52052E+01    0.14967E-09
    0.53104E+01    0.13147E-09
    0.54176E+01    0.11547E-09
    0.55271E+01    0.10141E-09
    0.56387E+01    0.89061E-10
    0.57526E+01    0.78206E-10
    0.58689E+01    0.68670E-10
    0.59874E+01    0.60293E-10
    0.61084E+01    0.52934E-10
    0.62318E+01    0.46470E-10
    0.63577E+01    0.40793E-10
    0.64861E+01    0.35807E-10
    0.66171E+01    0.31429E-10
    0.67508E+01    0.27584E-10
    0.68872E+01    0.24208E-10
    0.70263E+01    0.21244E-10
    0.71682E+01    0.18642E-10
    0.73130E+01    0.16357E-10
    0.74608E+01    0.14351E-10
    0.76115E+01    0.12590E-10
    0.77653E+01    0.11044E-10
    0.79221E+01    0.96875E-11
    0.80822E+01    0.84968E-11
    0.82454E+01    0.74520E-11
    0.84120E+01    0.65353E-11
    0.85819E+01    0.57310E-11
    0.87553E+01    0.50255E-11
    0.89322E+01    0.44067E-11
    0.91126E+01    0.38639E-11
    0.92967E+01    0.33880E-11
    0.94845E+01    0.29706E-11
    0.96761E+01    0.26047E-11
    0.98716E+01    0.22838E-11
    0.10071E+02    0.20024E-11
    0.10274E+02    0.17556E-11
    0.10482E+02    0.15391E-11
    0.10694E+02    0.13493E-11
    0.10910E+02    0.11829E-11
    0.11130E+02    0.10369E-11
    0.11355E+02    0.90880E-12
    0.11584E+02    0.79649E-12
    0.11818E+02    0.69799E-12
    0.12057E+02    0.61162E-12
    0.12301E+02    0.53590E-12
    0.12549E+02    0.46951E-12
    0.12803E+02    0.41133E-12
    0.13061E+02    0.36034E-12
    0.13325E+02    0.31567E-12
    0.13594E+02    0.27652E-12
    0.13869E+02    0.24223E-12
    0.14149E+02    0.21219E-12
    0.14435E+02    0.18588E-12
    0.14727E+02    0.16283E-12
    0.15024E+02    0.14264E-12
    0.15328E+02    0.12496E-12
    0.15637E+02    0.10946E-12
    0.15953E+02    0.95880E-13
    0.16275E+02    0.83981E-13
    0.16604E+02    0.73555E-13
    0.16940E+02    0.64419E-13
    0.17282E+02    0.56413E-13
    0.17631E+02    0.49397E-13
    0.17987E+02    0.43250E-13
    0.18351E+02    0.37865E-13
    0.18721E+02    0.33149E-13
    0.19099E+02    0.29019E-13
    0.19485E+02    0.25403E-13
    0.19879E+02    0.22237E-13
    0.20280E+02    0.19465E-13
    0.20690E+02    0.17039E-13
    0.21108E+02    0.14916E-13
    0.21535E+02    0.13058E-13
    0.21970E+02    0.11432E-13
    0.22413E+02    0.10008E-13
    0.22866E+02    0.87618E-14
    0.23328E+02    0.76706E-14
    0.23799E+02    0.67150E-14
    0.24280E+02    0.58782E-14
    0.24771E+02    0.51454E-14
    0.25271E+02    0.45036E-14
    0.25782E+02    0.39415E-14
    0.26302E+02    0.34492E-14
    0.26834E+02    0.30181E-14
    0.27376E+02    0.26406E-14
    0.27929E+02    0.23103E-14
    0.28493E+02    0.20212E-14
    0.29069E+02    0.17682E-14
    0.29656E+02    0.15469E-14
    0.30255E+02    0.13533E-14
    0.30866E+02    0.11840E-14
    0.31490E+02    0.10360E-14
    0.32126E+02    0.90651E-15
    0.32775E+02    0.79327E-15
    0.33437E+02    0.69421E-15
    0.34112E+02    0.60753E-15
    0.34801E+02    0.53166E-15
    0.35504E+02    0.46526E-15
    0.36222E+02    0.40713E-15
    0.36953E+02    0.35623E-15
    0.37700E+02    0.31167E-15
    0.38462E+02    0.27264E-15
    0.39239E+02    0.23846E-15
    0.40031E+02    0.20854E-15
    0.40840E+02    0.18236E-15
    0.41665E+02    0.15944E-15
    0.42507E+02    0.13940E-15
    0.43365E+02    0.12188E-15
    0.44241E+02    0.10656E-15
    0.45135E+02    0.93164E-16
    0.46047E+02    0.81459E-16
    0.46977E+02    0.71231E-16
    0.47926E+02    0.62294E-16
    0.48894E+02    0.54483E-16
    0.49882E+02    0.47655E-16
    0.50890E+02    0.41685E-16
    0.51918E+02    0.36463E-16
    0.52966E+02    0.31894E-16
    0.54036E+02    0.27897E-16
    0.55128E+02    0.24399E-16
    0.56242E+02    0.21337E-16
    0.57378E+02    0.18657E-16
    0.58537E+02    0.16312E-16
    0.59720E+02    0.14259E-16
    0.60926E+02    0.12462E-16
    0.62157E+02    0.10892E-16
    0.63412E+02    0.95181E-17
    0.64693E+02    0.83175E-17
    0.66000E+02    0.72684E-17
    0.67334E+02    0.63517E-17
    0.68694E+02    0.55510E-17
    0.70082E+02    0.48515E-17
    0.71497E+02    0.42407E-17
    0.72942E+02    0.37071E-17
    0.74415E+02    0.32408E-17
    0.75918E+02    0.28333E-17
    0.77452E+02    0.24771E-17
    0.79017E+02    0.21656E-17
    0.80613E+02    0.18932E-17
    0.82241E+02    0.16549E-17
    0.83903E+02    0.14464E-17
    0.85598E+02    0.12641E-17
    0.87327E+02    0.11045E-17
    0.89091E+02    0.96498E-18
    0.90891E+02    0.84294E-18
    0.92727E+02    0.73626E-18
    0.94600E+02    0.64302E-18
    0.96511E+02    0.56155E-18
    0.98461E+02    0.49039E-18
    0.10045E+03    0.42823E-18
    0.10248E+03    0.37396E-18
    0.10455E+03    0.32657E-18
    0.10666E+03    0.28520E-18
    0.10882E+03    0.24909E-18
    0.11101E+03    0.21756E-18
    0.11326E+03    0.19002E-18
    0.11554E+03    0.16598E-18
    0.11788E+03    0.14499E-18
    0.12026E+03    0.12665E-18
    0.12269E+03    0.11063E-18
    0.12517E+03    0.96644E-19
    0.12770E+03    0.84424E-19
    0.13028E+03    0.73750E-19
    0.13291E+03    0.64426E-19
    0.13559E+03    0.56280E-19
    0.13833E+03    0.49163E-19
    0.14113E+03    0.42946E-19
    0.14398E+03    0.37514E-19
    0.14689E+03    0.32769E-19
    0.14985E+03    0.28623E-19
    0.15288E+03    0.25001E-19
    0.15597E+03    0.21837E-19
    0.15912E+03    0.19072E-19
    0.16233E+03    0.16656E-19
    0.16561E+03    0.14546E-19
    0.16896E+03    0.12702E-19
    0.17237E+03    0.11091E-19
    0.17585E+03    0.96829E-20
    0.17941E+03    0.84528E-20
    0.18303E+03    0.73781E-20
    0.18673E+03    0.64391E-20
    0.19050E+03    0.56187E-20
    0.19435E+03    0.49021E-20
    0.19828E+03    0.42762E-20
    0.20228E+03    0.37297E-20
    0.20637E+03    0.32526E-20
    0.21054E+03    0.28363E-20
    0.21479E+03    0.24730E-20
    0.21913E+03    0.21561E-20
    0.22356E+03    0.18797E-20
    0.22807E+03    0.16387E-20
    0.23268E+03    0.14286E-20
