#           k/h    P           
    0.41989E-01    0.26533E+01
    0.42838E-01    0.25406E+01
    0.43703E-01    0.24332E+01
    0.44586E-01    0.23309E+01
    0.45486E-01    0.22336E+01
    0.46405E-01    0.21409E+01
    0.47343E-01    0.20525E+01
    0.48299E-01    0.19683E+01
    0.49275E-01    0.18878E+01
    0.50270E-01    0.18108E+01
    0.51286E-01    0.17370E+01
    0.52322E-01    0.16660E+01
    0.53379E-01    0.15977E+01
    0.54457E-01    0.15318E+01
    0.55557E-01    0.14682E+01
    0.56680E-01    0.14068E+01
    0.57825E-01    0.13473E+01
    0.58993E-01    0.12896E+01
    0.60184E-01    0.12335E+01
    0.61400E-01    0.11790E+01
    0.62641E-01    0.11258E+01
    0.63906E-01    0.10737E+01
    0.65197E-01    0.10227E+01
    0.66514E-01    0.97272E+00
    0.67858E-01    0.92360E+00
    0.69229E-01    0.87539E+00
    0.70627E-01    0.82813E+00
    0.72054E-01    0.78187E+00
    0.73510E-01    0.73667E+00
    0.74994E-01    0.69255E+00
    0.76509E-01    0.64972E+00
    0.78055E-01    0.60822E+00
    0.79632E-01    0.56818E+00
    0.81241E-01    0.52976E+00
    0.82882E-01    0.49312E+00
    0.84556E-01    0.45844E+00
    0.86264E-01    0.42584E+00
    0.88007E-01    0.39537E+00
    0.89785E-01    0.36703E+00
    0.91598E-01    0.34080E+00
    0.93449E-01    0.31662E+00
    0.95337E-01    0.29446E+00
    0.97263E-01    0.27430E+00
    0.99227E-01    0.25610E+00
    0.10123E+00    0.23972E+00
    0.10328E+00    0.22499E+00
    0.10536E+00    0.21164E+00
    0.10749E+00    0.19939E+00
    0.10966E+00    0.18800E+00
    0.11188E+00    0.17730E+00
    0.11414E+00    0.16717E+00
    0.11644E+00    0.15754E+00
    0.11880E+00    0.14831E+00
    0.12120E+00    0.13936E+00
    0.12365E+00    0.13059E+00
    0.12614E+00    0.12194E+00
    0.12869E+00    0.11339E+00
    0.13129E+00    0.10498E+00
    0.13394E+00    0.96754E-01
    0.13665E+00    0.88809E-01
    0.13941E+00    0.81260E-01
    0.14223E+00    0.74222E-01
    0.14510E+00    0.67761E-01
    0.14803E+00    0.61881E-01
    0.15102E+00    0.56564E-01
    0.15407E+00    0.51807E-01
    0.15718E+00    0.47624E-01
    0.16036E+00    0.43996E-01
    0.16360E+00    0.40837E-01
    0.16690E+00    0.38025E-01
    0.17028E+00    0.35458E-01
    0.17371E+00    0.33067E-01
    0.17722E+00    0.30804E-01
    0.18080E+00    0.28631E-01
    0.18446E+00    0.26521E-01
    0.18818E+00    0.24451E-01
    0.19198E+00    0.22407E-01
    0.19586E+00    0.20408E-01
    0.19982E+00    0.18514E-01
    0.20386E+00    0.16772E-01
    0.20797E+00    0.15192E-01
    0.21218E+00    0.13778E-01
    0.21646E+00    0.12545E-01
    0.22083E+00    0.11486E-01
    0.22530E+00    0.10569E-01
    0.22985E+00    0.97511E-02
    0.23449E+00    0.89984E-02
    0.23923E+00    0.82935E-02
    0.24406E+00    0.76277E-02
    0.24899E+00    0.69834E-02
    0.25402E+00    0.63535E-02
    0.25915E+00    0.57542E-02
    0.26439E+00    0.51985E-02
    0.26973E+00    0.46926E-02
    0.27518E+00    0.42448E-02
    0.28074E+00    0.38574E-02
    0.28641E+00    0.35210E-02
    0.29219E+00    0.32186E-02
    0.29810E+00    0.29427E-02
    0.30412E+00    0.26887E-02
    0.31026E+00    0.24471E-02
    0.31653E+00    0.22175E-02
    0.32292E+00    0.20025E-02
    0.32945E+00    0.18048E-02
    0.33610E+00    0.16282E-02
    0.34289E+00    0.14747E-02
    0.34982E+00    0.13377E-02
    0.35689E+00    0.12147E-02
    0.36409E+00    0.11033E-02
    0.37145E+00    0.99984E-03
    0.37895E+00    0.90357E-03
    0.38661E+00    0.81417E-03
    0.39442E+00    0.73283E-03
    0.40239E+00    0.66124E-03
    0.41052E+00    0.59683E-03
    0.41881E+00    0.53939E-03
    0.42727E+00    0.48746E-03
    0.43590E+00    0.43996E-03
    0.44471E+00    0.39616E-03
    0.45369E+00    0.35618E-03
    0.46286E+00    0.32058E-03
    0.47221E+00    0.28845E-03
    0.48174E+00    0.25978E-03
    0.49148E+00    0.23389E-03
    0.50141E+00    0.21043E-03
    0.51153E+00    0.18897E-03
    0.52187E+00    0.16978E-03
    0.53241E+00    0.15239E-03
    0.54317E+00    0.13686E-03
    0.55414E+00    0.12296E-03
    0.56533E+00    0.11029E-03
    0.57675E+00    0.98950E-04
    0.58840E+00    0.88682E-04
    0.60029E+00    0.79466E-04
    0.61242E+00    0.71195E-04
    0.62479E+00    0.63773E-04
    0.63741E+00    0.57113E-04
    0.65029E+00    0.51136E-04
    0.66342E+00    0.45773E-04
    0.67683E+00    0.40961E-04
    0.69050E+00    0.36644E-04
    0.70445E+00    0.32771E-04
    0.71868E+00    0.29297E-04
    0.73320E+00    0.26182E-04
    0.74801E+00    0.23391E-04
    0.76312E+00    0.20890E-04
    0.77854E+00    0.18651E-04
    0.79426E+00    0.16647E-04
    0.81031E+00    0.14854E-04
    0.82668E+00    0.13250E-04
    0.84338E+00    0.11816E-04
    0.86041E+00    0.10534E-04
    0.87780E+00    0.93889E-05
    0.89553E+00    0.83662E-05
    0.91362E+00    0.74531E-05
    0.93208E+00    0.66379E-05
    0.95091E+00    0.59104E-05
    0.97011E+00    0.52613E-05
    0.98971E+00    0.46823E-05
    0.10097E+01    0.41660E-05
    0.10301E+01    0.37057E-05
    0.10509E+01    0.32955E-05
    0.10721E+01    0.29299E-05
    0.10938E+01    0.26043E-05
    0.11159E+01    0.23143E-05
    0.11384E+01    0.20561E-05
    0.11614E+01    0.18263E-05
    0.11849E+01    0.16218E-05
    0.12088E+01    0.14399E-05
    0.12333E+01    0.12780E-05
    0.12582E+01    0.11342E-05
    0.12836E+01    0.10063E-05
    0.13095E+01    0.89260E-06
    0.13360E+01    0.79160E-06
    0.13630E+01    0.70188E-06
    0.13905E+01    0.62221E-06
    0.14186E+01    0.55146E-06
    0.14472E+01    0.48866E-06
    0.14765E+01    0.43293E-06
    0.15063E+01    0.38348E-06
    0.15367E+01    0.33961E-06
    0.15678E+01    0.30070E-06
    0.15994E+01    0.26621E-06
    0.16318E+01    0.23562E-06
    0.16647E+01    0.20851E-06
    0.16984E+01    0.18449E-06
    0.17327E+01    0.16321E-06
    0.17677E+01    0.14435E-06
    0.18034E+01    0.12765E-06
    0.18398E+01    0.11286E-06
    0.18770E+01    0.99769E-07
    0.19149E+01    0.88179E-07
    0.19536E+01    0.77921E-07
    0.19930E+01    0.68845E-07
    0.20333E+01    0.60815E-07
    0.20744E+01    0.53712E-07
    0.21163E+01    0.47432E-07
