#    L    TT             EE             BB             TE             PP             TP             EP          
    85    0.23532E+04    0.62421E+00    0.00000E+00   -0.16540E+02    0.10829E-06    0.43899E-03   -0.95075E-06
    86    0.23844E+04    0.64054E+00    0.00000E+00   -0.17213E+02    0.10749E-06    0.43307E-03   -0.93293E-06
    87    0.24160E+04    0.65690E+00    0.00000E+00   -0.17895E+02    0.10670E-06    0.42719E-03   -0.92088E-06
    88    0.24477E+04    0.67328E+00    0.00000E+00   -0.18585E+02    0.10592E-06    0.42138E-03   -0.91366E-06
    89    0.24798E+04    0.68962E+00    0.00000E+00   -0.19283E+02    0.10513E-06    0.41566E-03   -0.91033E-06
    90    0.25122E+04    0.70588E+00    0.00000E+00   -0.19985E+02    0.10436E-06    0.41005E-03   -0.90996E-06
    91    0.25448E+04    0.72201E+00    0.00000E+00   -0.20688E+02    0.10359E-06    0.40459E-03   -0.91172E-06
    92    0.25778E+04    0.73801E+00    0.00000E+00   -0.21394E+02    0.10282E-06    0.39926E-03   -0.91531E-06
    93    0.26111E+04    0.75385E+00    0.00000E+00   -0.22101E+02    0.10206E-06    0.39407E-03   -0.92054E-06
    94    0.26446E+04    0.76950E+00    0.00000E+00   -0.22809E+02    0.10130E-06    0.38901E-03   -0.92722E-06
    95    0.26783E+04    0.78497E+00    0.00000E+00   -0.23517E+02    0.10055E-06    0.38408E-03   -0.93516E-06
    96    0.27122E+04    0.80022E+00    0.00000E+00   -0.24224E+02    0.99807E-07    0.37926E-03   -0.94418E-06
    97    0.27465E+04    0.81526E+00    0.00000E+00   -0.24931E+02    0.99066E-07    0.37457E-03   -0.95409E-06
    98    0.27811E+04    0.83007E+00    0.00000E+00   -0.25635E+02    0.98331E-07    0.36999E-03   -0.96470E-06
    99    0.28158E+04    0.84460E+00    0.00000E+00   -0.26338E+02    0.97601E-07    0.36552E-03   -0.97583E-06
   100    0.28508E+04    0.85887E+00    0.00000E+00   -0.27037E+02    0.96877E-07    0.36116E-03   -0.98729E-06
   101    0.28860E+04    0.87292E+00    0.00000E+00   -0.27734E+02    0.96158E-07    0.35690E-03   -0.99890E-06
   102    0.29217E+04    0.88662E+00    0.00000E+00   -0.28426E+02    0.95444E-07    0.35274E-03   -0.10105E-05
   103    0.29574E+04    0.90002E+00    0.00000E+00   -0.29115E+02    0.94736E-07    0.34867E-03   -0.10218E-05
   104    0.29933E+04    0.91314E+00    0.00000E+00   -0.29797E+02    0.94033E-07    0.34469E-03   -0.10328E-05
   105    0.30294E+04    0.92588E+00    0.00000E+00   -0.30474E+02    0.93336E-07    0.34080E-03   -0.10431E-05
   106    0.30658E+04    0.93834E+00    0.00000E+00   -0.31145E+02    0.92645E-07    0.33698E-03   -0.10526E-05
