#           k/h    P           
    0.12120E+00    0.13459E+00
    0.12365E+00    0.12613E+00
    0.12614E+00    0.11779E+00
    0.12869E+00    0.10955E+00
    0.13129E+00    0.10145E+00
    0.13394E+00    0.93514E-01
    0.13665E+00    0.85842E-01
    0.13941E+00    0.78540E-01
    0.14223E+00    0.71722E-01
    0.14510E+00    0.65457E-01
    0.14803E+00    0.59753E-01
    0.15102E+00    0.54591E-01
    0.15407E+00    0.49966E-01
    0.15718E+00    0.45892E-01
    0.16036E+00    0.42358E-01
    0.16360E+00    0.39287E-01
    0.16690E+00    0.36561E-01
    0.17028E+00    0.34080E-01
    0.17371E+00    0.31774E-01
    0.17722E+00    0.29596E-01
    0.18080E+00    0.27509E-01
    0.18446E+00    0.25487E-01
    0.18818E+00    0.23506E-01
    0.19198E+00    0.21550E-01
    0.19586E+00    0.19633E-01
    0.19982E+00    0.17811E-01
    0.20386E+00    0.16131E-01
    0.20797E+00    0.14606E-01
    0.21218E+00    0.13239E-01
    0.21646E+00    0.12043E-01
    0.22083E+00    0.11016E-01
    0.22530E+00    0.10128E-01
    0.22985E+00    0.93401E-02
    0.23449E+00    0.86171E-02
    0.23923E+00    0.79411E-02
    0.24406E+00    0.73043E-02
    0.24899E+00    0.66900E-02
    0.25402E+00    0.60888E-02
    0.25915E+00    0.55151E-02
    0.26439E+00    0.49821E-02
    0.26973E+00    0.44956E-02
    0.27518E+00    0.40637E-02
    0.28074E+00    0.36895E-02
    0.28641E+00    0.33655E-02
    0.29219E+00    0.30753E-02
    0.29810E+00    0.28107E-02
    0.30412E+00    0.25681E-02
    0.31026E+00    0.23379E-02
    0.31653E+00    0.21190E-02
    0.32292E+00    0.19136E-02
    0.32945E+00    0.17244E-02
    0.33610E+00    0.15547E-02
    0.34289E+00    0.14072E-02
    0.34982E+00    0.12760E-02
    0.35689E+00    0.11580E-02
    0.36409E+00    0.10517E-02
    0.37145E+00    0.95311E-03
    0.37895E+00    0.86140E-03
    0.38661E+00    0.77621E-03
    0.39442E+00    0.69836E-03
    0.40239E+00    0.62986E-03
    0.41052E+00    0.56829E-03
    0.41881E+00    0.51338E-03
    0.42727E+00    0.46387E-03
    0.43590E+00    0.41862E-03
    0.44471E+00    0.37699E-03
    0.45369E+00    0.33881E-03
    0.46286E+00    0.30488E-03
    0.47221E+00    0.27423E-03
    0.48174E+00    0.24689E-03
    0.49148E+00    0.22222E-03
    0.50141E+00    0.19993E-03
    0.51153E+00    0.17949E-03
    0.52187E+00    0.16123E-03
    0.53241E+00    0.14468E-03
    0.54317E+00    0.12990E-03
    0.55414E+00    0.11668E-03
    0.56533E+00    0.10464E-03
    0.57675E+00    0.93854E-04
    0.58840E+00    0.84102E-04
    0.60029E+00    0.75341E-04
    0.61242E+00    0.67483E-04
    0.62479E+00    0.60434E-04
    0.63741E+00    0.54110E-04
    0.65029E+00    0.48437E-04
    0.66342E+00    0.43348E-04
    0.67683E+00    0.38783E-04
    0.69050E+00    0.34688E-04
    0.70445E+00    0.31016E-04
    0.71868E+00    0.27722E-04
    0.73320E+00    0.24770E-04
    0.74801E+00    0.22125E-04
    0.76312E+00    0.19755E-04
    0.77854E+00    0.17634E-04
    0.79426E+00    0.15736E-04
    0.81031E+00    0.14038E-04
    0.82668E+00    0.12519E-04
    0.84338E+00    0.11162E-04
    0.86041E+00    0.99491E-05
    0.87780E+00    0.88658E-05
    0.89553E+00    0.78985E-05
    0.91362E+00    0.70350E-05
    0.93208E+00    0.62643E-05
    0.95091E+00    0.55766E-05
    0.97011E+00    0.49633E-05
    0.98971E+00    0.44162E-05
    0.10097E+01    0.39285E-05
    0.10301E+01    0.34939E-05
    0.10509E+01    0.31065E-05
    0.10721E+01    0.27614E-05
    0.10938E+01    0.24541E-05
    0.11159E+01    0.21804E-05
    0.11384E+01    0.19368E-05
    0.11614E+01    0.17201E-05
    0.11849E+01    0.15272E-05
    0.12088E+01    0.13556E-05
    0.12333E+01    0.12031E-05
    0.12582E+01    0.10675E-05
    0.12836E+01    0.94693E-06
    0.13095E+01    0.83982E-06
    0.13360E+01    0.74467E-06
    0.13630E+01    0.66016E-06
    0.13905E+01    0.58512E-06
    0.14186E+01    0.51851E-06
    0.14472E+01    0.45939E-06
    0.14765E+01    0.40693E-06
    0.15063E+01    0.36039E-06
    0.15367E+01    0.31911E-06
    0.15678E+01    0.28251E-06
    0.15994E+01    0.25007E-06
    0.16318E+01    0.22131E-06
    0.16647E+01    0.19582E-06
    0.16984E+01    0.17323E-06
    0.17327E+01    0.15323E-06
    0.17677E+01    0.13551E-06
    0.18034E+01    0.11981E-06
    0.18398E+01    0.10592E-06
    0.18770E+01    0.93620E-07
    0.19149E+01    0.82733E-07
    0.19536E+01    0.73099E-07
    0.19930E+01    0.64576E-07
    0.20333E+01    0.57036E-07
    0.20744E+01    0.50369E-07
    0.21163E+01    0.44474E-07
    0.21590E+01    0.39262E-07
    0.22026E+01    0.34656E-07
    0.22471E+01    0.30586E-07
    0.22925E+01    0.26990E-07
    0.23388E+01    0.23814E-07
    0.23861E+01    0.21008E-07
    0.24343E+01    0.18531E-07
    0.24835E+01    0.16344E-07
    0.25336E+01    0.14413E-07
    0.25848E+01    0.12709E-07
    0.26370E+01    0.11204E-07
    0.26903E+01    0.98765E-08
    0.27447E+01    0.87051E-08
    0.28001E+01    0.76715E-08
    0.28567E+01    0.67598E-08
    0.29144E+01    0.59556E-08
    0.29733E+01    0.52464E-08
    0.30333E+01    0.46211E-08
    0.30946E+01    0.40698E-08
    0.31571E+01    0.35838E-08
    0.32209E+01    0.31555E-08
    0.32860E+01    0.27780E-08
    0.33523E+01    0.24454E-08
    0.34201E+01    0.21524E-08
    0.34892E+01    0.18944E-08
    0.35596E+01    0.16671E-08
    0.36316E+01    0.14669E-08
    0.37049E+01    0.12906E-08
    0.37798E+01    0.11354E-08
    0.38561E+01    0.99878E-09
    0.39340E+01    0.87850E-09
    0.40135E+01    0.77263E-09
    0.40946E+01    0.67946E-09
    0.41773E+01    0.59746E-09
    0.42617E+01    0.52531E-09
    0.43478E+01    0.46183E-09
    0.44356E+01    0.40599E-09
    0.45252E+01    0.35686E-09
    0.46166E+01    0.31365E-09
    0.47099E+01    0.27564E-09
    0.48050E+01    0.24222E-09
    0.49021E+01    0.21284E-09
    0.50011E+01    0.18700E-09
    0.51021E+01    0.16428E-09
    0.52052E+01    0.14431E-09
    0.53104E+01    0.12676E-09
    0.54176E+01    0.11134E-09
    0.55271E+01    0.97780E-10
    0.56387E+01    0.85867E-10
    0.57526E+01    0.75400E-10
    0.58689E+01    0.66204E-10
    0.59874E+01    0.58125E-10
    0.61084E+01    0.51029E-10
    0.62318E+01    0.44796E-10
    0.63577E+01    0.39321E-10
    0.64861E+01    0.34514E-10
    0.66171E+01    0.30292E-10
    0.67508E+01    0.26585E-10
    0.68872E+01    0.23331E-10
    0.70263E+01    0.20473E-10
    0.71682E+01    0.17964E-10
    0.73130E+01    0.15762E-10
    0.74608E+01    0.13828E-10
    0.76115E+01    0.12131E-10
    0.77653E+01    0.10642E-10
    0.79221E+01    0.93348E-11
    0.80822E+01    0.81876E-11
    0.82454E+01    0.71810E-11
    0.84120E+01    0.62978E-11
    0.85819E+01    0.55229E-11
    0.87553E+01    0.48432E-11
    0.89322E+01    0.42469E-11
    0.91126E+01    0.37239E-11
    0.92967E+01    0.32652E-11
    0.94845E+01    0.28629E-11
    0.96761E+01    0.25102E-11
    0.98716E+01    0.22008E-11
    0.10071E+02    0.19295E-11
    0.10274E+02    0.16916E-11
    0.10482E+02    0.14829E-11
    0.10694E+02    0.13000E-11
    0.10910E+02    0.11395E-11
    0.11130E+02    0.99877E-12
    0.11355E+02    0.87536E-12
    0.11584E+02    0.76715E-12
    0.11818E+02    0.67226E-12
    0.12057E+02    0.58906E-12
    0.12301E+02    0.51612E-12
    0.12549E+02    0.45219E-12
    0.12803E+02    0.39616E-12
    0.13061E+02    0.34706E-12
    0.13325E+02    0.30404E-12
    0.13594E+02    0.26634E-12
    0.13869E+02    0.23332E-12
    0.14149E+02    0.20439E-12
    0.14435E+02    0.17905E-12
    0.14727E+02    0.15686E-12
    0.15024E+02    0.13741E-12
    0.15328E+02    0.12037E-12
    0.15637E+02    0.10545E-12
    0.15953E+02    0.92369E-13
    0.16275E+02    0.80908E-13
    0.16604E+02    0.70865E-13
    0.16940E+02    0.62064E-13
    0.17282E+02    0.54352E-13
    0.17631E+02    0.47594E-13
    0.17987E+02    0.41673E-13
    0.18351E+02    0.36486E-13
    0.18721E+02    0.31942E-13
    0.19099E+02    0.27962E-13
    0.19485E+02    0.24477E-13
    0.19879E+02    0.21426E-13
    0.20280E+02    0.18754E-13
    0.20690E+02    0.16415E-13
    0.21108E+02    0.14368E-13
    0.21535E+02    0.12576E-13
    0.21970E+02    0.11008E-13
    0.22413E+02    0.96349E-14
    0.22866E+02    0.84333E-14
    0.23328E+02    0.73816E-14
    0.23799E+02    0.64611E-14
    0.24280E+02    0.56554E-14
    0.24771E+02    0.49502E-14
    0.25271E+02    0.43330E-14
    0.25782E+02    0.37928E-14
    0.26302E+02    0.33200E-14
    0.26834E+02    0.29061E-14
    0.27376E+02    0.25438E-14
    0.27929E+02    0.22266E-14
    0.28493E+02    0.19489E-14
    0.29069E+02    0.17057E-14
    0.29656E+02    0.14928E-14
    0.30255E+02    0.13064E-14
    0.30866E+02    0.11431E-14
    0.31490E+02    0.10002E-14
    0.32126E+02    0.87499E-15
    0.32775E+02    0.76541E-15
    0.33437E+02    0.66951E-15
    0.34112E+02    0.58559E-15
    0.34801E+02    0.51218E-15
    0.35504E+02    0.44796E-15
    0.36222E+02    0.39181E-15
    0.36953E+02    0.34271E-15
    0.37700E+02    0.29978E-15
    0.38462E+02    0.26225E-15
    0.39239E+02    0.22944E-15
    0.40031E+02    0.20076E-15
    0.40840E+02    0.17567E-15
    0.41665E+02    0.15373E-15
    0.42507E+02    0.13452E-15
    0.43365E+02    0.11771E-15
    0.44241E+02    0.10299E-15
    0.45135E+02    0.90106E-16
    0.46047E+02    0.78821E-16
    0.46977E+02    0.68937E-16
    0.47926E+02    0.60281E-16
    0.48894E+02    0.52702E-16
    0.49882E+02    0.46069E-16
    0.50890E+02    0.40266E-16
    0.51918E+02    0.35190E-16
    0.52966E+02    0.30753E-16
    0.54036E+02    0.26875E-16
    0.55128E+02    0.23486E-16
    0.56242E+02    0.20526E-16
    0.57378E+02    0.17940E-16
    0.58537E+02    0.15681E-16
    0.59720E+02    0.13709E-16
    0.60926E+02    0.11986E-16
    0.62157E+02    0.10480E-16
    0.63412E+02    0.91639E-17
    0.64693E+02    0.80134E-17
    0.66000E+02    0.70076E-17
    0.67334E+02    0.61281E-17
    0.68694E+02    0.53590E-17
    0.70082E+02    0.46862E-17
    0.71497E+02    0.40977E-17
    0.72942E+02    0.35830E-17
    0.74415E+02    0.31326E-17
    0.75918E+02    0.27387E-17
    0.77452E+02    0.23941E-17
    0.79017E+02    0.20926E-17
    0.80613E+02    0.18289E-17
    0.82241E+02    0.15982E-17
    0.83903E+02    0.13964E-17
    0.85598E+02    0.12199E-17
    0.87327E+02    0.10656E-17
    0.89091E+02    0.93062E-18
    0.90891E+02    0.81268E-18
    0.92727E+02    0.70965E-18
    0.94600E+02    0.61966E-18
    0.96511E+02    0.54110E-18
    0.98461E+02    0.47252E-18
    0.10045E+03    0.41268E-18
    0.10248E+03    0.36046E-18
    0.10455E+03    0.31491E-18
    0.10666E+03    0.27517E-18
    0.10882E+03    0.24049E-18
    0.11101E+03    0.21022E-18
    0.11326E+03    0.18377E-18
    0.11554E+03    0.16065E-18
    0.11788E+03    0.14044E-18
    0.12026E+03    0.12277E-18
    0.12269E+03    0.10731E-18
    0.12517E+03    0.93780E-19
    0.12770E+03    0.81939E-19
    0.13028E+03    0.71576E-19
    0.13291E+03    0.62507E-19
    0.13559E+03    0.54576E-19
    0.13833E+03    0.47641E-19
    0.14113E+03    0.41581E-19
    0.14398E+03    0.36287E-19
    0.14689E+03    0.31664E-19
    0.14985E+03    0.27627E-19
    0.15288E+03    0.24104E-19
    0.15597E+03    0.21030E-19
    0.15912E+03    0.18349E-19
    0.16233E+03    0.16009E-19
    0.16561E+03    0.13968E-19
    0.16896E+03    0.12187E-19
    0.17237E+03    0.10634E-19
    0.17585E+03    0.92782E-20
    0.17941E+03    0.80954E-20
    0.18303E+03    0.70632E-20
    0.18673E+03    0.61626E-20
    0.19050E+03    0.53767E-20
    0.19435E+03    0.46908E-20
    0.19828E+03    0.40924E-20
    0.20228E+03    0.35702E-20
    0.20637E+03    0.31146E-20
    0.21054E+03    0.27171E-20
    0.21479E+03    0.23702E-20
    0.21913E+03    0.20677E-20
    0.22356E+03    0.18037E-20
    0.22807E+03    0.15734E-20
    0.23268E+03    0.13725E-20
