#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.130714E-04   0.476354E+06   0.476354E+06   0.635130E+06   0.635129E+06   0.476505E+06   0.476365E+06   0.476354E+06   0.483663E+06  -0.602183E+00   0.475029E+06   0.475029E+06   0.290997E+00
   0.135142E-04   0.476354E+06   0.476354E+06   0.635129E+06   0.635128E+06   0.476505E+06   0.476365E+06   0.476354E+06   0.483663E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.300855E+00
   0.139721E-04   0.476354E+06   0.476354E+06   0.635128E+06   0.635127E+06   0.476505E+06   0.476365E+06   0.476354E+06   0.483663E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.311048E+00
   0.144454E-04   0.476354E+06   0.476354E+06   0.635127E+06   0.635126E+06   0.476505E+06   0.476365E+06   0.476354E+06   0.483663E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.321585E+00
   0.149348E-04   0.476354E+06   0.476354E+06   0.635126E+06   0.635126E+06   0.476505E+06   0.476365E+06   0.476354E+06   0.483663E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.332480E+00
   0.154408E-04   0.476354E+06   0.476354E+06   0.635126E+06   0.635125E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483663E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.343744E+00
   0.159639E-04   0.476354E+06   0.476354E+06   0.635125E+06   0.635124E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483663E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.355390E+00
   0.165047E-04   0.476354E+06   0.476354E+06   0.635124E+06   0.635123E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483663E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.367430E+00
   0.170639E-04   0.476354E+06   0.476354E+06   0.635122E+06   0.635121E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483663E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.379878E+00
   0.176420E-04   0.476354E+06   0.476354E+06   0.635121E+06   0.635120E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483663E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.392747E+00
   0.182397E-04   0.476354E+06   0.476354E+06   0.635120E+06   0.635119E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483663E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.406053E+00
   0.188576E-04   0.476354E+06   0.476354E+06   0.635119E+06   0.635117E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483662E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.419809E+00
   0.194965E-04   0.476354E+06   0.476354E+06   0.635117E+06   0.635116E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483662E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.434032E+00
   0.201570E-04   0.476354E+06   0.476354E+06   0.635116E+06   0.635114E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483662E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.448736E+00
   0.208399E-04   0.476354E+06   0.476354E+06   0.635114E+06   0.635112E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483662E+06  -0.602182E+00   0.475029E+06   0.475029E+06   0.463939E+00
   0.215459E-04   0.476354E+06   0.476354E+06   0.635112E+06   0.635110E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483662E+06  -0.602182E+00   0.475028E+06   0.475028E+06   0.479656E+00
   0.222758E-04   0.476354E+06   0.476354E+06   0.635110E+06   0.635109E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483662E+06  -0.602182E+00   0.475028E+06   0.475028E+06   0.495906E+00
   0.230305E-04   0.476354E+06   0.476354E+06   0.635108E+06   0.635106E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483662E+06  -0.602181E+00   0.475028E+06   0.475028E+06   0.512706E+00
   0.238108E-04   0.476354E+06   0.476354E+06   0.635106E+06   0.635104E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483662E+06  -0.602181E+00   0.475028E+06   0.475028E+06   0.530076E+00
   0.246174E-04   0.476354E+06   0.476354E+06   0.635104E+06   0.635102E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483662E+06  -0.602181E+00   0.475028E+06   0.475028E+06   0.548034E+00
   0.254514E-04   0.476354E+06   0.476354E+06   0.635102E+06   0.635099E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483662E+06  -0.602181E+00   0.475028E+06   0.475028E+06   0.566601E+00
   0.263137E-04   0.476354E+06   0.476354E+06   0.635099E+06   0.635096E+06   0.476504E+06   0.476365E+06   0.476354E+06   0.483662E+06  -0.602181E+00   0.475028E+06   0.475028E+06   0.585796E+00
   0.272052E-04   0.476354E+06   0.476354E+06   0.635096E+06   0.635093E+06   0.476503E+06   0.476365E+06   0.476354E+06   0.483662E+06  -0.602181E+00   0.475028E+06   0.475028E+06   0.605642E+00
   0.281268E-04   0.476354E+06   0.476353E+06   0.635093E+06   0.635090E+06   0.476503E+06   0.476364E+06   0.476354E+06   0.483662E+06  -0.602181E+00   0.475028E+06   0.475028E+06   0.626160E+00
   0.290797E-04   0.476353E+06   0.476353E+06   0.635090E+06   0.635087E+06   0.476503E+06   0.476364E+06   0.476353E+06   0.483661E+06  -0.602180E+00   0.475028E+06   0.475028E+06   0.647373E+00
   0.300649E-04   0.476353E+06   0.476353E+06   0.635086E+06   0.635083E+06   0.476503E+06   0.476364E+06   0.476353E+06   0.483661E+06  -0.602180E+00   0.475028E+06   0.475028E+06   0.669305E+00
   0.310835E-04   0.476353E+06   0.476353E+06   0.635083E+06   0.635079E+06   0.476503E+06   0.476364E+06   0.476353E+06   0.483661E+06  -0.602180E+00   0.475028E+06   0.475028E+06   0.691980E+00
   0.321365E-04   0.476353E+06   0.476353E+06   0.635079E+06   0.635075E+06   0.476503E+06   0.476364E+06   0.476353E+06   0.483661E+06  -0.602180E+00   0.475028E+06   0.475028E+06   0.715423E+00
   0.332253E-04   0.476353E+06   0.476353E+06   0.635075E+06   0.635071E+06   0.476503E+06   0.476364E+06   0.476353E+06   0.483661E+06  -0.602180E+00   0.475028E+06   0.475028E+06   0.739660E+00
   0.343509E-04   0.476353E+06   0.476353E+06   0.635070E+06   0.635066E+06   0.476503E+06   0.476364E+06   0.476353E+06   0.483661E+06  -0.602180E+00   0.475027E+06   0.475027E+06   0.764718E+00
   0.355147E-04   0.476353E+06   0.476353E+06   0.635066E+06   0.635061E+06   0.476502E+06   0.476364E+06   0.476353E+06   0.483660E+06  -0.602179E+00   0.475027E+06   0.475027E+06   0.790625E+00
   0.367178E-04   0.476353E+06   0.476353E+06   0.635060E+06   0.635055E+06   0.476502E+06   0.476364E+06   0.476353E+06   0.483660E+06  -0.602179E+00   0.475027E+06   0.475027E+06   0.817410E+00
   0.379618E-04   0.476353E+06   0.476352E+06   0.635055E+06   0.635049E+06   0.476502E+06   0.476364E+06   0.476353E+06   0.483660E+06  -0.602179E+00   0.475027E+06   0.475027E+06   0.845102E+00
   0.392479E-04   0.476352E+06   0.476352E+06   0.635049E+06   0.635043E+06   0.476502E+06   0.476363E+06   0.476352E+06   0.483660E+06  -0.602179E+00   0.475027E+06   0.475027E+06   0.873733E+00
   0.405775E-04   0.476352E+06   0.476352E+06   0.635043E+06   0.635037E+06   0.476502E+06   0.476363E+06   0.476352E+06   0.483660E+06  -0.602178E+00   0.475027E+06   0.475027E+06   0.903333E+00
   0.419522E-04   0.476352E+06   0.476352E+06   0.635036E+06   0.635030E+06   0.476501E+06   0.476363E+06   0.476352E+06   0.483659E+06  -0.602178E+00   0.475027E+06   0.475027E+06   0.933936E+00
   0.433735E-04   0.476352E+06   0.476352E+06   0.635029E+06   0.635022E+06   0.476501E+06   0.476363E+06   0.476352E+06   0.483659E+06  -0.602178E+00   0.475026E+06   0.475026E+06   0.965576E+00
   0.448430E-04   0.476352E+06   0.476352E+06   0.635021E+06   0.635014E+06   0.476501E+06   0.476363E+06   0.476352E+06   0.483659E+06  -0.602177E+00   0.475026E+06   0.475026E+06   0.998287E+00
