#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.11114E+04    0.36860E+01    0.13299E-02    0.36860E+01    0.56055E-01   -0.69784E-05    0.13299E-02   -0.69784E-05    0.91938E-08
     3    0.10480E+04    0.45446E+01    0.94642E-03    0.45446E+01    0.91148E-01   -0.60146E-05    0.94642E-03   -0.60146E-05    0.55924E-08
     4    0.98547E+03    0.46453E+01    0.72031E-03    0.46453E+01    0.10242E+00   -0.46884E-05    0.72031E-03   -0.46884E-05    0.38714E-08
     5    0.93620E+03    0.42966E+01    0.57159E-03    0.42966E+01    0.90988E-01   -0.33777E-05    0.57159E-03   -0.33777E-05    0.28808E-08
     6    0.90014E+03    0.37370E+01    0.46685E-03    0.37370E+01    0.67447E-01   -0.22198E-05    0.46685E-03   -0.22198E-05    0.22453E-08
     7    0.87506E+03    0.31188E+01    0.38951E-03    0.31188E+01    0.43118E-01   -0.12763E-05    0.38951E-03   -0.12763E-05    0.18083E-08
     8    0.85818E+03    0.25310E+01    0.33043E-03    0.25310E+01    0.24930E-01   -0.56560E-06    0.33043E-03   -0.56560E-06    0.14923E-08
     9    0.84793E+03    0.20258E+01    0.28411E-03    0.20258E+01    0.14527E-01   -0.79774E-07    0.28411E-03   -0.79774E-07    0.12553E-08
    10    0.84276E+03    0.16303E+01    0.24707E-03    0.16303E+01    0.10069E-01    0.20763E-06    0.24707E-03    0.20763E-06    0.10720E-08
    11    0.84146E+03    0.13519E+01    0.21708E-03    0.13519E+01    0.86503E-02    0.33530E-06    0.21708E-03    0.33530E-06    0.92716E-09
    12    0.84359E+03    0.11842E+01    0.19236E-03    0.11842E+01    0.80772E-02    0.34688E-06    0.19236E-03    0.34688E-06    0.81007E-09
    13    0.84780E+03    0.11091E+01    0.17181E-03    0.11091E+01    0.73198E-02    0.28389E-06    0.17181E-03    0.28389E-06    0.71423E-09
    14    0.85366E+03    0.11042E+01    0.15449E-03    0.11042E+01    0.64471E-02    0.18450E-06    0.15449E-03    0.18450E-06    0.63445E-09
    15    0.86104E+03    0.11462E+01    0.13975E-03    0.11462E+01    0.57496E-02    0.76497E-07    0.13975E-03    0.76497E-07    0.56739E-09
    16    0.86975E+03    0.12140E+01    0.12701E-03    0.12140E+01    0.54652E-02   -0.17913E-07    0.12701E-03   -0.17913E-07    0.51035E-09
    17    0.87961E+03    0.12912E+01    0.11595E-03    0.12912E+01    0.56183E-02   -0.88372E-07    0.11595E-03   -0.88372E-07    0.46146E-09
    18    0.88978E+03    0.13658E+01    0.10627E-03    0.13658E+01    0.59867E-02   -0.12949E-06    0.10627E-03   -0.12949E-06    0.41919E-09
    19    0.90154E+03    0.14333E+01    0.97728E-04    0.14333E+01    0.64214E-02   -0.14386E-06    0.97728E-04   -0.14386E-06    0.38239E-09
    20    0.91361E+03    0.14893E+01    0.90126E-04    0.14893E+01    0.68770E-02   -0.13660E-06    0.90126E-04   -0.13660E-06    0.35010E-09
    21    0.92615E+03    0.15370E+01    0.83330E-04    0.15370E+01    0.73805E-02   -0.11499E-06    0.83330E-04   -0.11499E-06    0.32163E-09
    22    0.93918E+03    0.15801E+01    0.77239E-04    0.15801E+01    0.80561E-02   -0.86586E-07    0.77239E-04   -0.86586E-07    0.29641E-09
    23    0.95248E+03    0.16213E+01    0.71773E-04    0.16213E+01    0.89849E-02   -0.57763E-07    0.71773E-04   -0.57763E-07    0.27397E-09
    24    0.96617E+03    0.16630E+01    0.66862E-04    0.16630E+01    0.10190E-01   -0.33851E-07    0.66862E-04   -0.33851E-07    0.25387E-09
    25    0.98025E+03    0.17075E+01    0.62424E-04    0.17075E+01    0.11675E-01   -0.17073E-07    0.62424E-04   -0.17073E-07    0.23582E-09
    26    0.99455E+03    0.17573E+01    0.58388E-04    0.17573E+01    0.13401E-01   -0.84564E-08    0.58388E-04   -0.84564E-08    0.21955E-09
    27    0.10092E+04    0.18095E+01    0.54724E-04    0.18095E+01    0.15336E-01   -0.73437E-08    0.54724E-04   -0.73437E-08    0.20484E-09
    28    0.10241E+04    0.18615E+01    0.51405E-04    0.18615E+01    0.17477E-01   -0.12323E-07    0.51405E-04   -0.12323E-07    0.19148E-09
    29    0.10392E+04    0.19122E+01    0.48376E-04    0.19122E+01    0.19813E-01   -0.20647E-07    0.48376E-04   -0.20647E-07    0.17933E-09
    30    0.10546E+04    0.19592E+01    0.45587E-04    0.19592E+01    0.22342E-01   -0.29479E-07    0.45587E-04   -0.29479E-07    0.16823E-09
    31    0.10701E+04    0.19987E+01    0.43017E-04    0.19987E+01    0.25060E-01   -0.36957E-07    0.43017E-04   -0.36957E-07    0.15807E-09
    32    0.10858E+04    0.20270E+01    0.40652E-04    0.20270E+01    0.27960E-01   -0.41747E-07    0.40652E-04   -0.41747E-07    0.14875E-09
    33    0.11019E+04    0.20422E+01    0.38469E-04    0.20422E+01    0.31049E-01   -0.43664E-07    0.38469E-04   -0.43664E-07    0.14019E-09
    34    0.11181E+04    0.20449E+01    0.36446E-04    0.20449E+01    0.34349E-01   -0.42824E-07    0.36446E-04   -0.42824E-07    0.13229E-09
    35    0.11345E+04    0.20381E+01    0.34567E-04    0.20381E+01    0.37863E-01   -0.39420E-07    0.34567E-04   -0.39420E-07    0.12500E-09
    36    0.11512E+04    0.20233E+01    0.32817E-04    0.20233E+01    0.41601E-01   -0.33848E-07    0.32817E-04   -0.33848E-07    0.11825E-09
    37    0.11679E+04    0.19954E+01    0.31190E-04    0.19954E+01    0.45578E-01   -0.27241E-07    0.31190E-04   -0.27241E-07    0.11200E-09
    38    0.11848E+04    0.19515E+01    0.29680E-04    0.19515E+01    0.49817E-01   -0.20797E-07    0.29680E-04   -0.20797E-07    0.10619E-09
    39    0.12020E+04    0.18948E+01    0.28276E-04    0.18948E+01    0.54334E-01   -0.15244E-07    0.28276E-04   -0.15244E-07    0.10079E-09
    40    0.12192E+04    0.18297E+01    0.26964E-04    0.18297E+01    0.59153E-01   -0.11187E-07    0.26964E-04   -0.11187E-07    0.95761E-10
    41    0.12367E+04    0.17592E+01    0.25734E-04    0.17592E+01    0.64292E-01   -0.90638E-08    0.25734E-04   -0.90638E-08    0.91065E-10
    42    0.12543E+04    0.16816E+01    0.24579E-04    0.16816E+01    0.69741E-01   -0.86261E-08    0.24579E-04   -0.86261E-08    0.86678E-10
    43    0.12721E+04    0.15939E+01    0.23493E-04    0.15939E+01    0.75484E-01   -0.94544E-08    0.23493E-04   -0.94544E-08    0.82577E-10
    44    0.12899E+04    0.14941E+01    0.22472E-04    0.14941E+01    0.81487E-01   -0.11130E-07    0.22472E-04   -0.11130E-07    0.78738E-10
    45    0.13082E+04    0.13804E+01    0.21510E-04    0.13804E+01    0.87730E-01   -0.13232E-07    0.21510E-04   -0.13232E-07    0.75138E-10
    46    0.13266E+04    0.12493E+01    0.20602E-04    0.12493E+01    0.94199E-01   -0.15376E-07    0.20602E-04   -0.15376E-07    0.71756E-10
    47    0.13452E+04    0.11023E+01    0.19746E-04    0.11023E+01    0.10091E+00   -0.17314E-07    0.19746E-04   -0.17314E-07    0.68574E-10
    48    0.13639E+04    0.94467E+00    0.18938E-04    0.94467E+00    0.10791E+00   -0.18831E-07    0.18938E-04   -0.18831E-07    0.65581E-10
    49    0.13827E+04    0.78086E+00    0.18178E-04    0.78086E+00    0.11519E+00   -0.19712E-07    0.18178E-04   -0.19712E-07    0.62763E-10
    50    0.14019E+04    0.60874E+00    0.17461E-04    0.60874E+00    0.12275E+00   -0.19742E-07    0.17461E-04   -0.19742E-07    0.60105E-10
    51    0.14212E+04    0.42452E+00    0.16786E-04    0.42452E+00    0.13060E+00   -0.18805E-07    0.16786E-04   -0.18805E-07    0.57595E-10
    52    0.14410E+04    0.22374E+00    0.16149E-04    0.22374E+00    0.13880E+00   -0.17176E-07    0.16149E-04   -0.17176E-07    0.55224E-10
    53    0.14607E+04    0.36080E-02    0.15547E-04    0.36080E-02    0.14746E+00   -0.15226E-07    0.15547E-04   -0.15226E-07    0.52982E-10
    54    0.14804E+04   -0.23071E+00    0.14976E-04   -0.23071E+00    0.15656E+00   -0.13330E-07    0.14976E-04   -0.13330E-07    0.50861E-10
    55    0.15002E+04   -0.47392E+00    0.14433E-04   -0.47392E+00    0.16605E+00   -0.11858E-07    0.14433E-04   -0.11858E-07    0.48852E-10
    56    0.15204E+04   -0.72731E+00    0.13915E-04   -0.72731E+00    0.17576E+00   -0.11093E-07    0.13915E-04   -0.11093E-07    0.46947E-10
    57    0.15408E+04   -0.99216E+00    0.13420E-04   -0.99216E+00    0.18561E+00   -0.10955E-07    0.13420E-04   -0.10955E-07    0.45139E-10
    58    0.15616E+04   -0.12710E+01    0.12948E-04   -0.12710E+01    0.19561E+00   -0.11273E-07    0.12948E-04   -0.11273E-07    0.43423E-10
    59    0.15825E+04   -0.15662E+01    0.12498E-04   -0.15662E+01    0.20584E+00   -0.11876E-07    0.12498E-04   -0.11876E-07    0.41792E-10
    60    0.16035E+04   -0.18791E+01    0.12069E-04   -0.18791E+01    0.21635E+00   -0.12593E-07    0.12069E-04   -0.12593E-07    0.40242E-10
    61    0.16250E+04   -0.22097E+01    0.11659E-04   -0.22097E+01    0.22727E+00   -0.13271E-07    0.11659E-04   -0.13271E-07    0.38767E-10
    62    0.16463E+04   -0.25570E+01    0.11269E-04   -0.25570E+01    0.23856E+00   -0.13826E-07    0.11269E-04   -0.13826E-07    0.37363E-10
    63    0.16677E+04   -0.29192E+01    0.10897E-04   -0.29192E+01    0.25017E+00   -0.14190E-07    0.10897E-04   -0.14190E-07    0.36025E-10
    64    0.16896E+04   -0.32950E+01    0.10544E-04   -0.32950E+01    0.26207E+00   -0.14298E-07    0.10544E-04   -0.14298E-07    0.34750E-10
    65    0.17115E+04   -0.36822E+01    0.10207E-04   -0.36822E+01    0.27424E+00   -0.14083E-07    0.10207E-04   -0.14083E-07    0.33534E-10
    66    0.17338E+04   -0.40770E+01    0.98864E-05   -0.40770E+01    0.28658E+00   -0.13515E-07    0.98864E-05   -0.13515E-07    0.32373E-10
    67    0.17564E+04   -0.44789E+01    0.95807E-05   -0.44789E+01    0.29910E+00   -0.12721E-07    0.95807E-05   -0.12721E-07    0.31264E-10
    68    0.17793E+04   -0.48891E+01    0.92882E-05   -0.48891E+01    0.31187E+00   -0.11864E-07    0.92882E-05   -0.11864E-07    0.30205E-10
    69    0.18025E+04   -0.53088E+01    0.90074E-05   -0.53088E+01    0.32485E+00   -0.11108E-07    0.90074E-05   -0.11108E-07    0.29192E-10
    70    0.18260E+04   -0.57426E+01    0.87369E-05   -0.57426E+01    0.33809E+00   -0.10617E-07    0.87369E-05   -0.10617E-07    0.28224E-10
    71    0.18497E+04   -0.61949E+01    0.84752E-05   -0.61949E+01    0.35161E+00   -0.10507E-07    0.84752E-05   -0.10507E-07    0.27297E-10
    72    0.18735E+04   -0.66654E+01    0.82227E-05   -0.66654E+01    0.36537E+00   -0.10702E-07    0.82227E-05   -0.10702E-07    0.26410E-10
    73    0.18974E+04   -0.71519E+01    0.79796E-05   -0.71519E+01    0.37934E+00   -0.11079E-07    0.79796E-05   -0.11079E-07    0.25560E-10
    74    0.19215E+04   -0.76510E+01    0.77464E-05   -0.76510E+01    0.39350E+00   -0.11515E-07    0.77464E-05   -0.11515E-07    0.24745E-10
    75    0.19458E+04   -0.81584E+01    0.75236E-05   -0.81584E+01    0.40785E+00   -0.11886E-07    0.75236E-05   -0.11886E-07    0.23965E-10
    76    0.19704E+04   -0.86716E+01    0.73113E-05   -0.86716E+01    0.42240E+00   -0.12097E-07    0.73113E-05   -0.12097E-07    0.23216E-10
    77    0.19953E+04   -0.91916E+01    0.71088E-05   -0.91916E+01    0.43713E+00   -0.12151E-07    0.71088E-05   -0.12151E-07    0.22497E-10
    78    0.20205E+04   -0.97216E+01    0.69149E-05   -0.97216E+01    0.45206E+00   -0.12081E-07    0.69149E-05   -0.12081E-07    0.21807E-10
    79    0.20459E+04   -0.10260E+02    0.67287E-05   -0.10260E+02    0.46713E+00   -0.11918E-07    0.67287E-05   -0.11918E-07    0.21144E-10
    80    0.20716E+04   -0.10810E+02    0.65491E-05   -0.10810E+02    0.48234E+00   -0.11694E-07    0.65491E-05   -0.11694E-07    0.20507E-10
    81    0.20975E+04   -0.11373E+02    0.63752E-05   -0.11373E+02    0.49762E+00   -0.11438E-07    0.63752E-05   -0.11438E-07    0.19895E-10
    82    0.21237E+04   -0.11948E+02    0.62068E-05   -0.11948E+02    0.51302E+00   -0.11174E-07    0.62068E-05   -0.11174E-07    0.19306E-10
    83    0.21501E+04   -0.12534E+02    0.60440E-05   -0.12534E+02    0.52850E+00   -0.10924E-07    0.60440E-05   -0.10924E-07    0.18740E-10
    84    0.21768E+04   -0.13129E+02    0.58866E-05   -0.13129E+02    0.54408E+00   -0.10708E-07    0.58866E-05   -0.10708E-07    0.18195E-10
    85    0.22037E+04   -0.13731E+02    0.57347E-05   -0.13731E+02    0.55973E+00   -0.10549E-07    0.57347E-05   -0.10549E-07    0.17671E-10
    86    0.22307E+04   -0.14340E+02    0.55881E-05   -0.14340E+02    0.57546E+00   -0.10462E-07    0.55881E-05   -0.10462E-07    0.17167E-10
    87    0.22583E+04   -0.14955E+02    0.54467E-05   -0.14955E+02    0.59126E+00   -0.10436E-07    0.54467E-05   -0.10436E-07    0.16681E-10
    88    0.22858E+04   -0.15576E+02    0.53101E-05   -0.15576E+02    0.60712E+00   -0.10453E-07    0.53101E-05   -0.10453E-07    0.16212E-10
    89    0.23137E+04   -0.16204E+02    0.51782E-05   -0.16204E+02    0.62302E+00   -0.10498E-07    0.51782E-05   -0.10498E-07    0.15760E-10
    90    0.23418E+04   -0.16838E+02    0.50507E-05   -0.16838E+02    0.63892E+00   -0.10554E-07    0.50507E-05   -0.10554E-07    0.15324E-10
    91    0.23701E+04   -0.17477E+02    0.49273E-05   -0.17477E+02    0.65480E+00   -0.10605E-07    0.49273E-05   -0.10605E-07    0.14903E-10
    92    0.23986E+04   -0.18121E+02    0.48079E-05   -0.18121E+02    0.67066E+00   -0.10650E-07    0.48079E-05   -0.10650E-07    0.14496E-10
    93    0.24275E+04   -0.18770E+02    0.46924E-05   -0.18770E+02    0.68648E+00   -0.10688E-07    0.46924E-05   -0.10688E-07    0.14103E-10
    94    0.24564E+04   -0.19422E+02    0.45807E-05   -0.19422E+02    0.70222E+00   -0.10719E-07    0.45807E-05   -0.10719E-07    0.13723E-10
    95    0.24857E+04   -0.20079E+02    0.44726E-05   -0.20079E+02    0.71788E+00   -0.10742E-07    0.44726E-05   -0.10742E-07    0.13356E-10
    96    0.25149E+04   -0.20740E+02    0.43681E-05   -0.20740E+02    0.73346E+00   -0.10759E-07    0.43681E-05   -0.10759E-07    0.13002E-10
    97    0.25446E+04   -0.21403E+02    0.42670E-05   -0.21403E+02    0.74893E+00   -0.10768E-07    0.42670E-05   -0.10768E-07    0.12660E-10
    98    0.25746E+04   -0.22067E+02    0.41692E-05   -0.22067E+02    0.76429E+00   -0.10769E-07    0.41692E-05   -0.10769E-07    0.12330E-10
    99    0.26046E+04   -0.22734E+02    0.40746E-05   -0.22734E+02    0.77950E+00   -0.10762E-07    0.40746E-05   -0.10762E-07    0.12012E-10
   100    0.26349E+04   -0.23400E+02    0.39830E-05   -0.23400E+02    0.79456E+00   -0.10748E-07    0.39830E-05   -0.10748E-07    0.11704E-10
   101    0.26653E+04   -0.24069E+02    0.38944E-05   -0.24069E+02    0.80953E+00   -0.10725E-07    0.38944E-05   -0.10725E-07    0.11406E-10
   102    0.26963E+04   -0.24737E+02    0.38087E-05   -0.24737E+02    0.82426E+00   -0.10694E-07    0.38087E-05   -0.10694E-07    0.11119E-10
   103    0.27272E+04   -0.25406E+02    0.37256E-05   -0.25406E+02    0.83883E+00   -0.10654E-07    0.37256E-05   -0.10654E-07    0.10842E-10
   104    0.27583E+04   -0.26073E+02    0.36452E-05   -0.26073E+02    0.85323E+00   -0.10606E-07    0.36452E-05   -0.10606E-07    0.10573E-10
   105    0.27896E+04   -0.26739E+02    0.35673E-05   -0.26739E+02    0.86740E+00   -0.10549E-07    0.35673E-05   -0.10549E-07    0.10314E-10
   106    0.28211E+04   -0.27403E+02    0.34917E-05   -0.27403E+02    0.88140E+00   -0.10484E-07    0.34917E-05   -0.10484E-07    0.10063E-10
   107    0.28526E+04   -0.28064E+02    0.34184E-05   -0.28064E+02    0.89508E+00   -0.10409E-07    0.34184E-05   -0.10409E-07    0.98195E-11
   108    0.28844E+04   -0.28722E+02    0.33472E-05   -0.28722E+02    0.90853E+00   -0.10325E-07    0.33472E-05   -0.10325E-07    0.95839E-11
   109    0.29163E+04   -0.29377E+02    0.32780E-05   -0.29377E+02    0.92166E+00   -0.10232E-07    0.32780E-05   -0.10232E-07    0.93555E-11
   110    0.29483E+04   -0.30026E+02    0.32107E-05   -0.30026E+02    0.93448E+00   -0.10129E-07    0.32107E-05   -0.10129E-07    0.91338E-11
   111    0.29805E+04   -0.30672E+02    0.31453E-05   -0.30672E+02    0.94706E+00   -0.10016E-07    0.31453E-05   -0.10016E-07    0.89184E-11
   112    0.30128E+04   -0.31313E+02    0.30815E-05   -0.31313E+02    0.95933E+00   -0.98950E-08    0.30815E-05   -0.98950E-08    0.87092E-11
   113    0.30454E+04   -0.31948E+02    0.30195E-05   -0.31948E+02    0.97128E+00   -0.97655E-08    0.30195E-05   -0.97655E-08    0.85060E-11
   114    0.30780E+04   -0.32576E+02    0.29592E-05   -0.32576E+02    0.98284E+00   -0.96286E-08    0.29592E-05   -0.96286E-08    0.83086E-11
   115    0.31108E+04   -0.33197E+02    0.29004E-05   -0.33197E+02    0.99416E+00   -0.94850E-08    0.29004E-05   -0.94850E-08    0.81169E-11
   116    0.31437E+04   -0.33810E+02    0.28432E-05   -0.33810E+02    0.10050E+01   -0.93355E-08    0.28432E-05   -0.93355E-08    0.79308E-11
   117    0.31768E+04   -0.34415E+02    0.27876E-05   -0.34415E+02    0.10155E+01   -0.91808E-08    0.27876E-05   -0.91808E-08    0.77500E-11
   118    0.32101E+04   -0.35012E+02    0.27334E-05   -0.35012E+02    0.10257E+01   -0.90217E-08    0.27334E-05   -0.90217E-08    0.75745E-11
   119    0.32434E+04   -0.35599E+02    0.26807E-05   -0.35599E+02    0.10355E+01   -0.88589E-08    0.26807E-05   -0.88589E-08    0.74040E-11
   120    0.32769E+04   -0.36176E+02    0.26294E-05   -0.36176E+02    0.10448E+01   -0.86932E-08    0.26294E-05   -0.86932E-08    0.72384E-11
   121    0.33103E+04   -0.36743E+02    0.25794E-05   -0.36743E+02    0.10539E+01   -0.85252E-08    0.25794E-05   -0.85252E-08    0.70776E-11
   122    0.33438E+04   -0.37299E+02    0.25307E-05   -0.37299E+02    0.10624E+01   -0.83559E-08    0.25307E-05   -0.83559E-08    0.69214E-11
   123    0.33774E+04   -0.37845E+02    0.24834E-05   -0.37845E+02    0.10704E+01   -0.81859E-08    0.24834E-05   -0.81859E-08    0.67697E-11
   124    0.34110E+04   -0.38376E+02    0.24372E-05   -0.38376E+02    0.10780E+01   -0.80159E-08    0.24372E-05   -0.80159E-08    0.66223E-11
   125    0.34447E+04   -0.38896E+02    0.23922E-05   -0.38896E+02    0.10852E+01   -0.78468E-08    0.23922E-05   -0.78468E-08    0.64791E-11
   126    0.34784E+04   -0.39404E+02    0.23484E-05   -0.39404E+02    0.10920E+01   -0.76792E-08    0.23484E-05   -0.76792E-08    0.63398E-11
   127    0.35122E+04   -0.39898E+02    0.23057E-05   -0.39898E+02    0.10982E+01   -0.75139E-08    0.23057E-05   -0.75139E-08    0.62044E-11
   128    0.35459E+04   -0.40378E+02    0.22640E-05   -0.40378E+02    0.11040E+01   -0.73517E-08    0.22640E-05   -0.73517E-08    0.60727E-11
   129    0.35797E+04   -0.40844E+02    0.22233E-05   -0.40844E+02    0.11093E+01   -0.71934E-08    0.22233E-05   -0.71934E-08    0.59445E-11
   130    0.36135E+04   -0.41294E+02    0.21836E-05   -0.41294E+02    0.11140E+01   -0.70395E-08    0.21836E-05   -0.70395E-08    0.58197E-11
   131    0.36473E+04   -0.41730E+02    0.21449E-05   -0.41730E+02    0.11184E+01   -0.68909E-08    0.21449E-05   -0.68909E-08    0.56981E-11
   132    0.36811E+04   -0.42149E+02    0.21070E-05   -0.42149E+02    0.11222E+01   -0.67475E-08    0.21070E-05   -0.67475E-08    0.55798E-11
   133    0.37149E+04   -0.42553E+02    0.20700E-05   -0.42553E+02    0.11255E+01   -0.66093E-08    0.20700E-05   -0.66093E-08    0.54644E-11
   134    0.37487E+04   -0.42938E+02    0.20339E-05   -0.42938E+02    0.11283E+01   -0.64762E-08    0.20339E-05   -0.64762E-08    0.53521E-11
   135    0.37825E+04   -0.43307E+02    0.19986E-05   -0.43307E+02    0.11306E+01   -0.63481E-08    0.19986E-05   -0.63481E-08    0.52428E-11
   136    0.38161E+04   -0.43656E+02    0.19642E-05   -0.43656E+02    0.11324E+01   -0.62251E-08    0.19642E-05   -0.62251E-08    0.51362E-11
   137    0.38498E+04   -0.43987E+02    0.19305E-05   -0.43987E+02    0.11337E+01   -0.61070E-08    0.19305E-05   -0.61070E-08    0.50325E-11
   138    0.38833E+04   -0.44299E+02    0.18976E-05   -0.44299E+02    0.11344E+01   -0.59937E-08    0.18976E-05   -0.59937E-08    0.49314E-11
   139    0.39166E+04   -0.44592E+02    0.18655E-05   -0.44592E+02    0.11347E+01   -0.58852E-08    0.18655E-05   -0.58852E-08    0.48330E-11
   140    0.39500E+04   -0.44865E+02    0.18341E-05   -0.44865E+02    0.11344E+01   -0.57814E-08    0.18341E-05   -0.57814E-08    0.47371E-11
   141    0.39832E+04   -0.45116E+02    0.18034E-05   -0.45116E+02    0.11336E+01   -0.56824E-08    0.18034E-05   -0.56824E-08    0.46437E-11
   142    0.40163E+04   -0.45347E+02    0.17734E-05   -0.45347E+02    0.11323E+01   -0.55879E-08    0.17734E-05   -0.55879E-08    0.45527E-11
   143    0.40494E+04   -0.45558E+02    0.17440E-05   -0.45558E+02    0.11305E+01   -0.54979E-08    0.17440E-05   -0.54979E-08    0.44640E-11
   144    0.40822E+04   -0.45747E+02    0.17153E-05   -0.45747E+02    0.11282E+01   -0.54124E-08    0.17153E-05   -0.54124E-08    0.43775E-11
   145    0.41149E+04   -0.45914E+02    0.16872E-05   -0.45914E+02    0.11255E+01   -0.53313E-08    0.16872E-05   -0.53313E-08    0.42933E-11
   146    0.41477E+04   -0.46059E+02    0.16598E-05   -0.46059E+02    0.11222E+01   -0.52546E-08    0.16598E-05   -0.52546E-08    0.42111E-11
   147    0.41800E+04   -0.46180E+02    0.16328E-05   -0.46180E+02    0.11184E+01   -0.51821E-08    0.16328E-05   -0.51821E-08    0.41309E-11
   148    0.42122E+04   -0.46280E+02    0.16065E-05   -0.46280E+02    0.11141E+01   -0.51138E-08    0.16065E-05   -0.51138E-08    0.40526E-11
   149    0.42444E+04   -0.46356E+02    0.15807E-05   -0.46356E+02    0.11094E+01   -0.50497E-08    0.15807E-05   -0.50497E-08    0.39762E-11
   150    0.42762E+04   -0.46406E+02    0.15554E-05   -0.46406E+02    0.11043E+01   -0.49896E-08    0.15554E-05   -0.49896E-08    0.39016E-11
   151    0.43078E+04   -0.46433E+02    0.15305E-05   -0.46433E+02    0.10986E+01   -0.49336E-08    0.15305E-05   -0.49336E-08    0.38287E-11
   152    0.43392E+04   -0.46437E+02    0.15062E-05   -0.46437E+02    0.10925E+01   -0.48812E-08    0.15062E-05   -0.48812E-08    0.37575E-11
   153    0.43704E+04   -0.46413E+02    0.14823E-05   -0.46413E+02    0.10859E+01   -0.48322E-08    0.14823E-05   -0.48322E-08    0.36879E-11
   154    0.44013E+04   -0.46366E+02    0.14589E-05   -0.46366E+02    0.10790E+01   -0.47864E-08    0.14589E-05   -0.47864E-08    0.36199E-11
   155    0.44320E+04   -0.46294E+02    0.14360E-05   -0.46294E+02    0.10716E+01   -0.47433E-08    0.14360E-05   -0.47433E-08    0.35535E-11
   156    0.44624E+04   -0.46196E+02    0.14135E-05   -0.46196E+02    0.10639E+01   -0.47027E-08    0.14135E-05   -0.47027E-08    0.34887E-11
   157    0.44926E+04   -0.46072E+02    0.13914E-05   -0.46072E+02    0.10558E+01   -0.46643E-08    0.13914E-05   -0.46643E-08    0.34253E-11
   158    0.45225E+04   -0.45923E+02    0.13698E-05   -0.45923E+02    0.10473E+01   -0.46278E-08    0.13698E-05   -0.46278E-08    0.33634E-11
   159    0.45521E+04   -0.45747E+02    0.13486E-05   -0.45747E+02    0.10384E+01   -0.45928E-08    0.13486E-05   -0.45928E-08    0.33030E-11
   160    0.45815E+04   -0.45545E+02    0.13278E-05   -0.45545E+02    0.10292E+01   -0.45591E-08    0.13278E-05   -0.45591E-08    0.32439E-11
   161    0.46106E+04   -0.45316E+02    0.13074E-05   -0.45316E+02    0.10197E+01   -0.45264E-08    0.13074E-05   -0.45264E-08    0.31862E-11
   162    0.46393E+04   -0.45062E+02    0.12875E-05   -0.45062E+02    0.10099E+01   -0.44943E-08    0.12875E-05   -0.44943E-08    0.31299E-11
   163    0.46679E+04   -0.44781E+02    0.12679E-05   -0.44781E+02    0.99968E+00   -0.44625E-08    0.12679E-05   -0.44625E-08    0.30748E-11
   164    0.46961E+04   -0.44474E+02    0.12487E-05   -0.44474E+02    0.98925E+00   -0.44308E-08    0.12487E-05   -0.44308E-08    0.30210E-11
   165    0.47240E+04   -0.44139E+02    0.12298E-05   -0.44139E+02    0.97851E+00   -0.43988E-08    0.12298E-05   -0.43988E-08    0.29685E-11
   166    0.47516E+04   -0.43778E+02    0.12114E-05   -0.43778E+02    0.96761E+00   -0.43663E-08    0.12114E-05   -0.43663E-08    0.29171E-11
   167    0.47790E+04   -0.43391E+02    0.11933E-05   -0.43391E+02    0.95631E+00   -0.43328E-08    0.11933E-05   -0.43328E-08    0.28670E-11
   168    0.48059E+04   -0.42976E+02    0.11755E-05   -0.42976E+02    0.94500E+00   -0.42982E-08    0.11755E-05   -0.42982E-08    0.28179E-11
   169    0.48324E+04   -0.42533E+02    0.11581E-05   -0.42533E+02    0.93337E+00   -0.42621E-08    0.11581E-05   -0.42621E-08    0.27699E-11
   170    0.48586E+04   -0.42063E+02    0.11410E-05   -0.42063E+02    0.92165E+00   -0.42242E-08    0.11410E-05   -0.42242E-08    0.27230E-11
   171    0.48843E+04   -0.41565E+02    0.11243E-05   -0.41565E+02    0.90984E+00   -0.41842E-08    0.11243E-05   -0.41842E-08    0.26772E-11
   172    0.49097E+04   -0.41040E+02    0.11079E-05   -0.41040E+02    0.89787E+00   -0.41418E-08    0.11079E-05   -0.41418E-08    0.26323E-11
   173    0.49345E+04   -0.40487E+02    0.10918E-05   -0.40487E+02    0.88573E+00   -0.40967E-08    0.10918E-05   -0.40967E-08    0.25884E-11
   174    0.49590E+04   -0.39907E+02    0.10759E-05   -0.39907E+02    0.87373E+00   -0.40486E-08    0.10759E-05   -0.40486E-08    0.25454E-11
   175    0.49831E+04   -0.39299E+02    0.10604E-05   -0.39299E+02    0.86156E+00   -0.39971E-08    0.10604E-05   -0.39971E-08    0.25033E-11
   176    0.50066E+04   -0.38664E+02    0.10452E-05   -0.38664E+02    0.84946E+00   -0.39421E-08    0.10452E-05   -0.39421E-08    0.24621E-11
   177    0.50297E+04   -0.38001E+02    0.10302E-05   -0.38001E+02    0.83734E+00   -0.38837E-08    0.10302E-05   -0.38837E-08    0.24217E-11
   178    0.50523E+04   -0.37311E+02    0.10155E-05   -0.37311E+02    0.82542E+00   -0.38220E-08    0.10155E-05   -0.38220E-08    0.23821E-11
   179    0.50744E+04   -0.36593E+02    0.10011E-05   -0.36593E+02    0.81342E+00   -0.37571E-08    0.10011E-05   -0.37571E-08    0.23434E-11
