#    L    TT             EE             BB             TE          
   394    0.15790E+04    0.18520E+02    0.43890E-01    0.70509E+01
   395    0.15740E+04    0.18498E+02    0.44037E-01    0.53189E+01
   396    0.15695E+04    0.18472E+02    0.44184E-01    0.35978E+01
   397    0.15653E+04    0.18444E+02    0.44332E-01    0.18863E+01
   398    0.15616E+04    0.18411E+02    0.44481E-01    0.18553E+00
   399    0.15582E+04    0.18376E+02    0.44631E-01   -0.15035E+01
   400    0.15552E+04    0.18336E+02    0.44781E-01   -0.31800E+01
   401    0.15526E+04    0.18294E+02    0.44933E-01   -0.48433E+01
   402    0.15505E+04    0.18247E+02    0.45086E-01   -0.64927E+01
   403    0.15487E+04    0.18197E+02    0.45240E-01   -0.81277E+01
   404    0.15472E+04    0.18144E+02    0.45395E-01   -0.97468E+01
   405    0.15461E+04    0.18087E+02    0.45551E-01   -0.11351E+02
   406    0.15454E+04    0.18027E+02    0.45707E-01   -0.12938E+02
   407    0.15450E+04    0.17964E+02    0.45865E-01   -0.14509E+02
   408    0.15450E+04    0.17897E+02    0.46024E-01   -0.16061E+02
   409    0.15454E+04    0.17828E+02    0.46184E-01   -0.17596E+02
   410    0.15461E+04    0.17754E+02    0.46345E-01   -0.19112E+02
   411    0.15472E+04    0.17678E+02    0.46507E-01   -0.20608E+02
   412    0.15486E+04    0.17599E+02    0.46670E-01   -0.22084E+02
   413    0.15503E+04    0.17517E+02    0.46834E-01   -0.23540E+02
   414    0.15523E+04    0.17432E+02    0.46999E-01   -0.24975E+02
   415    0.15547E+04    0.17344E+02    0.47165E-01   -0.26388E+02
   416    0.15574E+04    0.17253E+02    0.47332E-01   -0.27779E+02
   417    0.15604E+04    0.17159E+02    0.47500E-01   -0.29149E+02
   418    0.15636E+04    0.17061E+02    0.47670E-01   -0.30494E+02
   419    0.15673E+04    0.16961E+02    0.47840E-01   -0.31815E+02
   420    0.15711E+04    0.16859E+02    0.48012E-01   -0.33112E+02
   421    0.15754E+04    0.16754E+02    0.48184E-01   -0.34385E+02
   422    0.15799E+04    0.16646E+02    0.48358E-01   -0.35633E+02
   423    0.15845E+04    0.16535E+02    0.48533E-01   -0.36855E+02
   424    0.15895E+04    0.16422E+02    0.48709E-01   -0.38052E+02
   425    0.15948E+04    0.16305E+02    0.48886E-01   -0.39222E+02
   426    0.16003E+04    0.16188E+02    0.49064E-01   -0.40364E+02
   427    0.16060E+04    0.16067E+02    0.49243E-01   -0.41481E+02
   428    0.16120E+04    0.15944E+02    0.49424E-01   -0.42568E+02
   429    0.16182E+04    0.15819E+02    0.49605E-01   -0.43628E+02
   430    0.16247E+04    0.15693E+02    0.49787E-01   -0.44660E+02
   431    0.16314E+04    0.15563E+02    0.49971E-01   -0.45663E+02
   432    0.16382E+04    0.15432E+02    0.50155E-01   -0.46637E+02
   433    0.16454E+04    0.15300E+02    0.50341E-01   -0.47581E+02
   434    0.16526E+04    0.15165E+02    0.50528E-01   -0.48496E+02
   435    0.16601E+04    0.15029E+02    0.50715E-01   -0.49382E+02
   436    0.16678E+04    0.14891E+02    0.50904E-01   -0.50237E+02
   437    0.16757E+04    0.14751E+02    0.51093E-01   -0.51061E+02
   438    0.16836E+04    0.14610E+02    0.51284E-01   -0.51854E+02
   439    0.16919E+04    0.14468E+02    0.51475E-01   -0.52618E+02
   440    0.17003E+04    0.14324E+02    0.51668E-01   -0.53348E+02
   441    0.17088E+04    0.14178E+02    0.51861E-01   -0.54049E+02
   442    0.17174E+04    0.14032E+02    0.52056E-01   -0.54717E+02
   443    0.17262E+04    0.13884E+02    0.52251E-01   -0.55354E+02
   444    0.17351E+04    0.13737E+02    0.52448E-01   -0.55959E+02
   445    0.17442E+04    0.13586E+02    0.52645E-01   -0.56531E+02
   446    0.17532E+04    0.13436E+02    0.52843E-01   -0.57070E+02
   447    0.17625E+04    0.13286E+02    0.53042E-01   -0.57578E+02
   448    0.17717E+04    0.13134E+02    0.53242E-01   -0.58054E+02
   449    0.17812E+04    0.12981E+02    0.53443E-01   -0.58496E+02
   450    0.17908E+04    0.12830E+02    0.53645E-01   -0.58907E+02
   451    0.18004E+04    0.12676E+02    0.53848E-01   -0.59284E+02
   452    0.18100E+04    0.12524E+02    0.54051E-01   -0.59630E+02
   453    0.18198E+04    0.12371E+02    0.54255E-01   -0.59943E+02
   454    0.18295E+04    0.12218E+02    0.54460E-01   -0.60224E+02
   455    0.18393E+04    0.12065E+02    0.54665E-01   -0.60474E+02
   456    0.18493E+04    0.11911E+02    0.54872E-01   -0.60685E+02
   457    0.18592E+04    0.11758E+02    0.55079E-01   -0.60873E+02
   458    0.18691E+04    0.11606E+02    0.55286E-01   -0.61018E+02
   459    0.18791E+04    0.11454E+02    0.55494E-01   -0.61137E+02
   460    0.18892E+04    0.11302E+02    0.55703E-01   -0.61224E+02
   461    0.18992E+04    0.11150E+02    0.55913E-01   -0.61279E+02
   462    0.19092E+04    0.10999E+02    0.56123E-01   -0.61296E+02
   463    0.19192E+04    0.10849E+02    0.56333E-01   -0.61295E+02
   464    0.19292E+04    0.10700E+02    0.56544E-01   -0.61246E+02
   465    0.19391E+04    0.10552E+02    0.56756E-01   -0.61178E+02
   466    0.19491E+04    0.10404E+02    0.56968E-01   -0.61070E+02
   467    0.19591E+04    0.10257E+02    0.57181E-01   -0.60936E+02
   468    0.19690E+04    0.10113E+02    0.57394E-01   -0.60769E+02
   469    0.19788E+04    0.99676E+01    0.57607E-01   -0.60577E+02
   470    0.19887E+04    0.98250E+01    0.57821E-01   -0.60352E+02
   471    0.19984E+04    0.96846E+01    0.58036E-01   -0.60094E+02
   472    0.20082E+04    0.95449E+01    0.58250E-01   -0.59812E+02
   473    0.20178E+04    0.94067E+01    0.58465E-01   -0.59496E+02
   474    0.20275E+04    0.92707E+01    0.58681E-01   -0.59157E+02
   475    0.20371E+04    0.91354E+01    0.58896E-01   -0.58785E+02
   476    0.20465E+04    0.90031E+01    0.59112E-01   -0.58383E+02
   477    0.20558E+04    0.88722E+01    0.59327E-01   -0.57961E+02
   478    0.20652E+04    0.87426E+01    0.59543E-01   -0.57500E+02
   479    0.20744E+04    0.86160E+01    0.59759E-01   -0.57026E+02
   480    0.20835E+04    0.84916E+01    0.59975E-01   -0.56518E+02
   481    0.20925E+04    0.83692E+01    0.60191E-01   -0.55981E+02
   482    0.21015E+04    0.82497E+01    0.60408E-01   -0.55421E+02
   483    0.21102E+04    0.81323E+01    0.60624E-01   -0.54840E+02
   484    0.21188E+04    0.80177E+01    0.60840E-01   -0.54233E+02
   485    0.21274E+04    0.79053E+01    0.61056E-01   -0.53600E+02
   486    0.21359E+04    0.77963E+01    0.61272E-01   -0.52944E+02
   487    0.21442E+04    0.76902E+01    0.61488E-01   -0.52266E+02
   488    0.21523E+04    0.75861E+01    0.61704E-01   -0.51564E+02
   489    0.21603E+04    0.74855E+01    0.61919E-01   -0.50841E+02
   490    0.21682E+04    0.73884E+01    0.62135E-01   -0.50095E+02
   491    0.21759E+04    0.72941E+01    0.62350E-01   -0.49330E+02
   492    0.21835E+04    0.72033E+01    0.62565E-01   -0.48545E+02
   493    0.21909E+04    0.71144E+01    0.62780E-01   -0.47738E+02
   494    0.21982E+04    0.70305E+01    0.62994E-01   -0.46914E+02
   495    0.22052E+04    0.69492E+01    0.63208E-01   -0.46071E+02
   496    0.22121E+04    0.68722E+01    0.63422E-01   -0.45211E+02
   497    0.22188E+04    0.67985E+01    0.63635E-01   -0.44333E+02
   498    0.22254E+04    0.67275E+01    0.63848E-01   -0.43439E+02
   499    0.22318E+04    0.66614E+01    0.64060E-01   -0.42528E+02
   500    0.22381E+04    0.65980E+01    0.64271E-01   -0.41604E+02
   501    0.22440E+04    0.65393E+01    0.64482E-01   -0.40664E+02
   502    0.22499E+04    0.64848E+01    0.64693E-01   -0.39711E+02
   503    0.22555E+04    0.64335E+01    0.64902E-01   -0.38744E+02
   504    0.22609E+04    0.63863E+01    0.65111E-01   -0.37764E+02
   505    0.22663E+04    0.63439E+01    0.65320E-01   -0.36773E+02
   506    0.22713E+04    0.63055E+01    0.65528E-01   -0.35770E+02
   507    0.22763E+04    0.62709E+01    0.65735E-01   -0.34756E+02
   508    0.22809E+04    0.62412E+01    0.65941E-01   -0.33731E+02
   509    0.22854E+04    0.62152E+01    0.66146E-01   -0.32698E+02
   510    0.22896E+04    0.61937E+01    0.66351E-01   -0.31656E+02
   511    0.22937E+04    0.61763E+01    0.66555E-01   -0.30604E+02
   512    0.22975E+04    0.61635E+01    0.66758E-01   -0.29546E+02
   513    0.23012E+04    0.61550E+01    0.66960E-01   -0.28480E+02
   514    0.23046E+04    0.61510E+01    0.67161E-01   -0.27409E+02
   515    0.23079E+04    0.61515E+01    0.67361E-01   -0.26332E+02
   516    0.23109E+04    0.61565E+01    0.67561E-01   -0.25249E+02
   517    0.23136E+04    0.61661E+01    0.67759E-01   -0.24163E+02
   518    0.23162E+04    0.61802E+01    0.67956E-01   -0.23073E+02
   519    0.23187E+04    0.61989E+01    0.68152E-01   -0.21979E+02
   520    0.23209E+04    0.62222E+01    0.68347E-01   -0.20884E+02
   521    0.23228E+04    0.62500E+01    0.68541E-01   -0.19787E+02
   522    0.23245E+04    0.62826E+01    0.68733E-01   -0.18689E+02
   523    0.23260E+04    0.63199E+01    0.68925E-01   -0.17591E+02
   524    0.23274E+04    0.63617E+01    0.69115E-01   -0.16494E+02
   525    0.23284E+04    0.64083E+01    0.69304E-01   -0.15397E+02
   526    0.23292E+04    0.64595E+01    0.69492E-01   -0.14302E+02
   527    0.23300E+04    0.65154E+01    0.69678E-01   -0.13210E+02
   528    0.23305E+04    0.65758E+01    0.69863E-01   -0.12123E+02
   529    0.23307E+04    0.66412E+01    0.70047E-01   -0.11038E+02
   530    0.23307E+04    0.67113E+01    0.70230E-01   -0.99595E+01
   531    0.23307E+04    0.67858E+01    0.70411E-01   -0.88845E+01
   532    0.23303E+04    0.68652E+01    0.70591E-01   -0.78166E+01
   533    0.23297E+04    0.69492E+01    0.70770E-01   -0.67557E+01
   534    0.23289E+04    0.70379E+01    0.70947E-01   -0.57026E+01
   535    0.23279E+04    0.71314E+01    0.71123E-01   -0.46580E+01
   536    0.23267E+04    0.72294E+01    0.71297E-01   -0.36217E+01
   537    0.23254E+04    0.73320E+01    0.71470E-01   -0.25952E+01
   538    0.23238E+04    0.74393E+01    0.71641E-01   -0.15792E+01
   539    0.23220E+04    0.75510E+01    0.71811E-01   -0.57439E+00
   540    0.23200E+04    0.76676E+01    0.71980E-01    0.41855E+00
   541    0.23178E+04    0.77885E+01    0.72147E-01    0.13997E+01
   542    0.23155E+04    0.79140E+01    0.72312E-01    0.23668E+01
   543    0.23129E+04    0.80440E+01    0.72476E-01    0.33205E+01
   544    0.23102E+04    0.81785E+01    0.72638E-01    0.42598E+01
   545    0.23072E+04    0.83173E+01    0.72798E-01    0.51841E+01
   546    0.23042E+04    0.84604E+01    0.72957E-01    0.60925E+01
   547    0.23009E+04    0.86077E+01    0.73115E-01    0.69848E+01
   548    0.22974E+04    0.87594E+01    0.73270E-01    0.78599E+01
   549    0.22938E+04    0.89154E+01    0.73424E-01    0.87172E+01
   550    0.22900E+04    0.90756E+01    0.73577E-01    0.95562E+01
   551    0.22862E+04    0.92401E+01    0.73728E-01    0.10376E+02
   552    0.22820E+04    0.94088E+01    0.73877E-01    0.11177E+02
   553    0.22778E+04    0.95803E+01    0.74025E-01    0.11957E+02
   554    0.22733E+04    0.97574E+01    0.74171E-01    0.12717E+02
   555    0.22687E+04    0.99380E+01    0.74315E-01    0.13456E+02
   556    0.22640E+04    0.10123E+02    0.74458E-01    0.14175E+02
   557    0.22591E+04    0.10311E+02    0.74599E-01    0.14870E+02
   558    0.22540E+04    0.10504E+02    0.74739E-01    0.15544E+02
   559    0.22488E+04    0.10699E+02    0.74877E-01    0.16195E+02
   560    0.22435E+04    0.10898E+02    0.75013E-01    0.16823E+02
   561    0.22379E+04    0.11101E+02    0.75147E-01    0.17427E+02
   562    0.22324E+04    0.11309E+02    0.75280E-01    0.18007E+02
   563    0.22267E+04    0.11518E+02    0.75411E-01    0.18565E+02
   564    0.22209E+04    0.11733E+02    0.75541E-01    0.19095E+02
   565    0.22149E+04    0.11949E+02    0.75668E-01    0.19603E+02
   566    0.22089E+04    0.12169E+02    0.75794E-01    0.20083E+02
   567    0.22027E+04    0.12392E+02    0.75919E-01    0.20539E+02
   568    0.21964E+04    0.12619E+02    0.76042E-01    0.20968E+02
   569    0.21900E+04    0.12849E+02    0.76163E-01    0.21372E+02
   570    0.21835E+04    0.13081E+02    0.76282E-01    0.21748E+02
   571    0.21769E+04    0.13317E+02    0.76400E-01    0.22097E+02
   572    0.21701E+04    0.13555E+02    0.76516E-01    0.22419E+02
   573    0.21634E+04    0.13796E+02    0.76630E-01    0.22712E+02
   574    0.21565E+04    0.14039E+02    0.76743E-01    0.22979E+02
   575    0.21496E+04    0.14284E+02    0.76855E-01    0.23216E+02
   576    0.21426E+04    0.14533E+02    0.76965E-01    0.23427E+02
   577    0.21354E+04    0.14784E+02    0.77073E-01    0.23608E+02
   578    0.21283E+04    0.15036E+02    0.77180E-01    0.23761E+02
   579    0.21211E+04    0.15292E+02    0.77285E-01    0.23885E+02
   580    0.21139E+04    0.15549E+02    0.77389E-01    0.23979E+02
   581    0.21064E+04    0.15807E+02    0.77491E-01    0.24045E+02
   582    0.20990E+04    0.16068E+02    0.77591E-01    0.24081E+02
   583    0.20916E+04    0.16331E+02    0.77691E-01    0.24086E+02
   584    0.20841E+04    0.16595E+02    0.77788E-01    0.24063E+02
   585    0.20767E+04    0.16860E+02    0.77884E-01    0.24010E+02
   586    0.20691E+04    0.17127E+02    0.77979E-01    0.23927E+02
   587    0.20616E+04    0.17395E+02    0.78072E-01    0.23814E+02
   588    0.20540E+04    0.17664E+02    0.78164E-01    0.23670E+02
   589    0.20464E+04    0.17935E+02    0.78254E-01    0.23496E+02
   590    0.20388E+04    0.18206E+02    0.78343E-01    0.23293E+02
   591    0.20312E+04    0.18479E+02    0.78431E-01    0.23059E+02
   592    0.20236E+04    0.18751E+02    0.78517E-01    0.22794E+02
   593    0.20160E+04    0.19025E+02    0.78602E-01    0.22501E+02
   594    0.20083E+04    0.19300E+02    0.78686E-01    0.22176E+02
   595    0.20006E+04    0.19573E+02    0.78768E-01    0.21822E+02
   596    0.19931E+04    0.19849E+02    0.78849E-01    0.21437E+02
   597    0.19856E+04    0.20122E+02    0.78930E-01    0.21022E+02
   598    0.19782E+04    0.20397E+02    0.79008E-01    0.20578E+02
   599    0.19708E+04    0.20671E+02    0.79086E-01    0.20104E+02
   600    0.19633E+04    0.20946E+02    0.79163E-01    0.19600E+02
   601    0.19559E+04    0.21220E+02    0.79238E-01    0.19067E+02
   602    0.19486E+04    0.21493E+02    0.79313E-01    0.18503E+02
   603    0.19412E+04    0.21766E+02    0.79386E-01    0.17912E+02
   604    0.19341E+04    0.22038E+02    0.79458E-01    0.17291E+02
   605    0.19269E+04    0.22309E+02    0.79529E-01    0.16641E+02
   606    0.19199E+04    0.22579E+02    0.79600E-01    0.15963E+02
   607    0.19126E+04    0.22849E+02    0.79669E-01    0.15256E+02
   608    0.19057E+04    0.23117E+02    0.79737E-01    0.14521E+02
   609    0.18988E+04    0.23384E+02    0.79804E-01    0.13757E+02
   610    0.18920E+04    0.23649E+02    0.79871E-01    0.12966E+02
   611    0.18852E+04    0.23913E+02    0.79936E-01    0.12148E+02
   612    0.18786E+04    0.24177E+02    0.80001E-01    0.11303E+02
   613    0.18720E+04    0.24437E+02    0.80065E-01    0.10430E+02
   614    0.18655E+04    0.24696E+02    0.80128E-01    0.95302E+01
   615    0.18591E+04    0.24953E+02    0.80191E-01    0.86048E+01
   616    0.18528E+04    0.25209E+02    0.80253E-01    0.76538E+01
   617    0.18467E+04    0.25463E+02    0.80314E-01    0.66774E+01
   618    0.18406E+04    0.25715E+02    0.80374E-01    0.56749E+01
   619    0.18346E+04    0.25966E+02    0.80434E-01    0.46495E+01
   620    0.18288E+04    0.26212E+02    0.80494E-01    0.35991E+01
   621    0.18230E+04    0.26458E+02    0.80552E-01    0.25245E+01
   622    0.18174E+04    0.26700E+02    0.80611E-01    0.14261E+01
   623    0.18119E+04    0.26940E+02    0.80669E-01    0.30599E+00
   624    0.18065E+04    0.27176E+02    0.80726E-01   -0.83700E+00
   625    0.18012E+04    0.27410E+02    0.80783E-01   -0.20028E+01
   626    0.17960E+04    0.27642E+02    0.80840E-01   -0.31897E+01
   627    0.17911E+04    0.27870E+02    0.80896E-01   -0.43976E+01
   628    0.17862E+04    0.28095E+02    0.80952E-01   -0.56264E+01
   629    0.17816E+04    0.28316E+02    0.81008E-01   -0.68751E+01
   630    0.17769E+04    0.28535E+02    0.81063E-01   -0.81445E+01
   631    0.17724E+04    0.28750E+02    0.81118E-01   -0.94313E+01
   632    0.17682E+04    0.28961E+02    0.81173E-01   -0.10738E+02
   633    0.17640E+04    0.29170E+02    0.81228E-01   -0.12061E+02
   634    0.17600E+04    0.29373E+02    0.81282E-01   -0.13402E+02
   635    0.17563E+04    0.29574E+02    0.81337E-01   -0.14759E+02
   636    0.17525E+04    0.29772E+02    0.81391E-01   -0.16132E+02
   637    0.17490E+04    0.29963E+02    0.81446E-01   -0.17521E+02
   638    0.17456E+04    0.30153E+02    0.81500E-01   -0.18925E+02
   639    0.17424E+04    0.30337E+02    0.81554E-01   -0.20343E+02
   640    0.17394E+04    0.30518E+02    0.81609E-01   -0.21774E+02
   641    0.17365E+04    0.30695E+02    0.81664E-01   -0.23218E+02
   642    0.17337E+04    0.30866E+02    0.81719E-01   -0.24674E+02
   643    0.17312E+04    0.31035E+02    0.81774E-01   -0.26142E+02
   644    0.17289E+04    0.31196E+02    0.81829E-01   -0.27620E+02
   645    0.17266E+04    0.31354E+02    0.81884E-01   -0.29108E+02
   646    0.17246E+04    0.31508E+02    0.81940E-01   -0.30606E+02
   647    0.17228E+04    0.31657E+02    0.81996E-01   -0.32114E+02
   648    0.17210E+04    0.31801E+02    0.82052E-01   -0.33628E+02
   649    0.17196E+04    0.31940E+02    0.82109E-01   -0.35150E+02
   650    0.17183E+04    0.32073E+02    0.82166E-01   -0.36678E+02
   651    0.17172E+04    0.32203E+02    0.82223E-01   -0.38213E+02
   652    0.17162E+04    0.32328E+02    0.82281E-01   -0.39753E+02
   653    0.17155E+04    0.32445E+02    0.82340E-01   -0.41296E+02
   654    0.17149E+04    0.32559E+02    0.82398E-01   -0.42843E+02
   655    0.17144E+04    0.32668E+02    0.82457E-01   -0.44394E+02
   656    0.17142E+04    0.32771E+02    0.82517E-01   -0.45948E+02
   657    0.17142E+04    0.32869E+02    0.82578E-01   -0.47503E+02
   658    0.17142E+04    0.32962E+02    0.82639E-01   -0.49060E+02
   659    0.17146E+04    0.33050E+02    0.82700E-01   -0.50617E+02
   660    0.17152E+04    0.33132E+02    0.82762E-01   -0.52175E+02
   661    0.17159E+04    0.33208E+02    0.82825E-01   -0.53730E+02
   662    0.17168E+04    0.33280E+02    0.82889E-01   -0.55286E+02
   663    0.17178E+04    0.33346E+02    0.82953E-01   -0.56841E+02
   664    0.17190E+04    0.33406E+02    0.83018E-01   -0.58392E+02
   665    0.17204E+04    0.33461E+02    0.83084E-01   -0.59940E+02
   666    0.17220E+04    0.33510E+02    0.83151E-01   -0.61484E+02
   667    0.17238E+04    0.33554E+02    0.83219E-01   -0.63023E+02
   668    0.17256E+04    0.33593E+02    0.83287E-01   -0.64558E+02
   669    0.17278E+04    0.33626E+02    0.83356E-01   -0.66087E+02
   670    0.17301E+04    0.33653E+02    0.83426E-01   -0.67608E+02
   671    0.17326E+04    0.33676E+02    0.83497E-01   -0.69123E+02
   672    0.17352E+04    0.33692E+02    0.83569E-01   -0.70630E+02
   673    0.17381E+04    0.33704E+02    0.83642E-01   -0.72128E+02
   674    0.17410E+04    0.33709E+02    0.83716E-01   -0.73616E+02
   675    0.17442E+04    0.33709E+02    0.83791E-01   -0.75096E+02
   676    0.17475E+04    0.33704E+02    0.83866E-01   -0.76563E+02
   677    0.17510E+04    0.33693E+02    0.83943E-01   -0.78020E+02
   678    0.17547E+04    0.33676E+02    0.84021E-01   -0.79465E+02
   679    0.17585E+04    0.33654E+02    0.84099E-01   -0.80897E+02
   680    0.17625E+04    0.33628E+02    0.84179E-01   -0.82317E+02
   681    0.17667E+04    0.33595E+02    0.84260E-01   -0.83721E+02
   682    0.17710E+04    0.33556E+02    0.84342E-01   -0.85112E+02
   683    0.17755E+04    0.33514E+02    0.84425E-01   -0.86489E+02
   684    0.17801E+04    0.33464E+02    0.84509E-01   -0.87849E+02
   685    0.17848E+04    0.33410E+02    0.84594E-01   -0.89194E+02
   686    0.17897E+04    0.33350E+02    0.84681E-01   -0.90513E+02
   687    0.17948E+04    0.33285E+02    0.84768E-01   -0.91819E+02
   688    0.18000E+04    0.33215E+02    0.84857E-01   -0.93108E+02
   689    0.18053E+04    0.33139E+02    0.84947E-01   -0.94374E+02
   690    0.18108E+04    0.33059E+02    0.85038E-01   -0.95625E+02
   691    0.18164E+04    0.32972E+02    0.85130E-01   -0.96852E+02
   692    0.18221E+04    0.32882E+02    0.85223E-01   -0.98056E+02
   693    0.18280E+04    0.32786E+02    0.85318E-01   -0.99245E+02
   694    0.18339E+04    0.32685E+02    0.85413E-01   -0.10040E+03
   695    0.18401E+04    0.32580E+02    0.85510E-01   -0.10154E+03
   696    0.18464E+04    0.32469E+02    0.85608E-01   -0.10267E+03
   697    0.18527E+04    0.32354E+02    0.85707E-01   -0.10376E+03
   698    0.18592E+04    0.32233E+02    0.85807E-01   -0.10482E+03
   699    0.18657E+04    0.32109E+02    0.85909E-01   -0.10586E+03
   700    0.18725E+04    0.31979E+02    0.86011E-01   -0.10688E+03
   701    0.18793E+04    0.31845E+02    0.86115E-01   -0.10787E+03
   702    0.18862E+04    0.31707E+02    0.86220E-01   -0.10883E+03
   703    0.18932E+04    0.31564E+02    0.86326E-01   -0.10978E+03
   704    0.19003E+04    0.31417E+02    0.86434E-01   -0.11068E+03
   705    0.19074E+04    0.31265E+02    0.86542E-01   -0.11156E+03
   706    0.19146E+04    0.31109E+02    0.86652E-01   -0.11241E+03
   707    0.19219E+04    0.30949E+02    0.86763E-01   -0.11324E+03
   708    0.19294E+04    0.30785E+02    0.86875E-01   -0.11402E+03
   709    0.19369E+04    0.30617E+02    0.86988E-01   -0.11479E+03
   710    0.19445E+04    0.30445E+02    0.87103E-01   -0.11553E+03
   711    0.19521E+04    0.30269E+02    0.87218E-01   -0.11623E+03
   712    0.19598E+04    0.30089E+02    0.87335E-01   -0.11691E+03
   713    0.19677E+04    0.29906E+02    0.87453E-01   -0.11756E+03
   714    0.19754E+04    0.29719E+02    0.87572E-01   -0.11817E+03
   715    0.19834E+04    0.29528E+02    0.87692E-01   -0.11876E+03
   716    0.19913E+04    0.29334E+02    0.87813E-01   -0.11931E+03
   717    0.19994E+04    0.29137E+02    0.87935E-01   -0.11982E+03
   718    0.20074E+04    0.28937E+02    0.88058E-01   -0.12032E+03
   719    0.20155E+04    0.28732E+02    0.88183E-01   -0.12077E+03
   720    0.20235E+04    0.28525E+02    0.88308E-01   -0.12120E+03
   721    0.20318E+04    0.28316E+02    0.88434E-01   -0.12158E+03
   722    0.20399E+04    0.28103E+02    0.88561E-01   -0.12193E+03
   723    0.20482E+04    0.27888E+02    0.88690E-01   -0.12226E+03
   724    0.20564E+04    0.27670E+02    0.88819E-01   -0.12255E+03
   725    0.20646E+04    0.27450E+02    0.88949E-01   -0.12281E+03
   726    0.20730E+04    0.27228E+02    0.89080E-01   -0.12303E+03
   727    0.20812E+04    0.27003E+02    0.89212E-01   -0.12322E+03
   728    0.20895E+04    0.26775E+02    0.89345E-01   -0.12338E+03
   729    0.20978E+04    0.26545E+02    0.89479E-01   -0.12351E+03
   730    0.21060E+04    0.26314E+02    0.89614E-01   -0.12360E+03
   731    0.21144E+04    0.26080E+02    0.89749E-01   -0.12365E+03
   732    0.21226E+04    0.25846E+02    0.89886E-01   -0.12366E+03
   733    0.21309E+04    0.25609E+02    0.90023E-01   -0.12366E+03
   734    0.21392E+04    0.25371E+02    0.90161E-01   -0.12360E+03
   735    0.21474E+04    0.25130E+02    0.90299E-01   -0.12353E+03
   736    0.21556E+04    0.24889E+02    0.90439E-01   -0.12340E+03
   737    0.21638E+04    0.24647E+02    0.90579E-01   -0.12326E+03
   738    0.21718E+04    0.24405E+02    0.90720E-01   -0.12306E+03
   739    0.21799E+04    0.24161E+02    0.90861E-01   -0.12284E+03
   740    0.21879E+04    0.23916E+02    0.91003E-01   -0.12259E+03
   741    0.21959E+04    0.23669E+02    0.91146E-01   -0.12231E+03
   742    0.22039E+04    0.23425E+02    0.91289E-01   -0.12198E+03
   743    0.22117E+04    0.23180E+02    0.91432E-01   -0.12163E+03
   744    0.22196E+04    0.22934E+02    0.91576E-01   -0.12123E+03
   745    0.22274E+04    0.22688E+02    0.91721E-01   -0.12082E+03
   746    0.22350E+04    0.22442E+02    0.91866E-01   -0.12034E+03
   747    0.22425E+04    0.22196E+02    0.92011E-01   -0.11986E+03
   748    0.22501E+04    0.21951E+02    0.92157E-01   -0.11933E+03
   749    0.22576E+04    0.21704E+02    0.92303E-01   -0.11878E+03
   750    0.22649E+04    0.21460E+02    0.92450E-01   -0.11820E+03
   751    0.22722E+04    0.21216E+02    0.92597E-01   -0.11757E+03
   752    0.22794E+04    0.20974E+02    0.92744E-01   -0.11691E+03
   753    0.22864E+04    0.20731E+02    0.92891E-01   -0.11623E+03
   754    0.22934E+04    0.20490E+02    0.93039E-01   -0.11550E+03
   755    0.23003E+04    0.20250E+02    0.93187E-01   -0.11475E+03
   756    0.23070E+04    0.20011E+02    0.93335E-01   -0.11397E+03
   757    0.23137E+04    0.19774E+02    0.93483E-01   -0.11315E+03
   758    0.23202E+04    0.19538E+02    0.93631E-01   -0.11230E+03
   759    0.23266E+04    0.19303E+02    0.93779E-01   -0.11142E+03
   760    0.23329E+04    0.19070E+02    0.93927E-01   -0.11052E+03
   761    0.23390E+04    0.18839E+02    0.94075E-01   -0.10958E+03
   762    0.23452E+04    0.18610E+02    0.94223E-01   -0.10861E+03
   763    0.23511E+04    0.18383E+02    0.94371E-01   -0.10761E+03
   764    0.23569E+04    0.18157E+02    0.94519E-01   -0.10659E+03
   765    0.23625E+04    0.17934E+02    0.94666E-01   -0.10553E+03
   766    0.23681E+04    0.17713E+02    0.94814E-01   -0.10445E+03
   767    0.23735E+04    0.17495E+02    0.94961E-01   -0.10334E+03
   768    0.23787E+04    0.17279E+02    0.95108E-01   -0.10220E+03
   769    0.23839E+04    0.17065E+02    0.95254E-01   -0.10104E+03
   770    0.23888E+04    0.16854E+02    0.95401E-01   -0.99847E+02
   771    0.23936E+04    0.16646E+02    0.95547E-01   -0.98628E+02
   772    0.23983E+04    0.16441E+02    0.95692E-01   -0.97372E+02
   773    0.24028E+04    0.16239E+02    0.95837E-01   -0.96103E+02
   774    0.24071E+04    0.16039E+02    0.95982E-01   -0.94814E+02
   775    0.24113E+04    0.15843E+02    0.96126E-01   -0.93495E+02
   776    0.24153E+04    0.15651E+02    0.96270E-01   -0.92156E+02
   777    0.24191E+04    0.15462E+02    0.96413E-01   -0.90790E+02
   778    0.24230E+04    0.15276E+02    0.96556E-01   -0.89395E+02
   779    0.24264E+04    0.15094E+02    0.96698E-01   -0.87988E+02
   780    0.24298E+04    0.14914E+02    0.96839E-01   -0.86554E+02
   781    0.24330E+04    0.14739E+02    0.96980E-01   -0.85107E+02
   782    0.24360E+04    0.14568E+02    0.97120E-01   -0.83648E+02
   783    0.24388E+04    0.14401E+02    0.97259E-01   -0.82154E+02
