#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   569    0.18889E+04    0.21584E+01    0.16733E-07    0.21584E+01    0.25082E+02   -0.88918E-09    0.16733E-07   -0.88918E-09    0.25097E-13
   570    0.18830E+04    0.10128E+01    0.16745E-07    0.10128E+01    0.25360E+02   -0.90097E-09    0.16745E-07   -0.90097E-09    0.24909E-13
   571    0.18772E+04   -0.16163E+00    0.16757E-07   -0.16163E+00    0.25636E+02   -0.91252E-09    0.16757E-07   -0.91252E-09    0.24723E-13
   572    0.18715E+04   -0.13637E+01    0.16769E-07   -0.13637E+01    0.25909E+02   -0.92382E-09    0.16769E-07   -0.92382E-09    0.24538E-13
   573    0.18660E+04   -0.25947E+01    0.16780E-07   -0.25947E+01    0.26180E+02   -0.93486E-09    0.16780E-07   -0.93486E-09    0.24356E-13
   574    0.18606E+04   -0.38520E+01    0.16792E-07   -0.38520E+01    0.26449E+02   -0.94566E-09    0.16792E-07   -0.94566E-09    0.24174E-13
   575    0.18553E+04   -0.51367E+01    0.16803E-07   -0.51367E+01    0.26714E+02   -0.95620E-09    0.16803E-07   -0.95620E-09    0.23995E-13
   576    0.18502E+04   -0.64464E+01    0.16814E-07   -0.64464E+01    0.26977E+02   -0.96648E-09    0.16814E-07   -0.96648E-09    0.23817E-13
   577    0.18451E+04   -0.77815E+01    0.16824E-07   -0.77815E+01    0.27237E+02   -0.97650E-09    0.16824E-07   -0.97650E-09    0.23640E-13
   578    0.18402E+04   -0.91416E+01    0.16835E-07   -0.91416E+01    0.27494E+02   -0.98627E-09    0.16835E-07   -0.98627E-09    0.23466E-13
   579    0.18355E+04   -0.10525E+02    0.16844E-07   -0.10525E+02    0.27748E+02   -0.99577E-09    0.16844E-07   -0.99577E-09    0.23292E-13
   580    0.18310E+04   -0.11933E+02    0.16854E-07   -0.11933E+02    0.27999E+02   -0.10050E-08    0.16854E-07   -0.10050E-08    0.23121E-13
   581    0.18265E+04   -0.13362E+02    0.16862E-07   -0.13362E+02    0.28245E+02   -0.10140E-08    0.16862E-07   -0.10140E-08    0.22951E-13
   582    0.18222E+04   -0.14813E+02    0.16870E-07   -0.14813E+02    0.28489E+02   -0.10227E-08    0.16870E-07   -0.10227E-08    0.22782E-13
   583    0.18181E+04   -0.16286E+02    0.16878E-07   -0.16286E+02    0.28728E+02   -0.10311E-08    0.16878E-07   -0.10311E-08    0.22615E-13
   584    0.18142E+04   -0.17778E+02    0.16884E-07   -0.17778E+02    0.28964E+02   -0.10393E-08    0.16884E-07   -0.10393E-08    0.22450E-13
   585    0.18104E+04   -0.19290E+02    0.16890E-07   -0.19290E+02    0.29195E+02   -0.10472E-08    0.16890E-07   -0.10472E-08    0.22286E-13
   586    0.18068E+04   -0.20822E+02    0.16895E-07   -0.20822E+02    0.29422E+02   -0.10548E-08    0.16895E-07   -0.10548E-08    0.22123E-13
   587    0.18034E+04   -0.22370E+02    0.16899E-07   -0.22370E+02    0.29645E+02   -0.10622E-08    0.16899E-07   -0.10622E-08    0.21962E-13
   588    0.18002E+04   -0.23937E+02    0.16902E-07   -0.23937E+02    0.29863E+02   -0.10693E-08    0.16902E-07   -0.10693E-08    0.21803E-13
   589    0.17971E+04   -0.25520E+02    0.16904E-07   -0.25520E+02    0.30076E+02   -0.10760E-08    0.16904E-07   -0.10760E-08    0.21645E-13
   590    0.17942E+04   -0.27117E+02    0.16905E-07   -0.27117E+02    0.30284E+02   -0.10826E-08    0.16905E-07   -0.10826E-08    0.21488E-13
   591    0.17916E+04   -0.28730E+02    0.16905E-07   -0.28730E+02    0.30489E+02   -0.10888E-08    0.16905E-07   -0.10888E-08    0.21332E-13
   592    0.17891E+04   -0.30357E+02    0.16903E-07   -0.30357E+02    0.30686E+02   -0.10947E-08    0.16903E-07   -0.10947E-08    0.21178E-13
   593    0.17868E+04   -0.31996E+02    0.16900E-07   -0.31996E+02    0.30880E+02   -0.11004E-08    0.16900E-07   -0.11004E-08    0.21026E-13
   594    0.17847E+04   -0.33648E+02    0.16896E-07   -0.33648E+02    0.31068E+02   -0.11058E-08    0.16896E-07   -0.11058E-08    0.20874E-13
   595    0.17828E+04   -0.35309E+02    0.16891E-07   -0.35309E+02    0.31249E+02   -0.11109E-08    0.16891E-07   -0.11109E-08    0.20724E-13
   596    0.17812E+04   -0.36982E+02    0.16884E-07   -0.36982E+02    0.31426E+02   -0.11157E-08    0.16884E-07   -0.11157E-08    0.20576E-13
   597    0.17798E+04   -0.38664E+02    0.16876E-07   -0.38664E+02    0.31594E+02   -0.11202E-08    0.16876E-07   -0.11202E-08    0.20428E-13
   598    0.17789E+04   -0.40353E+02    0.16866E-07   -0.40353E+02    0.31758E+02   -0.11244E-08    0.16866E-07   -0.11244E-08    0.20282E-13
   599    0.17780E+04   -0.42049E+02    0.16855E-07   -0.42049E+02    0.31915E+02   -0.11283E-08    0.16855E-07   -0.11283E-08    0.20137E-13
   600    0.17773E+04   -0.43752E+02    0.16842E-07   -0.43752E+02    0.32066E+02   -0.11319E-08    0.16842E-07   -0.11319E-08    0.19993E-13
   601    0.17769E+04   -0.45460E+02    0.16827E-07   -0.45460E+02    0.32211E+02   -0.11352E-08    0.16827E-07   -0.11352E-08    0.19851E-13
   602    0.17767E+04   -0.47174E+02    0.16811E-07   -0.47174E+02    0.32348E+02   -0.11382E-08    0.16811E-07   -0.11382E-08    0.19710E-13
   603    0.17767E+04   -0.48889E+02    0.16793E-07   -0.48889E+02    0.32479E+02   -0.11410E-08    0.16793E-07   -0.11410E-08    0.19570E-13
   604    0.17770E+04   -0.50609E+02    0.16774E-07   -0.50609E+02    0.32603E+02   -0.11435E-08    0.16774E-07   -0.11435E-08    0.19431E-13
   605    0.17775E+04   -0.52332E+02    0.16754E-07   -0.52332E+02    0.32720E+02   -0.11457E-08    0.16754E-07   -0.11457E-08    0.19293E-13
   606    0.17784E+04   -0.54057E+02    0.16732E-07   -0.54057E+02    0.32831E+02   -0.11477E-08    0.16732E-07   -0.11477E-08    0.19157E-13
   607    0.17792E+04   -0.55783E+02    0.16710E-07   -0.55783E+02    0.32936E+02   -0.11495E-08    0.16710E-07   -0.11495E-08    0.19021E-13
   608    0.17804E+04   -0.57511E+02    0.16687E-07   -0.57511E+02    0.33034E+02   -0.11510E-08    0.16687E-07   -0.11510E-08    0.18887E-13
   609    0.17820E+04   -0.59239E+02    0.16663E-07   -0.59239E+02    0.33125E+02   -0.11523E-08    0.16663E-07   -0.11523E-08    0.18754E-13
   610    0.17836E+04   -0.60967E+02    0.16638E-07   -0.60967E+02    0.33209E+02   -0.11534E-08    0.16638E-07   -0.11534E-08    0.18622E-13
   611    0.17855E+04   -0.62694E+02    0.16613E-07   -0.62694E+02    0.33287E+02   -0.11544E-08    0.16613E-07   -0.11544E-08    0.18492E-13
   612    0.17877E+04   -0.64418E+02    0.16588E-07   -0.64418E+02    0.33359E+02   -0.11551E-08    0.16588E-07   -0.11551E-08    0.18362E-13
   613    0.17900E+04   -0.66141E+02    0.16562E-07   -0.66141E+02    0.33422E+02   -0.11557E-08    0.16562E-07   -0.11557E-08    0.18233E-13
   614    0.17926E+04   -0.67862E+02    0.16537E-07   -0.67862E+02    0.33481E+02   -0.11561E-08    0.16537E-07   -0.11561E-08    0.18106E-13
   615    0.17953E+04   -0.69578E+02    0.16511E-07   -0.69578E+02    0.33532E+02   -0.11564E-08    0.16511E-07   -0.11564E-08    0.17980E-13
   616    0.17983E+04   -0.71289E+02    0.16486E-07   -0.71289E+02    0.33578E+02   -0.11566E-08    0.16486E-07   -0.11566E-08    0.17854E-13
   617    0.18016E+04   -0.72994E+02    0.16460E-07   -0.72994E+02    0.33617E+02   -0.11566E-08    0.16460E-07   -0.11566E-08    0.17730E-13
   618    0.18050E+04   -0.74695E+02    0.16435E-07   -0.74695E+02    0.33651E+02   -0.11565E-08    0.16435E-07   -0.11565E-08    0.17607E-13
   619    0.18086E+04   -0.76386E+02    0.16411E-07   -0.76386E+02    0.33678E+02   -0.11563E-08    0.16411E-07   -0.11563E-08    0.17485E-13
   620    0.18125E+04   -0.78071E+02    0.16387E-07   -0.78071E+02    0.33698E+02   -0.11561E-08    0.16387E-07   -0.11561E-08    0.17364E-13
   621    0.18165E+04   -0.79747E+02    0.16364E-07   -0.79747E+02    0.33712E+02   -0.11557E-08    0.16364E-07   -0.11557E-08    0.17244E-13
   622    0.18207E+04   -0.81414E+02    0.16342E-07   -0.81414E+02    0.33719E+02   -0.11553E-08    0.16342E-07   -0.11553E-08    0.17125E-13
   623    0.18253E+04   -0.83069E+02    0.16321E-07   -0.83069E+02    0.33720E+02   -0.11548E-08    0.16321E-07   -0.11548E-08    0.17007E-13
   624    0.18299E+04   -0.84713E+02    0.16301E-07   -0.84713E+02    0.33714E+02   -0.11543E-08    0.16301E-07   -0.11543E-08    0.16890E-13
   625    0.18346E+04   -0.86346E+02    0.16283E-07   -0.86346E+02    0.33702E+02   -0.11537E-08    0.16283E-07   -0.11537E-08    0.16774E-13
   626    0.18397E+04   -0.87966E+02    0.16265E-07   -0.87966E+02    0.33684E+02   -0.11532E-08    0.16265E-07   -0.11532E-08    0.16659E-13
   627    0.18449E+04   -0.89571E+02    0.16249E-07   -0.89571E+02    0.33660E+02   -0.11526E-08    0.16249E-07   -0.11526E-08    0.16545E-13
   628    0.18503E+04   -0.91162E+02    0.16235E-07   -0.91162E+02    0.33629E+02   -0.11520E-08    0.16235E-07   -0.11520E-08    0.16432E-13
   629    0.18560E+04   -0.92737E+02    0.16223E-07   -0.92737E+02    0.33592E+02   -0.11514E-08    0.16223E-07   -0.11514E-08    0.16319E-13
   630    0.18617E+04   -0.94296E+02    0.16212E-07   -0.94296E+02    0.33548E+02   -0.11508E-08    0.16212E-07   -0.11508E-08    0.16208E-13
   631    0.18676E+04   -0.95836E+02    0.16203E-07   -0.95836E+02    0.33499E+02   -0.11503E-08    0.16203E-07   -0.11503E-08    0.16098E-13
   632    0.18737E+04   -0.97359E+02    0.16197E-07   -0.97359E+02    0.33443E+02   -0.11498E-08    0.16197E-07   -0.11498E-08    0.15989E-13
   633    0.18800E+04   -0.98861E+02    0.16193E-07   -0.98861E+02    0.33381E+02   -0.11494E-08    0.16193E-07   -0.11494E-08    0.15880E-13
   634    0.18865E+04   -0.10034E+03    0.16191E-07   -0.10034E+03    0.33312E+02   -0.11490E-08    0.16191E-07   -0.11490E-08    0.15773E-13
   635    0.18931E+04   -0.10180E+03    0.16191E-07   -0.10180E+03    0.33239E+02   -0.11487E-08    0.16191E-07   -0.11487E-08    0.15666E-13
   636    0.18998E+04   -0.10324E+03    0.16194E-07   -0.10324E+03    0.33159E+02   -0.11485E-08    0.16194E-07   -0.11485E-08    0.15560E-13
   637    0.19068E+04   -0.10465E+03    0.16200E-07   -0.10465E+03    0.33072E+02   -0.11484E-08    0.16200E-07   -0.11484E-08    0.15455E-13
   638    0.19139E+04   -0.10604E+03    0.16209E-07   -0.10604E+03    0.32980E+02   -0.11484E-08    0.16209E-07   -0.11484E-08    0.15351E-13
   639    0.19211E+04   -0.10740E+03    0.16221E-07   -0.10740E+03    0.32881E+02   -0.11486E-08    0.16221E-07   -0.11486E-08    0.15248E-13
   640    0.19285E+04   -0.10873E+03    0.16235E-07   -0.10873E+03    0.32778E+02   -0.11488E-08    0.16235E-07   -0.11488E-08    0.15146E-13
   641    0.19361E+04   -0.11004E+03    0.16253E-07   -0.11004E+03    0.32668E+02   -0.11492E-08    0.16253E-07   -0.11492E-08    0.15044E-13
   642    0.19437E+04   -0.11132E+03    0.16275E-07   -0.11132E+03    0.32551E+02   -0.11498E-08    0.16275E-07   -0.11498E-08    0.14944E-13
   643    0.19515E+04   -0.11256E+03    0.16300E-07   -0.11256E+03    0.32430E+02   -0.11505E-08    0.16300E-07   -0.11505E-08    0.14844E-13
   644    0.19595E+04   -0.11378E+03    0.16328E-07   -0.11378E+03    0.32301E+02   -0.11514E-08    0.16328E-07   -0.11514E-08    0.14745E-13
   645    0.19675E+04   -0.11496E+03    0.16360E-07   -0.11496E+03    0.32167E+02   -0.11524E-08    0.16360E-07   -0.11524E-08    0.14647E-13
   646    0.19757E+04   -0.11611E+03    0.16396E-07   -0.11611E+03    0.32027E+02   -0.11537E-08    0.16396E-07   -0.11537E-08    0.14549E-13
   647    0.19841E+04   -0.11722E+03    0.16436E-07   -0.11722E+03    0.31882E+02   -0.11552E-08    0.16436E-07   -0.11552E-08    0.14453E-13
   648    0.19925E+04   -0.11830E+03    0.16480E-07   -0.11830E+03    0.31731E+02   -0.11569E-08    0.16480E-07   -0.11569E-08    0.14357E-13
   649    0.20011E+04   -0.11934E+03    0.16528E-07   -0.11934E+03    0.31574E+02   -0.11588E-08    0.16528E-07   -0.11588E-08    0.14262E-13
   650    0.20097E+04   -0.12034E+03    0.16581E-07   -0.12034E+03    0.31411E+02   -0.11610E-08    0.16581E-07   -0.11610E-08    0.14167E-13
   651    0.20185E+04   -0.12130E+03    0.16637E-07   -0.12130E+03    0.31244E+02   -0.11635E-08    0.16637E-07   -0.11635E-08    0.14074E-13
   652    0.20273E+04   -0.12222E+03    0.16699E-07   -0.12222E+03    0.31070E+02   -0.11661E-08    0.16699E-07   -0.11661E-08    0.13981E-13
   653    0.20364E+04   -0.12311E+03    0.16764E-07   -0.12311E+03    0.30891E+02   -0.11690E-08    0.16764E-07   -0.11690E-08    0.13889E-13
   654    0.20454E+04   -0.12395E+03    0.16833E-07   -0.12395E+03    0.30707E+02   -0.11721E-08    0.16833E-07   -0.11721E-08    0.13797E-13
   655    0.20545E+04   -0.12475E+03    0.16905E-07   -0.12475E+03    0.30518E+02   -0.11753E-08    0.16905E-07   -0.11753E-08    0.13707E-13
   656    0.20637E+04   -0.12552E+03    0.16981E-07   -0.12552E+03    0.30324E+02   -0.11787E-08    0.16981E-07   -0.11787E-08    0.13617E-13
   657    0.20731E+04   -0.12624E+03    0.17061E-07   -0.12624E+03    0.30124E+02   -0.11823E-08    0.17061E-07   -0.11823E-08    0.13527E-13
   658    0.20823E+04   -0.12692E+03    0.17143E-07   -0.12692E+03    0.29921E+02   -0.11859E-08    0.17143E-07   -0.11859E-08    0.13439E-13
   659    0.20919E+04   -0.12757E+03    0.17228E-07   -0.12757E+03    0.29713E+02   -0.11897E-08    0.17228E-07   -0.11897E-08    0.13351E-13
   660    0.21014E+04   -0.12817E+03    0.17316E-07   -0.12817E+03    0.29500E+02   -0.11936E-08    0.17316E-07   -0.11936E-08    0.13264E-13
   661    0.21110E+04   -0.12873E+03    0.17406E-07   -0.12873E+03    0.29282E+02   -0.11975E-08    0.17406E-07   -0.11975E-08    0.13177E-13
   662    0.21207E+04   -0.12926E+03    0.17498E-07   -0.12926E+03    0.29061E+02   -0.12015E-08    0.17498E-07   -0.12015E-08    0.13092E-13
   663    0.21304E+04   -0.12974E+03    0.17592E-07   -0.12974E+03    0.28835E+02   -0.12055E-08    0.17592E-07   -0.12055E-08    0.13006E-13
   664    0.21402E+04   -0.13019E+03    0.17688E-07   -0.13019E+03    0.28605E+02   -0.12095E-08    0.17688E-07   -0.12095E-08    0.12922E-13
   665    0.21500E+04   -0.13060E+03    0.17786E-07   -0.13060E+03    0.28371E+02   -0.12136E-08    0.17786E-07   -0.12136E-08    0.12838E-13
   666    0.21598E+04   -0.13096E+03    0.17884E-07   -0.13096E+03    0.28134E+02   -0.12176E-08    0.17884E-07   -0.12176E-08    0.12755E-13
   667    0.21697E+04   -0.13129E+03    0.17984E-07   -0.13129E+03    0.27893E+02   -0.12215E-08    0.17984E-07   -0.12215E-08    0.12673E-13
   668    0.21795E+04   -0.13157E+03    0.18085E-07   -0.13157E+03    0.27649E+02   -0.12254E-08    0.18085E-07   -0.12254E-08    0.12591E-13
   669    0.21895E+04   -0.13182E+03    0.18187E-07   -0.13182E+03    0.27401E+02   -0.12292E-08    0.18187E-07   -0.12292E-08    0.12510E-13
   670    0.21995E+04   -0.13202E+03    0.18289E-07   -0.13202E+03    0.27150E+02   -0.12329E-08    0.18289E-07   -0.12329E-08    0.12429E-13
   671    0.22095E+04   -0.13219E+03    0.18392E-07   -0.13219E+03    0.26897E+02   -0.12365E-08    0.18392E-07   -0.12365E-08    0.12349E-13
   672    0.22194E+04   -0.13232E+03    0.18494E-07   -0.13232E+03    0.26640E+02   -0.12399E-08    0.18494E-07   -0.12399E-08    0.12270E-13
   673    0.22294E+04   -0.13240E+03    0.18597E-07   -0.13240E+03    0.26382E+02   -0.12432E-08    0.18597E-07   -0.12432E-08    0.12191E-13
   674    0.22394E+04   -0.13245E+03    0.18699E-07   -0.13245E+03    0.26120E+02   -0.12463E-08    0.18699E-07   -0.12463E-08    0.12113E-13
   675    0.22494E+04   -0.13245E+03    0.18801E-07   -0.13245E+03    0.25856E+02   -0.12493E-08    0.18801E-07   -0.12493E-08    0.12036E-13
   676    0.22593E+04   -0.13242E+03    0.18902E-07   -0.13242E+03    0.25590E+02   -0.12520E-08    0.18902E-07   -0.12520E-08    0.11959E-13
   677    0.22693E+04   -0.13234E+03    0.19002E-07   -0.13234E+03    0.25322E+02   -0.12545E-08    0.19002E-07   -0.12545E-08    0.11883E-13
   678    0.22792E+04   -0.13222E+03    0.19101E-07   -0.13222E+03    0.25051E+02   -0.12567E-08    0.19101E-07   -0.12567E-08    0.11807E-13
   679    0.22891E+04   -0.13207E+03    0.19199E-07   -0.13207E+03    0.24780E+02   -0.12587E-08    0.19199E-07   -0.12587E-08    0.11732E-13
   680    0.22991E+04   -0.13187E+03    0.19295E-07   -0.13187E+03    0.24507E+02   -0.12604E-08    0.19295E-07   -0.12604E-08    0.11658E-13
   681    0.23089E+04   -0.13163E+03    0.19389E-07   -0.13163E+03    0.24232E+02   -0.12618E-08    0.19389E-07   -0.12618E-08    0.11584E-13
   682    0.23187E+04   -0.13135E+03    0.19481E-07   -0.13135E+03    0.23956E+02   -0.12628E-08    0.19481E-07   -0.12628E-08    0.11510E-13
   683    0.23285E+04   -0.13104E+03    0.19572E-07   -0.13104E+03    0.23680E+02   -0.12636E-08    0.19572E-07   -0.12636E-08    0.11438E-13
   684    0.23381E+04   -0.13068E+03    0.19660E-07   -0.13068E+03    0.23401E+02   -0.12639E-08    0.19660E-07   -0.12639E-08    0.11366E-13
   685    0.23477E+04   -0.13028E+03    0.19745E-07   -0.13028E+03    0.23123E+02   -0.12639E-08    0.19745E-07   -0.12639E-08    0.11294E-13
   686    0.23572E+04   -0.12983E+03    0.19827E-07   -0.12983E+03    0.22844E+02   -0.12635E-08    0.19827E-07   -0.12635E-08    0.11223E-13
   687    0.23667E+04   -0.12935E+03    0.19907E-07   -0.12935E+03    0.22565E+02   -0.12627E-08    0.19907E-07   -0.12627E-08    0.11152E-13
   688    0.23760E+04   -0.12882E+03    0.19983E-07   -0.12882E+03    0.22286E+02   -0.12614E-08    0.19983E-07   -0.12614E-08    0.11083E-13
   689    0.23853E+04   -0.12826E+03    0.20056E-07   -0.12826E+03    0.22006E+02   -0.12597E-08    0.20056E-07   -0.12597E-08    0.11013E-13
   690    0.23944E+04   -0.12765E+03    0.20126E-07   -0.12765E+03    0.21728E+02   -0.12575E-08    0.20126E-07   -0.12575E-08    0.10944E-13
   691    0.24035E+04   -0.12700E+03    0.20191E-07   -0.12700E+03    0.21448E+02   -0.12548E-08    0.20191E-07   -0.12548E-08    0.10876E-13
   692    0.24124E+04   -0.12631E+03    0.20253E-07   -0.12631E+03    0.21171E+02   -0.12517E-08    0.20253E-07   -0.12517E-08    0.10808E-13
   693    0.24212E+04   -0.12558E+03    0.20310E-07   -0.12558E+03    0.20895E+02   -0.12480E-08    0.20310E-07   -0.12480E-08    0.10741E-13
   694    0.24298E+04   -0.12481E+03    0.20363E-07   -0.12481E+03    0.20618E+02   -0.12437E-08    0.20363E-07   -0.12437E-08    0.10674E-13
   695    0.24384E+04   -0.12399E+03    0.20411E-07   -0.12399E+03    0.20345E+02   -0.12389E-08    0.20411E-07   -0.12389E-08    0.10608E-13
   696    0.24468E+04   -0.12315E+03    0.20455E-07   -0.12315E+03    0.20073E+02   -0.12335E-08    0.20455E-07   -0.12335E-08    0.10542E-13
   697    0.24551E+04   -0.12226E+03    0.20493E-07   -0.12226E+03    0.19802E+02   -0.12275E-08    0.20493E-07   -0.12275E-08    0.10476E-13
   698    0.24632E+04   -0.12132E+03    0.20526E-07   -0.12132E+03    0.19532E+02   -0.12209E-08    0.20526E-07   -0.12209E-08    0.10412E-13
   699    0.24710E+04   -0.12034E+03    0.20554E-07   -0.12034E+03    0.19266E+02   -0.12137E-08    0.20554E-07   -0.12137E-08    0.10347E-13
   700    0.24788E+04   -0.11932E+03    0.20576E-07   -0.11932E+03    0.19001E+02   -0.12057E-08    0.20576E-07   -0.12057E-08    0.10283E-13
   701    0.24864E+04   -0.11827E+03    0.20592E-07   -0.11827E+03    0.18739E+02   -0.11972E-08    0.20592E-07   -0.11972E-08    0.10220E-13
   702    0.24938E+04   -0.11716E+03    0.20602E-07   -0.11716E+03    0.18481E+02   -0.11879E-08    0.20602E-07   -0.11879E-08    0.10157E-13
   703    0.25010E+04   -0.11604E+03    0.20607E-07   -0.11604E+03    0.18224E+02   -0.11781E-08    0.20607E-07   -0.11781E-08    0.10095E-13
   704    0.25080E+04   -0.11486E+03    0.20606E-07   -0.11486E+03    0.17971E+02   -0.11676E-08    0.20606E-07   -0.11676E-08    0.10033E-13
   705    0.25147E+04   -0.11364E+03    0.20600E-07   -0.11364E+03    0.17721E+02   -0.11565E-08    0.20600E-07   -0.11565E-08    0.99710E-14
   706    0.25214E+04   -0.11240E+03    0.20589E-07   -0.11240E+03    0.17473E+02   -0.11448E-08    0.20589E-07   -0.11448E-08    0.99099E-14
   707    0.25277E+04   -0.11111E+03    0.20573E-07   -0.11111E+03    0.17229E+02   -0.11326E-08    0.20573E-07   -0.11326E-08    0.98492E-14
   708    0.25341E+04   -0.10978E+03    0.20552E-07   -0.10978E+03    0.16988E+02   -0.11198E-08    0.20552E-07   -0.11198E-08    0.97890E-14
   709    0.25401E+04   -0.10842E+03    0.20526E-07   -0.10842E+03    0.16750E+02   -0.11065E-08    0.20526E-07   -0.11065E-08    0.97293E-14
   710    0.25460E+04   -0.10703E+03    0.20495E-07   -0.10703E+03    0.16515E+02   -0.10927E-08    0.20495E-07   -0.10927E-08    0.96700E-14
   711    0.25516E+04   -0.10559E+03    0.20460E-07   -0.10559E+03    0.16283E+02   -0.10784E-08    0.20460E-07   -0.10784E-08    0.96111E-14
   712    0.25571E+04   -0.10414E+03    0.20420E-07   -0.10414E+03    0.16055E+02   -0.10636E-08    0.20420E-07   -0.10636E-08    0.95526E-14
   713    0.25625E+04   -0.10264E+03    0.20376E-07   -0.10264E+03    0.15830E+02   -0.10483E-08    0.20376E-07   -0.10483E-08    0.94946E-14
   714    0.25674E+04   -0.10111E+03    0.20328E-07   -0.10111E+03    0.15610E+02   -0.10327E-08    0.20328E-07   -0.10327E-08    0.94371E-14
   715    0.25723E+04   -0.99556E+02    0.20276E-07   -0.99556E+02    0.15393E+02   -0.10166E-08    0.20276E-07   -0.10166E-08    0.93799E-14
   716    0.25771E+04   -0.97970E+02    0.20220E-07   -0.97970E+02    0.15179E+02   -0.10001E-08    0.20220E-07   -0.10001E-08    0.93232E-14
   717    0.25815E+04   -0.96344E+02    0.20160E-07   -0.96344E+02    0.14970E+02   -0.98319E-09    0.20160E-07   -0.98319E-09    0.92668E-14
   718    0.25858E+04   -0.94704E+02    0.20097E-07   -0.94704E+02    0.14764E+02   -0.96595E-09    0.20097E-07   -0.96595E-09    0.92109E-14
   719    0.25898E+04   -0.93021E+02    0.20030E-07   -0.93021E+02    0.14561E+02   -0.94837E-09    0.20030E-07   -0.94837E-09    0.91554E-14
   720    0.25936E+04   -0.91324E+02    0.19960E-07   -0.91324E+02    0.14364E+02   -0.93046E-09    0.19960E-07   -0.93046E-09    0.91004E-14
   721    0.25974E+04   -0.89587E+02    0.19887E-07   -0.89587E+02    0.14171E+02   -0.91224E-09    0.19887E-07   -0.91224E-09    0.90457E-14
   722    0.26007E+04   -0.87825E+02    0.19810E-07   -0.87825E+02    0.13982E+02   -0.89373E-09    0.19810E-07   -0.89373E-09    0.89914E-14
   723    0.26040E+04   -0.86046E+02    0.19731E-07   -0.86046E+02    0.13798E+02   -0.87495E-09    0.19731E-07   -0.87495E-09    0.89375E-14
   724    0.26070E+04   -0.84245E+02    0.19649E-07   -0.84245E+02    0.13618E+02   -0.85592E-09    0.19649E-07   -0.85592E-09    0.88840E-14
   725    0.26097E+04   -0.82416E+02    0.19564E-07   -0.82416E+02    0.13443E+02   -0.83665E-09    0.19564E-07   -0.83665E-09    0.88309E-14
   726    0.26123E+04   -0.80559E+02    0.19476E-07   -0.80559E+02    0.13275E+02   -0.81717E-09    0.19476E-07   -0.81717E-09    0.87782E-14
   727    0.26147E+04   -0.78692E+02    0.19387E-07   -0.78692E+02    0.13109E+02   -0.79748E-09    0.19387E-07   -0.79748E-09    0.87259E-14
   728    0.26168E+04   -0.76799E+02    0.19294E-07   -0.76799E+02    0.12948E+02   -0.77762E-09    0.19294E-07   -0.77762E-09    0.86740E-14
   729    0.26186E+04   -0.74891E+02    0.19200E-07   -0.74891E+02    0.12793E+02   -0.75760E-09    0.19200E-07   -0.75760E-09    0.86224E-14
   730    0.26202E+04   -0.72960E+02    0.19104E-07   -0.72960E+02    0.12644E+02   -0.73743E-09    0.19104E-07   -0.73743E-09    0.85712E-14
   731    0.26217E+04   -0.71009E+02    0.19006E-07   -0.71009E+02    0.12498E+02   -0.71714E-09    0.19006E-07   -0.71714E-09    0.85204E-14
   732    0.26229E+04   -0.69037E+02    0.18906E-07   -0.69037E+02    0.12360E+02   -0.69674E-09    0.18906E-07   -0.69674E-09    0.84699E-14
   733    0.26239E+04   -0.67063E+02    0.18805E-07   -0.67063E+02    0.12227E+02   -0.67625E-09    0.18805E-07   -0.67625E-09    0.84198E-14
   734    0.26247E+04   -0.65056E+02    0.18702E-07   -0.65056E+02    0.12099E+02   -0.65570E-09    0.18702E-07   -0.65570E-09    0.83701E-14
   735    0.26252E+04   -0.63056E+02    0.18597E-07   -0.63056E+02    0.11977E+02   -0.63509E-09    0.18597E-07   -0.63509E-09    0.83207E-14
   736    0.26254E+04   -0.61027E+02    0.18492E-07   -0.61027E+02    0.11861E+02   -0.61444E-09    0.18492E-07   -0.61444E-09    0.82717E-14
   737    0.26254E+04   -0.58999E+02    0.18385E-07   -0.58999E+02    0.11752E+02   -0.59379E-09    0.18385E-07   -0.59379E-09    0.82231E-14
   738    0.26251E+04   -0.56944E+02    0.18278E-07   -0.56944E+02    0.11649E+02   -0.57313E-09    0.18278E-07   -0.57313E-09    0.81747E-14
   739    0.26246E+04   -0.54886E+02    0.18170E-07   -0.54886E+02    0.11552E+02   -0.55250E-09    0.18170E-07   -0.55250E-09    0.81268E-14
   740    0.26238E+04   -0.52826E+02    0.18061E-07   -0.52826E+02    0.11461E+02   -0.53191E-09    0.18061E-07   -0.53191E-09    0.80791E-14
   741    0.26228E+04   -0.50757E+02    0.17951E-07   -0.50757E+02    0.11377E+02   -0.51137E-09    0.17951E-07   -0.51137E-09    0.80318E-14
   742    0.26216E+04   -0.48675E+02    0.17841E-07   -0.48675E+02    0.11301E+02   -0.49091E-09    0.17841E-07   -0.49091E-09    0.79849E-14
   743    0.26201E+04   -0.46594E+02    0.17731E-07   -0.46594E+02    0.11233E+02   -0.47055E-09    0.17731E-07   -0.47055E-09    0.79383E-14
   744    0.26184E+04   -0.44501E+02    0.17621E-07   -0.44501E+02    0.11171E+02   -0.45030E-09    0.17621E-07   -0.45030E-09    0.78920E-14
