#           k/h    P           
    0.42098E-02    0.15082E+05
    0.42948E-02    0.15294E+05
    0.43816E-02    0.15505E+05
    0.44701E-02    0.15717E+05
    0.45604E-02    0.15930E+05
    0.46525E-02    0.16144E+05
    0.47465E-02    0.16359E+05
    0.48424E-02    0.16574E+05
    0.49402E-02    0.16790E+05
    0.50400E-02    0.17006E+05
    0.51419E-02    0.17222E+05
    0.52457E-02    0.17438E+05
    0.53517E-02    0.17655E+05
    0.54598E-02    0.17871E+05
    0.55701E-02    0.18088E+05
    0.56826E-02    0.18305E+05
    0.57974E-02    0.18521E+05
    0.59145E-02    0.18737E+05
    0.60340E-02    0.18953E+05
    0.61559E-02    0.19167E+05
    0.62803E-02    0.19381E+05
    0.64072E-02    0.19594E+05
    0.65366E-02    0.19807E+05
    0.66686E-02    0.20018E+05
    0.68033E-02    0.20227E+05
    0.69408E-02    0.20435E+05
    0.70810E-02    0.20642E+05
    0.72240E-02    0.20846E+05
    0.73700E-02    0.21049E+05
    0.75189E-02    0.21250E+05
    0.76708E-02    0.21448E+05
    0.78257E-02    0.21644E+05
    0.79838E-02    0.21837E+05
    0.81451E-02    0.22028E+05
    0.83096E-02    0.22215E+05
    0.84775E-02    0.22400E+05
    0.86488E-02    0.22580E+05
    0.88235E-02    0.22758E+05
    0.90017E-02    0.22931E+05
    0.91836E-02    0.23101E+05
    0.93691E-02    0.23266E+05
    0.95583E-02    0.23427E+05
    0.97514E-02    0.23584E+05
    0.99484E-02    0.23735E+05
    0.10149E-01    0.23882E+05
    0.10354E-01    0.24023E+05
    0.10564E-01    0.24159E+05
    0.10777E-01    0.24289E+05
    0.10995E-01    0.24413E+05
    0.11217E-01    0.24531E+05
    0.11443E-01    0.24642E+05
    0.11675E-01    0.24747E+05
    0.11910E-01    0.24845E+05
    0.12151E-01    0.24935E+05
    0.12397E-01    0.25019E+05
    0.12647E-01    0.25094E+05
    0.12902E-01    0.25161E+05
    0.13163E-01    0.25221E+05
    0.13429E-01    0.25271E+05
    0.13700E-01    0.25314E+05
    0.13977E-01    0.25347E+05
    0.14259E-01    0.25371E+05
    0.14547E-01    0.25385E+05
    0.14841E-01    0.25390E+05
    0.15141E-01    0.25385E+05
    0.15447E-01    0.25371E+05
    0.15759E-01    0.25346E+05
    0.16077E-01    0.25310E+05
    0.16402E-01    0.25264E+05
    0.16734E-01    0.25207E+05
    0.17072E-01    0.25139E+05
    0.17416E-01    0.25060E+05
    0.17768E-01    0.24970E+05
    0.18127E-01    0.24868E+05
    0.18493E-01    0.24755E+05
    0.18867E-01    0.24630E+05
    0.19248E-01    0.24494E+05
    0.19637E-01    0.24346E+05
    0.20034E-01    0.24186E+05
    0.20438E-01    0.24015E+05
    0.20851E-01    0.23832E+05
    0.21272E-01    0.23637E+05
    0.21702E-01    0.23431E+05
    0.22141E-01    0.23214E+05
    0.22588E-01    0.22986E+05
    0.23044E-01    0.22747E+05
    0.23510E-01    0.22497E+05
    0.23985E-01    0.22238E+05
    0.24469E-01    0.21968E+05
    0.24964E-01    0.21688E+05
    0.25468E-01    0.21400E+05
    0.25982E-01    0.21102E+05
    0.26507E-01    0.20797E+05
    0.27043E-01    0.20483E+05
    0.27589E-01    0.20163E+05
    0.28146E-01    0.19836E+05
    0.28715E-01    0.19504E+05
    0.29295E-01    0.19166E+05
    0.29887E-01    0.18824E+05
    0.30490E-01    0.18479E+05
    0.31106E-01    0.18131E+05
    0.31735E-01    0.17781E+05
    0.32376E-01    0.17430E+05
    0.33030E-01    0.17079E+05
    0.33697E-01    0.16728E+05
    0.34378E-01    0.16380E+05
    0.35072E-01    0.16033E+05
    0.35781E-01    0.15690E+05
    0.36504E-01    0.15351E+05
    0.37241E-01    0.15018E+05
    0.37993E-01    0.14690E+05
    0.38761E-01    0.14369E+05
    0.39544E-01    0.14056E+05
    0.40343E-01    0.13750E+05
    0.41158E-01    0.13454E+05
    0.41989E-01    0.13167E+05
    0.42838E-01    0.12890E+05
    0.43703E-01    0.12623E+05
    0.44586E-01    0.12367E+05
    0.45486E-01    0.12121E+05
    0.46405E-01    0.11887E+05
    0.47343E-01    0.11664E+05
    0.48299E-01    0.11451E+05
    0.49275E-01    0.11250E+05
    0.50270E-01    0.11058E+05
    0.51286E-01    0.10877E+05
    0.52322E-01    0.10705E+05
    0.53379E-01    0.10541E+05
    0.54457E-01    0.10385E+05
    0.55557E-01    0.10235E+05
    0.56680E-01    0.10091E+05
    0.57825E-01    0.99508E+04
    0.58993E-01    0.98135E+04
    0.60184E-01    0.96775E+04
    0.61400E-01    0.95413E+04
    0.62641E-01    0.94034E+04
    0.63906E-01    0.92622E+04
    0.65197E-01    0.91162E+04
    0.66514E-01    0.89640E+04
