#    L    TT             EE             BB             TE             PP             TP             EP          
    80    0.19016E+04    0.54745E+00    0.00000E+00   -0.11296E+02    0.13826E-06    0.48431E-03   -0.12838E-05
    81    0.19248E+04    0.56389E+00    0.00000E+00   -0.11879E+02    0.13732E-06    0.47703E-03   -0.12916E-05
    82    0.19483E+04    0.58036E+00    0.00000E+00   -0.12469E+02    0.13638E-06    0.46994E-03   -0.13030E-05
    83    0.19720E+04    0.59684E+00    0.00000E+00   -0.13067E+02    0.13544E-06    0.46301E-03   -0.13169E-05
    84    0.19961E+04    0.61336E+00    0.00000E+00   -0.13672E+02    0.13450E-06    0.45623E-03   -0.13323E-05
    85    0.20203E+04    0.62988E+00    0.00000E+00   -0.14286E+02    0.13357E-06    0.44958E-03   -0.13479E-05
    86    0.20448E+04    0.64644E+00    0.00000E+00   -0.14908E+02    0.13263E-06    0.44305E-03   -0.13629E-05
    87    0.20698E+04    0.66299E+00    0.00000E+00   -0.15536E+02    0.13170E-06    0.43664E-03   -0.13770E-05
    88    0.20948E+04    0.67953E+00    0.00000E+00   -0.16171E+02    0.13078E-06    0.43035E-03   -0.13899E-05
    89    0.21202E+04    0.69603E+00    0.00000E+00   -0.16813E+02    0.12985E-06    0.42419E-03   -0.14016E-05
    90    0.21459E+04    0.71244E+00    0.00000E+00   -0.17458E+02    0.12893E-06    0.41816E-03   -0.14119E-05
    91    0.21718E+04    0.72874E+00    0.00000E+00   -0.18107E+02    0.12801E-06    0.41227E-03   -0.14208E-05
    92    0.21979E+04    0.74492E+00    0.00000E+00   -0.18758E+02    0.12709E-06    0.40650E-03   -0.14281E-05
    93    0.22245E+04    0.76096E+00    0.00000E+00   -0.19412E+02    0.12618E-06    0.40087E-03   -0.14341E-05
    94    0.22511E+04    0.77682E+00    0.00000E+00   -0.20068E+02    0.12527E-06    0.39536E-03   -0.14387E-05
    95    0.22780E+04    0.79250E+00    0.00000E+00   -0.20725E+02    0.12436E-06    0.38997E-03   -0.14419E-05
    96    0.23050E+04    0.80799E+00    0.00000E+00   -0.21383E+02    0.12346E-06    0.38470E-03   -0.14439E-05
    97    0.23324E+04    0.82326E+00    0.00000E+00   -0.22042E+02    0.12256E-06    0.37955E-03   -0.14447E-05
    98    0.23601E+04    0.83831E+00    0.00000E+00   -0.22698E+02    0.12167E-06    0.37451E-03   -0.14444E-05
    99    0.23879E+04    0.85310E+00    0.00000E+00   -0.23355E+02    0.12078E-06    0.36959E-03   -0.14429E-05
   100    0.24160E+04    0.86762E+00    0.00000E+00   -0.24009E+02    0.11989E-06    0.36476E-03   -0.14404E-05
   101    0.24442E+04    0.88194E+00    0.00000E+00   -0.24662E+02    0.11901E-06    0.36004E-03   -0.14369E-05
   102    0.24730E+04    0.89589E+00    0.00000E+00   -0.25311E+02    0.11813E-06    0.35543E-03   -0.14325E-05
   103    0.25018E+04    0.90957E+00    0.00000E+00   -0.25959E+02    0.11726E-06    0.35090E-03   -0.14272E-05
   104    0.25308E+04    0.92295E+00    0.00000E+00   -0.26601E+02    0.11639E-06    0.34648E-03   -0.14210E-05
   105    0.25599E+04    0.93597E+00    0.00000E+00   -0.27238E+02    0.11552E-06    0.34214E-03   -0.14140E-05
   106    0.25893E+04    0.94869E+00    0.00000E+00   -0.27871E+02    0.11467E-06    0.33789E-03   -0.14064E-05
   107    0.26186E+04    0.96097E+00    0.00000E+00   -0.28498E+02    0.11381E-06    0.33372E-03   -0.13980E-05
   108    0.26483E+04    0.97289E+00    0.00000E+00   -0.29119E+02    0.11296E-06    0.32964E-03   -0.13890E-05
   109    0.26782E+04    0.98435E+00    0.00000E+00   -0.29733E+02    0.11212E-06    0.32564E-03   -0.13794E-05
   110    0.27081E+04    0.99536E+00    0.00000E+00   -0.30338E+02    0.11128E-06    0.32170E-03   -0.13693E-05
   111    0.27382E+04    0.10060E+01    0.00000E+00   -0.30935E+02    0.11045E-06    0.31785E-03   -0.13588E-05
   112    0.27684E+04    0.10162E+01    0.00000E+00   -0.31525E+02    0.10962E-06    0.31406E-03   -0.13478E-05
   113    0.27989E+04    0.10259E+01    0.00000E+00   -0.32105E+02    0.10880E-06    0.31034E-03   -0.13363E-05
   114    0.28294E+04    0.10351E+01    0.00000E+00   -0.32674E+02    0.10798E-06    0.30669E-03   -0.13244E-05
   115    0.28602E+04    0.10440E+01    0.00000E+00   -0.33232E+02    0.10717E-06    0.30310E-03   -0.13121E-05
   116    0.28910E+04    0.10522E+01    0.00000E+00   -0.33779E+02    0.10637E-06    0.29959E-03   -0.12994E-05
   117    0.29220E+04    0.10600E+01    0.00000E+00   -0.34313E+02    0.10557E-06    0.29613E-03   -0.12863E-05
   118    0.29532E+04    0.10673E+01    0.00000E+00   -0.34836E+02    0.10477E-06    0.29273E-03   -0.12728E-05
   119    0.29844E+04    0.10742E+01    0.00000E+00   -0.35345E+02    0.10399E-06    0.28940E-03   -0.12590E-05
   120    0.30157E+04    0.10804E+01    0.00000E+00   -0.35840E+02    0.10320E-06    0.28613E-03   -0.12449E-05
   121    0.30470E+04    0.10862E+01    0.00000E+00   -0.36321E+02    0.10243E-06    0.28291E-03   -0.12304E-05
   122    0.30783E+04    0.10914E+01    0.00000E+00   -0.36786E+02    0.10165E-06    0.27975E-03   -0.12156E-05
   123    0.31097E+04    0.10960E+01    0.00000E+00   -0.37237E+02    0.10089E-06    0.27664E-03   -0.12005E-05
   124    0.31412E+04    0.11001E+01    0.00000E+00   -0.37670E+02    0.10013E-06    0.27359E-03   -0.11851E-05
   125    0.31726E+04    0.11036E+01    0.00000E+00   -0.38086E+02    0.99372E-07    0.27059E-03   -0.11694E-05
   126    0.32041E+04    0.11067E+01    0.00000E+00   -0.38486E+02    0.98623E-07    0.26764E-03   -0.11535E-05
   127    0.32355E+04    0.11090E+01    0.00000E+00   -0.38868E+02    0.97879E-07    0.26474E-03   -0.11373E-05
   128    0.32670E+04    0.11109E+01    0.00000E+00   -0.39232E+02    0.97140E-07    0.26189E-03   -0.11209E-05
   129    0.32984E+04    0.11122E+01    0.00000E+00   -0.39576E+02    0.96408E-07    0.25908E-03   -0.11043E-05
   130    0.33299E+04    0.11128E+01    0.00000E+00   -0.39900E+02    0.95681E-07    0.25632E-03   -0.10875E-05
   131    0.33613E+04    0.11129E+01    0.00000E+00   -0.40206E+02    0.94959E-07    0.25360E-03   -0.10706E-05
   132    0.33927E+04    0.11124E+01    0.00000E+00   -0.40490E+02    0.94243E-07    0.25093E-03   -0.10534E-05
   133    0.34240E+04    0.11113E+01    0.00000E+00   -0.40755E+02    0.93533E-07    0.24829E-03   -0.10361E-05
   134    0.34553E+04    0.11097E+01    0.00000E+00   -0.40996E+02    0.92828E-07    0.24570E-03   -0.10187E-05
   135    0.34865E+04    0.11075E+01    0.00000E+00   -0.41216E+02    0.92129E-07    0.24315E-03   -0.10013E-05
   136    0.35176E+04    0.11047E+01    0.00000E+00   -0.41412E+02    0.91435E-07    0.24064E-03   -0.98379E-06
   137    0.35485E+04    0.11013E+01    0.00000E+00   -0.41586E+02    0.90747E-07    0.23816E-03   -0.96626E-06
   138    0.35794E+04    0.10974E+01    0.00000E+00   -0.41736E+02    0.90064E-07    0.23573E-03   -0.94874E-06
   139    0.36100E+04    0.10931E+01    0.00000E+00   -0.41862E+02    0.89387E-07    0.23333E-03   -0.93126E-06
   140    0.36406E+04    0.10881E+01    0.00000E+00   -0.41965E+02    0.88715E-07    0.23097E-03   -0.91384E-06
   141    0.36709E+04    0.10826E+01    0.00000E+00   -0.42042E+02    0.88049E-07    0.22864E-03   -0.89651E-06
   142    0.37012E+04    0.10766E+01    0.00000E+00   -0.42095E+02    0.87387E-07    0.22634E-03   -0.87929E-06
   143    0.37313E+04    0.10702E+01    0.00000E+00   -0.42123E+02    0.86732E-07    0.22408E-03   -0.86222E-06
   144    0.37611E+04    0.10632E+01    0.00000E+00   -0.42126E+02    0.86081E-07    0.22186E-03   -0.84532E-06
   145    0.37907E+04    0.10558E+01    0.00000E+00   -0.42102E+02    0.85436E-07    0.21966E-03   -0.82862E-06
   146    0.38203E+04    0.10479E+01    0.00000E+00   -0.42053E+02    0.84796E-07    0.21749E-03   -0.81215E-06
   147    0.38495E+04    0.10396E+01    0.00000E+00   -0.41977E+02    0.84162E-07    0.21536E-03   -0.79593E-06
   148    0.38785E+04    0.10308E+01    0.00000E+00   -0.41874E+02    0.83533E-07    0.21325E-03   -0.77999E-06
   149    0.39073E+04    0.10216E+01    0.00000E+00   -0.41744E+02    0.82909E-07    0.21117E-03   -0.76436E-06
   150    0.39357E+04    0.10121E+01    0.00000E+00   -0.41585E+02    0.82290E-07    0.20912E-03   -0.74907E-06
   151    0.39639E+04    0.10022E+01    0.00000E+00   -0.41400E+02    0.81676E-07    0.20710E-03   -0.73414E-06
   152    0.39917E+04    0.99179E+00    0.00000E+00   -0.41187E+02    0.81068E-07    0.20510E-03   -0.71957E-06
   153    0.40193E+04    0.98111E+00    0.00000E+00   -0.40944E+02    0.80465E-07    0.20313E-03   -0.70535E-06
   154    0.40466E+04    0.97014E+00    0.00000E+00   -0.40673E+02    0.79866E-07    0.20119E-03   -0.69148E-06
   155    0.40735E+04    0.95889E+00    0.00000E+00   -0.40375E+02    0.79273E-07    0.19926E-03   -0.67794E-06
