#    L    TT             EE             TE             PP             TP          
   136    0.38161E+04    0.11324E+01   -0.43656E+02    0.44024E+07    0.45417E+04
   137    0.38498E+04    0.11337E+01   -0.43987E+02    0.43776E+07    0.44970E+04
   138    0.38833E+04    0.11344E+01   -0.44299E+02    0.43529E+07    0.44530E+04
   139    0.39166E+04    0.11347E+01   -0.44592E+02    0.43283E+07    0.44096E+04
   140    0.39500E+04    0.11344E+01   -0.44865E+02    0.43040E+07    0.43668E+04
   141    0.39832E+04    0.11336E+01   -0.45116E+02    0.42798E+07    0.43246E+04
   142    0.40163E+04    0.11323E+01   -0.45347E+02    0.42558E+07    0.42830E+04
   143    0.40494E+04    0.11305E+01   -0.45558E+02    0.42320E+07    0.42419E+04
   144    0.40822E+04    0.11282E+01   -0.45747E+02    0.42084E+07    0.42014E+04
   145    0.41149E+04    0.11255E+01   -0.45914E+02    0.41849E+07    0.41614E+04
   146    0.41477E+04    0.11222E+01   -0.46059E+02    0.41616E+07    0.41219E+04
   147    0.41800E+04    0.11184E+01   -0.46180E+02    0.41385E+07    0.40830E+04
   148    0.42122E+04    0.11141E+01   -0.46280E+02    0.41156E+07    0.40444E+04
   149    0.42444E+04    0.11094E+01   -0.46356E+02    0.40928E+07    0.40064E+04
   150    0.42762E+04    0.11043E+01   -0.46406E+02    0.40702E+07    0.39688E+04
   151    0.43078E+04    0.10986E+01   -0.46433E+02    0.40477E+07    0.39316E+04
   152    0.43392E+04    0.10925E+01   -0.46437E+02    0.40255E+07    0.38949E+04
   153    0.43704E+04    0.10859E+01   -0.46413E+02    0.40034E+07    0.38586E+04
   154    0.44013E+04    0.10790E+01   -0.46366E+02    0.39815E+07    0.38227E+04
   155    0.44320E+04    0.10716E+01   -0.46294E+02    0.39597E+07    0.37872E+04
   156    0.44624E+04    0.10639E+01   -0.46196E+02    0.39381E+07    0.37522E+04
   157    0.44926E+04    0.10558E+01   -0.46072E+02    0.39167E+07    0.37175E+04
   158    0.45225E+04    0.10473E+01   -0.45923E+02    0.38954E+07    0.36832E+04
   159    0.45521E+04    0.10384E+01   -0.45747E+02    0.38743E+07    0.36494E+04
   160    0.45815E+04    0.10292E+01   -0.45545E+02    0.38534E+07    0.36160E+04
   161    0.46106E+04    0.10197E+01   -0.45316E+02    0.38326E+07    0.35829E+04
   162    0.46393E+04    0.10099E+01   -0.45062E+02    0.38120E+07    0.35502E+04
   163    0.46679E+04    0.99968E+00   -0.44781E+02    0.37915E+07    0.35180E+04
   164    0.46961E+04    0.98925E+00   -0.44474E+02    0.37712E+07    0.34861E+04
   165    0.47240E+04    0.97851E+00   -0.44139E+02    0.37510E+07    0.34546E+04
   166    0.47516E+04    0.96761E+00   -0.43778E+02    0.37311E+07    0.34235E+04
