#    L    TT             EE             BB             TE             PP             TP             EP          
   421    0.15582E+04    0.16877E+02    0.00000E+00   -0.35213E+02    0.28438E-07    0.19418E-04    0.12002E-05
   422    0.15628E+04    0.16767E+02    0.00000E+00   -0.36492E+02    0.28344E-07    0.19212E-04    0.11955E-05
   423    0.15676E+04    0.16653E+02    0.00000E+00   -0.37745E+02    0.28250E-07    0.19009E-04    0.11907E-05
   424    0.15727E+04    0.16538E+02    0.00000E+00   -0.38971E+02    0.28157E-07    0.18807E-04    0.11858E-05
   425    0.15781E+04    0.16419E+02    0.00000E+00   -0.40170E+02    0.28065E-07    0.18608E-04    0.11808E-05
   426    0.15838E+04    0.16298E+02    0.00000E+00   -0.41342E+02    0.27972E-07    0.18411E-04    0.11758E-05
   427    0.15897E+04    0.16175E+02    0.00000E+00   -0.42488E+02    0.27881E-07    0.18216E-04    0.11707E-05
   428    0.15959E+04    0.16049E+02    0.00000E+00   -0.43603E+02    0.27789E-07    0.18024E-04    0.11655E-05
   429    0.16022E+04    0.15921E+02    0.00000E+00   -0.44691E+02    0.27698E-07    0.17833E-04    0.11602E-05
   430    0.16089E+04    0.15791E+02    0.00000E+00   -0.45750E+02    0.27608E-07    0.17645E-04    0.11549E-05
   431    0.16158E+04    0.15659E+02    0.00000E+00   -0.46780E+02    0.27517E-07    0.17459E-04    0.11494E-05
   432    0.16228E+04    0.15524E+02    0.00000E+00   -0.47781E+02    0.27428E-07    0.17275E-04    0.11439E-05
   433    0.16302E+04    0.15388E+02    0.00000E+00   -0.48751E+02    0.27338E-07    0.17093E-04    0.11383E-05
   434    0.16376E+04    0.15250E+02    0.00000E+00   -0.49692E+02    0.27249E-07    0.16914E-04    0.11327E-05
   435    0.16453E+04    0.15110E+02    0.00000E+00   -0.50602E+02    0.27160E-07    0.16736E-04    0.11269E-05
   436    0.16532E+04    0.14969E+02    0.00000E+00   -0.51482E+02    0.27072E-07    0.16560E-04    0.11211E-05
   437    0.16613E+04    0.14825E+02    0.00000E+00   -0.52330E+02    0.26984E-07    0.16387E-04    0.11153E-05
   438    0.16696E+04    0.14680E+02    0.00000E+00   -0.53146E+02    0.26897E-07    0.16215E-04    0.11093E-05
   439    0.16781E+04    0.14534E+02    0.00000E+00   -0.53932E+02    0.26810E-07    0.16046E-04    0.11033E-05
   440    0.16867E+04    0.14386E+02    0.00000E+00   -0.54685E+02    0.26723E-07    0.15879E-04    0.10972E-05
   441    0.16954E+04    0.14236E+02    0.00000E+00   -0.55407E+02    0.26637E-07    0.15713E-04    0.10910E-05
   442    0.17043E+04    0.14086E+02    0.00000E+00   -0.56096E+02    0.26551E-07    0.15550E-04    0.10848E-05
   443    0.17134E+04    0.13934E+02    0.00000E+00   -0.56753E+02    0.26465E-07    0.15388E-04    0.10785E-05
   444    0.17226E+04    0.13782E+02    0.00000E+00   -0.57376E+02    0.26380E-07    0.15228E-04    0.10722E-05
   445    0.17319E+04    0.13627E+02    0.00000E+00   -0.57967E+02    0.26295E-07    0.15071E-04    0.10657E-05
   446    0.17412E+04    0.13472E+02    0.00000E+00   -0.58523E+02    0.26210E-07    0.14915E-04    0.10592E-05
   447    0.17508E+04    0.13317E+02    0.00000E+00   -0.59048E+02    0.26126E-07    0.14761E-04    0.10527E-05
   448    0.17603E+04    0.13160E+02    0.00000E+00   -0.59540E+02    0.26042E-07    0.14609E-04    0.10461E-05
   449    0.17701E+04    0.13004E+02    0.00000E+00   -0.59998E+02    0.25959E-07    0.14459E-04    0.10394E-05
   450    0.17800E+04    0.12847E+02    0.00000E+00   -0.60423E+02    0.25876E-07    0.14310E-04    0.10326E-05
   451    0.17899E+04    0.12689E+02    0.00000E+00   -0.60814E+02    0.25793E-07    0.14164E-04    0.10258E-05
   452    0.17998E+04    0.12531E+02    0.00000E+00   -0.61173E+02    0.25711E-07    0.14019E-04    0.10190E-05
   453    0.18099E+04    0.12373E+02    0.00000E+00   -0.61498E+02    0.25629E-07    0.13876E-04    0.10121E-05
   454    0.18200E+04    0.12215E+02    0.00000E+00   -0.61790E+02    0.25547E-07    0.13735E-04    0.10051E-05
   455    0.18301E+04    0.12057E+02    0.00000E+00   -0.62050E+02    0.25466E-07    0.13596E-04    0.99805E-06
   456    0.18404E+04    0.11898E+02    0.00000E+00   -0.62271E+02    0.25385E-07    0.13458E-04    0.99095E-06
   457    0.18506E+04    0.11740E+02    0.00000E+00   -0.62467E+02    0.25304E-07    0.13322E-04    0.98380E-06
   458    0.18608E+04    0.11582E+02    0.00000E+00   -0.62621E+02    0.25224E-07    0.13188E-04    0.97658E-06
   459    0.18712E+04    0.11425E+02    0.00000E+00   -0.62746E+02    0.25144E-07    0.13056E-04    0.96931E-06
   460    0.18815E+04    0.11267E+02    0.00000E+00   -0.62839E+02    0.25064E-07    0.12926E-04    0.96198E-06
   461    0.18919E+04    0.11110E+02    0.00000E+00   -0.62898E+02    0.24985E-07    0.12797E-04    0.95460E-06
   462    0.19023E+04    0.10953E+02    0.00000E+00   -0.62920E+02    0.24906E-07    0.12670E-04    0.94716E-06
   463    0.19126E+04    0.10798E+02    0.00000E+00   -0.62922E+02    0.24827E-07    0.12545E-04    0.93966E-06
   464    0.19229E+04    0.10643E+02    0.00000E+00   -0.62875E+02    0.24749E-07    0.12421E-04    0.93211E-06
   465    0.19332E+04    0.10490E+02    0.00000E+00   -0.62808E+02    0.24671E-07    0.12300E-04    0.92450E-06
   466    0.19435E+04    0.10336E+02    0.00000E+00   -0.62700E+02    0.24593E-07    0.12180E-04    0.91683E-06
   467    0.19538E+04    0.10184E+02    0.00000E+00   -0.62565E+02    0.24516E-07    0.12061E-04    0.90911E-06
   468    0.19641E+04    0.10033E+02    0.00000E+00   -0.62396E+02    0.24439E-07    0.11945E-04    0.90134E-06
   469    0.19743E+04    0.98825E+01    0.00000E+00   -0.62201E+02    0.24362E-07    0.11830E-04    0.89351E-06
   470    0.19846E+04    0.97341E+01    0.00000E+00   -0.61972E+02    0.24286E-07    0.11716E-04    0.88563E-06
   471    0.19946E+04    0.95878E+01    0.00000E+00   -0.61709E+02    0.24210E-07    0.11605E-04    0.87770E-06
   472    0.20047E+04    0.94423E+01    0.00000E+00   -0.61420E+02    0.24134E-07    0.11495E-04    0.86971E-06
   473    0.20147E+04    0.92983E+01    0.00000E+00   -0.61098E+02    0.24059E-07    0.11387E-04    0.86167E-06
   474    0.20247E+04    0.91564E+01    0.00000E+00   -0.60750E+02    0.23984E-07    0.11280E-04    0.85358E-06
   475    0.20347E+04    0.90153E+01    0.00000E+00   -0.60369E+02    0.23909E-07    0.11175E-04    0.84543E-06
   476    0.20445E+04    0.88771E+01    0.00000E+00   -0.59957E+02    0.23835E-07    0.11072E-04    0.83724E-06
   477    0.20541E+04    0.87402E+01    0.00000E+00   -0.59524E+02    0.23761E-07    0.10970E-04    0.82899E-06
   478    0.20638E+04    0.86049E+01    0.00000E+00   -0.59052E+02    0.23687E-07    0.10870E-04    0.82069E-06
   479    0.20734E+04    0.84724E+01    0.00000E+00   -0.58564E+02    0.23613E-07    0.10772E-04    0.81234E-06
   480    0.20828E+04    0.83420E+01    0.00000E+00   -0.58043E+02    0.23540E-07    0.10675E-04    0.80394E-06
   481    0.20922E+04    0.82138E+01    0.00000E+00   -0.57491E+02    0.23467E-07    0.10580E-04    0.79549E-06
   482    0.21015E+04    0.80885E+01    0.00000E+00   -0.56915E+02    0.23395E-07    0.10486E-04    0.78700E-06
   483    0.21106E+04    0.79652E+01    0.00000E+00   -0.56317E+02    0.23323E-07    0.10394E-04    0.77845E-06
   484    0.21195E+04    0.78449E+01    0.00000E+00   -0.55691E+02    0.23251E-07    0.10303E-04    0.76985E-06
   485    0.21285E+04    0.77266E+01    0.00000E+00   -0.55039E+02    0.23179E-07    0.10215E-04    0.76120E-06
   486    0.21373E+04    0.76119E+01    0.00000E+00   -0.54363E+02    0.23108E-07    0.10127E-04    0.75251E-06
   487    0.21459E+04    0.75001E+01    0.00000E+00   -0.53664E+02    0.23037E-07    0.10042E-04    0.74377E-06
   488    0.21544E+04    0.73903E+01    0.00000E+00   -0.52940E+02    0.22966E-07    0.99575E-05    0.73498E-06
   489    0.21627E+04    0.72841E+01    0.00000E+00   -0.52194E+02    0.22895E-07    0.98749E-05    0.72614E-06
   490    0.21710E+04    0.71814E+01    0.00000E+00   -0.51424E+02    0.22825E-07    0.97938E-05    0.71726E-06
   491    0.21789E+04    0.70815E+01    0.00000E+00   -0.50634E+02    0.22755E-07    0.97143E-05    0.70833E-06
   492    0.21869E+04    0.69851E+01    0.00000E+00   -0.49823E+02    0.22686E-07    0.96363E-05    0.69935E-06
   493    0.21946E+04    0.68908E+01    0.00000E+00   -0.48989E+02    0.22617E-07    0.95598E-05    0.69033E-06
   494    0.22022E+04    0.68015E+01    0.00000E+00   -0.48137E+02    0.22548E-07    0.94848E-05    0.68126E-06
   495    0.22096E+04    0.67149E+01    0.00000E+00   -0.47266E+02    0.22479E-07    0.94113E-05    0.67215E-06
   496    0.22168E+04    0.66326E+01    0.00000E+00   -0.46376E+02    0.22410E-07    0.93394E-05    0.66299E-06
   497    0.22238E+04    0.65538E+01    0.00000E+00   -0.45467E+02    0.22342E-07    0.92689E-05    0.65379E-06
   498    0.22306E+04    0.64777E+01    0.00000E+00   -0.44542E+02    0.22274E-07    0.91999E-05    0.64455E-06
   499    0.22374E+04    0.64066E+01    0.00000E+00   -0.43599E+02    0.22207E-07    0.91324E-05    0.63526E-06
   500    0.22439E+04    0.63381E+01    0.00000E+00   -0.42641E+02    0.22140E-07    0.90663E-05    0.62592E-06
   501    0.22502E+04    0.62747E+01    0.00000E+00   -0.41668E+02    0.22073E-07    0.90018E-05    0.61655E-06
   502    0.22564E+04    0.62154E+01    0.00000E+00   -0.40679E+02    0.22006E-07    0.89386E-05    0.60713E-06
   503    0.22622E+04    0.61595E+01    0.00000E+00   -0.39678E+02    0.21939E-07    0.88769E-05    0.59767E-06
   504    0.22679E+04    0.61077E+01    0.00000E+00   -0.38661E+02    0.21873E-07    0.88167E-05    0.58817E-06
   505    0.22736E+04    0.60607E+01    0.00000E+00   -0.37633E+02    0.21807E-07    0.87578E-05    0.57862E-06
   506    0.22788E+04    0.60180E+01    0.00000E+00   -0.36592E+02    0.21742E-07    0.87003E-05    0.56904E-06
   507    0.22840E+04    0.59792E+01    0.00000E+00   -0.35540E+02    0.21676E-07    0.86442E-05    0.55942E-06
   508    0.22889E+04    0.59453E+01    0.00000E+00   -0.34475E+02    0.21611E-07    0.85895E-05    0.54976E-06
   509    0.22936E+04    0.59154E+01    0.00000E+00   -0.33402E+02    0.21546E-07    0.85361E-05    0.54007E-06
   510    0.22980E+04    0.58900E+01    0.00000E+00   -0.32319E+02    0.21482E-07    0.84841E-05    0.53033E-06
   511    0.23024E+04    0.58688E+01    0.00000E+00   -0.31227E+02    0.21417E-07    0.84334E-05    0.52056E-06
   512    0.23064E+04    0.58523E+01    0.00000E+00   -0.30126E+02    0.21353E-07    0.83840E-05    0.51076E-06
   513    0.23103E+04    0.58403E+01    0.00000E+00   -0.29018E+02    0.21290E-07    0.83359E-05    0.50092E-06
   514    0.23140E+04    0.58329E+01    0.00000E+00   -0.27903E+02    0.21226E-07    0.82891E-05    0.49104E-06
   515    0.23174E+04    0.58301E+01    0.00000E+00   -0.26782E+02    0.21163E-07    0.82436E-05    0.48114E-06
   516    0.23206E+04    0.58320E+01    0.00000E+00   -0.25655E+02    0.21100E-07    0.81994E-05    0.47120E-06
   517    0.23235E+04    0.58387E+01    0.00000E+00   -0.24523E+02    0.21037E-07    0.81563E-05    0.46122E-06
   518    0.23263E+04    0.58499E+01    0.00000E+00   -0.23387E+02    0.20975E-07    0.81146E-05    0.45122E-06
   519    0.23289E+04    0.58659E+01    0.00000E+00   -0.22247E+02    0.20912E-07    0.80740E-05    0.44118E-06
   520    0.23313E+04    0.58867E+01    0.00000E+00   -0.21105E+02    0.20851E-07    0.80346E-05    0.43112E-06
   521    0.23333E+04    0.59122E+01    0.00000E+00   -0.19961E+02    0.20789E-07    0.79965E-05    0.42102E-06
   522    0.23352E+04    0.59426E+01    0.00000E+00   -0.18815E+02    0.20727E-07    0.79595E-05    0.41090E-06
   523    0.23369E+04    0.59778E+01    0.00000E+00   -0.17669E+02    0.20666E-07    0.79236E-05    0.40075E-06
   524    0.23383E+04    0.60177E+01    0.00000E+00   -0.16524E+02    0.20605E-07    0.78890E-05    0.39057E-06
   525    0.23394E+04    0.60625E+01    0.00000E+00   -0.15377E+02    0.20545E-07    0.78554E-05    0.38036E-06
   526    0.23404E+04    0.61122E+01    0.00000E+00   -0.14233E+02    0.20484E-07    0.78230E-05    0.37013E-06
   527    0.23413E+04    0.61666E+01    0.00000E+00   -0.13091E+02    0.20424E-07    0.77917E-05    0.35987E-06
   528    0.23419E+04    0.62259E+01    0.00000E+00   -0.11954E+02    0.20364E-07    0.77615E-05    0.34959E-06
   529    0.23422E+04    0.62903E+01    0.00000E+00   -0.10818E+02    0.20304E-07    0.77324E-05    0.33928E-06
   530    0.23423E+04    0.63594E+01    0.00000E+00   -0.96894E+01    0.20245E-07    0.77044E-05    0.32895E-06
   531    0.23424E+04    0.64333E+01    0.00000E+00   -0.85636E+01    0.20186E-07    0.76774E-05    0.31860E-06
   532    0.23420E+04    0.65122E+01    0.00000E+00   -0.74446E+01    0.20127E-07    0.76514E-05    0.30822E-06
   533    0.23415E+04    0.65959E+01    0.00000E+00   -0.63325E+01    0.20068E-07    0.76265E-05    0.29783E-06
   534    0.23407E+04    0.66844E+01    0.00000E+00   -0.52280E+01    0.20009E-07    0.76026E-05    0.28741E-06
   535    0.23398E+04    0.67779E+01    0.00000E+00   -0.41318E+01    0.19951E-07    0.75797E-05    0.27697E-06
   536    0.23386E+04    0.68762E+01    0.00000E+00   -0.30439E+01    0.19893E-07    0.75578E-05    0.26651E-06
   537    0.23373E+04    0.69792E+01    0.00000E+00   -0.19657E+01    0.19835E-07    0.75369E-05    0.25604E-06
   538    0.23357E+04    0.70872E+01    0.00000E+00   -0.89805E+00    0.19778E-07    0.75169E-05    0.24555E-06
   539    0.23339E+04    0.71997E+01    0.00000E+00    0.15843E+00    0.19721E-07    0.74979E-05    0.23504E-06
   540    0.23320E+04    0.73173E+01    0.00000E+00    0.12030E+01    0.19664E-07    0.74798E-05    0.22451E-06
   541    0.23297E+04    0.74394E+01    0.00000E+00    0.22356E+01    0.19607E-07    0.74626E-05    0.21397E-06
   542    0.23274E+04    0.75663E+01    0.00000E+00    0.32542E+01    0.19550E-07    0.74464E-05    0.20341E-06
   543    0.23248E+04    0.76980E+01    0.00000E+00    0.42591E+01    0.19494E-07    0.74310E-05    0.19283E-06
   544    0.23220E+04    0.78343E+01    0.00000E+00    0.52494E+01    0.19438E-07    0.74165E-05    0.18225E-06
   545    0.23190E+04    0.79752E+01    0.00000E+00    0.62246E+01    0.19382E-07    0.74029E-05    0.17165E-06
   546    0.23159E+04    0.81204E+01    0.00000E+00    0.71835E+01    0.19326E-07    0.73901E-05    0.16104E-06
   547    0.23125E+04    0.82702E+01    0.00000E+00    0.81261E+01    0.19270E-07    0.73782E-05    0.15041E-06
   548    0.23090E+04    0.84245E+01    0.00000E+00    0.90511E+01    0.19215E-07    0.73671E-05    0.13978E-06
   549    0.23053E+04    0.85834E+01    0.00000E+00    0.99580E+01    0.19160E-07    0.73568E-05    0.12913E-06
   550    0.23014E+04    0.87467E+01    0.00000E+00    0.10846E+02    0.19105E-07    0.73474E-05    0.11847E-06
   551    0.22974E+04    0.89145E+01    0.00000E+00    0.11715E+02    0.19051E-07    0.73387E-05    0.10781E-06
   552    0.22932E+04    0.90867E+01    0.00000E+00    0.12564E+02    0.18996E-07    0.73307E-05    0.97139E-07
   553    0.22888E+04    0.92618E+01    0.00000E+00    0.13392E+02    0.18942E-07    0.73236E-05    0.86469E-07
   554    0.22843E+04    0.94428E+01    0.00000E+00    0.14200E+02    0.18888E-07    0.73171E-05    0.75802E-07
   555    0.22795E+04    0.96275E+01    0.00000E+00    0.14986E+02    0.18835E-07    0.73113E-05    0.65144E-07
   556    0.22746E+04    0.98165E+01    0.00000E+00    0.15750E+02    0.18781E-07    0.73063E-05    0.54497E-07
   557    0.22696E+04    0.10009E+02    0.00000E+00    0.16491E+02    0.18728E-07    0.73019E-05    0.43867E-07
   558    0.22644E+04    0.10207E+02    0.00000E+00    0.17210E+02    0.18675E-07    0.72981E-05    0.33258E-07
   559    0.22590E+04    0.10408E+02    0.00000E+00    0.17905E+02    0.18622E-07    0.72950E-05    0.22673E-07
   560    0.22535E+04    0.10612E+02    0.00000E+00    0.18576E+02    0.18569E-07    0.72924E-05    0.12118E-07
   561    0.22478E+04    0.10820E+02    0.00000E+00    0.19224E+02    0.18517E-07    0.72904E-05    0.15961E-08
   562    0.22421E+04    0.11033E+02    0.00000E+00    0.19846E+02    0.18465E-07    0.72890E-05   -0.88881E-08
   563    0.22362E+04    0.11248E+02    0.00000E+00    0.20445E+02    0.18413E-07    0.72882E-05   -0.19330E-07
   564    0.22301E+04    0.11469E+02    0.00000E+00    0.21016E+02    0.18361E-07    0.72878E-05   -0.29726E-07
   565    0.22240E+04    0.11691E+02    0.00000E+00    0.21563E+02    0.18309E-07    0.72880E-05   -0.40071E-07
   566    0.22177E+04    0.11918E+02    0.00000E+00    0.22083E+02    0.18258E-07    0.72886E-05   -0.50362E-07
   567    0.22113E+04    0.12148E+02    0.00000E+00    0.22576E+02    0.18207E-07    0.72897E-05   -0.60594E-07
   568    0.22047E+04    0.12381E+02    0.00000E+00    0.23042E+02    0.18156E-07    0.72912E-05   -0.70762E-07
   569    0.21981E+04    0.12618E+02    0.00000E+00    0.23483E+02    0.18105E-07    0.72931E-05   -0.80863E-07
   570    0.21913E+04    0.12858E+02    0.00000E+00    0.23894E+02    0.18054E-07    0.72955E-05   -0.90892E-07
   571    0.21844E+04    0.13101E+02    0.00000E+00    0.24277E+02    0.18004E-07    0.72982E-05   -0.10084E-06
   572    0.21774E+04    0.13347E+02    0.00000E+00    0.24632E+02    0.17954E-07    0.73012E-05   -0.11072E-06
   573    0.21704E+04    0.13595E+02    0.00000E+00    0.24958E+02    0.17904E-07    0.73046E-05   -0.12050E-06
   574    0.21633E+04    0.13847E+02    0.00000E+00    0.25255E+02    0.17854E-07    0.73083E-05   -0.13020E-06
   575    0.21560E+04    0.14100E+02    0.00000E+00    0.25523E+02    0.17804E-07    0.73123E-05   -0.13981E-06
   576    0.21488E+04    0.14357E+02    0.00000E+00    0.25762E+02    0.17755E-07    0.73165E-05   -0.14932E-06
   577    0.21413E+04    0.14617E+02    0.00000E+00    0.25971E+02    0.17706E-07    0.73211E-05   -0.15872E-06
   578    0.21339E+04    0.14878E+02    0.00000E+00    0.26150E+02    0.17657E-07    0.73258E-05   -0.16803E-06
   579    0.21264E+04    0.15142E+02    0.00000E+00    0.26300E+02    0.17608E-07    0.73307E-05   -0.17722E-06
   580    0.21188E+04    0.15409E+02    0.00000E+00    0.26418E+02    0.17559E-07    0.73359E-05   -0.18629E-06
   581    0.21111E+04    0.15677E+02    0.00000E+00    0.26507E+02    0.17511E-07    0.73412E-05   -0.19525E-06
   582    0.21034E+04    0.15947E+02    0.00000E+00    0.26565E+02    0.17463E-07    0.73466E-05   -0.20408E-06
   583    0.20956E+04    0.16219E+02    0.00000E+00    0.26591E+02    0.17415E-07    0.73522E-05   -0.21279E-06
   584    0.20878E+04    0.16493E+02    0.00000E+00    0.26587E+02    0.17367E-07    0.73579E-05   -0.22137E-06
   585    0.20800E+04    0.16769E+02    0.00000E+00    0.26551E+02    0.17319E-07    0.73637E-05   -0.22981E-06
   586    0.20721E+04    0.17045E+02    0.00000E+00    0.26484E+02    0.17272E-07    0.73695E-05   -0.23811E-06
   587    0.20643E+04    0.17324E+02    0.00000E+00    0.26386E+02    0.17225E-07    0.73754E-05   -0.24626E-06
   588    0.20563E+04    0.17604E+02    0.00000E+00    0.26256E+02    0.17178E-07    0.73813E-05   -0.25427E-06
   589    0.20484E+04    0.17886E+02    0.00000E+00    0.26095E+02    0.17131E-07    0.73872E-05   -0.26213E-06
   590    0.20404E+04    0.18167E+02    0.00000E+00    0.25902E+02    0.17084E-07    0.73931E-05   -0.26982E-06
   591    0.20324E+04    0.18451E+02    0.00000E+00    0.25678E+02    0.17038E-07    0.73989E-05   -0.27736E-06
   592    0.20245E+04    0.18734E+02    0.00000E+00    0.25421E+02    0.16991E-07    0.74047E-05   -0.28473E-06
   593    0.20165E+04    0.19020E+02    0.00000E+00    0.25134E+02    0.16945E-07    0.74104E-05   -0.29193E-06
   594    0.20084E+04    0.19306E+02    0.00000E+00    0.24814E+02    0.16899E-07    0.74160E-05   -0.29896E-06
   595    0.20004E+04    0.19590E+02    0.00000E+00    0.24463E+02    0.16853E-07    0.74215E-05   -0.30581E-06
   596    0.19925E+04    0.19878E+02    0.00000E+00    0.24080E+02    0.16808E-07    0.74268E-05   -0.31247E-06
   597    0.19846E+04    0.20163E+02    0.00000E+00    0.23665E+02    0.16762E-07    0.74320E-05   -0.31895E-06
   598    0.19769E+04    0.20449E+02    0.00000E+00    0.23219E+02    0.16717E-07    0.74370E-05   -0.32524E-06
   599    0.19691E+04    0.20735E+02    0.00000E+00    0.22743E+02    0.16672E-07    0.74418E-05   -0.33133E-06
   600    0.19612E+04    0.21022E+02    0.00000E+00    0.22234E+02    0.16627E-07    0.74464E-05   -0.33722E-06
   601    0.19535E+04    0.21308E+02    0.00000E+00    0.21695E+02    0.16583E-07    0.74507E-05   -0.34291E-06
   602    0.19458E+04    0.21593E+02    0.00000E+00    0.21124E+02    0.16538E-07    0.74548E-05   -0.34841E-06
   603    0.19380E+04    0.21879E+02    0.00000E+00    0.20523E+02    0.16494E-07    0.74588E-05   -0.35373E-06
   604    0.19305E+04    0.22163E+02    0.00000E+00    0.19891E+02    0.16449E-07    0.74627E-05   -0.35889E-06
   605    0.19229E+04    0.22446E+02    0.00000E+00    0.19229E+02    0.16405E-07    0.74666E-05   -0.36389E-06
   606    0.19155E+04    0.22729E+02    0.00000E+00    0.18536E+02    0.16362E-07    0.74704E-05   -0.36874E-06
   607    0.19079E+04    0.23010E+02    0.00000E+00    0.17814E+02    0.16318E-07    0.74743E-05   -0.37347E-06
   608    0.19006E+04    0.23292E+02    0.00000E+00    0.17061E+02    0.16274E-07    0.74783E-05   -0.37808E-06
   609    0.18934E+04    0.23571E+02    0.00000E+00    0.16278E+02    0.16231E-07    0.74824E-05   -0.38258E-06
   610    0.18861E+04    0.23848E+02    0.00000E+00    0.15466E+02    0.16188E-07    0.74868E-05   -0.38699E-06
   611    0.18790E+04    0.24125E+02    0.00000E+00    0.14625E+02    0.16145E-07    0.74913E-05   -0.39132E-06
   612    0.18720E+04    0.24402E+02    0.00000E+00    0.13756E+02    0.16102E-07    0.74962E-05   -0.39558E-06
   613    0.18650E+04    0.24674E+02    0.00000E+00    0.12857E+02    0.16059E-07    0.75014E-05   -0.39978E-06
   614    0.18582E+04    0.24946E+02    0.00000E+00    0.11929E+02    0.16017E-07    0.75070E-05   -0.40394E-06
   615    0.18514E+04    0.25215E+02    0.00000E+00    0.10975E+02    0.15975E-07    0.75131E-05   -0.40807E-06
   616    0.18448E+04    0.25484E+02    0.00000E+00    0.99925E+01    0.15932E-07    0.75196E-05   -0.41218E-06
   617    0.18383E+04    0.25751E+02    0.00000E+00    0.89833E+01    0.15890E-07    0.75267E-05   -0.41628E-06
   618    0.18319E+04    0.26016E+02    0.00000E+00    0.79463E+01    0.15849E-07    0.75343E-05   -0.42039E-06
   619    0.18255E+04    0.26279E+02    0.00000E+00    0.68848E+01    0.15807E-07    0.75426E-05   -0.42451E-06
   620    0.18193E+04    0.26539E+02    0.00000E+00    0.57966E+01    0.15765E-07    0.75516E-05   -0.42866E-06
   621    0.18132E+04    0.26797E+02    0.00000E+00    0.46826E+01    0.15724E-07    0.75613E-05   -0.43286E-06
   622    0.18072E+04    0.27052E+02    0.00000E+00    0.35430E+01    0.15683E-07    0.75718E-05   -0.43711E-06
   623    0.18014E+04    0.27304E+02    0.00000E+00    0.23801E+01    0.15642E-07    0.75831E-05   -0.44143E-06
   624    0.17957E+04    0.27553E+02    0.00000E+00    0.11926E+01    0.15601E-07    0.75953E-05   -0.44582E-06
   625    0.17900E+04    0.27800E+02    0.00000E+00   -0.19239E-01    0.15560E-07    0.76085E-05   -0.45031E-06
   626    0.17846E+04    0.28044E+02    0.00000E+00   -0.12539E+01    0.15520E-07    0.76226E-05   -0.45490E-06
   627    0.17793E+04    0.28284E+02    0.00000E+00   -0.25112E+01    0.15479E-07    0.76377E-05   -0.45961E-06
   628    0.17742E+04    0.28522E+02    0.00000E+00   -0.37910E+01    0.15439E-07    0.76539E-05   -0.46444E-06
   629    0.17692E+04    0.28756E+02    0.00000E+00   -0.50923E+01    0.15399E-07    0.76713E-05   -0.46942E-06
   630    0.17642E+04    0.28986E+02    0.00000E+00   -0.64158E+01    0.15359E-07    0.76898E-05   -0.47455E-06
   631    0.17595E+04    0.29213E+02    0.00000E+00   -0.77584E+01    0.15319E-07    0.77095E-05   -0.47984E-06
   632    0.17549E+04    0.29437E+02    0.00000E+00   -0.91221E+01    0.15279E-07    0.77305E-05   -0.48531E-06
   633    0.17504E+04    0.29657E+02    0.00000E+00   -0.10505E+02    0.15240E-07    0.77528E-05   -0.49097E-06
   634    0.17462E+04    0.29872E+02    0.00000E+00   -0.11906E+02    0.15201E-07    0.77765E-05   -0.49683E-06
   635    0.17422E+04    0.30085E+02    0.00000E+00   -0.13325E+02    0.15161E-07    0.78016E-05   -0.50291E-06
   636    0.17381E+04    0.30295E+02    0.00000E+00   -0.14761E+02    0.15122E-07    0.78282E-05   -0.50921E-06
   637    0.17343E+04    0.30498E+02    0.00000E+00   -0.16215E+02    0.15083E-07    0.78563E-05   -0.51575E-06
   638    0.17307E+04    0.30699E+02    0.00000E+00   -0.17684E+02    0.15045E-07    0.78860E-05   -0.52254E-06
   639    0.17273E+04    0.30894E+02    0.00000E+00   -0.19170E+02    0.15006E-07    0.79173E-05   -0.52960E-06
   640    0.17240E+04    0.31086E+02    0.00000E+00   -0.20670E+02    0.14967E-07    0.79502E-05   -0.53693E-06
   641    0.17209E+04    0.31274E+02    0.00000E+00   -0.22184E+02    0.14929E-07    0.79848E-05   -0.54455E-06
   642    0.17179E+04    0.31456E+02    0.00000E+00   -0.23712E+02    0.14891E-07    0.80213E-05   -0.55247E-06
   643    0.17152E+04    0.31635E+02    0.00000E+00   -0.25252E+02    0.14853E-07    0.80595E-05   -0.56070E-06
   644    0.17127E+04    0.31807E+02    0.00000E+00   -0.26805E+02    0.14815E-07    0.80996E-05   -0.56926E-06
   645    0.17103E+04    0.31976E+02    0.00000E+00   -0.28369E+02    0.14777E-07    0.81415E-05   -0.57816E-06
   646    0.17080E+04    0.32140E+02    0.00000E+00   -0.29943E+02    0.14740E-07    0.81855E-05   -0.58740E-06
   647    0.17061E+04    0.32298E+02    0.00000E+00   -0.31528E+02    0.14702E-07    0.82314E-05   -0.59700E-06
   648    0.17042E+04    0.32452E+02    0.00000E+00   -0.33121E+02    0.14665E-07    0.82794E-05   -0.60698E-06
   649    0.17026E+04    0.32600E+02    0.00000E+00   -0.34723E+02    0.14627E-07    0.83295E-05   -0.61735E-06
   650    0.17011E+04    0.32743E+02    0.00000E+00   -0.36333E+02    0.14590E-07    0.83818E-05   -0.62811E-06
   651    0.16999E+04    0.32882E+02    0.00000E+00   -0.37949E+02    0.14553E-07    0.84362E-05   -0.63928E-06
   652    0.16988E+04    0.33015E+02    0.00000E+00   -0.39572E+02    0.14517E-07    0.84928E-05   -0.65084E-06
