#           k/h    P           
    0.42098E-02    0.13854E+05
    0.42948E-02    0.14053E+05
    0.43816E-02    0.14254E+05
    0.44701E-02    0.14455E+05
    0.45604E-02    0.14657E+05
    0.46525E-02    0.14861E+05
    0.47465E-02    0.15065E+05
    0.48424E-02    0.15270E+05
    0.49402E-02    0.15476E+05
    0.50400E-02    0.15683E+05
    0.51419E-02    0.15890E+05
    0.52457E-02    0.16098E+05
    0.53517E-02    0.16307E+05
    0.54598E-02    0.16516E+05
    0.55701E-02    0.16725E+05
    0.56826E-02    0.16934E+05
    0.57974E-02    0.17144E+05
    0.59145E-02    0.17354E+05
    0.60340E-02    0.17563E+05
    0.61559E-02    0.17773E+05
    0.62803E-02    0.17982E+05
    0.64072E-02    0.18191E+05
    0.65366E-02    0.18399E+05
    0.66686E-02    0.18607E+05
    0.68033E-02    0.18814E+05
    0.69408E-02    0.19019E+05
    0.70810E-02    0.19224E+05
    0.72240E-02    0.19428E+05
    0.73700E-02    0.19630E+05
    0.75189E-02    0.19831E+05
    0.76708E-02    0.20030E+05
    0.78257E-02    0.20228E+05
    0.79838E-02    0.20423E+05
    0.81451E-02    0.20617E+05
    0.83096E-02    0.20808E+05
    0.84775E-02    0.20997E+05
    0.86488E-02    0.21183E+05
    0.88235E-02    0.21366E+05
    0.90017E-02    0.21546E+05
    0.91836E-02    0.21723E+05
    0.93691E-02    0.21897E+05
    0.95583E-02    0.22067E+05
    0.97514E-02    0.22233E+05
    0.99484E-02    0.22396E+05
    0.10149E-01    0.22554E+05
    0.10354E-01    0.22708E+05
    0.10564E-01    0.22857E+05
    0.10777E-01    0.23001E+05
    0.10995E-01    0.23140E+05
    0.11217E-01    0.23274E+05
    0.11443E-01    0.23402E+05
    0.11675E-01    0.23525E+05
    0.11910E-01    0.23641E+05
    0.12151E-01    0.23752E+05
    0.12397E-01    0.23855E+05
    0.12647E-01    0.23952E+05
    0.12902E-01    0.24042E+05
    0.13163E-01    0.24125E+05
    0.13429E-01    0.24200E+05
    0.13700E-01    0.24267E+05
    0.13977E-01    0.24327E+05
    0.14259E-01    0.24378E+05
    0.14547E-01    0.24420E+05
    0.14841E-01    0.24454E+05
    0.15141E-01    0.24480E+05
    0.15447E-01    0.24495E+05
    0.15759E-01    0.24502E+05
    0.16077E-01    0.24499E+05
    0.16402E-01    0.24486E+05
    0.16734E-01    0.24463E+05
    0.17072E-01    0.24430E+05
    0.17416E-01    0.24386E+05
    0.17768E-01    0.24332E+05
    0.18127E-01    0.24267E+05
