#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.145435E-04   0.368221E+06   0.368221E+06   0.490954E+06   0.490953E+06   0.368577E+06   0.368319E+06   0.368221E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.229790E+00
   0.150360E-04   0.368221E+06   0.368221E+06   0.490953E+06   0.490952E+06   0.368577E+06   0.368319E+06   0.368221E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.237571E+00
   0.155451E-04   0.368221E+06   0.368221E+06   0.490952E+06   0.490952E+06   0.368577E+06   0.368319E+06   0.368221E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.245616E+00
   0.160715E-04   0.368221E+06   0.368221E+06   0.490952E+06   0.490951E+06   0.368577E+06   0.368319E+06   0.368221E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.253933E+00
   0.166157E-04   0.368221E+06   0.368221E+06   0.490951E+06   0.490950E+06   0.368577E+06   0.368319E+06   0.368221E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.262532E+00
   0.171784E-04   0.368221E+06   0.368221E+06   0.490951E+06   0.490950E+06   0.368577E+06   0.368319E+06   0.368221E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.271422E+00
   0.177601E-04   0.368221E+06   0.368221E+06   0.490950E+06   0.490949E+06   0.368577E+06   0.368319E+06   0.368221E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.280612E+00
   0.183615E-04   0.368221E+06   0.368220E+06   0.490949E+06   0.490948E+06   0.368577E+06   0.368319E+06   0.368221E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.290115E+00
   0.189832E-04   0.368220E+06   0.368220E+06   0.490948E+06   0.490947E+06   0.368577E+06   0.368319E+06   0.368220E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.299938E+00
   0.196260E-04   0.368220E+06   0.368220E+06   0.490947E+06   0.490946E+06   0.368577E+06   0.368319E+06   0.368220E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.310095E+00
   0.202906E-04   0.368220E+06   0.368220E+06   0.490946E+06   0.490945E+06   0.368577E+06   0.368319E+06   0.368220E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.320595E+00
   0.209777E-04   0.368220E+06   0.368220E+06   0.490945E+06   0.490944E+06   0.368577E+06   0.368319E+06   0.368220E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.331451E+00
   0.216881E-04   0.368220E+06   0.368220E+06   0.490944E+06   0.490943E+06   0.368577E+06   0.368319E+06   0.368220E+06   0.372098E+06  -0.601744E+00   0.367383E+06   0.367383E+06   0.342675E+00
   0.224225E-04   0.368220E+06   0.368220E+06   0.490943E+06   0.490942E+06   0.368576E+06   0.368319E+06   0.368220E+06   0.372098E+06  -0.601743E+00   0.367383E+06   0.367383E+06   0.354279E+00
   0.231817E-04   0.368220E+06   0.368220E+06   0.490942E+06   0.490941E+06   0.368576E+06   0.368319E+06   0.368220E+06   0.372098E+06  -0.601743E+00   0.367383E+06   0.367383E+06   0.366275E+00
