#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.134766E-04   0.502227E+06   0.502227E+06   0.669625E+06   0.669624E+06   0.503727E+06   0.502351E+06   0.502227E+06   0.509395E+06  -0.602298E+00   0.500784E+06   0.500784E+06   0.301596E+00
   0.139323E-04   0.502227E+06   0.502227E+06   0.669624E+06   0.669623E+06   0.503727E+06   0.502351E+06   0.502227E+06   0.509395E+06  -0.602298E+00   0.500784E+06   0.500784E+06   0.311793E+00
   0.144033E-04   0.502227E+06   0.502227E+06   0.669623E+06   0.669622E+06   0.503727E+06   0.502351E+06   0.502227E+06   0.509395E+06  -0.602298E+00   0.500784E+06   0.500784E+06   0.322335E+00
   0.148903E-04   0.502227E+06   0.502227E+06   0.669622E+06   0.669621E+06   0.503727E+06   0.502351E+06   0.502227E+06   0.509395E+06  -0.602298E+00   0.500784E+06   0.500784E+06   0.333233E+00
   0.153938E-04   0.502227E+06   0.502227E+06   0.669621E+06   0.669620E+06   0.503727E+06   0.502351E+06   0.502227E+06   0.509395E+06  -0.602298E+00   0.500784E+06   0.500784E+06   0.344500E+00
   0.159143E-04   0.502227E+06   0.502227E+06   0.669620E+06   0.669619E+06   0.503727E+06   0.502351E+06   0.502227E+06   0.509395E+06  -0.602298E+00   0.500784E+06   0.500784E+06   0.356148E+00
   0.164523E-04   0.502227E+06   0.502227E+06   0.669619E+06   0.669618E+06   0.503727E+06   0.502351E+06   0.502227E+06   0.509395E+06  -0.602298E+00   0.500784E+06   0.500784E+06   0.368190E+00
   0.170086E-04   0.502227E+06   0.502227E+06   0.669618E+06   0.669616E+06   0.503727E+06   0.502351E+06   0.502227E+06   0.509395E+06  -0.602298E+00   0.500784E+06   0.500784E+06   0.380638E+00
   0.175837E-04   0.502227E+06   0.502227E+06   0.669616E+06   0.669615E+06   0.503727E+06   0.502351E+06   0.502227E+06   0.509395E+06  -0.602298E+00   0.500784E+06   0.500784E+06   0.393508E+00
   0.181782E-04   0.502227E+06   0.502227E+06   0.669615E+06   0.669614E+06   0.503727E+06   0.502351E+06   0.502227E+06   0.509395E+06  -0.602298E+00   0.500784E+06   0.500784E+06   0.406813E+00
   0.187928E-04   0.502227E+06   0.502227E+06   0.669613E+06   0.669612E+06   0.503727E+06   0.502351E+06   0.502227E+06   0.509394E+06  -0.602298E+00   0.500784E+06   0.500784E+06   0.420568E+00
   0.194282E-04   0.502227E+06   0.502227E+06   0.669612E+06   0.669610E+06   0.503727E+06   0.502351E+06   0.502227E+06   0.509394E+06  -0.602297E+00   0.500784E+06   0.500784E+06   0.434787E+00
   0.200851E-04   0.502227E+06   0.502227E+06   0.669610E+06   0.669608E+06   0.503726E+06   0.502351E+06   0.502227E+06   0.509394E+06  -0.602297E+00   0.500784E+06   0.500784E+06   0.449488E+00
   0.207642E-04   0.502227E+06   0.502227E+06   0.669608E+06   0.669606E+06   0.503726E+06   0.502351E+06   0.502227E+06   0.509394E+06  -0.602297E+00   0.500784E+06   0.500784E+06   0.464685E+00
   0.214663E-04   0.502227E+06   0.502227E+06   0.669606E+06   0.669604E+06   0.503726E+06   0.502351E+06   0.502227E+06   0.509394E+06  -0.602297E+00   0.500784E+06   0.500784E+06   0.480397E+00
   0.221921E-04   0.502227E+06   0.502227E+06   0.669604E+06   0.669602E+06   0.503726E+06   0.502351E+06   0.502227E+06   0.509394E+06  -0.602297E+00   0.500784E+06   0.500784E+06   0.496639E+00
   0.229424E-04   0.502227E+06   0.502227E+06   0.669602E+06   0.669600E+06   0.503726E+06   0.502351E+06   0.502227E+06   0.509394E+06  -0.602297E+00   0.500784E+06   0.500784E+06   0.513431E+00
   0.237181E-04   0.502227E+06   0.502227E+06   0.669600E+06   0.669597E+06   0.503726E+06   0.502351E+06   0.502227E+06   0.509394E+06  -0.602297E+00   0.500784E+06   0.500784E+06   0.530791E+00
   0.245200E-04   0.502227E+06   0.502226E+06   0.669597E+06   0.669595E+06   0.503726E+06   0.502350E+06   0.502226E+06   0.509394E+06  -0.602297E+00   0.500784E+06   0.500784E+06   0.548737E+00
   0.253491E-04   0.502226E+06   0.502226E+06   0.669594E+06   0.669592E+06   0.503726E+06   0.502350E+06   0.502226E+06   0.509394E+06  -0.602297E+00   0.500784E+06   0.500784E+06   0.567290E+00
   0.262061E-04   0.502226E+06   0.502226E+06   0.669591E+06   0.669589E+06   0.503725E+06   0.502350E+06   0.502226E+06   0.509394E+06  -0.602296E+00   0.500783E+06   0.500783E+06   0.586470E+00
   0.270922E-04   0.502226E+06   0.502226E+06   0.669588E+06   0.669585E+06   0.503725E+06   0.502350E+06   0.502226E+06   0.509393E+06  -0.602296E+00   0.500783E+06   0.500783E+06   0.606299E+00
   0.280082E-04   0.502226E+06   0.502226E+06   0.669585E+06   0.669582E+06   0.503725E+06   0.502350E+06   0.502226E+06   0.509393E+06  -0.602296E+00   0.500783E+06   0.500783E+06   0.626799E+00
   0.289552E-04   0.502226E+06   0.502226E+06   0.669581E+06   0.669578E+06   0.503725E+06   0.502350E+06   0.502226E+06   0.509393E+06  -0.602296E+00   0.500783E+06   0.500783E+06   0.647991E+00
   0.299342E-04   0.502226E+06   0.502226E+06   0.669577E+06   0.669574E+06   0.503725E+06   0.502350E+06   0.502226E+06   0.509393E+06  -0.602296E+00   0.500783E+06   0.500783E+06   0.669900E+00
   0.309463E-04   0.502226E+06   0.502226E+06   0.669573E+06   0.669570E+06   0.503724E+06   0.502350E+06   0.502226E+06   0.509393E+06  -0.602296E+00   0.500783E+06   0.500783E+06   0.692550E+00
   0.319926E-04   0.502226E+06   0.502226E+06   0.669569E+06   0.669565E+06   0.503724E+06   0.502350E+06   0.502226E+06   0.509393E+06  -0.602295E+00   0.500783E+06   0.500783E+06   0.715965E+00
   0.330743E-04   0.502226E+06   0.502226E+06   0.669564E+06   0.669560E+06   0.503724E+06   0.502350E+06   0.502226E+06   0.509393E+06  -0.602295E+00   0.500783E+06   0.500783E+06   0.740172E+00
   0.341926E-04   0.502226E+06   0.502225E+06   0.669559E+06   0.669555E+06   0.503724E+06   0.502349E+06   0.502226E+06   0.509392E+06  -0.602295E+00   0.500783E+06   0.500783E+06   0.765198E+00
   0.353487E-04   0.502225E+06   0.502225E+06   0.669554E+06   0.669549E+06   0.503723E+06   0.502349E+06   0.502225E+06   0.509392E+06  -0.602295E+00   0.500782E+06   0.500782E+06   0.791070E+00
   0.365439E-04   0.502225E+06   0.502225E+06   0.669548E+06   0.669543E+06   0.503723E+06   0.502349E+06   0.502225E+06   0.509392E+06  -0.602294E+00   0.500782E+06   0.500782E+06   0.817816E+00
   0.377794E-04   0.502225E+06   0.502225E+06   0.669542E+06   0.669537E+06   0.503722E+06   0.502349E+06   0.502225E+06   0.509392E+06  -0.602294E+00   0.500782E+06   0.500782E+06   0.845466E+00
   0.390568E-04   0.502225E+06   0.502225E+06   0.669536E+06   0.669530E+06   0.503722E+06   0.502349E+06   0.502225E+06   0.509391E+06  -0.602294E+00   0.500782E+06   0.500782E+06   0.874052E+00
   0.403773E-04   0.502225E+06   0.502225E+06   0.669529E+06   0.669522E+06   0.503722E+06   0.502348E+06   0.502225E+06   0.509391E+06  -0.602293E+00   0.500782E+06   0.500782E+06   0.903604E+00
   0.417425E-04   0.502225E+06   0.502224E+06   0.669522E+06   0.669515E+06   0.503721E+06   0.502348E+06   0.502225E+06   0.509391E+06  -0.602293E+00   0.500782E+06   0.500782E+06   0.934155E+00
   0.431539E-04   0.502224E+06   0.502224E+06   0.669514E+06   0.669506E+06   0.503721E+06   0.502348E+06   0.502224E+06   0.509391E+06  -0.602293E+00   0.500781E+06   0.500781E+06   0.965739E+00
   0.446130E-04   0.502224E+06   0.502224E+06   0.669505E+06   0.669497E+06   0.503720E+06   0.502348E+06   0.502224E+06   0.509390E+06  -0.602292E+00   0.500781E+06   0.500781E+06   0.998390E+00
   0.461214E-04   0.502224E+06   0.502224E+06   0.669496E+06   0.669488E+06   0.503720E+06   0.502348E+06   0.502224E+06   0.509390E+06  -0.602292E+00   0.500781E+06   0.500781E+06   0.103215E+01
   0.476808E-04   0.502224E+06   0.502223E+06   0.669486E+06   0.669477E+06   0.503719E+06   0.502347E+06   0.502224E+06   0.509389E+06  -0.602291E+00   0.500781E+06   0.500781E+06   0.106704E+01
   0.492929E-04   0.502223E+06   0.502223E+06   0.669476E+06   0.669466E+06   0.503718E+06   0.502347E+06   0.502223E+06   0.509389E+06  -0.602291E+00   0.500780E+06   0.500780E+06   0.110312E+01
   0.509596E-04   0.502223E+06   0.502223E+06   0.669465E+06   0.669455E+06   0.503718E+06   0.502347E+06   0.502223E+06   0.509389E+06  -0.602290E+00   0.500780E+06   0.500780E+06   0.114042E+01
   0.526826E-04   0.502223E+06   0.502222E+06   0.669453E+06   0.669442E+06   0.503717E+06   0.502346E+06   0.502223E+06   0.509388E+06  -0.602290E+00   0.500780E+06   0.500780E+06   0.117897E+01
   0.544638E-04   0.502222E+06   0.502222E+06   0.669440E+06   0.669429E+06   0.503716E+06   0.502346E+06   0.502222E+06   0.509388E+06  -0.602289E+00   0.500779E+06   0.500779E+06   0.121883E+01
   0.563053E-04   0.502222E+06   0.502222E+06   0.669427E+06   0.669414E+06   0.503716E+06   0.502346E+06   0.502222E+06   0.509387E+06  -0.602288E+00   0.500779E+06   0.500779E+06   0.126004E+01
   0.582090E-04   0.502222E+06   0.502221E+06   0.669413E+06   0.669399E+06   0.503715E+06   0.502345E+06   0.502222E+06   0.509387E+06  -0.602288E+00   0.500779E+06   0.500779E+06   0.130264E+01
   0.601771E-04   0.502221E+06   0.502221E+06   0.669397E+06   0.669383E+06   0.503714E+06   0.502345E+06   0.502221E+06   0.509386E+06  -0.602287E+00   0.500778E+06   0.500778E+06   0.134668E+01
   0.622118E-04   0.502221E+06   0.502220E+06   0.669381E+06   0.669365E+06   0.503713E+06   0.502344E+06   0.502221E+06   0.509385E+06  -0.602286E+00   0.500778E+06   0.500778E+06   0.139221E+01
   0.643152E-04   0.502220E+06   0.502220E+06   0.669363E+06   0.669347E+06   0.503712E+06   0.502344E+06   0.502220E+06   0.509385E+06  -0.602285E+00   0.500777E+06   0.500777E+06   0.143928E+01
   0.664898E-04   0.502220E+06   0.502219E+06   0.669344E+06   0.669327E+06   0.503711E+06   0.502343E+06   0.502220E+06   0.509384E+06  -0.602284E+00   0.500777E+06   0.500777E+06   0.148794E+01
   0.687378E-04   0.502219E+06   0.502219E+06   0.669324E+06   0.669306E+06   0.503709E+06   0.502343E+06   0.502219E+06   0.509383E+06  -0.602283E+00   0.500776E+06   0.500776E+06   0.153825E+01
   0.710619E-04   0.502219E+06   0.502218E+06   0.669303E+06   0.669283E+06   0.503708E+06   0.502342E+06   0.502219E+06   0.509382E+06  -0.602282E+00   0.500776E+06   0.500776E+06   0.159026E+01
