#    L    TT             EE             BB             TE          
   395    0.17353E+04    0.20903E+02    0.46141E-01   -0.46861E+00
   396    0.17314E+04    0.20878E+02    0.46292E-01   -0.23295E+01
   397    0.17278E+04    0.20850E+02    0.46443E-01   -0.41799E+01
   398    0.17248E+04    0.20818E+02    0.46595E-01   -0.60183E+01
   399    0.17221E+04    0.20781E+02    0.46749E-01   -0.78439E+01
   400    0.17197E+04    0.20741E+02    0.46903E-01   -0.96558E+01
   401    0.17178E+04    0.20697E+02    0.47058E-01   -0.11453E+02
   402    0.17163E+04    0.20649E+02    0.47214E-01   -0.13235E+02
   403    0.17152E+04    0.20597E+02    0.47371E-01   -0.15002E+02
   404    0.17145E+04    0.20541E+02    0.47530E-01   -0.16751E+02
   405    0.17142E+04    0.20481E+02    0.47689E-01   -0.18484E+02
   406    0.17141E+04    0.20418E+02    0.47849E-01   -0.20198E+02
   407    0.17145E+04    0.20350E+02    0.48010E-01   -0.21895E+02
   408    0.17153E+04    0.20280E+02    0.48173E-01   -0.23571E+02
   409    0.17165E+04    0.20206E+02    0.48336E-01   -0.25228E+02
   410    0.17179E+04    0.20127E+02    0.48501E-01   -0.26865E+02
   411    0.17198E+04    0.20046E+02    0.48666E-01   -0.28480E+02
   412    0.17220E+04    0.19961E+02    0.48833E-01   -0.30075E+02
   413    0.17245E+04    0.19872E+02    0.49000E-01   -0.31646E+02
   414    0.17273E+04    0.19780E+02    0.49169E-01   -0.33196E+02
   415    0.17306E+04    0.19686E+02    0.49339E-01   -0.34720E+02
   416    0.17341E+04    0.19587E+02    0.49510E-01   -0.36222E+02
   417    0.17379E+04    0.19485E+02    0.49682E-01   -0.37700E+02
   418    0.17420E+04    0.19379E+02    0.49855E-01   -0.39152E+02
   419    0.17465E+04    0.19270E+02    0.50029E-01   -0.40577E+02
   420    0.17513E+04    0.19159E+02    0.50205E-01   -0.41977E+02
   421    0.17564E+04    0.19045E+02    0.50381E-01   -0.43350E+02
   422    0.17617E+04    0.18927E+02    0.50559E-01   -0.44697E+02
   423    0.17673E+04    0.18806E+02    0.50738E-01   -0.46015E+02
   424    0.17731E+04    0.18683E+02    0.50918E-01   -0.47306E+02
   425    0.17793E+04    0.18556E+02    0.51099E-01   -0.48567E+02
   426    0.17858E+04    0.18427E+02    0.51282E-01   -0.49799E+02
   427    0.17924E+04    0.18295E+02    0.51465E-01   -0.51003E+02
   428    0.17993E+04    0.18161E+02    0.51650E-01   -0.52175E+02
   429    0.18064E+04    0.18024E+02    0.51835E-01   -0.53317E+02
   430    0.18139E+04    0.17885E+02    0.52022E-01   -0.54429E+02
   431    0.18215E+04    0.17743E+02    0.52210E-01   -0.55509E+02
   432    0.18293E+04    0.17598E+02    0.52399E-01   -0.56559E+02
   433    0.18373E+04    0.17453E+02    0.52589E-01   -0.57575E+02
   434    0.18456E+04    0.17304E+02    0.52780E-01   -0.58560E+02
   435    0.18539E+04    0.17154E+02    0.52973E-01   -0.59513E+02
   436    0.18626E+04    0.17002E+02    0.53166E-01   -0.60433E+02
   437    0.18714E+04    0.16848E+02    0.53360E-01   -0.61319E+02
   438    0.18804E+04    0.16692E+02    0.53556E-01   -0.62171E+02
   439    0.18896E+04    0.16535E+02    0.53752E-01   -0.62990E+02
   440    0.18989E+04    0.16375E+02    0.53950E-01   -0.63775E+02
   441    0.19084E+04    0.16214E+02    0.54148E-01   -0.64526E+02
   442    0.19180E+04    0.16051E+02    0.54348E-01   -0.65242E+02
   443    0.19277E+04    0.15888E+02    0.54548E-01   -0.65924E+02
   444    0.19376E+04    0.15724E+02    0.54750E-01   -0.66570E+02
   445    0.19476E+04    0.15556E+02    0.54953E-01   -0.67181E+02
   446    0.19577E+04    0.15390E+02    0.55156E-01   -0.67755E+02
   447    0.19679E+04    0.15222E+02    0.55361E-01   -0.68296E+02
   448    0.19781E+04    0.15052E+02    0.55566E-01   -0.68801E+02
   449    0.19886E+04    0.14883E+02    0.55773E-01   -0.69269E+02
   450    0.19991E+04    0.14713E+02    0.55980E-01   -0.69703E+02
   451    0.20096E+04    0.14541E+02    0.56189E-01   -0.70099E+02
   452    0.20202E+04    0.14370E+02    0.56398E-01   -0.70462E+02
   453    0.20310E+04    0.14199E+02    0.56608E-01   -0.70788E+02
   454    0.20417E+04    0.14027E+02    0.56818E-01   -0.71079E+02
   455    0.20524E+04    0.13855E+02    0.57030E-01   -0.71336E+02
   456    0.20634E+04    0.13682E+02    0.57242E-01   -0.71551E+02
   457    0.20742E+04    0.13510E+02    0.57455E-01   -0.71739E+02
   458    0.20851E+04    0.13337E+02    0.57669E-01   -0.71882E+02
   459    0.20960E+04    0.13166E+02    0.57884E-01   -0.71995E+02
   460    0.21070E+04    0.12994E+02    0.58099E-01   -0.72072E+02
   461    0.21179E+04    0.12822E+02    0.58315E-01   -0.72115E+02
   462    0.21289E+04    0.12651E+02    0.58531E-01   -0.72117E+02
   463    0.21398E+04    0.12481E+02    0.58748E-01   -0.72098E+02
   464    0.21507E+04    0.12312E+02    0.58966E-01   -0.72028E+02
   465    0.21615E+04    0.12144E+02    0.59184E-01   -0.71936E+02
   466    0.21724E+04    0.11975E+02    0.59403E-01   -0.71800E+02
   467    0.21833E+04    0.11808E+02    0.59623E-01   -0.71636E+02
   468    0.21941E+04    0.11643E+02    0.59843E-01   -0.71436E+02
   469    0.22048E+04    0.11477E+02    0.60064E-01   -0.71207E+02
   470    0.22156E+04    0.11314E+02    0.60285E-01   -0.70943E+02
   471    0.22261E+04    0.11153E+02    0.60506E-01   -0.70643E+02
   472    0.22367E+04    0.10993E+02    0.60728E-01   -0.70315E+02
   473    0.22472E+04    0.10834E+02    0.60950E-01   -0.69952E+02
   474    0.22577E+04    0.10677E+02    0.61173E-01   -0.69562E+02
   475    0.22681E+04    0.10521E+02    0.61395E-01   -0.69136E+02
   476    0.22784E+04    0.10368E+02    0.61619E-01   -0.68678E+02
   477    0.22885E+04    0.10217E+02    0.61842E-01   -0.68196E+02
   478    0.22986E+04    0.10067E+02    0.62065E-01   -0.67674E+02
   479    0.23086E+04    0.99198E+01    0.62289E-01   -0.67134E+02
   480    0.23185E+04    0.97750E+01    0.62513E-01   -0.66559E+02
   481    0.23283E+04    0.96324E+01    0.62737E-01   -0.65952E+02
   482    0.23380E+04    0.94928E+01    0.62961E-01   -0.65319E+02
   483    0.23475E+04    0.93554E+01    0.63185E-01   -0.64662E+02
   484    0.23568E+04    0.92209E+01    0.63409E-01   -0.63976E+02
   485    0.23661E+04    0.90886E+01    0.63633E-01   -0.63262E+02
   486    0.23753E+04    0.89601E+01    0.63858E-01   -0.62522E+02
   487    0.23842E+04    0.88344E+01    0.64082E-01   -0.61757E+02
   488    0.23930E+04    0.87110E+01    0.64306E-01   -0.60967E+02
   489    0.24017E+04    0.85913E+01    0.64530E-01   -0.60152E+02
   490    0.24103E+04    0.84752E+01    0.64753E-01   -0.59311E+02
   491    0.24185E+04    0.83621E+01    0.64977E-01   -0.58449E+02
   492    0.24267E+04    0.82527E+01    0.65201E-01   -0.57565E+02
   493    0.24348E+04    0.81455E+01    0.65424E-01   -0.56656E+02
   494    0.24426E+04    0.80435E+01    0.65647E-01   -0.55728E+02
   495    0.24502E+04    0.79443E+01    0.65869E-01   -0.54778E+02
   496    0.24576E+04    0.78496E+01    0.66091E-01   -0.53808E+02
   497    0.24649E+04    0.77586E+01    0.66313E-01   -0.52818E+02
   498    0.24719E+04    0.76705E+01    0.66535E-01   -0.51810E+02
   499    0.24789E+04    0.75876E+01    0.66756E-01   -0.50782E+02
   500    0.24856E+04    0.75076E+01    0.66976E-01   -0.49739E+02
   501    0.24920E+04    0.74327E+01    0.67196E-01   -0.48678E+02
   502    0.24984E+04    0.73622E+01    0.67415E-01   -0.47600E+02
   503    0.25044E+04    0.72954E+01    0.67634E-01   -0.46508E+02
   504    0.25102E+04    0.72329E+01    0.67852E-01   -0.45399E+02
   505    0.25159E+04    0.71754E+01    0.68069E-01   -0.44278E+02
   506    0.25213E+04    0.71224E+01    0.68286E-01   -0.43143E+02
   507    0.25266E+04    0.70736E+01    0.68502E-01   -0.41995E+02
   508    0.25315E+04    0.70299E+01    0.68718E-01   -0.40834E+02
   509    0.25363E+04    0.69903E+01    0.68932E-01   -0.39662E+02
   510    0.25408E+04    0.69556E+01    0.69146E-01   -0.38480E+02
   511    0.25452E+04    0.69254E+01    0.69359E-01   -0.37288E+02
   512    0.25492E+04    0.69000E+01    0.69571E-01   -0.36085E+02
   513    0.25531E+04    0.68794E+01    0.69783E-01   -0.34876E+02
   514    0.25568E+04    0.68637E+01    0.69993E-01   -0.33658E+02
   515    0.25602E+04    0.68529E+01    0.70202E-01   -0.32433E+02
   516    0.25634E+04    0.68470E+01    0.70411E-01   -0.31201E+02
   517    0.25663E+04    0.68461E+01    0.70618E-01   -0.29965E+02
   518    0.25690E+04    0.68501E+01    0.70825E-01   -0.28723E+02
   519    0.25716E+04    0.68591E+01    0.71030E-01   -0.27476E+02
   520    0.25739E+04    0.68732E+01    0.71234E-01   -0.26227E+02
   521    0.25758E+04    0.68922E+01    0.71437E-01   -0.24976E+02
   522    0.25776E+04    0.69165E+01    0.71639E-01   -0.23722E+02
   523    0.25791E+04    0.69458E+01    0.71840E-01   -0.22467E+02
   524    0.25805E+04    0.69802E+01    0.72040E-01   -0.21212E+02
   525    0.25815E+04    0.70198E+01    0.72238E-01   -0.19957E+02
   526    0.25823E+04    0.70645E+01    0.72435E-01   -0.18703E+02
   527    0.25831E+04    0.71143E+01    0.72631E-01   -0.17451E+02
   528    0.25835E+04    0.71692E+01    0.72825E-01   -0.16203E+02
   529    0.25836E+04    0.72295E+01    0.73018E-01   -0.14957E+02
   530    0.25835E+04    0.72950E+01    0.73210E-01   -0.13717E+02
   531    0.25834E+04    0.73655E+01    0.73401E-01   -0.12481E+02
   532    0.25828E+04    0.74413E+01    0.73590E-01   -0.11251E+02
   533    0.25820E+04    0.75222E+01    0.73777E-01   -0.10028E+02
   534    0.25810E+04    0.76084E+01    0.73964E-01   -0.88121E+01
   535    0.25798E+04    0.76998E+01    0.74149E-01   -0.76049E+01
   536    0.25784E+04    0.77963E+01    0.74332E-01   -0.64060E+01
   537    0.25768E+04    0.78980E+01    0.74514E-01   -0.52170E+01
   538    0.25749E+04    0.80049E+01    0.74694E-01   -0.40385E+01
   539    0.25728E+04    0.81168E+01    0.74873E-01   -0.28714E+01
   540    0.25705E+04    0.82341E+01    0.75051E-01   -0.17164E+01
   541    0.25679E+04    0.83563E+01    0.75226E-01   -0.57351E+00
   542    0.25653E+04    0.84836E+01    0.75400E-01    0.55504E+00
   543    0.25623E+04    0.86161E+01    0.75573E-01    0.16697E+01
   544    0.25592E+04    0.87536E+01    0.75744E-01    0.27694E+01
   545    0.25558E+04    0.88961E+01    0.75913E-01    0.38537E+01
   546    0.25523E+04    0.90433E+01    0.76081E-01    0.49214E+01
   547    0.25485E+04    0.91955E+01    0.76247E-01    0.59723E+01
   548    0.25446E+04    0.93526E+01    0.76411E-01    0.70052E+01
   549    0.25404E+04    0.95146E+01    0.76574E-01    0.80195E+01
   550    0.25361E+04    0.96815E+01    0.76735E-01    0.90147E+01
   551    0.25317E+04    0.98532E+01    0.76894E-01    0.99900E+01
   552    0.25269E+04    0.10030E+02    0.77051E-01    0.10944E+02
   553    0.25221E+04    0.10210E+02    0.77207E-01    0.11878E+02
   554    0.25171E+04    0.10396E+02    0.77361E-01    0.12790E+02
   555    0.25118E+04    0.10586E+02    0.77514E-01    0.13680E+02
   556    0.25064E+04    0.10781E+02    0.77665E-01    0.14548E+02
   557    0.25008E+04    0.10980E+02    0.77814E-01    0.15392E+02
   558    0.24951E+04    0.11185E+02    0.77961E-01    0.16212E+02
   559    0.24891E+04    0.11393E+02    0.78106E-01    0.17009E+02
   560    0.24831E+04    0.11604E+02    0.78250E-01    0.17781E+02
   561    0.24768E+04    0.11821E+02    0.78392E-01    0.18528E+02
   562    0.24705E+04    0.12042E+02    0.78533E-01    0.19249E+02
   563    0.24640E+04    0.12266E+02    0.78671E-01    0.19946E+02
   564    0.24573E+04    0.12495E+02    0.78808E-01    0.20614E+02
   565    0.24505E+04    0.12727E+02    0.78943E-01    0.21257E+02
   566    0.24436E+04    0.12963E+02    0.79076E-01    0.21872E+02
   567    0.24366E+04    0.13202E+02    0.79207E-01    0.22460E+02
   568    0.24294E+04    0.13446E+02    0.79337E-01    0.23020E+02
   569    0.24221E+04    0.13694E+02    0.79465E-01    0.23553E+02
   570    0.24147E+04    0.13944E+02    0.79591E-01    0.24055E+02
   571    0.24071E+04    0.14199E+02    0.79715E-01    0.24529E+02
   572    0.23995E+04    0.14456E+02    0.79838E-01    0.24973E+02
   573    0.23917E+04    0.14716E+02    0.79959E-01    0.25387E+02
   574    0.23839E+04    0.14980E+02    0.80078E-01    0.25772E+02
   575    0.23760E+04    0.15245E+02    0.80196E-01    0.26125E+02
   576    0.23680E+04    0.15515E+02    0.80311E-01    0.26449E+02
   577    0.23598E+04    0.15787E+02    0.80426E-01    0.26742E+02
   578    0.23516E+04    0.16062E+02    0.80538E-01    0.27003E+02
   579    0.23434E+04    0.16340E+02    0.80649E-01    0.27234E+02
   580    0.23351E+04    0.16620E+02    0.80758E-01    0.27432E+02
   581    0.23266E+04    0.16902E+02    0.80866E-01    0.27599E+02
   582    0.23181E+04    0.17187E+02    0.80972E-01    0.27734E+02
   583    0.23096E+04    0.17473E+02    0.81076E-01    0.27835E+02
   584    0.23011E+04    0.17762E+02    0.81179E-01    0.27905E+02
   585    0.22925E+04    0.18053E+02    0.81280E-01    0.27943E+02
   586    0.22838E+04    0.18345E+02    0.81379E-01    0.27947E+02
   587    0.22752E+04    0.18639E+02    0.81477E-01    0.27919E+02
   588    0.22664E+04    0.18935E+02    0.81574E-01    0.27857E+02
   589    0.22577E+04    0.19232E+02    0.81668E-01    0.27762E+02
   590    0.22489E+04    0.19530E+02    0.81762E-01    0.27635E+02
   591    0.22401E+04    0.19831E+02    0.81854E-01    0.27474E+02
   592    0.22313E+04    0.20131E+02    0.81944E-01    0.27278E+02
   593    0.22225E+04    0.20434E+02    0.82033E-01    0.27051E+02
   594    0.22136E+04    0.20737E+02    0.82120E-01    0.26790E+02
   595    0.22047E+04    0.21039E+02    0.82206E-01    0.26495E+02
   596    0.21960E+04    0.21344E+02    0.82291E-01    0.26167E+02
   597    0.21872E+04    0.21647E+02    0.82374E-01    0.25805E+02
   598    0.21786E+04    0.21952E+02    0.82457E-01    0.25411E+02
   599    0.21700E+04    0.22257E+02    0.82537E-01    0.24983E+02
   600    0.21613E+04    0.22562E+02    0.82617E-01    0.24522E+02
   601    0.21526E+04    0.22868E+02    0.82695E-01    0.24027E+02
   602    0.21440E+04    0.23172E+02    0.82772E-01    0.23499E+02
   603    0.21354E+04    0.23477E+02    0.82848E-01    0.22940E+02
   604    0.21270E+04    0.23781E+02    0.82923E-01    0.22347E+02
   605    0.21185E+04    0.24084E+02    0.82996E-01    0.21722E+02
   606    0.21102E+04    0.24387E+02    0.83068E-01    0.21065E+02
   607    0.21016E+04    0.24689E+02    0.83140E-01    0.20376E+02
   608    0.20934E+04    0.24991E+02    0.83210E-01    0.19655E+02
   609    0.20853E+04    0.25291E+02    0.83279E-01    0.18902E+02
   610    0.20771E+04    0.25589E+02    0.83347E-01    0.18118E+02
   611    0.20691E+04    0.25887E+02    0.83414E-01    0.17303E+02
   612    0.20612E+04    0.26185E+02    0.83480E-01    0.16459E+02
   613    0.20532E+04    0.26478E+02    0.83545E-01    0.15583E+02
   614    0.20455E+04    0.26772E+02    0.83609E-01    0.14676E+02
   615    0.20377E+04    0.27063E+02    0.83672E-01    0.13741E+02
   616    0.20301E+04    0.27353E+02    0.83735E-01    0.12776E+02
   617    0.20227E+04    0.27642E+02    0.83796E-01    0.11782E+02
   618    0.20153E+04    0.27928E+02    0.83857E-01    0.10759E+02
   619    0.20080E+04    0.28214E+02    0.83917E-01    0.97101E+01
   620    0.20009E+04    0.28495E+02    0.83977E-01    0.86324E+01
   621    0.19938E+04    0.28775E+02    0.84036E-01    0.75272E+01
   622    0.19869E+04    0.29053E+02    0.84094E-01    0.63947E+01
   623    0.19801E+04    0.29327E+02    0.84152E-01    0.52372E+01
   624    0.19734E+04    0.29598E+02    0.84209E-01    0.40534E+01
   625    0.19668E+04    0.29867E+02    0.84265E-01    0.28435E+01
   626    0.19604E+04    0.30134E+02    0.84321E-01    0.16092E+01
   627    0.19541E+04    0.30396E+02    0.84376E-01    0.35053E+00
   628    0.19480E+04    0.30656E+02    0.84431E-01   -0.93229E+00
   629    0.19420E+04    0.30912E+02    0.84486E-01   -0.22384E+01
   630    0.19361E+04    0.31165E+02    0.84540E-01   -0.35683E+01
   631    0.19304E+04    0.31415E+02    0.84594E-01   -0.49190E+01
   632    0.19249E+04    0.31660E+02    0.84647E-01   -0.62925E+01
   633    0.19194E+04    0.31903E+02    0.84701E-01   -0.76865E+01
   634    0.19142E+04    0.32141E+02    0.84753E-01   -0.91007E+01
   635    0.19092E+04    0.32376E+02    0.84806E-01   -0.10535E+02
   636    0.19042E+04    0.32608E+02    0.84859E-01   -0.11988E+02
   637    0.18994E+04    0.32833E+02    0.84911E-01   -0.13460E+02
   638    0.18949E+04    0.33056E+02    0.84963E-01   -0.14950E+02
   639    0.18905E+04    0.33273E+02    0.85015E-01   -0.16457E+02
   640    0.18862E+04    0.33488E+02    0.85067E-01   -0.17981E+02
   641    0.18822E+04    0.33697E+02    0.85120E-01   -0.19521E+02
   642    0.18782E+04    0.33901E+02    0.85172E-01   -0.21076E+02
   643    0.18745E+04    0.34102E+02    0.85224E-01   -0.22645E+02
   644    0.18710E+04    0.34296E+02    0.85276E-01   -0.24229E+02
   645    0.18676E+04    0.34486E+02    0.85329E-01   -0.25826E+02
   646    0.18644E+04    0.34671E+02    0.85382E-01   -0.27435E+02
   647    0.18615E+04    0.34851E+02    0.85434E-01   -0.29056E+02
   648    0.18587E+04    0.35027E+02    0.85487E-01   -0.30688E+02
   649    0.18561E+04    0.35196E+02    0.85541E-01   -0.32330E+02
   650    0.18537E+04    0.35360E+02    0.85594E-01   -0.33982E+02
   651    0.18515E+04    0.35519E+02    0.85648E-01   -0.35643E+02
   652    0.18494E+04    0.35673E+02    0.85702E-01   -0.37312E+02
   653    0.18477E+04    0.35820E+02    0.85757E-01   -0.38987E+02
   654    0.18460E+04    0.35963E+02    0.85812E-01   -0.40669E+02
   655    0.18445E+04    0.36100E+02    0.85867E-01   -0.42358E+02
   656    0.18434E+04    0.36231E+02    0.85923E-01   -0.44052E+02
   657    0.18423E+04    0.36357E+02    0.85979E-01   -0.45749E+02
   658    0.18414E+04    0.36477E+02    0.86036E-01   -0.47451E+02
   659    0.18408E+04    0.36592E+02    0.86094E-01   -0.49157E+02
   660    0.18404E+04    0.36700E+02    0.86151E-01   -0.50864E+02
   661    0.18402E+04    0.36802E+02    0.86210E-01   -0.52572E+02
   662    0.18401E+04    0.36899E+02    0.86269E-01   -0.54283E+02
   663    0.18403E+04    0.36990E+02    0.86329E-01   -0.55994E+02
   664    0.18406E+04    0.37075E+02    0.86390E-01   -0.57704E+02
   665    0.18411E+04    0.37153E+02    0.86451E-01   -0.59413E+02
   666    0.18418E+04    0.37226E+02    0.86513E-01   -0.61120E+02
   667    0.18428E+04    0.37293E+02    0.86576E-01   -0.62825E+02
   668    0.18438E+04    0.37354E+02    0.86640E-01   -0.64526E+02
   669    0.18452E+04    0.37409E+02    0.86704E-01   -0.66223E+02
   670    0.18466E+04    0.37457E+02    0.86769E-01   -0.67915E+02
   671    0.18484E+04    0.37501E+02    0.86835E-01   -0.69601E+02
   672    0.18502E+04    0.37537E+02    0.86902E-01   -0.71282E+02
   673    0.18523E+04    0.37569E+02    0.86970E-01   -0.72955E+02
   674    0.18545E+04    0.37594E+02    0.87039E-01   -0.74620E+02
   675    0.18570E+04    0.37612E+02    0.87109E-01   -0.76277E+02
   676    0.18596E+04    0.37625E+02    0.87179E-01   -0.77923E+02
   677    0.18624E+04    0.37632E+02    0.87251E-01   -0.79560E+02
   678    0.18654E+04    0.37632E+02    0.87324E-01   -0.81187E+02
   679    0.18685E+04    0.37626E+02    0.87397E-01   -0.82802E+02
   680    0.18720E+04    0.37615E+02    0.87472E-01   -0.84405E+02
   681    0.18755E+04    0.37598E+02    0.87547E-01   -0.85993E+02
   682    0.18792E+04    0.37573E+02    0.87624E-01   -0.87570E+02
   683    0.18832E+04    0.37544E+02    0.87702E-01   -0.89133E+02
   684    0.18872E+04    0.37508E+02    0.87781E-01   -0.90680E+02
   685    0.18914E+04    0.37466E+02    0.87861E-01   -0.92212E+02
   686    0.18957E+04    0.37418E+02    0.87942E-01   -0.93720E+02
   687    0.19003E+04    0.37365E+02    0.88024E-01   -0.95214E+02
   688    0.19050E+04    0.37305E+02    0.88108E-01   -0.96693E+02
   689    0.19099E+04    0.37239E+02    0.88193E-01   -0.98149E+02
   690    0.19149E+04    0.37168E+02    0.88278E-01   -0.99590E+02
   691    0.19200E+04    0.37089E+02    0.88365E-01   -0.10101E+03
   692    0.19254E+04    0.37007E+02    0.88453E-01   -0.10240E+03
   693    0.19309E+04    0.36918E+02    0.88543E-01   -0.10378E+03
   694    0.19364E+04    0.36823E+02    0.88633E-01   -0.10513E+03
   695    0.19422E+04    0.36724E+02    0.88725E-01   -0.10646E+03
   696    0.19482E+04    0.36618E+02    0.88818E-01   -0.10778E+03
   697    0.19542E+04    0.36507E+02    0.88912E-01   -0.10906E+03
   698    0.19604E+04    0.36389E+02    0.89008E-01   -0.11031E+03
   699    0.19666E+04    0.36267E+02    0.89104E-01   -0.11154E+03
   700    0.19731E+04    0.36139E+02    0.89202E-01   -0.11275E+03
   701    0.19797E+04    0.36006E+02    0.89301E-01   -0.11393E+03
   702    0.19864E+04    0.35868E+02    0.89401E-01   -0.11507E+03
   703    0.19932E+04    0.35724E+02    0.89503E-01   -0.11621E+03
   704    0.20001E+04    0.35576E+02    0.89605E-01   -0.11731E+03
   705    0.20070E+04    0.35422E+02    0.89709E-01   -0.11837E+03
   706    0.20141E+04    0.35263E+02    0.89814E-01   -0.11941E+03
   707    0.20213E+04    0.35100E+02    0.89921E-01   -0.12042E+03
   708    0.20287E+04    0.34931E+02    0.90028E-01   -0.12139E+03
   709    0.20361E+04    0.34758E+02    0.90137E-01   -0.12235E+03
   710    0.20436E+04    0.34580E+02    0.90247E-01   -0.12327E+03
   711    0.20512E+04    0.34398E+02    0.90359E-01   -0.12415E+03
   712    0.20589E+04    0.34211E+02    0.90471E-01   -0.12501E+03
   713    0.20668E+04    0.34020E+02    0.90585E-01   -0.12583E+03
   714    0.20745E+04    0.33824E+02    0.90700E-01   -0.12663E+03
   715    0.20825E+04    0.33624E+02    0.90816E-01   -0.12739E+03
   716    0.20905E+04    0.33420E+02    0.90933E-01   -0.12812E+03
   717    0.20986E+04    0.33213E+02    0.91052E-01   -0.12881E+03
   718    0.21067E+04    0.33001E+02    0.91171E-01   -0.12948E+03
   719    0.21149E+04    0.32784E+02    0.91292E-01   -0.13010E+03
   720    0.21230E+04    0.32564E+02    0.91414E-01   -0.13070E+03
   721    0.21314E+04    0.32342E+02    0.91537E-01   -0.13125E+03
   722    0.21397E+04    0.32115E+02    0.91661E-01   -0.13177E+03
   723    0.21481E+04    0.31885E+02    0.91786E-01   -0.13226E+03
   724    0.21565E+04    0.31652E+02    0.91912E-01   -0.13272E+03
   725    0.21649E+04    0.31416E+02    0.92039E-01   -0.13314E+03
   726    0.21734E+04    0.31178E+02    0.92167E-01   -0.13352E+03
   727    0.21819E+04    0.30936E+02    0.92297E-01   -0.13387E+03
   728    0.21904E+04    0.30690E+02    0.92427E-01   -0.13418E+03
   729    0.21990E+04    0.30442E+02    0.92558E-01   -0.13446E+03
   730    0.22074E+04    0.30192E+02    0.92690E-01   -0.13470E+03
   731    0.22161E+04    0.29938E+02    0.92824E-01   -0.13490E+03
   732    0.22246E+04    0.29684E+02    0.92958E-01   -0.13506E+03
   733    0.22332E+04    0.29426E+02    0.93093E-01   -0.13520E+03
   734    0.22418E+04    0.29166E+02    0.93229E-01   -0.13529E+03
   735    0.22504E+04    0.28904E+02    0.93366E-01   -0.13535E+03
   736    0.22589E+04    0.28640E+02    0.93503E-01   -0.13537E+03
   737    0.22674E+04    0.28376E+02    0.93642E-01   -0.13536E+03
   738    0.22759E+04    0.28110E+02    0.93781E-01   -0.13529E+03
   739    0.22843E+04    0.27842E+02    0.93921E-01   -0.13520E+03
   740    0.22927E+04    0.27572E+02    0.94062E-01   -0.13508E+03
   741    0.23011E+04    0.27300E+02    0.94203E-01   -0.13492E+03
   742    0.23095E+04    0.27030E+02    0.94345E-01   -0.13471E+03
   743    0.23178E+04    0.26760E+02    0.94488E-01   -0.13447E+03
   744    0.23262E+04    0.26487E+02    0.94631E-01   -0.13419E+03
   745    0.23344E+04    0.26213E+02    0.94775E-01   -0.13389E+03
   746    0.23424E+04    0.25940E+02    0.94919E-01   -0.13353E+03
   747    0.23504E+04    0.25666E+02    0.95064E-01   -0.13314E+03
   748    0.23585E+04    0.25392E+02    0.95210E-01   -0.13272E+03
   749    0.23665E+04    0.25117E+02    0.95356E-01   -0.13227E+03
   750    0.23743E+04    0.24843E+02    0.95503E-01   -0.13178E+03
   751    0.23821E+04    0.24569E+02    0.95650E-01   -0.13125E+03
   752    0.23898E+04    0.24296E+02    0.95797E-01   -0.13068E+03
   753    0.23974E+04    0.24023E+02    0.95945E-01   -0.13008E+03
   754    0.24049E+04    0.23751E+02    0.96093E-01   -0.12943E+03
   755    0.24124E+04    0.23479E+02    0.96241E-01   -0.12876E+03
   756    0.24196E+04    0.23208E+02    0.96390E-01   -0.12806E+03
   757    0.24269E+04    0.22939E+02    0.96539E-01   -0.12731E+03
   758    0.24339E+04    0.22670E+02    0.96688E-01   -0.12652E+03
   759    0.24410E+04    0.22402E+02    0.96838E-01   -0.12571E+03
   760    0.24479E+04    0.22135E+02    0.96987E-01   -0.12487E+03
   761    0.24546E+04    0.21871E+02    0.97137E-01   -0.12399E+03
   762    0.24614E+04    0.21608E+02    0.97286E-01   -0.12308E+03
   763    0.24678E+04    0.21347E+02    0.97436E-01   -0.12213E+03
   764    0.24743E+04    0.21087E+02    0.97586E-01   -0.12116E+03
   765    0.24805E+04    0.20829E+02    0.97735E-01   -0.12015E+03
   766    0.24867E+04    0.20573E+02    0.97885E-01   -0.11911E+03
   767    0.24927E+04    0.20320E+02    0.98035E-01   -0.11804E+03
   768    0.24986E+04    0.20069E+02    0.98184E-01   -0.11693E+03
   769    0.25044E+04    0.19819E+02    0.98333E-01   -0.11580E+03
   770    0.25100E+04    0.19573E+02    0.98482E-01   -0.11463E+03
   771    0.25154E+04    0.19329E+02    0.98631E-01   -0.11344E+03
   772    0.25207E+04    0.19087E+02    0.98779E-01   -0.11221E+03
   773    0.25259E+04    0.18849E+02    0.98928E-01   -0.11096E+03
   774    0.25308E+04    0.18614E+02    0.99076E-01   -0.10968E+03
   775    0.25358E+04    0.18382E+02    0.99223E-01   -0.10837E+03
   776    0.25404E+04    0.18153E+02    0.99371E-01   -0.10704E+03
   777    0.25448E+04    0.17928E+02    0.99517E-01   -0.10568E+03
   778    0.25494E+04    0.17705E+02    0.99664E-01   -0.10429E+03
   779    0.25535E+04    0.17487E+02    0.99809E-01   -0.10288E+03
   780    0.25575E+04    0.17271E+02    0.99955E-01   -0.10144E+03
   781    0.25614E+04    0.17060E+02    0.10010E+00   -0.99981E+02
   782    0.25650E+04    0.16852E+02    0.10024E+00   -0.98510E+02
   783    0.25685E+04    0.16649E+02    0.10039E+00   -0.97001E+02
   784    0.25719E+04    0.16449E+02    0.10053E+00   -0.95470E+02
