#    L    TT             EE             BB             TE          
   167    0.49457E+04    0.96004E+00    0.10178E-01   -0.42644E+02
   168    0.49738E+04    0.94925E+00    0.10314E-01   -0.42185E+02
   169    0.50015E+04    0.93820E+00    0.10451E-01   -0.41696E+02
   170    0.50288E+04    0.92710E+00    0.10588E-01   -0.41181E+02
   171    0.50557E+04    0.91597E+00    0.10727E-01   -0.40635E+02
   172    0.50822E+04    0.90472E+00    0.10867E-01   -0.40061E+02
   173    0.51081E+04    0.89336E+00    0.11009E-01   -0.39460E+02
   174    0.51337E+04    0.88219E+00    0.11151E-01   -0.38830E+02
   175    0.51589E+04    0.87091E+00    0.11294E-01   -0.38171E+02
   176    0.51835E+04    0.85976E+00    0.11438E-01   -0.37483E+02
   177    0.52077E+04    0.84865E+00    0.11584E-01   -0.36768E+02
   178    0.52314E+04    0.83781E+00    0.11730E-01   -0.36024E+02
   179    0.52546E+04    0.82695E+00    0.11878E-01   -0.35252E+02
   180    0.52774E+04    0.81630E+00    0.12026E-01   -0.34452E+02
   181    0.52997E+04    0.80586E+00    0.12176E-01   -0.33625E+02
   182    0.53214E+04    0.79571E+00    0.12327E-01   -0.32770E+02
   183    0.53426E+04    0.78577E+00    0.12478E-01   -0.31888E+02
   184    0.53634E+04    0.77612E+00    0.12631E-01   -0.30978E+02
   185    0.53837E+04    0.76692E+00    0.12785E-01   -0.30042E+02
   186    0.54031E+04    0.75802E+00    0.12940E-01   -0.29078E+02
   187    0.54223E+04    0.74957E+00    0.13096E-01   -0.28088E+02
   188    0.54409E+04    0.74156E+00    0.13253E-01   -0.27072E+02
   189    0.54589E+04    0.73404E+00    0.13410E-01   -0.26029E+02
   190    0.54767E+04    0.72704E+00    0.13569E-01   -0.24962E+02
   191    0.54935E+04    0.72061E+00    0.13729E-01   -0.23868E+02
   192    0.55099E+04    0.71475E+00    0.13890E-01   -0.22749E+02
   193    0.55257E+04    0.70954E+00    0.14051E-01   -0.21606E+02
   194    0.55411E+04    0.70498E+00    0.14214E-01   -0.20437E+02
   195    0.55559E+04    0.70113E+00    0.14377E-01   -0.19245E+02
   196    0.55699E+04    0.69803E+00    0.14542E-01   -0.18029E+02
   197    0.55836E+04    0.69572E+00    0.14707E-01   -0.16790E+02
   198    0.55966E+04    0.69423E+00    0.14873E-01   -0.15528E+02
   199    0.56091E+04    0.69359E+00    0.15040E-01   -0.14244E+02
   200    0.56210E+04    0.69385E+00    0.15208E-01   -0.12938E+02
   201    0.56323E+04    0.69506E+00    0.15376E-01   -0.11610E+02
   202    0.56430E+04    0.69723E+00    0.15546E-01   -0.10260E+02
   203    0.56531E+04    0.70042E+00    0.15716E-01   -0.88897E+01
   204    0.56624E+04    0.70466E+00    0.15887E-01   -0.75007E+01
   205    0.56713E+04    0.70998E+00    0.16059E-01   -0.60910E+01
   206    0.56794E+04    0.71642E+00    0.16231E-01   -0.46620E+01
   207    0.56869E+04    0.72401E+00    0.16405E-01   -0.32143E+01
   208    0.56937E+04    0.73280E+00    0.16579E-01   -0.17484E+01
   209    0.56998E+04    0.74282E+00    0.16754E-01   -0.26465E+00
   210    0.57053E+04    0.75410E+00    0.16929E-01    0.12359E+01
   211    0.57102E+04    0.76669E+00    0.17105E-01    0.27531E+01
   212    0.57143E+04    0.78060E+00    0.17282E-01    0.42860E+01
   213    0.57179E+04    0.79590E+00    0.17460E-01    0.58346E+01
   214    0.57207E+04    0.81256E+00    0.17638E-01    0.73976E+01
   215    0.57229E+04    0.83079E+00    0.17816E-01    0.89742E+01
   216    0.57244E+04    0.85039E+00    0.17996E-01    0.10565E+02
   217    0.57254E+04    0.87152E+00    0.18175E-01    0.12168E+02
   218    0.57257E+04    0.89418E+00    0.18356E-01    0.13783E+02
   219    0.57253E+04    0.91838E+00    0.18536E-01    0.15411E+02
   220    0.57243E+04    0.94426E+00    0.18718E-01    0.17047E+02
   221    0.57228E+04    0.97174E+00    0.18900E-01    0.18694E+02
   222    0.57205E+04    0.10010E+01    0.19082E-01    0.20351E+02
   223    0.57175E+04    0.10319E+01    0.19264E-01    0.22017E+02
   224    0.57141E+04    0.10645E+01    0.19447E-01    0.23690E+02
   225    0.57099E+04    0.10989E+01    0.19631E-01    0.25371E+02
   226    0.57051E+04    0.11352E+01    0.19815E-01    0.27058E+02
   227    0.56997E+04    0.11732E+01    0.19999E-01    0.28751E+02
   228    0.56936E+04    0.12131E+01    0.20184E-01    0.30449E+02
   229    0.56870E+04    0.12549E+01    0.20369E-01    0.32151E+02
   230    0.56797E+04    0.12986E+01    0.20554E-01    0.33858E+02
   231    0.56717E+04    0.13443E+01    0.20739E-01    0.35567E+02
   232    0.56631E+04    0.13919E+01    0.20925E-01    0.37279E+02
   233    0.56539E+04    0.14416E+01    0.21111E-01    0.38991E+02
   234    0.56440E+04    0.14933E+01    0.21297E-01    0.40704E+02
   235    0.56335E+04    0.15470E+01    0.21484E-01    0.42417E+02
   236    0.56224E+04    0.16028E+01    0.21670E-01    0.44129E+02
   237    0.56106E+04    0.16607E+01    0.21857E-01    0.45839E+02
   238    0.55982E+04    0.17208E+01    0.22043E-01    0.47546E+02
   239    0.55853E+04    0.17829E+01    0.22230E-01    0.49251E+02
   240    0.55716E+04    0.18472E+01    0.22417E-01    0.50951E+02
   241    0.55575E+04    0.19137E+01    0.22604E-01    0.52646E+02
   242    0.55427E+04    0.19823E+01    0.22791E-01    0.54336E+02
   243    0.55274E+04    0.20532E+01    0.22977E-01    0.56019E+02
   244    0.55114E+04    0.21263E+01    0.23164E-01    0.57696E+02
   245    0.54949E+04    0.22017E+01    0.23351E-01    0.59364E+02
   246    0.54778E+04    0.22794E+01    0.23538E-01    0.61024E+02
   247    0.54601E+04    0.23592E+01    0.23724E-01    0.62673E+02
   248    0.54419E+04    0.24416E+01    0.23911E-01    0.64313E+02
   249    0.54232E+04    0.25260E+01    0.24097E-01    0.65942E+02
   250    0.54039E+04    0.26129E+01    0.24284E-01    0.67558E+02
   251    0.53842E+04    0.27020E+01    0.24470E-01    0.69163E+02
   252    0.53637E+04    0.27936E+01    0.24656E-01    0.70754E+02
   253    0.53430E+04    0.28873E+01    0.24842E-01    0.72331E+02
   254    0.53217E+04    0.29834E+01    0.25027E-01    0.73893E+02
   255    0.52998E+04    0.30818E+01    0.25213E-01    0.75440E+02
   256    0.52775E+04    0.31826E+01    0.25398E-01    0.76972E+02
   257    0.52548E+04    0.32855E+01    0.25583E-01    0.78482E+02
   258    0.52315E+04    0.33909E+01    0.25767E-01    0.79981E+02
   259    0.52078E+04    0.34986E+01    0.25951E-01    0.81456E+02
   260    0.51837E+04    0.36085E+01    0.26135E-01    0.82920E+02
   261    0.51591E+04    0.37206E+01    0.26318E-01    0.84351E+02
   262    0.51340E+04    0.38352E+01    0.26501E-01    0.85773E+02
   263    0.51087E+04    0.39519E+01    0.26683E-01    0.87176E+02
