#    L    TT             EE             TE             PP             TP          
   552    0.25747E+04    0.97907E+01    0.12635E+02    0.82392E+06    0.18209E+03
   553    0.25696E+04    0.99762E+01    0.13638E+02    0.82158E+06    0.18175E+03
   554    0.25644E+04    0.10168E+02    0.14618E+02    0.81924E+06    0.18142E+03
   555    0.25590E+04    0.10365E+02    0.15575E+02    0.81692E+06    0.18110E+03
   556    0.25533E+04    0.10566E+02    0.16509E+02    0.81460E+06    0.18078E+03
   557    0.25475E+04    0.10772E+02    0.17419E+02    0.81229E+06    0.18048E+03
   558    0.25415E+04    0.10983E+02    0.18304E+02    0.80999E+06    0.18018E+03
   559    0.25353E+04    0.11198E+02    0.19165E+02    0.80770E+06    0.17990E+03
   560    0.25290E+04    0.11417E+02    0.19999E+02    0.80542E+06    0.17962E+03
   561    0.25224E+04    0.11642E+02    0.20808E+02    0.80315E+06    0.17935E+03
   562    0.25158E+04    0.11871E+02    0.21590E+02    0.80089E+06    0.17909E+03
   563    0.25090E+04    0.12103E+02    0.22347E+02    0.79864E+06    0.17883E+03
   564    0.25021E+04    0.12341E+02    0.23074E+02    0.79639E+06    0.17858E+03
   565    0.24950E+04    0.12582E+02    0.23774E+02    0.79416E+06    0.17835E+03
   566    0.24877E+04    0.12827E+02    0.24446E+02    0.79193E+06    0.17811E+03
   567    0.24804E+04    0.13076E+02    0.25089E+02    0.78972E+06    0.17789E+03
   568    0.24729E+04    0.13330E+02    0.25702E+02    0.78751E+06    0.17767E+03
   569    0.24652E+04    0.13587E+02    0.26288E+02    0.78531E+06    0.17746E+03
   570    0.24574E+04    0.13848E+02    0.26842E+02    0.78312E+06    0.17725E+03
   571    0.24495E+04    0.14113E+02    0.27365E+02    0.78094E+06    0.17705E+03
   572    0.24414E+04    0.14381E+02    0.27858E+02    0.77877E+06    0.17686E+03
   573    0.24333E+04    0.14652E+02    0.28319E+02    0.77660E+06    0.17667E+03
   574    0.24250E+04    0.14928E+02    0.28750E+02    0.77445E+06    0.17648E+03
   575    0.24167E+04    0.15205E+02    0.29148E+02    0.77230E+06    0.17631E+03
   576    0.24083E+04    0.15486E+02    0.29515E+02    0.77016E+06    0.17613E+03
   577    0.23997E+04    0.15771E+02    0.29849E+02    0.76803E+06    0.17597E+03
   578    0.23910E+04    0.16058E+02    0.30150E+02    0.76591E+06    0.17580E+03
   579    0.23824E+04    0.16348E+02    0.30419E+02    0.76380E+06    0.17565E+03
   580    0.23736E+04    0.16641E+02    0.30653E+02    0.76169E+06    0.17549E+03
   581    0.23647E+04    0.16936E+02    0.30855E+02    0.75960E+06    0.17534E+03
   582    0.23557E+04    0.17234E+02    0.31023E+02    0.75751E+06    0.17519E+03
   583    0.23467E+04    0.17534E+02    0.31156E+02    0.75543E+06    0.17505E+03
   584    0.23377E+04    0.17837E+02    0.31256E+02    0.75336E+06    0.17491E+03
   585    0.23286E+04    0.18141E+02    0.31321E+02    0.75130E+06    0.17478E+03
   586    0.23195E+04    0.18447E+02    0.31352E+02    0.74924E+06    0.17464E+03
   587    0.23103E+04    0.18756E+02    0.31348E+02    0.74720E+06    0.17451E+03
   588    0.23011E+04    0.19066E+02    0.31308E+02    0.74516E+06    0.17438E+03
   589    0.22918E+04    0.19378E+02    0.31234E+02    0.74313E+06    0.17426E+03
   590    0.22825E+04    0.19691E+02    0.31125E+02    0.74111E+06    0.17413E+03
   591    0.22732E+04    0.20007E+02    0.30981E+02    0.73909E+06    0.17401E+03
   592    0.22639E+04    0.20322E+02    0.30800E+02    0.73709E+06    0.17389E+03
   593    0.22545E+04    0.20640E+02    0.30586E+02    0.73509E+06    0.17378E+03
   594    0.22451E+04    0.20958E+02    0.30334E+02    0.73310E+06    0.17366E+03
   595    0.22357E+04    0.21277E+02    0.30049E+02    0.73112E+06    0.17354E+03
   596    0.22264E+04    0.21597E+02    0.29726E+02    0.72914E+06    0.17343E+03
   597    0.22171E+04    0.21917E+02    0.29369E+02    0.72717E+06    0.17331E+03
   598    0.22080E+04    0.22237E+02    0.28977E+02    0.72522E+06    0.17320E+03
   599    0.21988E+04    0.22559E+02    0.28549E+02    0.72326E+06    0.17309E+03
   600    0.21895E+04    0.22880E+02    0.28086E+02    0.72132E+06    0.17297E+03
   601    0.21803E+04    0.23202E+02    0.27587E+02    0.71938E+06    0.17286E+03
   602    0.21712E+04    0.23523E+02    0.27052E+02    0.71746E+06    0.17275E+03
   603    0.21620E+04    0.23844E+02    0.26484E+02    0.71554E+06    0.17264E+03
   604    0.21531E+04    0.24165E+02    0.25880E+02    0.71362E+06    0.17253E+03
   605    0.21441E+04    0.24485E+02    0.25242E+02    0.71172E+06    0.17242E+03
   606    0.21352E+04    0.24805E+02    0.24569E+02    0.70982E+06    0.17232E+03
   607    0.21261E+04    0.25124E+02    0.23862E+02    0.70793E+06    0.17222E+03
   608    0.21173E+04    0.25443E+02    0.23121E+02    0.70604E+06    0.17212E+03
   609    0.21087E+04    0.25760E+02    0.22346E+02    0.70417E+06    0.17204E+03
   610    0.21000E+04    0.26075E+02    0.21538E+02    0.70230E+06    0.17195E+03
   611    0.20914E+04    0.26391E+02    0.20696E+02    0.70044E+06    0.17188E+03
   612    0.20829E+04    0.26705E+02    0.19823E+02    0.69858E+06    0.17181E+03
   613    0.20744E+04    0.27016E+02    0.18915E+02    0.69673E+06    0.17176E+03
   614    0.20661E+04    0.27327E+02    0.17976E+02    0.69489E+06    0.17171E+03
   615    0.20579E+04    0.27635E+02    0.17004E+02    0.69306E+06    0.17167E+03
   616    0.20498E+04    0.27943E+02    0.16002E+02    0.69124E+06    0.17164E+03
   617    0.20418E+04    0.28249E+02    0.14969E+02    0.68942E+06    0.17162E+03
   618    0.20339E+04    0.28553E+02    0.13903E+02    0.68761E+06    0.17162E+03
   619    0.20261E+04    0.28856E+02    0.12810E+02    0.68580E+06    0.17163E+03
   620    0.20185E+04    0.29154E+02    0.11686E+02    0.68400E+06    0.17165E+03
   621    0.20108E+04    0.29452E+02    0.10532E+02    0.68221E+06    0.17169E+03
   622    0.20034E+04    0.29746E+02    0.93484E+01    0.68043E+06    0.17174E+03
   623    0.19962E+04    0.30038E+02    0.81380E+01    0.67865E+06    0.17181E+03
   624    0.19890E+04    0.30326E+02    0.68993E+01    0.67688E+06    0.17190E+03
   625    0.19819E+04    0.30612E+02    0.56322E+01    0.67512E+06    0.17200E+03
   626    0.19750E+04    0.30895E+02    0.43387E+01    0.67336E+06    0.17212E+03
   627    0.19683E+04    0.31175E+02    0.30187E+01    0.67161E+06    0.17226E+03
   628    0.19617E+04    0.31452E+02    0.16725E+01    0.66987E+06    0.17242E+03
   629    0.19552E+04    0.31725E+02    0.30094E+00    0.66813E+06    0.17260E+03
   630    0.19489E+04    0.31994E+02   -0.10965E+01    0.66640E+06    0.17280E+03
   631    0.19427E+04    0.32260E+02   -0.25167E+01    0.66468E+06    0.17302E+03
   632    0.19367E+04    0.32522E+02   -0.39616E+01    0.66296E+06    0.17326E+03
   633    0.19309E+04    0.32782E+02   -0.54290E+01    0.66125E+06    0.17353E+03
   634    0.19252E+04    0.33035E+02   -0.69186E+01    0.65954E+06    0.17382E+03
   635    0.19198E+04    0.33286E+02   -0.84299E+01    0.65785E+06    0.17414E+03
   636    0.19144E+04    0.33534E+02   -0.99621E+01    0.65615E+06    0.17448E+03
   637    0.19092E+04    0.33775E+02   -0.11516E+02    0.65447E+06    0.17485E+03
   638    0.19043E+04    0.34013E+02   -0.13088E+02    0.65279E+06    0.17524E+03
   639    0.18995E+04    0.34246E+02   -0.14680E+02    0.65112E+06    0.17567E+03
   640    0.18949E+04    0.34476E+02   -0.16290E+02    0.64945E+06    0.17612E+03
   641    0.18905E+04    0.34700E+02   -0.17918E+02    0.64779E+06    0.17660E+03
   642    0.18862E+04    0.34919E+02   -0.19563E+02    0.64614E+06    0.17711E+03
   643    0.18821E+04    0.35134E+02   -0.21224E+02    0.64449E+06    0.17765E+03
   644    0.18783E+04    0.35342E+02   -0.22901E+02    0.64285E+06    0.17822E+03
   645    0.18746E+04    0.35547E+02   -0.24592E+02    0.64121E+06    0.17882E+03
   646    0.18711E+04    0.35746E+02   -0.26298E+02    0.63958E+06    0.17946E+03
   647    0.18679E+04    0.35939E+02   -0.28018E+02    0.63796E+06    0.18013E+03
   648    0.18648E+04    0.36128E+02   -0.29749E+02    0.63634E+06    0.18083E+03
   649    0.18620E+04    0.36310E+02   -0.31492E+02    0.63473E+06    0.18157E+03
   650    0.18593E+04    0.36486E+02   -0.33246E+02    0.63312E+06    0.18234E+03
   651    0.18569E+04    0.36659E+02   -0.35010E+02    0.63152E+06    0.18315E+03
   652    0.18546E+04    0.36825E+02   -0.36784E+02    0.62993E+06    0.18400E+03
   653    0.18527E+04    0.36983E+02   -0.38567E+02    0.62834E+06    0.18488E+03
   654    0.18508E+04    0.37137E+02   -0.40356E+02    0.62676E+06    0.18579E+03
   655    0.18491E+04    0.37286E+02   -0.42153E+02    0.62518E+06    0.18673E+03
   656    0.18478E+04    0.37428E+02   -0.43957E+02    0.62361E+06    0.18770E+03
   657    0.18466E+04    0.37564E+02   -0.45766E+02    0.62204E+06    0.18870E+03
   658    0.18455E+04    0.37694E+02   -0.47581E+02    0.62048E+06    0.18973E+03
   659    0.18448E+04    0.37819E+02   -0.49399E+02    0.61893E+06    0.19078E+03
   660    0.18443E+04    0.37936E+02   -0.51221E+02    0.61738E+06    0.19185E+03
   661    0.18440E+04    0.38047E+02   -0.53044E+02    0.61584E+06    0.19295E+03
   662    0.18439E+04    0.38153E+02   -0.54871E+02    0.61430E+06    0.19406E+03
   663    0.18439E+04    0.38253E+02   -0.56700E+02    0.61277E+06    0.19520E+03
   664    0.18442E+04    0.38346E+02   -0.58527E+02    0.61124E+06    0.19636E+03
   665    0.18447E+04    0.38432E+02   -0.60355E+02    0.60972E+06    0.19753E+03
   666    0.18454E+04    0.38512E+02   -0.62181E+02    0.60821E+06    0.19871E+03
   667    0.18463E+04    0.38586E+02   -0.64006E+02    0.60670E+06    0.19991E+03
   668    0.18473E+04    0.38654E+02   -0.65828E+02    0.60519E+06    0.20113E+03
   669    0.18487E+04    0.38715E+02   -0.67647E+02    0.60369E+06    0.20235E+03
   670    0.18502E+04    0.38769E+02   -0.69460E+02    0.60220E+06    0.20358E+03
   671    0.18520E+04    0.38818E+02   -0.71269E+02    0.60071E+06    0.20482E+03
   672    0.18539E+04    0.38860E+02   -0.73073E+02    0.59923E+06    0.20607E+03
   673    0.18561E+04    0.38896E+02   -0.74869E+02    0.59775E+06    0.20733E+03
   674    0.18584E+04    0.38925E+02   -0.76657E+02    0.59628E+06    0.20858E+03
   675    0.18610E+04    0.38948E+02   -0.78438E+02    0.59481E+06    0.20984E+03
   676    0.18637E+04    0.38964E+02   -0.80209E+02    0.59335E+06    0.21111E+03
   677    0.18667E+04    0.38974E+02   -0.81970E+02    0.59190E+06    0.21237E+03
   678    0.18698E+04    0.38976E+02   -0.83721E+02    0.59045E+06    0.21363E+03
   679    0.18732E+04    0.38973E+02   -0.85460E+02    0.58900E+06    0.21488E+03
   680    0.18768E+04    0.38964E+02   -0.87187E+02    0.58756E+06    0.21613E+03
   681    0.18805E+04    0.38947E+02   -0.88900E+02    0.58613E+06    0.21738E+03
   682    0.18844E+04    0.38924E+02   -0.90600E+02    0.58470E+06    0.21862E+03
   683    0.18886E+04    0.38896E+02   -0.92287E+02    0.58327E+06    0.21985E+03
   684    0.18929E+04    0.38859E+02   -0.93958E+02    0.58185E+06    0.22107E+03
   685    0.18973E+04    0.38817E+02   -0.95613E+02    0.58044E+06    0.22228E+03
   686    0.19020E+04    0.38768E+02   -0.97244E+02    0.57903E+06    0.22347E+03
   687    0.19069E+04    0.38714E+02   -0.98860E+02    0.57762E+06    0.22465E+03
   688    0.19119E+04    0.38652E+02   -0.10046E+03    0.57622E+06    0.22582E+03
   689    0.19171E+04    0.38584E+02   -0.10204E+03    0.57483E+06    0.22696E+03
   690    0.19224E+04    0.38510E+02   -0.10360E+03    0.57344E+06    0.22809E+03
   691    0.19279E+04    0.38429E+02   -0.10514E+03    0.57206E+06    0.22920E+03
   692    0.19336E+04    0.38343E+02   -0.10665E+03    0.57068E+06    0.23029E+03
   693    0.19395E+04    0.38250E+02   -0.10815E+03    0.56930E+06    0.23136E+03
   694    0.19455E+04    0.38150E+02   -0.10961E+03    0.56793E+06    0.23240E+03
   695    0.19517E+04    0.38047E+02   -0.11106E+03    0.56657E+06    0.23341E+03
   696    0.19581E+04    0.37935E+02   -0.11249E+03    0.56521E+06    0.23440E+03
   697    0.19645E+04    0.37818E+02   -0.11389E+03    0.56385E+06    0.23536E+03
   698    0.19712E+04    0.37695E+02   -0.11526E+03    0.56250E+06    0.23629E+03
   699    0.19779E+04    0.37566E+02   -0.11660E+03    0.56116E+06    0.23719E+03
   700    0.19849E+04    0.37431E+02   -0.11791E+03    0.55982E+06    0.23805E+03
   701    0.19919E+04    0.37290E+02   -0.11920E+03    0.55848E+06    0.23889E+03
   702    0.19991E+04    0.37144E+02   -0.12045E+03    0.55715E+06    0.23968E+03
   703    0.20064E+04    0.36991E+02   -0.12170E+03    0.55582E+06    0.24045E+03
   704    0.20139E+04    0.36834E+02   -0.12290E+03    0.55450E+06    0.24118E+03
   705    0.20214E+04    0.36670E+02   -0.12406E+03    0.55319E+06    0.24188E+03
   706    0.20291E+04    0.36502E+02   -0.12521E+03    0.55187E+06    0.24255E+03
   707    0.20368E+04    0.36328E+02   -0.12632E+03    0.55057E+06    0.24319E+03
   708    0.20448E+04    0.36149E+02   -0.12739E+03    0.54926E+06    0.24380E+03
   709    0.20528E+04    0.35965E+02   -0.12844E+03    0.54796E+06    0.24438E+03
   710    0.20610E+04    0.35775E+02   -0.12945E+03    0.54667E+06    0.24493E+03
   711    0.20692E+04    0.35580E+02   -0.13043E+03    0.54538E+06    0.24545E+03
   712    0.20775E+04    0.35381E+02   -0.13138E+03    0.54410E+06    0.24594E+03
   713    0.20860E+04    0.35177E+02   -0.13229E+03    0.54282E+06    0.24641E+03
   714    0.20944E+04    0.34968E+02   -0.13317E+03    0.54154E+06    0.24685E+03
   715    0.21030E+04    0.34754E+02   -0.13402E+03    0.54027E+06    0.24726E+03
   716    0.21118E+04    0.34536E+02   -0.13483E+03    0.53900E+06    0.24765E+03
   717    0.21205E+04    0.34314E+02   -0.13560E+03    0.53774E+06    0.24801E+03
   718    0.21293E+04    0.34087E+02   -0.13635E+03    0.53648E+06    0.24834E+03
   719    0.21382E+04    0.33855E+02   -0.13705E+03    0.53523E+06    0.24865E+03
   720    0.21471E+04    0.33619E+02   -0.13772E+03    0.53398E+06    0.24894E+03
   721    0.21562E+04    0.33381E+02   -0.13834E+03    0.53273E+06    0.24920E+03
   722    0.21653E+04    0.33137E+02   -0.13893E+03    0.53149E+06    0.24944E+03
   723    0.21744E+04    0.32891E+02   -0.13949E+03    0.53025E+06    0.24966E+03
   724    0.21836E+04    0.32640E+02   -0.14002E+03    0.52902E+06    0.24986E+03
   725    0.21928E+04    0.32386E+02   -0.14050E+03    0.52779E+06    0.25004E+03
   726    0.22021E+04    0.32130E+02   -0.14094E+03    0.52657E+06    0.25019E+03
   727    0.22113E+04    0.31870E+02   -0.14135E+03    0.52535E+06    0.25033E+03
   728    0.22206E+04    0.31605E+02   -0.14171E+03    0.52413E+06    0.25045E+03
   729    0.22300E+04    0.31338E+02   -0.14205E+03    0.52292E+06    0.25054E+03
   730    0.22392E+04    0.31069E+02   -0.14234E+03    0.52171E+06    0.25062E+03
   731    0.22487E+04    0.30795E+02   -0.14259E+03    0.52051E+06    0.25068E+03
   732    0.22581E+04    0.30521E+02   -0.14279E+03    0.51931E+06    0.25073E+03
   733    0.22675E+04    0.30243E+02   -0.14297E+03    0.51811E+06    0.25075E+03
   734    0.22769E+04    0.29963E+02   -0.14310E+03    0.51692E+06    0.25076E+03
   735    0.22863E+04    0.29680E+02   -0.14320E+03    0.51573E+06    0.25076E+03
   736    0.22956E+04    0.29395E+02   -0.14325E+03    0.51455E+06    0.25074E+03
   737    0.23050E+04    0.29109E+02   -0.14327E+03    0.51337E+06    0.25070E+03
   738    0.23143E+04    0.28822E+02   -0.14324E+03    0.51219E+06    0.25066E+03
   739    0.23236E+04    0.28532E+02   -0.14317E+03    0.51102E+06    0.25059E+03
   740    0.23329E+04    0.28240E+02   -0.14307E+03    0.50985E+06    0.25052E+03
   741    0.23422E+04    0.27946E+02   -0.14292E+03    0.50869E+06    0.25043E+03
   742    0.23514E+04    0.27653E+02   -0.14273E+03    0.50753E+06    0.25033E+03
   743    0.23605E+04    0.27360E+02   -0.14251E+03    0.50637E+06    0.25022E+03
   744    0.23697E+04    0.27064E+02   -0.14224E+03    0.50522E+06    0.25010E+03
   745    0.23788E+04    0.26768E+02   -0.14194E+03    0.50407E+06    0.24997E+03
   746    0.23877E+04    0.26471E+02   -0.14159E+03    0.50292E+06    0.24982E+03
   747    0.23966E+04    0.26174E+02   -0.14120E+03    0.50178E+06    0.24967E+03
   748    0.24055E+04    0.25877E+02   -0.14078E+03    0.50064E+06    0.24951E+03
   749    0.24143E+04    0.25578E+02   -0.14033E+03    0.49950E+06    0.24935E+03
   750    0.24230E+04    0.25280E+02   -0.13983E+03    0.49837E+06    0.24917E+03
   751    0.24317E+04    0.24982E+02   -0.13929E+03    0.49725E+06    0.24899E+03
   752    0.24403E+04    0.24686E+02   -0.13870E+03    0.49612E+06    0.24880E+03
   753    0.24487E+04    0.24388E+02   -0.13808E+03    0.49500E+06    0.24860E+03
   754    0.24570E+04    0.24092E+02   -0.13742E+03    0.49388E+06    0.24840E+03
   755    0.24654E+04    0.23796E+02   -0.13672E+03    0.49277E+06    0.24819E+03
   756    0.24734E+04    0.23501E+02   -0.13599E+03    0.49166E+06    0.24797E+03
   757    0.24816E+04    0.23207E+02   -0.13521E+03    0.49056E+06    0.24774E+03
   758    0.24895E+04    0.22914E+02   -0.13439E+03    0.48945E+06    0.24751E+03
   759    0.24974E+04    0.22622E+02   -0.13354E+03    0.48835E+06    0.24727E+03
   760    0.25050E+04    0.22331E+02   -0.13266E+03    0.48726E+06    0.24702E+03
   761    0.25126E+04    0.22042E+02   -0.13174E+03    0.48616E+06    0.24676E+03
   762    0.25202E+04    0.21754E+02   -0.13078E+03    0.48508E+06    0.24650E+03
   763    0.25275E+04    0.21469E+02   -0.12978E+03    0.48399E+06    0.24622E+03
   764    0.25347E+04    0.21185E+02   -0.12876E+03    0.48291E+06    0.24594E+03
   765    0.25418E+04    0.20902E+02   -0.12769E+03    0.48183E+06    0.24565E+03
   766    0.25488E+04    0.20622E+02   -0.12659E+03    0.48075E+06    0.24536E+03
   767    0.25556E+04    0.20345E+02   -0.12546E+03    0.47968E+06    0.24505E+03
   768    0.25622E+04    0.20069E+02   -0.12428E+03    0.47861E+06    0.24474E+03
   769    0.25688E+04    0.19795E+02   -0.12308E+03    0.47755E+06    0.24442E+03
   770    0.25751E+04    0.19525E+02   -0.12185E+03    0.47649E+06    0.24409E+03
   771    0.25814E+04    0.19257E+02   -0.12058E+03    0.47543E+06    0.24375E+03
   772    0.25874E+04    0.18992E+02   -0.11927E+03    0.47437E+06    0.24340E+03
   773    0.25933E+04    0.18730E+02   -0.11794E+03    0.47332E+06    0.24305E+03
   774    0.25990E+04    0.18472E+02   -0.11658E+03    0.47227E+06    0.24269E+03
   775    0.26046E+04    0.18216E+02   -0.11519E+03    0.47122E+06    0.24231E+03
   776    0.26099E+04    0.17964E+02   -0.11377E+03    0.47018E+06    0.24193E+03
   777    0.26151E+04    0.17715E+02   -0.11231E+03    0.46914E+06    0.24154E+03
   778    0.26203E+04    0.17470E+02   -0.11083E+03    0.46811E+06    0.24114E+03
   779    0.26251E+04    0.17229E+02   -0.10932E+03    0.46707E+06    0.24074E+03
   780    0.26298E+04    0.16990E+02   -0.10778E+03    0.46604E+06    0.24032E+03
   781    0.26343E+04    0.16757E+02   -0.10622E+03    0.46502E+06    0.23989E+03
   782    0.26386E+04    0.16527E+02   -0.10464E+03    0.46399E+06    0.23946E+03
   783    0.26428E+04    0.16302E+02   -0.10303E+03    0.46297E+06    0.23901E+03
   784    0.26468E+04    0.16081E+02   -0.10138E+03    0.46196E+06    0.23856E+03
   785    0.26505E+04    0.15864E+02   -0.99724E+02    0.46094E+06    0.23809E+03
   786    0.26540E+04    0.15651E+02   -0.98016E+02    0.45993E+06    0.23762E+03
   787    0.26574E+04    0.15444E+02   -0.96299E+02    0.45892E+06    0.23714E+03
   788    0.26605E+04    0.15240E+02   -0.94564E+02    0.45792E+06    0.23665E+03
   789    0.26634E+04    0.15040E+02   -0.92813E+02    0.45692E+06    0.23614E+03
   790    0.26662E+04    0.14848E+02   -0.91030E+02    0.45592E+06    0.23563E+03
   791    0.26688E+04    0.14660E+02   -0.89223E+02    0.45492E+06    0.23511E+03
   792    0.26712E+04    0.14477E+02   -0.87408E+02    0.45393E+06    0.23458E+03
   793    0.26733E+04    0.14300E+02   -0.85561E+02    0.45294E+06    0.23404E+03
   794    0.26751E+04    0.14129E+02   -0.83706E+02    0.45195E+06    0.23349E+03
   795    0.26767E+04    0.13962E+02   -0.81827E+02    0.45097E+06    0.23293E+03
   796    0.26783E+04    0.13802E+02   -0.79941E+02    0.44999E+06    0.23235E+03
   797    0.26795E+04    0.13646E+02   -0.78032E+02    0.44901E+06    0.23177E+03
   798    0.26806E+04    0.13497E+02   -0.76115E+02    0.44803E+06    0.23118E+03
   799    0.26814E+04    0.13354E+02   -0.74183E+02    0.44706E+06    0.23058E+03
   800    0.26820E+04    0.13216E+02   -0.72237E+02    0.44609E+06    0.22996E+03
   801    0.26824E+04    0.13085E+02   -0.70283E+02    0.44513E+06    0.22934E+03
   802    0.26824E+04    0.12959E+02   -0.68300E+02    0.44416E+06    0.22871E+03
   803    0.26824E+04    0.12839E+02   -0.66325E+02    0.44320E+06    0.22806E+03
   804    0.26821E+04    0.12726E+02   -0.64328E+02    0.44224E+06    0.22741E+03
   805    0.26817E+04    0.12619E+02   -0.62324E+02    0.44129E+06    0.22674E+03
   806    0.26809E+04    0.12518E+02   -0.60313E+02    0.44034E+06    0.22607E+03
   807    0.26799E+04    0.12424E+02   -0.58296E+02    0.43939E+06    0.22538E+03
   808    0.26786E+04    0.12336E+02   -0.56264E+02    0.43844E+06    0.22469E+03
   809    0.26773E+04    0.12255E+02   -0.54233E+02    0.43750E+06    0.22399E+03
   810    0.26756E+04    0.12180E+02   -0.52188E+02    0.43656E+06    0.22327E+03
   811    0.26736E+04    0.12112E+02   -0.50137E+02    0.43562E+06    0.22255E+03
   812    0.26715E+04    0.12051E+02   -0.48085E+02    0.43468E+06    0.22182E+03
   813    0.26692E+04    0.11995E+02   -0.46030E+02    0.43375E+06    0.22108E+03
   814    0.26667E+04    0.11947E+02   -0.43972E+02    0.43282E+06    0.22033E+03
   815    0.26639E+04    0.11905E+02   -0.41911E+02    0.43189E+06    0.21957E+03
   816    0.26608E+04    0.11869E+02   -0.39849E+02    0.43097E+06    0.21880E+03
   817    0.26575E+04    0.11840E+02   -0.37786E+02    0.43005E+06    0.21803E+03
   818    0.26542E+04    0.11819E+02   -0.35722E+02    0.42913E+06    0.21724E+03
   819    0.26505E+04    0.11803E+02   -0.33659E+02    0.42821E+06    0.21645E+03
   820    0.26467E+04    0.11794E+02   -0.31596E+02    0.42730E+06    0.21565E+03
   821    0.26425E+04    0.11792E+02   -0.29537E+02    0.42638E+06    0.21484E+03
   822    0.26382E+04    0.11797E+02   -0.27481E+02    0.42548E+06    0.21402E+03
   823    0.26337E+04    0.11808E+02   -0.25427E+02    0.42457E+06    0.21320E+03
   824    0.26288E+04    0.11827E+02   -0.23377E+02    0.42367E+06    0.21236E+03
   825    0.26239E+04    0.11851E+02   -0.21332E+02    0.42277E+06    0.21152E+03
   826    0.26186E+04    0.11884E+02   -0.19294E+02    0.42187E+06    0.21068E+03
   827    0.26131E+04    0.11922E+02   -0.17263E+02    0.42097E+06    0.20982E+03
   828    0.26076E+04    0.11967E+02   -0.15238E+02    0.42008E+06    0.20896E+03
   829    0.26017E+04    0.12020E+02   -0.13223E+02    0.41919E+06    0.20809E+03
   830    0.25957E+04    0.12079E+02   -0.11217E+02    0.41830E+06    0.20721E+03
   831    0.25894E+04    0.12144E+02   -0.92218E+01    0.41741E+06    0.20633E+03
   832    0.25829E+04    0.12216E+02   -0.72369E+01    0.41653E+06    0.20544E+03
   833    0.25763E+04    0.12294E+02   -0.52637E+01    0.41565E+06    0.20454E+03
   834    0.25694E+04    0.12379E+02   -0.33022E+01    0.41477E+06    0.20364E+03
   835    0.25624E+04    0.12471E+02   -0.13539E+01    0.41390E+06    0.20273E+03
   836    0.25550E+04    0.12569E+02    0.58110E+00    0.41302E+06    0.20181E+03
   837    0.25476E+04    0.12674E+02    0.25013E+01    0.41215E+06    0.20089E+03
   838    0.25399E+04    0.12786E+02    0.44066E+01    0.41129E+06    0.19996E+03
   839    0.25320E+04    0.12903E+02    0.62969E+01    0.41042E+06    0.19903E+03
   840    0.25240E+04    0.13029E+02    0.81701E+01    0.40956E+06    0.19809E+03
   841    0.25157E+04    0.13159E+02    0.10024E+02    0.40870E+06    0.19714E+03
   842    0.25073E+04    0.13295E+02    0.11863E+02    0.40784E+06    0.19619E+03
   843    0.24987E+04    0.13438E+02    0.13680E+02    0.40698E+06    0.19523E+03
   844    0.24898E+04    0.13588E+02    0.15478E+02    0.40613E+06    0.19427E+03
   845    0.24809E+04    0.13743E+02    0.17256E+02    0.40528E+06    0.19330E+03
   846    0.24718E+04    0.13906E+02    0.19011E+02    0.40443E+06    0.19233E+03
   847    0.24626E+04    0.14073E+02    0.20745E+02    0.40358E+06    0.19135E+03
   848    0.24532E+04    0.14246E+02    0.22456E+02    0.40274E+06    0.19037E+03
   849    0.24435E+04    0.14425E+02    0.24144E+02    0.40190E+06    0.18938E+03
   850    0.24338E+04    0.14611E+02    0.25807E+02    0.40106E+06    0.18839E+03
   851    0.24239E+04    0.14802E+02    0.27446E+02    0.40022E+06    0.18739E+03
   852    0.24138E+04    0.15000E+02    0.29060E+02    0.39939E+06    0.18639E+03
   853    0.24036E+04    0.15202E+02    0.30648E+02    0.39855E+06    0.18539E+03
   854    0.23931E+04    0.15411E+02    0.32210E+02    0.39772E+06    0.18438E+03
   855    0.23825E+04    0.15625E+02    0.33746E+02    0.39689E+06    0.18337E+03
   856    0.23719E+04    0.15843E+02    0.35254E+02    0.39607E+06    0.18235E+03
   857    0.23610E+04    0.16067E+02    0.36734E+02    0.39525E+06    0.18133E+03
   858    0.23500E+04    0.16298E+02    0.38186E+02    0.39442E+06    0.18030E+03
   859    0.23389E+04    0.16532E+02    0.39612E+02    0.39361E+06    0.17927E+03
   860    0.23277E+04    0.16772E+02    0.41007E+02    0.39279E+06    0.17823E+03
   861    0.23164E+04    0.17016E+02    0.42373E+02    0.39197E+06    0.17719E+03
   862    0.23049E+04    0.17266E+02    0.43710E+02    0.39116E+06    0.17615E+03
   863    0.22932E+04    0.17520E+02    0.45016E+02    0.39035E+06    0.17510E+03
   864    0.22815E+04    0.17779E+02    0.46293E+02    0.38954E+06    0.17405E+03
   865    0.22695E+04    0.18042E+02    0.47537E+02    0.38874E+06    0.17300E+03
   866    0.22577E+04    0.18310E+02    0.48750E+02    0.38794E+06    0.17194E+03
   867    0.22457E+04    0.18583E+02    0.49931E+02    0.38713E+06    0.17088E+03
   868    0.22335E+04    0.18859E+02    0.51081E+02    0.38634E+06    0.16981E+03
   869    0.22213E+04    0.19140E+02    0.52198E+02    0.38554E+06    0.16874E+03
   870    0.22089E+04    0.19424E+02    0.53283E+02    0.38474E+06    0.16767E+03
   871    0.21965E+04    0.19713E+02    0.54334E+02    0.38395E+06    0.16659E+03
