#    L    TT             EE             BB             TE             PP             TP             EP          
   475    0.23874E+04    0.11261E+02    0.00000E+00   -0.75064E+02    0.17024E-07    0.23287E-04    0.89678E-06
   476    0.23990E+04    0.11088E+02    0.00000E+00   -0.74628E+02    0.16969E-07    0.23139E-04    0.88781E-06
   477    0.24106E+04    0.10917E+02    0.00000E+00   -0.74165E+02    0.16915E-07    0.22993E-04    0.87879E-06
   478    0.24222E+04    0.10748E+02    0.00000E+00   -0.73657E+02    0.16860E-07    0.22849E-04    0.86972E-06
   479    0.24336E+04    0.10581E+02    0.00000E+00   -0.73128E+02    0.16806E-07    0.22706E-04    0.86061E-06
   480    0.24449E+04    0.10416E+02    0.00000E+00   -0.72558E+02    0.16753E-07    0.22566E-04    0.85146E-06
   481    0.24562E+04    0.10254E+02    0.00000E+00   -0.71953E+02    0.16699E-07    0.22427E-04    0.84226E-06
   482    0.24674E+04    0.10095E+02    0.00000E+00   -0.71318E+02    0.16646E-07    0.22290E-04    0.83302E-06
   483    0.24783E+04    0.99377E+01    0.00000E+00   -0.70655E+02    0.16593E-07    0.22155E-04    0.82374E-06
   484    0.24890E+04    0.97836E+01    0.00000E+00   -0.69958E+02    0.16540E-07    0.22022E-04    0.81442E-06
   485    0.24998E+04    0.96318E+01    0.00000E+00   -0.69229E+02    0.16487E-07    0.21890E-04    0.80507E-06
   486    0.25104E+04    0.94838E+01    0.00000E+00   -0.68471E+02    0.16435E-07    0.21761E-04    0.79567E-06
   487    0.25209E+04    0.93388E+01    0.00000E+00   -0.67684E+02    0.16383E-07    0.21633E-04    0.78625E-06
   488    0.25311E+04    0.91961E+01    0.00000E+00   -0.66866E+02    0.16331E-07    0.21507E-04    0.77678E-06
   489    0.25412E+04    0.90572E+01    0.00000E+00   -0.66020E+02    0.16279E-07    0.21383E-04    0.76729E-06
   490    0.25513E+04    0.89221E+01    0.00000E+00   -0.65144E+02    0.16227E-07    0.21261E-04    0.75777E-06
   491    0.25609E+04    0.87901E+01    0.00000E+00   -0.64243E+02    0.16176E-07    0.21140E-04    0.74821E-06
   492    0.25706E+04    0.86619E+01    0.00000E+00   -0.63315E+02    0.16125E-07    0.21021E-04    0.73863E-06
   493    0.25800E+04    0.85360E+01    0.00000E+00   -0.62360E+02    0.16074E-07    0.20904E-04    0.72902E-06
   494    0.25893E+04    0.84155E+01    0.00000E+00   -0.61380E+02    0.16023E-07    0.20789E-04    0.71938E-06
   495    0.25983E+04    0.82980E+01    0.00000E+00   -0.60374E+02    0.15973E-07    0.20676E-04    0.70972E-06
   496    0.26071E+04    0.81852E+01    0.00000E+00   -0.59345E+02    0.15923E-07    0.20565E-04    0.70003E-06
   497    0.26157E+04    0.80762E+01    0.00000E+00   -0.58291E+02    0.15873E-07    0.20455E-04    0.69033E-06
   498    0.26242E+04    0.79703E+01    0.00000E+00   -0.57216E+02    0.15823E-07    0.20347E-04    0.68060E-06
   499    0.26325E+04    0.78699E+01    0.00000E+00   -0.56116E+02    0.15773E-07    0.20241E-04    0.67085E-06
   500    0.26405E+04    0.77725E+01    0.00000E+00   -0.54997E+02    0.15724E-07    0.20137E-04    0.66109E-06
   501    0.26482E+04    0.76806E+01    0.00000E+00   -0.53857E+02    0.15675E-07    0.20034E-04    0.65130E-06
   502    0.26559E+04    0.75932E+01    0.00000E+00   -0.52696E+02    0.15626E-07    0.19933E-04    0.64151E-06
   503    0.26632E+04    0.75098E+01    0.00000E+00   -0.51516E+02    0.15577E-07    0.19834E-04    0.63169E-06
   504    0.26703E+04    0.74310E+01    0.00000E+00   -0.50316E+02    0.15529E-07    0.19737E-04    0.62186E-06
   505    0.26773E+04    0.73574E+01    0.00000E+00   -0.49100E+02    0.15480E-07    0.19642E-04    0.61201E-06
   506    0.26839E+04    0.72887E+01    0.00000E+00   -0.47866E+02    0.15432E-07    0.19548E-04    0.60214E-06
   507    0.26904E+04    0.72243E+01    0.00000E+00   -0.46616E+02    0.15384E-07    0.19455E-04    0.59226E-06
   508    0.26965E+04    0.71654E+01    0.00000E+00   -0.45350E+02    0.15337E-07    0.19365E-04    0.58236E-06
   509    0.27025E+04    0.71109E+01    0.00000E+00   -0.44069E+02    0.15289E-07    0.19276E-04    0.57244E-06
   510    0.27081E+04    0.70616E+01    0.00000E+00   -0.42775E+02    0.15242E-07    0.19189E-04    0.56250E-06
   511    0.27136E+04    0.70170E+01    0.00000E+00   -0.41467E+02    0.15195E-07    0.19103E-04    0.55255E-06
   512    0.27188E+04    0.69777E+01    0.00000E+00   -0.40146E+02    0.15148E-07    0.19018E-04    0.54258E-06
   513    0.27238E+04    0.69434E+01    0.00000E+00   -0.38815E+02    0.15101E-07    0.18936E-04    0.53259E-06
   514    0.27285E+04    0.69144E+01    0.00000E+00   -0.37473E+02    0.15054E-07    0.18854E-04    0.52259E-06
   515    0.27330E+04    0.68906E+01    0.00000E+00   -0.36120E+02    0.15008E-07    0.18775E-04    0.51257E-06
   516    0.27372E+04    0.68721E+01    0.00000E+00   -0.34758E+02    0.14962E-07    0.18696E-04    0.50253E-06
   517    0.27411E+04    0.68589E+01    0.00000E+00   -0.33388E+02    0.14916E-07    0.18620E-04    0.49248E-06
   518    0.27448E+04    0.68510E+01    0.00000E+00   -0.32011E+02    0.14870E-07    0.18544E-04    0.48240E-06
   519    0.27484E+04    0.68485E+01    0.00000E+00   -0.30626E+02    0.14825E-07    0.18470E-04    0.47231E-06
   520    0.27516E+04    0.68514E+01    0.00000E+00   -0.29236E+02    0.14780E-07    0.18397E-04    0.46220E-06
   521    0.27544E+04    0.68597E+01    0.00000E+00   -0.27841E+02    0.14734E-07    0.18326E-04    0.45208E-06
   522    0.27570E+04    0.68736E+01    0.00000E+00   -0.26441E+02    0.14689E-07    0.18256E-04    0.44194E-06
   523    0.27595E+04    0.68930E+01    0.00000E+00   -0.25039E+02    0.14645E-07    0.18187E-04    0.43178E-06
   524    0.27617E+04    0.69178E+01    0.00000E+00   -0.23634E+02    0.14600E-07    0.18120E-04    0.42160E-06
   525    0.27635E+04    0.69482E+01    0.00000E+00   -0.22226E+02    0.14556E-07    0.18054E-04    0.41140E-06
   526    0.27651E+04    0.69842E+01    0.00000E+00   -0.20818E+02    0.14511E-07    0.17989E-04    0.40119E-06
   527    0.27666E+04    0.70258E+01    0.00000E+00   -0.19410E+02    0.14467E-07    0.17925E-04    0.39096E-06
   528    0.27677E+04    0.70729E+01    0.00000E+00   -0.18005E+02    0.14424E-07    0.17862E-04    0.38071E-06
   529    0.27685E+04    0.71258E+01    0.00000E+00   -0.16599E+02    0.14380E-07    0.17801E-04    0.37045E-06
   530    0.27691E+04    0.71843E+01    0.00000E+00   -0.15198E+02    0.14336E-07    0.17741E-04    0.36016E-06
   531    0.27696E+04    0.72483E+01    0.00000E+00   -0.13799E+02    0.14293E-07    0.17682E-04    0.34986E-06
   532    0.27696E+04    0.73182E+01    0.00000E+00   -0.12405E+02    0.14250E-07    0.17624E-04    0.33954E-06
   533    0.27694E+04    0.73936E+01    0.00000E+00   -0.11016E+02    0.14207E-07    0.17567E-04    0.32920E-06
   534    0.27690E+04    0.74747E+01    0.00000E+00   -0.96342E+01    0.14164E-07    0.17511E-04    0.31885E-06
   535    0.27683E+04    0.75616E+01    0.00000E+00   -0.82590E+01    0.14122E-07    0.17456E-04    0.30848E-06
   536    0.27673E+04    0.76541E+01    0.00000E+00   -0.68912E+01    0.14080E-07    0.17402E-04    0.29809E-06
   537    0.27662E+04    0.77522E+01    0.00000E+00   -0.55321E+01    0.14037E-07    0.17349E-04    0.28768E-06
   538    0.27647E+04    0.78561E+01    0.00000E+00   -0.41828E+01    0.13995E-07    0.17298E-04    0.27725E-06
   539    0.27630E+04    0.79654E+01    0.00000E+00   -0.28440E+01    0.13953E-07    0.17247E-04    0.26681E-06
   540    0.27611E+04    0.80807E+01    0.00000E+00   -0.15167E+01    0.13912E-07    0.17197E-04    0.25634E-06
   541    0.27589E+04    0.82014E+01    0.00000E+00   -0.20081E+00    0.13870E-07    0.17148E-04    0.24586E-06
   542    0.27565E+04    0.83278E+01    0.00000E+00    0.11012E+01    0.13829E-07    0.17099E-04    0.23536E-06
   543    0.27538E+04    0.84599E+01    0.00000E+00    0.23897E+01    0.13788E-07    0.17052E-04    0.22485E-06
   544    0.27509E+04    0.85975E+01    0.00000E+00    0.36636E+01    0.13747E-07    0.17006E-04    0.21431E-06
   545    0.27477E+04    0.87407E+01    0.00000E+00    0.49222E+01    0.13706E-07    0.16960E-04    0.20376E-06
   546    0.27444E+04    0.88892E+01    0.00000E+00    0.61644E+01    0.13665E-07    0.16915E-04    0.19319E-06
   547    0.27407E+04    0.90432E+01    0.00000E+00    0.73898E+01    0.13625E-07    0.16871E-04    0.18260E-06
   548    0.27369E+04    0.92027E+01    0.00000E+00    0.85972E+01    0.13585E-07    0.16828E-04    0.17199E-06
   549    0.27328E+04    0.93677E+01    0.00000E+00    0.97857E+01    0.13545E-07    0.16785E-04    0.16137E-06
   550    0.27286E+04    0.95381E+01    0.00000E+00    0.10955E+02    0.13505E-07    0.16743E-04    0.15072E-06
   551    0.27241E+04    0.97141E+01    0.00000E+00    0.12104E+02    0.13465E-07    0.16702E-04    0.14006E-06
   552    0.27193E+04    0.98954E+01    0.00000E+00    0.13231E+02    0.13425E-07    0.16661E-04    0.12938E-06
   553    0.27144E+04    0.10081E+02    0.00000E+00    0.14338E+02    0.13386E-07    0.16621E-04    0.11870E-06
   554    0.27093E+04    0.10273E+02    0.00000E+00    0.15422E+02    0.13346E-07    0.16582E-04    0.10801E-06
   555    0.27039E+04    0.10470E+02    0.00000E+00    0.16483E+02    0.13307E-07    0.16543E-04    0.97314E-07
   556    0.26983E+04    0.10672E+02    0.00000E+00    0.17521E+02    0.13268E-07    0.16505E-04    0.86626E-07
   557    0.26925E+04    0.10878E+02    0.00000E+00    0.18534E+02    0.13229E-07    0.16468E-04    0.75946E-07
   558    0.26865E+04    0.11091E+02    0.00000E+00    0.19524E+02    0.13191E-07    0.16431E-04    0.65278E-07
   559    0.26803E+04    0.11308E+02    0.00000E+00    0.20488E+02    0.13152E-07    0.16395E-04    0.54627E-07
   560    0.26740E+04    0.11529E+02    0.00000E+00    0.21426E+02    0.13114E-07    0.16359E-04    0.43997E-07
   561    0.26673E+04    0.11755E+02    0.00000E+00    0.22338E+02    0.13076E-07    0.16324E-04    0.33392E-07
   562    0.26606E+04    0.11986E+02    0.00000E+00    0.23223E+02    0.13038E-07    0.16289E-04    0.22818E-07
   563    0.26537E+04    0.12221E+02    0.00000E+00    0.24083E+02    0.13000E-07    0.16255E-04    0.12277E-07
   564    0.26467E+04    0.12462E+02    0.00000E+00    0.24912E+02    0.12962E-07    0.16222E-04    0.17756E-08
   565    0.26394E+04    0.12706E+02    0.00000E+00    0.25715E+02    0.12925E-07    0.16189E-04   -0.86832E-08
   566    0.26320E+04    0.12955E+02    0.00000E+00    0.26487E+02    0.12887E-07    0.16156E-04   -0.19095E-07
   567    0.26245E+04    0.13207E+02    0.00000E+00    0.27231E+02    0.12850E-07    0.16124E-04   -0.29454E-07
   568    0.26168E+04    0.13465E+02    0.00000E+00    0.27945E+02    0.12813E-07    0.16092E-04   -0.39757E-07
   569    0.26088E+04    0.13727E+02    0.00000E+00    0.28630E+02    0.12776E-07    0.16061E-04   -0.50000E-07
   570    0.26009E+04    0.13992E+02    0.00000E+00    0.29283E+02    0.12739E-07    0.16030E-04   -0.60178E-07
   571    0.25927E+04    0.14261E+02    0.00000E+00    0.29904E+02    0.12703E-07    0.16000E-04   -0.70287E-07
   572    0.25843E+04    0.14534E+02    0.00000E+00    0.30495E+02    0.12666E-07    0.15970E-04   -0.80321E-07
   573    0.25759E+04    0.14811E+02    0.00000E+00    0.31052E+02    0.12630E-07    0.15940E-04   -0.90278E-07
   574    0.25674E+04    0.15091E+02    0.00000E+00    0.31578E+02    0.12594E-07    0.15911E-04   -0.10015E-06
   575    0.25587E+04    0.15374E+02    0.00000E+00    0.32071E+02    0.12558E-07    0.15883E-04   -0.10994E-06
   576    0.25500E+04    0.15662E+02    0.00000E+00    0.32531E+02    0.12522E-07    0.15854E-04   -0.11964E-06
   577    0.25411E+04    0.15952E+02    0.00000E+00    0.32958E+02    0.12486E-07    0.15826E-04   -0.12924E-06
   578    0.25321E+04    0.16245E+02    0.00000E+00    0.33350E+02    0.12450E-07    0.15798E-04   -0.13874E-06
   579    0.25230E+04    0.16543E+02    0.00000E+00    0.33709E+02    0.12415E-07    0.15771E-04   -0.14813E-06
   580    0.25139E+04    0.16842E+02    0.00000E+00    0.34032E+02    0.12380E-07    0.15744E-04   -0.15742E-06
   581    0.25045E+04    0.17144E+02    0.00000E+00    0.34322E+02    0.12345E-07    0.15717E-04   -0.16659E-06
   582    0.24951E+04    0.17450E+02    0.00000E+00    0.34576E+02    0.12310E-07    0.15690E-04   -0.17565E-06
   583    0.24857E+04    0.17758E+02    0.00000E+00    0.34794E+02    0.12275E-07    0.15664E-04   -0.18459E-06
   584    0.24762E+04    0.18068E+02    0.00000E+00    0.34978E+02    0.12240E-07    0.15638E-04   -0.19339E-06
   585    0.24667E+04    0.18380E+02    0.00000E+00    0.35125E+02    0.12206E-07    0.15612E-04   -0.20207E-06
   586    0.24570E+04    0.18695E+02    0.00000E+00    0.35236E+02    0.12171E-07    0.15587E-04   -0.21061E-06
   587    0.24474E+04    0.19012E+02    0.00000E+00    0.35311E+02    0.12137E-07    0.15561E-04   -0.21902E-06
   588    0.24377E+04    0.19331E+02    0.00000E+00    0.35349E+02    0.12103E-07    0.15536E-04   -0.22728E-06
   589    0.24279E+04    0.19652E+02    0.00000E+00    0.35350E+02    0.12069E-07    0.15511E-04   -0.23539E-06
   590    0.24180E+04    0.19974E+02    0.00000E+00    0.35315E+02    0.12035E-07    0.15487E-04   -0.24335E-06
   591    0.24082E+04    0.20299E+02    0.00000E+00    0.35243E+02    0.12001E-07    0.15462E-04   -0.25115E-06
   592    0.23983E+04    0.20624E+02    0.00000E+00    0.35133E+02    0.11968E-07    0.15438E-04   -0.25879E-06
   593    0.23884E+04    0.20952E+02    0.00000E+00    0.34987E+02    0.11934E-07    0.15413E-04   -0.26626E-06
   594    0.23784E+04    0.21280E+02    0.00000E+00    0.34802E+02    0.11901E-07    0.15389E-04   -0.27357E-06
   595    0.23684E+04    0.21609E+02    0.00000E+00    0.34581E+02    0.11868E-07    0.15365E-04   -0.28070E-06
   596    0.23585E+04    0.21940E+02    0.00000E+00    0.34321E+02    0.11835E-07    0.15341E-04   -0.28765E-06
   597    0.23486E+04    0.22269E+02    0.00000E+00    0.34024E+02    0.11802E-07    0.15317E-04   -0.29442E-06
   598    0.23389E+04    0.22601E+02    0.00000E+00    0.33690E+02    0.11769E-07    0.15293E-04   -0.30100E-06
   599    0.23290E+04    0.22933E+02    0.00000E+00    0.33318E+02    0.11736E-07    0.15269E-04   -0.30738E-06
   600    0.23191E+04    0.23266E+02    0.00000E+00    0.32908E+02    0.11704E-07    0.15246E-04   -0.31358E-06
   601    0.23093E+04    0.23600E+02    0.00000E+00    0.32461E+02    0.11672E-07    0.15222E-04   -0.31957E-06
   602    0.22995E+04    0.23932E+02    0.00000E+00    0.31975E+02    0.11639E-07    0.15198E-04   -0.32537E-06
   603    0.22896E+04    0.24265E+02    0.00000E+00    0.31454E+02    0.11607E-07    0.15175E-04   -0.33100E-06
   604    0.22800E+04    0.24598E+02    0.00000E+00    0.30895E+02    0.11575E-07    0.15152E-04   -0.33647E-06
   605    0.22703E+04    0.24930E+02    0.00000E+00    0.30299E+02    0.11543E-07    0.15128E-04   -0.34179E-06
   606    0.22607E+04    0.25262E+02    0.00000E+00    0.29666E+02    0.11512E-07    0.15106E-04   -0.34696E-06
   607    0.22509E+04    0.25594E+02    0.00000E+00    0.28997E+02    0.11480E-07    0.15083E-04   -0.35202E-06
   608    0.22414E+04    0.25925E+02    0.00000E+00    0.28291E+02    0.11449E-07    0.15061E-04   -0.35696E-06
   609    0.22321E+04    0.26255E+02    0.00000E+00    0.27549E+02    0.11417E-07    0.15039E-04   -0.36180E-06
   610    0.22226E+04    0.26584E+02    0.00000E+00    0.26771E+02    0.11386E-07    0.15017E-04   -0.36655E-06
   611    0.22133E+04    0.26912E+02    0.00000E+00    0.25958E+02    0.11355E-07    0.14996E-04   -0.37122E-06
   612    0.22041E+04    0.27240E+02    0.00000E+00    0.25111E+02    0.11324E-07    0.14975E-04   -0.37584E-06
   613    0.21949E+04    0.27564E+02    0.00000E+00    0.24227E+02    0.11293E-07    0.14955E-04   -0.38040E-06
   614    0.21859E+04    0.27888E+02    0.00000E+00    0.23309E+02    0.11263E-07    0.14936E-04   -0.38493E-06
   615    0.21769E+04    0.28210E+02    0.00000E+00    0.22357E+02    0.11232E-07    0.14917E-04   -0.38943E-06
   616    0.21680E+04    0.28532E+02    0.00000E+00    0.21372E+02    0.11202E-07    0.14898E-04   -0.39392E-06
   617    0.21593E+04    0.28851E+02    0.00000E+00    0.20353E+02    0.11171E-07    0.14881E-04   -0.39841E-06
   618    0.21506E+04    0.29169E+02    0.00000E+00    0.19300E+02    0.11141E-07    0.14864E-04   -0.40291E-06
   619    0.21420E+04    0.29486E+02    0.00000E+00    0.18216E+02    0.11111E-07    0.14848E-04   -0.40743E-06
   620    0.21337E+04    0.29798E+02    0.00000E+00    0.17100E+02    0.11081E-07    0.14832E-04   -0.41200E-06
   621    0.21253E+04    0.30110E+02    0.00000E+00    0.15951E+02    0.11051E-07    0.14818E-04   -0.41661E-06
   622    0.21171E+04    0.30419E+02    0.00000E+00    0.14771E+02    0.11022E-07    0.14804E-04   -0.42129E-06
   623    0.21091E+04    0.30724E+02    0.00000E+00    0.13561E+02    0.10992E-07    0.14792E-04   -0.42605E-06
   624    0.21011E+04    0.31027E+02    0.00000E+00    0.12321E+02    0.10963E-07    0.14780E-04   -0.43089E-06
   625    0.20933E+04    0.31328E+02    0.00000E+00    0.11050E+02    0.10933E-07    0.14769E-04   -0.43583E-06
   626    0.20856E+04    0.31625E+02    0.00000E+00    0.97501E+01    0.10904E-07    0.14759E-04   -0.44089E-06
   627    0.20782E+04    0.31920E+02    0.00000E+00    0.84216E+01    0.10875E-07    0.14751E-04   -0.44607E-06
   628    0.20708E+04    0.32210E+02    0.00000E+00    0.70645E+01    0.10846E-07    0.14743E-04   -0.45139E-06
   629    0.20636E+04    0.32498E+02    0.00000E+00    0.56798E+01    0.10817E-07    0.14737E-04   -0.45686E-06
   630    0.20565E+04    0.32782E+02    0.00000E+00    0.42669E+01    0.10788E-07    0.14732E-04   -0.46249E-06
   631    0.20496E+04    0.33063E+02    0.00000E+00    0.28289E+01    0.10759E-07    0.14728E-04   -0.46830E-06
   632    0.20429E+04    0.33339E+02    0.00000E+00    0.13638E+01    0.10731E-07    0.14726E-04   -0.47430E-06
   633    0.20363E+04    0.33613E+02    0.00000E+00   -0.12599E+00    0.10702E-07    0.14724E-04   -0.48050E-06
   634    0.20299E+04    0.33881E+02    0.00000E+00   -0.16404E+01    0.10674E-07    0.14725E-04   -0.48692E-06
   635    0.20238E+04    0.34147E+02    0.00000E+00   -0.31788E+01    0.10646E-07    0.14726E-04   -0.49355E-06
   636    0.20176E+04    0.34409E+02    0.00000E+00   -0.47403E+01    0.10618E-07    0.14729E-04   -0.50043E-06
   637    0.20118E+04    0.34664E+02    0.00000E+00   -0.63255E+01    0.10590E-07    0.14734E-04   -0.50756E-06
   638    0.20061E+04    0.34917E+02    0.00000E+00   -0.79320E+01    0.10562E-07    0.14740E-04   -0.51496E-06
   639    0.20006E+04    0.35164E+02    0.00000E+00   -0.95605E+01    0.10534E-07    0.14747E-04   -0.52263E-06
   640    0.19953E+04    0.35408E+02    0.00000E+00   -0.11209E+02    0.10506E-07    0.14757E-04   -0.53059E-06
   641    0.19902E+04    0.35647E+02    0.00000E+00   -0.12878E+02    0.10479E-07    0.14768E-04   -0.53885E-06
   642    0.19852E+04    0.35880E+02    0.00000E+00   -0.14567E+02    0.10451E-07    0.14780E-04   -0.54742E-06
   643    0.19805E+04    0.36109E+02    0.00000E+00   -0.16273E+02    0.10424E-07    0.14794E-04   -0.55632E-06
   644    0.19761E+04    0.36332E+02    0.00000E+00   -0.17998E+02    0.10397E-07    0.14811E-04   -0.56556E-06
   645    0.19717E+04    0.36550E+02    0.00000E+00   -0.19740E+02    0.10370E-07    0.14829E-04   -0.57516E-06
   646    0.19676E+04    0.36763E+02    0.00000E+00   -0.21498E+02    0.10343E-07    0.14848E-04   -0.58511E-06
   647    0.19638E+04    0.36970E+02    0.00000E+00   -0.23272E+02    0.10316E-07    0.14870E-04   -0.59545E-06
   648    0.19600E+04    0.37173E+02    0.00000E+00   -0.25061E+02    0.10289E-07    0.14894E-04   -0.60617E-06
   649    0.19566E+04    0.37369E+02    0.00000E+00   -0.26864E+02    0.10262E-07    0.14919E-04   -0.61729E-06
   650    0.19534E+04    0.37559E+02    0.00000E+00   -0.28680E+02    0.10235E-07    0.14947E-04   -0.62883E-06
   651    0.19504E+04    0.37744E+02    0.00000E+00   -0.30508E+02    0.10209E-07    0.14977E-04   -0.64080E-06
   652    0.19475E+04    0.37924E+02    0.00000E+00   -0.32349E+02    0.10182E-07    0.15008E-04   -0.65316E-06
   653    0.19450E+04    0.38096E+02    0.00000E+00   -0.34200E+02    0.10156E-07    0.15042E-04   -0.66591E-06
   654    0.19426E+04    0.38263E+02    0.00000E+00   -0.36060E+02    0.10130E-07    0.15077E-04   -0.67901E-06
   655    0.19404E+04    0.38424E+02    0.00000E+00   -0.37931E+02    0.10104E-07    0.15114E-04   -0.69246E-06
   656    0.19385E+04    0.38580E+02    0.00000E+00   -0.39810E+02    0.10078E-07    0.15153E-04   -0.70622E-06
   657    0.19369E+04    0.38728E+02    0.00000E+00   -0.41696E+02    0.10052E-07    0.15193E-04   -0.72026E-06
   658    0.19353E+04    0.38871E+02    0.00000E+00   -0.43589E+02    0.10026E-07    0.15235E-04   -0.73458E-06
   659    0.19341E+04    0.39008E+02    0.00000E+00   -0.45489E+02    0.10000E-07    0.15279E-04   -0.74915E-06
   660    0.19331E+04    0.39138E+02    0.00000E+00   -0.47394E+02    0.99747E-08    0.15324E-04   -0.76394E-06
   661    0.19323E+04    0.39261E+02    0.00000E+00   -0.49302E+02    0.99491E-08    0.15370E-04   -0.77893E-06
   662    0.19318E+04    0.39379E+02    0.00000E+00   -0.51215E+02    0.99237E-08    0.15417E-04   -0.79409E-06
   663    0.19314E+04    0.39491E+02    0.00000E+00   -0.53132E+02    0.98983E-08    0.15465E-04   -0.80942E-06
   664    0.19313E+04    0.39595E+02    0.00000E+00   -0.55049E+02    0.98731E-08    0.15515E-04   -0.82488E-06
   665    0.19314E+04    0.39693E+02    0.00000E+00   -0.56969E+02    0.98479E-08    0.15565E-04   -0.84044E-06
   666    0.19317E+04    0.39784E+02    0.00000E+00   -0.58888E+02    0.98229E-08    0.15617E-04   -0.85610E-06
   667    0.19323E+04    0.39869E+02    0.00000E+00   -0.60807E+02    0.97979E-08    0.15669E-04   -0.87182E-06
   668    0.19330E+04    0.39948E+02    0.00000E+00   -0.62726E+02    0.97730E-08    0.15722E-04   -0.88759E-06
   669    0.19341E+04    0.40020E+02    0.00000E+00   -0.64642E+02    0.97483E-08    0.15776E-04   -0.90338E-06
   670    0.19352E+04    0.40085E+02    0.00000E+00   -0.66554E+02    0.97236E-08    0.15830E-04   -0.91916E-06
   671    0.19367E+04    0.40145E+02    0.00000E+00   -0.68463E+02    0.96990E-08    0.15885E-04   -0.93492E-06
   672    0.19383E+04    0.40196E+02    0.00000E+00   -0.70368E+02    0.96745E-08    0.15940E-04   -0.95063E-06
   673    0.19403E+04    0.40242E+02    0.00000E+00   -0.72267E+02    0.96501E-08    0.15996E-04   -0.96627E-06
   674    0.19423E+04    0.40281E+02    0.00000E+00   -0.74159E+02    0.96258E-08    0.16052E-04   -0.98183E-06
   675    0.19447E+04    0.40313E+02    0.00000E+00   -0.76045E+02    0.96016E-08    0.16108E-04   -0.99726E-06
   676    0.19472E+04    0.40339E+02    0.00000E+00   -0.77922E+02    0.95774E-08    0.16164E-04   -0.10126E-05
   677    0.19499E+04    0.40358E+02    0.00000E+00   -0.79790E+02    0.95534E-08    0.16220E-04   -0.10277E-05
   678    0.19529E+04    0.40369E+02    0.00000E+00   -0.81649E+02    0.95295E-08    0.16277E-04   -0.10427E-05
   679    0.19561E+04    0.40375E+02    0.00000E+00   -0.83497E+02    0.95056E-08    0.16333E-04   -0.10574E-05
   680    0.19595E+04    0.40374E+02    0.00000E+00   -0.85334E+02    0.94818E-08    0.16389E-04   -0.10719E-05
   681    0.19631E+04    0.40366E+02    0.00000E+00   -0.87157E+02    0.94582E-08    0.16445E-04   -0.10862E-05
   682    0.19669E+04    0.40350E+02    0.00000E+00   -0.88969E+02    0.94346E-08    0.16501E-04   -0.11002E-05
   683    0.19710E+04    0.40330E+02    0.00000E+00   -0.90768E+02    0.94111E-08    0.16556E-04   -0.11139E-05
   684    0.19752E+04    0.40301E+02    0.00000E+00   -0.92551E+02    0.93877E-08    0.16611E-04   -0.11273E-05
   685    0.19796E+04    0.40266E+02    0.00000E+00   -0.94320E+02    0.93643E-08    0.16665E-04   -0.11403E-05
   686    0.19842E+04    0.40224E+02    0.00000E+00   -0.96064E+02    0.93411E-08    0.16719E-04   -0.11530E-05
   687    0.19890E+04    0.40176E+02    0.00000E+00   -0.97795E+02    0.93180E-08    0.16772E-04   -0.11653E-05
   688    0.19940E+04    0.40121E+02    0.00000E+00   -0.99511E+02    0.92949E-08    0.16824E-04   -0.11772E-05
   689    0.19992E+04    0.40059E+02    0.00000E+00   -0.10120E+03    0.92719E-08    0.16875E-04   -0.11886E-05
   690    0.20046E+04    0.39991E+02    0.00000E+00   -0.10288E+03    0.92490E-08    0.16925E-04   -0.11996E-05
   691    0.20102E+04    0.39915E+02    0.00000E+00   -0.10453E+03    0.92262E-08    0.16975E-04   -0.12102E-05
   692    0.20159E+04    0.39834E+02    0.00000E+00   -0.10616E+03    0.92035E-08    0.17023E-04   -0.12202E-05
   693    0.20219E+04    0.39747E+02    0.00000E+00   -0.10778E+03    0.91809E-08    0.17070E-04   -0.12297E-05
   694    0.20279E+04    0.39652E+02    0.00000E+00   -0.10936E+03    0.91583E-08    0.17116E-04   -0.12387E-05
   695    0.20343E+04    0.39552E+02    0.00000E+00   -0.11092E+03    0.91359E-08    0.17161E-04   -0.12471E-05
   696    0.20408E+04    0.39445E+02    0.00000E+00   -0.11247E+03    0.91135E-08    0.17204E-04   -0.12549E-05
   697    0.20474E+04    0.39332E+02    0.00000E+00   -0.11398E+03    0.90912E-08    0.17246E-04   -0.12621E-05
   698    0.20542E+04    0.39212E+02    0.00000E+00   -0.11547E+03    0.90690E-08    0.17286E-04   -0.12686E-05
   699    0.20612E+04    0.39086E+02    0.00000E+00   -0.11692E+03    0.90468E-08    0.17325E-04   -0.12745E-05
   700    0.20683E+04    0.38954E+02    0.00000E+00   -0.11836E+03    0.90248E-08    0.17362E-04   -0.12797E-05
   701    0.20756E+04    0.38815E+02    0.00000E+00   -0.11976E+03    0.90028E-08    0.17397E-04   -0.12843E-05
   702    0.20831E+04    0.38672E+02    0.00000E+00   -0.12113E+03    0.89809E-08    0.17430E-04   -0.12881E-05
   703    0.20907E+04    0.38521E+02    0.00000E+00   -0.12249E+03    0.89591E-08    0.17462E-04   -0.12913E-05
   704    0.20984E+04    0.38365E+02    0.00000E+00   -0.12380E+03    0.89374E-08    0.17492E-04   -0.12938E-05
   705    0.21062E+04    0.38203E+02    0.00000E+00   -0.12509E+03    0.89157E-08    0.17521E-04   -0.12957E-05
   706    0.21143E+04    0.38035E+02    0.00000E+00   -0.12634E+03    0.88942E-08    0.17548E-04   -0.12969E-05
