#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.914175E-05   0.467370E+06   0.467370E+06   0.623155E+06   0.623155E+06   0.505229E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.176080E+00
   0.945101E-05   0.467370E+06   0.467370E+06   0.623155E+06   0.623155E+06   0.505229E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.182037E+00
   0.977074E-05   0.467370E+06   0.467370E+06   0.623155E+06   0.623154E+06   0.505229E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.188195E+00
   0.101013E-04   0.467370E+06   0.467370E+06   0.623154E+06   0.623154E+06   0.505228E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.194562E+00
   0.104430E-04   0.467370E+06   0.467370E+06   0.623154E+06   0.623153E+06   0.505228E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.201144E+00
   0.107963E-04   0.467370E+06   0.467370E+06   0.623153E+06   0.623153E+06   0.505228E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.207948E+00
   0.111615E-04   0.467370E+06   0.467370E+06   0.623153E+06   0.623152E+06   0.505228E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.214983E+00
   0.115391E-04   0.467370E+06   0.467370E+06   0.623152E+06   0.623152E+06   0.505227E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.222256E+00
   0.119295E-04   0.467370E+06   0.467370E+06   0.623152E+06   0.623151E+06   0.505227E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.229775E+00
   0.123331E-04   0.467370E+06   0.467370E+06   0.623151E+06   0.623151E+06   0.505227E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.237548E+00
   0.127503E-04   0.467370E+06   0.467370E+06   0.623151E+06   0.623150E+06   0.505226E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.245584E+00
   0.131817E-04   0.467370E+06   0.467370E+06   0.623150E+06   0.623149E+06   0.505226E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.253893E+00
   0.136276E-04   0.467370E+06   0.467370E+06   0.623149E+06   0.623149E+06   0.505226E+06   0.467832E+06   0.467370E+06   0.472936E+06  -0.602513E+00   0.465882E+06   0.465882E+06   0.262482E+00
