#    L    TT             EE             BB             TE             PP             TP             EP          
   464    0.21999E+04    0.13396E+02    0.00000E+00   -0.75839E+02    0.20766E-07    0.20680E-04    0.10209E-05
   465    0.22118E+04    0.13212E+02    0.00000E+00   -0.75893E+02    0.20700E-07    0.20517E-04    0.10127E-05
   466    0.22238E+04    0.13027E+02    0.00000E+00   -0.75901E+02    0.20634E-07    0.20355E-04    0.10043E-05
   467    0.22359E+04    0.12844E+02    0.00000E+00   -0.75877E+02    0.20569E-07    0.20195E-04    0.99593E-06
   468    0.22478E+04    0.12661E+02    0.00000E+00   -0.75813E+02    0.20504E-07    0.20038E-04    0.98746E-06
   469    0.22598E+04    0.12479E+02    0.00000E+00   -0.75718E+02    0.20439E-07    0.19882E-04    0.97892E-06
   470    0.22718E+04    0.12298E+02    0.00000E+00   -0.75583E+02    0.20374E-07    0.19727E-04    0.97032E-06
   471    0.22836E+04    0.12119E+02    0.00000E+00   -0.75408E+02    0.20309E-07    0.19575E-04    0.96165E-06
   472    0.22955E+04    0.11941E+02    0.00000E+00   -0.75202E+02    0.20245E-07    0.19425E-04    0.95292E-06
   473    0.23073E+04    0.11764E+02    0.00000E+00   -0.74957E+02    0.20181E-07    0.19276E-04    0.94413E-06
   474    0.23191E+04    0.11589E+02    0.00000E+00   -0.74680E+02    0.20118E-07    0.19130E-04    0.93528E-06
   475    0.23309E+04    0.11414E+02    0.00000E+00   -0.74364E+02    0.20054E-07    0.18985E-04    0.92637E-06
   476    0.23426E+04    0.11242E+02    0.00000E+00   -0.74012E+02    0.19991E-07    0.18842E-04    0.91741E-06
   477    0.23541E+04    0.11071E+02    0.00000E+00   -0.73633E+02    0.19928E-07    0.18701E-04    0.90839E-06
   478    0.23657E+04    0.10902E+02    0.00000E+00   -0.73208E+02    0.19866E-07    0.18562E-04    0.89931E-06
   479    0.23771E+04    0.10735E+02    0.00000E+00   -0.72763E+02    0.19803E-07    0.18425E-04    0.89018E-06
   480    0.23885E+04    0.10570E+02    0.00000E+00   -0.72277E+02    0.19741E-07    0.18290E-04    0.88101E-06
   481    0.23997E+04    0.10407E+02    0.00000E+00   -0.71755E+02    0.19680E-07    0.18156E-04    0.87178E-06
   482    0.24110E+04    0.10247E+02    0.00000E+00   -0.71203E+02    0.19618E-07    0.18025E-04    0.86250E-06
   483    0.24220E+04    0.10088E+02    0.00000E+00   -0.70623E+02    0.19557E-07    0.17895E-04    0.85319E-06
   484    0.24328E+04    0.99329E+01    0.00000E+00   -0.70010E+02    0.19496E-07    0.17768E-04    0.84382E-06
   485    0.24437E+04    0.97794E+01    0.00000E+00   -0.69364E+02    0.19435E-07    0.17642E-04    0.83441E-06
   486    0.24544E+04    0.96295E+01    0.00000E+00   -0.68688E+02    0.19375E-07    0.17518E-04    0.82497E-06
   487    0.24650E+04    0.94823E+01    0.00000E+00   -0.67982E+02    0.19314E-07    0.17396E-04    0.81548E-06
   488    0.24754E+04    0.93371E+01    0.00000E+00   -0.67246E+02    0.19254E-07    0.17276E-04    0.80595E-06
   489    0.24857E+04    0.91955E+01    0.00000E+00   -0.66480E+02    0.19195E-07    0.17158E-04    0.79639E-06
   490    0.24959E+04    0.90574E+01    0.00000E+00   -0.65685E+02    0.19135E-07    0.17041E-04    0.78679E-06
   491    0.25057E+04    0.89221E+01    0.00000E+00   -0.64864E+02    0.19076E-07    0.16927E-04    0.77716E-06
   492    0.25156E+04    0.87904E+01    0.00000E+00   -0.64015E+02    0.19017E-07    0.16814E-04    0.76750E-06
   493    0.25252E+04    0.86607E+01    0.00000E+00   -0.63138E+02    0.18958E-07    0.16704E-04    0.75781E-06
   494    0.25347E+04    0.85361E+01    0.00000E+00   -0.62236E+02    0.18900E-07    0.16595E-04    0.74809E-06
   495    0.25440E+04    0.84143E+01    0.00000E+00   -0.61307E+02    0.18841E-07    0.16488E-04    0.73834E-06
   496    0.25531E+04    0.82968E+01    0.00000E+00   -0.60354E+02    0.18783E-07    0.16384E-04    0.72857E-06
   497    0.25620E+04    0.81829E+01    0.00000E+00   -0.59375E+02    0.18726E-07    0.16281E-04    0.71877E-06
   498    0.25707E+04    0.80719E+01    0.00000E+00   -0.58374E+02    0.18668E-07    0.16180E-04    0.70895E-06
   499    0.25793E+04    0.79659E+01    0.00000E+00   -0.57348E+02    0.18611E-07    0.16081E-04    0.69911E-06
   500    0.25877E+04    0.78628E+01    0.00000E+00   -0.56302E+02    0.18554E-07    0.15983E-04    0.68925E-06
   501    0.25957E+04    0.77648E+01    0.00000E+00   -0.55233E+02    0.18497E-07    0.15888E-04    0.67937E-06
   502    0.26037E+04    0.76712E+01    0.00000E+00   -0.54142E+02    0.18440E-07    0.15795E-04    0.66947E-06
   503    0.26114E+04    0.75811E+01    0.00000E+00   -0.53031E+02    0.18384E-07    0.15703E-04    0.65956E-06
   504    0.26189E+04    0.74954E+01    0.00000E+00   -0.51900E+02    0.18328E-07    0.15614E-04    0.64963E-06
   505    0.26263E+04    0.74147E+01    0.00000E+00   -0.50751E+02    0.18272E-07    0.15526E-04    0.63968E-06
   506    0.26333E+04    0.73385E+01    0.00000E+00   -0.49582E+02    0.18216E-07    0.15440E-04    0.62971E-06
   507    0.26402E+04    0.72664E+01    0.00000E+00   -0.48397E+02    0.18161E-07    0.15356E-04    0.61972E-06
   508    0.26468E+04    0.71996E+01    0.00000E+00   -0.47193E+02    0.18106E-07    0.15273E-04    0.60972E-06
   509    0.26532E+04    0.71369E+01    0.00000E+00   -0.45975E+02    0.18051E-07    0.15192E-04    0.59970E-06
   510    0.26593E+04    0.70791E+01    0.00000E+00   -0.44742E+02    0.17996E-07    0.15113E-04    0.58966E-06
   511    0.26653E+04    0.70259E+01    0.00000E+00   -0.43493E+02    0.17942E-07    0.15036E-04    0.57960E-06
   512    0.26709E+04    0.69777E+01    0.00000E+00   -0.42230E+02    0.17887E-07    0.14960E-04    0.56952E-06
   513    0.26764E+04    0.69343E+01    0.00000E+00   -0.40956E+02    0.17833E-07    0.14886E-04    0.55943E-06
   514    0.26816E+04    0.68960E+01    0.00000E+00   -0.39669E+02    0.17779E-07    0.14813E-04    0.54932E-06
   515    0.26866E+04    0.68626E+01    0.00000E+00   -0.38370E+02    0.17726E-07    0.14742E-04    0.53919E-06
   516    0.26914E+04    0.68343E+01    0.00000E+00   -0.37061E+02    0.17672E-07    0.14672E-04    0.52904E-06
   517    0.26958E+04    0.68112E+01    0.00000E+00   -0.35742E+02    0.17619E-07    0.14604E-04    0.51887E-06
   518    0.27000E+04    0.67931E+01    0.00000E+00   -0.34414E+02    0.17566E-07    0.14538E-04    0.50868E-06
   519    0.27041E+04    0.67802E+01    0.00000E+00   -0.33077E+02    0.17514E-07    0.14473E-04    0.49848E-06
   520    0.27079E+04    0.67725E+01    0.00000E+00   -0.31733E+02    0.17461E-07    0.14409E-04    0.48825E-06
   521    0.27113E+04    0.67701E+01    0.00000E+00   -0.30384E+02    0.17409E-07    0.14347E-04    0.47801E-06
   522    0.27145E+04    0.67731E+01    0.00000E+00   -0.29028E+02    0.17357E-07    0.14286E-04    0.46775E-06
   523    0.27175E+04    0.67814E+01    0.00000E+00   -0.27667E+02    0.17305E-07    0.14227E-04    0.45747E-06
   524    0.27203E+04    0.67949E+01    0.00000E+00   -0.26302E+02    0.17253E-07    0.14168E-04    0.44717E-06
   525    0.27227E+04    0.68139E+01    0.00000E+00   -0.24934E+02    0.17202E-07    0.14112E-04    0.43686E-06
   526    0.27249E+04    0.68383E+01    0.00000E+00   -0.23562E+02    0.17151E-07    0.14056E-04    0.42652E-06
   527    0.27270E+04    0.68682E+01    0.00000E+00   -0.22190E+02    0.17100E-07    0.14002E-04    0.41617E-06
   528    0.27287E+04    0.69034E+01    0.00000E+00   -0.20818E+02    0.17049E-07    0.13948E-04    0.40580E-06
   529    0.27302E+04    0.69443E+01    0.00000E+00   -0.19444E+02    0.16998E-07    0.13897E-04    0.39540E-06
   530    0.27314E+04    0.69906E+01    0.00000E+00   -0.18073E+02    0.16948E-07    0.13846E-04    0.38499E-06
   531    0.27325E+04    0.70424E+01    0.00000E+00   -0.16702E+02    0.16898E-07    0.13796E-04    0.37456E-06
   532    0.27332E+04    0.70998E+01    0.00000E+00   -0.15335E+02    0.16848E-07    0.13748E-04    0.36411E-06
   533    0.27336E+04    0.71627E+01    0.00000E+00   -0.13971E+02    0.16798E-07    0.13700E-04    0.35365E-06
   534    0.27338E+04    0.72311E+01    0.00000E+00   -0.12611E+02    0.16748E-07    0.13654E-04    0.34316E-06
   535    0.27338E+04    0.73052E+01    0.00000E+00   -0.11257E+02    0.16699E-07    0.13609E-04    0.33265E-06
   536    0.27335E+04    0.73848E+01    0.00000E+00   -0.99078E+01    0.16650E-07    0.13565E-04    0.32213E-06
   537    0.27330E+04    0.74700E+01    0.00000E+00   -0.85658E+01    0.16601E-07    0.13521E-04    0.31158E-06
   538    0.27322E+04    0.75608E+01    0.00000E+00   -0.72316E+01    0.16552E-07    0.13479E-04    0.30102E-06
   539    0.27311E+04    0.76570E+01    0.00000E+00   -0.59059E+01    0.16504E-07    0.13438E-04    0.29044E-06
   540    0.27299E+04    0.77591E+01    0.00000E+00   -0.45896E+01    0.16455E-07    0.13397E-04    0.27983E-06
   541    0.27283E+04    0.78665E+01    0.00000E+00   -0.32827E+01    0.16407E-07    0.13358E-04    0.26921E-06
   542    0.27266E+04    0.79795E+01    0.00000E+00   -0.19877E+01    0.16359E-07    0.13319E-04    0.25857E-06
   543    0.27245E+04    0.80981E+01    0.00000E+00   -0.70412E+00    0.16312E-07    0.13282E-04    0.24791E-06
   544    0.27223E+04    0.82222E+01    0.00000E+00    0.56699E+00    0.16264E-07    0.13245E-04    0.23723E-06
   545    0.27198E+04    0.83518E+01    0.00000E+00    0.18249E+01    0.16217E-07    0.13208E-04    0.22653E-06
   546    0.27171E+04    0.84867E+01    0.00000E+00    0.30686E+01    0.16169E-07    0.13173E-04    0.21581E-06
   547    0.27141E+04    0.86270E+01    0.00000E+00    0.42976E+01    0.16123E-07    0.13138E-04    0.20507E-06
   548    0.27110E+04    0.87728E+01    0.00000E+00    0.55109E+01    0.16076E-07    0.13104E-04    0.19431E-06
   549    0.27076E+04    0.89240E+01    0.00000E+00    0.67075E+01    0.16029E-07    0.13071E-04    0.18353E-06
   550    0.27039E+04    0.90807E+01    0.00000E+00    0.78870E+01    0.15983E-07    0.13038E-04    0.17273E-06
   551    0.27001E+04    0.92428E+01    0.00000E+00    0.90485E+01    0.15937E-07    0.13006E-04    0.16192E-06
   552    0.26960E+04    0.94104E+01    0.00000E+00    0.10191E+02    0.15890E-07    0.12975E-04    0.15108E-06
   553    0.26918E+04    0.95818E+01    0.00000E+00    0.11314E+02    0.15845E-07    0.12944E-04    0.14024E-06
   554    0.26873E+04    0.97601E+01    0.00000E+00    0.12418E+02    0.15799E-07    0.12914E-04    0.12939E-06
   555    0.26825E+04    0.99430E+01    0.00000E+00    0.13500E+02    0.15754E-07    0.12885E-04    0.11854E-06
   556    0.26776E+04    0.10131E+02    0.00000E+00    0.14562E+02    0.15708E-07    0.12856E-04    0.10769E-06
   557    0.26724E+04    0.10324E+02    0.00000E+00    0.15601E+02    0.15663E-07    0.12827E-04    0.96844E-07
   558    0.26671E+04    0.10523E+02    0.00000E+00    0.16618E+02    0.15618E-07    0.12799E-04    0.86012E-07
   559    0.26615E+04    0.10726E+02    0.00000E+00    0.17612E+02    0.15573E-07    0.12772E-04    0.75196E-07
   560    0.26558E+04    0.10933E+02    0.00000E+00    0.18582E+02    0.15529E-07    0.12745E-04    0.64401E-07
   561    0.26498E+04    0.11146E+02    0.00000E+00    0.19528E+02    0.15485E-07    0.12719E-04    0.53629E-07
   562    0.26437E+04    0.11363E+02    0.00000E+00    0.20448E+02    0.15440E-07    0.12694E-04    0.42887E-07
   563    0.26374E+04    0.11585E+02    0.00000E+00    0.21346E+02    0.15396E-07    0.12668E-04    0.32178E-07
   564    0.26310E+04    0.11812E+02    0.00000E+00    0.22214E+02    0.15353E-07    0.12644E-04    0.21508E-07
   565    0.26244E+04    0.12043E+02    0.00000E+00    0.23058E+02    0.15309E-07    0.12619E-04    0.10879E-07
   566    0.26176E+04    0.12278E+02    0.00000E+00    0.23874E+02    0.15265E-07    0.12596E-04    0.29762E-09
   567    0.26106E+04    0.12518E+02    0.00000E+00    0.24663E+02    0.15222E-07    0.12572E-04   -0.10233E-07
   568    0.26035E+04    0.12762E+02    0.00000E+00    0.25423E+02    0.15179E-07    0.12550E-04   -0.20707E-07
   569    0.25962E+04    0.13011E+02    0.00000E+00    0.26157E+02    0.15136E-07    0.12527E-04   -0.31122E-07
   570    0.25888E+04    0.13263E+02    0.00000E+00    0.26859E+02    0.15093E-07    0.12505E-04   -0.41472E-07
   571    0.25811E+04    0.13520E+02    0.00000E+00    0.27532E+02    0.15051E-07    0.12484E-04   -0.51753E-07
   572    0.25734E+04    0.13780E+02    0.00000E+00    0.28176E+02    0.15008E-07    0.12463E-04   -0.61960E-07
   573    0.25655E+04    0.14044E+02    0.00000E+00    0.28789E+02    0.14966E-07    0.12442E-04   -0.72090E-07
   574    0.25575E+04    0.14312E+02    0.00000E+00    0.29372E+02    0.14924E-07    0.12422E-04   -0.82137E-07
   575    0.25494E+04    0.14583E+02    0.00000E+00    0.29922E+02    0.14882E-07    0.12402E-04   -0.92097E-07
   576    0.25412E+04    0.14859E+02    0.00000E+00    0.30442E+02    0.14840E-07    0.12382E-04   -0.10197E-06
   577    0.25328E+04    0.15137E+02    0.00000E+00    0.30930E+02    0.14799E-07    0.12363E-04   -0.11174E-06
   578    0.25243E+04    0.15419E+02    0.00000E+00    0.31385E+02    0.14757E-07    0.12344E-04   -0.12141E-06
   579    0.25157E+04    0.15704E+02    0.00000E+00    0.31808E+02    0.14716E-07    0.12326E-04   -0.13098E-06
   580    0.25071E+04    0.15993E+02    0.00000E+00    0.32197E+02    0.14675E-07    0.12308E-04   -0.14044E-06
   581    0.24982E+04    0.16284E+02    0.00000E+00    0.32554E+02    0.14634E-07    0.12290E-04   -0.14979E-06
   582    0.24893E+04    0.16578E+02    0.00000E+00    0.32876E+02    0.14593E-07    0.12272E-04   -0.15902E-06
   583    0.24803E+04    0.16875E+02    0.00000E+00    0.33164E+02    0.14553E-07    0.12255E-04   -0.16812E-06
   584    0.24713E+04    0.17175E+02    0.00000E+00    0.33418E+02    0.14512E-07    0.12238E-04   -0.17710E-06
   585    0.24622E+04    0.17478E+02    0.00000E+00    0.33637E+02    0.14472E-07    0.12221E-04   -0.18595E-06
   586    0.24530E+04    0.17782E+02    0.00000E+00    0.33822E+02    0.14432E-07    0.12205E-04   -0.19466E-06
   587    0.24438E+04    0.18089E+02    0.00000E+00    0.33971E+02    0.14392E-07    0.12188E-04   -0.20324E-06
   588    0.24344E+04    0.18399E+02    0.00000E+00    0.34084E+02    0.14352E-07    0.12173E-04   -0.21166E-06
   589    0.24250E+04    0.18710E+02    0.00000E+00    0.34163E+02    0.14313E-07    0.12157E-04   -0.21994E-06
   590    0.24156E+04    0.19023E+02    0.00000E+00    0.34206E+02    0.14273E-07    0.12141E-04   -0.22807E-06
   591    0.24061E+04    0.19340E+02    0.00000E+00    0.34212E+02    0.14234E-07    0.12126E-04   -0.23604E-06
   592    0.23966E+04    0.19656E+02    0.00000E+00    0.34182E+02    0.14195E-07    0.12111E-04   -0.24384E-06
   593    0.23871E+04    0.19976E+02    0.00000E+00    0.34117E+02    0.14156E-07    0.12096E-04   -0.25148E-06
   594    0.23774E+04    0.20296E+02    0.00000E+00    0.34014E+02    0.14117E-07    0.12081E-04   -0.25895E-06
   595    0.23677E+04    0.20617E+02    0.00000E+00    0.33875E+02    0.14078E-07    0.12067E-04   -0.26624E-06
   596    0.23581E+04    0.20941E+02    0.00000E+00    0.33700E+02    0.14040E-07    0.12052E-04   -0.27336E-06
   597    0.23485E+04    0.21264E+02    0.00000E+00    0.33488E+02    0.14001E-07    0.12038E-04   -0.28028E-06
   598    0.23391E+04    0.21589E+02    0.00000E+00    0.33239E+02    0.13963E-07    0.12024E-04   -0.28702E-06
   599    0.23295E+04    0.21915E+02    0.00000E+00    0.32954E+02    0.13925E-07    0.12010E-04   -0.29357E-06
   600    0.23198E+04    0.22242E+02    0.00000E+00    0.32631E+02    0.13887E-07    0.11996E-04   -0.29992E-06
   601    0.23102E+04    0.22569E+02    0.00000E+00    0.32272E+02    0.13850E-07    0.11982E-04   -0.30606E-06
   602    0.23006E+04    0.22896E+02    0.00000E+00    0.31875E+02    0.13812E-07    0.11968E-04   -0.31202E-06
   603    0.22910E+04    0.23225E+02    0.00000E+00    0.31443E+02    0.13774E-07    0.11955E-04   -0.31781E-06
   604    0.22815E+04    0.23553E+02    0.00000E+00    0.30974E+02    0.13737E-07    0.11941E-04   -0.32342E-06
   605    0.22720E+04    0.23881E+02    0.00000E+00    0.30468E+02    0.13700E-07    0.11928E-04   -0.32889E-06
   606    0.22626E+04    0.24209E+02    0.00000E+00    0.29927E+02    0.13663E-07    0.11916E-04   -0.33422E-06
   607    0.22530E+04    0.24537E+02    0.00000E+00    0.29349E+02    0.13626E-07    0.11903E-04   -0.33943E-06
   608    0.22436E+04    0.24865E+02    0.00000E+00    0.28735E+02    0.13590E-07    0.11891E-04   -0.34452E-06
   609    0.22344E+04    0.25192E+02    0.00000E+00    0.28085E+02    0.13553E-07    0.11880E-04   -0.34951E-06
   610    0.22251E+04    0.25518E+02    0.00000E+00    0.27400E+02    0.13517E-07    0.11868E-04   -0.35441E-06
   611    0.22158E+04    0.25844E+02    0.00000E+00    0.26680E+02    0.13480E-07    0.11858E-04   -0.35925E-06
   612    0.22067E+04    0.26171E+02    0.00000E+00    0.25925E+02    0.13444E-07    0.11847E-04   -0.36402E-06
   613    0.21976E+04    0.26493E+02    0.00000E+00    0.25135E+02    0.13408E-07    0.11838E-04   -0.36874E-06
   614    0.21886E+04    0.26816E+02    0.00000E+00    0.24310E+02    0.13372E-07    0.11829E-04   -0.37342E-06
   615    0.21796E+04    0.27137E+02    0.00000E+00    0.23451E+02    0.13337E-07    0.11820E-04   -0.37808E-06
   616    0.21708E+04    0.27458E+02    0.00000E+00    0.22559E+02    0.13301E-07    0.11813E-04   -0.38274E-06
   617    0.21621E+04    0.27778E+02    0.00000E+00    0.21633E+02    0.13266E-07    0.11805E-04   -0.38739E-06
   618    0.21534E+04    0.28096E+02    0.00000E+00    0.20673E+02    0.13230E-07    0.11799E-04   -0.39206E-06
   619    0.21448E+04    0.28413E+02    0.00000E+00    0.19682E+02    0.13195E-07    0.11794E-04   -0.39676E-06
   620    0.21364E+04    0.28727E+02    0.00000E+00    0.18658E+02    0.13160E-07    0.11789E-04   -0.40150E-06
   621    0.21280E+04    0.29040E+02    0.00000E+00    0.17602E+02    0.13125E-07    0.11785E-04   -0.40630E-06
   622    0.21197E+04    0.29351E+02    0.00000E+00    0.16514E+02    0.13091E-07    0.11782E-04   -0.41116E-06
   623    0.21117E+04    0.29658E+02    0.00000E+00    0.15396E+02    0.13056E-07    0.11780E-04   -0.41610E-06
   624    0.21036E+04    0.29963E+02    0.00000E+00    0.14246E+02    0.13022E-07    0.11779E-04   -0.42113E-06
   625    0.20957E+04    0.30266E+02    0.00000E+00    0.13066E+02    0.12987E-07    0.11779E-04   -0.42627E-06
   626    0.20879E+04    0.30567E+02    0.00000E+00    0.11856E+02    0.12953E-07    0.11780E-04   -0.43153E-06
   627    0.20803E+04    0.30865E+02    0.00000E+00    0.10617E+02    0.12919E-07    0.11782E-04   -0.43692E-06
   628    0.20729E+04    0.31160E+02    0.00000E+00    0.93488E+01    0.12885E-07    0.11785E-04   -0.44245E-06
   629    0.20656E+04    0.31451E+02    0.00000E+00    0.80522E+01    0.12851E-07    0.11789E-04   -0.44813E-06
   630    0.20583E+04    0.31740E+02    0.00000E+00    0.67266E+01    0.12818E-07    0.11795E-04   -0.45399E-06
   631    0.20512E+04    0.32025E+02    0.00000E+00    0.53751E+01    0.12784E-07    0.11802E-04   -0.46003E-06
   632    0.20443E+04    0.32307E+02    0.00000E+00    0.39957E+01    0.12751E-07    0.11810E-04   -0.46626E-06
   633    0.20375E+04    0.32587E+02    0.00000E+00    0.25906E+01    0.12717E-07    0.11819E-04   -0.47270E-06
   634    0.20310E+04    0.32861E+02    0.00000E+00    0.11599E+01    0.12684E-07    0.11830E-04   -0.47937E-06
   635    0.20246E+04    0.33132E+02    0.00000E+00   -0.29578E+00    0.12651E-07    0.11842E-04   -0.48626E-06
   636    0.20182E+04    0.33401E+02    0.00000E+00   -0.17757E+01    0.12618E-07    0.11855E-04   -0.49340E-06
   637    0.20121E+04    0.33664E+02    0.00000E+00   -0.32804E+01    0.12586E-07    0.11870E-04   -0.50080E-06
   638    0.20062E+04    0.33924E+02    0.00000E+00   -0.48076E+01    0.12553E-07    0.11887E-04   -0.50847E-06
   639    0.20005E+04    0.34179E+02    0.00000E+00   -0.63580E+01    0.12520E-07    0.11905E-04   -0.51643E-06
   640    0.19949E+04    0.34431E+02    0.00000E+00   -0.79301E+01    0.12488E-07    0.11924E-04   -0.52468E-06
   641    0.19895E+04    0.34678E+02    0.00000E+00   -0.95237E+01    0.12456E-07    0.11945E-04   -0.53325E-06
   642    0.19843E+04    0.34920E+02    0.00000E+00   -0.11138E+02    0.12424E-07    0.11968E-04   -0.54213E-06
   643    0.19792E+04    0.35159E+02    0.00000E+00   -0.12772E+02    0.12392E-07    0.11993E-04   -0.55136E-06
   644    0.19745E+04    0.35391E+02    0.00000E+00   -0.14426E+02    0.12360E-07    0.12019E-04   -0.56093E-06
   645    0.19698E+04    0.35618E+02    0.00000E+00   -0.16098E+02    0.12328E-07    0.12047E-04   -0.57086E-06
   646    0.19653E+04    0.35842E+02    0.00000E+00   -0.17788E+02    0.12296E-07    0.12077E-04   -0.58117E-06
   647    0.19612E+04    0.36060E+02    0.00000E+00   -0.19496E+02    0.12265E-07    0.12108E-04   -0.59186E-06
   648    0.19571E+04    0.36273E+02    0.00000E+00   -0.21220E+02    0.12233E-07    0.12142E-04   -0.60295E-06
   649    0.19533E+04    0.36480E+02    0.00000E+00   -0.22961E+02    0.12202E-07    0.12177E-04   -0.61446E-06
   650    0.19497E+04    0.36682E+02    0.00000E+00   -0.24716E+02    0.12171E-07    0.12214E-04   -0.62639E-06
   651    0.19463E+04    0.36880E+02    0.00000E+00   -0.26485E+02    0.12140E-07    0.12254E-04   -0.63875E-06
   652    0.19430E+04    0.37072E+02    0.00000E+00   -0.28269E+02    0.12109E-07    0.12295E-04   -0.65153E-06
   653    0.19401E+04    0.37256E+02    0.00000E+00   -0.30064E+02    0.12078E-07    0.12338E-04   -0.66470E-06
   654    0.19373E+04    0.37437E+02    0.00000E+00   -0.31871E+02    0.12047E-07    0.12383E-04   -0.67824E-06
   655    0.19347E+04    0.37612E+02    0.00000E+00   -0.33690E+02    0.12017E-07    0.12429E-04   -0.69213E-06
   656    0.19324E+04    0.37780E+02    0.00000E+00   -0.35520E+02    0.11986E-07    0.12477E-04   -0.70634E-06
   657    0.19303E+04    0.37943E+02    0.00000E+00   -0.37358E+02    0.11956E-07    0.12527E-04   -0.72085E-06
   658    0.19283E+04    0.38101E+02    0.00000E+00   -0.39207E+02    0.11925E-07    0.12578E-04   -0.73563E-06
   659    0.19266E+04    0.38252E+02    0.00000E+00   -0.41063E+02    0.11895E-07    0.12631E-04   -0.75068E-06
   660    0.19252E+04    0.38397E+02    0.00000E+00   -0.42926E+02    0.11865E-07    0.12685E-04   -0.76595E-06
   661    0.19239E+04    0.38535E+02    0.00000E+00   -0.44794E+02    0.11835E-07    0.12740E-04   -0.78143E-06
   662    0.19229E+04    0.38669E+02    0.00000E+00   -0.46670E+02    0.11805E-07    0.12796E-04   -0.79710E-06
   663    0.19221E+04    0.38796E+02    0.00000E+00   -0.48551E+02    0.11776E-07    0.12853E-04   -0.81293E-06
   664    0.19215E+04    0.38916E+02    0.00000E+00   -0.50436E+02    0.11746E-07    0.12912E-04   -0.82890E-06
   665    0.19211E+04    0.39030E+02    0.00000E+00   -0.52324E+02    0.11717E-07    0.12971E-04   -0.84499E-06
   666    0.19209E+04    0.39138E+02    0.00000E+00   -0.54214E+02    0.11687E-07    0.13031E-04   -0.86117E-06
   667    0.19210E+04    0.39240E+02    0.00000E+00   -0.56106E+02    0.11658E-07    0.13092E-04   -0.87743E-06
   668    0.19212E+04    0.39335E+02    0.00000E+00   -0.57999E+02    0.11629E-07    0.13154E-04   -0.89373E-06
   669    0.19217E+04    0.39424E+02    0.00000E+00   -0.59892E+02    0.11600E-07    0.13217E-04   -0.91005E-06
   670    0.19224E+04    0.39507E+02    0.00000E+00   -0.61784E+02    0.11571E-07    0.13280E-04   -0.92638E-06
   671    0.19234E+04    0.39584E+02    0.00000E+00   -0.63674E+02    0.11542E-07    0.13343E-04   -0.94269E-06
   672    0.19245E+04    0.39653E+02    0.00000E+00   -0.65563E+02    0.11513E-07    0.13407E-04   -0.95895E-06
   673    0.19259E+04    0.39717E+02    0.00000E+00   -0.67447E+02    0.11484E-07    0.13471E-04   -0.97515E-06
   674    0.19274E+04    0.39774E+02    0.00000E+00   -0.69328E+02    0.11456E-07    0.13536E-04   -0.99126E-06
   675    0.19292E+04    0.39825E+02    0.00000E+00   -0.71204E+02    0.11427E-07    0.13600E-04   -0.10073E-05
   676    0.19312E+04    0.39868E+02    0.00000E+00   -0.73073E+02    0.11399E-07    0.13665E-04   -0.10231E-05
   677    0.19334E+04    0.39906E+02    0.00000E+00   -0.74935E+02    0.11371E-07    0.13730E-04   -0.10388E-05
   678    0.19359E+04    0.39936E+02    0.00000E+00   -0.76791E+02    0.11343E-07    0.13795E-04   -0.10543E-05
   679    0.19385E+04    0.39960E+02    0.00000E+00   -0.78638E+02    0.11315E-07    0.13860E-04   -0.10697E-05
   680    0.19414E+04    0.39978E+02    0.00000E+00   -0.80476E+02    0.11287E-07    0.13925E-04   -0.10847E-05
   681    0.19445E+04    0.39989E+02    0.00000E+00   -0.82304E+02    0.11259E-07    0.13989E-04   -0.10996E-05
   682    0.19478E+04    0.39992E+02    0.00000E+00   -0.84121E+02    0.11231E-07    0.14053E-04   -0.11141E-05
   683    0.19514E+04    0.39991E+02    0.00000E+00   -0.85928E+02    0.11204E-07    0.14117E-04   -0.11284E-05
   684    0.19550E+04    0.39981E+02    0.00000E+00   -0.87723E+02    0.11176E-07    0.14180E-04   -0.11424E-05
   685    0.19589E+04    0.39966E+02    0.00000E+00   -0.89504E+02    0.11149E-07    0.14243E-04   -0.11560E-05
   686    0.19629E+04    0.39943E+02    0.00000E+00   -0.91264E+02    0.11122E-07    0.14305E-04   -0.11692E-05
   687    0.19673E+04    0.39915E+02    0.00000E+00   -0.93012E+02    0.11094E-07    0.14367E-04   -0.11821E-05
   688    0.19717E+04    0.39878E+02    0.00000E+00   -0.94748E+02    0.11067E-07    0.14427E-04   -0.11945E-05
   689    0.19764E+04    0.39836E+02    0.00000E+00   -0.96463E+02    0.11040E-07    0.14487E-04   -0.12065E-05
   690    0.19813E+04    0.39788E+02    0.00000E+00   -0.98164E+02    0.11013E-07    0.14546E-04   -0.12181E-05
   691    0.19863E+04    0.39732E+02    0.00000E+00   -0.99845E+02    0.10987E-07    0.14604E-04   -0.12292E-05
   692    0.19916E+04    0.39670E+02    0.00000E+00   -0.10150E+03    0.10960E-07    0.14661E-04   -0.12397E-05
   693    0.19970E+04    0.39602E+02    0.00000E+00   -0.10315E+03    0.10933E-07    0.14717E-04   -0.12498E-05
   694    0.20026E+04    0.39527E+02    0.00000E+00   -0.10477E+03    0.10907E-07    0.14772E-04   -0.12593E-05
   695    0.20084E+04    0.39447E+02    0.00000E+00   -0.10636E+03    0.10880E-07    0.14825E-04   -0.12682E-05
