#    L    TT             EE             BB             TE             PP             TP             EP          
     2    0.10632E+04    0.49965E-01    0.00000E+00    0.33460E+01    0.53020E-07    0.32126E-02   -0.15679E-04
     3    0.10062E+04    0.83906E-01    0.00000E+00    0.42143E+01    0.64603E-07    0.32275E-02   -0.19479E-04
     4    0.94925E+03    0.97203E-01    0.00000E+00    0.43771E+01    0.74588E-07    0.31682E-02   -0.19982E-04
     5    0.90445E+03    0.89131E-01    0.00000E+00    0.41054E+01    0.83278E-07    0.30774E-02   -0.18028E-04
     6    0.87185E+03    0.68312E-01    0.00000E+00    0.36174E+01    0.90872E-07    0.29731E-02   -0.14427E-04
     7    0.84943E+03    0.45146E-01    0.00000E+00    0.30572E+01    0.97566E-07    0.28639E-02   -0.99960E-05
     8    0.83469E+03    0.26771E-01    0.00000E+00    0.25106E+01    0.10350E-06    0.27549E-02   -0.54789E-05
     9    0.82615E+03    0.15600E-01    0.00000E+00    0.20300E+01    0.10880E-06    0.26486E-02   -0.14813E-05
    10    0.82243E+03    0.10489E-01    0.00000E+00    0.16447E+01    0.11353E-06    0.25466E-02    0.15800E-05
    11    0.82237E+03    0.88206E-02    0.00000E+00    0.13654E+01    0.11779E-06    0.24511E-02    0.35062E-05
    12    0.82561E+03    0.83139E-02    0.00000E+00    0.11899E+01    0.12160E-06    0.23619E-02    0.42826E-05
    13    0.83083E+03    0.77042E-02    0.00000E+00    0.11041E+01    0.12502E-06    0.22789E-02    0.40907E-05
    14    0.83765E+03    0.68582E-02    0.00000E+00    0.10889E+01    0.12809E-06    0.22020E-02    0.31647E-05
    15    0.84593E+03    0.60666E-02    0.00000E+00    0.11233E+01    0.13087E-06    0.21301E-02    0.18174E-05
    16    0.85551E+03    0.56255E-02    0.00000E+00    0.11872E+01    0.13336E-06    0.20623E-02    0.35852E-06
    17    0.86621E+03    0.56502E-02    0.00000E+00    0.12634E+01    0.13561E-06    0.19985E-02   -0.97180E-06
    18    0.87720E+03    0.59903E-02    0.00000E+00    0.13391E+01    0.13763E-06    0.19383E-02   -0.19807E-05
    19    0.88975E+03    0.64637E-02    0.00000E+00    0.14094E+01    0.13944E-06    0.18809E-02   -0.25887E-05
    20    0.90259E+03    0.69683E-02    0.00000E+00    0.14695E+01    0.14106E-06    0.18256E-02   -0.27688E-05
    21    0.91591E+03    0.74863E-02    0.00000E+00    0.15203E+01    0.14250E-06    0.17725E-02   -0.25917E-05
    22    0.92970E+03    0.81131E-02    0.00000E+00    0.15634E+01    0.14379E-06    0.17216E-02   -0.21572E-05
    23    0.94378E+03    0.89537E-02    0.00000E+00    0.16019E+01    0.14493E-06    0.16730E-02   -0.15888E-05
    24    0.95823E+03    0.10064E-01    0.00000E+00    0.16391E+01    0.14593E-06    0.16265E-02   -0.10097E-05
    25    0.97308E+03    0.11463E-01    0.00000E+00    0.16779E+01    0.14681E-06    0.15822E-02   -0.52139E-06
    26    0.98816E+03    0.13122E-01    0.00000E+00    0.17217E+01    0.14757E-06    0.15400E-02   -0.20249E-06
    27    0.10036E+04    0.15004E-01    0.00000E+00    0.17682E+01    0.14823E-06    0.14999E-02   -0.64491E-07
    28    0.10192E+04    0.17098E-01    0.00000E+00    0.18152E+01    0.14878E-06    0.14618E-02   -0.96413E-07
    29    0.10351E+04    0.19392E-01    0.00000E+00    0.18619E+01    0.14925E-06    0.14254E-02   -0.26413E-06
    30    0.10512E+04    0.21887E-01    0.00000E+00    0.19060E+01    0.14963E-06    0.13906E-02   -0.52511E-06
    31    0.10674E+04    0.24584E-01    0.00000E+00    0.19444E+01    0.14992E-06    0.13574E-02   -0.82561E-06
    32    0.10839E+04    0.27477E-01    0.00000E+00    0.19740E+01    0.15015E-06    0.13257E-02   -0.11095E-05
    33    0.11007E+04    0.30558E-01    0.00000E+00    0.19929E+01    0.15031E-06    0.12952E-02   -0.13215E-05
    34    0.11176E+04    0.33833E-01    0.00000E+00    0.20001E+01    0.15040E-06    0.12656E-02   -0.14196E-05
    35    0.11347E+04    0.37311E-01    0.00000E+00    0.19949E+01    0.15043E-06    0.12368E-02   -0.14134E-05
    36    0.11521E+04    0.41012E-01    0.00000E+00    0.19758E+01    0.15041E-06    0.12092E-02   -0.13253E-05
    37    0.11696E+04    0.44956E-01    0.00000E+00    0.19449E+01    0.15034E-06    0.11825E-02   -0.11773E-05
    38    0.11872E+04    0.49166E-01    0.00000E+00    0.19057E+01    0.15021E-06    0.11567E-02   -0.99207E-06
    39    0.12052E+04    0.53643E-01    0.00000E+00    0.18576E+01    0.15005E-06    0.11317E-02   -0.79423E-06
    40    0.12232E+04    0.58391E-01    0.00000E+00    0.17985E+01    0.14983E-06    0.11078E-02   -0.60906E-06
    41    0.12415E+04    0.63417E-01    0.00000E+00    0.17267E+01    0.14958E-06    0.10850E-02   -0.45774E-06
    42    0.12598E+04    0.68733E-01    0.00000E+00    0.16424E+01    0.14930E-06    0.10632E-02   -0.34552E-06
    43    0.12782E+04    0.74348E-01    0.00000E+00    0.15462E+01    0.14898E-06    0.10422E-02   -0.27369E-06
    44    0.12967E+04    0.80258E-01    0.00000E+00    0.14397E+01    0.14862E-06    0.10219E-02   -0.24353E-06
    45    0.13156E+04    0.86469E-01    0.00000E+00    0.13244E+01    0.14824E-06    0.10022E-02   -0.25633E-06
    46    0.13348E+04    0.92988E-01    0.00000E+00    0.11994E+01    0.14783E-06    0.98288E-03   -0.31047E-06
    47    0.13541E+04    0.99803E-01    0.00000E+00    0.10634E+01    0.14740E-06    0.96400E-03   -0.39261E-06
    48    0.13735E+04    0.10691E+00    0.00000E+00    0.91786E+00    0.14693E-06    0.94558E-03   -0.48657E-06
    49    0.13930E+04    0.11427E+00    0.00000E+00    0.76339E+00    0.14645E-06    0.92768E-03   -0.57617E-06
    50    0.14129E+04    0.12186E+00    0.00000E+00    0.59397E+00    0.14595E-06    0.91033E-03   -0.64529E-06
    51    0.14329E+04    0.12963E+00    0.00000E+00    0.40323E+00    0.14542E-06    0.89356E-03   -0.68174E-06
    52    0.14533E+04    0.13768E+00    0.00000E+00    0.18916E+00    0.14488E-06    0.87736E-03   -0.68879E-06
    53    0.14736E+04    0.14617E+00    0.00000E+00   -0.47334E-01    0.14432E-06    0.86169E-03   -0.67362E-06
    54    0.14939E+04    0.15510E+00    0.00000E+00   -0.29735E+00    0.14375E-06    0.84654E-03   -0.64335E-06
    55    0.15143E+04    0.16448E+00    0.00000E+00   -0.55189E+00    0.14316E-06    0.83187E-03   -0.60510E-06
    56    0.15351E+04    0.17415E+00    0.00000E+00   -0.80948E+00    0.14256E-06    0.81766E-03   -0.56593E-06
    57    0.15562E+04    0.18400E+00    0.00000E+00   -0.10725E+01    0.14195E-06    0.80386E-03   -0.53259E-06
    58    0.15776E+04    0.19402E+00    0.00000E+00   -0.13457E+01    0.14132E-06    0.79042E-03   -0.51178E-06
    59    0.15992E+04    0.20424E+00    0.00000E+00   -0.16336E+01    0.14068E-06    0.77728E-03   -0.51018E-06
    60    0.16209E+04    0.21468E+00    0.00000E+00   -0.19394E+01    0.14004E-06    0.76440E-03   -0.53447E-06
    61    0.16431E+04    0.22544E+00    0.00000E+00   -0.22651E+01    0.13938E-06    0.75174E-03   -0.58795E-06
    62    0.16651E+04    0.23652E+00    0.00000E+00   -0.26096E+01    0.13872E-06    0.73935E-03   -0.66053E-06
    63    0.16873E+04    0.24790E+00    0.00000E+00   -0.29708E+01    0.13805E-06    0.72727E-03   -0.73878E-06
    64    0.17098E+04    0.25961E+00    0.00000E+00   -0.33469E+01    0.13737E-06    0.71557E-03   -0.80929E-06
    65    0.17324E+04    0.27166E+00    0.00000E+00   -0.37354E+01    0.13668E-06    0.70429E-03   -0.85866E-06
    66    0.17554E+04    0.28399E+00    0.00000E+00   -0.41323E+01    0.13600E-06    0.69347E-03   -0.87718E-06
    67    0.17785E+04    0.29658E+00    0.00000E+00   -0.45361E+01    0.13530E-06    0.68306E-03   -0.86968E-06
    68    0.18021E+04    0.30945E+00    0.00000E+00   -0.49475E+01    0.13460E-06    0.67298E-03   -0.84464E-06
    69    0.18259E+04    0.32253E+00    0.00000E+00   -0.53670E+01    0.13390E-06    0.66316E-03   -0.81051E-06
    70    0.18500E+04    0.33582E+00    0.00000E+00   -0.57985E+01    0.13320E-06    0.65352E-03   -0.77575E-06
    71    0.18743E+04    0.34929E+00    0.00000E+00   -0.62461E+01    0.13249E-06    0.64399E-03   -0.74770E-06
    72    0.18988E+04    0.36295E+00    0.00000E+00   -0.67109E+01    0.13178E-06    0.63460E-03   -0.72926E-06
    73    0.19235E+04    0.37679E+00    0.00000E+00   -0.71924E+01    0.13107E-06    0.62534E-03   -0.72225E-06
    74    0.19482E+04    0.39082E+00    0.00000E+00   -0.76889E+01    0.13035E-06    0.61623E-03   -0.72847E-06
    75    0.19732E+04    0.40509E+00    0.00000E+00   -0.81979E+01    0.12964E-06    0.60730E-03   -0.74973E-06
    76    0.19984E+04    0.41962E+00    0.00000E+00   -0.87179E+01    0.12892E-06    0.59855E-03   -0.78612E-06
    77    0.20238E+04    0.43437E+00    0.00000E+00   -0.92480E+01    0.12820E-06    0.59000E-03   -0.83096E-06
    78    0.20496E+04    0.44934E+00    0.00000E+00   -0.97892E+01    0.12748E-06    0.58167E-03   -0.87582E-06
    79    0.20755E+04    0.46443E+00    0.00000E+00   -0.10337E+02    0.12677E-06    0.57358E-03   -0.91231E-06
    80    0.21018E+04    0.47961E+00    0.00000E+00   -0.10892E+02    0.12605E-06    0.56574E-03   -0.93206E-06
    81    0.21284E+04    0.49479E+00    0.00000E+00   -0.11455E+02    0.12533E-06    0.55816E-03   -0.92940E-06
    82    0.21553E+04    0.51003E+00    0.00000E+00   -0.12025E+02    0.12461E-06    0.55081E-03   -0.90958E-06
    83    0.21824E+04    0.52533E+00    0.00000E+00   -0.12604E+02    0.12390E-06    0.54366E-03   -0.88055E-06
    84    0.22098E+04    0.54072E+00    0.00000E+00   -0.13190E+02    0.12319E-06    0.53668E-03   -0.85027E-06
    85    0.22374E+04    0.55621E+00    0.00000E+00   -0.13787E+02    0.12247E-06    0.52982E-03   -0.82668E-06
    86    0.22651E+04    0.57184E+00    0.00000E+00   -0.14393E+02    0.12176E-06    0.52306E-03   -0.81584E-06
    87    0.22933E+04    0.58756E+00    0.00000E+00   -0.15009E+02    0.12105E-06    0.51640E-03   -0.81628E-06
    88    0.23214E+04    0.60337E+00    0.00000E+00   -0.15632E+02    0.12035E-06    0.50985E-03   -0.82468E-06
    89    0.23499E+04    0.61924E+00    0.00000E+00   -0.16264E+02    0.11964E-06    0.50341E-03   -0.83767E-06
    90    0.23787E+04    0.63511E+00    0.00000E+00   -0.16901E+02    0.11894E-06    0.49708E-03   -0.85194E-06
    91    0.24076E+04    0.65096E+00    0.00000E+00   -0.17544E+02    0.11824E-06    0.49088E-03   -0.86471E-06
    92    0.24368E+04    0.66676E+00    0.00000E+00   -0.18190E+02    0.11754E-06    0.48479E-03   -0.87556E-06
    93    0.24663E+04    0.68252E+00    0.00000E+00   -0.18841E+02    0.11685E-06    0.47882E-03   -0.88462E-06
    94    0.24959E+04    0.69819E+00    0.00000E+00   -0.19494E+02    0.11616E-06    0.47296E-03   -0.89202E-06
    95    0.25258E+04    0.71377E+00    0.00000E+00   -0.20151E+02    0.11547E-06    0.46721E-03   -0.89792E-06
    96    0.25557E+04    0.72926E+00    0.00000E+00   -0.20811E+02    0.11479E-06    0.46158E-03   -0.90244E-06
    97    0.25861E+04    0.74463E+00    0.00000E+00   -0.21474E+02    0.11410E-06    0.45605E-03   -0.90572E-06
    98    0.26167E+04    0.75989E+00    0.00000E+00   -0.22136E+02    0.11342E-06    0.45062E-03   -0.90790E-06
    99    0.26473E+04    0.77498E+00    0.00000E+00   -0.22802E+02    0.11275E-06    0.44530E-03   -0.90912E-06
   100    0.26783E+04    0.78992E+00    0.00000E+00   -0.23466E+02    0.11207E-06    0.44007E-03   -0.90951E-06
   101    0.27094E+04    0.80476E+00    0.00000E+00   -0.24131E+02    0.11140E-06    0.43495E-03   -0.90922E-06
   102    0.27411E+04    0.81936E+00    0.00000E+00   -0.24797E+02    0.11074E-06    0.42991E-03   -0.90837E-06
   103    0.27727E+04    0.83379E+00    0.00000E+00   -0.25462E+02    0.11007E-06    0.42497E-03   -0.90712E-06
   104    0.28045E+04    0.84804E+00    0.00000E+00   -0.26125E+02    0.10942E-06    0.42012E-03   -0.90559E-06
   105    0.28365E+04    0.86206E+00    0.00000E+00   -0.26786E+02    0.10876E-06    0.41535E-03   -0.90392E-06
   106    0.28687E+04    0.87590E+00    0.00000E+00   -0.27446E+02    0.10811E-06    0.41067E-03   -0.90224E-06
   107    0.29008E+04    0.88942E+00    0.00000E+00   -0.28103E+02    0.10746E-06    0.40607E-03   -0.90071E-06
   108    0.29333E+04    0.90271E+00    0.00000E+00   -0.28757E+02    0.10682E-06    0.40155E-03   -0.89945E-06
   109    0.29660E+04    0.91567E+00    0.00000E+00   -0.29407E+02    0.10618E-06    0.39711E-03   -0.89859E-06
   110    0.29987E+04    0.92832E+00    0.00000E+00   -0.30051E+02    0.10554E-06    0.39274E-03   -0.89829E-06
   111    0.30316E+04    0.94073E+00    0.00000E+00   -0.30692E+02    0.10491E-06    0.38845E-03   -0.89862E-06
   112    0.30647E+04    0.95283E+00    0.00000E+00   -0.31328E+02    0.10428E-06    0.38422E-03   -0.89954E-06
   113    0.30980E+04    0.96460E+00    0.00000E+00   -0.31958E+02    0.10366E-06    0.38007E-03   -0.90095E-06
   114    0.31313E+04    0.97598E+00    0.00000E+00   -0.32581E+02    0.10304E-06    0.37599E-03   -0.90275E-06
   115    0.31649E+04    0.98712E+00    0.00000E+00   -0.33197E+02    0.10242E-06    0.37197E-03   -0.90485E-06
   116    0.31985E+04    0.99780E+00    0.00000E+00   -0.33805E+02    0.10181E-06    0.36802E-03   -0.90714E-06
   117    0.32324E+04    0.10081E+01    0.00000E+00   -0.34404E+02    0.10120E-06    0.36413E-03   -0.90953E-06
   118    0.32664E+04    0.10181E+01    0.00000E+00   -0.34995E+02    0.10060E-06    0.36031E-03   -0.91193E-06
   119    0.33004E+04    0.10277E+01    0.00000E+00   -0.35576E+02    0.10000E-06    0.35655E-03   -0.91423E-06
   120    0.33346E+04    0.10368E+01    0.00000E+00   -0.36147E+02    0.99409E-07    0.35285E-03   -0.91634E-06
   121    0.33688E+04    0.10457E+01    0.00000E+00   -0.36707E+02    0.98819E-07    0.34921E-03   -0.91816E-06
   122    0.34031E+04    0.10540E+01    0.00000E+00   -0.37257E+02    0.98233E-07    0.34562E-03   -0.91959E-06
   123    0.34374E+04    0.10618E+01    0.00000E+00   -0.37795E+02    0.97651E-07    0.34210E-03   -0.92055E-06
   124    0.34718E+04    0.10693E+01    0.00000E+00   -0.38318E+02    0.97073E-07    0.33863E-03   -0.92092E-06
   125    0.35063E+04    0.10762E+01    0.00000E+00   -0.38830E+02    0.96500E-07    0.33521E-03   -0.92062E-06
   126    0.35408E+04    0.10828E+01    0.00000E+00   -0.39329E+02    0.95930E-07    0.33185E-03   -0.91955E-06
   127    0.35753E+04    0.10888E+01    0.00000E+00   -0.39814E+02    0.95365E-07    0.32854E-03   -0.91761E-06
   128    0.36098E+04    0.10944E+01    0.00000E+00   -0.40285E+02    0.94804E-07    0.32528E-03   -0.91471E-06
   129    0.36444E+04    0.10995E+01    0.00000E+00   -0.40741E+02    0.94246E-07    0.32207E-03   -0.91074E-06
   130    0.36790E+04    0.11040E+01    0.00000E+00   -0.41180E+02    0.93694E-07    0.31891E-03   -0.90562E-06
   131    0.37136E+04    0.11081E+01    0.00000E+00   -0.41605E+02    0.93145E-07    0.31579E-03   -0.89927E-06
   132    0.37482E+04    0.11117E+01    0.00000E+00   -0.42012E+02    0.92600E-07    0.31272E-03   -0.89179E-06
   133    0.37828E+04    0.11148E+01    0.00000E+00   -0.42404E+02    0.92059E-07    0.30970E-03   -0.88329E-06
   134    0.38174E+04    0.11174E+01    0.00000E+00   -0.42776E+02    0.91523E-07    0.30672E-03   -0.87388E-06
   135    0.38520E+04    0.11195E+01    0.00000E+00   -0.43132E+02    0.90990E-07    0.30378E-03   -0.86370E-06
   136    0.38865E+04    0.11210E+01    0.00000E+00   -0.43467E+02    0.90462E-07    0.30088E-03   -0.85284E-06
   137    0.39209E+04    0.11221E+01    0.00000E+00   -0.43783E+02    0.89938E-07    0.29802E-03   -0.84144E-06
   138    0.39553E+04    0.11226E+01    0.00000E+00   -0.44080E+02    0.89417E-07    0.29520E-03   -0.82960E-06
   139    0.39894E+04    0.11227E+01    0.00000E+00   -0.44356E+02    0.88901E-07    0.29242E-03   -0.81745E-06
   140    0.40236E+04    0.11222E+01    0.00000E+00   -0.44613E+02    0.88388E-07    0.28968E-03   -0.80510E-06
   141    0.40576E+04    0.11212E+01    0.00000E+00   -0.44847E+02    0.87880E-07    0.28698E-03   -0.79267E-06
   142    0.40916E+04    0.11197E+01    0.00000E+00   -0.45061E+02    0.87375E-07    0.28431E-03   -0.78027E-06
   143    0.41255E+04    0.11177E+01    0.00000E+00   -0.45253E+02    0.86875E-07    0.28167E-03   -0.76804E-06
   144    0.41592E+04    0.11152E+01    0.00000E+00   -0.45423E+02    0.86378E-07    0.27907E-03   -0.75607E-06
   145    0.41927E+04    0.11123E+01    0.00000E+00   -0.45571E+02    0.85885E-07    0.27650E-03   -0.74449E-06
   146    0.42263E+04    0.11088E+01    0.00000E+00   -0.45695E+02    0.85396E-07    0.27396E-03   -0.73342E-06
   147    0.42595E+04    0.11049E+01    0.00000E+00   -0.45796E+02    0.84910E-07    0.27144E-03   -0.72297E-06
   148    0.42926E+04    0.11005E+01    0.00000E+00   -0.45874E+02    0.84429E-07    0.26896E-03   -0.71326E-06
   149    0.43256E+04    0.10956E+01    0.00000E+00   -0.45928E+02    0.83951E-07    0.26651E-03   -0.70441E-06
   150    0.43583E+04    0.10903E+01    0.00000E+00   -0.45955E+02    0.83477E-07    0.26408E-03   -0.69653E-06
   151    0.43908E+04    0.10846E+01    0.00000E+00   -0.45960E+02    0.83007E-07    0.26168E-03   -0.68971E-06
   152    0.44230E+04    0.10783E+01    0.00000E+00   -0.45939E+02    0.82541E-07    0.25931E-03   -0.68391E-06
   153    0.44551E+04    0.10717E+01    0.00000E+00   -0.45891E+02    0.82078E-07    0.25696E-03   -0.67904E-06
   154    0.44869E+04    0.10647E+01    0.00000E+00   -0.45818E+02    0.81619E-07    0.25464E-03   -0.67504E-06
   155    0.45185E+04    0.10573E+01    0.00000E+00   -0.45720E+02    0.81164E-07    0.25234E-03   -0.67182E-06
   156    0.45497E+04    0.10495E+01    0.00000E+00   -0.45596E+02    0.80712E-07    0.25007E-03   -0.66931E-06
   157    0.45808E+04    0.10414E+01    0.00000E+00   -0.45445E+02    0.80264E-07    0.24782E-03   -0.66743E-06
   158    0.46116E+04    0.10329E+01    0.00000E+00   -0.45267E+02    0.79819E-07    0.24559E-03   -0.66611E-06
   159    0.46420E+04    0.10240E+01    0.00000E+00   -0.45063E+02    0.79378E-07    0.24339E-03   -0.66528E-06
   160    0.46723E+04    0.10149E+01    0.00000E+00   -0.44832E+02    0.78941E-07    0.24122E-03   -0.66484E-06
   161    0.47023E+04    0.10055E+01    0.00000E+00   -0.44574E+02    0.78507E-07    0.23906E-03   -0.66474E-06
   162    0.47319E+04    0.99573E+00    0.00000E+00   -0.44289E+02    0.78076E-07    0.23694E-03   -0.66489E-06
   163    0.47614E+04    0.98569E+00    0.00000E+00   -0.43977E+02    0.77649E-07    0.23483E-03   -0.66521E-06
   164    0.47904E+04    0.97544E+00    0.00000E+00   -0.43638E+02    0.77225E-07    0.23275E-03   -0.66563E-06
   165    0.48192E+04    0.96490E+00    0.00000E+00   -0.43271E+02    0.76805E-07    0.23069E-03   -0.66608E-06
   166    0.48477E+04    0.95424E+00    0.00000E+00   -0.42876E+02    0.76388E-07    0.22866E-03   -0.66648E-06
   167    0.48760E+04    0.94322E+00    0.00000E+00   -0.42455E+02    0.75974E-07    0.22664E-03   -0.66674E-06
   168    0.49038E+04    0.93222E+00    0.00000E+00   -0.42006E+02    0.75564E-07    0.22465E-03   -0.66681E-06
   169    0.49312E+04    0.92094E+00    0.00000E+00   -0.41527E+02    0.75157E-07    0.22268E-03   -0.66659E-06
   170    0.49583E+04    0.90961E+00    0.00000E+00   -0.41022E+02    0.74753E-07    0.22074E-03   -0.66602E-06
   171    0.49849E+04    0.89824E+00    0.00000E+00   -0.40487E+02    0.74352E-07    0.21881E-03   -0.66501E-06
   172    0.50111E+04    0.88674E+00    0.00000E+00   -0.39925E+02    0.73955E-07    0.21691E-03   -0.66350E-06
   173    0.50368E+04    0.87512E+00    0.00000E+00   -0.39334E+02    0.73561E-07    0.21503E-03   -0.66140E-06
   174    0.50622E+04    0.86368E+00    0.00000E+00   -0.38716E+02    0.73170E-07    0.21317E-03   -0.65864E-06
   175    0.50871E+04    0.85213E+00    0.00000E+00   -0.38069E+02    0.72781E-07    0.21133E-03   -0.65515E-06
   176    0.51115E+04    0.84068E+00    0.00000E+00   -0.37393E+02    0.72397E-07    0.20951E-03   -0.65086E-06
   177    0.51355E+04    0.82927E+00    0.00000E+00   -0.36690E+02    0.72015E-07    0.20772E-03   -0.64579E-06
   178    0.51590E+04    0.81812E+00    0.00000E+00   -0.35959E+02    0.71636E-07    0.20594E-03   -0.63996E-06
   179    0.51819E+04    0.80695E+00    0.00000E+00   -0.35199E+02    0.71260E-07    0.20418E-03   -0.63341E-06
   180    0.52046E+04    0.79596E+00    0.00000E+00   -0.34412E+02    0.70887E-07    0.20244E-03   -0.62617E-06
   181    0.52267E+04    0.78517E+00    0.00000E+00   -0.33598E+02    0.70517E-07    0.20073E-03   -0.61825E-06
   182    0.52482E+04    0.77466E+00    0.00000E+00   -0.32756E+02    0.70150E-07    0.19903E-03   -0.60970E-06
   183    0.52693E+04    0.76435E+00    0.00000E+00   -0.31887E+02    0.69786E-07    0.19735E-03   -0.60055E-06
   184    0.52899E+04    0.75432E+00    0.00000E+00   -0.30990E+02    0.69425E-07    0.19568E-03   -0.59081E-06
   185    0.53100E+04    0.74472E+00    0.00000E+00   -0.30068E+02    0.69067E-07    0.19404E-03   -0.58052E-06
   186    0.53292E+04    0.73541E+00    0.00000E+00   -0.29118E+02    0.68711E-07    0.19241E-03   -0.56971E-06
   187    0.53483E+04    0.72653E+00    0.00000E+00   -0.28142E+02    0.68358E-07    0.19080E-03   -0.55841E-06
   188    0.53668E+04    0.71809E+00    0.00000E+00   -0.27140E+02    0.68008E-07    0.18921E-03   -0.54665E-06
   189    0.53847E+04    0.71010E+00    0.00000E+00   -0.26111E+02    0.67661E-07    0.18763E-03   -0.53445E-06
   190    0.54024E+04    0.70263E+00    0.00000E+00   -0.25059E+02    0.67316E-07    0.18607E-03   -0.52185E-06
   191    0.54191E+04    0.69571E+00    0.00000E+00   -0.23979E+02    0.66975E-07    0.18453E-03   -0.50887E-06
   192    0.54355E+04    0.68936E+00    0.00000E+00   -0.22874E+02    0.66635E-07    0.18300E-03   -0.49554E-06
   193    0.54512E+04    0.68362E+00    0.00000E+00   -0.21746E+02    0.66299E-07    0.18149E-03   -0.48190E-06
   194    0.54665E+04    0.67853E+00    0.00000E+00   -0.20592E+02    0.65965E-07    0.17999E-03   -0.46797E-06
   195    0.54812E+04    0.67413E+00    0.00000E+00   -0.19415E+02    0.65634E-07    0.17851E-03   -0.45377E-06
   196    0.54952E+04    0.67046E+00    0.00000E+00   -0.18214E+02    0.65305E-07    0.17704E-03   -0.43935E-06
   197    0.55088E+04    0.66756E+00    0.00000E+00   -0.16991E+02    0.64979E-07    0.17559E-03   -0.42472E-06
   198    0.55218E+04    0.66546E+00    0.00000E+00   -0.15744E+02    0.64655E-07    0.17414E-03   -0.40992E-06
   199    0.55343E+04    0.66421E+00    0.00000E+00   -0.14475E+02    0.64333E-07    0.17272E-03   -0.39498E-06
   200    0.55462E+04    0.66382E+00    0.00000E+00   -0.13184E+02    0.64015E-07    0.17130E-03   -0.37992E-06
   201    0.55575E+04    0.66438E+00    0.00000E+00   -0.11871E+02    0.63698E-07    0.16990E-03   -0.36478E-06
   202    0.55682E+04    0.66587E+00    0.00000E+00   -0.10538E+02    0.63384E-07    0.16851E-03   -0.34955E-06
   203    0.55783E+04    0.66837E+00    0.00000E+00   -0.91828E+01    0.63073E-07    0.16714E-03   -0.33424E-06
   204    0.55877E+04    0.67189E+00    0.00000E+00   -0.78093E+01    0.62763E-07    0.16577E-03   -0.31885E-06
   205    0.55965E+04    0.67648E+00    0.00000E+00   -0.64152E+01    0.62456E-07    0.16442E-03   -0.30340E-06
   206    0.56047E+04    0.68217E+00    0.00000E+00   -0.50018E+01    0.62152E-07    0.16308E-03   -0.28788E-06
   207    0.56123E+04    0.68899E+00    0.00000E+00   -0.35697E+01    0.61850E-07    0.16175E-03   -0.27229E-06
   208    0.56191E+04    0.69700E+00    0.00000E+00   -0.21193E+01    0.61550E-07    0.16044E-03   -0.25665E-06
   209    0.56253E+04    0.70620E+00    0.00000E+00   -0.65116E+00    0.61252E-07    0.15913E-03   -0.24095E-06
   210    0.56309E+04    0.71666E+00    0.00000E+00    0.83384E+00    0.60956E-07    0.15784E-03   -0.22520E-06
   211    0.56358E+04    0.72840E+00    0.00000E+00    0.23356E+01    0.60663E-07    0.15656E-03   -0.20940E-06
   212    0.56400E+04    0.74146E+00    0.00000E+00    0.38531E+01    0.60372E-07    0.15529E-03   -0.19355E-06
   213    0.56437E+04    0.75587E+00    0.00000E+00    0.53863E+01    0.60083E-07    0.15403E-03   -0.17766E-06
   214    0.56466E+04    0.77163E+00    0.00000E+00    0.69341E+01    0.59797E-07    0.15278E-03   -0.16174E-06
   215    0.56490E+04    0.78894E+00    0.00000E+00    0.84956E+01    0.59512E-07    0.15155E-03   -0.14578E-06
   216    0.56506E+04    0.80760E+00    0.00000E+00    0.10071E+02    0.59230E-07    0.15032E-03   -0.12980E-06
   217    0.56517E+04    0.82778E+00    0.00000E+00    0.11659E+02    0.58950E-07    0.14911E-03   -0.11378E-06
   218    0.56521E+04    0.84947E+00    0.00000E+00    0.13259E+02    0.58671E-07    0.14790E-03   -0.97749E-07
   219    0.56519E+04    0.87267E+00    0.00000E+00    0.14872E+02    0.58395E-07    0.14671E-03   -0.81696E-07
   220    0.56511E+04    0.89753E+00    0.00000E+00    0.16494E+02    0.58121E-07    0.14552E-03   -0.65628E-07
   221    0.56496E+04    0.92399E+00    0.00000E+00    0.18127E+02    0.57849E-07    0.14435E-03   -0.49550E-07
   222    0.56475E+04    0.95217E+00    0.00000E+00    0.19769E+02    0.57579E-07    0.14319E-03   -0.33464E-07
   223    0.56447E+04    0.98202E+00    0.00000E+00    0.21421E+02    0.57311E-07    0.14203E-03   -0.17375E-07
   224    0.56414E+04    0.10135E+01    0.00000E+00    0.23080E+02    0.57045E-07    0.14089E-03   -0.12869E-08
   225    0.56375E+04    0.10468E+01    0.00000E+00    0.24748E+02    0.56781E-07    0.13976E-03    0.14797E-07
   226    0.56329E+04    0.10820E+01    0.00000E+00    0.26421E+02    0.56519E-07    0.13864E-03    0.30874E-07
   227    0.56276E+04    0.11189E+01    0.00000E+00    0.28101E+02    0.56259E-07    0.13752E-03    0.46938E-07
   228    0.56218E+04    0.11577E+01    0.00000E+00    0.29786E+02    0.56000E-07    0.13642E-03    0.62988E-07
   229    0.56153E+04    0.11983E+01    0.00000E+00    0.31475E+02    0.55744E-07    0.13532E-03    0.79018E-07
   230    0.56082E+04    0.12408E+01    0.00000E+00    0.33169E+02    0.55489E-07    0.13423E-03    0.95025E-07
   231    0.56004E+04    0.12853E+01    0.00000E+00    0.34866E+02    0.55236E-07    0.13316E-03    0.11101E-06
