#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
     2    0.10632E+04    0.33460E+01    0.13115E-02    0.33460E+01    0.49965E-01   -0.64010E-05    0.13115E-02   -0.64010E-05    0.88367E-08
     3    0.10062E+04    0.42143E+01    0.93171E-03    0.42143E+01    0.83906E-01   -0.56232E-05    0.93171E-03   -0.56232E-05    0.53836E-08
     4    0.94925E+03    0.43771E+01    0.70842E-03    0.43771E+01    0.97203E-01   -0.44682E-05    0.70842E-03   -0.44682E-05    0.37294E-08
     5    0.90445E+03    0.41054E+01    0.56185E-03    0.41054E+01    0.89131E-01   -0.32915E-05    0.56185E-03   -0.32915E-05    0.27759E-08
     6    0.87185E+03    0.36174E+01    0.45875E-03    0.36174E+01    0.68312E-01   -0.22261E-05    0.45875E-03   -0.22261E-05    0.21636E-08
     7    0.84943E+03    0.30572E+01    0.38271E-03    0.30572E+01    0.45146E-01   -0.13358E-05    0.38271E-03   -0.13358E-05    0.17423E-08
     8    0.83469E+03    0.25106E+01    0.32467E-03    0.25106E+01    0.26771E-01   -0.64569E-06    0.32467E-03   -0.64569E-06    0.14376E-08
     9    0.82615E+03    0.20300E+01    0.27919E-03    0.20300E+01    0.15600E-01   -0.15615E-06    0.27919E-03   -0.15615E-06    0.12089E-08
    10    0.82243E+03    0.16447E+01    0.24281E-03    0.16447E+01    0.10489E-01    0.15065E-06    0.24281E-03    0.15065E-06    0.10321E-08
    11    0.82237E+03    0.13654E+01    0.21334E-03    0.13654E+01    0.88206E-02    0.30518E-06    0.21334E-03    0.30518E-06    0.89232E-09
    12    0.82561E+03    0.11899E+01    0.18908E-03    0.11899E+01    0.83139E-02    0.34371E-06    0.18908E-03    0.34371E-06    0.77935E-09
    13    0.83083E+03    0.11041E+01    0.16893E-03    0.11041E+01    0.77042E-02    0.30322E-06    0.16893E-03    0.30322E-06    0.68690E-09
    14    0.83765E+03    0.10889E+01    0.15195E-03    0.10889E+01    0.68582E-02    0.21868E-06    0.15195E-03    0.21868E-06    0.60995E-09
    15    0.84593E+03    0.11233E+01    0.13749E-03    0.11233E+01    0.60666E-02    0.11731E-06    0.13749E-03    0.11731E-06    0.54528E-09
    16    0.85551E+03    0.11872E+01    0.12505E-03    0.11872E+01    0.56255E-02    0.21832E-07    0.12505E-03    0.21832E-07    0.49028E-09
    17    0.86621E+03    0.12634E+01    0.11425E-03    0.12634E+01    0.56502E-02   -0.55554E-07    0.11425E-03   -0.55554E-07    0.44316E-09
    18    0.87720E+03    0.13391E+01    0.10481E-03    0.13391E+01    0.59903E-02   -0.10714E-06    0.10481E-03   -0.10714E-06    0.40242E-09
    19    0.88975E+03    0.14094E+01    0.96489E-04    0.14094E+01    0.64637E-02   -0.13280E-06    0.96489E-04   -0.13280E-06    0.36696E-09
    20    0.90259E+03    0.14695E+01    0.89081E-04    0.14695E+01    0.69683E-02   -0.13519E-06    0.89081E-04   -0.13519E-06    0.33585E-09
    21    0.91591E+03    0.15203E+01    0.82462E-04    0.15203E+01    0.74863E-02   -0.12058E-06    0.82462E-04   -0.12058E-06    0.30844E-09
    22    0.92970E+03    0.15634E+01    0.76534E-04    0.15634E+01    0.81131E-02   -0.95947E-07    0.76534E-04   -0.95947E-07    0.28416E-09
    23    0.94378E+03    0.16019E+01    0.71208E-04    0.16019E+01    0.89537E-02   -0.67623E-07    0.71208E-04   -0.67623E-07    0.26256E-09
    24    0.95823E+03    0.16391E+01    0.66403E-04    0.16391E+01    0.10064E-01   -0.41252E-07    0.66403E-04   -0.41252E-07    0.24322E-09
    25    0.97308E+03    0.16779E+01    0.62059E-04    0.16779E+01    0.11463E-01   -0.20451E-07    0.62059E-04   -0.20451E-07    0.22586E-09
    26    0.98816E+03    0.17217E+01    0.58124E-04    0.17217E+01    0.13122E-01   -0.76215E-08    0.58124E-04   -0.76215E-08    0.21021E-09
    27    0.10036E+04    0.17682E+01    0.54551E-04    0.17682E+01    0.15004E-01   -0.23455E-08    0.54551E-04   -0.23455E-08    0.19607E-09
    28    0.10192E+04    0.18152E+01    0.51297E-04    0.18152E+01    0.17098E-01   -0.33729E-08    0.51297E-04   -0.33729E-08    0.18323E-09
    29    0.10351E+04    0.18619E+01    0.48324E-04    0.18619E+01    0.19392E-01   -0.89547E-08    0.48324E-04   -0.89547E-08    0.17155E-09
    30    0.10512E+04    0.19060E+01    0.45599E-04    0.19060E+01    0.21887E-01   -0.17208E-07    0.45599E-04   -0.17208E-07    0.16089E-09
    31    0.10674E+04    0.19444E+01    0.43097E-04    0.19444E+01    0.24584E-01   -0.26213E-07    0.43097E-04   -0.26213E-07    0.15113E-09
    32    0.10839E+04    0.19740E+01    0.40796E-04    0.19740E+01    0.27477E-01   -0.34127E-07    0.40796E-04   -0.34127E-07    0.14219E-09
    33    0.11007E+04    0.19929E+01    0.38668E-04    0.19929E+01    0.30558E-01   -0.39452E-07    0.38668E-04   -0.39452E-07    0.13397E-09
    34    0.11176E+04    0.20001E+01    0.36687E-04    0.20001E+01    0.33833E-01   -0.41166E-07    0.36687E-04   -0.41166E-07    0.12639E-09
    35    0.11347E+04    0.19949E+01    0.34844E-04    0.19949E+01    0.37311E-01   -0.39818E-07    0.34844E-04   -0.39818E-07    0.11939E-09
    36    0.11521E+04    0.19758E+01    0.33132E-04    0.19758E+01    0.41012E-01   -0.36309E-07    0.33132E-04   -0.36309E-07    0.11292E-09
    37    0.11696E+04    0.19449E+01    0.31537E-04    0.19449E+01    0.44956E-01   -0.31399E-07    0.31537E-04   -0.31399E-07    0.10693E-09
    38    0.11872E+04    0.19057E+01    0.30047E-04    0.19057E+01    0.49166E-01   -0.25794E-07    0.30047E-04   -0.25794E-07    0.10136E-09
    39    0.12052E+04    0.18576E+01    0.28654E-04    0.18576E+01    0.53643E-01   -0.20134E-07    0.28654E-04   -0.20134E-07    0.96183E-10
    40    0.12232E+04    0.17985E+01    0.27356E-04    0.17985E+01    0.58391E-01   -0.15040E-07    0.27356E-04   -0.15040E-07    0.91362E-10
    41    0.12415E+04    0.17267E+01    0.26145E-04    0.17267E+01    0.63417E-01   -0.11020E-07    0.26145E-04   -0.11020E-07    0.86864E-10
    42    0.12598E+04    0.16424E+01    0.25015E-04    0.16424E+01    0.68733E-01   -0.81295E-08    0.25015E-04   -0.81295E-08    0.82662E-10
    43    0.12782E+04    0.15462E+01    0.23958E-04    0.15462E+01    0.74348E-01   -0.63079E-08    0.23958E-04   -0.63079E-08    0.78735E-10
    44    0.12967E+04    0.14397E+01    0.22965E-04    0.14397E+01    0.80258E-01   -0.54959E-08    0.22965E-04   -0.54959E-08    0.75060E-10
    45    0.13156E+04    0.13244E+01    0.22028E-04    0.13244E+01    0.86469E-01   -0.56340E-08    0.22028E-04   -0.56340E-08    0.71615E-10
    46    0.13348E+04    0.11994E+01    0.21139E-04    0.11994E+01    0.92988E-01   -0.66168E-08    0.21139E-04   -0.66168E-08    0.68377E-10
    47    0.13541E+04    0.10634E+01    0.20296E-04    0.10634E+01    0.99803E-01   -0.81565E-08    0.20296E-04   -0.81565E-08    0.65334E-10
    48    0.13735E+04    0.91786E+00    0.19498E-04    0.91786E+00    0.10691E+00   -0.99192E-08    0.19498E-04   -0.99192E-08    0.62471E-10
    49    0.13930E+04    0.76339E+00    0.18742E-04    0.76339E+00    0.11427E+00   -0.11571E-07    0.18742E-04   -0.11571E-07    0.59775E-10
    50    0.14129E+04    0.59397E+00    0.18027E-04    0.59397E+00    0.12186E+00   -0.12779E-07    0.18027E-04   -0.12779E-07    0.57234E-10
    51    0.14329E+04    0.40323E+00    0.17351E-04    0.40323E+00    0.12963E+00   -0.13292E-07    0.17351E-04   -0.13292E-07    0.54835E-10
    52    0.14533E+04    0.18916E+00    0.16712E-04    0.18916E+00    0.13768E+00   -0.13193E-07    0.16712E-04   -0.13193E-07    0.52569E-10
    53    0.14736E+04   -0.47334E-01    0.16107E-04   -0.47334E-01    0.14617E+00   -0.12651E-07    0.16107E-04   -0.12651E-07    0.50427E-10
    54    0.14939E+04   -0.29735E+00    0.15533E-04   -0.29735E+00    0.15510E+00   -0.11832E-07    0.15533E-04   -0.11832E-07    0.48400E-10
    55    0.15143E+04   -0.55189E+00    0.14989E-04   -0.55189E+00    0.16448E+00   -0.10903E-07    0.14989E-04   -0.10903E-07    0.46481E-10
    56    0.15351E+04   -0.80948E+00    0.14472E-04   -0.80948E+00    0.17415E+00   -0.10019E-07    0.14472E-04   -0.10019E-07    0.44661E-10
    57    0.15562E+04   -0.10725E+01    0.13980E-04   -0.10725E+01    0.18400E+00   -0.92804E-08    0.13980E-04   -0.92804E-08    0.42935E-10
    58    0.15776E+04   -0.13457E+01    0.13512E-04   -0.13457E+01    0.19402E+00   -0.87776E-08    0.13512E-04   -0.87776E-08    0.41297E-10
    59    0.15992E+04   -0.16336E+01    0.13064E-04   -0.16336E+01    0.20424E+00   -0.85993E-08    0.13064E-04   -0.85993E-08    0.39740E-10
    60    0.16209E+04   -0.19394E+01    0.12635E-04   -0.19394E+01    0.21468E+00   -0.88345E-08    0.12635E-04   -0.88345E-08    0.38261E-10
    61    0.16431E+04   -0.22651E+01    0.12224E-04   -0.22651E+01    0.22544E+00   -0.95227E-08    0.12224E-04   -0.95227E-08    0.36853E-10
    62    0.16651E+04   -0.26096E+01    0.11830E-04   -0.26096E+01    0.23652E+00   -0.10504E-07    0.11830E-04   -0.10504E-07    0.35513E-10
    63    0.16873E+04   -0.29708E+01    0.11454E-04   -0.29708E+01    0.24790E+00   -0.11569E-07    0.11454E-04   -0.11569E-07    0.34237E-10
    64    0.17098E+04   -0.33469E+01    0.11095E-04   -0.33469E+01    0.25961E+00   -0.12507E-07    0.11095E-04   -0.12507E-07    0.33021E-10
    65    0.17324E+04   -0.37354E+01    0.10753E-04   -0.37354E+01    0.27166E+00   -0.13110E-07    0.10753E-04   -0.13110E-07    0.31861E-10
    66    0.17554E+04   -0.41323E+01    0.10428E-04   -0.41323E+01    0.28399E+00   -0.13225E-07    0.10428E-04   -0.13225E-07    0.30754E-10
    67    0.17785E+04   -0.45361E+01    0.10119E-04   -0.45361E+01    0.29658E+00   -0.12934E-07    0.10119E-04   -0.12934E-07    0.29697E-10
    68    0.18021E+04   -0.49475E+01    0.98244E-05   -0.49475E+01    0.30945E+00   -0.12374E-07    0.98244E-05   -0.12374E-07    0.28688E-10
    69    0.18259E+04   -0.53670E+01    0.95419E-05   -0.53670E+01    0.32253E+00   -0.11685E-07    0.95419E-05   -0.11685E-07    0.27723E-10
    70    0.18500E+04   -0.57985E+01    0.92700E-05   -0.57985E+01    0.33582E+00   -0.11004E-07    0.92700E-05   -0.11004E-07    0.26800E-10
    71    0.18743E+04   -0.62461E+01    0.90073E-05   -0.62461E+01    0.34929E+00   -0.10449E-07    0.90073E-05   -0.10449E-07    0.25917E-10
    72    0.18988E+04   -0.67109E+01    0.87534E-05   -0.67109E+01    0.36295E+00   -0.10053E-07    0.87534E-05   -0.10053E-07    0.25072E-10
    73    0.19235E+04   -0.71924E+01    0.85083E-05   -0.71924E+01    0.37679E+00   -0.98271E-08    0.85083E-05   -0.98271E-08    0.24262E-10
    74    0.19482E+04   -0.76889E+01    0.82718E-05   -0.76889E+01    0.39082E+00   -0.97824E-08    0.82718E-05   -0.97824E-08    0.23487E-10
    75    0.19732E+04   -0.81979E+01    0.80438E-05   -0.81979E+01    0.40509E+00   -0.99304E-08    0.80438E-05   -0.99304E-08    0.22743E-10
    76    0.19984E+04   -0.87179E+01    0.78243E-05   -0.87179E+01    0.41962E+00   -0.10263E-07    0.78243E-05   -0.10263E-07    0.22030E-10
    77    0.20238E+04   -0.92480E+01    0.76131E-05   -0.92480E+01    0.43437E+00   -0.10697E-07    0.76131E-05   -0.10697E-07    0.21345E-10
    78    0.20496E+04   -0.97892E+01    0.74100E-05   -0.97892E+01    0.44934E+00   -0.11130E-07    0.74100E-05   -0.11130E-07    0.20688E-10
    79    0.20755E+04   -0.10337E+02    0.72150E-05   -0.10337E+02    0.46443E+00   -0.11458E-07    0.72150E-05   -0.11458E-07    0.20058E-10
    80    0.21018E+04   -0.10892E+02    0.70280E-05   -0.10892E+02    0.47961E+00   -0.11579E-07    0.70280E-05   -0.11579E-07    0.19452E-10
    81    0.21284E+04   -0.11455E+02    0.68486E-05   -0.11455E+02    0.49479E+00   -0.11423E-07    0.68486E-05   -0.11423E-07    0.18869E-10
    82    0.21553E+04   -0.12025E+02    0.66765E-05   -0.12025E+02    0.51003E+00   -0.11055E-07    0.66765E-05   -0.11055E-07    0.18309E-10
    83    0.21824E+04   -0.12604E+02    0.65109E-05   -0.12604E+02    0.52533E+00   -0.10575E-07    0.65109E-05   -0.10575E-07    0.17771E-10
    84    0.22098E+04   -0.13190E+02    0.63512E-05   -0.13190E+02    0.54072E+00   -0.10080E-07    0.63512E-05   -0.10080E-07    0.17253E-10
    85    0.22374E+04   -0.13787E+02    0.61968E-05   -0.13787E+02    0.55621E+00   -0.96689E-08    0.61968E-05   -0.96689E-08    0.16754E-10
    86    0.22651E+04   -0.14393E+02    0.60472E-05   -0.14393E+02    0.57184E+00   -0.94173E-08    0.60472E-05   -0.94173E-08    0.16274E-10
    87    0.22933E+04   -0.15009E+02    0.59020E-05   -0.15009E+02    0.58756E+00   -0.93071E-08    0.59020E-05   -0.93071E-08    0.15812E-10
    88    0.23214E+04   -0.15632E+02    0.57613E-05   -0.15632E+02    0.60337E+00   -0.92972E-08    0.57613E-05   -0.92972E-08    0.15367E-10
    89    0.23499E+04   -0.16264E+02    0.56249E-05   -0.16264E+02    0.61924E+00   -0.93465E-08    0.56249E-05   -0.93465E-08    0.14937E-10
    90    0.23787E+04   -0.16901E+02    0.54927E-05   -0.16901E+02    0.63511E+00   -0.94138E-08    0.54927E-05   -0.94138E-08    0.14523E-10
    91    0.24076E+04   -0.17544E+02    0.53645E-05   -0.17544E+02    0.65096E+00   -0.94651E-08    0.53645E-05   -0.94651E-08    0.14122E-10
    92    0.24368E+04   -0.18190E+02    0.52403E-05   -0.18190E+02    0.66676E+00   -0.94948E-08    0.52403E-05   -0.94948E-08    0.13735E-10
    93    0.24663E+04   -0.18841E+02    0.51200E-05   -0.18841E+02    0.68252E+00   -0.95045E-08    0.51200E-05   -0.95045E-08    0.13362E-10
    94    0.24959E+04   -0.19494E+02    0.50034E-05   -0.19494E+02    0.69819E+00   -0.94958E-08    0.50034E-05   -0.94958E-08    0.13001E-10
    95    0.25258E+04   -0.20151E+02    0.48904E-05   -0.20151E+02    0.71377E+00   -0.94702E-08    0.48904E-05   -0.94702E-08    0.12653E-10
    96    0.25557E+04   -0.20811E+02    0.47809E-05   -0.20811E+02    0.72926E+00   -0.94293E-08    0.47809E-05   -0.94293E-08    0.12316E-10
    97    0.25861E+04   -0.21474E+02    0.46748E-05   -0.21474E+02    0.74463E+00   -0.93747E-08    0.46748E-05   -0.93747E-08    0.11991E-10
    98    0.26167E+04   -0.22136E+02    0.45720E-05   -0.22136E+02    0.75989E+00   -0.93079E-08    0.45720E-05   -0.93079E-08    0.11678E-10
    99    0.26473E+04   -0.22802E+02    0.44724E-05   -0.22802E+02    0.77498E+00   -0.92306E-08    0.44724E-05   -0.92306E-08    0.11375E-10
   100    0.26783E+04   -0.23466E+02    0.43758E-05   -0.23466E+02    0.78992E+00   -0.91442E-08    0.43758E-05   -0.91442E-08    0.11083E-10
   101    0.27094E+04   -0.24131E+02    0.42822E-05   -0.24131E+02    0.80476E+00   -0.90504E-08    0.42822E-05   -0.90504E-08    0.10801E-10
   102    0.27411E+04   -0.24797E+02    0.41914E-05   -0.24797E+02    0.81936E+00   -0.89506E-08    0.41914E-05   -0.89506E-08    0.10528E-10
   103    0.27727E+04   -0.25462E+02    0.41034E-05   -0.25462E+02    0.83379E+00   -0.88466E-08    0.41034E-05   -0.88466E-08    0.10264E-10
   104    0.28045E+04   -0.26125E+02    0.40180E-05   -0.26125E+02    0.84804E+00   -0.87398E-08    0.40180E-05   -0.87398E-08    0.10010E-10
   105    0.28365E+04   -0.26786E+02    0.39351E-05   -0.26786E+02    0.86206E+00   -0.86319E-08    0.39351E-05   -0.86319E-08    0.97633E-11
   106    0.28687E+04   -0.27446E+02    0.38546E-05   -0.27446E+02    0.87590E+00   -0.85243E-08    0.38546E-05   -0.85243E-08    0.95250E-11
   107    0.29008E+04   -0.28103E+02    0.37763E-05   -0.28103E+02    0.88942E+00   -0.84187E-08    0.37763E-05   -0.84187E-08    0.92943E-11
   108    0.29333E+04   -0.28757E+02    0.37003E-05   -0.28757E+02    0.90271E+00   -0.83167E-08    0.37003E-05   -0.83167E-08    0.90708E-11
   109    0.29660E+04   -0.29407E+02    0.36263E-05   -0.29407E+02    0.91567E+00   -0.82197E-08    0.36263E-05   -0.82197E-08    0.88541E-11
   110    0.29987E+04   -0.30051E+02    0.35543E-05   -0.30051E+02    0.92832E+00   -0.81294E-08    0.35543E-05   -0.81294E-08    0.86437E-11
   111    0.30316E+04   -0.30692E+02    0.34841E-05   -0.30692E+02    0.94073E+00   -0.80469E-08    0.34841E-05   -0.80469E-08    0.84394E-11
   112    0.30647E+04   -0.31328E+02    0.34157E-05   -0.31328E+02    0.95283E+00   -0.79718E-08    0.34157E-05   -0.79718E-08    0.82410E-11
   113    0.30980E+04   -0.31958E+02    0.33491E-05   -0.31958E+02    0.96460E+00   -0.79033E-08    0.33491E-05   -0.79033E-08    0.80482E-11
   114    0.31313E+04   -0.32581E+02    0.32842E-05   -0.32581E+02    0.97598E+00   -0.78405E-08    0.32842E-05   -0.78405E-08    0.78610E-11
   115    0.31649E+04   -0.33197E+02    0.32209E-05   -0.33197E+02    0.98712E+00   -0.77827E-08    0.32209E-05   -0.77827E-08    0.76792E-11
   116    0.31985E+04   -0.33805E+02    0.31593E-05   -0.33805E+02    0.99780E+00   -0.77289E-08    0.31593E-05   -0.77289E-08    0.75027E-11
   117    0.32324E+04   -0.34404E+02    0.30993E-05   -0.34404E+02    0.10081E+01   -0.76784E-08    0.30993E-05   -0.76784E-08    0.73313E-11
   118    0.32664E+04   -0.34995E+02    0.30408E-05   -0.34995E+02    0.10181E+01   -0.76303E-08    0.30408E-05   -0.76303E-08    0.71648E-11
   119    0.33004E+04   -0.35576E+02    0.29838E-05   -0.35576E+02    0.10277E+01   -0.75838E-08    0.29838E-05   -0.75838E-08    0.70032E-11
   120    0.33346E+04   -0.36147E+02    0.29283E-05   -0.36147E+02    0.10368E+01   -0.75380E-08    0.29283E-05   -0.75380E-08    0.68462E-11
   121    0.33688E+04   -0.36707E+02    0.28741E-05   -0.36707E+02    0.10457E+01   -0.74922E-08    0.28741E-05   -0.74922E-08    0.66938E-11
   122    0.34031E+04   -0.37257E+02    0.28214E-05   -0.37257E+02    0.10540E+01   -0.74455E-08    0.28214E-05   -0.74455E-08    0.65457E-11
   123    0.34374E+04   -0.37795E+02    0.27700E-05   -0.37795E+02    0.10618E+01   -0.73970E-08    0.27700E-05   -0.73970E-08    0.64019E-11
   124    0.34718E+04   -0.38318E+02    0.27199E-05   -0.38318E+02    0.10693E+01   -0.73460E-08    0.27199E-05   -0.73460E-08    0.62622E-11
   125    0.35063E+04   -0.38830E+02    0.26710E-05   -0.38830E+02    0.10762E+01   -0.72916E-08    0.26710E-05   -0.72916E-08    0.61264E-11
   126    0.35408E+04   -0.39329E+02    0.26233E-05   -0.39329E+02    0.10828E+01   -0.72330E-08    0.26233E-05   -0.72330E-08    0.59945E-11
   127    0.35753E+04   -0.39814E+02    0.25768E-05   -0.39814E+02    0.10888E+01   -0.71693E-08    0.25768E-05   -0.71693E-08    0.58662E-11
   128    0.36098E+04   -0.40285E+02    0.25314E-05   -0.40285E+02    0.10944E+01   -0.70997E-08    0.25314E-05   -0.70997E-08    0.57413E-11
   129    0.36444E+04   -0.40741E+02    0.24871E-05   -0.40741E+02    0.10995E+01   -0.70235E-08    0.24871E-05   -0.70235E-08    0.56199E-11
   130    0.36790E+04   -0.41180E+02    0.24438E-05   -0.41180E+02    0.11040E+01   -0.69396E-08    0.24438E-05   -0.69396E-08    0.55017E-11
   131    0.37136E+04   -0.41605E+02    0.24015E-05   -0.41605E+02    0.11081E+01   -0.68477E-08    0.24015E-05   -0.68477E-08    0.53865E-11
   132    0.37482E+04   -0.42012E+02    0.23601E-05   -0.42012E+02    0.11117E+01   -0.67483E-08    0.23601E-05   -0.67483E-08    0.52744E-11
   133    0.37828E+04   -0.42404E+02    0.23197E-05   -0.42404E+02    0.11148E+01   -0.66421E-08    0.23197E-05   -0.66421E-08    0.51652E-11
   134    0.38174E+04   -0.42776E+02    0.22803E-05   -0.42776E+02    0.11174E+01   -0.65301E-08    0.22803E-05   -0.65301E-08    0.50588E-11
   135    0.38520E+04   -0.43132E+02    0.22417E-05   -0.43132E+02    0.11195E+01   -0.64131E-08    0.22417E-05   -0.64131E-08    0.49552E-11
   136    0.38865E+04   -0.43467E+02    0.22040E-05   -0.43467E+02    0.11210E+01   -0.62919E-08    0.22040E-05   -0.62919E-08    0.48543E-11
   137    0.39209E+04   -0.43783E+02    0.21671E-05   -0.43783E+02    0.11221E+01   -0.61674E-08    0.21671E-05   -0.61674E-08    0.47561E-11
   138    0.39553E+04   -0.44080E+02    0.21311E-05   -0.44080E+02    0.11226E+01   -0.60404E-08    0.21311E-05   -0.60404E-08    0.46604E-11
   139    0.39894E+04   -0.44356E+02    0.20959E-05   -0.44356E+02    0.11227E+01   -0.59118E-08    0.20959E-05   -0.59118E-08    0.45672E-11
   140    0.40236E+04   -0.44613E+02    0.20614E-05   -0.44613E+02    0.11222E+01   -0.57823E-08    0.20614E-05   -0.57823E-08    0.44764E-11
   141    0.40576E+04   -0.44847E+02    0.20277E-05   -0.44847E+02    0.11212E+01   -0.56529E-08    0.20277E-05   -0.56529E-08    0.43879E-11
   142    0.40916E+04   -0.45061E+02    0.19948E-05   -0.45061E+02    0.11197E+01   -0.55243E-08    0.19948E-05   -0.55243E-08    0.43018E-11
   143    0.41255E+04   -0.45253E+02    0.19625E-05   -0.45253E+02    0.11177E+01   -0.53975E-08    0.19625E-05   -0.53975E-08    0.42178E-11
   144    0.41592E+04   -0.45423E+02    0.19310E-05   -0.45423E+02    0.11152E+01   -0.52732E-08    0.19310E-05   -0.52732E-08    0.41360E-11
   145    0.41927E+04   -0.45571E+02    0.19001E-05   -0.45571E+02    0.11123E+01   -0.51523E-08    0.19001E-05   -0.51523E-08    0.40562E-11
   146    0.42263E+04   -0.45695E+02    0.18698E-05   -0.45695E+02    0.11088E+01   -0.50356E-08    0.18698E-05   -0.50356E-08    0.39784E-11
   147    0.42595E+04   -0.45796E+02    0.18402E-05   -0.45796E+02    0.11049E+01   -0.49240E-08    0.18402E-05   -0.49240E-08    0.39025E-11
   148    0.42926E+04   -0.45874E+02    0.18111E-05   -0.45874E+02    0.11005E+01   -0.48184E-08    0.18111E-05   -0.48184E-08    0.38284E-11
   149    0.43256E+04   -0.45928E+02    0.17827E-05   -0.45928E+02    0.10956E+01   -0.47194E-08    0.17827E-05   -0.47194E-08    0.37561E-11
   150    0.43583E+04   -0.45955E+02    0.17547E-05   -0.45955E+02    0.10903E+01   -0.46281E-08    0.17547E-05   -0.46281E-08    0.36855E-11
   151    0.43908E+04   -0.45960E+02    0.17273E-05   -0.45960E+02    0.10846E+01   -0.45450E-08    0.17273E-05   -0.45450E-08    0.36166E-11
   152    0.44230E+04   -0.45939E+02    0.17004E-05   -0.45939E+02    0.10783E+01   -0.44698E-08    0.17004E-05   -0.44698E-08    0.35492E-11
   153    0.44551E+04   -0.45891E+02    0.16740E-05   -0.45891E+02    0.10717E+01   -0.44020E-08    0.16740E-05   -0.44020E-08    0.34833E-11
   154    0.44869E+04   -0.45818E+02    0.16481E-05   -0.45818E+02    0.10647E+01   -0.43411E-08    0.16481E-05   -0.43411E-08    0.34190E-11
   155    0.45185E+04   -0.45720E+02    0.16227E-05   -0.45720E+02    0.10573E+01   -0.42866E-08    0.16227E-05   -0.42866E-08    0.33562E-11
   156    0.45497E+04   -0.45596E+02    0.15978E-05   -0.45596E+02    0.10495E+01   -0.42379E-08    0.15978E-05   -0.42379E-08    0.32948E-11
   157    0.45808E+04   -0.45445E+02    0.15734E-05   -0.45445E+02    0.10414E+01   -0.41945E-08    0.15734E-05   -0.41945E-08    0.32349E-11
   158    0.46116E+04   -0.45267E+02    0.15494E-05   -0.45267E+02    0.10329E+01   -0.41559E-08    0.15494E-05   -0.41559E-08    0.31763E-11
   159    0.46420E+04   -0.45063E+02    0.15259E-05   -0.45063E+02    0.10240E+01   -0.41217E-08    0.15259E-05   -0.41217E-08    0.31192E-11
   160    0.46723E+04   -0.44832E+02    0.15028E-05   -0.44832E+02    0.10149E+01   -0.40912E-08    0.15028E-05   -0.40912E-08    0.30633E-11
   161    0.47023E+04   -0.44574E+02    0.14801E-05   -0.44574E+02    0.10055E+01   -0.40639E-08    0.14801E-05   -0.40639E-08    0.30087E-11
   162    0.47319E+04   -0.44289E+02    0.14579E-05   -0.44289E+02    0.99573E+00   -0.40394E-08    0.14579E-05   -0.40394E-08    0.29554E-11
   163    0.47614E+04   -0.43977E+02    0.14361E-05   -0.43977E+02    0.98569E+00   -0.40170E-08    0.14361E-05   -0.40170E-08    0.29034E-11
   164    0.47904E+04   -0.43638E+02    0.14147E-05   -0.43638E+02    0.97544E+00   -0.39964E-08    0.14147E-05   -0.39964E-08    0.28525E-11
   165    0.48192E+04   -0.43271E+02    0.13937E-05   -0.43271E+02    0.96490E+00   -0.39770E-08    0.13937E-05   -0.39770E-08    0.28028E-11
   166    0.48477E+04   -0.42876E+02    0.13731E-05   -0.42876E+02    0.95424E+00   -0.39582E-08    0.13731E-05   -0.39582E-08    0.27543E-11
   167    0.48760E+04   -0.42455E+02    0.13529E-05   -0.42455E+02    0.94322E+00   -0.39395E-08    0.13529E-05   -0.39395E-08    0.27068E-11
   168    0.49038E+04   -0.42006E+02    0.13331E-05   -0.42006E+02    0.93222E+00   -0.39205E-08    0.13331E-05   -0.39205E-08    0.26604E-11
   169    0.49312E+04   -0.41527E+02    0.13136E-05   -0.41527E+02    0.92094E+00   -0.39006E-08    0.13136E-05   -0.39006E-08    0.26151E-11
   170    0.49583E+04   -0.41022E+02    0.12945E-05   -0.41022E+02    0.90961E+00   -0.38792E-08    0.12945E-05   -0.38792E-08    0.25708E-11
   171    0.49849E+04   -0.40487E+02    0.12758E-05   -0.40487E+02    0.89824E+00   -0.38559E-08    0.12758E-05   -0.38559E-08    0.25274E-11
   172    0.50111E+04   -0.39925E+02    0.12574E-05   -0.39925E+02    0.88674E+00   -0.38302E-08    0.12574E-05   -0.38302E-08    0.24850E-11
   173    0.50368E+04   -0.39334E+02    0.12393E-05   -0.39334E+02    0.87512E+00   -0.38015E-08    0.12393E-05   -0.38015E-08    0.24435E-11
   174    0.50622E+04   -0.38716E+02    0.12216E-05   -0.38716E+02    0.86368E+00   -0.37693E-08    0.12216E-05   -0.37693E-08    0.24028E-11
   175    0.50871E+04   -0.38069E+02    0.12042E-05   -0.38069E+02    0.85213E+00   -0.37331E-08    0.12042E-05   -0.37331E-08    0.23630E-11
   176    0.51115E+04   -0.37393E+02    0.11871E-05   -0.37393E+02    0.84068E+00   -0.36924E-08    0.11871E-05   -0.36924E-08    0.23241E-11
   177    0.51355E+04   -0.36690E+02    0.11702E-05   -0.36690E+02    0.82927E+00   -0.36475E-08    0.11702E-05   -0.36475E-08    0.22859E-11
   178    0.51590E+04   -0.35959E+02    0.11537E-05   -0.35959E+02    0.81812E+00   -0.35984E-08    0.11537E-05   -0.35984E-08    0.22485E-11
   179    0.51819E+04   -0.35199E+02    0.11375E-05   -0.35199E+02    0.80695E+00   -0.35454E-08    0.11375E-05   -0.35454E-08    0.22119E-11
