#    L    TT             EE             TE             PP             TP          
     2    0.10375E+04    0.52858E-01    0.32709E+01    0.10585E+07    0.30703E+05
     3    0.98051E+03    0.85148E-01    0.40901E+01    0.16377E+07    0.36756E+05
     4    0.92470E+03    0.94116E-01    0.42062E+01    0.21558E+07    0.39696E+05
     5    0.88151E+03    0.81817E-01    0.38969E+01    0.26152E+07    0.40934E+05
     6    0.85078E+03    0.59100E-01    0.33841E+01    0.30218E+07    0.41189E+05
     7    0.83037E+03    0.36780E-01    0.28125E+01    0.33831E+07    0.40860E+05
     8    0.81763E+03    0.20902E-01    0.22693E+01    0.37052E+07    0.40186E+05
     9    0.81106E+03    0.12342E-01    0.18064E+01    0.39936E+07    0.39308E+05
    10    0.80921E+03    0.89227E-02    0.14506E+01    0.42521E+07    0.38323E+05
    11    0.81092E+03    0.78520E-02    0.12080E+01    0.44853E+07    0.37312E+05
    12    0.81582E+03    0.72930E-02    0.10710E+01    0.46950E+07    0.36303E+05
    13    0.82262E+03    0.64948E-02    0.10201E+01    0.48838E+07    0.35311E+05
    14    0.83097E+03    0.57137E-02    0.10319E+01    0.50543E+07    0.34351E+05
    15    0.84073E+03    0.51889E-02    0.10834E+01    0.52085E+07    0.33420E+05
    16    0.85177E+03    0.50576E-02    0.11543E+01    0.53479E+07    0.32515E+05
    17    0.86391E+03    0.52866E-02    0.12291E+01    0.54739E+07    0.31637E+05
    18    0.87633E+03    0.56272E-02    0.12976E+01    0.55880E+07    0.30785E+05
    19    0.89034E+03    0.59879E-02    0.13583E+01    0.56909E+07    0.29958E+05
    20    0.90466E+03    0.63903E-02    0.14094E+01    0.57834E+07    0.29150E+05
    21    0.91947E+03    0.68843E-02    0.14536E+01    0.58665E+07    0.28365E+05
    22    0.93475E+03    0.75977E-02    0.14941E+01    0.59414E+07    0.27604E+05
    23    0.95033E+03    0.85847E-02    0.15343E+01    0.60087E+07    0.26874E+05
    24    0.96631E+03    0.98371E-02    0.15776E+01    0.60684E+07    0.26179E+05
    25    0.98271E+03    0.11345E-01    0.16250E+01    0.61215E+07    0.25515E+05
    26    0.99936E+03    0.13062E-01    0.16776E+01    0.61686E+07    0.24878E+05
    27    0.10164E+04    0.14968E-01    0.17318E+01    0.62101E+07    0.24267E+05
    28    0.10337E+04    0.17071E-01    0.17849E+01    0.62463E+07    0.23684E+05
    29    0.10513E+04    0.19358E-01    0.18345E+01    0.62776E+07    0.23127E+05
    30    0.10691E+04    0.21827E-01    0.18772E+01    0.63043E+07    0.22593E+05
    31    0.10871E+04    0.24483E-01    0.19104E+01    0.63269E+07    0.22080E+05
    32    0.11054E+04    0.27324E-01    0.19319E+01    0.63456E+07    0.21582E+05
    33    0.11240E+04    0.30353E-01    0.19415E+01    0.63608E+07    0.21100E+05
    34    0.11428E+04    0.33586E-01    0.19400E+01    0.63725E+07    0.20634E+05
    35    0.11618E+04    0.37047E-01    0.19269E+01    0.63810E+07    0.20183E+05
    36    0.11811E+04    0.40761E-01    0.19012E+01    0.63866E+07    0.19747E+05
    37    0.12006E+04    0.44735E-01    0.18653E+01    0.63896E+07    0.19326E+05
    38    0.12203E+04    0.48977E-01    0.18231E+01    0.63900E+07    0.18921E+05
    39    0.12402E+04    0.53488E-01    0.17732E+01    0.63879E+07    0.18533E+05
    40    0.12603E+04    0.58274E-01    0.17127E+01    0.63836E+07    0.18161E+05
    41    0.12807E+04    0.63343E-01    0.16388E+01    0.63773E+07    0.17805E+05
    42    0.13010E+04    0.68703E-01    0.15515E+01    0.63691E+07    0.17464E+05
    43    0.13216E+04    0.74362E-01    0.14511E+01    0.63591E+07    0.17134E+05
    44    0.13423E+04    0.80312E-01    0.13389E+01    0.63474E+07    0.16815E+05
    45    0.13634E+04    0.86555E-01    0.12162E+01    0.63341E+07    0.16503E+05
    46    0.13848E+04    0.93096E-01    0.10822E+01    0.63193E+07    0.16198E+05
    47    0.14064E+04    0.99929E-01    0.93621E+00    0.63032E+07    0.15899E+05
    48    0.14281E+04    0.10706E+00    0.78060E+00    0.62858E+07    0.15606E+05
    49    0.14499E+04    0.11446E+00    0.61701E+00    0.62672E+07    0.15321E+05
    50    0.14722E+04    0.12210E+00    0.44035E+00    0.62475E+07    0.15043E+05
    51    0.14946E+04    0.12996E+00    0.24472E+00    0.62268E+07    0.14774E+05
    52    0.15174E+04    0.13812E+00    0.26702E-01    0.62051E+07    0.14514E+05
    53    0.15403E+04    0.14674E+00   -0.21467E+00    0.61825E+07    0.14262E+05
    54    0.15630E+04    0.15582E+00   -0.47240E+00    0.61591E+07    0.14020E+05
    55    0.15858E+04    0.16535E+00   -0.73935E+00    0.61349E+07    0.13788E+05
    56    0.16090E+04    0.17518E+00   -0.10151E+01    0.61100E+07    0.13566E+05
    57    0.16325E+04    0.18520E+00   -0.13000E+01    0.60844E+07    0.13353E+05
    58    0.16564E+04    0.19538E+00   -0.15954E+01    0.60582E+07    0.13147E+05
    59    0.16804E+04    0.20575E+00   -0.19031E+01    0.60315E+07    0.12945E+05
    60    0.17047E+04    0.21634E+00   -0.22233E+01    0.60042E+07    0.12747E+05
    61    0.17296E+04    0.22723E+00   -0.25560E+01    0.59764E+07    0.12550E+05
    62    0.17544E+04    0.23844E+00   -0.29031E+01    0.59482E+07    0.12356E+05
    63    0.17793E+04    0.24997E+00   -0.32667E+01    0.59196E+07    0.12164E+05
    64    0.18046E+04    0.26187E+00   -0.36491E+01    0.58906E+07    0.11977E+05
    65    0.18300E+04    0.27416E+00   -0.40518E+01    0.58612E+07    0.11793E+05
    66    0.18556E+04    0.28679E+00   -0.44737E+01    0.58316E+07    0.11615E+05
    67    0.18813E+04    0.29974E+00   -0.49104E+01    0.58017E+07    0.11443E+05
    68    0.19075E+04    0.31298E+00   -0.53583E+01    0.57715E+07    0.11277E+05
    69    0.19340E+04    0.32644E+00   -0.58135E+01    0.57412E+07    0.11116E+05
    70    0.19608E+04    0.34010E+00   -0.62759E+01    0.57106E+07    0.10963E+05
    71    0.19879E+04    0.35391E+00   -0.67463E+01    0.56798E+07    0.10816E+05
    72    0.20153E+04    0.36787E+00   -0.72277E+01    0.56490E+07    0.10674E+05
    73    0.20428E+04    0.38198E+00   -0.77227E+01    0.56179E+07    0.10535E+05
    74    0.20705E+04    0.39626E+00   -0.82327E+01    0.55868E+07    0.10399E+05
    75    0.20985E+04    0.41076E+00   -0.87581E+01    0.55555E+07    0.10263E+05
    76    0.21266E+04    0.42550E+00   -0.92998E+01    0.55242E+07    0.10126E+05
    77    0.21550E+04    0.44047E+00   -0.98562E+01    0.54928E+07    0.99885E+04
    78    0.21837E+04    0.45570E+00   -0.10426E+02    0.54614E+07    0.98527E+04
    79    0.22126E+04    0.47111E+00   -0.11004E+02    0.54300E+07    0.97194E+04
    80    0.22418E+04    0.48670E+00   -0.11590E+02    0.53985E+07    0.95900E+04
    81    0.22713E+04    0.50241E+00   -0.12181E+02    0.53670E+07    0.94656E+04
    82    0.23012E+04    0.51825E+00   -0.12778E+02    0.53356E+07    0.93457E+04
    83    0.23314E+04    0.53419E+00   -0.13384E+02    0.53042E+07    0.92300E+04
    84    0.23618E+04    0.55022E+00   -0.13997E+02    0.52728E+07    0.91179E+04
    85    0.23924E+04    0.56630E+00   -0.14622E+02    0.52414E+07    0.90088E+04
    86    0.24233E+04    0.58245E+00   -0.15258E+02    0.52102E+07    0.89022E+04
    87    0.24546E+04    0.59863E+00   -0.15905E+02    0.51790E+07    0.87979E+04
    88    0.24859E+04    0.61486E+00   -0.16560E+02    0.51479E+07    0.86957E+04
    89    0.25176E+04    0.63115E+00   -0.17225E+02    0.51168E+07    0.85954E+04
    90    0.25495E+04    0.64744E+00   -0.17897E+02    0.50859E+07    0.84967E+04
    91    0.25816E+04    0.66374E+00   -0.18573E+02    0.50550E+07    0.83995E+04
    92    0.26140E+04    0.68004E+00   -0.19255E+02    0.50243E+07    0.83038E+04
    93    0.26467E+04    0.69632E+00   -0.19941E+02    0.49937E+07    0.82095E+04
    94    0.26795E+04    0.71254E+00   -0.20631E+02    0.49632E+07    0.81166E+04
    95    0.27126E+04    0.72871E+00   -0.21325E+02    0.49328E+07    0.80252E+04
    96    0.27458E+04    0.74481E+00   -0.22022E+02    0.49026E+07    0.79352E+04
    97    0.27794E+04    0.76082E+00   -0.22722E+02    0.48724E+07    0.78466E+04
    98    0.28132E+04    0.77673E+00   -0.23422E+02    0.48424E+07    0.77593E+04
    99    0.28472E+04    0.79251E+00   -0.24126E+02    0.48126E+07    0.76735E+04
   100    0.28814E+04    0.80815E+00   -0.24829E+02    0.47829E+07    0.75890E+04
   101    0.29159E+04    0.82371E+00   -0.25533E+02    0.47533E+07    0.75058E+04
   102    0.29508E+04    0.83905E+00   -0.26238E+02    0.47238E+07    0.74241E+04
   103    0.29857E+04    0.85422E+00   -0.26943E+02    0.46946E+07    0.73436E+04
   104    0.30209E+04    0.86924E+00   -0.27646E+02    0.46655E+07    0.72645E+04
   105    0.30562E+04    0.88403E+00   -0.28348E+02    0.46365E+07    0.71867E+04
   106    0.30917E+04    0.89866E+00   -0.29049E+02    0.46077E+07    0.71102E+04
   107    0.31272E+04    0.91297E+00   -0.29746E+02    0.45791E+07    0.70350E+04
   108    0.31631E+04    0.92705E+00   -0.30442E+02    0.45507E+07    0.69611E+04
   109    0.31992E+04    0.94082E+00   -0.31133E+02    0.45224E+07    0.68885E+04
   110    0.32353E+04    0.95427E+00   -0.31819E+02    0.44943E+07    0.68171E+04
   111    0.32716E+04    0.96748E+00   -0.32502E+02    0.44664E+07    0.67470E+04
   112    0.33080E+04    0.98038E+00   -0.33180E+02    0.44387E+07    0.66781E+04
   113    0.33447E+04    0.99295E+00   -0.33852E+02    0.44112E+07    0.66105E+04
   114    0.33815E+04    0.10051E+01   -0.34518E+02    0.43839E+07    0.65440E+04
   115    0.34185E+04    0.10171E+01   -0.35176E+02    0.43567E+07    0.64786E+04
   116    0.34556E+04    0.10285E+01   -0.35826E+02    0.43297E+07    0.64143E+04
   117    0.34929E+04    0.10396E+01   -0.36468E+02    0.43030E+07    0.63512E+04
   118    0.35304E+04    0.10504E+01   -0.37102E+02    0.42764E+07    0.62890E+04
   119    0.35679E+04    0.10609E+01   -0.37726E+02    0.42500E+07    0.62280E+04
   120    0.36056E+04    0.10708E+01   -0.38339E+02    0.42238E+07    0.61679E+04
   121    0.36433E+04    0.10804E+01   -0.38941E+02    0.41978E+07    0.61087E+04
   122    0.36810E+04    0.10895E+01   -0.39533E+02    0.41719E+07    0.60506E+04
   123    0.37189E+04    0.10981E+01   -0.40113E+02    0.41463E+07    0.59933E+04
   124    0.37568E+04    0.11063E+01   -0.40679E+02    0.41208E+07    0.59369E+04
   125    0.37947E+04    0.11140E+01   -0.41232E+02    0.40955E+07    0.58814E+04
   126    0.38327E+04    0.11213E+01   -0.41773E+02    0.40704E+07    0.58267E+04
   127    0.38708E+04    0.11281E+01   -0.42299E+02    0.40456E+07    0.57728E+04
   128    0.39088E+04    0.11344E+01   -0.42811E+02    0.40208E+07    0.57197E+04
   129    0.39469E+04    0.11402E+01   -0.43307E+02    0.39963E+07    0.56674E+04
   130    0.39850E+04    0.11455E+01   -0.43787E+02    0.39720E+07    0.56157E+04
   131    0.40231E+04    0.11503E+01   -0.44252E+02    0.39478E+07    0.55647E+04
   132    0.40613E+04    0.11546E+01   -0.44699E+02    0.39239E+07    0.55144E+04
   133    0.40994E+04    0.11584E+01   -0.45130E+02    0.39001E+07    0.54648E+04
   134    0.41375E+04    0.11617E+01   -0.45540E+02    0.38765E+07    0.54158E+04
   135    0.41756E+04    0.11645E+01   -0.45934E+02    0.38531E+07    0.53674E+04
   136    0.42135E+04    0.11667E+01   -0.46306E+02    0.38299E+07    0.53197E+04
   137    0.42515E+04    0.11684E+01   -0.46660E+02    0.38068E+07    0.52725E+04
   138    0.42894E+04    0.11696E+01   -0.46993E+02    0.37840E+07    0.52260E+04
   139    0.43270E+04    0.11703E+01   -0.47305E+02    0.37613E+07    0.51800E+04
   140    0.43647E+04    0.11704E+01   -0.47596E+02    0.37388E+07    0.51346E+04
   141    0.44022E+04    0.11700E+01   -0.47865E+02    0.37165E+07    0.50897E+04
   142    0.44397E+04    0.11690E+01   -0.48112E+02    0.36944E+07    0.50454E+04
   143    0.44770E+04    0.11676E+01   -0.48337E+02    0.36724E+07    0.50015E+04
   144    0.45142E+04    0.11657E+01   -0.48539E+02    0.36506E+07    0.49582E+04
   145    0.45512E+04    0.11633E+01   -0.48718E+02    0.36290E+07    0.49154E+04
   146    0.45882E+04    0.11603E+01   -0.48873E+02    0.36076E+07    0.48730E+04
   147    0.46249E+04    0.11568E+01   -0.49003E+02    0.35863E+07    0.48311E+04
   148    0.46614E+04    0.11529E+01   -0.49109E+02    0.35652E+07    0.47897E+04
   149    0.46978E+04    0.11484E+01   -0.49191E+02    0.35443E+07    0.47487E+04
   150    0.47339E+04    0.11435E+01   -0.49244E+02    0.35236E+07    0.47081E+04
   151    0.47698E+04    0.11382E+01   -0.49274E+02    0.35030E+07    0.46679E+04
   152    0.48054E+04    0.11322E+01   -0.49277E+02    0.34826E+07    0.46282E+04
   153    0.48408E+04    0.11259E+01   -0.49253E+02    0.34624E+07    0.45888E+04
   154    0.48760E+04    0.11192E+01   -0.49202E+02    0.34423E+07    0.45498E+04
   155    0.49109E+04    0.11120E+01   -0.49124E+02    0.34224E+07    0.45113E+04
   156    0.49454E+04    0.11045E+01   -0.49020E+02    0.34027E+07    0.44731E+04
   157    0.49799E+04    0.10965E+01   -0.48887E+02    0.33831E+07    0.44353E+04
   158    0.50139E+04    0.10883E+01   -0.48727E+02    0.33637E+07    0.43979E+04
   159    0.50477E+04    0.10795E+01   -0.48539E+02    0.33444E+07    0.43609E+04
   160    0.50812E+04    0.10705E+01   -0.48322E+02    0.33253E+07    0.43242E+04
   161    0.51144E+04    0.10611E+01   -0.48077E+02    0.33064E+07    0.42880E+04
   162    0.51473E+04    0.10514E+01   -0.47804E+02    0.32876E+07    0.42521E+04
   163    0.51800E+04    0.10414E+01   -0.47502E+02    0.32690E+07    0.42166E+04
   164    0.52122E+04    0.10311E+01   -0.47173E+02    0.32505E+07    0.41815E+04
   165    0.52441E+04    0.10205E+01   -0.46813E+02    0.32322E+07    0.41467E+04
   166    0.52758E+04    0.10098E+01   -0.46424E+02    0.32141E+07    0.41123E+04
   167    0.53071E+04    0.99861E+00   -0.46008E+02    0.31961E+07    0.40783E+04
   168    0.53380E+04    0.98744E+00   -0.45562E+02    0.31782E+07    0.40446E+04
   169    0.53685E+04    0.97597E+00   -0.45085E+02    0.31605E+07    0.40113E+04
   170    0.53986E+04    0.96440E+00   -0.44580E+02    0.31429E+07    0.39784E+04
   171    0.54283E+04    0.95276E+00   -0.44043E+02    0.31255E+07    0.39458E+04
   172    0.54575E+04    0.94095E+00   -0.43477E+02    0.31083E+07    0.39135E+04
   173    0.54861E+04    0.92899E+00   -0.42882E+02    0.30911E+07    0.38816E+04
   174    0.55144E+04    0.91716E+00   -0.42257E+02    0.30741E+07    0.38501E+04
   175    0.55423E+04    0.90519E+00   -0.41601E+02    0.30573E+07    0.38189E+04
   176    0.55696E+04    0.89328E+00   -0.40915E+02    0.30406E+07    0.37880E+04
   177    0.55964E+04    0.88137E+00   -0.40201E+02    0.30240E+07    0.37574E+04
   178    0.56227E+04    0.86969E+00   -0.39456E+02    0.30076E+07    0.37272E+04
   179    0.56484E+04    0.85794E+00   -0.38680E+02    0.29913E+07    0.36973E+04
   180    0.56738E+04    0.84634E+00   -0.37876E+02    0.29752E+07    0.36678E+04
   181    0.56986E+04    0.83490E+00   -0.37043E+02    0.29591E+07    0.36385E+04
   182    0.57229E+04    0.82369E+00   -0.36179E+02    0.29432E+07    0.36095E+04
   183    0.57466E+04    0.81265E+00   -0.35287E+02    0.29275E+07    0.35809E+04
   184    0.57698E+04    0.80185E+00   -0.34366E+02    0.29118E+07    0.35525E+04
   185    0.57925E+04    0.79145E+00   -0.33417E+02    0.28963E+07    0.35244E+04
   186    0.58143E+04    0.78129E+00   -0.32438E+02    0.28810E+07    0.34966E+04
   187    0.58359E+04    0.77154E+00   -0.31430E+02    0.28657E+07    0.34691E+04
   188    0.58569E+04    0.76217E+00   -0.30396E+02    0.28506E+07    0.34419E+04
   189    0.58772E+04    0.75323E+00   -0.29332E+02    0.28356E+07    0.34149E+04
   190    0.58973E+04    0.74477E+00   -0.28242E+02    0.28207E+07    0.33881E+04
   191    0.59164E+04    0.73681E+00   -0.27124E+02    0.28060E+07    0.33617E+04
   192    0.59351E+04    0.72938E+00   -0.25978E+02    0.27913E+07    0.33354E+04
   193    0.59531E+04    0.72254E+00   -0.24806E+02    0.27768E+07    0.33095E+04
   194    0.59706E+04    0.71630E+00   -0.23607E+02    0.27624E+07    0.32837E+04
   195    0.59875E+04    0.71072E+00   -0.22382E+02    0.27481E+07    0.32582E+04
   196    0.60037E+04    0.70583E+00   -0.21131E+02    0.27339E+07    0.32329E+04
   197    0.60194E+04    0.70167E+00   -0.19855E+02    0.27199E+07    0.32078E+04
   198    0.60345E+04    0.69828E+00   -0.18554E+02    0.27059E+07    0.31830E+04
   199    0.60489E+04    0.69569E+00   -0.17229E+02    0.26921E+07    0.31583E+04
   200    0.60628E+04    0.69394E+00   -0.15879E+02    0.26784E+07    0.31339E+04
   201    0.60760E+04    0.69308E+00   -0.14505E+02    0.26648E+07    0.31096E+04
   202    0.60886E+04    0.69314E+00   -0.13108E+02    0.26513E+07    0.30856E+04
   203    0.61005E+04    0.69416E+00   -0.11687E+02    0.26379E+07    0.30617E+04
   204    0.61117E+04    0.69618E+00   -0.10245E+02    0.26246E+07    0.30380E+04
   205    0.61223E+04    0.69923E+00   -0.87810E+01    0.26114E+07    0.30145E+04
   206    0.61321E+04    0.70336E+00   -0.72952E+01    0.25983E+07    0.29912E+04
   207    0.61413E+04    0.70860E+00   -0.57884E+01    0.25853E+07    0.29681E+04
   208    0.61497E+04    0.71499E+00   -0.42612E+01    0.25725E+07    0.29452E+04
   209    0.61575E+04    0.72257E+00   -0.27141E+01    0.25597E+07    0.29225E+04
   210    0.61645E+04    0.73138E+00   -0.11481E+01    0.25470E+07    0.28999E+04
   211    0.61709E+04    0.74145E+00    0.43683E+00    0.25344E+07    0.28775E+04
   212    0.61765E+04    0.75283E+00    0.20396E+01    0.25220E+07    0.28553E+04
   213    0.61815E+04    0.76555E+00    0.36601E+01    0.25096E+07    0.28333E+04
   214    0.61857E+04    0.77960E+00    0.52972E+01    0.24973E+07    0.28114E+04
   215    0.61893E+04    0.79520E+00    0.69499E+01    0.24851E+07    0.27897E+04
   216    0.61921E+04    0.81214E+00    0.86189E+01    0.24730E+07    0.27682E+04
   217    0.61943E+04    0.83059E+00    0.10302E+02    0.24610E+07    0.27469E+04
   218    0.61958E+04    0.85055E+00    0.11999E+02    0.24491E+07    0.27257E+04
   219    0.61966E+04    0.87203E+00    0.13712E+02    0.24373E+07    0.27047E+04
   220    0.61967E+04    0.89516E+00    0.15435E+02    0.24256E+07    0.26839E+04
   221    0.61962E+04    0.91989E+00    0.17170E+02    0.24140E+07    0.26632E+04
   222    0.61950E+04    0.94636E+00    0.18917E+02    0.24025E+07    0.26427E+04
   223    0.61930E+04    0.97450E+00    0.20676E+02    0.23910E+07    0.26223E+04
   224    0.61904E+04    0.10043E+01    0.22443E+02    0.23797E+07    0.26021E+04
   225    0.61871E+04    0.10359E+01    0.24221E+02    0.23684E+07    0.25821E+04
   226    0.61832E+04    0.10694E+01    0.26006E+02    0.23572E+07    0.25622E+04
   227    0.61785E+04    0.11047E+01    0.27800E+02    0.23461E+07    0.25425E+04
   228    0.61732E+04    0.11418E+01    0.29601E+02    0.23351E+07    0.25229E+04
   229    0.61673E+04    0.11808E+01    0.31407E+02    0.23242E+07    0.25035E+04
   230    0.61606E+04    0.12217E+01    0.33219E+02    0.23133E+07    0.24842E+04
   231    0.61531E+04    0.12646E+01    0.35037E+02    0.23025E+07    0.24651E+04
   232    0.61451E+04    0.13094E+01    0.36859E+02    0.22919E+07    0.24461E+04
   233    0.61364E+04    0.13563E+01    0.38683E+02    0.22813E+07    0.24272E+04
   234    0.61269E+04    0.14052E+01    0.40510E+02    0.22707E+07    0.24085E+04
   235    0.61168E+04    0.14562E+01    0.42338E+02    0.22603E+07    0.23899E+04
   236    0.61060E+04    0.15093E+01    0.44167E+02    0.22499E+07    0.23715E+04
   237    0.60944E+04    0.15645E+01    0.45997E+02    0.22396E+07    0.23532E+04
   238    0.60823E+04    0.16219E+01    0.47825E+02    0.22294E+07    0.23351E+04
   239    0.60695E+04    0.16813E+01    0.49653E+02    0.22193E+07    0.23171E+04
   240    0.60559E+04    0.17430E+01    0.51477E+02    0.22092E+07    0.22992E+04
   241    0.60418E+04    0.18069E+01    0.53299E+02    0.21992E+07    0.22814E+04
   242    0.60271E+04    0.18730E+01    0.55117E+02    0.21893E+07    0.22638E+04
   243    0.60117E+04    0.19414E+01    0.56930E+02    0.21794E+07    0.22463E+04
   244    0.59956E+04    0.20120E+01    0.58738E+02    0.21696E+07    0.22289E+04
   245    0.59788E+04    0.20849E+01    0.60539E+02    0.21599E+07    0.22116E+04
   246    0.59615E+04    0.21601E+01    0.62333E+02    0.21503E+07    0.21945E+04
   247    0.59436E+04    0.22375E+01    0.64120E+02    0.21407E+07    0.21775E+04
   248    0.59250E+04    0.23176E+01    0.65897E+02    0.21312E+07    0.21606E+04
   249    0.59059E+04    0.23998E+01    0.67666E+02    0.21218E+07    0.21438E+04
   250    0.58861E+04    0.24845E+01    0.69423E+02    0.21124E+07    0.21272E+04
   251    0.58659E+04    0.25714E+01    0.71171E+02    0.21031E+07    0.21106E+04
   252    0.58448E+04    0.26608E+01    0.72907E+02    0.20938E+07    0.20942E+04
   253    0.58235E+04    0.27524E+01    0.74629E+02    0.20846E+07    0.20779E+04
   254    0.58014E+04    0.28466E+01    0.76338E+02    0.20755E+07    0.20617E+04
   255    0.57788E+04    0.29430E+01    0.78034E+02    0.20664E+07    0.20456E+04
   256    0.57557E+04    0.30419E+01    0.79716E+02    0.20574E+07    0.20296E+04
   257    0.57321E+04    0.31431E+01    0.81377E+02    0.20485E+07    0.20137E+04
   258    0.57079E+04    0.32467E+01    0.83029E+02    0.20396E+07    0.19980E+04
   259    0.56832E+04    0.33527E+01    0.84656E+02    0.20308E+07    0.19823E+04
   260    0.56581E+04    0.34611E+01    0.86275E+02    0.20220E+07    0.19667E+04
   261    0.56323E+04    0.35718E+01    0.87861E+02    0.20133E+07    0.19513E+04
   262    0.56061E+04    0.36849E+01    0.89439E+02    0.20047E+07    0.19360E+04
   263    0.55796E+04    0.38003E+01    0.91000E+02    0.19961E+07    0.19207E+04
   264    0.55525E+04    0.39181E+01    0.92536E+02    0.19876E+07    0.19056E+04
   265    0.55248E+04    0.40382E+01    0.94041E+02    0.19791E+07    0.18906E+04
   266    0.54967E+04    0.41607E+01    0.95536E+02    0.19707E+07    0.18757E+04
   267    0.54681E+04    0.42853E+01    0.96999E+02    0.19623E+07    0.18609E+04
   268    0.54391E+04    0.44124E+01    0.98445E+02    0.19540E+07    0.18462E+04
   269    0.54096E+04    0.45417E+01    0.99867E+02    0.19458E+07    0.18316E+04
   270    0.53797E+04    0.46733E+01    0.10126E+03    0.19376E+07    0.18171E+04
   271    0.53494E+04    0.48070E+01    0.10264E+03    0.19295E+07    0.18027E+04
   272    0.53188E+04    0.49432E+01    0.10398E+03    0.19214E+07    0.17884E+04
   273    0.52877E+04    0.50813E+01    0.10530E+03    0.19133E+07    0.17742E+04
   274    0.52563E+04    0.52218E+01    0.10658E+03    0.19054E+07    0.17601E+04
   275    0.52245E+04    0.53643E+01    0.10785E+03    0.18974E+07    0.17461E+04
   276    0.51924E+04    0.55089E+01    0.10907E+03    0.18896E+07    0.17322E+04
   277    0.51599E+04    0.56556E+01    0.11028E+03    0.18817E+07    0.17183E+04
   278    0.51271E+04    0.58045E+01    0.11145E+03    0.18740E+07    0.17046E+04
   279    0.50940E+04    0.59553E+01    0.11258E+03    0.18662E+07    0.16910E+04
   280    0.50605E+04    0.61081E+01    0.11370E+03    0.18586E+07    0.16775E+04
   281    0.50269E+04    0.62630E+01    0.11478E+03    0.18509E+07    0.16641E+04
   282    0.49928E+04    0.64197E+01    0.11582E+03    0.18434E+07    0.16507E+04
   283    0.49585E+04    0.65783E+01    0.11684E+03    0.18358E+07    0.16375E+04
   284    0.49240E+04    0.67389E+01    0.11782E+03    0.18284E+07    0.16244E+04
   285    0.48892E+04    0.69013E+01    0.11876E+03    0.18209E+07    0.16113E+04
   286    0.48542E+04    0.70655E+01    0.11967E+03    0.18135E+07    0.15984E+04
   287    0.48189E+04    0.72314E+01    0.12055E+03    0.18062E+07    0.15855E+04
   288    0.47834E+04    0.73991E+01    0.12139E+03    0.17989E+07    0.15727E+04
   289    0.47477E+04    0.75684E+01    0.12219E+03    0.17916E+07    0.15600E+04
   290    0.47118E+04    0.77393E+01    0.12297E+03    0.17844E+07    0.15474E+04
   291    0.46757E+04    0.79124E+01    0.12369E+03    0.17773E+07    0.15349E+04
   292    0.46392E+04    0.80866E+01    0.12439E+03    0.17702E+07    0.15225E+04
   293    0.46029E+04    0.82616E+01    0.12504E+03    0.17631E+07    0.15101E+04
   294    0.45662E+04    0.84389E+01    0.12567E+03    0.17561E+07    0.14979E+04
   295    0.45296E+04    0.86169E+01    0.12625E+03    0.17491E+07    0.14857E+04
   296    0.44927E+04    0.87971E+01    0.12679E+03    0.17421E+07    0.14736E+04
   297    0.44557E+04    0.89773E+01    0.12730E+03    0.17352E+07    0.14616E+04
   298    0.44185E+04    0.91598E+01    0.12776E+03    0.17284E+07    0.14497E+04
   299    0.43813E+04    0.93437E+01    0.12818E+03    0.17215E+07    0.14379E+04
   300    0.43439E+04    0.95276E+01    0.12856E+03    0.17147E+07    0.14262E+04
   301    0.43065E+04    0.97130E+01    0.12890E+03    0.17080E+07    0.14145E+04
   302    0.42691E+04    0.98992E+01    0.12922E+03    0.17013E+07    0.14029E+04
   303    0.42316E+04    0.10087E+02    0.12948E+03    0.16946E+07    0.13914E+04
   304    0.41940E+04    0.10276E+02    0.12969E+03    0.16880E+07    0.13800E+04
   305    0.41564E+04    0.10465E+02    0.12987E+03    0.16814E+07    0.13686E+04
   306    0.41188E+04    0.10655E+02    0.13001E+03    0.16749E+07    0.13574E+04
   307    0.40812E+04    0.10845E+02    0.13010E+03    0.16683E+07    0.13462E+04
   308    0.40436E+04    0.11038E+02    0.13017E+03    0.16619E+07    0.13351E+04
   309    0.40060E+04    0.11229E+02    0.13018E+03    0.16554E+07    0.13241E+04
   310    0.39684E+04    0.11421E+02    0.13015E+03    0.16490E+07    0.13131E+04
   311    0.39309E+04    0.11615E+02    0.13008E+03    0.16426E+07    0.13023E+04
   312    0.38935E+04    0.11808E+02    0.12997E+03    0.16363E+07    0.12915E+04
   313    0.38561E+04    0.12002E+02    0.12982E+03    0.16300E+07    0.12808E+04
   314    0.38188E+04    0.12196E+02    0.12963E+03    0.16238E+07    0.12701E+04
   315    0.37815E+04    0.12390E+02    0.12940E+03    0.16175E+07    0.12596E+04
   316    0.37444E+04    0.12584E+02    0.12912E+03    0.16113E+07    0.12491E+04
   317    0.37074E+04    0.12777E+02    0.12880E+03    0.16052E+07    0.12387E+04
   318    0.36704E+04    0.12972E+02    0.12845E+03    0.15991E+07    0.12284E+04
   319    0.36336E+04    0.13166E+02    0.12805E+03    0.15930E+07    0.12181E+04
   320    0.35970E+04    0.13359E+02    0.12762E+03    0.15869E+07    0.12079E+04
   321    0.35605E+04    0.13554E+02    0.12714E+03    0.15809E+07    0.11978E+04
   322    0.35242E+04    0.13746E+02    0.12662E+03    0.15749E+07    0.11878E+04
