#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   458    0.21821E+04   -0.76803E+02    0.56905E-07   -0.76803E+02    0.14399E+02    0.22701E-08    0.56905E-07    0.22701E-08    0.85586E-13
   459    0.21942E+04   -0.77008E+02    0.56390E-07   -0.77008E+02    0.14210E+02    0.22480E-08    0.56390E-07    0.22480E-08    0.84934E-13
   460    0.22064E+04   -0.77173E+02    0.55881E-07   -0.77173E+02    0.14020E+02    0.22257E-08    0.55881E-07    0.22257E-08    0.84289E-13
   461    0.22185E+04   -0.77299E+02    0.55379E-07   -0.77299E+02    0.13830E+02    0.22034E-08    0.55379E-07    0.22034E-08    0.83649E-13
   462    0.22307E+04   -0.77381E+02    0.54882E-07   -0.77381E+02    0.13640E+02    0.21811E-08    0.54882E-07    0.21811E-08    0.83015E-13
   463    0.22428E+04   -0.77438E+02    0.54392E-07   -0.77438E+02    0.13452E+02    0.21587E-08    0.54392E-07    0.21587E-08    0.82387E-13
   464    0.22550E+04   -0.77438E+02    0.53908E-07   -0.77438E+02    0.13264E+02    0.21363E-08    0.53908E-07    0.21363E-08    0.81765E-13
   465    0.22671E+04   -0.77414E+02    0.53431E-07   -0.77414E+02    0.13077E+02    0.21138E-08    0.53431E-07    0.21138E-08    0.81149E-13
   466    0.22792E+04   -0.77342E+02    0.52959E-07   -0.77342E+02    0.12890E+02    0.20913E-08    0.52959E-07    0.20913E-08    0.80538E-13
   467    0.22915E+04   -0.77237E+02    0.52493E-07   -0.77237E+02    0.12704E+02    0.20687E-08    0.52493E-07    0.20687E-08    0.79933E-13
   468    0.23036E+04   -0.77092E+02    0.52033E-07   -0.77092E+02    0.12519E+02    0.20461E-08    0.52033E-07    0.20461E-08    0.79334E-13
   469    0.23157E+04   -0.76914E+02    0.51579E-07   -0.76914E+02    0.12334E+02    0.20235E-08    0.51579E-07    0.20235E-08    0.78740E-13
   470    0.23278E+04   -0.76697E+02    0.51131E-07   -0.76697E+02    0.12152E+02    0.20008E-08    0.51131E-07    0.20008E-08    0.78151E-13
   471    0.23397E+04   -0.76440E+02    0.50689E-07   -0.76440E+02    0.11971E+02    0.19782E-08    0.50689E-07    0.19782E-08    0.77568E-13
   472    0.23517E+04   -0.76151E+02    0.50253E-07   -0.76151E+02    0.11791E+02    0.19554E-08    0.50253E-07    0.19554E-08    0.76990E-13
   473    0.23636E+04   -0.75823E+02    0.49822E-07   -0.75823E+02    0.11613E+02    0.19327E-08    0.49822E-07    0.19327E-08    0.76417E-13
   474    0.23755E+04   -0.75463E+02    0.49397E-07   -0.75463E+02    0.11437E+02    0.19100E-08    0.49397E-07    0.19100E-08    0.75850E-13
   475    0.23874E+04   -0.75064E+02    0.48978E-07   -0.75064E+02    0.11261E+02    0.18872E-08    0.48978E-07    0.18872E-08    0.75288E-13
   476    0.23990E+04   -0.74628E+02    0.48565E-07   -0.74628E+02    0.11088E+02    0.18644E-08    0.48565E-07    0.18644E-08    0.74731E-13
   477    0.24106E+04   -0.74165E+02    0.48157E-07   -0.74165E+02    0.10917E+02    0.18417E-08    0.48157E-07    0.18417E-08    0.74179E-13
   478    0.24222E+04   -0.73657E+02    0.47755E-07   -0.73657E+02    0.10748E+02    0.18189E-08    0.47755E-07    0.18189E-08    0.73633E-13
   479    0.24336E+04   -0.73128E+02    0.47358E-07   -0.73128E+02    0.10581E+02    0.17961E-08    0.47358E-07    0.17961E-08    0.73091E-13
   480    0.24449E+04   -0.72558E+02    0.46967E-07   -0.72558E+02    0.10416E+02    0.17733E-08    0.46967E-07    0.17733E-08    0.72554E-13
   481    0.24562E+04   -0.71953E+02    0.46581E-07   -0.71953E+02    0.10254E+02    0.17505E-08    0.46581E-07    0.17505E-08    0.72022E-13
   482    0.24674E+04   -0.71318E+02    0.46200E-07   -0.71318E+02    0.10095E+02    0.17277E-08    0.46200E-07    0.17277E-08    0.71495E-13
   483    0.24783E+04   -0.70655E+02    0.45825E-07   -0.70655E+02    0.99377E+01    0.17049E-08    0.45825E-07    0.17049E-08    0.70972E-13
   484    0.24890E+04   -0.69958E+02    0.45456E-07   -0.69958E+02    0.97836E+01    0.16821E-08    0.45456E-07    0.16821E-08    0.70455E-13
   485    0.24998E+04   -0.69229E+02    0.45091E-07   -0.69229E+02    0.96318E+01    0.16593E-08    0.45091E-07    0.16593E-08    0.69942E-13
   486    0.25104E+04   -0.68471E+02    0.44732E-07   -0.68471E+02    0.94838E+01    0.16366E-08    0.44732E-07    0.16366E-08    0.69433E-13
   487    0.25209E+04   -0.67684E+02    0.44378E-07   -0.67684E+02    0.93388E+01    0.16138E-08    0.44378E-07    0.16138E-08    0.68929E-13
   488    0.25311E+04   -0.66866E+02    0.44029E-07   -0.66866E+02    0.91961E+01    0.15911E-08    0.44029E-07    0.15911E-08    0.68430E-13
   489    0.25412E+04   -0.66020E+02    0.43686E-07   -0.66020E+02    0.90572E+01    0.15684E-08    0.43686E-07    0.15684E-08    0.67935E-13
   490    0.25513E+04   -0.65144E+02    0.43347E-07   -0.65144E+02    0.89221E+01    0.15457E-08    0.43347E-07    0.15457E-08    0.67445E-13
   491    0.25609E+04   -0.64243E+02    0.43014E-07   -0.64243E+02    0.87901E+01    0.15231E-08    0.43014E-07    0.15231E-08    0.66958E-13
   492    0.25706E+04   -0.63315E+02    0.42685E-07   -0.63315E+02    0.86619E+01    0.15004E-08    0.42685E-07    0.15004E-08    0.66477E-13
   493    0.25800E+04   -0.62360E+02    0.42362E-07   -0.62360E+02    0.85360E+01    0.14778E-08    0.42362E-07    0.14778E-08    0.65999E-13
   494    0.25893E+04   -0.61380E+02    0.42043E-07   -0.61380E+02    0.84155E+01    0.14553E-08    0.42043E-07    0.14553E-08    0.65526E-13
   495    0.25983E+04   -0.60374E+02    0.41729E-07   -0.60374E+02    0.82980E+01    0.14328E-08    0.41729E-07    0.14328E-08    0.65056E-13
   496    0.26071E+04   -0.59345E+02    0.41421E-07   -0.59345E+02    0.81852E+01    0.14103E-08    0.41421E-07    0.14103E-08    0.64591E-13
   497    0.26157E+04   -0.58291E+02    0.41117E-07   -0.58291E+02    0.80762E+01    0.13879E-08    0.41117E-07    0.13879E-08    0.64130E-13
   498    0.26242E+04   -0.57216E+02    0.40817E-07   -0.57216E+02    0.79703E+01    0.13655E-08    0.40817E-07    0.13655E-08    0.63673E-13
   499    0.26325E+04   -0.56116E+02    0.40523E-07   -0.56116E+02    0.78699E+01    0.13431E-08    0.40523E-07    0.13431E-08    0.63220E-13
   500    0.26405E+04   -0.54997E+02    0.40233E-07   -0.54997E+02    0.77725E+01    0.13209E-08    0.40233E-07    0.13209E-08    0.62770E-13
   501    0.26482E+04   -0.53857E+02    0.39948E-07   -0.53857E+02    0.76806E+01    0.12986E-08    0.39948E-07    0.12986E-08    0.62325E-13
   502    0.26559E+04   -0.52696E+02    0.39667E-07   -0.52696E+02    0.75932E+01    0.12764E-08    0.39667E-07    0.12764E-08    0.61883E-13
   503    0.26632E+04   -0.51516E+02    0.39391E-07   -0.51516E+02    0.75098E+01    0.12543E-08    0.39391E-07    0.12543E-08    0.61445E-13
   504    0.26703E+04   -0.50316E+02    0.39120E-07   -0.50316E+02    0.74310E+01    0.12322E-08    0.39120E-07    0.12322E-08    0.61011E-13
   505    0.26773E+04   -0.49100E+02    0.38853E-07   -0.49100E+02    0.73574E+01    0.12102E-08    0.38853E-07    0.12102E-08    0.60581E-13
   506    0.26839E+04   -0.47866E+02    0.38590E-07   -0.47866E+02    0.72887E+01    0.11883E-08    0.38590E-07    0.11883E-08    0.60154E-13
   507    0.26904E+04   -0.46616E+02    0.38332E-07   -0.46616E+02    0.72243E+01    0.11663E-08    0.38332E-07    0.11663E-08    0.59731E-13
   508    0.26965E+04   -0.45350E+02    0.38077E-07   -0.45350E+02    0.71654E+01    0.11445E-08    0.38077E-07    0.11445E-08    0.59311E-13
   509    0.27025E+04   -0.44069E+02    0.37827E-07   -0.44069E+02    0.71109E+01    0.11227E-08    0.37827E-07    0.11227E-08    0.58895E-13
   510    0.27081E+04   -0.42775E+02    0.37581E-07   -0.42775E+02    0.70616E+01    0.11009E-08    0.37581E-07    0.11009E-08    0.58483E-13
   511    0.27136E+04   -0.41467E+02    0.37339E-07   -0.41467E+02    0.70170E+01    0.10792E-08    0.37339E-07    0.10792E-08    0.58074E-13
   512    0.27188E+04   -0.40146E+02    0.37102E-07   -0.40146E+02    0.69777E+01    0.10576E-08    0.37102E-07    0.10576E-08    0.57669E-13
   513    0.27238E+04   -0.38815E+02    0.36868E-07   -0.38815E+02    0.69434E+01    0.10360E-08    0.36868E-07    0.10360E-08    0.57267E-13
   514    0.27285E+04   -0.37473E+02    0.36637E-07   -0.37473E+02    0.69144E+01    0.10145E-08    0.36637E-07    0.10145E-08    0.56868E-13
   515    0.27330E+04   -0.36120E+02    0.36411E-07   -0.36120E+02    0.68906E+01    0.99296E-09    0.36411E-07    0.99296E-09    0.56473E-13
   516    0.27372E+04   -0.34758E+02    0.36189E-07   -0.34758E+02    0.68721E+01    0.97153E-09    0.36189E-07    0.97153E-09    0.56082E-13
   517    0.27411E+04   -0.33388E+02    0.35970E-07   -0.33388E+02    0.68589E+01    0.95015E-09    0.35970E-07    0.95015E-09    0.55693E-13
   518    0.27448E+04   -0.32011E+02    0.35754E-07   -0.32011E+02    0.68510E+01    0.92882E-09    0.35754E-07    0.92882E-09    0.55308E-13
   519    0.27484E+04   -0.30626E+02    0.35543E-07   -0.30626E+02    0.68485E+01    0.90755E-09    0.35543E-07    0.90755E-09    0.54926E-13
   520    0.27516E+04   -0.29236E+02    0.35334E-07   -0.29236E+02    0.68514E+01    0.88632E-09    0.35334E-07    0.88632E-09    0.54548E-13
   521    0.27544E+04   -0.27841E+02    0.35130E-07   -0.27841E+02    0.68597E+01    0.86515E-09    0.35130E-07    0.86515E-09    0.54173E-13
   522    0.27570E+04   -0.26441E+02    0.34928E-07   -0.26441E+02    0.68736E+01    0.84404E-09    0.34928E-07    0.84404E-09    0.53801E-13
   523    0.27595E+04   -0.25039E+02    0.34730E-07   -0.25039E+02    0.68930E+01    0.82297E-09    0.34730E-07    0.82297E-09    0.53432E-13
   524    0.27617E+04   -0.23634E+02    0.34535E-07   -0.23634E+02    0.69178E+01    0.80196E-09    0.34535E-07    0.80196E-09    0.53066E-13
   525    0.27635E+04   -0.22226E+02    0.34344E-07   -0.22226E+02    0.69482E+01    0.78100E-09    0.34344E-07    0.78100E-09    0.52704E-13
   526    0.27651E+04   -0.20818E+02    0.34155E-07   -0.20818E+02    0.69842E+01    0.76009E-09    0.34155E-07    0.76009E-09    0.52344E-13
   527    0.27666E+04   -0.19410E+02    0.33970E-07   -0.19410E+02    0.70258E+01    0.73923E-09    0.33970E-07    0.73923E-09    0.51988E-13
   528    0.27677E+04   -0.18005E+02    0.33788E-07   -0.18005E+02    0.70729E+01    0.71843E-09    0.33788E-07    0.71843E-09    0.51634E-13
   529    0.27685E+04   -0.16599E+02    0.33608E-07   -0.16599E+02    0.71258E+01    0.69768E-09    0.33608E-07    0.69768E-09    0.51284E-13
   530    0.27691E+04   -0.15198E+02    0.33432E-07   -0.15198E+02    0.71843E+01    0.67698E-09    0.33432E-07    0.67698E-09    0.50936E-13
   531    0.27696E+04   -0.13799E+02    0.33258E-07   -0.13799E+02    0.72483E+01    0.65633E-09    0.33258E-07    0.65633E-09    0.50592E-13
   532    0.27696E+04   -0.12405E+02    0.33087E-07   -0.12405E+02    0.73182E+01    0.63573E-09    0.33087E-07    0.63573E-09    0.50250E-13
   533    0.27694E+04   -0.11016E+02    0.32919E-07   -0.11016E+02    0.73936E+01    0.61519E-09    0.32919E-07    0.61519E-09    0.49911E-13
   534    0.27690E+04   -0.96342E+01    0.32753E-07   -0.96342E+01    0.74747E+01    0.59470E-09    0.32753E-07    0.59470E-09    0.49575E-13
   535    0.27683E+04   -0.82590E+01    0.32590E-07   -0.82590E+01    0.75616E+01    0.57425E-09    0.32590E-07    0.57425E-09    0.49242E-13
   536    0.27673E+04   -0.68912E+01    0.32430E-07   -0.68912E+01    0.76541E+01    0.55386E-09    0.32430E-07    0.55386E-09    0.48912E-13
   537    0.27662E+04   -0.55321E+01    0.32272E-07   -0.55321E+01    0.77522E+01    0.53353E-09    0.32272E-07    0.53353E-09    0.48584E-13
   538    0.27647E+04   -0.41828E+01    0.32116E-07   -0.41828E+01    0.78561E+01    0.51324E-09    0.32116E-07    0.51324E-09    0.48259E-13
   539    0.27630E+04   -0.28440E+01    0.31963E-07   -0.28440E+01    0.79654E+01    0.49300E-09    0.31963E-07    0.49300E-09    0.47937E-13
   540    0.27611E+04   -0.15167E+01    0.31812E-07   -0.15167E+01    0.80807E+01    0.47282E-09    0.31812E-07    0.47282E-09    0.47617E-13
   541    0.27589E+04   -0.20081E+00    0.31663E-07   -0.20081E+00    0.82014E+01    0.45269E-09    0.31663E-07    0.45269E-09    0.47301E-13
   542    0.27565E+04    0.11012E+01    0.31516E-07    0.11012E+01    0.83278E+01    0.43261E-09    0.31516E-07    0.43261E-09    0.46986E-13
   543    0.27538E+04    0.23897E+01    0.31372E-07    0.23897E+01    0.84599E+01    0.41258E-09    0.31372E-07    0.41258E-09    0.46675E-13
   544    0.27509E+04    0.36636E+01    0.31229E-07    0.36636E+01    0.85975E+01    0.39260E-09    0.31229E-07    0.39260E-09    0.46365E-13
   545    0.27477E+04    0.49222E+01    0.31089E-07    0.49222E+01    0.87407E+01    0.37267E-09    0.31089E-07    0.37267E-09    0.46059E-13
   546    0.27444E+04    0.61644E+01    0.30950E-07    0.61644E+01    0.88892E+01    0.35279E-09    0.30950E-07    0.35279E-09    0.45755E-13
   547    0.27407E+04    0.73898E+01    0.30814E-07    0.73898E+01    0.90432E+01    0.33296E-09    0.30814E-07    0.33296E-09    0.45453E-13
   548    0.27369E+04    0.85972E+01    0.30679E-07    0.85972E+01    0.92027E+01    0.31319E-09    0.30679E-07    0.31319E-09    0.45154E-13
   549    0.27328E+04    0.97857E+01    0.30546E-07    0.97857E+01    0.93677E+01    0.29346E-09    0.30546E-07    0.29346E-09    0.44857E-13
   550    0.27286E+04    0.10955E+02    0.30414E-07    0.10955E+02    0.95381E+01    0.27379E-09    0.30414E-07    0.27379E-09    0.44562E-13
   551    0.27241E+04    0.12104E+02    0.30284E-07    0.12104E+02    0.97141E+01    0.25417E-09    0.30284E-07    0.25417E-09    0.44270E-13
   552    0.27193E+04    0.13231E+02    0.30156E-07    0.13231E+02    0.98954E+01    0.23460E-09    0.30156E-07    0.23460E-09    0.43980E-13
   553    0.27144E+04    0.14338E+02    0.30029E-07    0.14338E+02    0.10081E+02    0.21510E-09    0.30029E-07    0.21510E-09    0.43692E-13
   554    0.27093E+04    0.15422E+02    0.29904E-07    0.15422E+02    0.10273E+02    0.19566E-09    0.29904E-07    0.19566E-09    0.43407E-13
   555    0.27039E+04    0.16483E+02    0.29780E-07    0.16483E+02    0.10470E+02    0.17630E-09    0.29780E-07    0.17630E-09    0.43124E-13
   556    0.26983E+04    0.17521E+02    0.29658E-07    0.17521E+02    0.10672E+02    0.15702E-09    0.29658E-07    0.15702E-09    0.42843E-13
   557    0.26925E+04    0.18534E+02    0.29537E-07    0.18534E+02    0.10878E+02    0.13782E-09    0.29537E-07    0.13782E-09    0.42565E-13
   558    0.26865E+04    0.19524E+02    0.29418E-07    0.19524E+02    0.11091E+02    0.11872E-09    0.29418E-07    0.11872E-09    0.42288E-13
   559    0.26803E+04    0.20488E+02    0.29300E-07    0.20488E+02    0.11308E+02    0.99713E-10    0.29300E-07    0.99713E-10    0.42014E-13
   560    0.26740E+04    0.21426E+02    0.29184E-07    0.21426E+02    0.11529E+02    0.80812E-10    0.29184E-07    0.80812E-10    0.41742E-13
   561    0.26673E+04    0.22338E+02    0.29069E-07    0.22338E+02    0.11755E+02    0.62020E-10    0.29069E-07    0.62020E-10    0.41473E-13
   562    0.26606E+04    0.23223E+02    0.28955E-07    0.23223E+02    0.11986E+02    0.43344E-10    0.28955E-07    0.43344E-10    0.41205E-13
   563    0.26537E+04    0.24083E+02    0.28843E-07    0.24083E+02    0.12221E+02    0.24790E-10    0.28843E-07    0.24790E-10    0.40939E-13
   564    0.26467E+04    0.24912E+02    0.28732E-07    0.24912E+02    0.12462E+02    0.63626E-11    0.28732E-07    0.63626E-11    0.40676E-13
   565    0.26394E+04    0.25715E+02    0.28622E-07    0.25715E+02    0.12706E+02   -0.11931E-10    0.28622E-07   -0.11931E-10    0.40415E-13
   566    0.26320E+04    0.26487E+02    0.28513E-07    0.26487E+02    0.12955E+02   -0.30085E-10    0.28513E-07   -0.30085E-10    0.40156E-13
   567    0.26245E+04    0.27231E+02    0.28406E-07    0.27231E+02    0.13207E+02   -0.48094E-10    0.28406E-07   -0.48094E-10    0.39898E-13
   568    0.26168E+04    0.27945E+02    0.28300E-07    0.27945E+02    0.13465E+02   -0.65952E-10    0.28300E-07   -0.65952E-10    0.39643E-13
   569    0.26088E+04    0.28630E+02    0.28194E-07    0.28630E+02    0.13727E+02   -0.83653E-10    0.28194E-07   -0.83653E-10    0.39390E-13
   570    0.26009E+04    0.29283E+02    0.28091E-07    0.29283E+02    0.13992E+02   -0.10119E-09    0.28091E-07   -0.10119E-09    0.39139E-13
   571    0.25927E+04    0.29904E+02    0.27988E-07    0.29904E+02    0.14261E+02   -0.11856E-09    0.27988E-07   -0.11856E-09    0.38890E-13
   572    0.25843E+04    0.30495E+02    0.27886E-07    0.30495E+02    0.14534E+02   -0.13575E-09    0.27886E-07   -0.13575E-09    0.38643E-13
   573    0.25759E+04    0.31052E+02    0.27786E-07    0.31052E+02    0.14811E+02   -0.15277E-09    0.27786E-07   -0.15277E-09    0.38398E-13
   574    0.25674E+04    0.31578E+02    0.27686E-07    0.31578E+02    0.15091E+02   -0.16959E-09    0.27686E-07   -0.16959E-09    0.38155E-13
   575    0.25587E+04    0.32071E+02    0.27588E-07    0.32071E+02    0.15374E+02   -0.18623E-09    0.27588E-07   -0.18623E-09    0.37913E-13
   576    0.25500E+04    0.32531E+02    0.27490E-07    0.32531E+02    0.15662E+02   -0.20266E-09    0.27490E-07   -0.20266E-09    0.37674E-13
   577    0.25411E+04    0.32958E+02    0.27394E-07    0.32958E+02    0.15952E+02   -0.21889E-09    0.27394E-07   -0.21889E-09    0.37436E-13
   578    0.25321E+04    0.33350E+02    0.27298E-07    0.33350E+02    0.16245E+02   -0.23492E-09    0.27298E-07   -0.23492E-09    0.37201E-13
   579    0.25230E+04    0.33709E+02    0.27204E-07    0.33709E+02    0.16543E+02   -0.25072E-09    0.27204E-07   -0.25072E-09    0.36967E-13
   580    0.25139E+04    0.34032E+02    0.27110E-07    0.34032E+02    0.16842E+02   -0.26630E-09    0.27110E-07   -0.26630E-09    0.36735E-13
   581    0.25045E+04    0.34322E+02    0.27017E-07    0.34322E+02    0.17144E+02   -0.28166E-09    0.27017E-07   -0.28166E-09    0.36505E-13
   582    0.24951E+04    0.34576E+02    0.26925E-07    0.34576E+02    0.17450E+02   -0.29678E-09    0.26925E-07   -0.29678E-09    0.36277E-13
   583    0.24857E+04    0.34794E+02    0.26834E-07    0.34794E+02    0.17758E+02   -0.31166E-09    0.26834E-07   -0.31166E-09    0.36050E-13
   584    0.24762E+04    0.34978E+02    0.26744E-07    0.34978E+02    0.18068E+02   -0.32629E-09    0.26744E-07   -0.32629E-09    0.35825E-13
   585    0.24667E+04    0.35125E+02    0.26654E-07    0.35125E+02    0.18380E+02   -0.34068E-09    0.26654E-07   -0.34068E-09    0.35603E-13
   586    0.24570E+04    0.35236E+02    0.26565E-07    0.35236E+02    0.18695E+02   -0.35480E-09    0.26565E-07   -0.35480E-09    0.35381E-13
   587    0.24474E+04    0.35311E+02    0.26477E-07    0.35311E+02    0.19012E+02   -0.36866E-09    0.26477E-07   -0.36866E-09    0.35162E-13
   588    0.24377E+04    0.35349E+02    0.26390E-07    0.35349E+02    0.19331E+02   -0.38226E-09    0.26390E-07   -0.38226E-09    0.34944E-13
   589    0.24279E+04    0.35350E+02    0.26303E-07    0.35350E+02    0.19652E+02   -0.39557E-09    0.26303E-07   -0.39557E-09    0.34728E-13
   590    0.24180E+04    0.35315E+02    0.26217E-07    0.35315E+02    0.19974E+02   -0.40861E-09    0.26217E-07   -0.40861E-09    0.34513E-13
   591    0.24082E+04    0.35243E+02    0.26132E-07    0.35243E+02    0.20299E+02   -0.42136E-09    0.26132E-07   -0.42136E-09    0.34301E-13
   592    0.23983E+04    0.35133E+02    0.26047E-07    0.35133E+02    0.20624E+02   -0.43381E-09    0.26047E-07   -0.43381E-09    0.34089E-13
   593    0.23884E+04    0.34987E+02    0.25963E-07    0.34987E+02    0.20952E+02   -0.44597E-09    0.25963E-07   -0.44597E-09    0.33880E-13
   594    0.23784E+04    0.34802E+02    0.25879E-07    0.34802E+02    0.21280E+02   -0.45782E-09    0.25879E-07   -0.45782E-09    0.33672E-13
   595    0.23684E+04    0.34581E+02    0.25796E-07    0.34581E+02    0.21609E+02   -0.46936E-09    0.25796E-07   -0.46936E-09    0.33465E-13
   596    0.23585E+04    0.34321E+02    0.25714E-07    0.34321E+02    0.21940E+02   -0.48058E-09    0.25714E-07   -0.48058E-09    0.33261E-13
   597    0.23486E+04    0.34024E+02    0.25632E-07    0.34024E+02    0.22269E+02   -0.49148E-09    0.25632E-07   -0.49148E-09    0.33057E-13
   598    0.23389E+04    0.33690E+02    0.25550E-07    0.33690E+02    0.22601E+02   -0.50206E-09    0.25550E-07   -0.50206E-09    0.32856E-13
   599    0.23290E+04    0.33318E+02    0.25469E-07    0.33318E+02    0.22933E+02   -0.51229E-09    0.25469E-07   -0.51229E-09    0.32655E-13
   600    0.23191E+04    0.32908E+02    0.25388E-07    0.32908E+02    0.23266E+02   -0.52219E-09    0.25388E-07   -0.52219E-09    0.32457E-13
   601    0.23093E+04    0.32461E+02    0.25308E-07    0.32461E+02    0.23600E+02   -0.53175E-09    0.25308E-07   -0.53175E-09    0.32259E-13
   602    0.22995E+04    0.31975E+02    0.25228E-07    0.31975E+02    0.23932E+02   -0.54097E-09    0.25228E-07   -0.54097E-09    0.32064E-13
   603    0.22896E+04    0.31454E+02    0.25149E-07    0.31454E+02    0.24265E+02   -0.54989E-09    0.25149E-07   -0.54989E-09    0.31869E-13
   604    0.22800E+04    0.30895E+02    0.25070E-07    0.30895E+02    0.24598E+02   -0.55852E-09    0.25070E-07   -0.55852E-09    0.31677E-13
   605    0.22703E+04    0.30299E+02    0.24992E-07    0.30299E+02    0.24930E+02   -0.56688E-09    0.24992E-07   -0.56688E-09    0.31485E-13
   606    0.22607E+04    0.29666E+02    0.24914E-07    0.29666E+02    0.25262E+02   -0.57498E-09    0.24914E-07   -0.57498E-09    0.31295E-13
   607    0.22509E+04    0.28997E+02    0.24837E-07    0.28997E+02    0.25594E+02   -0.58285E-09    0.24837E-07   -0.58285E-09    0.31107E-13
   608    0.22414E+04    0.28291E+02    0.24761E-07    0.28291E+02    0.25925E+02   -0.59051E-09    0.24761E-07   -0.59051E-09    0.30919E-13
   609    0.22321E+04    0.27549E+02    0.24686E-07    0.27549E+02    0.26255E+02   -0.59797E-09    0.24686E-07   -0.59797E-09    0.30734E-13
   610    0.22226E+04    0.26771E+02    0.24612E-07    0.26771E+02    0.26584E+02   -0.60525E-09    0.24612E-07   -0.60525E-09    0.30549E-13
   611    0.22133E+04    0.25958E+02    0.24538E-07    0.25958E+02    0.26912E+02   -0.61237E-09    0.24538E-07   -0.61237E-09    0.30366E-13
   612    0.22041E+04    0.25111E+02    0.24466E-07    0.25111E+02    0.27240E+02   -0.61936E-09    0.24466E-07   -0.61936E-09    0.30185E-13
   613    0.21949E+04    0.24227E+02    0.24395E-07    0.24227E+02    0.27564E+02   -0.62622E-09    0.24395E-07   -0.62622E-09    0.30004E-13
   614    0.21859E+04    0.23309E+02    0.24324E-07    0.23309E+02    0.27888E+02   -0.63298E-09    0.24324E-07   -0.63298E-09    0.29825E-13
   615    0.21769E+04    0.22357E+02    0.24255E-07    0.22357E+02    0.28210E+02   -0.63966E-09    0.24255E-07   -0.63966E-09    0.29648E-13
   616    0.21680E+04    0.21372E+02    0.24187E-07    0.21372E+02    0.28532E+02   -0.64627E-09    0.24187E-07   -0.64627E-09    0.29471E-13
   617    0.21593E+04    0.20353E+02    0.24121E-07    0.20353E+02    0.28851E+02   -0.65284E-09    0.24121E-07   -0.65284E-09    0.29296E-13
   618    0.21506E+04    0.19300E+02    0.24055E-07    0.19300E+02    0.29169E+02   -0.65938E-09    0.24055E-07   -0.65938E-09    0.29123E-13
   619    0.21420E+04    0.18216E+02    0.23991E-07    0.18216E+02    0.29486E+02   -0.66591E-09    0.23991E-07   -0.66591E-09    0.28950E-13
   620    0.21337E+04    0.17100E+02    0.23929E-07    0.17100E+02    0.29798E+02   -0.67245E-09    0.23929E-07   -0.67245E-09    0.28779E-13
   621    0.21253E+04    0.15951E+02    0.23867E-07    0.15951E+02    0.30110E+02   -0.67902E-09    0.23867E-07   -0.67902E-09    0.28609E-13
   622    0.21171E+04    0.14771E+02    0.23808E-07    0.14771E+02    0.30419E+02   -0.68564E-09    0.23808E-07   -0.68564E-09    0.28441E-13
   623    0.21091E+04    0.13561E+02    0.23750E-07    0.13561E+02    0.30724E+02   -0.69233E-09    0.23750E-07   -0.69233E-09    0.28273E-13
   624    0.21011E+04    0.12321E+02    0.23693E-07    0.12321E+02    0.31027E+02   -0.69910E-09    0.23693E-07   -0.69910E-09    0.28107E-13
   625    0.20933E+04    0.11050E+02    0.23639E-07    0.11050E+02    0.31328E+02   -0.70597E-09    0.23639E-07   -0.70597E-09    0.27943E-13
   626    0.20856E+04    0.97501E+01    0.23586E-07    0.97501E+01    0.31625E+02   -0.71297E-09    0.23586E-07   -0.71297E-09    0.27779E-13
   627    0.20782E+04    0.84216E+01    0.23535E-07    0.84216E+01    0.31920E+02   -0.72011E-09    0.23535E-07   -0.72011E-09    0.27616E-13
   628    0.20708E+04    0.70645E+01    0.23485E-07    0.70645E+01    0.32210E+02   -0.72741E-09    0.23485E-07   -0.72741E-09    0.27455E-13
   629    0.20636E+04    0.56798E+01    0.23438E-07    0.56798E+01    0.32498E+02   -0.73489E-09    0.23438E-07   -0.73489E-09    0.27295E-13
   630    0.20565E+04    0.42669E+01    0.23392E-07    0.42669E+01    0.32782E+02   -0.74257E-09    0.23392E-07   -0.74257E-09    0.27136E-13
   631    0.20496E+04    0.28289E+01    0.23349E-07    0.28289E+01    0.33063E+02   -0.75047E-09    0.23349E-07   -0.75047E-09    0.26978E-13
   632    0.20429E+04    0.13638E+01    0.23308E-07    0.13638E+01    0.33339E+02   -0.75860E-09    0.23308E-07   -0.75860E-09    0.26822E-13
   633    0.20363E+04   -0.12599E+00    0.23268E-07   -0.12599E+00    0.33613E+02   -0.76698E-09    0.23268E-07   -0.76698E-09    0.26666E-13
   634    0.20299E+04   -0.16404E+01    0.23231E-07   -0.16404E+01    0.33881E+02   -0.77564E-09    0.23231E-07   -0.77564E-09    0.26512E-13
   635    0.20238E+04   -0.31788E+01    0.23196E-07   -0.31788E+01    0.34147E+02   -0.78460E-09    0.23196E-07   -0.78460E-09    0.26359E-13
   636    0.20176E+04   -0.47403E+01    0.23164E-07   -0.47403E+01    0.34409E+02   -0.79386E-09    0.23164E-07   -0.79386E-09    0.26207E-13
   637    0.20118E+04   -0.63255E+01    0.23134E-07   -0.63255E+01    0.34664E+02   -0.80345E-09    0.23134E-07   -0.80345E-09    0.26056E-13
   638    0.20061E+04   -0.79320E+01    0.23106E-07   -0.79320E+01    0.34917E+02   -0.81339E-09    0.23106E-07   -0.81339E-09    0.25906E-13
