#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   442    0.19538E+04   -0.65067E+02    0.55922E-07   -0.65067E+02    0.17381E+02    0.26690E-08    0.55922E-07    0.26690E-08    0.11385E-12
   443    0.19637E+04   -0.65956E+02    0.55336E-07   -0.65956E+02    0.17211E+02    0.26488E-08    0.55336E-07    0.26488E-08    0.11297E-12
   444    0.19738E+04   -0.66807E+02    0.54756E-07   -0.66807E+02    0.17039E+02    0.26284E-08    0.54756E-07    0.26284E-08    0.11209E-12
   445    0.19840E+04   -0.67621E+02    0.54183E-07   -0.67621E+02    0.16864E+02    0.26080E-08    0.54183E-07    0.26080E-08    0.11123E-12
   446    0.19943E+04   -0.68397E+02    0.53618E-07   -0.68397E+02    0.16690E+02    0.25874E-08    0.53618E-07    0.25874E-08    0.11037E-12
   447    0.20048E+04   -0.69136E+02    0.53059E-07   -0.69136E+02    0.16514E+02    0.25667E-08    0.53059E-07    0.25667E-08    0.10953E-12
   448    0.20155E+04   -0.69838E+02    0.52507E-07   -0.69838E+02    0.16335E+02    0.25459E-08    0.52507E-07    0.25459E-08    0.10869E-12
   449    0.20263E+04   -0.70500E+02    0.51961E-07   -0.70500E+02    0.16156E+02    0.25250E-08    0.51961E-07    0.25250E-08    0.10786E-12
   450    0.20373E+04   -0.71125E+02    0.51422E-07   -0.71125E+02    0.15977E+02    0.25039E-08    0.51422E-07    0.25039E-08    0.10703E-12
   451    0.20484E+04   -0.71711E+02    0.50889E-07   -0.71711E+02    0.15795E+02    0.24828E-08    0.50889E-07    0.24828E-08    0.10621E-12
   452    0.20595E+04   -0.72261E+02    0.50363E-07   -0.72261E+02    0.15613E+02    0.24615E-08    0.50363E-07    0.24615E-08    0.10540E-12
   453    0.20709E+04   -0.72770E+02    0.49843E-07   -0.72770E+02    0.15431E+02    0.24401E-08    0.49843E-07    0.24401E-08    0.10460E-12
   454    0.20822E+04   -0.73243E+02    0.49329E-07   -0.73243E+02    0.15247E+02    0.24187E-08    0.49329E-07    0.24187E-08    0.10381E-12
   455    0.20937E+04   -0.73678E+02    0.48822E-07   -0.73678E+02    0.15063E+02    0.23971E-08    0.48822E-07    0.23971E-08    0.10302E-12
   456    0.21053E+04   -0.74068E+02    0.48320E-07   -0.74068E+02    0.14878E+02    0.23754E-08    0.48320E-07    0.23754E-08    0.10224E-12
   457    0.21169E+04   -0.74429E+02    0.47825E-07   -0.74429E+02    0.14693E+02    0.23537E-08    0.47825E-07    0.23537E-08    0.10147E-12
   458    0.21286E+04   -0.74741E+02    0.47336E-07   -0.74741E+02    0.14508E+02    0.23318E-08    0.47336E-07    0.23318E-08    0.10070E-12
   459    0.21404E+04   -0.75021E+02    0.46853E-07   -0.75021E+02    0.14323E+02    0.23099E-08    0.46853E-07    0.23099E-08    0.99940E-13
   460    0.21523E+04   -0.75262E+02    0.46376E-07   -0.75262E+02    0.14137E+02    0.22878E-08    0.46376E-07    0.22878E-08    0.99188E-13
   461    0.21642E+04   -0.75465E+02    0.45906E-07   -0.75465E+02    0.13951E+02    0.22657E-08    0.45906E-07    0.22657E-08    0.98442E-13
   462    0.21761E+04   -0.75624E+02    0.45441E-07   -0.75624E+02    0.13765E+02    0.22436E-08    0.45441E-07    0.22436E-08    0.97703E-13
   463    0.21880E+04   -0.75759E+02    0.44982E-07   -0.75759E+02    0.13580E+02    0.22213E-08    0.44982E-07    0.22213E-08    0.96971E-13
   464    0.21999E+04   -0.75839E+02    0.44530E-07   -0.75839E+02    0.13396E+02    0.21990E-08    0.44530E-07    0.21990E-08    0.96246E-13
   465    0.22118E+04   -0.75893E+02    0.44083E-07   -0.75893E+02    0.13212E+02    0.21766E-08    0.44083E-07    0.21766E-08    0.95527E-13
   466    0.22238E+04   -0.75901E+02    0.43642E-07   -0.75901E+02    0.13027E+02    0.21541E-08    0.43642E-07    0.21541E-08    0.94815E-13
   467    0.22359E+04   -0.75877E+02    0.43207E-07   -0.75877E+02    0.12844E+02    0.21316E-08    0.43207E-07    0.21316E-08    0.94109E-13
   468    0.22478E+04   -0.75813E+02    0.42778E-07   -0.75813E+02    0.12661E+02    0.21091E-08    0.42778E-07    0.21091E-08    0.93410E-13
   469    0.22598E+04   -0.75718E+02    0.42354E-07   -0.75718E+02    0.12479E+02    0.20864E-08    0.42354E-07    0.20864E-08    0.92717E-13
   470    0.22718E+04   -0.75583E+02    0.41937E-07   -0.75583E+02    0.12298E+02    0.20638E-08    0.41937E-07    0.20638E-08    0.92030E-13
   471    0.22836E+04   -0.75408E+02    0.41525E-07   -0.75408E+02    0.12119E+02    0.20411E-08    0.41525E-07    0.20411E-08    0.91350E-13
   472    0.22955E+04   -0.75202E+02    0.41118E-07   -0.75202E+02    0.11941E+02    0.20183E-08    0.41118E-07    0.20183E-08    0.90676E-13
   473    0.23073E+04   -0.74957E+02    0.40718E-07   -0.74957E+02    0.11764E+02    0.19955E-08    0.40718E-07    0.19955E-08    0.90008E-13
   474    0.23191E+04   -0.74680E+02    0.40323E-07   -0.74680E+02    0.11589E+02    0.19727E-08    0.40323E-07    0.19727E-08    0.89346E-13
   475    0.23309E+04   -0.74364E+02    0.39934E-07   -0.74364E+02    0.11414E+02    0.19498E-08    0.39934E-07    0.19498E-08    0.88690E-13
   476    0.23426E+04   -0.74012E+02    0.39550E-07   -0.74012E+02    0.11242E+02    0.19269E-08    0.39550E-07    0.19269E-08    0.88040E-13
   477    0.23541E+04   -0.73633E+02    0.39172E-07   -0.73633E+02    0.11071E+02    0.19040E-08    0.39172E-07    0.19040E-08    0.87396E-13
   478    0.23657E+04   -0.73208E+02    0.38799E-07   -0.73208E+02    0.10902E+02    0.18810E-08    0.38799E-07    0.18810E-08    0.86757E-13
   479    0.23771E+04   -0.72763E+02    0.38432E-07   -0.72763E+02    0.10735E+02    0.18580E-08    0.38432E-07    0.18580E-08    0.86125E-13
   480    0.23885E+04   -0.72277E+02    0.38071E-07   -0.72277E+02    0.10570E+02    0.18351E-08    0.38071E-07    0.18351E-08    0.85498E-13
   481    0.23997E+04   -0.71755E+02    0.37714E-07   -0.71755E+02    0.10407E+02    0.18121E-08    0.37714E-07    0.18121E-08    0.84877E-13
   482    0.24110E+04   -0.71203E+02    0.37364E-07   -0.71203E+02    0.10247E+02    0.17891E-08    0.37364E-07    0.17891E-08    0.84261E-13
   483    0.24220E+04   -0.70623E+02    0.37018E-07   -0.70623E+02    0.10088E+02    0.17660E-08    0.37018E-07    0.17660E-08    0.83651E-13
   484    0.24328E+04   -0.70010E+02    0.36678E-07   -0.70010E+02    0.99329E+01    0.17430E-08    0.36678E-07    0.17430E-08    0.83046E-13
   485    0.24437E+04   -0.69364E+02    0.36343E-07   -0.69364E+02    0.97794E+01    0.17200E-08    0.36343E-07    0.17200E-08    0.82447E-13
   486    0.24544E+04   -0.68688E+02    0.36014E-07   -0.68688E+02    0.96295E+01    0.16970E-08    0.36014E-07    0.16970E-08    0.81853E-13
   487    0.24650E+04   -0.67982E+02    0.35689E-07   -0.67982E+02    0.94823E+01    0.16740E-08    0.35689E-07    0.16740E-08    0.81265E-13
   488    0.24754E+04   -0.67246E+02    0.35370E-07   -0.67246E+02    0.93371E+01    0.16510E-08    0.35370E-07    0.16510E-08    0.80681E-13
   489    0.24857E+04   -0.66480E+02    0.35056E-07   -0.66480E+02    0.91955E+01    0.16280E-08    0.35056E-07    0.16280E-08    0.80103E-13
   490    0.24959E+04   -0.65685E+02    0.34747E-07   -0.65685E+02    0.90574E+01    0.16051E-08    0.34747E-07    0.16051E-08    0.79530E-13
   491    0.25057E+04   -0.64864E+02    0.34444E-07   -0.64864E+02    0.89221E+01    0.15821E-08    0.34444E-07    0.15821E-08    0.78962E-13
   492    0.25156E+04   -0.64015E+02    0.34145E-07   -0.64015E+02    0.87904E+01    0.15592E-08    0.34145E-07    0.15592E-08    0.78399E-13
   493    0.25252E+04   -0.63138E+02    0.33851E-07   -0.63138E+02    0.86607E+01    0.15363E-08    0.33851E-07    0.15363E-08    0.77841E-13
   494    0.25347E+04   -0.62236E+02    0.33563E-07   -0.62236E+02    0.85361E+01    0.15134E-08    0.33563E-07    0.15134E-08    0.77288E-13
   495    0.25440E+04   -0.61307E+02    0.33279E-07   -0.61307E+02    0.84143E+01    0.14906E-08    0.33279E-07    0.14906E-08    0.76739E-13
   496    0.25531E+04   -0.60354E+02    0.33001E-07   -0.60354E+02    0.82968E+01    0.14678E-08    0.33001E-07    0.14678E-08    0.76195E-13
   497    0.25620E+04   -0.59375E+02    0.32727E-07   -0.59375E+02    0.81829E+01    0.14451E-08    0.32727E-07    0.14451E-08    0.75656E-13
   498    0.25707E+04   -0.58374E+02    0.32458E-07   -0.58374E+02    0.80719E+01    0.14224E-08    0.32458E-07    0.14224E-08    0.75122E-13
   499    0.25793E+04   -0.57348E+02    0.32194E-07   -0.57348E+02    0.79659E+01    0.13997E-08    0.32194E-07    0.13997E-08    0.74592E-13
   500    0.25877E+04   -0.56302E+02    0.31935E-07   -0.56302E+02    0.78628E+01    0.13771E-08    0.31935E-07    0.13771E-08    0.74067E-13
   501    0.25957E+04   -0.55233E+02    0.31681E-07   -0.55233E+02    0.77648E+01    0.13546E-08    0.31681E-07    0.13546E-08    0.73546E-13
   502    0.26037E+04   -0.54142E+02    0.31431E-07   -0.54142E+02    0.76712E+01    0.13321E-08    0.31431E-07    0.13321E-08    0.73029E-13
   503    0.26114E+04   -0.53031E+02    0.31186E-07   -0.53031E+02    0.75811E+01    0.13096E-08    0.31186E-07    0.13096E-08    0.72517E-13
   504    0.26189E+04   -0.51900E+02    0.30946E-07   -0.51900E+02    0.74954E+01    0.12872E-08    0.30946E-07    0.12872E-08    0.72009E-13
   505    0.26263E+04   -0.50751E+02    0.30710E-07   -0.50751E+02    0.74147E+01    0.12649E-08    0.30710E-07    0.12649E-08    0.71506E-13
   506    0.26333E+04   -0.49582E+02    0.30478E-07   -0.49582E+02    0.73385E+01    0.12426E-08    0.30478E-07    0.12426E-08    0.71006E-13
   507    0.26402E+04   -0.48397E+02    0.30251E-07   -0.48397E+02    0.72664E+01    0.12204E-08    0.30251E-07    0.12204E-08    0.70511E-13
   508    0.26468E+04   -0.47193E+02    0.30029E-07   -0.47193E+02    0.71996E+01    0.11982E-08    0.30029E-07    0.11982E-08    0.70021E-13
   509    0.26532E+04   -0.45975E+02    0.29810E-07   -0.45975E+02    0.71369E+01    0.11761E-08    0.29810E-07    0.11761E-08    0.69534E-13
   510    0.26593E+04   -0.44742E+02    0.29596E-07   -0.44742E+02    0.70791E+01    0.11540E-08    0.29596E-07    0.11540E-08    0.69051E-13
   511    0.26653E+04   -0.43493E+02    0.29386E-07   -0.43493E+02    0.70259E+01    0.11320E-08    0.29386E-07    0.11320E-08    0.68573E-13
   512    0.26709E+04   -0.42230E+02    0.29180E-07   -0.42230E+02    0.69777E+01    0.11100E-08    0.29180E-07    0.11100E-08    0.68099E-13
   513    0.26764E+04   -0.40956E+02    0.28978E-07   -0.40956E+02    0.69343E+01    0.10881E-08    0.28978E-07    0.10881E-08    0.67628E-13
   514    0.26816E+04   -0.39669E+02    0.28779E-07   -0.39669E+02    0.68960E+01    0.10663E-08    0.28779E-07    0.10663E-08    0.67162E-13
   515    0.26866E+04   -0.38370E+02    0.28585E-07   -0.38370E+02    0.68626E+01    0.10445E-08    0.28585E-07    0.10445E-08    0.66699E-13
   516    0.26914E+04   -0.37061E+02    0.28395E-07   -0.37061E+02    0.68343E+01    0.10227E-08    0.28395E-07    0.10227E-08    0.66241E-13
   517    0.26958E+04   -0.35742E+02    0.28208E-07   -0.35742E+02    0.68112E+01    0.10010E-08    0.28208E-07    0.10010E-08    0.65786E-13
   518    0.27000E+04   -0.34414E+02    0.28025E-07   -0.34414E+02    0.67931E+01    0.97937E-09    0.28025E-07    0.97937E-09    0.65335E-13
   519    0.27041E+04   -0.33077E+02    0.27845E-07   -0.33077E+02    0.67802E+01    0.95777E-09    0.27845E-07    0.95777E-09    0.64889E-13
   520    0.27079E+04   -0.31733E+02    0.27669E-07   -0.31733E+02    0.67725E+01    0.93623E-09    0.27669E-07    0.93623E-09    0.64445E-13
   521    0.27113E+04   -0.30384E+02    0.27496E-07   -0.30384E+02    0.67701E+01    0.91474E-09    0.27496E-07    0.91474E-09    0.64006E-13
   522    0.27145E+04   -0.29028E+02    0.27327E-07   -0.29028E+02    0.67731E+01    0.89330E-09    0.27327E-07    0.89330E-09    0.63570E-13
   523    0.27175E+04   -0.27667E+02    0.27161E-07   -0.27667E+02    0.67814E+01    0.87192E-09    0.27161E-07    0.87192E-09    0.63138E-13
   524    0.27203E+04   -0.26302E+02    0.26998E-07   -0.26302E+02    0.67949E+01    0.85058E-09    0.26998E-07    0.85058E-09    0.62710E-13
   525    0.27227E+04   -0.24934E+02    0.26839E-07   -0.24934E+02    0.68139E+01    0.82930E-09    0.26839E-07    0.82930E-09    0.62285E-13
   526    0.27249E+04   -0.23562E+02    0.26682E-07   -0.23562E+02    0.68383E+01    0.80807E-09    0.26682E-07    0.80807E-09    0.61864E-13
   527    0.27270E+04   -0.22190E+02    0.26529E-07   -0.22190E+02    0.68682E+01    0.78689E-09    0.26529E-07    0.78689E-09    0.61446E-13
   528    0.27287E+04   -0.20818E+02    0.26378E-07   -0.20818E+02    0.69034E+01    0.76576E-09    0.26378E-07    0.76576E-09    0.61032E-13
   529    0.27302E+04   -0.19444E+02    0.26231E-07   -0.19444E+02    0.69443E+01    0.74469E-09    0.26231E-07    0.74469E-09    0.60622E-13
   530    0.27314E+04   -0.18073E+02    0.26086E-07   -0.18073E+02    0.69906E+01    0.72366E-09    0.26086E-07    0.72366E-09    0.60214E-13
   531    0.27325E+04   -0.16702E+02    0.25944E-07   -0.16702E+02    0.70424E+01    0.70269E-09    0.25944E-07    0.70269E-09    0.59811E-13
   532    0.27332E+04   -0.15335E+02    0.25805E-07   -0.15335E+02    0.70998E+01    0.68177E-09    0.25805E-07    0.68177E-09    0.59410E-13
   533    0.27336E+04   -0.13971E+02    0.25669E-07   -0.13971E+02    0.71627E+01    0.66089E-09    0.25669E-07    0.66089E-09    0.59013E-13
   534    0.27338E+04   -0.12611E+02    0.25535E-07   -0.12611E+02    0.72311E+01    0.64007E-09    0.25535E-07    0.64007E-09    0.58619E-13
   535    0.27338E+04   -0.11257E+02    0.25403E-07   -0.11257E+02    0.73052E+01    0.61930E-09    0.25403E-07    0.61930E-09    0.58229E-13
   536    0.27335E+04   -0.99078E+01    0.25274E-07   -0.99078E+01    0.73848E+01    0.59858E-09    0.25274E-07    0.59858E-09    0.57841E-13
   537    0.27330E+04   -0.85658E+01    0.25147E-07   -0.85658E+01    0.74700E+01    0.57792E-09    0.25147E-07    0.57792E-09    0.57457E-13
   538    0.27322E+04   -0.72316E+01    0.25023E-07   -0.72316E+01    0.75608E+01    0.55730E-09    0.25023E-07    0.55730E-09    0.57076E-13
   539    0.27311E+04   -0.59059E+01    0.24901E-07   -0.59059E+01    0.76570E+01    0.53673E-09    0.24901E-07    0.53673E-09    0.56699E-13
   540    0.27299E+04   -0.45896E+01    0.24781E-07   -0.45896E+01    0.77591E+01    0.51621E-09    0.24781E-07    0.51621E-09    0.56324E-13
   541    0.27283E+04   -0.32827E+01    0.24663E-07   -0.32827E+01    0.78665E+01    0.49574E-09    0.24663E-07    0.49574E-09    0.55952E-13
   542    0.27266E+04   -0.19877E+01    0.24547E-07   -0.19877E+01    0.79795E+01    0.47533E-09    0.24547E-07    0.47533E-09    0.55584E-13
   543    0.27245E+04   -0.70412E+00    0.24433E-07   -0.70412E+00    0.80981E+01    0.45496E-09    0.24433E-07    0.45496E-09    0.55218E-13
   544    0.27223E+04    0.56699E+00    0.24321E-07    0.56699E+00    0.82222E+01    0.43464E-09    0.24321E-07    0.43464E-09    0.54855E-13
   545    0.27198E+04    0.18249E+01    0.24211E-07    0.18249E+01    0.83518E+01    0.41437E-09    0.24211E-07    0.41437E-09    0.54496E-13
   546    0.27171E+04    0.30686E+01    0.24102E-07    0.30686E+01    0.84867E+01    0.39415E-09    0.24102E-07    0.39415E-09    0.54139E-13
   547    0.27141E+04    0.42976E+01    0.23995E-07    0.42976E+01    0.86270E+01    0.37399E-09    0.23995E-07    0.37399E-09    0.53785E-13
   548    0.27110E+04    0.55109E+01    0.23890E-07    0.55109E+01    0.87728E+01    0.35387E-09    0.23890E-07    0.35387E-09    0.53434E-13
   549    0.27076E+04    0.67075E+01    0.23787E-07    0.67075E+01    0.89240E+01    0.33380E-09    0.23787E-07    0.33380E-09    0.53085E-13
   550    0.27039E+04    0.78870E+01    0.23685E-07    0.78870E+01    0.90807E+01    0.31378E-09    0.23685E-07    0.31378E-09    0.52740E-13
   551    0.27001E+04    0.90485E+01    0.23584E-07    0.90485E+01    0.92428E+01    0.29381E-09    0.23584E-07    0.29381E-09    0.52397E-13
   552    0.26960E+04    0.10191E+02    0.23485E-07    0.10191E+02    0.94104E+01    0.27389E-09    0.23485E-07    0.27389E-09    0.52056E-13
   553    0.26918E+04    0.11314E+02    0.23387E-07    0.11314E+02    0.95818E+01    0.25404E-09    0.23387E-07    0.25404E-09    0.51719E-13
   554    0.26873E+04    0.12418E+02    0.23290E-07    0.12418E+02    0.97601E+01    0.23425E-09    0.23290E-07    0.23425E-09    0.51384E-13
   555    0.26825E+04    0.13500E+02    0.23195E-07    0.13500E+02    0.99430E+01    0.21454E-09    0.23195E-07    0.21454E-09    0.51052E-13
   556    0.26776E+04    0.14562E+02    0.23101E-07    0.14562E+02    0.10131E+02    0.19490E-09    0.23101E-07    0.19490E-09    0.50722E-13
   557    0.26724E+04    0.15601E+02    0.23009E-07    0.15601E+02    0.10324E+02    0.17535E-09    0.23009E-07    0.17535E-09    0.50395E-13
   558    0.26671E+04    0.16618E+02    0.22917E-07    0.16618E+02    0.10523E+02    0.15589E-09    0.22917E-07    0.15589E-09    0.50071E-13
   559    0.26615E+04    0.17612E+02    0.22827E-07    0.17612E+02    0.10726E+02    0.13653E-09    0.22827E-07    0.13653E-09    0.49749E-13
   560    0.26558E+04    0.18582E+02    0.22739E-07    0.18582E+02    0.10933E+02    0.11728E-09    0.22739E-07    0.11728E-09    0.49430E-13
   561    0.26498E+04    0.19528E+02    0.22651E-07    0.19528E+02    0.11146E+02    0.98128E-10    0.22651E-07    0.98128E-10    0.49113E-13
   562    0.26437E+04    0.20448E+02    0.22565E-07    0.20448E+02    0.11363E+02    0.79095E-10    0.22565E-07    0.79095E-10    0.48798E-13
   563    0.26374E+04    0.21346E+02    0.22479E-07    0.21346E+02    0.11585E+02    0.60183E-10    0.22479E-07    0.60183E-10    0.48487E-13
   564    0.26310E+04    0.22214E+02    0.22395E-07    0.22214E+02    0.11812E+02    0.41398E-10    0.22395E-07    0.41398E-10    0.48177E-13
   565    0.26244E+04    0.23058E+02    0.22313E-07    0.23058E+02    0.12043E+02    0.22747E-10    0.22313E-07    0.22747E-10    0.47870E-13
   566    0.26176E+04    0.23874E+02    0.22231E-07    0.23874E+02    0.12278E+02    0.42346E-11    0.22231E-07    0.42346E-11    0.47566E-13
   567    0.26106E+04    0.24663E+02    0.22150E-07    0.24663E+02    0.12518E+02   -0.14132E-10    0.22150E-07   -0.14132E-10    0.47264E-13
   568    0.26035E+04    0.25423E+02    0.22071E-07    0.25423E+02    0.12762E+02   -0.32348E-10    0.22071E-07   -0.32348E-10    0.46964E-13
   569    0.25962E+04    0.26157E+02    0.21992E-07    0.26157E+02    0.13011E+02   -0.50406E-10    0.21992E-07   -0.50406E-10    0.46667E-13
   570    0.25888E+04    0.26859E+02    0.21915E-07    0.26859E+02    0.13263E+02   -0.68301E-10    0.21915E-07   -0.68301E-10    0.46372E-13
   571    0.25811E+04    0.27532E+02    0.21838E-07    0.27532E+02    0.13520E+02   -0.86027E-10    0.21838E-07   -0.86027E-10    0.46079E-13
   572    0.25734E+04    0.28176E+02    0.21763E-07    0.28176E+02    0.13780E+02   -0.10358E-09    0.21763E-07   -0.10358E-09    0.45788E-13
   573    0.25655E+04    0.28789E+02    0.21688E-07    0.28789E+02    0.14044E+02   -0.12095E-09    0.21688E-07   -0.12095E-09    0.45500E-13
   574    0.25575E+04    0.29372E+02    0.21615E-07    0.29372E+02    0.14312E+02   -0.13813E-09    0.21615E-07   -0.13813E-09    0.45214E-13
   575    0.25494E+04    0.29922E+02    0.21542E-07    0.29922E+02    0.14583E+02   -0.15512E-09    0.21542E-07   -0.15512E-09    0.44931E-13
   576    0.25412E+04    0.30442E+02    0.21471E-07    0.30442E+02    0.14859E+02   -0.17191E-09    0.21471E-07   -0.17191E-09    0.44649E-13
   577    0.25328E+04    0.30930E+02    0.21400E-07    0.30930E+02    0.15137E+02   -0.18849E-09    0.21400E-07   -0.18849E-09    0.44370E-13
   578    0.25243E+04    0.31385E+02    0.21330E-07    0.31385E+02    0.15419E+02   -0.20486E-09    0.21330E-07   -0.20486E-09    0.44093E-13
   579    0.25157E+04    0.31808E+02    0.21261E-07    0.31808E+02    0.15704E+02   -0.22102E-09    0.21261E-07   -0.22102E-09    0.43818E-13
   580    0.25071E+04    0.32197E+02    0.21193E-07    0.32197E+02    0.15993E+02   -0.23695E-09    0.21193E-07   -0.23695E-09    0.43546E-13
   581    0.24982E+04    0.32554E+02    0.21126E-07    0.32554E+02    0.16284E+02   -0.25265E-09    0.21126E-07   -0.25265E-09    0.43275E-13
   582    0.24893E+04    0.32876E+02    0.21059E-07    0.32876E+02    0.16578E+02   -0.26812E-09    0.21059E-07   -0.26812E-09    0.43007E-13
   583    0.24803E+04    0.33164E+02    0.20993E-07    0.33164E+02    0.16875E+02   -0.28335E-09    0.20993E-07   -0.28335E-09    0.42740E-13
   584    0.24713E+04    0.33418E+02    0.20928E-07    0.33418E+02    0.17175E+02   -0.29832E-09    0.20928E-07   -0.29832E-09    0.42476E-13
   585    0.24622E+04    0.33637E+02    0.20864E-07    0.33637E+02    0.17478E+02   -0.31305E-09    0.20864E-07   -0.31305E-09    0.42214E-13
   586    0.24530E+04    0.33822E+02    0.20801E-07    0.33822E+02    0.17782E+02   -0.32752E-09    0.20801E-07   -0.32752E-09    0.41953E-13
   587    0.24438E+04    0.33971E+02    0.20738E-07    0.33971E+02    0.18089E+02   -0.34172E-09    0.20738E-07   -0.34172E-09    0.41695E-13
   588    0.24344E+04    0.34084E+02    0.20676E-07    0.34084E+02    0.18399E+02   -0.35565E-09    0.20676E-07   -0.35565E-09    0.41439E-13
   589    0.24250E+04    0.34163E+02    0.20614E-07    0.34163E+02    0.18710E+02   -0.36930E-09    0.20614E-07   -0.36930E-09    0.41185E-13
   590    0.24156E+04    0.34206E+02    0.20553E-07    0.34206E+02    0.19023E+02   -0.38267E-09    0.20553E-07   -0.38267E-09    0.40932E-13
   591    0.24061E+04    0.34212E+02    0.20493E-07    0.34212E+02    0.19340E+02   -0.39574E-09    0.20493E-07   -0.39574E-09    0.40682E-13
   592    0.23966E+04    0.34182E+02    0.20434E-07    0.34182E+02    0.19656E+02   -0.40853E-09    0.20434E-07   -0.40853E-09    0.40433E-13
   593    0.23871E+04    0.34117E+02    0.20375E-07    0.34117E+02    0.19976E+02   -0.42101E-09    0.20375E-07   -0.42101E-09    0.40187E-13
   594    0.23774E+04    0.34014E+02    0.20316E-07    0.34014E+02    0.20296E+02   -0.43319E-09    0.20316E-07   -0.43319E-09    0.39942E-13
   595    0.23677E+04    0.33875E+02    0.20258E-07    0.33875E+02    0.20617E+02   -0.44505E-09    0.20258E-07   -0.44505E-09    0.39699E-13
   596    0.23581E+04    0.33700E+02    0.20201E-07    0.33700E+02    0.20941E+02   -0.45659E-09    0.20201E-07   -0.45659E-09    0.39458E-13
   597    0.23485E+04    0.33488E+02    0.20144E-07    0.33488E+02    0.21264E+02   -0.46781E-09    0.20144E-07   -0.46781E-09    0.39219E-13
   598    0.23391E+04    0.33239E+02    0.20088E-07    0.33239E+02    0.21589E+02   -0.47869E-09    0.20088E-07   -0.47869E-09    0.38981E-13
   599    0.23295E+04    0.32954E+02    0.20032E-07    0.32954E+02    0.21915E+02   -0.48924E-09    0.20032E-07   -0.48924E-09    0.38746E-13
   600    0.23198E+04    0.32631E+02    0.19976E-07    0.32631E+02    0.22242E+02   -0.49944E-09    0.19976E-07   -0.49944E-09    0.38512E-13
   601    0.23102E+04    0.32272E+02    0.19921E-07    0.32272E+02    0.22569E+02   -0.50930E-09    0.19921E-07   -0.50930E-09    0.38279E-13
   602    0.23006E+04    0.31875E+02    0.19867E-07    0.31875E+02    0.22896E+02   -0.51883E-09    0.19867E-07   -0.51883E-09    0.38049E-13
   603    0.22910E+04    0.31443E+02    0.19813E-07    0.31443E+02    0.23225E+02   -0.52805E-09    0.19813E-07   -0.52805E-09    0.37820E-13
   604    0.22815E+04    0.30974E+02    0.19759E-07    0.30974E+02    0.23553E+02   -0.53697E-09    0.19759E-07   -0.53697E-09    0.37593E-13
   605    0.22720E+04    0.30468E+02    0.19706E-07    0.30468E+02    0.23881E+02   -0.54563E-09    0.19706E-07   -0.54563E-09    0.37367E-13
   606    0.22626E+04    0.29927E+02    0.19654E-07    0.29927E+02    0.24209E+02   -0.55403E-09    0.19654E-07   -0.55403E-09    0.37144E-13
   607    0.22530E+04    0.29349E+02    0.19603E-07    0.29349E+02    0.24537E+02   -0.56219E-09    0.19603E-07   -0.56219E-09    0.36922E-13
   608    0.22436E+04    0.28735E+02    0.19552E-07    0.28735E+02    0.24865E+02   -0.57014E-09    0.19552E-07   -0.57014E-09    0.36701E-13
   609    0.22344E+04    0.28085E+02    0.19502E-07    0.28085E+02    0.25192E+02   -0.57789E-09    0.19502E-07   -0.57789E-09    0.36482E-13
   610    0.22251E+04    0.27400E+02    0.19453E-07    0.27400E+02    0.25518E+02   -0.58547E-09    0.19453E-07   -0.58547E-09    0.36265E-13
   611    0.22158E+04    0.26680E+02    0.19405E-07    0.26680E+02    0.25844E+02   -0.59288E-09    0.19405E-07   -0.59288E-09    0.36049E-13
   612    0.22067E+04    0.25925E+02    0.19358E-07    0.25925E+02    0.26171E+02   -0.60016E-09    0.19358E-07   -0.60016E-09    0.35835E-13
   613    0.21976E+04    0.25135E+02    0.19312E-07    0.25135E+02    0.26493E+02   -0.60732E-09    0.19312E-07   -0.60732E-09    0.35623E-13
   614    0.21886E+04    0.24310E+02    0.19267E-07    0.24310E+02    0.26816E+02   -0.61438E-09    0.19267E-07   -0.61438E-09    0.35412E-13
   615    0.21796E+04    0.23451E+02    0.19223E-07    0.23451E+02    0.27137E+02   -0.62136E-09    0.19223E-07   -0.62136E-09    0.35203E-13
   616    0.21708E+04    0.22559E+02    0.19180E-07    0.22559E+02    0.27458E+02   -0.62827E-09    0.19180E-07   -0.62827E-09    0.34995E-13
   617    0.21621E+04    0.21633E+02    0.19138E-07    0.21633E+02    0.27778E+02   -0.63514E-09    0.19138E-07   -0.63514E-09    0.34789E-13
   618    0.21534E+04    0.20673E+02    0.19098E-07    0.20673E+02    0.28096E+02   -0.64199E-09    0.19098E-07   -0.64199E-09    0.34584E-13
   619    0.21448E+04    0.19682E+02    0.19059E-07    0.19682E+02    0.28413E+02   -0.64883E-09    0.19059E-07   -0.64883E-09    0.34381E-13
   620    0.21364E+04    0.18658E+02    0.19022E-07    0.18658E+02    0.28727E+02   -0.65569E-09    0.19022E-07   -0.65569E-09    0.34179E-13
   621    0.21280E+04    0.17602E+02    0.18985E-07    0.17602E+02    0.29040E+02   -0.66258E-09    0.18985E-07   -0.66258E-09    0.33979E-13
   622    0.21197E+04    0.16514E+02    0.18951E-07    0.16514E+02    0.29351E+02   -0.66952E-09    0.18951E-07   -0.66952E-09    0.33780E-13
