#           k/h    P           
    0.42098E-02    0.78309E+01
    0.42948E-02    0.79364E+01
    0.43816E-02    0.80421E+01
    0.44701E-02    0.81481E+01
    0.45604E-02    0.82542E+01
    0.46525E-02    0.83604E+01
    0.47465E-02    0.84667E+01
    0.48424E-02    0.85730E+01
    0.49402E-02    0.86793E+01
    0.50400E-02    0.87854E+01
    0.51419E-02    0.88913E+01
    0.52457E-02    0.89970E+01
    0.53517E-02    0.91023E+01
    0.54598E-02    0.92072E+01
    0.55701E-02    0.93115E+01
    0.56826E-02    0.94152E+01
    0.57974E-02    0.95181E+01
    0.59145E-02    0.96201E+01
    0.60340E-02    0.97212E+01
    0.61559E-02    0.98210E+01
    0.62803E-02    0.99195E+01
    0.64072E-02    0.10017E+02
    0.65366E-02    0.10112E+02
    0.66686E-02    0.10206E+02
    0.68033E-02    0.10297E+02
    0.69408E-02    0.10386E+02
    0.70810E-02    0.10473E+02
    0.72240E-02    0.10558E+02
    0.73700E-02    0.10639E+02
    0.75189E-02    0.10718E+02
    0.76708E-02    0.10793E+02
    0.78257E-02    0.10865E+02
    0.79838E-02    0.10933E+02
    0.81451E-02    0.10997E+02
    0.83096E-02    0.11057E+02
    0.84775E-02    0.11113E+02
    0.86488E-02    0.11165E+02
    0.88235E-02    0.11212E+02
    0.90017E-02    0.11254E+02
    0.91836E-02    0.11292E+02
    0.93691E-02    0.11325E+02
    0.95583E-02    0.11353E+02
    0.97514E-02    0.11376E+02
    0.99484E-02    0.11394E+02
    0.10149E-01    0.11406E+02
    0.10354E-01    0.11414E+02
    0.10564E-01    0.11415E+02
    0.10777E-01    0.11412E+02
    0.10995E-01    0.11403E+02
    0.11217E-01    0.11389E+02
    0.11443E-01    0.11369E+02
    0.11675E-01    0.11343E+02
    0.11910E-01    0.11311E+02
    0.12151E-01    0.11273E+02
    0.12397E-01    0.11230E+02
    0.12647E-01    0.11180E+02
    0.12902E-01    0.11124E+02
    0.13163E-01    0.11061E+02
