#           k/h    P           
    0.55845E-03    0.13152E+01
    0.56973E-03    0.13409E+01
    0.58124E-03    0.13672E+01
    0.59299E-03    0.13939E+01
    0.60496E-03    0.14212E+01
    0.61719E-03    0.14490E+01
    0.62965E-03    0.14773E+01
    0.64237E-03    0.15062E+01
    0.65535E-03    0.15356E+01
    0.66859E-03    0.15655E+01
    0.68210E-03    0.15960E+01
    0.69588E-03    0.16272E+01
    0.70993E-03    0.16588E+01
    0.72427E-03    0.16911E+01
    0.73891E-03    0.17240E+01
    0.75383E-03    0.17576E+01
    0.76906E-03    0.17917E+01
    0.78460E-03    0.18265E+01
    0.80045E-03    0.18619E+01
    0.81662E-03    0.18980E+01
    0.83311E-03    0.19348E+01
    0.84994E-03    0.19722E+01
    0.86711E-03    0.20104E+01
    0.88463E-03    0.20492E+01
    0.90250E-03    0.20887E+01
    0.92073E-03    0.21290E+01
    0.93933E-03    0.21700E+01
    0.95831E-03    0.22118E+01
    0.97767E-03    0.22543E+01
    0.99742E-03    0.22976E+01
    0.10176E-02    0.23416E+01
    0.10381E-02    0.23865E+01
    0.10591E-02    0.24322E+01
    0.10805E-02    0.24786E+01
    0.11023E-02    0.25259E+01
    0.11246E-02    0.25740E+01
    0.11473E-02    0.26230E+01
    0.11705E-02    0.26728E+01
    0.11941E-02    0.27235E+01
    0.12182E-02    0.27751E+01
    0.12429E-02    0.28275E+01
    0.12680E-02    0.28808E+01
    0.12936E-02    0.29351E+01
    0.13197E-02    0.29903E+01
    0.13464E-02    0.30463E+01
    0.13736E-02    0.31034E+01
    0.14013E-02    0.31613E+01
    0.14296E-02    0.32202E+01
    0.14585E-02    0.32801E+01
    0.14880E-02    0.33409E+01
    0.15180E-02    0.34028E+01
    0.15487E-02    0.34655E+01
    0.15800E-02    0.35293E+01
    0.16119E-02    0.35941E+01
    0.16445E-02    0.36599E+01
    0.16777E-02    0.37266E+01
    0.17116E-02    0.37944E+01
    0.17462E-02    0.38632E+01
    0.17814E-02    0.39330E+01
    0.18174E-02    0.40038E+01
    0.18541E-02    0.40757E+01
    0.18916E-02    0.41485E+01
    0.19298E-02    0.42224E+01
    0.19688E-02    0.42973E+01
    0.20086E-02    0.43732E+01
    0.20491E-02    0.44502E+01
    0.20905E-02    0.45281E+01
    0.21328E-02    0.46070E+01
    0.21758E-02    0.46870E+01
    0.22198E-02    0.47679E+01
    0.22646E-02    0.48499E+01
    0.23104E-02    0.49328E+01
    0.23571E-02    0.50166E+01
    0.24047E-02    0.51015E+01
    0.24533E-02    0.51872E+01
    0.25028E-02    0.52740E+01
    0.25534E-02    0.53618E+01
    0.26050E-02    0.54504E+01
    0.26576E-02    0.55399E+01
    0.27113E-02    0.56302E+01
    0.27660E-02    0.57214E+01
    0.28219E-02    0.58134E+01
    0.28789E-02    0.59062E+01
    0.29371E-02    0.59999E+01
    0.29964E-02    0.60943E+01
    0.30569E-02    0.61894E+01
    0.31187E-02    0.62853E+01
    0.31817E-02    0.63819E+01
    0.32460E-02    0.64791E+01
    0.33115E-02    0.65770E+01
    0.33784E-02    0.66755E+01
    0.34467E-02    0.67745E+01
    0.35163E-02    0.68742E+01
    0.35874E-02    0.69744E+01
    0.36598E-02    0.70750E+01
    0.37338E-02    0.71761E+01
    0.38092E-02    0.72777E+01
    0.38861E-02    0.73796E+01
    0.39646E-02    0.74819E+01
    0.40447E-02    0.75845E+01
    0.41264E-02    0.76874E+01
    0.42098E-02    0.77905E+01
    0.42948E-02    0.78939E+01
    0.43816E-02    0.79974E+01
    0.44701E-02    0.81010E+01
    0.45604E-02    0.82047E+01
    0.46525E-02    0.83084E+01
    0.47465E-02    0.84120E+01
    0.48424E-02    0.85156E+01
    0.49402E-02    0.86191E+01
    0.50400E-02    0.87223E+01
    0.51419E-02    0.88253E+01
    0.52457E-02    0.89280E+01
    0.53517E-02    0.90302E+01
    0.54598E-02    0.91319E+01
    0.55701E-02    0.92330E+01
    0.56826E-02    0.93334E+01
    0.57974E-02    0.94331E+01
    0.59145E-02    0.95318E+01
    0.60340E-02    0.96295E+01
    0.61559E-02    0.97260E+01
    0.62803E-02    0.98213E+01
    0.64072E-02    0.99150E+01
    0.65366E-02    0.10007E+02
    0.66686E-02    0.10098E+02
    0.68033E-02    0.10186E+02
    0.69408E-02    0.10272E+02
    0.70810E-02    0.10356E+02
    0.72240E-02    0.10438E+02
    0.73700E-02    0.10516E+02
    0.75189E-02    0.10592E+02
    0.76708E-02    0.10664E+02
    0.78257E-02    0.10733E+02
    0.79838E-02    0.10799E+02
    0.81451E-02    0.10861E+02
    0.83096E-02    0.10919E+02
    0.84775E-02    0.10972E+02
    0.86488E-02    0.11022E+02
    0.88235E-02    0.11066E+02
    0.90017E-02    0.11107E+02
    0.91836E-02    0.11142E+02
    0.93691E-02    0.11173E+02
    0.95583E-02    0.11198E+02
    0.97514E-02    0.11219E+02
    0.99484E-02    0.11234E+02
    0.10149E-01    0.11244E+02
    0.10354E-01    0.11249E+02
    0.10564E-01    0.11248E+02
    0.10777E-01    0.11242E+02
    0.10995E-01    0.11231E+02
    0.11217E-01    0.11214E+02
    0.11443E-01    0.11192E+02
    0.11675E-01    0.11163E+02
    0.11910E-01    0.11130E+02
    0.12151E-01    0.11090E+02
    0.12397E-01    0.11045E+02
    0.12647E-01    0.10993E+02
    0.12902E-01    0.10936E+02
    0.13163E-01    0.10873E+02
    0.13429E-01    0.10803E+02
    0.13700E-01    0.10728E+02
    0.13977E-01    0.10647E+02
    0.14259E-01    0.10559E+02
    0.14547E-01    0.10466E+02
    0.14841E-01    0.10368E+02
    0.15141E-01    0.10263E+02
    0.15447E-01    0.10154E+02
    0.15759E-01    0.10039E+02
    0.16077E-01    0.99192E+01
    0.16402E-01    0.97946E+01
    0.16734E-01    0.96653E+01
    0.17072E-01    0.95314E+01
    0.17416E-01    0.93932E+01
    0.17768E-01    0.92505E+01
    0.18127E-01    0.91035E+01
    0.18493E-01    0.89527E+01
    0.18867E-01    0.87981E+01
    0.19248E-01    0.86399E+01
    0.19637E-01    0.84782E+01
    0.20034E-01    0.83134E+01
    0.20438E-01    0.81457E+01
    0.20851E-01    0.79754E+01
    0.21272E-01    0.78028E+01
    0.21702E-01    0.76281E+01
    0.22141E-01    0.74516E+01
    0.22588E-01    0.72735E+01
    0.23044E-01    0.70940E+01
    0.23510E-01    0.69133E+01
    0.23985E-01    0.67317E+01
    0.24469E-01    0.65494E+01
    0.24964E-01    0.63668E+01
    0.25468E-01    0.61842E+01
    0.25982E-01    0.60019E+01
    0.26507E-01    0.58203E+01
    0.27043E-01    0.56397E+01
    0.27589E-01    0.54603E+01
    0.28146E-01    0.52825E+01
    0.28715E-01    0.51064E+01
    0.29295E-01    0.49322E+01
    0.29887E-01    0.47603E+01
    0.30490E-01    0.45908E+01
    0.31106E-01    0.44240E+01
    0.31735E-01    0.42602E+01
    0.32376E-01    0.40995E+01
    0.33030E-01    0.39422E+01
    0.33697E-01    0.37884E+01
    0.34378E-01    0.36382E+01
    0.35072E-01    0.34917E+01
    0.35781E-01    0.33491E+01
    0.36504E-01    0.32104E+01
    0.37241E-01    0.30759E+01
    0.37993E-01    0.29457E+01
    0.38761E-01    0.28200E+01
    0.39544E-01    0.26988E+01
    0.40343E-01    0.25823E+01
    0.41158E-01    0.24705E+01
    0.41989E-01    0.23633E+01
    0.42838E-01    0.22609E+01
    0.43703E-01    0.21632E+01
    0.44586E-01    0.20702E+01
    0.45486E-01    0.19816E+01
    0.46405E-01    0.18974E+01
    0.47343E-01    0.18171E+01
    0.48299E-01    0.17407E+01
    0.49275E-01    0.16678E+01
    0.50270E-01    0.15982E+01
    0.51286E-01    0.15317E+01
    0.52322E-01    0.14679E+01
    0.53379E-01    0.14067E+01
    0.54457E-01    0.13479E+01
    0.55557E-01    0.12914E+01
    0.56680E-01    0.12370E+01
    0.57825E-01    0.11845E+01
    0.58993E-01    0.11338E+01
    0.60184E-01    0.10849E+01
    0.61400E-01    0.10374E+01
    0.62641E-01    0.99130E+00
    0.63906E-01    0.94637E+00
    0.65197E-01    0.90253E+00
    0.66514E-01    0.85965E+00
    0.67858E-01    0.81763E+00
    0.69229E-01    0.77640E+00
    0.70627E-01    0.73600E+00
    0.72054E-01    0.69644E+00
    0.73510E-01    0.65769E+00
    0.74994E-01    0.61980E+00
    0.76509E-01    0.58286E+00
    0.78055E-01    0.54690E+00
    0.79632E-01    0.51199E+00
    0.81241E-01    0.47827E+00
    0.82882E-01    0.44588E+00
    0.84556E-01    0.41496E+00
    0.86264E-01    0.38564E+00
    0.88007E-01    0.35803E+00
    0.89785E-01    0.33214E+00
    0.91598E-01    0.30800E+00
    0.93449E-01    0.28558E+00
    0.95337E-01    0.26489E+00
    0.97263E-01    0.24594E+00
    0.99227E-01    0.22873E+00
    0.10123E+00    0.21320E+00
    0.10328E+00    0.19925E+00
    0.10536E+00    0.18669E+00
    0.10749E+00    0.17529E+00
    0.10966E+00    0.16483E+00
    0.11188E+00    0.15514E+00
    0.11414E+00    0.14613E+00
    0.11644E+00    0.13769E+00
    0.11880E+00    0.12976E+00
    0.12120E+00    0.12221E+00
    0.12365E+00    0.11492E+00
    0.12614E+00    0.10779E+00
    0.12869E+00    0.10076E+00
    0.13129E+00    0.93812E-01
    0.13394E+00    0.86956E-01
    0.13665E+00    0.80233E-01
    0.13941E+00    0.73722E-01
    0.14223E+00    0.67520E-01
    0.14510E+00    0.61709E-01
    0.14803E+00    0.56324E-01
    0.15102E+00    0.51365E-01
    0.15407E+00    0.46847E-01
    0.15718E+00    0.42801E-01
    0.16036E+00    0.39253E-01
    0.16360E+00    0.36172E-01
    0.16690E+00    0.33475E-01
    0.17028E+00    0.31075E-01
    0.17371E+00    0.28908E-01
    0.17722E+00    0.26928E-01
    0.18080E+00    0.25089E-01
    0.18446E+00    0.23352E-01
    0.18818E+00    0.21676E-01
    0.19198E+00    0.20023E-01
    0.19586E+00    0.18379E-01
    0.19982E+00    0.16772E-01
    0.20386E+00    0.15246E-01
    0.20797E+00    0.13819E-01
    0.21218E+00    0.12502E-01
    0.21646E+00    0.11316E-01
    0.22083E+00    0.10280E-01
    0.22530E+00    0.93847E-02
    0.22985E+00    0.86046E-02
    0.23449E+00    0.79125E-02
    0.23923E+00    0.72891E-02
    0.24406E+00    0.67227E-02
    0.24899E+00    0.61935E-02
    0.25402E+00    0.56785E-02
    0.25915E+00    0.51779E-02
    0.26439E+00    0.47000E-02
    0.26973E+00    0.42486E-02
    0.27518E+00    0.38330E-02
    0.28074E+00    0.34627E-02
    0.28641E+00    0.31397E-02
    0.29219E+00    0.28555E-02
    0.29810E+00    0.26026E-02
    0.30412E+00    0.23791E-02
    0.31026E+00    0.21744E-02
    0.31653E+00    0.19815E-02
    0.32292E+00    0.17989E-02
    0.32945E+00    0.16261E-02
    0.33610E+00    0.14658E-02
    0.34289E+00    0.13224E-02
    0.34982E+00    0.11949E-02
    0.35689E+00    0.10808E-02
    0.36409E+00    0.98046E-03
    0.37145E+00    0.89013E-03
    0.37895E+00    0.80733E-03
    0.38661E+00    0.73023E-03
    0.39442E+00    0.65809E-03
    0.40239E+00    0.59305E-03
    0.41052E+00    0.53414E-03
    0.41881E+00    0.48140E-03
    0.42727E+00    0.43464E-03
    0.43590E+00    0.39263E-03
    0.44471E+00    0.35451E-03
    0.45369E+00    0.31912E-03
    0.46286E+00    0.28731E-03
    0.47221E+00    0.25826E-03
    0.48174E+00    0.23222E-03
    0.49148E+00    0.20894E-03
    0.50141E+00    0.18816E-03
    0.51153E+00    0.16912E-03
    0.52187E+00    0.15205E-03
    0.53241E+00    0.13647E-03
    0.54317E+00    0.12248E-03
    0.55414E+00    0.10995E-03
    0.56533E+00    0.98693E-04
    0.57675E+00    0.88552E-04
    0.58840E+00    0.79421E-04
    0.60029E+00    0.71148E-04
    0.61242E+00    0.63733E-04
    0.62479E+00    0.57084E-04
    0.63741E+00    0.51121E-04
    0.65029E+00    0.45772E-04
    0.66342E+00    0.40974E-04
    0.67683E+00    0.36670E-04
    0.69050E+00    0.32809E-04
    0.70445E+00    0.29344E-04
    0.71868E+00    0.26236E-04
    0.73320E+00    0.23448E-04
    0.74801E+00    0.20949E-04
    0.76312E+00    0.18710E-04
    0.77854E+00    0.16705E-04
    0.79426E+00    0.14910E-04
    0.81031E+00    0.13304E-04
    0.82668E+00    0.11868E-04
    0.84338E+00    0.10583E-04
    0.86041E+00    0.94355E-05
    0.87780E+00    0.84101E-05
    0.89553E+00    0.74943E-05
    0.91362E+00    0.66766E-05
    0.93208E+00    0.59466E-05
    0.95091E+00    0.52951E-05
    0.97011E+00    0.47139E-05
    0.98971E+00    0.41954E-05
    0.10097E+01    0.37330E-05
    0.10301E+01    0.33207E-05
    0.10509E+01    0.29532E-05
    0.10721E+01    0.26258E-05
    0.10938E+01    0.23340E-05
    0.11159E+01    0.20742E-05
    0.11384E+01    0.18428E-05
    0.11614E+01    0.16369E-05
    0.11849E+01    0.14536E-05
    0.12088E+01    0.12906E-05
    0.12333E+01    0.11456E-05
    0.12582E+01    0.10166E-05
    0.12836E+01    0.90202E-06
    0.13095E+01    0.80015E-06
    0.13360E+01    0.70963E-06
    0.13630E+01    0.62922E-06
    0.13905E+01    0.55781E-06
    0.14186E+01    0.49440E-06
    0.14472E+01    0.43811E-06
    0.14765E+01    0.38815E-06
    0.15063E+01    0.34381E-06
    0.15367E+01    0.30449E-06
    0.15678E+01    0.26960E-06
    0.15994E+01    0.23867E-06
    0.16318E+01    0.21125E-06
    0.16647E+01    0.18694E-06
    0.16984E+01    0.16540E-06
    0.17327E+01    0.14632E-06
    0.17677E+01    0.12941E-06
    0.18034E+01    0.11444E-06
    0.18398E+01    0.10118E-06
    0.18770E+01    0.89444E-07
    0.19149E+01    0.79057E-07
    0.19536E+01    0.69865E-07
    0.19930E+01    0.61732E-07
    0.20333E+01    0.54537E-07
    0.20744E+01    0.48173E-07
    0.21163E+01    0.42545E-07
    0.21590E+01    0.37569E-07
    0.22026E+01    0.33169E-07
    0.22471E+01    0.29281E-07
    0.22925E+01    0.25844E-07
    0.23388E+01    0.22807E-07
    0.23861E+01    0.20123E-07
    0.24343E+01    0.17753E-07
    0.24835E+01    0.15659E-07
    0.25336E+01    0.13811E-07
    0.25848E+01    0.12178E-07
    0.26370E+01    0.10738E-07
    0.26903E+01    0.94660E-08
    0.27447E+01    0.83438E-08
    0.28001E+01    0.73536E-08
    0.28567E+01    0.64801E-08
    0.29144E+01    0.57097E-08
    0.29733E+01    0.50302E-08
    0.30333E+01    0.44310E-08
    0.30946E+01    0.39027E-08
    0.31571E+01    0.34370E-08
    0.32209E+01    0.30265E-08
    0.32860E+01    0.26648E-08
    0.33523E+01    0.23460E-08
    0.34201E+01    0.20651E-08
    0.34892E+01    0.18176E-08
    0.35596E+01    0.15997E-08
    0.36316E+01    0.14077E-08
    0.37049E+01    0.12386E-08
    0.37798E+01    0.10897E-08
    0.38561E+01    0.95865E-09
    0.39340E+01    0.84326E-09
    0.40135E+01    0.74168E-09
    0.40946E+01    0.65229E-09
    0.41773E+01    0.57361E-09
    0.42617E+01    0.50438E-09
    0.43478E+01    0.44347E-09
    0.44356E+01    0.38988E-09
    0.45252E+01    0.34274E-09
    0.46166E+01    0.30127E-09
    0.47099E+01    0.26479E-09
    0.48050E+01    0.23271E-09
    0.49021E+01    0.20450E-09
    0.50011E+01    0.17969E-09
    0.51021E+01    0.15788E-09
    0.52052E+01    0.13870E-09
    0.53104E+01    0.12184E-09
    0.54176E+01    0.10702E-09
    0.55271E+01    0.93991E-10
    0.56387E+01    0.82543E-10
    0.57526E+01    0.72484E-10
    0.58689E+01    0.63645E-10
    0.59874E+01    0.55879E-10
    0.61084E+01    0.49058E-10
    0.62318E+01    0.43066E-10
    0.63577E+01    0.37803E-10
    0.64861E+01    0.33181E-10
    0.66171E+01    0.29122E-10
    0.67508E+01    0.25558E-10
    0.68872E+01    0.22429E-10
    0.70263E+01    0.19682E-10
    0.71682E+01    0.17270E-10
    0.73130E+01    0.15153E-10
    0.74608E+01    0.13294E-10
    0.76115E+01    0.11663E-10
    0.77653E+01    0.10231E-10
    0.79221E+01    0.89748E-11
    0.80822E+01    0.78721E-11
    0.82454E+01    0.69046E-11
    0.84120E+01    0.60557E-11
    0.85819E+01    0.53108E-11
    0.87553E+01    0.46574E-11
    0.89322E+01    0.40842E-11
    0.91126E+01    0.35814E-11
    0.92967E+01    0.31404E-11
    0.94845E+01    0.27536E-11
    0.96761E+01    0.24144E-11
    0.98716E+01    0.21169E-11
    0.10071E+02    0.18560E-11
    0.10274E+02    0.16272E-11
    0.10482E+02    0.14265E-11
    0.10694E+02    0.12505E-11
    0.10910E+02    0.10962E-11
    0.11130E+02    0.96081E-12
    0.11355E+02    0.84213E-12
    0.11584E+02    0.73806E-12
    0.11818E+02    0.64680E-12
    0.12057E+02    0.56679E-12
    0.12301E+02    0.49664E-12
    0.12549E+02    0.43515E-12
    0.12803E+02    0.38125E-12
    0.13061E+02    0.33401E-12
    0.13325E+02    0.29261E-12
    0.13594E+02    0.25634E-12
    0.13869E+02    0.22455E-12
    0.14149E+02    0.19669E-12
    0.14435E+02    0.17229E-12
    0.14727E+02    0.15091E-12
    0.15024E+02    0.13218E-12
    0.15328E+02    0.11577E-12
    0.15637E+02    0.10140E-12
    0.15953E+02    0.88809E-13
    0.16275E+02    0.77781E-13
    0.16604E+02    0.68122E-13
    0.16940E+02    0.59661E-13
    0.17282E+02    0.52250E-13
    0.17631E+02    0.45760E-13
    0.17987E+02    0.40075E-13
    0.18351E+02    0.35096E-13
    0.18721E+02    0.30734E-13
    0.19099E+02    0.26914E-13
    0.19485E+02    0.23567E-13
    0.19879E+02    0.20636E-13
    0.20280E+02    0.18068E-13
    0.20690E+02    0.15818E-13
    0.21108E+02    0.13848E-13
    0.21535E+02    0.12122E-13
    0.21970E+02    0.10610E-13
    0.22413E+02    0.92863E-14
    0.22866E+02    0.81272E-14
    0.23328E+02    0.71126E-14
    0.23799E+02    0.62244E-14
    0.24280E+02    0.54471E-14
    0.24771E+02    0.47668E-14
    0.25271E+02    0.41715E-14
    0.25782E+02    0.36507E-14
    0.26302E+02    0.31949E-14
    0.26834E+02    0.27962E-14
    0.27376E+02    0.24472E-14
    0.27929E+02    0.21419E-14
    0.28493E+02    0.18746E-14
    0.29069E+02    0.16407E-14
    0.29656E+02    0.14359E-14
    0.30255E+02    0.12566E-14
    0.30866E+02    0.10997E-14
    0.31490E+02    0.96232E-15
    0.32126E+02    0.84205E-15
    0.32775E+02    0.73675E-15
    0.33437E+02    0.64459E-15
    0.34112E+02    0.56393E-15
    0.34801E+02    0.49334E-15
    0.35504E+02    0.43156E-15
    0.36222E+02    0.37752E-15
    0.36953E+02    0.33023E-15
    0.37700E+02    0.28886E-15
    0.38462E+02    0.25267E-15
    0.39239E+02    0.22102E-15
    0.40031E+02    0.19333E-15
    0.40840E+02    0.16911E-15
    0.41665E+02    0.14792E-15
    0.42507E+02    0.12938E-15
    0.43365E+02    0.11317E-15
    0.44241E+02    0.98983E-16
    0.45135E+02    0.86574E-16
    0.46047E+02    0.75718E-16
    0.46977E+02    0.66221E-16
    0.47926E+02    0.57913E-16
    0.48894E+02    0.50645E-16
    0.49882E+02    0.44288E-16
    0.50890E+02    0.38727E-16
    0.51918E+02    0.33863E-16
    0.52966E+02    0.29609E-16
    0.54036E+02    0.25888E-16
    0.55128E+02    0.22634E-16
    0.56242E+02    0.19788E-16
    0.57378E+02    0.17299E-16
    0.58537E+02    0.15123E-16
    0.59720E+02    0.13220E-16
    0.60926E+02    0.11556E-16
    0.62157E+02    0.10101E-16
    0.63412E+02    0.88290E-17
    0.64693E+02    0.77171E-17
    0.66000E+02    0.67452E-17
    0.67334E+02    0.58955E-17
    0.68694E+02    0.51528E-17
    0.70082E+02    0.45037E-17
    0.71497E+02    0.39363E-17
    0.72942E+02    0.34404E-17
    0.74415E+02    0.30070E-17
    0.75918E+02    0.26282E-17
    0.77452E+02    0.22971E-17
    0.79017E+02    0.20077E-17
    0.80613E+02    0.17549E-17
    0.82241E+02    0.15339E-17
    0.83903E+02    0.13407E-17
    0.85598E+02    0.11719E-17
    0.87327E+02    0.10244E-17
    0.89091E+02    0.89542E-18
    0.90891E+02    0.78268E-18
    0.92727E+02    0.68411E-18
    0.94600E+02    0.59791E-18
    0.96511E+02    0.52252E-18
    0.98461E+02    0.45658E-18
    0.10045E+03    0.39891E-18
    0.10248E+03    0.34846E-18
    0.10455E+03    0.30433E-18
    0.10666E+03    0.26574E-18
    0.10882E+03    0.23199E-18
    0.11101E+03    0.20250E-18
    0.11326E+03    0.17674E-18
    0.11554E+03    0.15424E-18
    0.11788E+03    0.13461E-18
    0.12026E+03    0.11748E-18
    0.12269E+03    0.10254E-18
    0.12517E+03    0.89507E-19
    0.12770E+03    0.78146E-19
    0.13028E+03    0.68242E-19
    0.13291E+03    0.59606E-19
    0.13559E+03    0.52072E-19
    0.13833E+03    0.45497E-19
    0.14113E+03    0.39756E-19
    0.14398E+03    0.34742E-19
    0.14689E+03    0.30362E-19
    0.14985E+03    0.26534E-19
    0.15288E+03    0.23188E-19
    0.15597E+03    0.20262E-19
    0.15912E+03    0.17704E-19
    0.16233E+03    0.15467E-19
    0.16561E+03    0.13511E-19
    0.16896E+03    0.11801E-19
    0.17237E+03    0.10305E-19
    0.17585E+03    0.89975E-20
    0.17941E+03    0.78544E-20
    0.18303E+03    0.68551E-20
    0.18673E+03    0.59816E-20
    0.19050E+03    0.52183E-20
    0.19435E+03    0.45512E-20
    0.19828E+03    0.39686E-20
    0.20228E+03    0.34598E-20
    0.20637E+03    0.30157E-20
    0.21054E+03    0.26282E-20
    0.21479E+03    0.22902E-20
    0.21913E+03    0.19954E-20
    0.22356E+03    0.17384E-20
    0.22807E+03    0.15145E-20
    0.23268E+03    0.13193E-20
