#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.170115E-04   0.469037E+06   0.469037E+06   0.625367E+06   0.625366E+06   0.472301E+06   0.469280E+06   0.469037E+06   0.475425E+06  -0.602222E+00   0.467702E+06   0.467702E+06   0.349863E+00
   0.175862E-04   0.469038E+06   0.469037E+06   0.625366E+06   0.625365E+06   0.472301E+06   0.469280E+06   0.469038E+06   0.475425E+06  -0.602222E+00   0.467702E+06   0.467702E+06   0.361683E+00
   0.181803E-04   0.469037E+06   0.469037E+06   0.625365E+06   0.625364E+06   0.472301E+06   0.469280E+06   0.469037E+06   0.475425E+06  -0.602222E+00   0.467702E+06   0.467702E+06   0.373902E+00
   0.187946E-04   0.469037E+06   0.469037E+06   0.625364E+06   0.625362E+06   0.472301E+06   0.469280E+06   0.469037E+06   0.475425E+06  -0.602222E+00   0.467702E+06   0.467702E+06   0.386535E+00
   0.194296E-04   0.469037E+06   0.469037E+06   0.625362E+06   0.625361E+06   0.472301E+06   0.469280E+06   0.469037E+06   0.475425E+06  -0.602222E+00   0.467702E+06   0.467702E+06   0.399594E+00
   0.200860E-04   0.469037E+06   0.469037E+06   0.625361E+06   0.625359E+06   0.472301E+06   0.469280E+06   0.469037E+06   0.475425E+06  -0.602222E+00   0.467702E+06   0.467702E+06   0.413094E+00
   0.207646E-04   0.469037E+06   0.469037E+06   0.625359E+06   0.625358E+06   0.472301E+06   0.469279E+06   0.469037E+06   0.475425E+06  -0.602222E+00   0.467702E+06   0.467702E+06   0.427051E+00
   0.214661E-04   0.469037E+06   0.469037E+06   0.625358E+06   0.625356E+06   0.472301E+06   0.469279E+06   0.469037E+06   0.475424E+06  -0.602221E+00   0.467702E+06   0.467702E+06   0.441478E+00
   0.221914E-04   0.469037E+06   0.469037E+06   0.625356E+06   0.625354E+06   0.472301E+06   0.469279E+06   0.469037E+06   0.475424E+06  -0.602221E+00   0.467702E+06   0.467702E+06   0.456394E+00
   0.229411E-04   0.469037E+06   0.469037E+06   0.625354E+06   0.625352E+06   0.472301E+06   0.469279E+06   0.469037E+06   0.475424E+06  -0.602221E+00   0.467702E+06   0.467702E+06   0.471813E+00
   0.237162E-04   0.469037E+06   0.469037E+06   0.625352E+06   0.625350E+06   0.472300E+06   0.469279E+06   0.469037E+06   0.475424E+06  -0.602221E+00   0.467702E+06   0.467702E+06   0.487753E+00
   0.245175E-04   0.469037E+06   0.469037E+06   0.625350E+06   0.625348E+06   0.472300E+06   0.469279E+06   0.469037E+06   0.475424E+06  -0.602221E+00   0.467702E+06   0.467702E+06   0.504232E+00
   0.253458E-04   0.469037E+06   0.469037E+06   0.625347E+06   0.625345E+06   0.472300E+06   0.469279E+06   0.469037E+06   0.475424E+06  -0.602221E+00   0.467702E+06   0.467702E+06   0.521268E+00
   0.262021E-04   0.469037E+06   0.469037E+06   0.625345E+06   0.625342E+06   0.472300E+06   0.469279E+06   0.469037E+06   0.475424E+06  -0.602221E+00   0.467702E+06   0.467702E+06   0.538879E+00
   0.270873E-04   0.469037E+06   0.469037E+06   0.625342E+06   0.625339E+06   0.472300E+06   0.469279E+06   0.469037E+06   0.475424E+06  -0.602221E+00   0.467702E+06   0.467702E+06   0.557085E+00
   0.280025E-04   0.469037E+06   0.469037E+06   0.625339E+06   0.625336E+06   0.472300E+06   0.469279E+06   0.469037E+06   0.475424E+06  -0.602221E+00   0.467702E+06   0.467702E+06   0.575906E+00
   0.289486E-04   0.469037E+06   0.469037E+06   0.625336E+06   0.625333E+06   0.472299E+06   0.469279E+06   0.469037E+06   0.475424E+06  -0.602220E+00   0.467702E+06   0.467701E+06   0.595363E+00
   0.299266E-04   0.469037E+06   0.469037E+06   0.625333E+06   0.625330E+06   0.472299E+06   0.469279E+06   0.469037E+06   0.475424E+06  -0.602220E+00   0.467701E+06   0.467701E+06   0.615477E+00
   0.309377E-04   0.469037E+06   0.469036E+06   0.625329E+06   0.625326E+06   0.472299E+06   0.469279E+06   0.469036E+06   0.475423E+06  -0.602220E+00   0.467701E+06   0.467701E+06   0.636271E+00
   0.319829E-04   0.469036E+06   0.469036E+06   0.625325E+06   0.625322E+06   0.472299E+06   0.469279E+06   0.469036E+06   0.475423E+06  -0.602220E+00   0.467701E+06   0.467701E+06   0.657767E+00
   0.330635E-04   0.469036E+06   0.469036E+06   0.625321E+06   0.625318E+06   0.472299E+06   0.469278E+06   0.469036E+06   0.475423E+06  -0.602220E+00   0.467701E+06   0.467701E+06   0.679990E+00
   0.341805E-04   0.469036E+06   0.469036E+06   0.625317E+06   0.625313E+06   0.472298E+06   0.469278E+06   0.469036E+06   0.475423E+06  -0.602219E+00   0.467701E+06   0.467701E+06   0.702963E+00
