#    L    TT             EE             TE             PP             TP          
   552    0.24156E+04    0.14180E+02    0.27816E+02    0.55581E+06    0.22429E+03
   553    0.24074E+04    0.14453E+02    0.28248E+02    0.55408E+06    0.22421E+03
   554    0.23991E+04    0.14731E+02    0.28645E+02    0.55236E+06    0.22414E+03
   555    0.23906E+04    0.15011E+02    0.29006E+02    0.55065E+06    0.22408E+03
   556    0.23820E+04    0.15295E+02    0.29331E+02    0.54894E+06    0.22403E+03
   557    0.23734E+04    0.15582E+02    0.29620E+02    0.54724E+06    0.22399E+03
   558    0.23647E+04    0.15872E+02    0.29873E+02    0.54555E+06    0.22396E+03
   559    0.23558E+04    0.16164E+02    0.30090E+02    0.54387E+06    0.22394E+03
   560    0.23470E+04    0.16459E+02    0.30271E+02    0.54219E+06    0.22393E+03
   561    0.23379E+04    0.16757E+02    0.30415E+02    0.54052E+06    0.22393E+03
   562    0.23290E+04    0.17058E+02    0.30522E+02    0.53886E+06    0.22393E+03
   563    0.23199E+04    0.17360E+02    0.30595E+02    0.53721E+06    0.22394E+03
   564    0.23108E+04    0.17666E+02    0.30628E+02    0.53556E+06    0.22395E+03
   565    0.23016E+04    0.17972E+02    0.30626E+02    0.53392E+06    0.22397E+03
   566    0.22923E+04    0.18281E+02    0.30587E+02    0.53229E+06    0.22400E+03
   567    0.22831E+04    0.18592E+02    0.30512E+02    0.53067E+06    0.22403E+03
   568    0.22738E+04    0.18905E+02    0.30399E+02    0.52905E+06    0.22407E+03
   569    0.22644E+04    0.19220E+02    0.30252E+02    0.52744E+06    0.22411E+03
   570    0.22550E+04    0.19536E+02    0.30065E+02    0.52584E+06    0.22415E+03
   571    0.22456E+04    0.19854E+02    0.29842E+02    0.52424E+06    0.22420E+03
   572    0.22361E+04    0.20173E+02    0.29583E+02    0.52265E+06    0.22425E+03
   573    0.22267E+04    0.20492E+02    0.29286E+02    0.52107E+06    0.22430E+03
   574    0.22173E+04    0.20813E+02    0.28953E+02    0.51949E+06    0.22436E+03
   575    0.22079E+04    0.21134E+02    0.28583E+02    0.51793E+06    0.22441E+03
   576    0.21985E+04    0.21457E+02    0.28177E+02    0.51636E+06    0.22447E+03
   577    0.21890E+04    0.21780E+02    0.27735E+02    0.51481E+06    0.22452E+03
   578    0.21796E+04    0.22103E+02    0.27256E+02    0.51326E+06    0.22458E+03
   579    0.21703E+04    0.22427E+02    0.26741E+02    0.51172E+06    0.22464E+03
   580    0.21610E+04    0.22751E+02    0.26190E+02    0.51019E+06    0.22469E+03
   581    0.21516E+04    0.23075E+02    0.25604E+02    0.50866E+06    0.22475E+03
   582    0.21423E+04    0.23398E+02    0.24982E+02    0.50714E+06    0.22480E+03
   583    0.21331E+04    0.23722E+02    0.24323E+02    0.50563E+06    0.22485E+03
   584    0.21239E+04    0.24045E+02    0.23630E+02    0.50412E+06    0.22490E+03
   585    0.21149E+04    0.24367E+02    0.22901E+02    0.50262E+06    0.22495E+03
   586    0.21058E+04    0.24687E+02    0.22138E+02    0.50112E+06    0.22499E+03
   587    0.20969E+04    0.25008E+02    0.21340E+02    0.49964E+06    0.22502E+03
   588    0.20880E+04    0.25327E+02    0.20506E+02    0.49815E+06    0.22506E+03
   589    0.20792E+04    0.25646E+02    0.19640E+02    0.49668E+06    0.22508E+03
   590    0.20704E+04    0.25961E+02    0.18739E+02    0.49521E+06    0.22511E+03
   591    0.20619E+04    0.26277E+02    0.17805E+02    0.49375E+06    0.22512E+03
   592    0.20534E+04    0.26589E+02    0.16836E+02    0.49229E+06    0.22513E+03
   593    0.20450E+04    0.26901E+02    0.15837E+02    0.49084E+06    0.22514E+03
   594    0.20366E+04    0.27211E+02    0.14803E+02    0.48940E+06    0.22513E+03
   595    0.20283E+04    0.27517E+02    0.13738E+02    0.48796E+06    0.22512E+03
   596    0.20203E+04    0.27822E+02    0.12640E+02    0.48653E+06    0.22510E+03
   597    0.20125E+04    0.28122E+02    0.11512E+02    0.48511E+06    0.22507E+03
   598    0.20049E+04    0.28421E+02    0.10352E+02    0.48369E+06    0.22503E+03
   599    0.19973E+04    0.28717E+02    0.91622E+01    0.48228E+06    0.22499E+03
   600    0.19899E+04    0.29010E+02    0.79417E+01    0.48087E+06    0.22493E+03
   601    0.19826E+04    0.29299E+02    0.66916E+01    0.47947E+06    0.22486E+03
   602    0.19755E+04    0.29585E+02    0.54117E+01    0.47808E+06    0.22479E+03
   603    0.19684E+04    0.29867E+02    0.41046E+01    0.47669E+06    0.22470E+03
   604    0.19617E+04    0.30146E+02    0.27687E+01    0.47531E+06    0.22461E+03
   605    0.19551E+04    0.30421E+02    0.14053E+01    0.47393E+06    0.22451E+03
   606    0.19488E+04    0.30692E+02    0.14776E-01    0.47256E+06    0.22441E+03
   607    0.19423E+04    0.30959E+02   -0.14023E+01    0.47120E+06    0.22431E+03
   608    0.19363E+04    0.31223E+02   -0.28454E+01    0.46984E+06    0.22420E+03
   609    0.19304E+04    0.31482E+02   -0.43141E+01    0.46849E+06    0.22409E+03
   610    0.19247E+04    0.31737E+02   -0.58078E+01    0.46714E+06    0.22398E+03
   611    0.19191E+04    0.31988E+02   -0.73252E+01    0.46580E+06    0.22387E+03
   612    0.19138E+04    0.32236E+02   -0.88652E+01    0.46446E+06    0.22376E+03
   613    0.19086E+04    0.32476E+02   -0.10429E+02    0.46313E+06    0.22365E+03
   614    0.19036E+04    0.32714E+02   -0.12016E+02    0.46181E+06    0.22355E+03
   615    0.18988E+04    0.32947E+02   -0.13623E+02    0.46049E+06    0.22346E+03
   616    0.18942E+04    0.33176E+02   -0.15251E+02    0.45917E+06    0.22337E+03
   617    0.18899E+04    0.33401E+02   -0.16899E+02    0.45787E+06    0.22329E+03
   618    0.18857E+04    0.33620E+02   -0.18568E+02    0.45656E+06    0.22321E+03
   619    0.18816E+04    0.33836E+02   -0.20253E+02    0.45527E+06    0.22315E+03
   620    0.18779E+04    0.34045E+02   -0.21956E+02    0.45398E+06    0.22310E+03
   621    0.18742E+04    0.34251E+02   -0.23676E+02    0.45269E+06    0.22306E+03
   622    0.18708E+04    0.34451E+02   -0.25414E+02    0.45141E+06    0.22303E+03
   623    0.18677E+04    0.34645E+02   -0.27165E+02    0.45013E+06    0.22301E+03
   624    0.18647E+04    0.34833E+02   -0.28931E+02    0.44887E+06    0.22302E+03
   625    0.18619E+04    0.35017E+02   -0.30712E+02    0.44760E+06    0.22303E+03
   626    0.18593E+04    0.35195E+02   -0.32505E+02    0.44634E+06    0.22307E+03
   627    0.18570E+04    0.35368E+02   -0.34310E+02    0.44509E+06    0.22312E+03
   628    0.18549E+04    0.35535E+02   -0.36126E+02    0.44384E+06    0.22320E+03
   629    0.18530E+04    0.35696E+02   -0.37952E+02    0.44259E+06    0.22329E+03
   630    0.18512E+04    0.35851E+02   -0.39789E+02    0.44136E+06    0.22341E+03
   631    0.18497E+04    0.36001E+02   -0.41633E+02    0.44012E+06    0.22355E+03
   632    0.18485E+04    0.36144E+02   -0.43486E+02    0.43889E+06    0.22371E+03
   633    0.18474E+04    0.36283E+02   -0.45344E+02    0.43767E+06    0.22390E+03
   634    0.18465E+04    0.36413E+02   -0.47208E+02    0.43645E+06    0.22411E+03
   635    0.18460E+04    0.36539E+02   -0.49076E+02    0.43524E+06    0.22436E+03
   636    0.18455E+04    0.36660E+02   -0.50948E+02    0.43403E+06    0.22463E+03
   637    0.18453E+04    0.36771E+02   -0.52822E+02    0.43283E+06    0.22493E+03
   638    0.18454E+04    0.36879E+02   -0.54698E+02    0.43163E+06    0.22526E+03
   639    0.18456E+04    0.36978E+02   -0.56575E+02    0.43044E+06    0.22563E+03
   640    0.18461E+04    0.37072E+02   -0.58451E+02    0.42925E+06    0.22602E+03
   641    0.18469E+04    0.37160E+02   -0.60326E+02    0.42806E+06    0.22645E+03
   642    0.18477E+04    0.37240E+02   -0.62198E+02    0.42688E+06    0.22692E+03
   643    0.18489E+04    0.37315E+02   -0.64066E+02    0.42571E+06    0.22742E+03
   644    0.18503E+04    0.37380E+02   -0.65930E+02    0.42454E+06    0.22796E+03
   645    0.18519E+04    0.37440E+02   -0.67788E+02    0.42338E+06    0.22854E+03
   646    0.18537E+04    0.37493E+02   -0.69639E+02    0.42222E+06    0.22916E+03
   647    0.18558E+04    0.37539E+02   -0.71482E+02    0.42106E+06    0.22982E+03
   648    0.18580E+04    0.37579E+02   -0.73316E+02    0.41991E+06    0.23052E+03
   649    0.18606E+04    0.37610E+02   -0.75140E+02    0.41876E+06    0.23127E+03
   650    0.18633E+04    0.37634E+02   -0.76952E+02    0.41762E+06    0.23206E+03
   651    0.18663E+04    0.37653E+02   -0.78753E+02    0.41648E+06    0.23289E+03
   652    0.18694E+04    0.37664E+02   -0.80540E+02    0.41535E+06    0.23377E+03
   653    0.18729E+04    0.37666E+02   -0.82313E+02    0.41422E+06    0.23469E+03
   654    0.18764E+04    0.37662E+02   -0.84071E+02    0.41310E+06    0.23565E+03
   655    0.18802E+04    0.37652E+02   -0.85816E+02    0.41198E+06    0.23664E+03
   656    0.18843E+04    0.37634E+02   -0.87545E+02    0.41086E+06    0.23768E+03
   657    0.18885E+04    0.37609E+02   -0.89257E+02    0.40975E+06    0.23874E+03
   658    0.18929E+04    0.37578E+02   -0.90953E+02    0.40864E+06    0.23984E+03
   659    0.18976E+04    0.37539E+02   -0.92631E+02    0.40754E+06    0.24097E+03
   660    0.19025E+04    0.37493E+02   -0.94292E+02    0.40644E+06    0.24212E+03
   661    0.19076E+04    0.37440E+02   -0.95933E+02    0.40535E+06    0.24331E+03
   662    0.19129E+04    0.37381E+02   -0.97556E+02    0.40426E+06    0.24451E+03
   663    0.19183E+04    0.37316E+02   -0.99160E+02    0.40318E+06    0.24574E+03
   664    0.19240E+04    0.37243E+02   -0.10074E+03    0.40210E+06    0.24699E+03
   665    0.19298E+04    0.37163E+02   -0.10230E+03    0.40102E+06    0.24826E+03
   666    0.19358E+04    0.37078E+02   -0.10384E+03    0.39995E+06    0.24954E+03
   667    0.19420E+04    0.36985E+02   -0.10536E+03    0.39888E+06    0.25084E+03
   668    0.19483E+04    0.36886E+02   -0.10686E+03    0.39781E+06    0.25215E+03
   669    0.19549E+04    0.36781E+02   -0.10833E+03    0.39676E+06    0.25347E+03
   670    0.19616E+04    0.36669E+02   -0.10978E+03    0.39570E+06    0.25480E+03
   671    0.19685E+04    0.36553E+02   -0.11120E+03    0.39465E+06    0.25614E+03
   672    0.19755E+04    0.36428E+02   -0.11260E+03    0.39360E+06    0.25748E+03
   673    0.19828E+04    0.36299E+02   -0.11397E+03    0.39256E+06    0.25883E+03
   674    0.19901E+04    0.36163E+02   -0.11531E+03    0.39152E+06    0.26017E+03
   675    0.19977E+04    0.36021E+02   -0.11663E+03    0.39048E+06    0.26152E+03
   676    0.20053E+04    0.35874E+02   -0.11792E+03    0.38945E+06    0.26286E+03
   677    0.20131E+04    0.35720E+02   -0.11918E+03    0.38843E+06    0.26420E+03
   678    0.20211E+04    0.35561E+02   -0.12041E+03    0.38740E+06    0.26553E+03
   679    0.20291E+04    0.35396E+02   -0.12161E+03    0.38638E+06    0.26685E+03
   680    0.20374E+04    0.35226E+02   -0.12278E+03    0.38537E+06    0.26817E+03
   681    0.20458E+04    0.35050E+02   -0.12391E+03    0.38436E+06    0.26947E+03
   682    0.20543E+04    0.34869E+02   -0.12502E+03    0.38335E+06    0.27075E+03
   683    0.20630E+04    0.34683E+02   -0.12609E+03    0.38235E+06    0.27202E+03
   684    0.20716E+04    0.34491E+02   -0.12714E+03    0.38135E+06    0.27328E+03
   685    0.20804E+04    0.34295E+02   -0.12814E+03    0.38035E+06    0.27451E+03
   686    0.20892E+04    0.34093E+02   -0.12911E+03    0.37936E+06    0.27572E+03
   687    0.20983E+04    0.33887E+02   -0.13004E+03    0.37837E+06    0.27691E+03
   688    0.21074E+04    0.33675E+02   -0.13094E+03    0.37739E+06    0.27807E+03
   689    0.21166E+04    0.33459E+02   -0.13180E+03    0.37641E+06    0.27920E+03
   690    0.21258E+04    0.33239E+02   -0.13263E+03    0.37543E+06    0.28030E+03
   691    0.21352E+04    0.33013E+02   -0.13341E+03    0.37446E+06    0.28137E+03
   692    0.21445E+04    0.32785E+02   -0.13416E+03    0.37349E+06    0.28241E+03
   693    0.21540E+04    0.32552E+02   -0.13487E+03    0.37252E+06    0.28341E+03
   694    0.21635E+04    0.32314E+02   -0.13554E+03    0.37156E+06    0.28438E+03
   695    0.21731E+04    0.32074E+02   -0.13616E+03    0.37060E+06    0.28530E+03
   696    0.21828E+04    0.31829E+02   -0.13676E+03    0.36965E+06    0.28619E+03
   697    0.21925E+04    0.31581E+02   -0.13731E+03    0.36870E+06    0.28703E+03
   698    0.22022E+04    0.31328E+02   -0.13782E+03    0.36775E+06    0.28783E+03
   699    0.22119E+04    0.31074E+02   -0.13827E+03    0.36681E+06    0.28858E+03
   700    0.22217E+04    0.30815E+02   -0.13869E+03    0.36587E+06    0.28928E+03
   701    0.22315E+04    0.30553E+02   -0.13907E+03    0.36493E+06    0.28993E+03
   702    0.22413E+04    0.30289E+02   -0.13940E+03    0.36400E+06    0.29053E+03
   703    0.22511E+04    0.30021E+02   -0.13970E+03    0.36307E+06    0.29108E+03
   704    0.22609E+04    0.29752E+02   -0.13994E+03    0.36214E+06    0.29159E+03
   705    0.22706E+04    0.29478E+02   -0.14014E+03    0.36122E+06    0.29204E+03
   706    0.22804E+04    0.29203E+02   -0.14030E+03    0.36030E+06    0.29246E+03
   707    0.22902E+04    0.28926E+02   -0.14042E+03    0.35938E+06    0.29282E+03
   708    0.23000E+04    0.28646E+02   -0.14048E+03    0.35847E+06    0.29314E+03
   709    0.23098E+04    0.28364E+02   -0.14052E+03    0.35756E+06    0.29342E+03
   710    0.23196E+04    0.28080E+02   -0.14050E+03    0.35666E+06    0.29366E+03
   711    0.23293E+04    0.27794E+02   -0.14044E+03    0.35576E+06    0.29386E+03
   712    0.23390E+04    0.27506E+02   -0.14035E+03    0.35486E+06    0.29401E+03
   713    0.23488E+04    0.27216E+02   -0.14020E+03    0.35396E+06    0.29413E+03
   714    0.23583E+04    0.26926E+02   -0.14001E+03    0.35307E+06    0.29421E+03
   715    0.23680E+04    0.26633E+02   -0.13979E+03    0.35218E+06    0.29425E+03
   716    0.23776E+04    0.26340E+02   -0.13952E+03    0.35130E+06    0.29426E+03
   717    0.23871E+04    0.26045E+02   -0.13920E+03    0.35042E+06    0.29423E+03
   718    0.23965E+04    0.25750E+02   -0.13885E+03    0.34954E+06    0.29416E+03
   719    0.24060E+04    0.25452E+02   -0.13845E+03    0.34866E+06    0.29407E+03
   720    0.24152E+04    0.25154E+02   -0.13801E+03    0.34779E+06    0.29394E+03
   721    0.24246E+04    0.24857E+02   -0.13752E+03    0.34692E+06    0.29378E+03
   722    0.24338E+04    0.24558E+02   -0.13699E+03    0.34605E+06    0.29359E+03
   723    0.24429E+04    0.24260E+02   -0.13643E+03    0.34519E+06    0.29337E+03
   724    0.24520E+04    0.23961E+02   -0.13583E+03    0.34433E+06    0.29312E+03
   725    0.24610E+04    0.23663E+02   -0.13518E+03    0.34348E+06    0.29284E+03
   726    0.24699E+04    0.23367E+02   -0.13449E+03    0.34262E+06    0.29254E+03
   727    0.24787E+04    0.23069E+02   -0.13377E+03    0.34177E+06    0.29221E+03
   728    0.24874E+04    0.22771E+02   -0.13300E+03    0.34092E+06    0.29186E+03
   729    0.24959E+04    0.22474E+02   -0.13220E+03    0.34008E+06    0.29149E+03
   730    0.25044E+04    0.22179E+02   -0.13135E+03    0.33924E+06    0.29109E+03
   731    0.25128E+04    0.21883E+02   -0.13047E+03    0.33840E+06    0.29067E+03
   732    0.25210E+04    0.21591E+02   -0.12954E+03    0.33757E+06    0.29023E+03
   733    0.25292E+04    0.21298E+02   -0.12858E+03    0.33673E+06    0.28977E+03
   734    0.25373E+04    0.21008E+02   -0.12757E+03    0.33590E+06    0.28929E+03
   735    0.25452E+04    0.20718E+02   -0.12655E+03    0.33508E+06    0.28879E+03
   736    0.25528E+04    0.20431E+02   -0.12547E+03    0.33426E+06    0.28828E+03
   737    0.25605E+04    0.20147E+02   -0.12436E+03    0.33343E+06    0.28775E+03
   738    0.25678E+04    0.19865E+02   -0.12321E+03    0.33262E+06    0.28721E+03
   739    0.25751E+04    0.19584E+02   -0.12202E+03    0.33180E+06    0.28665E+03
   740    0.25822E+04    0.19307E+02   -0.12081E+03    0.33099E+06    0.28608E+03
   741    0.25892E+04    0.19031E+02   -0.11956E+03    0.33018E+06    0.28550E+03
   742    0.25960E+04    0.18760E+02   -0.11826E+03    0.32938E+06    0.28491E+03
   743    0.26026E+04    0.18493E+02   -0.11694E+03    0.32857E+06    0.28431E+03
   744    0.26091E+04    0.18228E+02   -0.11558E+03    0.32777E+06    0.28370E+03
   745    0.26154E+04    0.17967E+02   -0.11421E+03    0.32697E+06    0.28308E+03
   746    0.26214E+04    0.17710E+02   -0.11277E+03    0.32618E+06    0.28245E+03
   747    0.26272E+04    0.17456E+02   -0.11133E+03    0.32539E+06    0.28182E+03
   748    0.26329E+04    0.17207E+02   -0.10985E+03    0.32460E+06    0.28119E+03
   749    0.26384E+04    0.16961E+02   -0.10834E+03    0.32381E+06    0.28055E+03
   750    0.26436E+04    0.16720E+02   -0.10680E+03    0.32303E+06    0.27990E+03
   751    0.26487E+04    0.16484E+02   -0.10523E+03    0.32224E+06    0.27926E+03
   752    0.26535E+04    0.16254E+02   -0.10363E+03    0.32146E+06    0.27861E+03
   753    0.26581E+04    0.16026E+02   -0.10201E+03    0.32069E+06    0.27796E+03
   754    0.26625E+04    0.15805E+02   -0.10035E+03    0.31991E+06    0.27731E+03
   755    0.26667E+04    0.15588E+02   -0.98667E+02    0.31914E+06    0.27665E+03
   756    0.26705E+04    0.15376E+02   -0.96962E+02    0.31837E+06    0.27599E+03
   757    0.26743E+04    0.15170E+02   -0.95223E+02    0.31761E+06    0.27533E+03
   758    0.26778E+04    0.14969E+02   -0.93460E+02    0.31684E+06    0.27467E+03
   759    0.26811E+04    0.14772E+02   -0.91679E+02    0.31608E+06    0.27400E+03
   760    0.26841E+04    0.14581E+02   -0.89874E+02    0.31533E+06    0.27333E+03
   761    0.26869E+04    0.14395E+02   -0.88046E+02    0.31457E+06    0.27266E+03
   762    0.26896E+04    0.14215E+02   -0.86194E+02    0.31382E+06    0.27198E+03
   763    0.26919E+04    0.14040E+02   -0.84320E+02    0.31307E+06    0.27130E+03
   764    0.26940E+04    0.13871E+02   -0.82432E+02    0.31232E+06    0.27061E+03
   765    0.26959E+04    0.13706E+02   -0.80515E+02    0.31157E+06    0.26992E+03
   766    0.26976E+04    0.13549E+02   -0.78584E+02    0.31083E+06    0.26923E+03
   767    0.26990E+04    0.13397E+02   -0.76633E+02    0.31009E+06    0.26853E+03
   768    0.27002E+04    0.13250E+02   -0.74655E+02    0.30935E+06    0.26783E+03
   769    0.27012E+04    0.13108E+02   -0.72672E+02    0.30861E+06    0.26712E+03
   770    0.27019E+04    0.12973E+02   -0.70670E+02    0.30788E+06    0.26641E+03
   771    0.27024E+04    0.12844E+02   -0.68651E+02    0.30715E+06    0.26570E+03
   772    0.27027E+04    0.12721E+02   -0.66606E+02    0.30642E+06    0.26498E+03
   773    0.27027E+04    0.12605E+02   -0.64559E+02    0.30569E+06    0.26425E+03
   774    0.27024E+04    0.12494E+02   -0.62503E+02    0.30497E+06    0.26352E+03
   775    0.27021E+04    0.12389E+02   -0.60431E+02    0.30425E+06    0.26278E+03
   776    0.27013E+04    0.12292E+02   -0.58350E+02    0.30353E+06    0.26204E+03
   777    0.27003E+04    0.12200E+02   -0.56255E+02    0.30281E+06    0.26129E+03
   778    0.26993E+04    0.12114E+02   -0.54145E+02    0.30210E+06    0.26053E+03
   779    0.26978E+04    0.12036E+02   -0.52036E+02    0.30138E+06    0.25977E+03
   780    0.26962E+04    0.11962E+02   -0.49914E+02    0.30067E+06    0.25901E+03
   781    0.26943E+04    0.11896E+02   -0.47794E+02    0.29997E+06    0.25823E+03
   782    0.26922E+04    0.11837E+02   -0.45676E+02    0.29926E+06    0.25745E+03
   783    0.26898E+04    0.11784E+02   -0.43540E+02    0.29856E+06    0.25667E+03
   784    0.26873E+04    0.11739E+02   -0.41399E+02    0.29786E+06    0.25587E+03
   785    0.26844E+04    0.11699E+02   -0.39263E+02    0.29716E+06    0.25508E+03
   786    0.26813E+04    0.11666E+02   -0.37101E+02    0.29646E+06    0.25427E+03
   787    0.26780E+04    0.11641E+02   -0.34952E+02    0.29577E+06    0.25345E+03
   788    0.26744E+04    0.11622E+02   -0.32809E+02    0.29508E+06    0.25263E+03
   789    0.26705E+04    0.11608E+02   -0.30673E+02    0.29439E+06    0.25180E+03
   790    0.26666E+04    0.11604E+02   -0.28528E+02    0.29370E+06    0.25097E+03
   791    0.26623E+04    0.11606E+02   -0.26383E+02    0.29302E+06    0.25012E+03
   792    0.26578E+04    0.11615E+02   -0.24254E+02    0.29233E+06    0.24927E+03
   793    0.26531E+04    0.11633E+02   -0.22118E+02    0.29165E+06    0.24841E+03
   794    0.26480E+04    0.11657E+02   -0.19998E+02    0.29098E+06    0.24754E+03
   795    0.26427E+04    0.11688E+02   -0.17881E+02    0.29030E+06    0.24667E+03
   796    0.26374E+04    0.11727E+02   -0.15781E+02    0.28962E+06    0.24578E+03
   797    0.26317E+04    0.11772E+02   -0.13685E+02    0.28895E+06    0.24489E+03
   798    0.26257E+04    0.11825E+02   -0.11606E+02    0.28828E+06    0.24398E+03
   799    0.26196E+04    0.11886E+02   -0.95400E+01    0.28761E+06    0.24307E+03
   800    0.26132E+04    0.11953E+02   -0.74857E+01    0.28695E+06    0.24215E+03
   801    0.26066E+04    0.12028E+02   -0.54515E+01    0.28629E+06    0.24122E+03
   802    0.25996E+04    0.12110E+02   -0.34151E+01    0.28562E+06    0.24028E+03
   803    0.25927E+04    0.12199E+02   -0.14133E+01    0.28496E+06    0.23934E+03
   804    0.25853E+04    0.12296E+02    0.58367E+00    0.28431E+06    0.23838E+03
   805    0.25779E+04    0.12400E+02    0.25611E+01    0.28365E+06    0.23742E+03
   806    0.25702E+04    0.12510E+02    0.45192E+01    0.28300E+06    0.23644E+03
   807    0.25622E+04    0.12628E+02    0.64580E+01    0.28235E+06    0.23546E+03
   808    0.25540E+04    0.12753E+02    0.83853E+01    0.28170E+06    0.23447E+03
   809    0.25457E+04    0.12885E+02    0.10286E+02    0.28105E+06    0.23348E+03
   810    0.25371E+04    0.13024E+02    0.12176E+02    0.28041E+06    0.23247E+03
   811    0.25282E+04    0.13170E+02    0.14046E+02    0.27976E+06    0.23146E+03
   812    0.25192E+04    0.13323E+02    0.15893E+02    0.27912E+06    0.23044E+03
   813    0.25100E+04    0.13482E+02    0.17717E+02    0.27848E+06    0.22942E+03
   814    0.25007E+04    0.13648E+02    0.19521E+02    0.27785E+06    0.22839E+03
   815    0.24912E+04    0.13820E+02    0.21302E+02    0.27721E+06    0.22735E+03
   816    0.24813E+04    0.13999E+02    0.23061E+02    0.27658E+06    0.22630E+03
   817    0.24713E+04    0.14183E+02    0.24798E+02    0.27595E+06    0.22525E+03
   818    0.24613E+04    0.14375E+02    0.26511E+02    0.27532E+06    0.22419E+03
   819    0.24510E+04    0.14572E+02    0.28200E+02    0.27469E+06    0.22313E+03
   820    0.24405E+04    0.14776E+02    0.29865E+02    0.27406E+06    0.22206E+03
   821    0.24298E+04    0.14984E+02    0.31504E+02    0.27344E+06    0.22099E+03
   822    0.24190E+04    0.15200E+02    0.33118E+02    0.27282E+06    0.21991E+03
   823    0.24080E+04    0.15421E+02    0.34706E+02    0.27220E+06    0.21882E+03
   824    0.23967E+04    0.15648E+02    0.36268E+02    0.27158E+06    0.21773E+03
   825    0.23855E+04    0.15880E+02    0.37802E+02    0.27096E+06    0.21664E+03
   826    0.23739E+04    0.16119E+02    0.39309E+02    0.27035E+06    0.21554E+03
   827    0.23622E+04    0.16362E+02    0.40786E+02    0.26974E+06    0.21444E+03
   828    0.23505E+04    0.16611E+02    0.42235E+02    0.26913E+06    0.21333E+03
   829    0.23386E+04    0.16865E+02    0.43654E+02    0.26852E+06    0.21222E+03
   830    0.23266E+04    0.17124E+02    0.45041E+02    0.26791E+06    0.21110E+03
   831    0.23144E+04    0.17388E+02    0.46398E+02    0.26731E+06    0.20998E+03
   832    0.23020E+04    0.17656E+02    0.47723E+02    0.26670E+06    0.20886E+03
   833    0.22896E+04    0.17929E+02    0.49017E+02    0.26610E+06    0.20774E+03
   834    0.22770E+04    0.18207E+02    0.50278E+02    0.26550E+06    0.20661E+03
   835    0.22644E+04    0.18489E+02    0.51507E+02    0.26491E+06    0.20548E+03
   836    0.22515E+04    0.18775E+02    0.52702E+02    0.26431E+06    0.20434E+03
   837    0.22386E+04    0.19066E+02    0.53863E+02    0.26372E+06    0.20320E+03
   838    0.22256E+04    0.19361E+02    0.54989E+02    0.26313E+06    0.20207E+03
   839    0.22124E+04    0.19659E+02    0.56081E+02    0.26253E+06    0.20093E+03
   840    0.21992E+04    0.19962E+02    0.57138E+02    0.26195E+06    0.19978E+03
   841    0.21859E+04    0.20268E+02    0.58156E+02    0.26136E+06    0.19864E+03
   842    0.21725E+04    0.20577E+02    0.59141E+02    0.26077E+06    0.19749E+03
   843    0.21591E+04    0.20889E+02    0.60085E+02    0.26019E+06    0.19634E+03
   844    0.21455E+04    0.21205E+02    0.60993E+02    0.25961E+06    0.19519E+03
   845    0.21319E+04    0.21523E+02    0.61862E+02    0.25903E+06    0.19405E+03
   846    0.21183E+04    0.21845E+02    0.62691E+02    0.25845E+06    0.19289E+03
   847    0.21047E+04    0.22169E+02    0.63481E+02    0.25787E+06    0.19174E+03
   848    0.20910E+04    0.22495E+02    0.64231E+02    0.25730E+06    0.19059E+03
   849    0.20771E+04    0.22823E+02    0.64941E+02    0.25673E+06    0.18944E+03
   850    0.20634E+04    0.23155E+02    0.65610E+02    0.25616E+06    0.18829E+03
   851    0.20495E+04    0.23487E+02    0.66237E+02    0.25559E+06    0.18714E+03
   852    0.20357E+04    0.23823E+02    0.66824E+02    0.25502E+06    0.18598E+03
   853    0.20218E+04    0.24159E+02    0.67369E+02    0.25445E+06    0.18483E+03
   854    0.20078E+04    0.24498E+02    0.67873E+02    0.25389E+06    0.18368E+03
   855    0.19938E+04    0.24838E+02    0.68337E+02    0.25332E+06    0.18253E+03
   856    0.19799E+04    0.25178E+02    0.68759E+02    0.25276E+06    0.18138E+03
   857    0.19659E+04    0.25521E+02    0.69140E+02    0.25220E+06    0.18023E+03
   858    0.19518E+04    0.25866E+02    0.69480E+02    0.25164E+06    0.17908E+03
   859    0.19378E+04    0.26210E+02    0.69781E+02    0.25109E+06    0.17793E+03
   860    0.19238E+04    0.26555E+02    0.70041E+02    0.25053E+06    0.17679E+03
   861    0.19098E+04    0.26902E+02    0.70260E+02    0.24998E+06    0.17564E+03
   862    0.18958E+04    0.27249E+02    0.70439E+02    0.24943E+06    0.17450E+03
   863    0.18818E+04    0.27598E+02    0.70578E+02    0.24888E+06    0.17335E+03
   864    0.18678E+04    0.27945E+02    0.70678E+02    0.24833E+06    0.17221E+03
   865    0.18536E+04    0.28294E+02    0.70736E+02    0.24778E+06    0.17107E+03
   866    0.18398E+04    0.28643E+02    0.70755E+02    0.24724E+06    0.16992E+03
   867    0.18258E+04    0.28992E+02    0.70735E+02    0.24669E+06    0.16879E+03
   868    0.18119E+04    0.29341E+02    0.70676E+02    0.24615E+06    0.16765E+03
   869    0.17980E+04    0.29690E+02    0.70578E+02    0.24561E+06    0.16651E+03
   870    0.17842E+04    0.30038E+02    0.70441E+02    0.24507E+06    0.16538E+03
   871    0.17704E+04    0.30385E+02    0.70265E+02    0.24453E+06    0.16424E+03
