#           k/h    P           
    0.29887E-01    0.46425E+01
    0.30490E-01    0.44767E+01
    0.31106E-01    0.43135E+01
    0.31735E-01    0.41532E+01
    0.32376E-01    0.39959E+01
    0.33030E-01    0.38418E+01
    0.33697E-01    0.36911E+01
    0.34378E-01    0.35440E+01
    0.35072E-01    0.34007E+01
    0.35781E-01    0.32612E+01
    0.36504E-01    0.31257E+01
    0.37241E-01    0.29943E+01
    0.37993E-01    0.28671E+01
    0.38761E-01    0.27441E+01
    0.39544E-01    0.26257E+01
    0.40343E-01    0.25118E+01
    0.41158E-01    0.24027E+01
    0.41989E-01    0.22983E+01
    0.42838E-01    0.21985E+01
    0.43703E-01    0.21033E+01
    0.44586E-01    0.20125E+01
    0.45486E-01    0.19261E+01
    0.46405E-01    0.18440E+01
    0.47343E-01    0.17658E+01
    0.48299E-01    0.16913E+01
    0.49275E-01    0.16203E+01
    0.50270E-01    0.15524E+01
    0.51286E-01    0.14874E+01
    0.52322E-01    0.14252E+01
    0.53379E-01    0.13655E+01
    0.54457E-01    0.13082E+01
    0.55557E-01    0.12530E+01
    0.56680E-01    0.12000E+01
    0.57825E-01    0.11489E+01
    0.58993E-01    0.10996E+01
    0.60184E-01    0.10519E+01
    0.61400E-01    0.10057E+01
    0.62641E-01    0.96085E+00
    0.63906E-01    0.91721E+00
    0.65197E-01    0.87457E+00
    0.66514E-01    0.83285E+00
    0.67858E-01    0.79201E+00
    0.69229E-01    0.75199E+00
    0.70627E-01    0.71276E+00
    0.72054E-01    0.67432E+00
    0.73510E-01    0.63670E+00
    0.74994E-01    0.59994E+00
    0.76509E-01    0.56407E+00
    0.78055E-01    0.52915E+00
    0.79632E-01    0.49527E+00
    0.81241E-01    0.46255E+00
    0.82882E-01    0.43113E+00
    0.84556E-01    0.40117E+00
    0.86264E-01    0.37276E+00
    0.88007E-01    0.34601E+00
    0.89785E-01    0.32093E+00
    0.91598E-01    0.29753E+00
    0.93449E-01    0.27581E+00
    0.95337E-01    0.25577E+00
    0.97263E-01    0.23745E+00
    0.99227E-01    0.22082E+00
    0.10123E+00    0.20583E+00
    0.10328E+00    0.19237E+00
    0.10536E+00    0.18021E+00
    0.10749E+00    0.16916E+00
    0.10966E+00    0.15902E+00
    0.11188E+00    0.14962E+00
    0.11414E+00    0.14089E+00
    0.11644E+00    0.13275E+00
    0.11880E+00    0.12509E+00
    0.12120E+00    0.11780E+00
    0.12365E+00    0.11076E+00
    0.12614E+00    0.10387E+00
    0.12869E+00    0.97072E-01
    0.13129E+00    0.90356E-01
    0.13394E+00    0.83726E-01
    0.13665E+00    0.77234E-01
    0.13941E+00    0.70954E-01
    0.14223E+00    0.64985E-01
    0.14510E+00    0.59392E-01
    0.14803E+00    0.54198E-01
    0.15102E+00    0.49410E-01
    0.15407E+00    0.45047E-01
    0.15718E+00    0.41155E-01
    0.16036E+00    0.37748E-01
    0.16360E+00    0.34787E-01
    0.16690E+00    0.32183E-01
    0.17028E+00    0.29864E-01
    0.17371E+00    0.27773E-01
    0.17722E+00    0.25867E-01
    0.18080E+00    0.24102E-01
    0.18446E+00    0.22435E-01
    0.18818E+00    0.20822E-01
    0.19198E+00    0.19225E-01
    0.19586E+00    0.17639E-01
    0.19982E+00    0.16096E-01
    0.20386E+00    0.14631E-01
    0.20797E+00    0.13258E-01
    0.21218E+00    0.11990E-01
    0.21646E+00    0.10854E-01
    0.22083E+00    0.98613E-02
    0.22530E+00    0.90016E-02
    0.22985E+00    0.82501E-02
    0.23449E+00    0.75828E-02
    0.23923E+00    0.69852E-02
    0.24406E+00    0.64445E-02
    0.24899E+00    0.59357E-02
    0.25402E+00    0.54398E-02
    0.25915E+00    0.49599E-02
    0.26439E+00    0.45012E-02
    0.26973E+00    0.40675E-02
    0.27518E+00    0.36694E-02
    0.28074E+00    0.33156E-02
    0.28641E+00    0.30060E-02
    0.29219E+00    0.27321E-02
    0.29810E+00    0.24901E-02
    0.30412E+00    0.22767E-02
    0.31026E+00    0.20801E-02
    0.31653E+00    0.18954E-02
    0.32292E+00    0.17203E-02
    0.32945E+00    0.15546E-02
    0.33610E+00    0.14014E-02
    0.34289E+00    0.12647E-02
    0.34982E+00    0.11419E-02
    0.35689E+00    0.10328E-02
    0.36409E+00    0.93696E-03
    0.37145E+00    0.85057E-03
    0.37895E+00    0.77134E-03
    0.38661E+00    0.69735E-03
    0.39442E+00    0.62849E-03
    0.40239E+00    0.56646E-03
    0.41052E+00    0.50990E-03
    0.41881E+00    0.45958E-03
    0.42727E+00    0.41491E-03
    0.43590E+00    0.37483E-03
    0.44471E+00    0.33824E-03
    0.45369E+00    0.30454E-03
    0.46286E+00    0.27414E-03
    0.47221E+00    0.24634E-03
    0.48174E+00    0.22151E-03
    0.49148E+00    0.19930E-03
    0.50141E+00    0.17942E-03
    0.51153E+00    0.16127E-03
    0.52187E+00    0.14498E-03
    0.53241E+00    0.13008E-03
    0.54317E+00    0.11673E-03
    0.55414E+00    0.10482E-03
    0.56533E+00    0.94033E-04
    0.57675E+00    0.84403E-04
    0.58840E+00    0.75661E-04
    0.60029E+00    0.67796E-04
    0.61242E+00    0.60737E-04
    0.62479E+00    0.54401E-04
    0.63741E+00    0.48714E-04
    0.65029E+00    0.43611E-04
    0.66342E+00    0.39032E-04
    0.67683E+00    0.34923E-04
    0.69050E+00    0.31238E-04
    0.70445E+00    0.27934E-04
    0.71868E+00    0.24970E-04
    0.73320E+00    0.22314E-04
    0.74801E+00    0.19933E-04
    0.76312E+00    0.17801E-04
    0.77854E+00    0.15893E-04
    0.79426E+00    0.14184E-04
    0.81031E+00    0.12656E-04
    0.82668E+00    0.11289E-04
    0.84338E+00    0.10067E-04
    0.86041E+00    0.89747E-05
    0.87780E+00    0.79989E-05
    0.89553E+00    0.71274E-05
    0.91362E+00    0.63492E-05
    0.93208E+00    0.56545E-05
    0.95091E+00    0.50346E-05
    0.97011E+00    0.44814E-05
    0.98971E+00    0.39881E-05
    0.10097E+01    0.35481E-05
    0.10301E+01    0.31560E-05
    0.10509E+01    0.28064E-05
    0.10721E+01    0.24950E-05
    0.10938E+01    0.22175E-05
    0.11159E+01    0.19705E-05
    0.11384E+01    0.17505E-05
    0.11614E+01    0.15548E-05
    0.11849E+01    0.13806E-05
    0.12088E+01    0.12257E-05
    0.12333E+01    0.10879E-05
    0.12582E+01    0.96536E-06
    0.12836E+01    0.85647E-06
    0.13095E+01    0.75970E-06
    0.13360E+01    0.67373E-06
    0.13630E+01    0.59736E-06
    0.13905E+01    0.52955E-06
    0.14186E+01    0.46933E-06
    0.14472E+01    0.41589E-06
    0.14765E+01    0.36845E-06
    0.15063E+01    0.32636E-06
    0.15367E+01    0.28902E-06
    0.15678E+01    0.25591E-06
    0.15994E+01    0.22654E-06
    0.16318E+01    0.20051E-06
    0.16647E+01    0.17743E-06
    0.16984E+01    0.15698E-06
    0.17327E+01    0.13886E-06
    0.17677E+01    0.12281E-06
    0.18034E+01    0.10860E-06
    0.18398E+01    0.96014E-07
    0.18770E+01    0.84872E-07
    0.19149E+01    0.75010E-07
    0.19536E+01    0.66283E-07
    0.19930E+01    0.58562E-07
    0.20333E+01    0.51731E-07
    0.20744E+01    0.45690E-07
    0.21163E+01    0.40348E-07
    0.21590E+01    0.35625E-07
    0.22026E+01    0.31450E-07
    0.22471E+01    0.27760E-07
    0.22925E+01    0.24499E-07
    0.23388E+01    0.21618E-07
    0.23861E+01    0.19073E-07
    0.24343E+01    0.16825E-07
    0.24835E+01    0.14840E-07
    0.25336E+01    0.13087E-07
    0.25848E+01    0.11540E-07
    0.26370E+01    0.10174E-07
    0.26903E+01    0.89691E-08
    0.27447E+01    0.79056E-08
    0.28001E+01    0.69673E-08
    0.28567E+01    0.61396E-08
    0.29144E+01    0.54095E-08
    0.29733E+01    0.47657E-08
    0.30333E+01    0.41980E-08
    0.30946E+01    0.36975E-08
    0.31571E+01    0.32563E-08
    0.32209E+01    0.28674E-08
    0.32860E+01    0.25246E-08
    0.33523E+01    0.22226E-08
    0.34201E+01    0.19564E-08
    0.34892E+01    0.17220E-08
    0.35596E+01    0.15155E-08
    0.36316E+01    0.13336E-08
    0.37049E+01    0.11733E-08
    0.37798E+01    0.10323E-08
    0.38561E+01    0.90808E-09
    0.39340E+01    0.79874E-09
    0.40135E+01    0.70249E-09
    0.40946E+01    0.61778E-09
    0.41773E+01    0.54322E-09
    0.42617E+01    0.47762E-09
    0.43478E+01    0.41990E-09
    0.44356E+01    0.36913E-09
    0.45252E+01    0.32446E-09
    0.46166E+01    0.28517E-09
    0.47099E+01    0.25062E-09
    0.48050E+01    0.22024E-09
    0.49021E+01    0.19352E-09
    0.50011E+01    0.17004E-09
    0.51021E+01    0.14939E-09
    0.52052E+01    0.13124E-09
    0.53104E+01    0.11529E-09
    0.54176E+01    0.10127E-09
    0.55271E+01    0.88947E-10
    0.56387E+01    0.78119E-10
    0.57526E+01    0.68603E-10
    0.58689E+01    0.60242E-10
    0.59874E+01    0.52895E-10
    0.61084E+01    0.46440E-10
    0.62318E+01    0.40769E-10
    0.63577E+01    0.35787E-10
    0.64861E+01    0.31410E-10
    0.66171E+01    0.27567E-10
    0.67508E+01    0.24191E-10
    0.68872E+01    0.21227E-10
    0.70263E+01    0.18625E-10
    0.71682E+01    0.16342E-10
    0.73130E+01    0.14337E-10
    0.74608E+01    0.12578E-10
    0.76115E+01    0.11034E-10
    0.77653E+01    0.96800E-11
    0.79221E+01    0.84919E-11
    0.80822E+01    0.74494E-11
    0.82454E+01    0.65348E-11
    0.84120E+01    0.57324E-11
    0.85819E+01    0.50282E-11
    0.87553E+01    0.44104E-11
    0.89322E+01    0.38682E-11
    0.91126E+01    0.33925E-11
    0.92967E+01    0.29750E-11
    0.94845E+01    0.26087E-11
    0.96761E+01    0.22873E-11
    0.98716E+01    0.20053E-11
    0.10071E+02    0.17579E-11
    0.10274E+02    0.15409E-11
    0.10482E+02    0.13506E-11
    0.10694E+02    0.11837E-11
    0.10910E+02    0.10374E-11
    0.11130E+02    0.90912E-12
    0.11355E+02    0.79667E-12
    0.11584E+02    0.69811E-12
    0.11818E+02    0.61173E-12
    0.12057E+02    0.53603E-12
    0.12301E+02    0.46968E-12
    0.12549E+02    0.41154E-12
    0.12803E+02    0.36058E-12
    0.13061E+02    0.31592E-12
    0.13325E+02    0.27679E-12
    0.13594E+02    0.24249E-12
    0.13869E+02    0.21244E-12
    0.14149E+02    0.18610E-12
    0.14435E+02    0.16303E-12
    0.14727E+02    0.14281E-12
    0.15024E+02    0.12509E-12
    0.15328E+02    0.10957E-12
    0.15637E+02    0.95968E-13
    0.15953E+02    0.84054E-13
    0.16275E+02    0.73616E-13
    0.16604E+02    0.64472E-13
    0.16940E+02    0.56462E-13
    0.17282E+02    0.49446E-13
    0.17631E+02    0.43301E-13
    0.17987E+02    0.37918E-13
    0.18351E+02    0.33203E-13
    0.18721E+02    0.29074E-13
    0.19099E+02    0.25457E-13
    0.19485E+02    0.22290E-13
    0.19879E+02    0.19516E-13
    0.20280E+02    0.17087E-13
    0.20690E+02    0.14960E-13
    0.21108E+02    0.13097E-13
    0.21535E+02    0.11466E-13
    0.21970E+02    0.10037E-13
    0.22413E+02    0.87866E-14
    0.22866E+02    0.76915E-14
    0.23328E+02    0.67328E-14
    0.23799E+02    0.58933E-14
    0.24280E+02    0.51584E-14
    0.24771E+02    0.45151E-14
    0.25271E+02    0.39518E-14
    0.25782E+02    0.34588E-14
    0.26302E+02    0.30272E-14
    0.26834E+02    0.26494E-14
    0.27376E+02    0.23187E-14
    0.27929E+02    0.20292E-14
    0.28493E+02    0.17757E-14
    0.29069E+02    0.15539E-14
    0.29656E+02    0.13597E-14
    0.30255E+02    0.11897E-14
    0.30866E+02    0.10409E-14
    0.31490E+02    0.91067E-15
    0.32126E+02    0.79668E-15
    0.32775E+02    0.69691E-15
    0.33437E+02    0.60961E-15
    0.34112E+02    0.53322E-15
    0.34801E+02    0.46638E-15
    0.35504E+02    0.40792E-15
    0.36222E+02    0.35677E-15
    0.36953E+02    0.31204E-15
    0.37700E+02    0.27292E-15
    0.38462E+02    0.23870E-15
    0.39239E+02    0.20878E-15
    0.40031E+02    0.18261E-15
    0.40840E+02    0.15972E-15
    0.41665E+02    0.13971E-15
    0.42507E+02    0.12220E-15
    0.43365E+02    0.10688E-15
    0.44241E+02    0.93487E-16
    0.45135E+02    0.81768E-16
    0.46047E+02    0.71517E-16
    0.46977E+02    0.62548E-16
    0.47926E+02    0.54702E-16
    0.48894E+02    0.47839E-16
    0.49882E+02    0.41835E-16
    0.50890E+02    0.36583E-16
    0.51918E+02    0.31990E-16
    0.52966E+02    0.27972E-16
    0.54036E+02    0.24457E-16
    0.55128E+02    0.21384E-16
    0.56242E+02    0.18696E-16
    0.57378E+02    0.16345E-16
    0.58537E+02    0.14290E-16
    0.59720E+02    0.12492E-16
    0.60926E+02    0.10920E-16
    0.62157E+02    0.95461E-17
    0.63412E+02    0.83446E-17
    0.64693E+02    0.72941E-17
    0.66000E+02    0.63758E-17
    0.67334E+02    0.55729E-17
    0.68694E+02    0.48711E-17
    0.70082E+02    0.42576E-17
    0.71497E+02    0.37214E-17
    0.72942E+02    0.32526E-17
    0.74415E+02    0.28429E-17
    0.75918E+02    0.24849E-17
    0.77452E+02    0.21719E-17
    0.79017E+02    0.18984E-17
    0.80613E+02    0.16594E-17
    0.82241E+02    0.14505E-17
    0.83903E+02    0.12680E-17
    0.85598E+02    0.11085E-17
    0.87327E+02    0.96907E-18
    0.89091E+02    0.84722E-18
    0.90891E+02    0.74069E-18
    0.92727E+02    0.64754E-18
    0.94600E+02    0.56606E-18
    0.96511E+02    0.49479E-18
    0.98461E+02    0.43244E-18
    0.10045E+03    0.37789E-18
    0.10248E+03    0.33016E-18
    0.10455E+03    0.28840E-18
    0.10666E+03    0.25186E-18
    0.10882E+03    0.21990E-18
    0.11101E+03    0.19196E-18
    0.11326E+03    0.16755E-18
    0.11554E+03    0.14624E-18
    0.11788E+03    0.12764E-18
    0.12026E+03    0.11140E-18
    0.12269E+03    0.97246E-19
    0.12517E+03    0.84899E-19
    0.12770E+03    0.74135E-19
    0.13028E+03    0.64752E-19
    0.13291E+03    0.56569E-19
    0.13559E+03    0.49430E-19
    0.13833E+03    0.43196E-19
    0.14113E+03    0.37751E-19
    0.14398E+03    0.32992E-19
    0.14689E+03    0.28831E-19
    0.14985E+03    0.25192E-19
    0.15288E+03    0.22008E-19
    0.15597E+03    0.19222E-19
    0.15912E+03    0.16784E-19
    0.16233E+03    0.14651E-19
    0.16561E+03    0.12786E-19
    0.16896E+03    0.11156E-19
    0.17237E+03    0.97330E-20
    0.17585E+03    0.84902E-20
    0.17941E+03    0.74058E-20
    0.18303E+03    0.64598E-20
    0.18673E+03    0.56348E-20
    0.19050E+03    0.49156E-20
    0.19435E+03    0.42887E-20
    0.19828E+03    0.37423E-20
    0.20228E+03    0.32659E-20
    0.20637E+03    0.28504E-20
    0.21054E+03    0.24880E-20
    0.21479E+03    0.21719E-20
    0.21913E+03    0.18960E-20
    0.22356E+03    0.16553E-20
    0.22807E+03    0.14451E-20
    0.23268E+03    0.12617E-20
