#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   425    0.18920E+04   -0.63141E+02    0.53959E-07   -0.63141E+02    0.15880E+02    0.27147E-08    0.53959E-07    0.27147E-08    0.10158E-12
   426    0.19022E+04   -0.63920E+02    0.53420E-07   -0.63920E+02    0.15712E+02    0.26925E-08    0.53420E-07    0.26925E-08    0.10073E-12
   427    0.19125E+04   -0.64663E+02    0.52888E-07   -0.64663E+02    0.15541E+02    0.26702E-08    0.52888E-07    0.26702E-08    0.99896E-13
   428    0.19230E+04   -0.65368E+02    0.52364E-07   -0.65368E+02    0.15369E+02    0.26479E-08    0.52364E-07    0.26479E-08    0.99067E-13
   429    0.19336E+04   -0.66035E+02    0.51847E-07   -0.66035E+02    0.15196E+02    0.26254E-08    0.51847E-07    0.26254E-08    0.98246E-13
   430    0.19445E+04   -0.66666E+02    0.51337E-07   -0.66666E+02    0.15022E+02    0.26029E-08    0.51337E-07    0.26029E-08    0.97434E-13
   431    0.19555E+04   -0.67258E+02    0.50835E-07   -0.67258E+02    0.14846E+02    0.25802E-08    0.50835E-07    0.25802E-08    0.96631E-13
   432    0.19665E+04   -0.67814E+02    0.50340E-07   -0.67814E+02    0.14669E+02    0.25575E-08    0.50340E-07    0.25575E-08    0.95835E-13
   433    0.19777E+04   -0.68330E+02    0.49852E-07   -0.68330E+02    0.14492E+02    0.25347E-08    0.49852E-07    0.25347E-08    0.95048E-13
   434    0.19890E+04   -0.68809E+02    0.49371E-07   -0.68809E+02    0.14314E+02    0.25119E-08    0.49371E-07    0.25119E-08    0.94269E-13
   435    0.20003E+04   -0.69251E+02    0.48897E-07   -0.69251E+02    0.14135E+02    0.24889E-08    0.48897E-07    0.24889E-08    0.93498E-13
   436    0.20118E+04   -0.69654E+02    0.48429E-07   -0.69654E+02    0.13956E+02    0.24659E-08    0.48429E-07    0.24659E-08    0.92735E-13
   437    0.20234E+04   -0.70018E+02    0.47968E-07   -0.70018E+02    0.13776E+02    0.24428E-08    0.47968E-07    0.24428E-08    0.91979E-13
   438    0.20350E+04   -0.70343E+02    0.47514E-07   -0.70343E+02    0.13596E+02    0.24196E-08    0.47514E-07    0.24196E-08    0.91231E-13
   439    0.20468E+04   -0.70632E+02    0.47066E-07   -0.70632E+02    0.13416E+02    0.23964E-08    0.47066E-07    0.23964E-08    0.90491E-13
   440    0.20585E+04   -0.70880E+02    0.46625E-07   -0.70880E+02    0.13236E+02    0.23731E-08    0.46625E-07    0.23731E-08    0.89757E-13
   441    0.20703E+04   -0.71091E+02    0.46190E-07   -0.71091E+02    0.13055E+02    0.23497E-08    0.46190E-07    0.23497E-08    0.89032E-13
   442    0.20821E+04   -0.71263E+02    0.45761E-07   -0.71263E+02    0.12874E+02    0.23262E-08    0.45761E-07    0.23262E-08    0.88313E-13
   443    0.20940E+04   -0.71397E+02    0.45338E-07   -0.71397E+02    0.12695E+02    0.23027E-08    0.45338E-07    0.23027E-08    0.87602E-13
   444    0.21059E+04   -0.71492E+02    0.44920E-07   -0.71492E+02    0.12516E+02    0.22791E-08    0.44920E-07    0.22791E-08    0.86897E-13
   445    0.21178E+04   -0.71548E+02    0.44509E-07   -0.71548E+02    0.12336E+02    0.22555E-08    0.44509E-07    0.22555E-08    0.86200E-13
   446    0.21296E+04   -0.71565E+02    0.44104E-07   -0.71565E+02    0.12158E+02    0.22317E-08    0.44104E-07    0.22317E-08    0.85509E-13
   447    0.21414E+04   -0.71545E+02    0.43704E-07   -0.71545E+02    0.11981E+02    0.22080E-08    0.43704E-07    0.22080E-08    0.84825E-13
   448    0.21532E+04   -0.71486E+02    0.43309E-07   -0.71486E+02    0.11804E+02    0.21841E-08    0.43309E-07    0.21841E-08    0.84147E-13
   449    0.21650E+04   -0.71389E+02    0.42920E-07   -0.71389E+02    0.11628E+02    0.21602E-08    0.42920E-07    0.21602E-08    0.83476E-13
   450    0.21768E+04   -0.71254E+02    0.42537E-07   -0.71254E+02    0.11455E+02    0.21362E-08    0.42537E-07    0.21362E-08    0.82811E-13
   451    0.21885E+04   -0.71081E+02    0.42158E-07   -0.71081E+02    0.11282E+02    0.21122E-08    0.42158E-07    0.21122E-08    0.82152E-13
   452    0.22001E+04   -0.70872E+02    0.41785E-07   -0.70872E+02    0.11111E+02    0.20881E-08    0.41785E-07    0.20881E-08    0.81500E-13
   453    0.22117E+04   -0.70626E+02    0.41417E-07   -0.70626E+02    0.10942E+02    0.20640E-08    0.41417E-07    0.20640E-08    0.80854E-13
   454    0.22232E+04   -0.70343E+02    0.41054E-07   -0.70343E+02    0.10773E+02    0.20398E-08    0.41054E-07    0.20398E-08    0.80214E-13
   455    0.22346E+04   -0.70025E+02    0.40696E-07   -0.70025E+02    0.10607E+02    0.20156E-08    0.40696E-07    0.20156E-08    0.79580E-13
   456    0.22461E+04   -0.69665E+02    0.40343E-07   -0.69665E+02    0.10442E+02    0.19913E-08    0.40343E-07    0.19913E-08    0.78951E-13
   457    0.22573E+04   -0.69278E+02    0.39995E-07   -0.69278E+02    0.10280E+02    0.19670E-08    0.39995E-07    0.19670E-08    0.78329E-13
   458    0.22684E+04   -0.68846E+02    0.39652E-07   -0.68846E+02    0.10119E+02    0.19426E-08    0.39652E-07    0.19426E-08    0.77713E-13
   459    0.22796E+04   -0.68385E+02    0.39314E-07   -0.68385E+02    0.99616E+01    0.19183E-08    0.39314E-07    0.19183E-08    0.77102E-13
   460    0.22906E+04   -0.67889E+02    0.38981E-07   -0.67889E+02    0.98048E+01    0.18938E-08    0.38981E-07    0.18938E-08    0.76498E-13
   461    0.23014E+04   -0.67360E+02    0.38653E-07   -0.67360E+02    0.96507E+01    0.18694E-08    0.38653E-07    0.18694E-08    0.75899E-13
   462    0.23122E+04   -0.66792E+02    0.38329E-07   -0.66792E+02    0.94983E+01    0.18449E-08    0.38329E-07    0.18449E-08    0.75305E-13
   463    0.23228E+04   -0.66204E+02    0.38010E-07   -0.66204E+02    0.93494E+01    0.18204E-08    0.38010E-07    0.18204E-08    0.74718E-13
   464    0.23333E+04   -0.65567E+02    0.37696E-07   -0.65567E+02    0.92029E+01    0.17959E-08    0.37696E-07    0.17959E-08    0.74136E-13
   465    0.23436E+04   -0.64911E+02    0.37386E-07   -0.64911E+02    0.90591E+01    0.17714E-08    0.37386E-07    0.17714E-08    0.73559E-13
   466    0.23539E+04   -0.64214E+02    0.37082E-07   -0.64214E+02    0.89170E+01    0.17468E-08    0.37082E-07    0.17468E-08    0.72988E-13
   467    0.23640E+04   -0.63491E+02    0.36781E-07   -0.63491E+02    0.87783E+01    0.17222E-08    0.36781E-07    0.17222E-08    0.72422E-13
   468    0.23740E+04   -0.62736E+02    0.36485E-07   -0.62736E+02    0.86428E+01    0.16977E-08    0.36485E-07    0.16977E-08    0.71862E-13
   469    0.23838E+04   -0.61957E+02    0.36194E-07   -0.61957E+02    0.85091E+01    0.16731E-08    0.36194E-07    0.16731E-08    0.71307E-13
   470    0.23935E+04   -0.61145E+02    0.35907E-07   -0.61145E+02    0.83794E+01    0.16485E-08    0.35907E-07    0.16485E-08    0.70757E-13
   471    0.24029E+04   -0.60303E+02    0.35625E-07   -0.60303E+02    0.82538E+01    0.16240E-08    0.35625E-07    0.16240E-08    0.70212E-13
   472    0.24122E+04   -0.59438E+02    0.35347E-07   -0.59438E+02    0.81306E+01    0.15994E-08    0.35347E-07    0.15994E-08    0.69673E-13
   473    0.24214E+04   -0.58542E+02    0.35073E-07   -0.58542E+02    0.80107E+01    0.15748E-08    0.35073E-07    0.15748E-08    0.69139E-13
   474    0.24304E+04   -0.57624E+02    0.34803E-07   -0.57624E+02    0.78948E+01    0.15503E-08    0.34803E-07    0.15503E-08    0.68609E-13
   475    0.24393E+04   -0.56676E+02    0.34538E-07   -0.56676E+02    0.77813E+01    0.15257E-08    0.34538E-07    0.15257E-08    0.68085E-13
   476    0.24479E+04   -0.55702E+02    0.34277E-07   -0.55702E+02    0.76726E+01    0.15012E-08    0.34277E-07    0.15012E-08    0.67566E-13
   477    0.24563E+04   -0.54711E+02    0.34020E-07   -0.54711E+02    0.75671E+01    0.14767E-08    0.34020E-07    0.14767E-08    0.67051E-13
   478    0.24646E+04   -0.53686E+02    0.33767E-07   -0.53686E+02    0.74647E+01    0.14522E-08    0.33767E-07    0.14522E-08    0.66542E-13
   479    0.24726E+04   -0.52651E+02    0.33519E-07   -0.52651E+02    0.73671E+01    0.14278E-08    0.33519E-07    0.14278E-08    0.66037E-13
   480    0.24805E+04   -0.51588E+02    0.33274E-07   -0.51588E+02    0.72734E+01    0.14034E-08    0.33274E-07    0.14034E-08    0.65537E-13
   481    0.24881E+04   -0.50500E+02    0.33034E-07   -0.50500E+02    0.71836E+01    0.13790E-08    0.33034E-07    0.13790E-08    0.65041E-13
   482    0.24957E+04   -0.49394E+02    0.32797E-07   -0.49394E+02    0.70985E+01    0.13546E-08    0.32797E-07    0.13546E-08    0.64551E-13
   483    0.25029E+04   -0.48273E+02    0.32564E-07   -0.48273E+02    0.70173E+01    0.13303E-08    0.32564E-07    0.13303E-08    0.64064E-13
   484    0.25098E+04   -0.47131E+02    0.32335E-07   -0.47131E+02    0.69407E+01    0.13060E-08    0.32335E-07    0.13060E-08    0.63583E-13
   485    0.25167E+04   -0.45970E+02    0.32110E-07   -0.45970E+02    0.68680E+01    0.12818E-08    0.32110E-07    0.12818E-08    0.63106E-13
   486    0.25233E+04   -0.44794E+02    0.31889E-07   -0.44794E+02    0.68007E+01    0.12576E-08    0.31889E-07    0.12576E-08    0.62633E-13
   487    0.25296E+04   -0.43601E+02    0.31672E-07   -0.43601E+02    0.67380E+01    0.12334E-08    0.31672E-07    0.12334E-08    0.62164E-13
   488    0.25357E+04   -0.42392E+02    0.31458E-07   -0.42392E+02    0.66792E+01    0.12093E-08    0.31458E-07    0.12093E-08    0.61700E-13
   489    0.25416E+04   -0.41170E+02    0.31248E-07   -0.41170E+02    0.66257E+01    0.11853E-08    0.31248E-07    0.11853E-08    0.61241E-13
   490    0.25472E+04   -0.39933E+02    0.31042E-07   -0.39933E+02    0.65776E+01    0.11613E-08    0.31042E-07    0.11613E-08    0.60785E-13
   491    0.25525E+04   -0.38685E+02    0.30839E-07   -0.38685E+02    0.65340E+01    0.11374E-08    0.30839E-07    0.11374E-08    0.60334E-13
   492    0.25577E+04   -0.37426E+02    0.30639E-07   -0.37426E+02    0.64958E+01    0.11136E-08    0.30639E-07    0.11136E-08    0.59886E-13
   493    0.25626E+04   -0.36154E+02    0.30444E-07   -0.36154E+02    0.64614E+01    0.10898E-08    0.30444E-07    0.10898E-08    0.59443E-13
   494    0.25673E+04   -0.34875E+02    0.30251E-07   -0.34875E+02    0.64338E+01    0.10661E-08    0.30251E-07    0.10661E-08    0.59004E-13
   495    0.25717E+04   -0.33586E+02    0.30063E-07   -0.33586E+02    0.64107E+01    0.10424E-08    0.30063E-07    0.10424E-08    0.58569E-13
   496    0.25758E+04   -0.32290E+02    0.29877E-07   -0.32290E+02    0.63937E+01    0.10189E-08    0.29877E-07    0.10189E-08    0.58137E-13
   497    0.25796E+04   -0.30987E+02    0.29695E-07   -0.30987E+02    0.63820E+01    0.99538E-09    0.29695E-07    0.99538E-09    0.57710E-13
   498    0.25832E+04   -0.29680E+02    0.29516E-07   -0.29680E+02    0.63748E+01    0.97198E-09    0.29516E-07    0.97198E-09    0.57286E-13
   499    0.25866E+04   -0.28366E+02    0.29341E-07   -0.28366E+02    0.63743E+01    0.94867E-09    0.29341E-07    0.94867E-09    0.56866E-13
   500    0.25897E+04   -0.27051E+02    0.29169E-07   -0.27051E+02    0.63784E+01    0.92544E-09    0.29169E-07    0.92544E-09    0.56450E-13
   501    0.25924E+04   -0.25732E+02    0.28999E-07   -0.25732E+02    0.63892E+01    0.90231E-09    0.28999E-07    0.90231E-09    0.56038E-13
   502    0.25950E+04   -0.24411E+02    0.28834E-07   -0.24411E+02    0.64059E+01    0.87926E-09    0.28834E-07    0.87926E-09    0.55629E-13
   503    0.25973E+04   -0.23090E+02    0.28671E-07   -0.23090E+02    0.64277E+01    0.85631E-09    0.28671E-07    0.85631E-09    0.55223E-13
   504    0.25992E+04   -0.21767E+02    0.28511E-07   -0.21767E+02    0.64553E+01    0.83345E-09    0.28511E-07    0.83345E-09    0.54822E-13
   505    0.26011E+04   -0.20446E+02    0.28354E-07   -0.20446E+02    0.64893E+01    0.81069E-09    0.28354E-07    0.81069E-09    0.54423E-13
   506    0.26025E+04   -0.19125E+02    0.28201E-07   -0.19125E+02    0.65291E+01    0.78801E-09    0.28201E-07    0.78801E-09    0.54029E-13
   507    0.26037E+04   -0.17805E+02    0.28050E-07   -0.17805E+02    0.65743E+01    0.76543E-09    0.28050E-07    0.76543E-09    0.53637E-13
   508    0.26046E+04   -0.16487E+02    0.27902E-07   -0.16487E+02    0.66258E+01    0.74293E-09    0.27902E-07    0.74293E-09    0.53249E-13
   509    0.26053E+04   -0.15173E+02    0.27757E-07   -0.15173E+02    0.66827E+01    0.72053E-09    0.27757E-07    0.72053E-09    0.52865E-13
   510    0.26056E+04   -0.13863E+02    0.27615E-07   -0.13863E+02    0.67454E+01    0.69822E-09    0.27615E-07    0.69822E-09    0.52484E-13
   511    0.26058E+04   -0.12556E+02    0.27476E-07   -0.12556E+02    0.68137E+01    0.67600E-09    0.27476E-07    0.67600E-09    0.52106E-13
   512    0.26056E+04   -0.11254E+02    0.27340E-07   -0.11254E+02    0.68880E+01    0.65388E-09    0.27340E-07    0.65388E-09    0.51732E-13
   513    0.26053E+04   -0.99595E+01    0.27206E-07   -0.99595E+01    0.69678E+01    0.63184E-09    0.27206E-07    0.63184E-09    0.51361E-13
   514    0.26047E+04   -0.86712E+01    0.27075E-07   -0.86712E+01    0.70534E+01    0.60990E-09    0.27075E-07    0.60990E-09    0.50993E-13
   515    0.26038E+04   -0.73897E+01    0.26947E-07   -0.73897E+01    0.71447E+01    0.58804E-09    0.26947E-07    0.58804E-09    0.50629E-13
   516    0.26026E+04   -0.61164E+01    0.26822E-07   -0.61164E+01    0.72417E+01    0.56628E-09    0.26822E-07    0.56628E-09    0.50267E-13
   517    0.26011E+04   -0.48521E+01    0.26699E-07   -0.48521E+01    0.73445E+01    0.54461E-09    0.26699E-07    0.54461E-09    0.49909E-13
   518    0.25995E+04   -0.35976E+01    0.26578E-07   -0.35976E+01    0.74528E+01    0.52303E-09    0.26578E-07    0.52303E-09    0.49554E-13
   519    0.25976E+04   -0.23522E+01    0.26461E-07   -0.23522E+01    0.75668E+01    0.50155E-09    0.26461E-07    0.50155E-09    0.49202E-13
   520    0.25955E+04   -0.11189E+01    0.26345E-07   -0.11189E+01    0.76862E+01    0.48015E-09    0.26345E-07    0.48015E-09    0.48853E-13
   521    0.25930E+04    0.10224E+00    0.26233E-07    0.10224E+00    0.78113E+01    0.45885E-09    0.26233E-07    0.45885E-09    0.48508E-13
   522    0.25903E+04    0.13113E+01    0.26122E-07    0.13113E+01    0.79419E+01    0.43764E-09    0.26122E-07    0.43764E-09    0.48165E-13
   523    0.25874E+04    0.25066E+01    0.26014E-07    0.25066E+01    0.80781E+01    0.41651E-09    0.26014E-07    0.41651E-09    0.47825E-13
   524    0.25843E+04    0.36875E+01    0.25909E-07    0.36875E+01    0.82196E+01    0.39548E-09    0.25909E-07    0.39548E-09    0.47489E-13
   525    0.25808E+04    0.48546E+01    0.25805E-07    0.48546E+01    0.83665E+01    0.37454E-09    0.25805E-07    0.37454E-09    0.47155E-13
   526    0.25772E+04    0.60057E+01    0.25704E-07    0.60057E+01    0.85189E+01    0.35370E-09    0.25704E-07    0.35370E-09    0.46824E-13
   527    0.25735E+04    0.71401E+01    0.25606E-07    0.71401E+01    0.86765E+01    0.33294E-09    0.25606E-07    0.33294E-09    0.46496E-13
   528    0.25694E+04    0.82561E+01    0.25509E-07    0.82561E+01    0.88393E+01    0.31227E-09    0.25509E-07    0.31227E-09    0.46171E-13
   529    0.25652E+04    0.93552E+01    0.25415E-07    0.93552E+01    0.90076E+01    0.29170E-09    0.25415E-07    0.29170E-09    0.45849E-13
   530    0.25606E+04    0.10434E+02    0.25323E-07    0.10434E+02    0.91810E+01    0.27122E-09    0.25323E-07    0.27122E-09    0.45530E-13
   531    0.25561E+04    0.11495E+02    0.25233E-07    0.11495E+02    0.93594E+01    0.25083E-09    0.25233E-07    0.25083E-09    0.45213E-13
   532    0.25511E+04    0.12534E+02    0.25145E-07    0.12534E+02    0.95430E+01    0.23053E-09    0.25145E-07    0.23053E-09    0.44899E-13
   533    0.25460E+04    0.13552E+02    0.25059E-07    0.13552E+02    0.97317E+01    0.21032E-09    0.25059E-07    0.21032E-09    0.44588E-13
   534    0.25406E+04    0.14548E+02    0.24975E-07    0.14548E+02    0.99253E+01    0.19020E-09    0.24975E-07    0.19020E-09    0.44279E-13
   535    0.25351E+04    0.15521E+02    0.24893E-07    0.15521E+02    0.10124E+02    0.17017E-09    0.24893E-07    0.17017E-09    0.43973E-13
   536    0.25294E+04    0.16470E+02    0.24813E-07    0.16470E+02    0.10327E+02    0.15023E-09    0.24813E-07    0.15023E-09    0.43670E-13
   537    0.25236E+04    0.17396E+02    0.24735E-07    0.17396E+02    0.10535E+02    0.13039E-09    0.24735E-07    0.13039E-09    0.43370E-13
   538    0.25174E+04    0.18295E+02    0.24659E-07    0.18295E+02    0.10748E+02    0.11063E-09    0.24659E-07    0.11063E-09    0.43072E-13
   539    0.25112E+04    0.19169E+02    0.24585E-07    0.19169E+02    0.10966E+02    0.90972E-10    0.24585E-07    0.90972E-10    0.42776E-13
   540    0.25047E+04    0.20016E+02    0.24512E-07    0.20016E+02    0.11188E+02    0.71400E-10    0.24512E-07    0.71400E-10    0.42483E-13
   541    0.24981E+04    0.20836E+02    0.24441E-07    0.20836E+02    0.11415E+02    0.51919E-10    0.24441E-07    0.51919E-10    0.42193E-13
   542    0.24913E+04    0.21626E+02    0.24372E-07    0.21626E+02    0.11646E+02    0.32529E-10    0.24372E-07    0.32529E-10    0.41905E-13
   543    0.24843E+04    0.22388E+02    0.24305E-07    0.22388E+02    0.11881E+02    0.13230E-10    0.24305E-07    0.13230E-10    0.41619E-13
   544    0.24773E+04    0.23120E+02    0.24239E-07    0.23120E+02    0.12121E+02   -0.59783E-11    0.24239E-07   -0.59783E-11    0.41336E-13
   545    0.24700E+04    0.23822E+02    0.24175E-07    0.23822E+02    0.12365E+02   -0.25096E-10    0.24175E-07   -0.25096E-10    0.41055E-13
   546    0.24626E+04    0.24492E+02    0.24113E-07    0.24492E+02    0.12612E+02   -0.44122E-10    0.24113E-07   -0.44122E-10    0.40776E-13
   547    0.24551E+04    0.25131E+02    0.24052E-07    0.25131E+02    0.12864E+02   -0.63057E-10    0.24052E-07   -0.63057E-10    0.40500E-13
   548    0.24474E+04    0.25736E+02    0.23992E-07    0.25736E+02    0.13120E+02   -0.81902E-10    0.23992E-07   -0.81902E-10    0.40226E-13
   549    0.24397E+04    0.26308E+02    0.23934E-07    0.26308E+02    0.13379E+02   -0.10066E-09    0.23934E-07   -0.10066E-09    0.39955E-13
   550    0.24317E+04    0.26846E+02    0.23877E-07    0.26846E+02    0.13643E+02   -0.11932E-09    0.23877E-07   -0.11932E-09    0.39685E-13
   551    0.24238E+04    0.27349E+02    0.23822E-07    0.27349E+02    0.13910E+02   -0.13789E-09    0.23822E-07   -0.13789E-09    0.39418E-13
   552    0.24156E+04    0.27816E+02    0.23769E-07    0.27816E+02    0.14180E+02   -0.15636E-09    0.23769E-07   -0.15636E-09    0.39153E-13
   553    0.24074E+04    0.28248E+02    0.23716E-07    0.28248E+02    0.14453E+02   -0.17474E-09    0.23716E-07   -0.17474E-09    0.38890E-13
   554    0.23991E+04    0.28645E+02    0.23665E-07    0.28645E+02    0.14731E+02   -0.19300E-09    0.23665E-07   -0.19300E-09    0.38629E-13
   555    0.23906E+04    0.29006E+02    0.23615E-07    0.29006E+02    0.15011E+02   -0.21116E-09    0.23615E-07   -0.21116E-09    0.38371E-13
   556    0.23820E+04    0.29331E+02    0.23566E-07    0.29331E+02    0.15295E+02   -0.22920E-09    0.23566E-07   -0.22920E-09    0.38114E-13
   557    0.23734E+04    0.29620E+02    0.23518E-07    0.29620E+02    0.15582E+02   -0.24711E-09    0.23518E-07   -0.24711E-09    0.37860E-13
   558    0.23647E+04    0.29873E+02    0.23472E-07    0.29873E+02    0.15872E+02   -0.26490E-09    0.23472E-07   -0.26490E-09    0.37607E-13
   559    0.23558E+04    0.30090E+02    0.23426E-07    0.30090E+02    0.16164E+02   -0.28255E-09    0.23426E-07   -0.28255E-09    0.37357E-13
   560    0.23470E+04    0.30271E+02    0.23382E-07    0.30271E+02    0.16459E+02   -0.30006E-09    0.23382E-07   -0.30006E-09    0.37109E-13
   561    0.23379E+04    0.30415E+02    0.23338E-07    0.30415E+02    0.16757E+02   -0.31743E-09    0.23338E-07   -0.31743E-09    0.36862E-13
   562    0.23290E+04    0.30522E+02    0.23296E-07    0.30522E+02    0.17058E+02   -0.33465E-09    0.23296E-07   -0.33465E-09    0.36618E-13
   563    0.23199E+04    0.30595E+02    0.23254E-07    0.30595E+02    0.17360E+02   -0.35172E-09    0.23254E-07   -0.35172E-09    0.36376E-13
   564    0.23108E+04    0.30628E+02    0.23213E-07    0.30628E+02    0.17666E+02   -0.36862E-09    0.23213E-07   -0.36862E-09    0.36136E-13
   565    0.23016E+04    0.30626E+02    0.23173E-07    0.30626E+02    0.17972E+02   -0.38536E-09    0.23173E-07   -0.38536E-09    0.35898E-13
   566    0.22923E+04    0.30587E+02    0.23134E-07    0.30587E+02    0.18281E+02   -0.40193E-09    0.23134E-07   -0.40193E-09    0.35661E-13
   567    0.22831E+04    0.30512E+02    0.23095E-07    0.30512E+02    0.18592E+02   -0.41833E-09    0.23095E-07   -0.41833E-09    0.35427E-13
   568    0.22738E+04    0.30399E+02    0.23057E-07    0.30399E+02    0.18905E+02   -0.43454E-09    0.23057E-07   -0.43454E-09    0.35194E-13
   569    0.22644E+04    0.30252E+02    0.23020E-07    0.30252E+02    0.19220E+02   -0.45056E-09    0.23020E-07   -0.45056E-09    0.34964E-13
   570    0.22550E+04    0.30065E+02    0.22983E-07    0.30065E+02    0.19536E+02   -0.46640E-09    0.22983E-07   -0.46640E-09    0.34735E-13
   571    0.22456E+04    0.29842E+02    0.22946E-07    0.29842E+02    0.19854E+02   -0.48203E-09    0.22946E-07   -0.48203E-09    0.34508E-13
   572    0.22361E+04    0.29583E+02    0.22911E-07    0.29583E+02    0.20173E+02   -0.49746E-09    0.22911E-07   -0.49746E-09    0.34283E-13
   573    0.22267E+04    0.29286E+02    0.22875E-07    0.29286E+02    0.20492E+02   -0.51269E-09    0.22875E-07   -0.51269E-09    0.34060E-13
   574    0.22173E+04    0.28953E+02    0.22840E-07    0.28953E+02    0.20813E+02   -0.52770E-09    0.22840E-07   -0.52770E-09    0.33839E-13
   575    0.22079E+04    0.28583E+02    0.22806E-07    0.28583E+02    0.21134E+02   -0.54249E-09    0.22806E-07   -0.54249E-09    0.33619E-13
   576    0.21985E+04    0.28177E+02    0.22771E-07    0.28177E+02    0.21457E+02   -0.55706E-09    0.22771E-07   -0.55706E-09    0.33401E-13
   577    0.21890E+04    0.27735E+02    0.22737E-07    0.27735E+02    0.21780E+02   -0.57140E-09    0.22737E-07   -0.57140E-09    0.33185E-13
   578    0.21796E+04    0.27256E+02    0.22704E-07    0.27256E+02    0.22103E+02   -0.58551E-09    0.22704E-07   -0.58551E-09    0.32971E-13
   579    0.21703E+04    0.26741E+02    0.22670E-07    0.26741E+02    0.22427E+02   -0.59937E-09    0.22670E-07   -0.59937E-09    0.32759E-13
   580    0.21610E+04    0.26190E+02    0.22637E-07    0.26190E+02    0.22751E+02   -0.61299E-09    0.22637E-07   -0.61299E-09    0.32548E-13
   581    0.21516E+04    0.25604E+02    0.22603E-07    0.25604E+02    0.23075E+02   -0.62636E-09    0.22603E-07   -0.62636E-09    0.32339E-13
   582    0.21423E+04    0.24982E+02    0.22570E-07    0.24982E+02    0.23398E+02   -0.63947E-09    0.22570E-07   -0.63947E-09    0.32131E-13
   583    0.21331E+04    0.24323E+02    0.22536E-07    0.24323E+02    0.23722E+02   -0.65232E-09    0.22536E-07   -0.65232E-09    0.31925E-13
   584    0.21239E+04    0.23630E+02    0.22503E-07    0.23630E+02    0.24045E+02   -0.66491E-09    0.22503E-07   -0.66491E-09    0.31721E-13
   585    0.21149E+04    0.22901E+02    0.22470E-07    0.22901E+02    0.24367E+02   -0.67722E-09    0.22470E-07   -0.67722E-09    0.31519E-13
   586    0.21058E+04    0.22138E+02    0.22436E-07    0.22138E+02    0.24687E+02   -0.68926E-09    0.22436E-07   -0.68926E-09    0.31318E-13
   587    0.20969E+04    0.21340E+02    0.22402E-07    0.21340E+02    0.25008E+02   -0.70101E-09    0.22402E-07   -0.70101E-09    0.31119E-13
   588    0.20880E+04    0.20506E+02    0.22368E-07    0.20506E+02    0.25327E+02   -0.71248E-09    0.22368E-07   -0.71248E-09    0.30921E-13
   589    0.20792E+04    0.19640E+02    0.22334E-07    0.19640E+02    0.25646E+02   -0.72365E-09    0.22334E-07   -0.72365E-09    0.30725E-13
   590    0.20704E+04    0.18739E+02    0.22299E-07    0.18739E+02    0.25961E+02   -0.73452E-09    0.22299E-07   -0.73452E-09    0.30530E-13
   591    0.20619E+04    0.17805E+02    0.22265E-07    0.17805E+02    0.26277E+02   -0.74509E-09    0.22265E-07   -0.74509E-09    0.30337E-13
   592    0.20534E+04    0.16836E+02    0.22229E-07    0.16836E+02    0.26589E+02   -0.75535E-09    0.22229E-07   -0.75535E-09    0.30146E-13
   593    0.20450E+04    0.15837E+02    0.22194E-07    0.15837E+02    0.26901E+02   -0.76530E-09    0.22194E-07   -0.76530E-09    0.29956E-13
   594    0.20366E+04    0.14803E+02    0.22157E-07    0.14803E+02    0.27211E+02   -0.77492E-09    0.22157E-07   -0.77492E-09    0.29767E-13
   595    0.20283E+04    0.13738E+02    0.22121E-07    0.13738E+02    0.27517E+02   -0.78422E-09    0.22121E-07   -0.78422E-09    0.29580E-13
   596    0.20203E+04    0.12640E+02    0.22083E-07    0.12640E+02    0.27822E+02   -0.79319E-09    0.22083E-07   -0.79319E-09    0.29395E-13
   597    0.20125E+04    0.11512E+02    0.22045E-07    0.11512E+02    0.28122E+02   -0.80182E-09    0.22045E-07   -0.80182E-09    0.29211E-13
   598    0.20049E+04    0.10352E+02    0.22007E-07    0.10352E+02    0.28421E+02   -0.81012E-09    0.22007E-07   -0.81012E-09    0.29028E-13
   599    0.19973E+04    0.91622E+01    0.21968E-07    0.91622E+01    0.28717E+02   -0.81806E-09    0.21968E-07   -0.81806E-09    0.28847E-13
   600    0.19899E+04    0.79417E+01    0.21928E-07    0.79417E+01    0.29010E+02   -0.82566E-09    0.21928E-07   -0.82566E-09    0.28667E-13
   601    0.19826E+04    0.66916E+01    0.21887E-07    0.66916E+01    0.29299E+02   -0.83290E-09    0.21887E-07   -0.83290E-09    0.28488E-13
   602    0.19755E+04    0.54117E+01    0.21846E-07    0.54117E+01    0.29585E+02   -0.83980E-09    0.21846E-07   -0.83980E-09    0.28311E-13
   603    0.19684E+04    0.41046E+01    0.21804E-07    0.41046E+01    0.29867E+02   -0.84637E-09    0.21804E-07   -0.84637E-09    0.28135E-13
   604    0.19617E+04    0.27687E+01    0.21761E-07    0.27687E+01    0.30146E+02   -0.85264E-09    0.21761E-07   -0.85264E-09    0.27961E-13
   605    0.19551E+04    0.14053E+01    0.21718E-07    0.14053E+01    0.30421E+02   -0.85862E-09    0.21718E-07   -0.85862E-09    0.27787E-13
