#           k/h    P           
    0.42098E-02    0.16831E+01
    0.42948E-02    0.16034E+01
    0.43816E-02    0.15258E+01
    0.44701E-02    0.14506E+01
    0.45604E-02    0.13780E+01
    0.46525E-02    0.13082E+01
    0.47465E-02    0.12414E+01
    0.48424E-02    0.11777E+01
    0.49402E-02    0.11173E+01
    0.50400E-02    0.10601E+01
    0.51419E-02    0.10063E+01
    0.52457E-02    0.95595E+00
    0.53517E-02    0.90892E+00
    0.54598E-02    0.86523E+00
    0.55701E-02    0.82480E+00
    0.56826E-02    0.78754E+00
    0.57974E-02    0.75334E+00
    0.59145E-02    0.72206E+00
    0.60340E-02    0.69353E+00
    0.61559E-02    0.66757E+00
    0.62803E-02    0.64398E+00
    0.64072E-02    0.62256E+00
    0.65366E-02    0.60308E+00
    0.66686E-02    0.58529E+00
    0.68033E-02    0.56897E+00
    0.69408E-02    0.55384E+00
    0.70810E-02    0.53967E+00
    0.72240E-02    0.52620E+00
    0.73700E-02    0.51318E+00
    0.75189E-02    0.50039E+00
    0.76708E-02    0.48761E+00
    0.78257E-02    0.47466E+00
    0.79838E-02    0.46137E+00
    0.81451E-02    0.44762E+00
    0.83096E-02    0.43334E+00
    0.84775E-02    0.41849E+00
    0.86488E-02    0.40308E+00
    0.88235E-02    0.38716E+00
    0.90017E-02    0.37083E+00
    0.91836E-02    0.35423E+00
    0.93691E-02    0.33751E+00
    0.95583E-02    0.32086E+00
    0.97514E-02    0.30446E+00
    0.99484E-02    0.28849E+00
    0.10149E-01    0.27312E+00
    0.10354E-01    0.25849E+00
    0.10564E-01    0.24471E+00
    0.10777E-01    0.23186E+00
    0.10995E-01    0.21997E+00
    0.11217E-01    0.20903E+00
    0.11443E-01    0.19899E+00
    0.11675E-01    0.18977E+00
    0.11910E-01    0.18125E+00
    0.12151E-01    0.17332E+00
    0.12397E-01    0.16582E+00
    0.12647E-01    0.15862E+00
    0.12902E-01    0.15160E+00
    0.13163E-01    0.14465E+00
    0.13429E-01    0.13772E+00
    0.13700E-01    0.13076E+00
    0.13977E-01    0.12378E+00
    0.14259E-01    0.11685E+00
    0.14547E-01    0.11003E+00
    0.14841E-01    0.10341E+00
    0.15141E-01    0.97087E-01
    0.15447E-01    0.91140E-01
    0.15759E-01    0.85626E-01
    0.16077E-01    0.80568E-01
    0.16402E-01    0.75955E-01
    0.16734E-01    0.71741E-01
    0.17072E-01    0.67856E-01
    0.17416E-01    0.64211E-01
    0.17768E-01    0.60718E-01
    0.18127E-01    0.57300E-01
    0.18493E-01    0.53907E-01
    0.18867E-01    0.50521E-01
    0.19248E-01    0.47163E-01
    0.19637E-01    0.43878E-01
    0.20034E-01    0.40731E-01
    0.20438E-01    0.37785E-01
    0.20851E-01    0.35090E-01
    0.21272E-01    0.32666E-01
    0.21702E-01    0.30506E-01
    0.22141E-01    0.28571E-01
    0.22588E-01    0.26804E-01
    0.23044E-01    0.25142E-01
    0.23510E-01    0.23527E-01
    0.23985E-01    0.21927E-01
    0.24469E-01    0.20331E-01
    0.24964E-01    0.18761E-01
    0.25468E-01    0.17251E-01
    0.25982E-01    0.15842E-01
    0.26507E-01    0.14564E-01
    0.27043E-01    0.13433E-01
    0.27589E-01    0.12439E-01
    0.28146E-01    0.11561E-01
    0.28715E-01    0.10760E-01
    0.29295E-01    0.10003E-01
    0.29887E-01    0.92590E-02
    0.30490E-01    0.85180E-02
    0.31106E-01    0.77847E-02
    0.31735E-01    0.70802E-02
    0.32376E-01    0.64282E-02
    0.33030E-01    0.58479E-02
    0.33697E-01    0.53402E-02
    0.34378E-01    0.48913E-02
    0.35072E-01    0.44709E-02
    0.35781E-01    0.40548E-02
    0.36504E-01    0.36318E-02
    0.37241E-01    0.32220E-02
    0.37993E-01    0.28542E-02
    0.38761E-01    0.25574E-02
    0.39544E-01    0.23307E-02
    0.40343E-01    0.21505E-02
    0.41158E-01    0.19803E-02
    0.41989E-01    0.17970E-02
    0.42838E-01    0.16098E-02
    0.43703E-01    0.14434E-02
    0.44586E-01    0.13172E-02
    0.45486E-01    0.12208E-02
    0.46405E-01    0.11318E-02
    0.47343E-01    0.10326E-02
    0.48299E-01    0.93269E-03
    0.49275E-01    0.84910E-03
    0.50270E-01    0.78478E-03
    0.51286E-01    0.72347E-03
    0.52322E-01    0.65279E-03
    0.53379E-01    0.58390E-03
    0.54457E-01    0.53298E-03
    0.55557E-01    0.49919E-03
    0.56680E-01    0.46237E-03
    0.57825E-01    0.41459E-03
    0.58993E-01    0.37224E-03
    0.60184E-01    0.34648E-03
    0.61400E-01    0.32552E-03
    0.62641E-01    0.29388E-03
    0.63906E-01    0.25925E-03
    0.65197E-01    0.23684E-03
    0.66514E-01    0.22222E-03
    0.67858E-01    0.20183E-03
    0.69229E-01    0.17881E-03
    0.70627E-01    0.16274E-03
    0.72054E-01    0.14973E-03
    0.73510E-01    0.13382E-03
    0.74994E-01    0.11933E-03
    0.76509E-01    0.10828E-03
    0.78055E-01    0.96978E-04
    0.79632E-01    0.86375E-04
    0.81241E-01    0.78100E-04
    0.82882E-01    0.69646E-04
    0.84556E-01    0.61404E-04
    0.86264E-01    0.55278E-04
    0.88007E-01    0.49812E-04
    0.89785E-01    0.43859E-04
    0.91598E-01    0.39049E-04
    0.93449E-01    0.35672E-04
    0.95337E-01    0.31513E-04
    0.97263E-01    0.28021E-04
    0.99227E-01    0.25992E-04
    0.10123E+00    0.22595E-04
    0.10328E+00    0.20622E-04
    0.10536E+00    0.19154E-04
    0.10749E+00    0.16963E-04
    0.10966E+00    0.15734E-04
